game_id,date,matchup,bet_side,total_line,over_odds,under_odds,predicted_total,total_advantage,cover_prob,confidence,bet_size_fraction,bet_amount,potential_profit,book,type,result,reason,timestamp
22500271,2025-11-22 00:00:00+00:00,WAS @ CHI,Under,243.5,-115.0,-105.0,237.29644775390625,6.20355224609375,0.6827956591003006,0.3101776123046875,0.087432775288904,6,5.7142857142857135,betmgm,total,W,"Predicted: 237.3, Line: 243.5, Edge: 6.2pts, Probability: 68.3%, Confidence: 31.0%",2025-11-22 13:40:33.512424
22500282,2025-11-23 00:00:00+00:00,LAL @ UTA,Under,244.5,-110.0,-110.0,234.60797119140625,9.89202880859375,0.723785335896894,0.4946014404296875,0.1,7,6.363636363636363,betmgm,total,W,"Predicted: 234.6, Line: 244.5, Edge: 9.9pts, Probability: 72.4%, Confidence: 49.5%",2025-11-23 13:45:34.374939
22500290,2025-11-24 00:00:00+00:00,HOU @ PHX,Over,224.5,-105.0,-115.0,232.6160888671875,8.1160888671875,0.7038684614765527,0.405804443359375,0.0982325865067332,7,6.666666666666666,betmgm,total,L,"Predicted: 232.6, Line: 224.5, Edge: 8.1pts, Probability: 70.4%, Confidence: 40.6%",2025-11-24 13:24:54.734503
22500065,2025-11-26 00:00:00+00:00,MEM @ NOP,Under,235.5,-110.0,-110.0,224.4433441162109,11.056655883789062,0.7368763305981063,0.5528327941894531,0.1,8,7.272727272727272,betmgm,total,L,"Predicted: 224.4, Line: 235.5, Edge: 11.1pts, Probability: 73.7%, Confidence: 55.3%",2025-11-26 12:30:45.994503
22500071,2025-11-28 00:00:00+00:00,CHI @ CHA,Under,249.5,-105.0,-115.0,236.866943359375,12.633056640625,0.7544519253143225,0.63165283203125,0.1,10,8.695652173913043,betmgm,total,W,"Predicted: 236.9, Line: 249.5, Edge: 12.6pts, Probability: 75.4%, Confidence: 63.2%",2025-11-28 13:32:41.815878
22500300,2025-11-29 00:00:00+00:00,DAL @ LAC,Over,223.5,-110.0,-110.0,232.0657653808593,8.565765380859375,0.7088924624654837,0.4282882690429687,0.0971685427943789,10,9.09090909090909,betmgm,total,W,"Predicted: 232.1, Line: 223.5, Edge: 8.6pts, Probability: 70.9%, Confidence: 42.8%",2025-11-29 13:54:07.837067
22500327,2025-12-03 00:00:00+00:00,LAC @ ATL,Over,226.5,-110.0,-110.0,237.2778167724609,10.777816772460938,0.7337460296858943,0.5388908386230469,0.1,13,11.818181818181818,betmgm,total,L,"Predicted: 237.3, Line: 226.5, Edge: 10.8pts, Probability: 73.4%, Confidence: 53.9%",2025-12-03 12:59:12.023599
22500348,2025-12-05 00:00:00+00:00,PHI @ MIL,Over,221.5,-115.0,-105.0,231.9012908935547,10.401290893554688,0.7295139168222452,0.5200645446777343,0.1,11,9.565217391304348,betmgm,total,L,"Predicted: 231.9, Line: 221.5, Edge: 10.4pts, Probability: 73.0%, Confidence: 52.0%",2025-12-05 14:29:49.315216
22500341,2025-12-05 00:00:00+00:00,SAS @ CLE,Under,239.5,-105.0,-115.0,231.36720275878903,8.132797241210938,0.704054787262592,0.4066398620605468,0.0909294481536431,10,8.695652173913043,betmgm,total,L,"Predicted: 231.4, Line: 239.5, Edge: 8.1pts, Probability: 70.4%, Confidence: 40.7%",2025-12-05 14:29:49.315216
22500354,2025-12-06 00:00:00+00:00,SAC @ MIA,Under,240.5,-110.0,-110.0,232.1070098876953,8.392990112304688,0.7069599454752974,0.4196495056152344,0.0961539713745311,10,9.09090909090909,betmgm,total,W,"Predicted: 232.1, Line: 240.5, Edge: 8.4pts, Probability: 70.7%, Confidence: 42.0%",2025-12-06 13:27:02.509115
