commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price,point
2025-12-28 14:10:00-08:00,CBJ,NYI,betmgm,spreads,2025-12-28 13:30:02-08:00,CBJ,180,-1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,betmgm,spreads,2025-12-28 13:30:02-08:00,NYI,-220,1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,betonlineag,spreads,2025-12-28 13:30:27-08:00,CBJ,186,-1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,betonlineag,spreads,2025-12-28 13:30:27-08:00,NYI,-220,1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,betrivers,spreads,2025-12-28 13:30:02-08:00,CBJ,175,-1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,betrivers,spreads,2025-12-28 13:30:02-08:00,NYI,-225,1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,betus,spreads,2025-12-28 13:30:01-08:00,CBJ,188,-1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,betus,spreads,2025-12-28 13:30:01-08:00,NYI,-220,1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,bovada,spreads,2025-12-28 13:30:15-08:00,CBJ,180,-1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,bovada,spreads,2025-12-28 13:30:15-08:00,NYI,-220,1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,draftkings,spreads,2025-12-28 13:29:49-08:00,CBJ,190,-1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,draftkings,spreads,2025-12-28 13:29:49-08:00,NYI,-230,1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,fanduel,spreads,2025-12-28 13:30:15-08:00,CBJ,184,-1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,fanduel,spreads,2025-12-28 13:30:15-08:00,NYI,-230,1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,lowvig,spreads,2025-12-28 13:30:15-08:00,CBJ,186,-1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,lowvig,spreads,2025-12-28 13:30:15-08:00,NYI,-220,1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,mybookieag,spreads,2025-12-28 13:30:02-08:00,CBJ,185,-1.5
2025-12-28 14:10:00-08:00,CBJ,NYI,mybookieag,spreads,2025-12-28 13:30:02-08:00,NYI,-232,1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betmgm,spreads,2025-12-28 13:30:02-08:00,Montréal Canadiens,-200,1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betmgm,spreads,2025-12-28 13:30:02-08:00,TBL,165,-1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betonlineag,spreads,2025-12-28 13:30:27-08:00,Montréal Canadiens,-198,1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betonlineag,spreads,2025-12-28 13:30:27-08:00,TBL,173,-1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betrivers,spreads,2025-12-28 13:30:02-08:00,Montréal Canadiens,-205,1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betrivers,spreads,2025-12-28 13:30:02-08:00,TBL,163,-1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betus,spreads,2025-12-28 13:30:01-08:00,Montréal Canadiens,-200,1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betus,spreads,2025-12-28 13:30:01-08:00,TBL,172,-1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,bovada,spreads,2025-12-28 13:30:15-08:00,Montréal Canadiens,-195,1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,bovada,spreads,2025-12-28 13:30:15-08:00,TBL,165,-1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,draftkings,spreads,2025-12-28 13:29:49-08:00,Montréal Canadiens,-198,1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,draftkings,spreads,2025-12-28 13:29:49-08:00,TBL,164,-1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,fanduel,spreads,2025-12-28 13:30:15-08:00,Montréal Canadiens,-205,1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,fanduel,spreads,2025-12-28 13:30:15-08:00,TBL,164,-1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,lowvig,spreads,2025-12-28 13:30:15-08:00,Montréal Canadiens,-198,1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,lowvig,spreads,2025-12-28 13:30:15-08:00,TBL,173,-1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,mybookieag,spreads,2025-12-28 13:30:02-08:00,Montréal Canadiens,-210,1.5
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,mybookieag,spreads,2025-12-28 13:30:02-08:00,TBL,168,-1.5
2025-12-28 16:10:00-08:00,CHI,PIT,betmgm,spreads,2025-12-28 13:30:02-08:00,CHI,-185,1.5
