commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-12-28 14:10:00-08:00,CBJ,NYI,betmgm,h2h,2025-12-28 13:39:00-08:00,CBJ,-135
2025-12-28 14:10:00-08:00,CBJ,NYI,betmgm,h2h,2025-12-28 13:39:00-08:00,NYI,110
2025-12-28 14:10:00-08:00,CBJ,NYI,betonlineag,h2h,2025-12-28 13:38:25-08:00,CBJ,-132
2025-12-28 14:10:00-08:00,CBJ,NYI,betonlineag,h2h,2025-12-28 13:38:25-08:00,NYI,116
2025-12-28 14:10:00-08:00,CBJ,NYI,betrivers,h2h,2025-12-28 13:38:03-08:00,CBJ,-141
2025-12-28 14:10:00-08:00,CBJ,NYI,betrivers,h2h,2025-12-28 13:38:03-08:00,NYI,114
2025-12-28 14:10:00-08:00,CBJ,NYI,betus,h2h,2025-12-28 13:39:00-08:00,CBJ,-132
2025-12-28 14:10:00-08:00,CBJ,NYI,betus,h2h,2025-12-28 13:39:00-08:00,NYI,112
2025-12-28 14:10:00-08:00,CBJ,NYI,bovada,h2h,2025-12-28 13:39:00-08:00,CBJ,-128
2025-12-28 14:10:00-08:00,CBJ,NYI,bovada,h2h,2025-12-28 13:39:00-08:00,NYI,107
2025-12-28 14:10:00-08:00,CBJ,NYI,draftkings,h2h,2025-12-28 13:38:38-08:00,CBJ,-130
2025-12-28 14:10:00-08:00,CBJ,NYI,draftkings,h2h,2025-12-28 13:38:38-08:00,NYI,110
2025-12-28 14:10:00-08:00,CBJ,NYI,fanduel,h2h,2025-12-28 13:38:26-08:00,CBJ,-130
2025-12-28 14:10:00-08:00,CBJ,NYI,fanduel,h2h,2025-12-28 13:38:26-08:00,NYI,108
2025-12-28 14:10:00-08:00,CBJ,NYI,lowvig,h2h,2025-12-28 13:39:01-08:00,CBJ,-132
2025-12-28 14:10:00-08:00,CBJ,NYI,lowvig,h2h,2025-12-28 13:39:01-08:00,NYI,116
2025-12-28 14:10:00-08:00,CBJ,NYI,mybookieag,h2h,2025-12-28 13:38:37-08:00,CBJ,-135
2025-12-28 14:10:00-08:00,CBJ,NYI,mybookieag,h2h,2025-12-28 13:38:37-08:00,NYI,110
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betmgm,h2h,2025-12-28 13:39:00-08:00,Montréal Canadiens,118
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betmgm,h2h,2025-12-28 13:39:00-08:00,TBL,-145
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betonlineag,h2h,2025-12-28 13:38:25-08:00,Montréal Canadiens,121
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betonlineag,h2h,2025-12-28 13:38:25-08:00,TBL,-137
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betrivers,h2h,2025-12-28 13:38:03-08:00,Montréal Canadiens,123
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betrivers,h2h,2025-12-28 13:38:03-08:00,TBL,-152
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betus,h2h,2025-12-28 13:39:00-08:00,Montréal Canadiens,120
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betus,h2h,2025-12-28 13:39:00-08:00,TBL,-140
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,bovada,h2h,2025-12-28 13:39:00-08:00,Montréal Canadiens,120
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,bovada,h2h,2025-12-28 13:39:00-08:00,TBL,-140
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,draftkings,h2h,2025-12-28 13:38:38-08:00,Montréal Canadiens,124
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,draftkings,h2h,2025-12-28 13:38:38-08:00,TBL,-148
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,fanduel,h2h,2025-12-28 13:38:26-08:00,Montréal Canadiens,120
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,fanduel,h2h,2025-12-28 13:38:26-08:00,TBL,-144
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,lowvig,h2h,2025-12-28 13:39:01-08:00,Montréal Canadiens,121
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,lowvig,h2h,2025-12-28 13:39:01-08:00,TBL,-137
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,mybookieag,h2h,2025-12-28 13:38:37-08:00,Montréal Canadiens,120
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,mybookieag,h2h,2025-12-28 13:38:37-08:00,TBL,-147
2025-12-28 16:10:00-08:00,CHI,PIT,betmgm,h2h,2025-12-28 13:39:00-08:00,CHI,135
2025-12-28 16:10:00-08:00,CHI,PIT,betmgm,h2h,2025-12-28 13:39:00-08:00,PIT,-160
2025-12-28 16:10:00-08:00,CHI,PIT,betonlineag,h2h,2025-12-28 13:38:25-08:00,CHI,134
2025-12-28 16:10:00-08:00,CHI,PIT,betonlineag,h2h,2025-12-28 13:38:25-08:00,PIT,-152
