commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2026-01-19 10:37:00-08:00,CAR,BUF,betmgm,h2h,2026-01-19 11:40:19-08:00,BUF,150
2026-01-19 10:37:00-08:00,CAR,BUF,betmgm,h2h,2026-01-19 11:40:19-08:00,CAR,-190
2026-01-19 10:37:00-08:00,CAR,BUF,draftkings,h2h,2026-01-19 11:41:08-08:00,BUF,140
2026-01-19 10:37:00-08:00,CAR,BUF,draftkings,h2h,2026-01-19 11:41:08-08:00,CAR,-180
2026-01-19 10:37:00-08:00,CAR,BUF,fanduel,h2h,2026-01-19 11:41:09-08:00,BUF,136
2026-01-19 10:37:00-08:00,CAR,BUF,fanduel,h2h,2026-01-19 11:41:09-08:00,CAR,-174
2026-01-19 10:37:00-08:00,CAR,BUF,mybookieag,h2h,2026-01-19 11:39:45-08:00,BUF,165
2026-01-19 10:37:00-08:00,CAR,BUF,mybookieag,h2h,2026-01-19 11:39:45-08:00,CAR,-222
2026-01-19 13:00:00-08:00,COL,WSH,betmgm,h2h,2026-01-19 11:40:19-08:00,COL,-200
2026-01-19 13:00:00-08:00,COL,WSH,betmgm,h2h,2026-01-19 11:40:19-08:00,WSH,165
2026-01-19 13:00:00-08:00,COL,WSH,betonlineag,h2h,2026-01-19 11:40:34-08:00,COL,-190
2026-01-19 13:00:00-08:00,COL,WSH,betonlineag,h2h,2026-01-19 11:40:34-08:00,WSH,166
2026-01-19 13:00:00-08:00,COL,WSH,betrivers,h2h,2026-01-19 11:40:33-08:00,COL,-220
2026-01-19 13:00:00-08:00,COL,WSH,betrivers,h2h,2026-01-19 11:40:33-08:00,WSH,175
2026-01-19 13:00:00-08:00,COL,WSH,betus,h2h,2026-01-19 11:40:19-08:00,COL,-200
2026-01-19 13:00:00-08:00,COL,WSH,betus,h2h,2026-01-19 11:40:19-08:00,WSH,170
2026-01-19 13:00:00-08:00,COL,WSH,bovada,h2h,2026-01-19 11:40:19-08:00,COL,-195
2026-01-19 13:00:00-08:00,COL,WSH,bovada,h2h,2026-01-19 11:40:19-08:00,WSH,165
2026-01-19 13:00:00-08:00,COL,WSH,draftkings,h2h,2026-01-19 11:41:08-08:00,COL,-205
2026-01-19 13:00:00-08:00,COL,WSH,draftkings,h2h,2026-01-19 11:41:08-08:00,WSH,170
2026-01-19 13:00:00-08:00,COL,WSH,fanduel,h2h,2026-01-19 11:41:09-08:00,COL,-196
2026-01-19 13:00:00-08:00,COL,WSH,fanduel,h2h,2026-01-19 11:41:09-08:00,WSH,162
2026-01-19 13:00:00-08:00,COL,WSH,lowvig,h2h,2026-01-19 11:41:08-08:00,COL,-190
2026-01-19 13:00:00-08:00,COL,WSH,lowvig,h2h,2026-01-19 11:41:08-08:00,WSH,166
2026-01-19 13:00:00-08:00,COL,WSH,mybookieag,h2h,2026-01-19 11:39:45-08:00,COL,-212
2026-01-19 13:00:00-08:00,COL,WSH,mybookieag,h2h,2026-01-19 11:39:45-08:00,WSH,170
2026-01-19 14:00:00-08:00,SEA,PIT,betmgm,h2h,2026-01-19 11:40:19-08:00,PIT,-125
2026-01-19 14:00:00-08:00,SEA,PIT,betmgm,h2h,2026-01-19 11:40:19-08:00,SEA,105
2026-01-19 14:00:00-08:00,SEA,PIT,betonlineag,h2h,2026-01-19 11:40:34-08:00,PIT,-126
2026-01-19 14:00:00-08:00,SEA,PIT,betonlineag,h2h,2026-01-19 11:40:34-08:00,SEA,111
2026-01-19 14:00:00-08:00,SEA,PIT,betrivers,h2h,2026-01-19 11:40:33-08:00,PIT,-132
2026-01-19 14:00:00-08:00,SEA,PIT,betrivers,h2h,2026-01-19 11:40:33-08:00,SEA,106
2026-01-19 14:00:00-08:00,SEA,PIT,betus,h2h,2026-01-19 11:40:19-08:00,PIT,-125
2026-01-19 14:00:00-08:00,SEA,PIT,betus,h2h,2026-01-19 11:40:19-08:00,SEA,105
2026-01-19 14:00:00-08:00,SEA,PIT,bovada,h2h,2026-01-19 11:40:19-08:00,PIT,-128
2026-01-19 14:00:00-08:00,SEA,PIT,bovada,h2h,2026-01-19 11:40:19-08:00,SEA,107
2026-01-19 14:00:00-08:00,SEA,PIT,draftkings,h2h,2026-01-19 11:41:08-08:00,PIT,-130
2026-01-19 14:00:00-08:00,SEA,PIT,draftkings,h2h,2026-01-19 11:41:08-08:00,SEA,110
2026-01-19 14:00:00-08:00,SEA,PIT,fanduel,h2h,2026-01-19 11:41:09-08:00,PIT,-125
2026-01-19 14:00:00-08:00,SEA,PIT,fanduel,h2h,2026-01-19 11:41:09-08:00,SEA,104
2026-01-19 14:00:00-08:00,SEA,PIT,lowvig,h2h,2026-01-19 11:41:08-08:00,PIT,-126
2026-01-19 14:00:00-08:00,SEA,PIT,lowvig,h2h,2026-01-19 11:41:08-08:00,SEA,111
2026-01-19 14:00:00-08:00,SEA,PIT,mybookieag,h2h,2026-01-19 11:39:45-08:00,PIT,-128
2026-01-19 14:00:00-08:00,SEA,PIT,mybookieag,h2h,2026-01-19 11:39:45-08:00,SEA,105
2026-01-19 15:00:00-08:00,FLA,SJS,betmgm,h2h,2026-01-19 11:40:19-08:00,FLA,-185
2026-01-19 15:00:00-08:00,FLA,SJS,betmgm,h2h,2026-01-19 11:40:19-08:00,SJS,150
2026-01-19 15:00:00-08:00,FLA,SJS,betonlineag,h2h,2026-01-19 11:40:34-08:00,FLA,-170
2026-01-19 15:00:00-08:00,FLA,SJS,betonlineag,h2h,2026-01-19 11:40:34-08:00,SJS,149
2026-01-19 15:00:00-08:00,FLA,SJS,betrivers,h2h,2026-01-19 11:40:33-08:00,FLA,-195
2026-01-19 15:00:00-08:00,FLA,SJS,betrivers,h2h,2026-01-19 11:40:33-08:00,SJS,150
2026-01-19 15:00:00-08:00,FLA,SJS,betus,h2h,2026-01-19 11:40:19-08:00,FLA,-170
2026-01-19 15:00:00-08:00,FLA,SJS,betus,h2h,2026-01-19 11:40:19-08:00,SJS,146
2026-01-19 15:00:00-08:00,FLA,SJS,bovada,h2h,2026-01-19 11:40:19-08:00,FLA,-172
2026-01-19 15:00:00-08:00,FLA,SJS,bovada,h2h,2026-01-19 11:40:19-08:00,SJS,147
2026-01-19 15:00:00-08:00,FLA,SJS,draftkings,h2h,2026-01-19 11:41:08-08:00,FLA,-185
2026-01-19 15:00:00-08:00,FLA,SJS,draftkings,h2h,2026-01-19 11:41:08-08:00,SJS,154
2026-01-19 15:00:00-08:00,FLA,SJS,fanduel,h2h,2026-01-19 11:41:09-08:00,FLA,-184
2026-01-19 15:00:00-08:00,FLA,SJS,fanduel,h2h,2026-01-19 11:41:09-08:00,SJS,152
2026-01-19 15:00:00-08:00,FLA,SJS,lowvig,h2h,2026-01-19 11:41:08-08:00,FLA,-170
2026-01-19 15:00:00-08:00,FLA,SJS,lowvig,h2h,2026-01-19 11:41:08-08:00,SJS,149
2026-01-19 15:00:00-08:00,FLA,SJS,mybookieag,h2h,2026-01-19 11:39:45-08:00,FLA,-185
2026-01-19 15:00:00-08:00,FLA,SJS,mybookieag,h2h,2026-01-19 11:39:45-08:00,SJS,150
2026-01-19 16:30:00-08:00,TOR,MIN,betmgm,h2h,2026-01-19 11:40:19-08:00,MIN,-110
2026-01-19 16:30:00-08:00,TOR,MIN,betmgm,h2h,2026-01-19 11:40:19-08:00,TOR,-110
2026-01-19 16:30:00-08:00,TOR,MIN,betonlineag,h2h,2026-01-19 11:40:34-08:00,MIN,-110
2026-01-19 16:30:00-08:00,TOR,MIN,betonlineag,h2h,2026-01-19 11:40:34-08:00,TOR,-104
2026-01-19 16:30:00-08:00,TOR,MIN,betrivers,h2h,2026-01-19 11:40:33-08:00,MIN,-109
2026-01-19 16:30:00-08:00,TOR,MIN,betrivers,h2h,2026-01-19 11:40:33-08:00,TOR,-114
