commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-12-27 15:10:00-08:00,NYI,NYR,betmgm,h2h,2025-12-27 17:14:32-08:00,NYI,-425
2025-12-27 15:10:00-08:00,NYI,NYR,betmgm,h2h,2025-12-27 17:14:32-08:00,NYR,310
2025-12-27 15:10:00-08:00,NYI,NYR,bovada,h2h,2025-12-27 17:14:31-08:00,NYI,-375
2025-12-27 15:10:00-08:00,NYI,NYR,bovada,h2h,2025-12-27 17:14:31-08:00,NYR,260
2025-12-27 15:10:00-08:00,NYI,NYR,draftkings,h2h,2025-12-27 17:15:08-08:00,NYI,-475
2025-12-27 15:10:00-08:00,NYI,NYR,draftkings,h2h,2025-12-27 17:15:08-08:00,NYR,325
2025-12-27 15:10:00-08:00,NYI,NYR,fanduel,h2h,2025-12-27 17:13:56-08:00,NYI,-440
2025-12-27 15:10:00-08:00,NYI,NYR,fanduel,h2h,2025-12-27 17:13:56-08:00,NYR,300
2025-12-27 15:10:00-08:00,NYI,NYR,mybookieag,h2h,2025-12-27 17:13:54-08:00,NYI,-400
2025-12-27 15:10:00-08:00,NYI,NYR,mybookieag,h2h,2025-12-27 17:13:54-08:00,NYR,295
2025-12-27 16:08:00-08:00,BUF,BOS,betmgm,h2h,2025-12-27 17:14:32-08:00,BOS,220
2025-12-27 16:08:00-08:00,BUF,BOS,betmgm,h2h,2025-12-27 17:14:32-08:00,BUF,-285
2025-12-27 16:08:00-08:00,BUF,BOS,bovada,h2h,2025-12-27 17:14:31-08:00,BOS,-205
2025-12-27 16:08:00-08:00,BUF,BOS,bovada,h2h,2025-12-27 17:14:31-08:00,BUF,155
2025-12-27 16:08:00-08:00,BUF,BOS,draftkings,h2h,2025-12-27 17:15:08-08:00,BOS,220
2025-12-27 16:08:00-08:00,BUF,BOS,draftkings,h2h,2025-12-27 17:15:08-08:00,BUF,-298
2025-12-27 16:08:00-08:00,BUF,BOS,fanduel,h2h,2025-12-27 17:13:56-08:00,BOS,230
2025-12-27 16:08:00-08:00,BUF,BOS,fanduel,h2h,2025-12-27 17:13:56-08:00,BUF,-310
2025-12-27 16:08:00-08:00,BUF,BOS,mybookieag,h2h,2025-12-27 17:13:54-08:00,BOS,245
2025-12-27 16:08:00-08:00,BUF,BOS,mybookieag,h2h,2025-12-27 17:13:54-08:00,BUF,-333
2025-12-27 16:08:00-08:00,CAR,DET,betmgm,h2h,2025-12-27 17:14:32-08:00,CAR,-450
2025-12-27 16:08:00-08:00,CAR,DET,betmgm,h2h,2025-12-27 17:14:32-08:00,DET,325
2025-12-27 16:08:00-08:00,CAR,DET,bovada,h2h,2025-12-27 17:14:31-08:00,CAR,130
2025-12-27 16:08:00-08:00,CAR,DET,bovada,h2h,2025-12-27 17:14:31-08:00,DET,-170
2025-12-27 16:08:00-08:00,CAR,DET,draftkings,h2h,2025-12-27 17:15:08-08:00,CAR,-425
2025-12-27 16:08:00-08:00,CAR,DET,draftkings,h2h,2025-12-27 17:15:08-08:00,DET,300
2025-12-27 16:08:00-08:00,CAR,DET,fanduel,h2h,2025-12-27 17:13:56-08:00,CAR,-410
2025-12-27 16:08:00-08:00,CAR,DET,fanduel,h2h,2025-12-27 17:13:56-08:00,DET,290
2025-12-27 16:08:00-08:00,CAR,DET,mybookieag,h2h,2025-12-27 17:13:54-08:00,CAR,-167
2025-12-27 16:08:00-08:00,CAR,DET,mybookieag,h2h,2025-12-27 17:13:54-08:00,DET,130
2025-12-27 16:08:00-08:00,NJD,WSH,betmgm,h2h,2025-12-27 17:14:32-08:00,NJD,150
2025-12-27 16:08:00-08:00,NJD,WSH,betmgm,h2h,2025-12-27 17:14:32-08:00,WSH,-190
2025-12-27 16:08:00-08:00,NJD,WSH,bovada,h2h,2025-12-27 17:14:31-08:00,NJD,170
2025-12-27 16:08:00-08:00,NJD,WSH,bovada,h2h,2025-12-27 17:14:31-08:00,WSH,-225
2025-12-27 16:08:00-08:00,NJD,WSH,draftkings,h2h,2025-12-27 17:15:08-08:00,NJD,-130
2025-12-27 16:08:00-08:00,NJD,WSH,draftkings,h2h,2025-12-27 17:15:08-08:00,WSH,100
2025-12-27 16:08:00-08:00,NJD,WSH,fanduel,h2h,2025-12-27 17:13:56-08:00,NJD,196
2025-12-27 16:08:00-08:00,NJD,WSH,fanduel,h2h,2025-12-27 17:13:56-08:00,WSH,-260
2025-12-27 16:08:00-08:00,NJD,WSH,mybookieag,h2h,2025-12-27 17:13:54-08:00,NJD,180
2025-12-27 16:08:00-08:00,NJD,WSH,mybookieag,h2h,2025-12-27 17:13:54-08:00,WSH,-250
2025-12-27 16:09:00-08:00,FLA,TBL,betmgm,h2h,2025-12-27 17:14:32-08:00,FLA,475
2025-12-27 16:09:00-08:00,FLA,TBL,betmgm,h2h,2025-12-27 17:14:32-08:00,TBL,-700
2025-12-27 16:09:00-08:00,FLA,TBL,bovada,h2h,2025-12-27 17:14:31-08:00,FLA,190
2025-12-27 16:09:00-08:00,FLA,TBL,bovada,h2h,2025-12-27 17:14:31-08:00,TBL,-260
2025-12-27 16:09:00-08:00,FLA,TBL,draftkings,h2h,2025-12-27 17:15:08-08:00,FLA,500
2025-12-27 16:09:00-08:00,FLA,TBL,draftkings,h2h,2025-12-27 17:15:08-08:00,TBL,-810
2025-12-27 16:09:00-08:00,FLA,TBL,fanduel,h2h,2025-12-27 17:13:56-08:00,FLA,480
2025-12-27 16:09:00-08:00,FLA,TBL,fanduel,h2h,2025-12-27 17:13:56-08:00,TBL,-800
2025-12-27 16:09:00-08:00,FLA,TBL,mybookieag,h2h,2025-12-27 17:13:54-08:00,FLA,400
2025-12-27 16:09:00-08:00,FLA,TBL,mybookieag,h2h,2025-12-27 17:13:54-08:00,TBL,-625
2025-12-27 16:15:00-08:00,TOR,OTT,betmgm,h2h,2025-12-27 17:14:32-08:00,OTT,-135
2025-12-27 16:15:00-08:00,TOR,OTT,betmgm,h2h,2025-12-27 17:14:32-08:00,TOR,105
2025-12-27 16:15:00-08:00,TOR,OTT,bovada,h2h,2025-12-27 17:14:31-08:00,OTT,170
2025-12-27 16:15:00-08:00,TOR,OTT,bovada,h2h,2025-12-27 17:14:31-08:00,TOR,-225
2025-12-27 16:15:00-08:00,TOR,OTT,draftkings,h2h,2025-12-27 17:15:08-08:00,OTT,-125
2025-12-27 16:15:00-08:00,TOR,OTT,draftkings,h2h,2025-12-27 17:15:08-08:00,TOR,-105
2025-12-27 16:15:00-08:00,TOR,OTT,fanduel,h2h,2025-12-27 17:13:56-08:00,OTT,-132
2025-12-27 16:15:00-08:00,TOR,OTT,fanduel,h2h,2025-12-27 17:13:56-08:00,TOR,104
2025-12-27 16:15:00-08:00,TOR,OTT,mybookieag,h2h,2025-12-27 17:11:52-08:00,OTT,180
2025-12-27 16:15:00-08:00,TOR,OTT,mybookieag,h2h,2025-12-27 17:11:52-08:00,TOR,-250
2025-12-27 16:16:00-08:00,WPG,MIN,betmgm,h2h,2025-12-27 17:14:32-08:00,MIN,-118
2025-12-27 16:16:00-08:00,WPG,MIN,betmgm,h2h,2025-12-27 17:14:32-08:00,WPG,-105
