commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-12-28 14:10:00-08:00,CBJ,NYI,betmgm,h2h,2025-12-28 03:44:10-08:00,CBJ,-145
2025-12-28 14:10:00-08:00,CBJ,NYI,betmgm,h2h,2025-12-28 03:44:10-08:00,NYI,118
2025-12-28 14:10:00-08:00,CBJ,NYI,betonlineag,h2h,2025-12-28 03:44:57-08:00,CBJ,-142
2025-12-28 14:10:00-08:00,CBJ,NYI,betonlineag,h2h,2025-12-28 03:44:57-08:00,NYI,125
2025-12-28 14:10:00-08:00,CBJ,NYI,betrivers,h2h,2025-12-28 03:44:46-08:00,CBJ,-141
2025-12-28 14:10:00-08:00,CBJ,NYI,betrivers,h2h,2025-12-28 03:44:46-08:00,NYI,114
2025-12-28 14:10:00-08:00,CBJ,NYI,betus,h2h,2025-12-28 03:44:56-08:00,CBJ,-140
2025-12-28 14:10:00-08:00,CBJ,NYI,betus,h2h,2025-12-28 03:44:56-08:00,NYI,120
2025-12-28 14:10:00-08:00,CBJ,NYI,bovada,h2h,2025-12-28 03:44:09-08:00,CBJ,-145
2025-12-28 14:10:00-08:00,CBJ,NYI,bovada,h2h,2025-12-28 03:44:09-08:00,NYI,125
2025-12-28 14:10:00-08:00,CBJ,NYI,draftkings,h2h,2025-12-28 03:44:44-08:00,CBJ,-142
2025-12-28 14:10:00-08:00,CBJ,NYI,draftkings,h2h,2025-12-28 03:44:44-08:00,NYI,120
2025-12-28 14:10:00-08:00,CBJ,NYI,fanduel,h2h,2025-12-28 03:44:56-08:00,CBJ,-138
2025-12-28 14:10:00-08:00,CBJ,NYI,fanduel,h2h,2025-12-28 03:44:56-08:00,NYI,115
2025-12-28 14:10:00-08:00,CBJ,NYI,lowvig,h2h,2025-12-28 03:44:33-08:00,CBJ,-142
2025-12-28 14:10:00-08:00,CBJ,NYI,lowvig,h2h,2025-12-28 03:44:33-08:00,NYI,125
2025-12-28 14:10:00-08:00,CBJ,NYI,mybookieag,h2h,2025-12-28 03:43:57-08:00,CBJ,-143
2025-12-28 14:10:00-08:00,CBJ,NYI,mybookieag,h2h,2025-12-28 03:43:57-08:00,NYI,117
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betmgm,h2h,2025-12-28 03:44:10-08:00,Montréal Canadiens,125
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betmgm,h2h,2025-12-28 03:44:10-08:00,TBL,-150
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betonlineag,h2h,2025-12-28 03:44:57-08:00,Montréal Canadiens,128
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betonlineag,h2h,2025-12-28 03:44:57-08:00,TBL,-145
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betrivers,h2h,2025-12-28 03:44:46-08:00,Montréal Canadiens,123
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betrivers,h2h,2025-12-28 03:44:46-08:00,TBL,-152
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betus,h2h,2025-12-28 03:44:56-08:00,Montréal Canadiens,125
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,betus,h2h,2025-12-28 03:44:56-08:00,TBL,-145
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,bovada,h2h,2025-12-28 03:44:09-08:00,Montréal Canadiens,133
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,bovada,h2h,2025-12-28 03:44:09-08:00,TBL,-155
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,draftkings,h2h,2025-12-28 03:44:44-08:00,Montréal Canadiens,130
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,draftkings,h2h,2025-12-28 03:44:44-08:00,TBL,-155
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,fanduel,h2h,2025-12-28 03:44:56-08:00,Montréal Canadiens,126
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,fanduel,h2h,2025-12-28 03:44:56-08:00,TBL,-152
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,lowvig,h2h,2025-12-28 03:44:33-08:00,Montréal Canadiens,128
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,lowvig,h2h,2025-12-28 03:44:33-08:00,TBL,-145
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,mybookieag,h2h,2025-12-28 03:43:57-08:00,Montréal Canadiens,123
2025-12-28 14:10:00-08:00,TBL,Montréal Canadiens,mybookieag,h2h,2025-12-28 03:43:57-08:00,TBL,-151
2025-12-28 16:10:00-08:00,CHI,PIT,betmgm,h2h,2025-12-28 03:44:10-08:00,CHI,135
2025-12-28 16:10:00-08:00,CHI,PIT,betmgm,h2h,2025-12-28 03:44:10-08:00,PIT,-165
2025-12-28 16:10:00-08:00,CHI,PIT,betonlineag,h2h,2025-12-28 03:44:57-08:00,CHI,141
2025-12-28 16:10:00-08:00,CHI,PIT,betonlineag,h2h,2025-12-28 03:44:57-08:00,PIT,-160
2025-12-28 16:10:00-08:00,CHI,PIT,betrivers,h2h,2025-12-28 03:44:46-08:00,CHI,135
2025-12-28 16:10:00-08:00,CHI,PIT,betrivers,h2h,2025-12-28 03:44:46-08:00,PIT,-167
2025-12-28 16:10:00-08:00,CHI,PIT,betus,h2h,2025-12-28 03:44:56-08:00,CHI,138
2025-12-28 16:10:00-08:00,CHI,PIT,betus,h2h,2025-12-28 03:44:56-08:00,PIT,-160
2025-12-28 16:10:00-08:00,CHI,PIT,bovada,h2h,2025-12-28 03:44:09-08:00,CHI,135
2025-12-28 16:10:00-08:00,CHI,PIT,bovada,h2h,2025-12-28 03:44:09-08:00,PIT,-160
2025-12-28 16:10:00-08:00,CHI,PIT,draftkings,h2h,2025-12-28 03:44:44-08:00,CHI,142
2025-12-28 16:10:00-08:00,CHI,PIT,draftkings,h2h,2025-12-28 03:44:44-08:00,PIT,-170
2025-12-28 16:10:00-08:00,CHI,PIT,fanduel,h2h,2025-12-28 03:44:56-08:00,CHI,138
2025-12-28 16:10:00-08:00,CHI,PIT,fanduel,h2h,2025-12-28 03:44:56-08:00,PIT,-166
2025-12-28 16:10:00-08:00,CHI,PIT,lowvig,h2h,2025-12-28 03:44:33-08:00,CHI,141
2025-12-28 16:10:00-08:00,CHI,PIT,lowvig,h2h,2025-12-28 03:44:33-08:00,PIT,-160
2025-12-28 16:10:00-08:00,CHI,PIT,mybookieag,h2h,2025-12-28 03:43:57-08:00,CHI,135
2025-12-28 16:10:00-08:00,CHI,PIT,mybookieag,h2h,2025-12-28 03:43:57-08:00,PIT,-167
2025-12-28 16:10:00-08:00,DET,TOR,betmgm,h2h,2025-12-28 03:44:10-08:00,DET,-140
2025-12-28 16:10:00-08:00,DET,TOR,betmgm,h2h,2025-12-28 03:44:10-08:00,TOR,115
