commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price,point
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,betmgm,spreads,2026-01-02 11:02:39-08:00,St Louis Blues,-200,1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,betmgm,spreads,2026-01-02 11:02:39-08:00,VGK,165,-1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,betonlineag,spreads,2026-01-02 11:04:17-08:00,St Louis Blues,-205,1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,betonlineag,spreads,2026-01-02 11:04:17-08:00,VGK,177,-1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,betrivers,spreads,2026-01-02 11:04:05-08:00,St Louis Blues,-205,1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,betrivers,spreads,2026-01-02 11:04:05-08:00,VGK,165,-1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,betus,spreads,2026-01-02 11:04:17-08:00,St Louis Blues,-205,1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,betus,spreads,2026-01-02 11:04:17-08:00,VGK,176,-1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,bovada,spreads,2026-01-02 11:03:08-08:00,St Louis Blues,-210,1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,bovada,spreads,2026-01-02 11:03:08-08:00,VGK,175,-1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,draftkings,spreads,2026-01-02 11:03:48-08:00,St Louis Blues,-205,1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,draftkings,spreads,2026-01-02 11:03:48-08:00,VGK,170,-1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,fanduel,spreads,2026-01-02 11:03:51-08:00,St Louis Blues,-215,1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,fanduel,spreads,2026-01-02 11:03:51-08:00,VGK,172,-1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,lowvig,spreads,2026-01-02 11:04:16-08:00,St Louis Blues,-205,1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,lowvig,spreads,2026-01-02 11:04:16-08:00,VGK,177,-1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,mybookieag,spreads,2026-01-02 11:04:06-08:00,St Louis Blues,-212,1.5
2026-01-02 12:10:00-08:00,St Louis Blues,VGK,mybookieag,spreads,2026-01-02 11:04:06-08:00,VGK,170,-1.5
2026-01-02 17:10:00-08:00,FLA,NYR,betmgm,spreads,2026-01-02 11:02:39-08:00,FLA,170,-1.5
2026-01-02 17:10:00-08:00,FLA,NYR,betmgm,spreads,2026-01-02 11:02:39-08:00,NYR,-210,1.5
2026-01-02 17:10:00-08:00,FLA,NYR,betonlineag,spreads,2026-01-02 11:04:17-08:00,FLA,180,-1.5
2026-01-02 17:10:00-08:00,FLA,NYR,betonlineag,spreads,2026-01-02 11:04:17-08:00,NYR,-210,1.5
2026-01-02 17:10:00-08:00,FLA,NYR,betrivers,spreads,2026-01-02 11:04:05-08:00,FLA,165,-1.5
2026-01-02 17:10:00-08:00,FLA,NYR,betrivers,spreads,2026-01-02 11:04:05-08:00,NYR,-210,1.5
2026-01-02 17:10:00-08:00,FLA,NYR,betus,spreads,2026-01-02 11:04:17-08:00,FLA,180,-1.5
2026-01-02 17:10:00-08:00,FLA,NYR,betus,spreads,2026-01-02 11:04:17-08:00,NYR,-210,1.5
