commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price,point
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,betmgm,totals,2026-01-05 13:29:42-08:00,Over,100,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,betmgm,totals,2026-01-05 13:29:42-08:00,Under,-120,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,betonlineag,totals,2026-01-05 13:30:33-08:00,Over,102,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,betonlineag,totals,2026-01-05 13:30:33-08:00,Under,-118,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,betrivers,totals,2026-01-05 13:30:15-08:00,Over,-105,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,betrivers,totals,2026-01-05 13:30:15-08:00,Under,-118,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,betus,totals,2026-01-05 13:29:42-08:00,Over,-105,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,betus,totals,2026-01-05 13:29:42-08:00,Under,-115,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,bovada,totals,2026-01-05 13:28:34-08:00,Over,-103,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,bovada,totals,2026-01-05 13:28:34-08:00,Under,-117,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,draftkings,totals,2026-01-05 13:30:32-08:00,Over,-102,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,draftkings,totals,2026-01-05 13:30:32-08:00,Under,-118,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,fanduel,totals,2026-01-05 13:30:35-08:00,Over,100,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,fanduel,totals,2026-01-05 13:30:35-08:00,Under,-122,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,lowvig,totals,2026-01-05 13:30:35-08:00,Over,102,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,lowvig,totals,2026-01-05 13:30:35-08:00,Under,-118,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,mybookieag,totals,2026-01-05 13:29:42-08:00,Over,-102,5.5
2026-01-05 16:00:00-08:00,NYR,Utah Mammoth,mybookieag,totals,2026-01-05 13:29:42-08:00,Under,-119,5.5
2026-01-05 16:00:00-08:00,WSH,ANA,betmgm,totals,2026-01-05 13:29:42-08:00,Over,-130,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,betmgm,totals,2026-01-05 13:29:42-08:00,Under,105,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,betonlineag,totals,2026-01-05 13:30:33-08:00,Over,-121,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,betonlineag,totals,2026-01-05 13:30:33-08:00,Under,105,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,betrivers,totals,2026-01-05 13:30:15-08:00,Over,-130,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,betrivers,totals,2026-01-05 13:30:15-08:00,Under,105,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,betus,totals,2026-01-05 13:29:42-08:00,Over,-125,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,betus,totals,2026-01-05 13:29:42-08:00,Under,105,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,bovada,totals,2026-01-05 13:28:34-08:00,Over,-130,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,bovada,totals,2026-01-05 13:28:34-08:00,Under,110,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,draftkings,totals,2026-01-05 13:30:32-08:00,Over,-125,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,draftkings,totals,2026-01-05 13:30:32-08:00,Under,105,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,fanduel,totals,2026-01-05 13:30:35-08:00,Over,-130,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,fanduel,totals,2026-01-05 13:30:35-08:00,Under,106,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,lowvig,totals,2026-01-05 13:30:35-08:00,Over,-121,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,lowvig,totals,2026-01-05 13:30:35-08:00,Under,105,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,mybookieag,totals,2026-01-05 13:29:42-08:00,Over,-125,6.5
2026-01-05 16:00:00-08:00,WSH,ANA,mybookieag,totals,2026-01-05 13:29:42-08:00,Under,102,6.5
2026-01-05 16:30:00-08:00,OTT,DET,betmgm,totals,2026-01-05 13:29:42-08:00,Over,-118,6.0
2026-01-05 16:30:00-08:00,OTT,DET,betmgm,totals,2026-01-05 13:29:42-08:00,Under,-102,6.0
2026-01-05 16:30:00-08:00,OTT,DET,betonlineag,totals,2026-01-05 13:30:33-08:00,Over,-112,6.0
2026-01-05 16:30:00-08:00,OTT,DET,betonlineag,totals,2026-01-05 13:30:33-08:00,Under,-104,6.0
2026-01-05 16:30:00-08:00,OTT,DET,betrivers,totals,2026-01-05 13:30:15-08:00,Over,-115,6.0
2026-01-05 16:30:00-08:00,OTT,DET,betrivers,totals,2026-01-05 13:30:15-08:00,Under,-108,6.0
2026-01-05 16:30:00-08:00,OTT,DET,betus,totals,2026-01-05 13:29:42-08:00,Over,-115,6.0
2026-01-05 16:30:00-08:00,OTT,DET,betus,totals,2026-01-05 13:29:42-08:00,Under,-105,6.0
2026-01-05 16:30:00-08:00,OTT,DET,bovada,totals,2026-01-05 13:28:34-08:00,Over,-117,6.0
2026-01-05 16:30:00-08:00,OTT,DET,bovada,totals,2026-01-05 13:28:34-08:00,Under,-103,6.0
2026-01-05 16:30:00-08:00,OTT,DET,draftkings,totals,2026-01-05 13:30:32-08:00,Over,110,6.5
2026-01-05 16:30:00-08:00,OTT,DET,draftkings,totals,2026-01-05 13:30:32-08:00,Under,-130,6.5
2026-01-05 16:30:00-08:00,OTT,DET,fanduel,totals,2026-01-05 13:30:35-08:00,Over,110,6.5
2026-01-05 16:30:00-08:00,OTT,DET,fanduel,totals,2026-01-05 13:30:35-08:00,Under,-134,6.5
2026-01-05 16:30:00-08:00,OTT,DET,lowvig,totals,2026-01-05 13:30:35-08:00,Over,-112,6.0
2026-01-05 16:30:00-08:00,OTT,DET,lowvig,totals,2026-01-05 13:30:35-08:00,Under,-104,6.0
2026-01-05 16:30:00-08:00,OTT,DET,mybookieag,totals,2026-01-05 13:29:42-08:00,Over,-114,6.0
2026-01-05 16:30:00-08:00,OTT,DET,mybookieag,totals,2026-01-05 13:29:42-08:00,Under,-107,6.0
2026-01-05 18:30:00-08:00,CGY,SEA,betmgm,totals,2026-01-05 13:29:42-08:00,Over,-120,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,betmgm,totals,2026-01-05 13:29:42-08:00,Under,100,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,betonlineag,totals,2026-01-05 13:30:33-08:00,Over,-117,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,betonlineag,totals,2026-01-05 13:30:33-08:00,Under,101,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,betrivers,totals,2026-01-05 13:30:15-08:00,Over,-122,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,betrivers,totals,2026-01-05 13:30:15-08:00,Under,-103,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,betus,totals,2026-01-05 13:29:42-08:00,Over,-125,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,betus,totals,2026-01-05 13:29:42-08:00,Under,105,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,bovada,totals,2026-01-05 13:28:34-08:00,Over,-120,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,bovada,totals,2026-01-05 13:28:34-08:00,Under,100,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,draftkings,totals,2026-01-05 13:30:32-08:00,Over,-122,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,draftkings,totals,2026-01-05 13:30:32-08:00,Under,102,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,fanduel,totals,2026-01-05 13:30:35-08:00,Over,-122,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,fanduel,totals,2026-01-05 13:30:35-08:00,Under,100,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,lowvig,totals,2026-01-05 13:30:35-08:00,Over,-117,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,lowvig,totals,2026-01-05 13:30:35-08:00,Under,101,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,mybookieag,totals,2026-01-05 13:29:42-08:00,Over,-121,5.5
2026-01-05 18:30:00-08:00,CGY,SEA,mybookieag,totals,2026-01-05 13:29:42-08:00,Under,-101,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,betmgm,totals,2026-01-05 13:29:42-08:00,Over,-115,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,betmgm,totals,2026-01-05 13:29:42-08:00,Under,-105,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,betonlineag,totals,2026-01-05 13:30:33-08:00,Over,-106,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,betonlineag,totals,2026-01-05 13:30:33-08:00,Under,-110,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,betrivers,totals,2026-01-05 13:30:15-08:00,Over,-109,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,betrivers,totals,2026-01-05 13:30:15-08:00,Under,-114,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,betus,totals,2026-01-05 13:29:42-08:00,Over,-115,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,betus,totals,2026-01-05 13:29:42-08:00,Under,-105,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,bovada,totals,2026-01-05 13:28:34-08:00,Over,-115,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,bovada,totals,2026-01-05 13:28:34-08:00,Under,-105,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,draftkings,totals,2026-01-05 13:30:32-08:00,Over,-115,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,draftkings,totals,2026-01-05 13:30:32-08:00,Under,-105,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,fanduel,totals,2026-01-05 13:30:35-08:00,Over,-110,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,fanduel,totals,2026-01-05 13:30:35-08:00,Under,-110,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,lowvig,totals,2026-01-05 13:30:35-08:00,Over,-106,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,lowvig,totals,2026-01-05 13:30:35-08:00,Under,-110,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,mybookieag,totals,2026-01-05 13:29:42-08:00,Over,-112,5.5
2026-01-05 19:30:00-08:00,LAK,MIN,mybookieag,totals,2026-01-05 13:29:42-08:00,Under,-109,5.5
