commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price,point
2026-01-01 12:08:15-08:00,NYI,Utah Mammoth,betmgm,totals,2026-01-01 14:13:00-08:00,Over,-220,6.5
2026-01-01 12:08:15-08:00,NYI,Utah Mammoth,betmgm,totals,2026-01-01 14:13:00-08:00,Under,160,6.5
2026-01-01 12:08:15-08:00,NYI,Utah Mammoth,bovada,totals,2026-01-01 14:13:01-08:00,Over,110,6.5
2026-01-01 12:08:15-08:00,NYI,Utah Mammoth,bovada,totals,2026-01-01 14:13:01-08:00,Under,-145,6.5
2026-01-01 12:08:15-08:00,NYI,Utah Mammoth,draftkings,totals,2026-01-01 14:12:23-08:00,Over,-195,6.5
2026-01-01 12:08:15-08:00,NYI,Utah Mammoth,draftkings,totals,2026-01-01 14:12:23-08:00,Under,150,6.5
2026-01-01 12:08:15-08:00,NYI,Utah Mammoth,fanduel,totals,2026-01-01 14:12:24-08:00,Over,178,7.5
2026-01-01 12:08:15-08:00,NYI,Utah Mammoth,fanduel,totals,2026-01-01 14:12:24-08:00,Under,-240,7.5
2026-01-01 12:08:15-08:00,NYI,Utah Mammoth,mybookieag,totals,2026-01-01 14:12:47-08:00,Over,-154,7.0
2026-01-01 12:08:15-08:00,NYI,Utah Mammoth,mybookieag,totals,2026-01-01 14:12:47-08:00,Under,110,7.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,betmgm,totals,2026-01-01 14:13:00-08:00,Over,-118,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,betmgm,totals,2026-01-01 14:13:00-08:00,Under,-102,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,betonlineag,totals,2026-01-01 14:12:48-08:00,Over,-112,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,betonlineag,totals,2026-01-01 14:12:48-08:00,Under,-104,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,betrivers,totals,2026-01-01 14:12:22-08:00,Over,-115,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,betrivers,totals,2026-01-01 14:12:22-08:00,Under,-108,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,betus,totals,2026-01-01 14:12:12-08:00,Over,-110,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,betus,totals,2026-01-01 14:12:12-08:00,Under,-110,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,bovada,totals,2026-01-01 14:13:01-08:00,Over,-112,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,bovada,totals,2026-01-01 14:13:01-08:00,Under,-108,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,draftkings,totals,2026-01-01 14:12:23-08:00,Over,114,6.5
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,draftkings,totals,2026-01-01 14:12:23-08:00,Under,-135,6.5
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,fanduel,totals,2026-01-01 14:12:24-08:00,Over,110,6.5
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,fanduel,totals,2026-01-01 14:12:24-08:00,Under,-134,6.5
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,lowvig,totals,2026-01-01 14:12:22-08:00,Over,-112,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,lowvig,totals,2026-01-01 14:12:22-08:00,Under,-104,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,mybookieag,totals,2026-01-01 14:12:47-08:00,Over,-114,6.0
2026-01-01 16:10:00-08:00,CAR,Montréal Canadiens,mybookieag,totals,2026-01-01 14:12:47-08:00,Under,-107,6.0
2026-01-01 16:10:00-08:00,LAK,TBL,betmgm,totals,2026-01-01 14:13:00-08:00,Over,-118,5.5
2026-01-01 16:10:00-08:00,LAK,TBL,betmgm,totals,2026-01-01 14:13:00-08:00,Under,-102,5.5
2026-01-01 16:10:00-08:00,LAK,TBL,betonlineag,totals,2026-01-01 14:12:48-08:00,Over,-109,5.5
2026-01-01 16:10:00-08:00,LAK,TBL,betonlineag,totals,2026-01-01 14:12:48-08:00,Under,-107,5.5
2026-01-01 16:10:00-08:00,LAK,TBL,betrivers,totals,2026-01-01 14:12:22-08:00,Over,-118,5.5
