game_id,date,matchup,bet_team,bet_side,home_model_prob,home_odds,away_model_prob,away_odds,market_prob,edge,confidence,bet_size_fraction,bet_amount,potential_profit,book,type,result,reason,timestamp
22500322,2025-12-02 00:00:00+00:00,MEM @ SAS,SAS,home,0.7732290625572205,-210.0,0.2267709374427795,170.0,0.6774193548387096,0.0958097077185108,0.5464581251144409,0.0742525234818459,11,5.238095238095238,betmgm,h2h,W,"Probability: 77.3%, Edge: 9.6%, Confidence: 54.6%",2025-12-02 11:08:59.690799
22500319,2025-12-02 00:00:00+00:00,POR @ TOR,TOR,home,0.7459975481033325,-220.0,0.2540024518966675,180.0,0.6875,0.0584975481033325,0.491995096206665,0.0467980384826659,7,3.1818181818181817,betmgm,h2h,W,"Probability: 74.6%, Edge: 5.8%, Confidence: 49.2%",2025-12-02 11:08:59.690799
22500327,2025-12-03 00:00:00+00:00,LAC @ ATL,ATL,home,0.6874092221260071,-165.0,0.3125907778739929,135.0,0.6226415094339622,0.0647677126920448,0.3748184442520141,0.0429086096584797,5,3.0303030303030303,betmgm,h2h,L,"Probability: 68.7%, Edge: 6.5%, Confidence: 37.5%",2025-12-03 12:59:12.013425
22500332,2025-12-03 00:00:00+00:00,MIA @ DAL,MIA,away,0.311733603477478,150.0,0.688266396522522,-185.0,0.6491228070175439,0.039143589504978,0.3765327930450439,0.0278898075222969,3,1.6216216216216215,betmgm,h2h,L,"Probability: 68.8%, Edge: 3.9%, Confidence: 37.7%",2025-12-03 12:59:12.013425
22500347,2025-12-05 00:00:00+00:00,LAC @ MEM,MEM,home,0.6410462260246277,110.0,0.3589537739753723,-135.0,0.4761904761904761,0.1648557498341515,0.2820924520492553,0.0786811533299359,9,9.9,betmgm,h2h,W,"Probability: 64.1%, Edge: 16.5%, Confidence: 28.2%",2025-12-05 14:29:49.286926
22500345,2025-12-05 00:00:00+00:00,IND @ CHI,CHI,home,0.6882646679878235,-190.0,0.3117353320121765,155.0,0.6551724137931034,0.03309225419472,0.376529335975647,0.0239918842911719,3,1.5789473684210529,betmgm,h2h,L,"Probability: 68.8%, Edge: 3.3%, Confidence: 37.7%",2025-12-05 14:29:49.286926
22501201,2025-12-09 00:00:00+00:00,MIA @ ORL,ORL,home,0.6087775826454163,-115.0,0.3912224173545837,-105.0,0.5348837209302325,0.0738938617151837,0.2175551652908325,0.0397179506719112,6,5.217391304347826,betmgm,h2h,W,"Probability: 60.9%, Edge: 7.4%, Confidence: 21.8%",2025-12-09 12:05:50.447961
22501207,2025-12-11 00:00:00+00:00,POR @ NOP,POR,away,0.3034486770629883,150.0,0.6965513229370117,-185.0,0.6491228070175439,0.0474285159194678,0.3931026458740234,0.0337928175926209,5,2.702702702702702,betmgm,h2h,L,"Probability: 69.7%, Edge: 4.7%, Confidence: 39.3%",2025-12-11 21:17:15.428150
22501209,2025-12-12 00:00:00+00:00,CHI @ CHA,CHA,home,0.6237585544586182,125.0,0.3762414455413818,-150.0,0.4444444444444444,0.1793141100141737,0.2475171089172363,0.0806913495063781,11,13.75,betmgm,h2h,L,"Probability: 62.4%, Edge: 17.9%, Confidence: 24.8%",2025-12-12 13:19:27.562724
22501215,2025-12-12 00:00:00+00:00,MIN @ GSW,MIN,away,0.4048248529434204,-125.0,0.5951751470565796,105.0,0.4878048780487805,0.1073702690077991,0.1903502941131591,0.0524069170157114,7,7.35,betmgm,h2h,W,"Probability: 59.5%, Edge: 10.7%, Confidence: 19.0%",2025-12-12 13:19:27.562724
