commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-09-28 12:05:00-07:00,OAK,KCR,betmgm,h2h,2025-09-28 09:59:03-07:00,KCR,-150
2025-09-28 12:05:00-07:00,OAK,KCR,betmgm,h2h,2025-09-28 09:59:03-07:00,OAK,125
2025-09-28 12:05:00-07:00,OAK,KCR,betonlineag,h2h,2025-09-28 09:59:37-07:00,KCR,-143
2025-09-28 12:05:00-07:00,OAK,KCR,betonlineag,h2h,2025-09-28 09:59:37-07:00,OAK,130
2025-09-28 12:05:00-07:00,OAK,KCR,betrivers,h2h,2025-09-28 09:59:38-07:00,KCR,-148
2025-09-28 12:05:00-07:00,OAK,KCR,betrivers,h2h,2025-09-28 09:59:38-07:00,OAK,120
2025-09-28 12:05:00-07:00,OAK,KCR,betus,h2h,2025-09-28 09:59:38-07:00,KCR,-143
2025-09-28 12:05:00-07:00,OAK,KCR,betus,h2h,2025-09-28 09:59:38-07:00,OAK,129
2025-09-28 12:05:00-07:00,OAK,KCR,bovada,h2h,2025-09-28 09:59:01-07:00,KCR,-143
2025-09-28 12:05:00-07:00,OAK,KCR,bovada,h2h,2025-09-28 09:59:01-07:00,OAK,120
2025-09-28 12:05:00-07:00,OAK,KCR,draftkings,h2h,2025-09-28 09:59:37-07:00,KCR,-148
2025-09-28 12:05:00-07:00,OAK,KCR,draftkings,h2h,2025-09-28 09:59:37-07:00,OAK,122
2025-09-28 12:05:00-07:00,OAK,KCR,fanduel,h2h,2025-09-28 09:59:38-07:00,KCR,-142
2025-09-28 12:05:00-07:00,OAK,KCR,fanduel,h2h,2025-09-28 09:59:38-07:00,OAK,120
2025-09-28 12:05:00-07:00,OAK,KCR,lowvig,h2h,2025-09-28 09:59:52-07:00,KCR,-143
2025-09-28 12:05:00-07:00,OAK,KCR,lowvig,h2h,2025-09-28 09:59:52-07:00,OAK,130
2025-09-28 12:05:00-07:00,OAK,KCR,mybookieag,h2h,2025-09-28 09:58:22-07:00,KCR,-145
2025-09-28 12:05:00-07:00,OAK,KCR,mybookieag,h2h,2025-09-28 09:58:22-07:00,OAK,123
