commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-09-27 16:11:00-07:00,MIL,CIN,betmgm,h2h,2025-09-27 16:00:26-07:00,CIN,105
2025-09-27 16:11:00-07:00,MIL,CIN,betmgm,h2h,2025-09-27 16:00:26-07:00,MIL,-125
2025-09-27 16:11:00-07:00,MIL,CIN,betonlineag,h2h,2025-09-27 16:00:25-07:00,CIN,108
2025-09-27 16:11:00-07:00,MIL,CIN,betonlineag,h2h,2025-09-27 16:00:25-07:00,MIL,-119
2025-09-27 16:11:00-07:00,MIL,CIN,betrivers,h2h,2025-09-27 16:00:27-07:00,CIN,112
2025-09-27 16:11:00-07:00,MIL,CIN,betrivers,h2h,2025-09-27 16:00:27-07:00,MIL,-137
2025-09-27 16:11:00-07:00,MIL,CIN,betus,h2h,2025-09-27 16:00:26-07:00,CIN,109
2025-09-27 16:11:00-07:00,MIL,CIN,betus,h2h,2025-09-27 16:00:26-07:00,MIL,-120
2025-09-27 16:11:00-07:00,MIL,CIN,bovada,h2h,2025-09-27 15:59:05-07:00,CIN,114
2025-09-27 16:11:00-07:00,MIL,CIN,bovada,h2h,2025-09-27 15:59:05-07:00,MIL,-136
2025-09-27 16:11:00-07:00,MIL,CIN,draftkings,h2h,2025-09-27 16:00:26-07:00,CIN,104
2025-09-27 16:11:00-07:00,MIL,CIN,draftkings,h2h,2025-09-27 16:00:26-07:00,MIL,-126
2025-09-27 16:11:00-07:00,MIL,CIN,fanduel,h2h,2025-09-27 16:00:26-07:00,CIN,116
2025-09-27 16:11:00-07:00,MIL,CIN,fanduel,h2h,2025-09-27 16:00:26-07:00,MIL,-134
2025-09-27 16:11:00-07:00,MIL,CIN,lowvig,h2h,2025-09-27 16:00:22-07:00,CIN,108
2025-09-27 16:11:00-07:00,MIL,CIN,lowvig,h2h,2025-09-27 16:00:22-07:00,MIL,-119
2025-09-27 16:11:00-07:00,MIL,CIN,mybookieag,h2h,2025-09-27 15:59:02-07:00,CIN,107
2025-09-27 16:11:00-07:00,MIL,CIN,mybookieag,h2h,2025-09-27 15:59:02-07:00,MIL,-127
2025-09-27 16:15:00-07:00,ATL,PIT,betmgm,h2h,2025-09-27 16:00:26-07:00,ATL,-175
2025-09-27 16:15:00-07:00,ATL,PIT,betmgm,h2h,2025-09-27 16:00:26-07:00,PIT,145
2025-09-27 16:15:00-07:00,ATL,PIT,betonlineag,h2h,2025-09-27 16:00:25-07:00,ATL,-164
2025-09-27 16:15:00-07:00,ATL,PIT,betonlineag,h2h,2025-09-27 16:00:25-07:00,PIT,148
2025-09-27 16:15:00-07:00,ATL,PIT,betrivers,h2h,2025-09-27 16:00:27-07:00,ATL,-177
2025-09-27 16:15:00-07:00,ATL,PIT,betrivers,h2h,2025-09-27 16:00:27-07:00,PIT,143
2025-09-27 16:15:00-07:00,ATL,PIT,betus,h2h,2025-09-27 16:00:26-07:00,ATL,-167
2025-09-27 16:15:00-07:00,ATL,PIT,betus,h2h,2025-09-27 16:00:26-07:00,PIT,148
2025-09-27 16:15:00-07:00,ATL,PIT,bovada,h2h,2025-09-27 16:00:22-07:00,ATL,-174
2025-09-27 16:15:00-07:00,ATL,PIT,bovada,h2h,2025-09-27 16:00:22-07:00,PIT,143
