commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-09-27 10:06:00-07:00,NYY,BAL,betmgm,h2h,2025-09-27 09:58:53-07:00,BAL,185
2025-09-27 10:06:00-07:00,NYY,BAL,betmgm,h2h,2025-09-27 09:58:53-07:00,NYY,-225
2025-09-27 10:06:00-07:00,NYY,BAL,betonlineag,h2h,2025-09-27 09:58:53-07:00,BAL,201
2025-09-27 10:06:00-07:00,NYY,BAL,betonlineag,h2h,2025-09-27 09:58:53-07:00,NYY,-225
2025-09-27 10:06:00-07:00,NYY,BAL,betrivers,h2h,2025-09-27 09:58:53-07:00,BAL,200
2025-09-27 10:06:00-07:00,NYY,BAL,betrivers,h2h,2025-09-27 09:58:53-07:00,NYY,-250
2025-09-27 10:06:00-07:00,NYY,BAL,betus,h2h,2025-09-27 09:58:54-07:00,BAL,194
2025-09-27 10:06:00-07:00,NYY,BAL,betus,h2h,2025-09-27 09:58:54-07:00,NYY,-225
2025-09-27 10:06:00-07:00,NYY,BAL,bovada,h2h,2025-09-27 09:58:48-07:00,BAL,200
2025-09-27 10:06:00-07:00,NYY,BAL,bovada,h2h,2025-09-27 09:58:48-07:00,NYY,-245
2025-09-27 10:06:00-07:00,NYY,BAL,draftkings,h2h,2025-09-27 09:58:53-07:00,BAL,193
2025-09-27 10:06:00-07:00,NYY,BAL,draftkings,h2h,2025-09-27 09:58:53-07:00,NYY,-240
2025-09-27 10:06:00-07:00,NYY,BAL,fanduel,h2h,2025-09-27 09:58:53-07:00,BAL,198
2025-09-27 10:06:00-07:00,NYY,BAL,fanduel,h2h,2025-09-27 09:58:53-07:00,NYY,-240
2025-09-27 10:06:00-07:00,NYY,BAL,lowvig,h2h,2025-09-27 09:58:48-07:00,BAL,201
2025-09-27 10:06:00-07:00,NYY,BAL,lowvig,h2h,2025-09-27 09:58:48-07:00,NYY,-225
2025-09-27 10:06:00-07:00,NYY,BAL,mybookieag,h2h,2025-09-27 09:57:26-07:00,BAL,197
2025-09-27 10:06:00-07:00,NYY,BAL,mybookieag,h2h,2025-09-27 09:57:26-07:00,NYY,-238
2025-09-27 11:21:00-07:00,CHC,STL,betmgm,h2h,2025-09-27 09:58:53-07:00,CHC,-180
2025-09-27 11:21:00-07:00,CHC,STL,betmgm,h2h,2025-09-27 09:58:53-07:00,STL,150
2025-09-27 11:21:00-07:00,CHC,STL,betonlineag,h2h,2025-09-27 09:58:53-07:00,CHC,-169
2025-09-27 11:21:00-07:00,CHC,STL,betonlineag,h2h,2025-09-27 09:58:53-07:00,STL,153
2025-09-27 11:21:00-07:00,CHC,STL,betrivers,h2h,2025-09-27 09:58:53-07:00,CHC,-205
2025-09-27 11:21:00-07:00,CHC,STL,betrivers,h2h,2025-09-27 09:58:53-07:00,STL,165
2025-09-27 11:21:00-07:00,CHC,STL,betus,h2h,2025-09-27 09:58:54-07:00,CHC,-170
