commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-09-27 13:08:00-07:00,SFG,COL,betmgm,h2h,2025-09-27 13:43:12-07:00,COL,290
2025-09-27 13:08:00-07:00,SFG,COL,betmgm,h2h,2025-09-27 13:43:12-07:00,SFG,-400
2025-09-27 13:08:00-07:00,SFG,COL,betrivers,h2h,2025-09-27 13:43:12-07:00,COL,340
2025-09-27 13:08:00-07:00,SFG,COL,betrivers,h2h,2025-09-27 13:43:12-07:00,SFG,-590
2025-09-27 13:08:00-07:00,SFG,COL,bovada,h2h,2025-09-27 13:43:11-07:00,COL,140
2025-09-27 13:08:00-07:00,SFG,COL,bovada,h2h,2025-09-27 13:43:11-07:00,SFG,-185
2025-09-27 13:08:00-07:00,SFG,COL,draftkings,h2h,2025-09-27 13:43:12-07:00,COL,282
2025-09-27 13:08:00-07:00,SFG,COL,draftkings,h2h,2025-09-27 13:43:12-07:00,SFG,-406
2025-09-27 13:08:00-07:00,SFG,COL,fanduel,h2h,2025-09-27 13:43:12-07:00,COL,310
2025-09-27 13:08:00-07:00,SFG,COL,fanduel,h2h,2025-09-27 13:43:12-07:00,SFG,-440
2025-09-27 13:08:00-07:00,SFG,COL,mybookieag,h2h,2025-09-27 13:43:10-07:00,COL,280
2025-09-27 13:08:00-07:00,SFG,COL,mybookieag,h2h,2025-09-27 13:43:10-07:00,SFG,-400
2025-09-27 13:11:00-07:00,BOS,DET,betmgm,h2h,2025-09-27 13:43:12-07:00,BOS,-135
2025-09-27 13:11:00-07:00,BOS,DET,betmgm,h2h,2025-09-27 13:43:12-07:00,DET,105
2025-09-27 13:11:00-07:00,BOS,DET,betrivers,h2h,2025-09-27 13:43:12-07:00,BOS,-148
2025-09-27 13:11:00-07:00,BOS,DET,betrivers,h2h,2025-09-27 13:43:12-07:00,DET,108
2025-09-27 13:11:00-07:00,BOS,DET,bovada,h2h,2025-09-27 13:43:11-07:00,BOS,-110
2025-09-27 13:11:00-07:00,BOS,DET,bovada,h2h,2025-09-27 13:43:11-07:00,DET,-120
2025-09-27 13:11:00-07:00,BOS,DET,draftkings,h2h,2025-09-27 13:43:12-07:00,BOS,-140
2025-09-27 13:11:00-07:00,BOS,DET,draftkings,h2h,2025-09-27 13:43:12-07:00,DET,108
2025-09-27 13:11:00-07:00,BOS,DET,fanduel,h2h,2025-09-27 13:43:12-07:00,BOS,-156
2025-09-27 13:11:00-07:00,BOS,DET,fanduel,h2h,2025-09-27 13:43:12-07:00,DET,122
2025-09-27 13:11:00-07:00,BOS,DET,mybookieag,h2h,2025-09-27 13:43:10-07:00,BOS,-182
2025-09-27 13:11:00-07:00,BOS,DET,mybookieag,h2h,2025-09-27 13:43:10-07:00,DET,140
2025-09-27 13:11:00-07:00,MIA,NYM,betmgm,h2h,2025-09-27 13:43:12-07:00,MIA,180
2025-09-27 13:11:00-07:00,MIA,NYM,betmgm,h2h,2025-09-27 13:43:12-07:00,NYM,-225
2025-09-27 13:11:00-07:00,MIA,NYM,betrivers,h2h,2025-09-27 13:43:12-07:00,MIA,180
2025-09-27 13:11:00-07:00,MIA,NYM,betrivers,h2h,2025-09-27 13:43:12-07:00,NYM,-250
2025-09-27 13:11:00-07:00,MIA,NYM,bovada,h2h,2025-09-27 13:43:11-07:00,MIA,110
2025-09-27 13:11:00-07:00,MIA,NYM,bovada,h2h,2025-09-27 13:43:11-07:00,NYM,-145
2025-09-27 13:11:00-07:00,MIA,NYM,draftkings,h2h,2025-09-27 13:43:12-07:00,MIA,161
2025-09-27 13:11:00-07:00,MIA,NYM,draftkings,h2h,2025-09-27 13:43:12-07:00,NYM,-214
