game_id,date,season,home_team,away_team,home_score,away_score,total_score,goal_diff,home_won,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_streak,away_streak,streak_diff,home_wins_l10,away_wins_l10,home_goals_l10,away_goals_l10,goals_diff_l10,home_goals_against_l10,away_goals_against_l10,goals_against_diff_l10,home_total_goals_l10,away_total_goals_l10,home_shots_l10,away_shots_l10,home_shots_against_l10,away_shots_against_l10,home_shooting_pct_l10,away_shooting_pct_l10,home_save_pct_l10,away_save_pct_l10,home_pp_goals_l10,away_pp_goals_l10,home_pp_goals_against_l10,away_pp_goals_against_l10,home_hits_l10,away_hits_l10,home_pim_l10,away_pim_l10,home_blocked_shots_l10,away_blocked_shots_l10,home_takeaways_l10,away_takeaways_l10,home_giveaways_l10,away_giveaways_l10,home_home_wins_l10,away_away_wins_l10,home_home_games_l10,away_home_games_l10,home_goals_std_l10,away_goals_std_l10,home_goals_against_std_l10,away_goals_against_std_l10,home_goals_trend_l10,away_goals_trend_l10,home_goals_against_trend_l10,away_goals_against_trend_l10,home_top3_avg_goals,away_top3_avg_goals,home_top6_avg_goals,away_top6_avg_goals,home_top3_avg_assists,away_top3_avg_assists,home_top6_avg_assists,away_top6_avg_assists,home_top3_avg_points,away_top3_avg_points,home_top6_avg_points,away_top6_avg_points,home_top6_total_plusminus,away_top6_total_plusminus
2012020152,2013-02-08,2012-2013,PHX,CHI,2,6,8,-4,0,2.0,1.0,1.0,0,0,2.0,2.0,0.0,4.0,8.0,2.9,3.2,-0.30000000000000027,2.5,2.1,0.3999999999999999,5.4,5.3,33.4,28.2,25.3,29.0,0.0879895638506186,0.11689447974516712,0.9101771963014847,0.9251877581018843,0.9,0.7,0.5,0.2,27.8,13.9,10.7,11.9,15.6,14.4,6.5,7.2,5.5,7.0,4.0,6.0,7.0,2.0,1.1972189997378646,1.6193277068654826,2.0138409955990952,0.8755950357709131,-0.5666666666666664,-0.5333333333333337,-1.1666666666666667,-0.10000000000000009,0.2571428571428571,0.26666666666666666,0.22857142857142856,0.15,0.28095238095238095,0.3333333333333333,0.29047619047619044,0.25,0.5380952380952381,0.6,0.5190476190476191,0.39999999999999997,-0.2285714285714286,0.6142857142857142
2012020145,2013-02-08,2012-2013,PIT,WSH,5,2,7,3,1,1.0,1.0,0.0,0,0,4.0,-2.0,6.0,7.0,2.0,3.3,2.3,1.0,2.3,3.6,-1.3000000000000003,5.6,5.9,31.4,28.4,27.4,29.9,0.10992246700904751,0.08313330091793088,0.9125379945885163,0.874584589456506,0.9,0.8,0.6,1.2,25.4,18.6,10.7,13.6,15.3,14.3,5.2,7.1,7.8,9.4,1.0,0.0,3.0,6.0,1.888562063228706,0.6749485577105528,1.5670212364724212,1.429840705968481,1.7000000000000002,0.3666666666666667,-0.2999999999999998,0.06666666666666643,0.13333333333333333,0.09999999999999999,0.08333333333333333,0.1685185185185185,0.23333333333333336,0.5444444444444444,0.20000000000000004,0.3055555555555555,0.3666666666666667,0.6444444444444445,0.2833333333333334,0.4740740740740741,1.1,0.05555555555555558
2012020158,2013-02-09,2012-2013,DET,EDM,2,1,3,1,1,0.0,1.0,-1.0,1,0,1.0,-4.0,5.0,5.0,4.0,2.7,2.3,0.40000000000000036,2.9,2.5,0.3999999999999999,5.6,4.8,30.0,27.6,28.4,33.7,0.08940844216526343,0.08694721976618525,0.8982812175746957,0.9242855754299757,0.6,1.3,1.4,0.6,15.8,16.4,15.6,11.8,12.6,16.9,5.1,6.3,6.8,9.0,3.0,2.0,5.0,5.0,1.946506842754191,0.8232726023485646,1.523883926754995,1.5811388300841898,-0.03333333333333366,-0.6333333333333331,0.10000000000000009,0.16666666666666652,0.3,0.16666666666666666,0.19999999999999998,0.08333333333333333,0.5333333333333333,0.13333333333333333,0.4833333333333334,0.12222222222222223,0.8333333333333334,0.3,0.6833333333333332,0.20555555555555552,1.0,-2.3000000000000003
2012020155,2013-02-09,2012-2013,NJD,PIT,3,1,4,2,1,0.0,0.0,0.0,1,1,3.0,5.0,-2.0,6.0,7.0,2.7,3.5,-0.7999999999999998,2.1,2.4,-0.2999999999999998,4.8,5.9,26.4,31.5,26.2,27.2,0.10141119066119061,0.11666849875507923,0.9260438596491228,0.9082416982922201,0.8,1.0,0.6,0.7,17.7,23.6,13.1,10.3,13.4,15.3,5.9,4.5,7.7,7.6,4.0,5.0,5.0,4.0,1.0593499054713802,1.9578900207451218,1.911950719959998,1.505545305418162,0.6333333333333333,1.5,-1.1,-0.06666666666666643,0.09999999999999999,0.1818181818181818,0.09999999999999999,0.10606060606060606,0.3666666666666667,0.21212121212121213,0.3333333333333333,0.19696969696969693,0.46666666666666673,0.393939393939394,0.43333333333333335,0.30303030303030304,0.5142857142857142,1.1818181818181817
2012020157,2013-02-09,2012-2013,OTT,WPG,0,1,1,-1,0,0.0,0.0,0.0,1,1,-1.0,-1.0,0.0,5.0,4.0,2.7,2.9,-0.19999999999999973,1.9,3.5,-1.6,4.6,6.4,33.3,28.2,30.2,27.9,0.0867369485055655,0.10323351297489225,0.9336713142995114,0.8681597338377524,0.8,0.9,0.4,1.2,22.9,26.7,12.6,13.0,13.9,14.3,8.3,5.8,6.4,6.0,4.0,1.0,6.0,5.0,1.636391694484477,1.286683937707919,1.4491376746189437,2.0138409955990952,-0.3666666666666667,-0.2333333333333334,0.7666666666666666,0.833333333333333,0.23257575757575757,0.13333333333333333,0.19204545454545455,0.08333333333333333,0.3,0.13333333333333333,0.2863636363636364,0.13749999999999998,0.5325757575757576,0.26666666666666666,0.47840909090909084,0.22083333333333333,0.7863636363636364,-0.575
2012020159,2013-02-09,2012-2013,SJS,PHX,0,1,1,-1,0,2.0,0.0,2.0,0,1,-3.0,-1.0,-2.0,7.0,4.0,3.2,2.8,0.40000000000000036,1.9,2.7,-0.8000000000000003,5.1,5.5,30.7,31.8,28.8,26.0,0.10456583248649229,0.08882289718395193,0.9362325533661741,0.9073799935042819,1.3,0.8,0.5,0.5,21.1,27.8,17.0,13.4,17.0,15.6,7.1,6.1,11.5,5.0,5.0,0.0,7.0,8.0,1.6865480854231354,1.2292725943057181,1.1972189997378646,2.263232692902394,-1.5333333333333334,-0.7999999999999998,0.43333333333333357,-0.3666666666666667,0.43333333333333335,0.2272727272727273,0.25833333333333336,0.21464646464646464,0.5666666666666668,0.2537878787878788,0.468452380952381,0.24810606060606064,1.0,0.481060606060606,0.7267857142857143,0.4627525252525253,0.9321428571428572,-2.6060606060606064
2012020162,2013-02-10,2012-2013,WSH,FLA,5,0,5,5,1,1.0,1.0,0.0,0,0,-3.0,1.0,-4.0,2.0,4.0,2.2,2.4,-0.19999999999999973,3.5,3.4,0.10000000000000009,5.7,5.8,27.9,27.9,29.3,30.5,0.08113330091793089,0.08641416607960098,0.8743745054228926,0.8795211627711627,0.8,1.0,1.2,1.0,18.1,20.7,13.0,14.5,13.7,14.2,6.7,6.0,9.0,5.9,2.0,2.0,6.0,4.0,0.6324555320336759,1.9550504398153572,1.2692955176439846,1.7126976771553504,0.1333333333333333,0.2666666666666666,1.166666666666667,-0.7333333333333334,0.1878787878787879,0.17037037037037037,0.20151515151515154,0.11851851851851851,0.4909090909090909,0.16666666666666666,0.27575757575757576,0.20370370370370372,0.6787878787878787,0.337037037037037,0.47727272727272724,0.32222222222222224,0.5545454545454546,-2.5666666666666664
2012020163,2013-02-10,2012-2013,STL,ANA,5,6,11,-1,0,1.0,0.0,1.0,0,1,-3.0,-1.0,-2.0,6.0,7.0,3.2,3.2,0.0,2.9,2.5,0.3999999999999999,6.1,5.7,30.9,26.1,22.0,27.3,0.10431437489525722,0.12720331013072947,0.8721917506159201,0.9082855202794351,1.3,0.8,1.0,1.1,22.0,23.4,15.6,12.6,10.9,16.0,4.5,5.8,4.7,8.9,3.0,3.0,5.0,5.0,1.6193277068654826,2.3944379994757297,2.0248456731316584,1.5811388300841898,-1.5333333333333334,-1.2000000000000002,2.1,-1.1666666666666667,0.17777777777777778,0.3333333333333333,0.1388888888888889,0.19999999999999998,0.0,0.6,0.26666666666666666,0.375,0.17777777777777778,0.9333333333333332,0.4055555555555555,0.575,-0.37619047619047624,2.525
2012020161,2013-02-10,2012-2013,NYI,BUF,2,3,5,-1,0,1.0,1.0,0.0,0,0,-3.0,1.0,-4.0,4.0,3.0,3.0,2.9,0.10000000000000009,3.1,3.7,-0.6000000000000001,6.1,6.6,29.1,29.6,30.4,33.0,0.09904077243705725,0.10238255152696878,0.8955919399970809,0.8825229398705009,0.9,0.4,0.4,0.8,18.8,21.8,12.1,15.4,13.2,13.6,6.6,6.1,7.1,7.5,1.0,2.0,4.0,4.0,2.160246899469287,1.728840330651992,1.1972189997378648,1.4181364924121764,-2.0,0.43333333333333357,-0.43333333333333357,0.2999999999999998,0.19999999999999998,0.0909090909090909,0.16666666666666666,0.30303030303030304,0.20000000000000004,0.24242424242424243,0.2916666666666667,0.5090909090909091,0.39999999999999997,0.3333333333333333,0.4583333333333333,0.8121212121212121,-1.2000000000000002,0.3545454545454546
2012020160,2013-02-10,2012-2013,MTL,TOR,0,6,6,-6,0,1.0,1.0,0.0,0,0,-2.0,2.0,-4.0,6.0,5.0,3.1,2.6,0.5,2.3,2.8,-0.5,5.4,5.4,28.4,28.5,28.5,30.2,0.10812000499500499,0.10225750765422444,0.915754462824589,0.9080396140803243,1.3,0.5,0.9,0.8,24.5,25.8,17.9,12.8,13.6,12.7,6.2,5.6,8.9,9.0,5.0,4.0,7.0,5.0,1.728840330651992,1.577621275493231,1.4181364924121764,1.4757295747452437,-0.7666666666666666,-0.2666666666666666,0.03333333333333366,-0.1333333333333333,0.13333333333333333,0.030303030303030304,0.13333333333333333,0.08143939393939394,0.30000000000000004,0.15151515151515152,0.26851851851851855,0.14204545454545456,0.43333333333333335,0.1818181818181818,0.40185185185185185,0.22348484848484848,-0.02222222222222217,-0.8295454545454546
