game_id,date,season,home_team,away_team,home_score,away_score,total_score,goal_diff,home_won,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_streak,away_streak,streak_diff,home_wins_l10,away_wins_l10,home_goals_l10,away_goals_l10,goals_diff_l10,home_goals_against_l10,away_goals_against_l10,goals_against_diff_l10,home_total_goals_l10,away_total_goals_l10,home_shots_l10,away_shots_l10,home_shots_against_l10,away_shots_against_l10,home_shooting_pct_l10,away_shooting_pct_l10,home_save_pct_l10,away_save_pct_l10,home_pp_goals_l10,away_pp_goals_l10,home_pp_goals_against_l10,away_pp_goals_against_l10,home_hits_l10,away_hits_l10,home_pim_l10,away_pim_l10,home_blocked_shots_l10,away_blocked_shots_l10,home_takeaways_l10,away_takeaways_l10,home_giveaways_l10,away_giveaways_l10,home_home_wins_l10,away_away_wins_l10,home_home_games_l10,away_home_games_l10,home_goals_std_l10,away_goals_std_l10,home_goals_against_std_l10,away_goals_against_std_l10,home_goals_trend_l10,away_goals_trend_l10,home_goals_against_trend_l10,away_goals_against_trend_l10,home_top3_avg_goals,away_top3_avg_goals,home_top6_avg_goals,away_top6_avg_goals,home_top3_avg_assists,away_top3_avg_assists,home_top6_avg_assists,away_top6_avg_assists,home_top3_avg_points,away_top3_avg_points,home_top6_avg_points,away_top6_avg_points,home_top6_total_plusminus,away_top6_total_plusminus,home_goalie_save_pct,home_goalie_goals_against,home_goalie_saves,home_goalie_shots_against,away_goalie_save_pct,away_goalie_goals_against,away_goalie_saves,away_goalie_shots_against,goalie_save_pct_diff,goalie_goals_against_diff
2014020138,2014-10-30,2014-2015,BUF,BOS,2,3,5,-1,0,1.0,1.0,0.0,0,0,-1.0,-1.0,0.0,2.0,4.0,1.0,2.6,-1.6,3.2,2.6,0.6000000000000001,4.2,5.2,21.8,30.4,36.6,29.9,0.0507940610114523,0.08372321418721011,0.9140388938580429,0.9066800021443985,0.0,0.6,0.6,0.6,26.4,20.6,14.0,11.5,19.1,13.1,4.5,5.7,7.0,7.6,0.0,3.0,4.0,5.0,1.0540925533894596,1.6465452046971292,1.6193277068654826,1.505545305418162,-0.33333333333333337,0.3999999999999999,-0.8666666666666667,0.06666666666666643,0.0,0.10822510822510822,0.0,0.13997113997113997,0.06666666666666667,0.1818181818181818,0.2333333333333333,0.19444444444444442,0.06666666666666667,0.29004329004329005,0.2333333333333333,0.33441558441558444,-2.4,0.6212121212121212,0.5486376,1.9,20.3,22.2,0.6495476363636364,2.0,17.727272727272727,19.727272727272727,-0.10091003636363649,-0.10000000000000009
2014020157,2014-11-01,2014-2015,NJD,CBJ,3,2,5,1,1,1.0,0.0,1.0,0,1,1.0,-4.0,5.0,5.0,4.0,2.9,2.6,0.2999999999999998,3.2,3.2,0.0,6.1,5.8,27.4,30.1,31.4,30.6,0.11124907556261103,0.09137034347453901,0.8993702572790448,0.8959747312878242,0.8,0.8,1.4,0.7,19.4,26.7,10.3,12.1,11.2,11.1,5.1,6.1,6.9,5.6,1.0,2.0,4.0,5.0,1.5238839267549946,1.429840705968481,2.3475755815545347,1.3165611772087666,-0.5666666666666664,-0.9333333333333333,0.46666666666666634,1.4666666666666668,0.10000000000000002,0.03333333333333333,0.1537037037037037,0.05000000000000001,0.3,0.3333333333333333,0.21666666666666667,0.25,0.39999999999999997,0.3666666666666667,0.3703703703703704,0.3,-0.38888888888888884,-2.4000000000000004,0.1557143,0.4,1.3,1.7,0.32339325,1.375,8.375,9.75,-0.16767895000000002,-0.975
2014020154,2014-11-01,2014-2015,TOR,CHI,3,2,5,1,1,0.0,1.0,-1.0,1,0,2.0,1.0,1.0,5.0,6.0,2.9,2.5,0.3999999999999999,2.6,1.9,0.7000000000000002,5.5,4.4,30.7,38.1,31.0,27.5,0.09395751595751593,0.06645018416010497,0.9233981929059338,0.9289920502775464,0.7,0.7,0.6,0.3,29.8,17.3,9.4,7.4,14.1,12.0,9.1,7.4,7.4,6.9,2.0,2.0,6.0,6.0,1.911950719959998,1.7159383568311668,1.6465452046971294,1.1972189997378648,0.10000000000000009,-0.5,-0.9333333333333333,0.10000000000000009,0.09999999999999999,0.06666666666666667,0.09999999999999999,0.13333333333333333,0.24074074074074073,0.2333333333333333,0.27037037037037037,0.26666666666666666,0.34074074074074073,0.3,0.3703703703703704,0.4000000000000001,1.3888888888888888,0.23333333333333334,0.37254580000000004,0.8,8.5,9.3,0.7386216,1.4,17.6,19.0,-0.36607579999999995,-0.5999999999999999
2014020164,2014-11-02,2014-2015,BUF,DET,3,2,5,1,1,0.0,1.0,-1.0,1,0,-3.0,2.0,-5.0,2.0,6.0,0.9,2.7,-1.8000000000000003,3.1,1.9,1.2000000000000002,4.0,4.6,20.6,29.3,35.0,27.1,0.050886287625418046,0.09413104873686072,0.9114908608438019,0.9233662225573991,0.1,0.5,0.7,0.2,28.0,20.4,13.7,8.6,18.9,12.3,4.1,5.3,6.5,6.2,0.0,2.0,4.0,6.0,1.1005049346146119,1.4181364924121764,1.449137674618944,0.9944289260117533,-0.2333333333333334,0.9666666666666663,0.8999999999999999,0.43333333333333357,0.0,0.43333333333333335,0.013888888888888888,0.3,0.05555555555555555,0.8333333333333334,0.18055555555555555,0.5583333333333333,0.05555555555555555,1.2666666666666666,0.19444444444444442,0.8583333333333334,-2.9166666666666665,0.75,0.604853,2.25,22.166666666666668,24.416666666666668,0.8245733333333334,1.7777777777777777,23.22222222222222,25.0,-0.2197203333333334,0.4722222222222223
2014020163,2014-11-02,2014-2015,EDM,VAN,2,3,5,-1,0,2.0,1.0,1.0,0,0,-1.0,3.0,-4.0,4.0,7.0,2.7,3.3,-0.5999999999999996,3.3,2.9,0.3999999999999999,6.0,6.2,27.4,32.5,30.5,29.1,0.10495922908428823,0.1063627813160948,0.8886077933733484,0.9019790826989104,0.5,0.9,0.6,0.5,21.7,18.6,8.2,11.1,13.4,13.4,8.0,8.5,11.5,6.5,4.0,3.0,7.0,5.0,1.766981104093143,0.8232726023485647,2.057506581601462,2.2827858224351907,0.6333333333333333,0.3666666666666667,-0.9666666666666663,-1.2333333333333332,0.06666666666666667,0.39999999999999997,0.06666666666666667,0.2333333333333333,0.06666666666666667,0.7666666666666667,0.13518518518518519,0.5166666666666667,0.13333333333333333,1.1666666666666667,0.20185185185185187,0.75,-1.3333333333333333,-0.5,0.8009869000000001,2.6,22.5,25.1,0.7161962,1.7,18.7,20.4,0.08479070000000011,0.9000000000000001
2014020152,2014-11-02,2014-2015,SJS,NYI,3,1,4,2,1,1.0,1.0,0.0,0,0,-1.0,-2.0,1.0,4.0,6.0,2.9,3.4,-0.5,3.1,3.5,-0.3999999999999999,6.0,6.9,32.8,32.8,33.3,29.5,0.0956969474041085,0.11575396450111042,0.9002149442746056,0.8742657332643551,0.9,0.9,0.7,1.1,17.5,29.4,14.4,12.3,13.9,14.1,5.9,7.9,6.2,7.2,0.0,3.0,2.0,5.0,1.5238839267549946,2.1705094128132942,1.3703203194062974,1.1785113019775793,0.10000000000000009,-0.06666666666666643,-1.1,1.166666666666667,0.19444444444444442,0.2833333333333334,0.23611111111111113,0.2797619047619048,0.4444444444444444,0.4166666666666667,0.4444444444444444,0.4297619047619048,0.6388888888888888,0.7000000000000001,0.6805555555555555,0.7095238095238096,0.5833333333333334,0.9785714285714285,0.30517241666666667,0.75,9.166666666666666,9.916666666666666,0.527002,2.0,16.0,18.0,-0.2218295833333333,-1.25
2014020167,2014-11-03,2014-2015,WSH,ARI,5,6,11,-1,0,1.0,1.0,0.0,0,0,-3.0,-3.0,0.0,4.0,3.0,2.9,2.2,0.6999999999999997,2.4,3.6,-1.2000000000000002,5.3,5.8,29.7,30.9,24.9,29.1,0.0991154877687385,0.07021787562031463,0.9008690946734426,0.8797385724109862,0.9,0.9,0.6,0.7,26.7,27.2,10.4,10.9,14.0,14.5,6.6,6.4,7.4,5.1,2.0,0.0,5.0,5.0,1.66332999331662,2.043961295567452,1.6465452046971292,2.065591117977289,-0.5666666666666664,-0.8666666666666669,1.2666666666666666,0.3999999999999999,0.16666666666666666,0.16666666666666666,0.24074074074074073,0.12777777777777777,0.20000000000000004,0.3333333333333333,0.262962962962963,0.20000000000000004,0.3666666666666667,0.5,0.5037037037037037,0.3277777777777778,0.6222222222222221,-3.0,0.2736472,0.6,6.4,7.0,0.7007875,3.0,20.7,23.7,-0.42714030000000003,-2.4
2014020170,2014-11-03,2014-2015,VAN,NSH,1,3,4,-2,0,0.0,1.0,-1.0,1,0,4.0,-1.0,5.0,7.0,6.0,3.2,2.5,0.7000000000000002,2.9,2.0,0.8999999999999999,6.1,4.5,32.2,28.2,29.3,28.5,0.10424156919488267,0.08591610059351991,0.902571675291503,0.9287373499873499,0.8,0.3,0.5,0.8,19.8,20.0,10.5,7.3,13.2,15.7,8.6,7.6,6.5,7.3,4.0,2.0,5.0,6.0,0.7888106377466155,1.2692955176439846,2.2827858224351907,1.1547005383792515,0.1333333333333333,-0.16666666666666652,-1.2333333333333332,0.6666666666666665,0.3636363636363636,0.09999999999999999,0.21212121212121213,0.10000000000000002,0.6969696969696969,0.5,0.4848484848484848,0.4166666666666667,1.0606060606060606,0.6,0.6969696969696969,0.5166666666666667,-0.4545454545454546,2.0,0.7352625454545454,1.7272727272727273,19.272727272727273,21.0,0.8341426999999999,1.8,23.0,24.8,-0.09888015454545451,-0.07272727272727275
2014020166,2014-11-03,2014-2015,MTL,CGY,2,6,8,-4,0,2.0,1.0,1.0,0,0,-1.0,1.0,-2.0,7.0,5.0,2.2,2.3,-0.09999999999999964,2.5,2.0,0.5,4.7,4.3,28.0,26.5,31.5,28.9,0.07817272631049718,0.08877095619353095,0.9203717780584559,0.9297926894836912,0.3,0.7,0.5,0.6,21.0,19.7,11.3,11.1,17.0,19.5,5.4,7.5,8.1,7.9,4.0,3.0,4.0,5.0,1.6865480854231356,1.4944341180973262,1.90029237516523,1.247219128924647,-1.2000000000000002,-0.2999999999999998,-0.5,0.3333333333333335,0.030303030303030304,0.24242424242424243,0.12121212121212122,0.16287878787878787,0.12121212121212122,0.21212121212121213,0.16666666666666666,0.2588383838383838,0.15151515151515152,0.4545454545454546,0.2878787878787879,0.42171717171717177,-0.36363636363636365,0.022727272727272735,0.7485336363636363,2.0,23.09090909090909,25.09090909090909,0.37903899999999996,1.0,10.583333333333334,11.583333333333334,0.3694946363636364,1.0
2014020168,2014-11-03,2014-2015,COL,ANA,2,3,5,-1,0,0.0,1.0,-1.0,1,0,-1.0,1.0,-2.0,3.0,8.0,2.9,2.5,0.3999999999999999,2.4,1.4,1.0,5.3,3.9,30.8,29.8,34.4,27.6,0.0932781290267407,0.0805741513388572,0.9263635070886591,0.9484693848438447,0.8,0.6,0.4,0.5,24.9,28.5,11.3,17.4,18.3,15.1,8.5,4.8,6.8,7.4,2.0,4.0,4.0,5.0,1.7919573407620815,1.5811388300841898,1.2649110640673518,1.2649110640673522,0.10000000000000009,-1.5,-1.0666666666666667,-0.3999999999999999,0.16666666666666666,0.1111111111111111,0.08333333333333333,0.24999999999999997,0.2222222222222222,0.3333333333333333,0.19444444444444442,0.3333333333333333,0.38888888888888884,0.4444444444444444,0.27777777777777773,0.5833333333333334,2.7755575615628914e-17,1.0,0.2593795454545455,0.45454545454545453,6.2727272727272725,6.7272727272727275,0.0,0.0,0.0,0.0,0.2593795454545455,0.45454545454545453
