game_id,date,season,home_team,away_team,home_score,away_score,total_score,goal_diff,home_won,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_streak,away_streak,streak_diff,home_wins_l10,away_wins_l10,home_goals_l10,away_goals_l10,goals_diff_l10,home_goals_against_l10,away_goals_against_l10,goals_against_diff_l10,home_total_goals_l10,away_total_goals_l10,home_shots_l10,away_shots_l10,home_shots_against_l10,away_shots_against_l10,home_shooting_pct_l10,away_shooting_pct_l10,home_save_pct_l10,away_save_pct_l10,home_pp_goals_l10,away_pp_goals_l10,home_pp_goals_against_l10,away_pp_goals_against_l10,home_hits_l10,away_hits_l10,home_pim_l10,away_pim_l10,home_blocked_shots_l10,away_blocked_shots_l10,home_takeaways_l10,away_takeaways_l10,home_giveaways_l10,away_giveaways_l10,home_home_wins_l10,away_away_wins_l10,home_home_games_l10,away_home_games_l10,home_goals_std_l10,away_goals_std_l10,home_goals_against_std_l10,away_goals_against_std_l10,home_goals_trend_l10,away_goals_trend_l10,home_goals_against_trend_l10,away_goals_against_trend_l10,home_top3_avg_goals,away_top3_avg_goals,home_top6_avg_goals,away_top6_avg_goals,home_top3_avg_assists,away_top3_avg_assists,home_top6_avg_assists,away_top6_avg_assists,home_top3_avg_points,away_top3_avg_points,home_top6_avg_points,away_top6_avg_points,home_top6_total_plusminus,away_top6_total_plusminus
2022020180,2022-11-05,2022-2023,TBL,BUF,5,3,8,2,1,1.0,0.0,1.0,0,1,-1.0,-1.0,0.0,6.0,6.0,3.4,4.2,-0.8000000000000003,3.0,3.1,-0.10000000000000009,6.4,7.3,31.2,32.0,32.0,31.3,0.11226611164033762,0.13220275215927385,0.896948241816663,0.8900647397672022,1.0,1.0,0.6,0.8,23.3,11.7,9.1,7.4,16.4,11.7,8.0,8.4,7.7,5.5,2.0,3.0,4.0,5.0,1.1737877907772674,2.097617696340303,0.9428090415820632,1.1005049346146119,0.2666666666666666,1.4666666666666668,0.0,0.2333333333333334,0.15151515151515152,0.15151515151515152,0.20033670033670034,0.3367003367003367,0.22348484848484848,0.48484848484848486,0.33228114478114473,0.3771043771043771,0.375,0.6363636363636364,0.532617845117845,0.7138047138047138,-0.7411616161616161,2.2323232323232323
2022020183,2022-11-05,2022-2023,PIT,SEA,2,3,5,-1,0,2.0,0.0,2.0,0,1,-6.0,3.0,-9.0,3.0,5.0,3.4,3.4,0.0,3.5,3.1,0.3999999999999999,6.9,6.5,34.1,30.2,35.8,26.8,0.09844065119606912,0.1172058214664891,0.9019145763779133,0.8843206929236341,0.7,0.8,0.9,0.8,26.2,17.7,6.6,8.9,14.3,12.7,7.3,8.7,8.1,7.5,2.0,3.0,3.0,6.0,2.1705094128132947,1.264911064067352,1.649915822768611,1.911950719959998,-0.3999999999999999,0.6000000000000001,0.5,-1.4333333333333333,0.30303030303030304,0.19444444444444445,0.20370370370370372,0.1818181818181818,0.5909090909090909,0.47222222222222227,0.49747474747474746,0.32323232323232326,0.8939393939393939,0.6666666666666666,0.7011784511784512,0.5050505050505051,-1.0323232323232325,-0.7272727272727273
2022020179,2022-11-05,2022-2023,TOR,BOS,2,1,3,1,1,2.0,1.0,1.0,0,0,1.0,7.0,-6.0,5.0,9.0,2.9,4.4,-1.5000000000000004,2.7,2.6,0.10000000000000009,5.6,7.0,32.6,36.4,28.8,30.2,0.08866027623370897,0.12088378411695544,0.9040858563016517,0.91343338705473,1.1,0.8,1.0,0.2,24.9,25.2,10.8,11.5,13.2,14.0,9.3,6.1,10.3,8.6,4.0,3.0,5.0,6.0,1.1005049346146119,1.5055453054181622,1.0593499054713802,2.118699810942761,0.43333333333333357,0.5999999999999996,0.6333333333333333,-0.2666666666666666,0.0,0.537878787878788,0.15151515151515152,0.4659090909090909,0.23232323232323235,0.5429292929292929,0.23737373737373738,0.42297979797979796,0.23232323232323235,1.0808080808080807,0.38888888888888884,0.8888888888888888,-0.18181818181818185,2.109848484848485
2022020184,2022-11-05,2022-2023,MTL,VGK,4,6,10,-2,0,0.0,1.0,-1.0,1,0,-2.0,6.0,-8.0,4.0,8.0,2.6,3.5,-0.8999999999999999,2.7,2.0,0.7000000000000002,5.3,5.5,29.7,31.5,32.3,30.0,0.09059540024245903,0.11717480100544615,0.9130288844717157,0.9341109694419651,0.4,0.7,0.7,0.6,17.4,23.1,11.5,4.9,15.4,21.8,7.5,6.7,10.3,6.3,2.0,4.0,4.0,5.0,2.2705848487901865,1.2692955176439846,1.1595018087284057,1.1547005383792515,0.7333333333333334,-0.16666666666666652,0.6333333333333333,0.3333333333333335,0.037037037037037035,0.027777777777777776,0.04882154882154882,0.1111111111111111,0.2885521885521885,0.3611111111111111,0.15942760942760942,0.38888888888888884,0.3255892255892256,0.38888888888888884,0.20824915824915824,0.5,-0.8606060606060606,1.75
2022020177,2022-11-05,2022-2023,EDM,DAL,2,6,8,-4,0,0.0,0.0,0.0,1,1,-1.0,2.0,-3.0,6.0,6.0,3.9,3.6,0.2999999999999998,3.1,2.3,0.8000000000000003,7.0,5.9,34.6,30.7,34.3,30.8,0.11052851784548504,0.11845008028267201,0.9061233763546042,0.9250258235076977,1.1,0.8,1.1,0.7,25.2,18.9,8.7,9.5,12.5,14.4,11.2,7.1,12.8,11.4,3.0,2.0,7.0,5.0,2.2335820757001272,1.8973665961010278,1.3703203194062976,1.70293863659264,0.4333333333333331,1.4,0.2333333333333334,1.0333333333333337,0.3636363636363636,0.1818181818181818,0.2727272727272727,0.16666666666666666,0.5757575757575757,0.42424242424242425,0.44090909090909086,0.3181818181818182,0.9393939393939394,0.6060606060606061,0.7136363636363635,0.4848484848484848,1.6545454545454545,1.6363636363636367
2022020181,2022-11-05,2022-2023,DET,NYI,3,0,3,3,1,1.0,0.0,1.0,0,1,1.0,5.0,-4.0,5.0,7.0,3.1,4.0,-0.8999999999999999,3.3,2.3,1.0,6.4,6.3,28.4,33.0,35.1,32.0,0.11400220567209629,0.11765274676130197,0.9108155507413214,0.9258077863848324,0.7,0.4,0.6,0.3,27.3,29.2,8.4,8.6,15.5,16.4,5.6,7.4,8.3,8.9,4.0,3.0,6.0,5.0,1.286683937707919,1.8856180831641267,2.6687491868330793,1.4944341180973264,-0.43333333333333357,0.33333333333333304,0.03333333333333366,0.03333333333333366,0.26666666666666666,0.2545454545454546,0.25000000000000006,0.20606060606060606,0.23333333333333336,0.06363636363636364,0.3833333333333333,0.12575757575757576,0.5,0.3181818181818182,0.6333333333333334,0.33181818181818185,0.5,2.009090909090909
2022020185,2022-11-05,2022-2023,CBJ,COL,1,5,6,-4,0,0.0,0.0,0.0,1,1,-4.0,1.0,-5.0,3.0,5.0,2.8,3.4,-0.6000000000000001,4.4,2.9,1.5000000000000004,7.2,6.3,30.4,31.7,33.6,33.5,0.0938984765234765,0.1051890290837659,0.8617595645714939,0.9084394456170996,0.1,1.3,0.8,1.1,21.4,24.0,7.9,10.2,15.7,13.8,7.9,6.9,5.9,4.6,2.0,3.0,6.0,4.0,1.6193277068654826,1.8973665961010275,1.7126976771553504,1.1972189997378648,-1.4666666666666666,-0.06666666666666643,0.9333333333333327,-0.2333333333333334,0.21212121212121213,0.06666666666666667,0.16666666666666666,0.08333333333333333,0.2727272727272727,0.19999999999999998,0.2878787878787879,0.18333333333333335,0.48484848484848486,0.26666666666666666,0.4545454545454546,0.26666666666666666,-2.090909090909091,5.551115123125783e-17
2022020182,2022-11-05,2022-2023,OTT,PHI,1,2,3,-1,0,1.0,2.0,-1.0,0,0,-4.0,-3.0,-1.0,4.0,5.0,3.7,2.6,1.1,3.2,2.6,0.6000000000000001,6.9,5.2,31.9,26.3,33.9,36.6,0.12224558188207409,0.09979497421377287,0.9040613519441043,0.9295452427166824,0.7,0.7,0.9,0.7,32.1,26.7,14.3,13.6,13.0,19.3,7.7,5.6,9.0,7.7,4.0,2.0,6.0,5.0,1.888562063228706,1.5776212754932308,1.2292725943057186,1.3498971154211057,-0.3666666666666667,-0.9333333333333333,1.1333333333333329,0.7333333333333334,0.2916666666666667,0.06666666666666667,0.17916666666666667,0.10000000000000002,0.17500000000000002,0.3666666666666667,0.2041666666666667,0.25370370370370376,0.4666666666666666,0.43333333333333335,0.3833333333333333,0.3537037037037037,2.275,-0.06666666666666665
2022020186,2022-11-06,2022-2023,VAN,NSH,3,4,7,-1,0,1.0,1.0,0.0,0,0,1.0,1.0,0.0,3.0,3.0,3.5,2.6,0.8999999999999999,3.8,3.1,0.6999999999999997,7.3,5.7,28.5,30.1,33.4,31.9,0.1252173209969102,0.09134048017200189,0.8831052372987858,0.8991745066556328,1.1,0.6,1.1,0.7,23.2,33.5,12.2,10.6,13.8,16.7,8.2,7.6,5.3,8.1,2.0,2.0,5.0,5.0,2.068278940998476,1.837873166945363,1.3165611772087666,1.4491376746189437,1.5,0.06666666666666643,-0.46666666666666634,-0.10000000000000009,0.0,0.15151515151515152,0.25757575757575757,0.16666666666666666,0.3977272727272727,0.5151515151515151,0.36553030303030304,0.4696969696969697,0.3977272727272727,0.6666666666666666,0.6231060606060606,0.6363636363636364,-0.8749999999999999,-1.3636363636363638
2022020190,2022-11-06,2022-2023,NYR,DET,2,3,5,-1,0,2.0,0.0,2.0,0,1,-1.0,2.0,-3.0,4.0,5.0,2.4,3.1,-0.7000000000000002,2.9,3.3,-0.3999999999999999,5.3,6.4,34.7,27.0,28.4,34.6,0.07535410516712707,0.11804066721055784,0.8927143354729562,0.9108155507413214,0.7,0.8,0.4,0.6,31.1,25.5,6.8,8.4,14.9,16.3,6.2,5.6,11.1,7.8,2.0,1.0,6.0,6.0,2.0655911179772892,1.286683937707919,1.3703203194062976,2.6687491868330793,-0.3999999999999999,-0.10000000000000009,-0.8999999999999999,-0.2999999999999998,0.38888888888888884,0.24242424242424243,0.23737373737373735,0.24242424242424243,0.5,0.21212121212121213,0.3345959595959596,0.393939393939394,0.888888888888889,0.45454545454545453,0.571969696969697,0.6363636363636364,-0.6742424242424243,0.9090909090909091
2022020188,2022-11-06,2022-2023,SJS,ANA,4,5,9,-1,0,1.0,1.0,0.0,0,0,-3.0,-1.0,-2.0,3.0,2.0,2.8,2.5,0.2999999999999998,3.2,4.5,-1.2999999999999998,6.0,7.0,30.0,29.3,32.9,37.6,0.09201362436846304,0.08605864215261126,0.8983902440087574,0.8817281822097398,0.6,0.2,0.3,1.2,21.9,18.1,7.6,11.2,13.6,11.7,9.1,5.8,8.0,7.8,1.0,1.0,6.0,2.0,1.1352924243950933,1.8408935028645432,1.5491933384829668,1.9002923751652303,0.8666666666666667,2.166666666666667,0.7999999999999998,0.5,0.10256410256410257,0.1606060606060606,0.20512820512820515,0.09545454545454546,0.16153846153846155,0.18484848484848485,0.31153846153846154,0.21363636363636362,0.2641025641025641,0.34545454545454546,0.5166666666666667,0.3090909090909091,-1.9923076923076923,-2.0272727272727273
2022020191,2022-11-06,2022-2023,CAR,TOR,1,3,4,-2,0,1.0,0.0,1.0,0,1,4.0,2.0,2.0,7.0,5.0,3.2,2.8,0.40000000000000036,2.8,2.6,0.19999999999999973,6.0,5.4,37.1,31.5,25.3,28.3,0.08808083099104766,0.08811082568425842,0.8928766946355736,0.9070162592320546,0.8,1.1,1.0,1.1,20.6,23.3,9.5,10.4,10.0,13.0,10.3,9.4,6.2,10.0,2.0,1.0,3.0,5.0,1.2292725943057181,1.1352924243950933,1.3984117975602022,1.1737877907772674,0.1333333333333333,0.5333333333333337,-0.1333333333333333,-0.2666666666666666,0.0909090909090909,0.19444444444444445,0.08838383838383838,0.1388888888888889,0.3636363636363636,0.3055555555555556,0.21212121212121207,0.2916666666666667,0.45454545454545453,0.5,0.3005050505050505,0.4305555555555555,0.10606060606060608,-0.3333333333333333
2022020189,2022-11-06,2022-2023,LAK,FLA,5,4,9,1,1,1.0,1.0,0.0,0,0,-2.0,1.0,-3.0,5.0,5.0,3.2,3.0,0.20000000000000018,3.4,3.0,0.3999999999999999,6.6,6.0,33.8,41.0,28.9,27.9,0.09745097335614575,0.07403094268609933,0.8788383497737213,0.8889111582861583,0.8,0.5,0.7,1.1,20.7,18.4,8.5,10.8,14.1,11.1,6.4,6.5,7.8,7.6,2.0,2.0,3.0,4.0,1.4757295747452435,1.1547005383792515,1.646545204697129,0.666666666666667,-0.5333333333333337,0.0,-0.7333333333333334,-0.3333333333333335,0.07692307692307693,0.030303030303030304,0.20512820512820515,0.12121212121212122,0.3333333333333333,0.0909090909090909,0.3717948717948718,0.21212121212121213,0.4102564102564103,0.12121212121212122,0.576923076923077,0.3333333333333333,-0.7384615384615385,-0.5681818181818181
2022020192,2022-11-07,2022-2023,ANA,FLA,3,5,8,-2,0,0.0,0.0,0.0,1,1,1.0,-1.0,2.0,3.0,4.0,2.8,3.0,-0.20000000000000018,4.2,3.2,1.0,7.0,6.2,29.5,41.1,39.0,29.1,0.09771081606565475,0.07374644766476221,0.892456927149011,0.8872017565767566,0.2,0.3,1.3,1.2,18.2,19.5,11.9,11.6,12.2,11.6,7.0,6.5,7.7,8.1,1.0,1.0,2.0,4.0,1.8135294011647256,1.1547005383792515,1.6865480854231356,0.9189365834726819,1.8666666666666671,-0.3333333333333335,1.1333333333333329,0.1333333333333333,0.17424242424242423,0.027777777777777776,0.10101010101010101,0.1388888888888889,0.1691919191919192,0.08333333333333333,0.22348484848484848,0.22685185185185186,0.3434343434343434,0.1111111111111111,0.32449494949494945,0.36574074074074076,-1.522727272727273,-0.4333333333333333
2022020193,2022-11-08,2022-2023,NYI,CGY,4,3,7,1,1,2.0,1.0,1.0,0,0,-1.0,-4.0,3.0,6.0,5.0,3.3,3.2,0.09999999999999964,2.5,3.1,-0.6000000000000001,5.8,6.3,31.6,36.2,32.3,28.4,0.09923169412972303,0.09110042143472374,0.9186171509333274,0.8896893986415677,0.4,0.7,0.4,0.8,30.8,29.1,8.4,9.7,15.4,12.8,6.9,9.4,7.6,10.0,3.0,1.0,4.0,9.0,1.946506842754191,1.1352924243950935,1.4337208778404378,1.286683937707919,-0.6333333333333333,-0.5333333333333337,-0.5,0.8999999999999999,0.2323232323232323,0.16666666666666666,0.18813131313131312,0.26666666666666666,0.05808080808080809,0.19999999999999998,0.11489898989898989,0.3,0.2904040404040404,0.3666666666666667,0.30303030303030304,0.5666666666666667,1.7500000000000002,-2.7755575615628914e-17
2022020195,2022-11-08,2022-2023,WSH,EDM,5,4,9,1,1,2.0,2.0,0.0,0,0,-4.0,-2.0,-2.0,4.0,6.0,2.8,3.8,-1.0,2.5,3.3,-0.7999999999999998,5.3,7.1,28.1,34.7,31.7,33.7,0.10469803072744248,0.10685035692594477,0.9183307007996231,0.8989805192117469,0.8,1.1,0.6,1.2,27.5,24.5,7.7,8.5,15.8,12.4,6.4,11.9,6.5,11.4,2.0,3.0,4.0,7.0,1.9888578520235063,2.2997584414213788,1.0801234497346432,1.636391694484477,-1.133333333333333,0.20000000000000018,0.16666666666666652,1.3666666666666671,0.3076923076923077,0.3333333333333333,0.20512820512820515,0.25,0.25641025641025644,0.5555555555555557,0.23076923076923075,0.44047619047619047,0.5641025641025642,0.888888888888889,0.4358974358974359,0.6904761904761904,-0.6538461538461537,0.34523809523809523
2022020205,2022-11-09,2022-2023,SEA,NSH,5,1,6,4,1,3.0,2.0,1.0,0,0,4.0,2.0,2.0,6.0,3.0,3.5,2.6,0.8999999999999999,2.8,3.2,-0.40000000000000036,6.3,5.8,29.7,31.3,27.5,33.1,0.12185950112016875,0.08467381350533522,0.8955819541848953,0.8985684460495722,0.7,0.7,0.6,0.7,18.6,33.6,8.7,11.6,13.6,15.8,9.6,7.0,7.5,7.5,2.0,2.0,5.0,5.0,1.1785113019775795,1.837873166945363,1.8135294011647256,1.398411797560202,0.5,1.0666666666666664,-0.7999999999999998,0.1333333333333333,0.17948717948717952,0.13888888888888887,0.18162393162393164,0.15277777777777776,0.4358974358974359,0.47222222222222215,0.32585470085470086,0.4583333333333333,0.6153846153846154,0.6111111111111112,0.5074786324786326,0.6111111111111112,-0.5769230769230769,-1.1666666666666665
2022020204,2022-11-09,2022-2023,WPG,DAL,5,1,6,4,1,3.0,3.0,0.0,0,0,2.0,3.0,-1.0,6.0,6.0,2.9,3.7,-0.8000000000000003,2.4,2.4,0.0,5.3,6.1,30.6,32.1,31.0,30.8,0.10141789021224008,0.11238947422206594,0.9212293561709579,0.9216924901743642,0.7,1.0,0.5,0.7,29.0,20.1,6.9,9.7,14.2,14.3,6.9,7.2,8.2,10.8,3.0,3.0,4.0,4.0,1.66332999331662,2.002775851439974,1.505545305418162,1.646545204697129,-0.2333333333333334,2.3,-1.0666666666666667,-0.3999999999999999,0.1818181818181818,0.27777777777777773,0.22727272727272727,0.2222222222222222,0.2727272727272727,0.4444444444444445,0.2575757575757576,0.3472222222222223,0.45454545454545453,0.7222222222222222,0.48484848484848486,0.5694444444444444,0.7272727272727273,2.0
2022020201,2022-11-09,2022-2023,TOR,VGK,3,4,7,-1,0,2.0,3.0,-1.0,0,0,3.0,7.0,-4.0,5.0,8.0,2.8,3.6,-0.8000000000000003,2.5,2.2,0.2999999999999998,5.3,5.8,30.4,32.7,28.5,29.8,0.0930215399699727,0.11479384862449375,0.9108257830415785,0.9272683496961196,1.0,0.7,1.1,0.6,21.3,23.7,10.4,5.1,13.0,21.6,8.5,6.4,9.2,6.9,3.0,4.0,4.0,5.0,1.1352924243950933,1.429840705968481,1.2692955176439848,1.3165611772087666,0.5333333333333337,1.0666666666666669,-1.1666666666666667,1.1333333333333333,0.20512820512820515,0.025641025641025644,0.15384615384615385,0.12820512820512822,0.28205128205128205,0.38461538461538464,0.28205128205128205,0.38461538461538464,0.48717948717948717,0.4102564102564103,0.43589743589743585,0.5128205128205129,0.30769230769230776,1.1538461538461537
