game_id,date,season,home_team,away_team,home_score,away_score,total_score,goal_diff,home_won,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_streak,away_streak,streak_diff,home_wins_l10,away_wins_l10,home_goals_l10,away_goals_l10,goals_diff_l10,home_goals_against_l10,away_goals_against_l10,goals_against_diff_l10,home_total_goals_l10,away_total_goals_l10,home_shots_l10,away_shots_l10,home_shots_against_l10,away_shots_against_l10,home_shooting_pct_l10,away_shooting_pct_l10,home_save_pct_l10,away_save_pct_l10,home_pp_goals_l10,away_pp_goals_l10,home_pp_goals_against_l10,away_pp_goals_against_l10,home_hits_l10,away_hits_l10,home_pim_l10,away_pim_l10,home_blocked_shots_l10,away_blocked_shots_l10,home_takeaways_l10,away_takeaways_l10,home_giveaways_l10,away_giveaways_l10,home_home_wins_l10,away_away_wins_l10,home_home_games_l10,away_home_games_l10,home_goals_std_l10,away_goals_std_l10,home_goals_against_std_l10,away_goals_against_std_l10,home_shot_diff_l10,away_shot_diff_l10,shot_diff_diff_l10,home_shots_per_goal_l10,away_shots_per_goal_l10,home_shots_against_per_ga_l10,away_shots_against_per_ga_l10,home_goal_diff_l10,away_goal_diff_l10,goal_diff_diff_l10,home_es_ga_ratio_l10,away_es_ga_ratio_l10,home_goals_trend_l10,away_goals_trend_l10,home_goals_against_trend_l10,away_goals_against_trend_l10,home_top3_avg_goals,away_top3_avg_goals,home_top6_avg_goals,away_top6_avg_goals,home_top3_avg_assists,away_top3_avg_assists,home_top6_avg_assists,away_top6_avg_assists,home_top3_avg_points,away_top3_avg_points,home_top6_avg_points,away_top6_avg_points,home_top6_total_plusminus,away_top6_total_plusminus,home_goalie_save_pct,home_goalie_goals_against,home_goalie_saves,home_goalie_shots_against,away_goalie_save_pct,away_goalie_goals_against,away_goalie_saves,away_goalie_shots_against,goalie_save_pct_diff,goalie_goals_against_diff
2018020153,2018-10-27,2018-2019,TOR,WPG,3,2,5,1,1,2.0,0.0,2.0,0,1,1.0,1.0,0.0,7.0,6.0,3.8,2.8,1.0,2.8,2.8,0.0,6.6,5.6,31.5,34.0,31.5,33.3,0.12274380318881592,0.08383207070707069,0.9050374813376827,0.9172577220114839,0.9,0.9,0.5,0.7,19.1,21.4,5.9,15.4,16.0,14.4,8.5,5.5,10.3,10.2,2.0,1.0,5.0,7.0,2.250925735484551,1.6865480854231358,1.5491933384829668,1.6865480854231358,0.0,0.7000000000000028,-0.7000000000000028,8.289255545906688,12.14242348487554,11.24959822863469,11.892432413128102,1.0,0.0,1.0,0.8213992357415806,0.7499732152423128,-2.133333333333333,0.20000000000000018,-0.7999999999999998,0.20000000000000018,0.10000000000000002,0.22558922558922556,0.20714285714285716,0.17340067340067342,0.4000000000000001,0.42087542087542085,0.3738095238095238,0.27104377104377103,0.5,0.6464646464646465,0.580952380952381,0.4444444444444444,0.31428571428571417,-0.41414141414141403,0.8081483333333334,2.3333333333333335,25.444444444444443,27.77777777777778,0.2613057272727273,0.45454545454545453,10.090909090909092,10.545454545454545,0.5468426060606061,1.878787878787879
2018020159,2018-10-28,2018-2019,LAK,NYR,4,3,7,1,1,1.0,1.0,0.0,0,0,-6.0,-1.0,-5.0,2.0,3.0,1.8,2.4,-0.5999999999999999,3.3,3.0,0.2999999999999998,5.1,5.4,27.5,31.6,30.1,34.0,0.06833642766604224,0.08817820957432337,0.8781908174777169,0.9110318262475545,0.3,0.7,0.7,0.7,22.6,24.1,8.7,10.2,14.5,16.8,4.1,8.1,11.2,10.2,1.0,0.0,4.0,6.0,1.0327955589886444,1.577621275493231,1.9465068427541912,1.632993161855452,-2.6000000000000014,-2.3999999999999986,-0.20000000000000284,15.276929059496693,13.1661180784134,9.120935729220328,11.332955568147728,-1.4999999999999998,-0.6000000000000001,-0.8999999999999997,0.7575528014302597,0.7333088897036765,-0.4666666666666668,-0.06666666666666643,0.03333333333333366,0.0,0.13333333333333333,0.0,0.12222222222222223,0.11666666666666665,0.19999999999999998,0.1074074074074074,0.09999999999999999,0.23703703703703702,0.3333333333333333,0.1074074074074074,0.2222222222222222,0.3537037037037037,-2.1888888888888887,-2.0444444444444443,0.18181819999999999,0.2,2.0,2.2,0.7342437,2.1,24.2,26.3,-0.5524255,-1.9000000000000001
2018020164,2018-10-29,2018-2019,ANA,SJS,3,4,7,-1,0,2.0,2.0,0.0,0,0,-4.0,-1.0,-3.0,4.0,5.0,2.1,3.4,-1.2999999999999998,2.3,2.6,-0.30000000000000027,4.4,6.0,24.9,36.6,38.3,28.0,0.08278323946065881,0.0928426383794426,0.9390750658673553,0.8969447071944969,0.3,0.9,0.8,0.6,22.9,16.9,9.3,11.1,17.8,13.1,6.2,8.1,8.5,7.3,2.0,3.0,4.0,3.0,0.9944289260117531,2.2211108331943574,1.4181364924121764,1.0749676997731399,-13.399999999999999,8.600000000000001,-22.0,11.856578258178182,10.764389282668157,16.651449936959263,10.76881658397754,-0.19999999999999973,0.7999999999999998,-0.9999999999999996,0.608669188296161,0.7692011845698242,-0.43333333333333335,0.6000000000000001,1.0333333333333337,0.06666666666666643,0.2664141414141414,0.2333333333333333,0.26199494949494945,0.19999999999999998,0.29924242424242425,0.43333333333333335,0.35164141414141414,0.46666666666666673,0.5656565656565657,0.6666666666666666,0.6136363636363636,0.6666666666666666,-0.16666666666666663,0.0,0.26066381818181816,0.45454545454545453,6.909090909090909,7.363636363636363,0.6214335999999999,1.8,16.1,17.9,-0.36076978181818176,-1.3454545454545455
2018020165,2018-10-29,2018-2019,TOR,CGY,1,3,4,-2,0,1.0,1.0,0.0,0,0,2.0,-3.0,5.0,7.0,5.0,3.8,3.4,0.3999999999999999,2.8,3.3,-0.5,6.6,6.7,32.0,31.3,30.3,32.5,0.12088276100519313,0.11116749315661334,0.902259703559905,0.8898237179487178,0.8,0.7,0.5,1.1,19.3,16.5,5.7,7.8,14.4,13.6,9.3,9.0,9.9,9.6,2.0,3.0,5.0,5.0,2.250925735484551,1.6465452046971292,1.5491933384829668,2.496664441476534,1.6999999999999993,-1.1999999999999993,2.8999999999999986,8.420831030762349,9.205611599658834,10.821042105639084,9.848186418593377,1.0,0.10000000000000009,0.8999999999999999,0.8213992357415806,0.6363443532014181,-1.1333333333333333,-1.4,-0.46666666666666634,1.7000000000000002,0.12121212121212122,0.22424242424242424,0.2178030303030303,0.1828282828282828,0.39393939393939387,0.27272727272727276,0.3693181818181818,0.2727272727272727,0.5151515151515151,0.4969696969696969,0.5871212121212122,0.45555555555555555,0.8409090909090908,0.7363636363636363,0.8190002,2.3,25.1,27.4,0.6184334545454546,2.5454545454545454,16.818181818181817,19.363636363636363,0.20056674545454534,-0.2454545454545456
2018020171,2018-10-30,2018-2019,MTL,DAL,1,4,5,-3,0,2.0,1.0,1.0,0,0,1.0,-1.0,2.0,6.0,5.0,3.2,3.0,0.20000000000000018,2.5,2.5,0.0,5.7,5.5,31.5,33.5,29.0,28.9,0.10863136613511423,0.08968019012036357,0.9141585173212301,0.9090017787133935,0.7,0.8,0.8,0.4,26.9,19.2,8.8,8.3,15.0,14.4,7.7,5.5,11.1,9.9,4.0,0.0,5.0,7.0,1.8135294011647258,1.8856180831641267,1.2692955176439846,1.5811388300841895,2.5,4.600000000000001,-2.1000000000000014,9.843442392425237,11.166294456851437,11.599536018559258,11.55953761849526,0.7000000000000002,0.5,0.20000000000000018,0.6799728010879564,0.8399664013439462,-0.20000000000000018,0.6666666666666665,-0.5,-0.16666666666666652,0.16666666666666666,0.2888888888888889,0.15,0.24861111111111112,0.3666666666666667,0.5333333333333333,0.26666666666666666,0.35000000000000003,0.5333333333333333,0.8222222222222223,0.4166666666666667,0.5986111111111111,1.1333333333333333,-1.0202380952380952,0.7167897777777779,1.6666666666666667,19.666666666666668,21.333333333333332,0.17917650000000002,0.6,5.3,5.9,0.5376132777777778,1.0666666666666669
2018020170,2018-10-30,2018-2019,CBJ,DET,3,5,8,-2,0,2.0,1.0,1.0,0,0,2.0,1.0,1.0,6.0,2.0,3.6,2.3,1.3000000000000003,3.7,3.5,0.20000000000000018,7.3,5.8,34.1,28.2,31.5,33.4,0.10920446364525309,0.08448014431515187,0.8811654442909568,0.8961104668612409,0.6,0.7,0.9,0.7,13.2,21.2,7.4,11.3,12.6,13.8,6.9,7.2,6.8,13.6,3.0,1.0,6.0,4.0,2.2705848487901865,1.1595018087284057,1.70293863659264,2.2236106773543893,2.6000000000000014,-5.199999999999999,7.800000000000001,9.471959112246882,12.260336507108386,8.513283424772304,9.542584497585784,-0.10000000000000009,-1.2000000000000002,1.1,0.7567363044242048,0.7999771435101855,0.733333333333333,-0.2999999999999998,0.2999999999999998,-1.5,0.3,0.08333333333333333,0.21666666666666665,0.08712121212121211,0.3666666666666667,0.1369047619047619,0.21666666666666667,0.19724025974025972,0.6666666666666666,0.22023809523809523,0.4333333333333333,0.28436147186147187,-0.725,-2.1477272727272725,0.5222587,2.3,15.6,17.9,0.6573614545454546,2.090909090909091,22.0,24.09090909090909,-0.13510275454545462,0.209090909090909
2018020166,2018-10-30,2018-2019,VAN,MIN,5,2,7,3,1,1.0,1.0,0.0,0,0,-2.0,5.0,-7.0,5.0,6.0,2.1,2.9,-0.7999999999999998,2.9,2.3,0.6000000000000001,5.0,5.2,26.5,30.3,31.5,34.7,0.0802158582158582,0.09691478144823575,0.9085015095049119,0.9330867798449317,0.4,0.4,0.4,0.5,23.7,19.2,11.1,10.9,15.0,15.7,9.6,7.3,7.9,4.4,1.0,1.0,3.0,7.0,1.1972189997378646,1.3703203194062978,1.5238839267549946,1.4181364924121764,-5.0,-4.400000000000002,-0.5999999999999979,12.618446740631398,10.447915589117617,10.861694424330196,15.086300595626277,-0.7999999999999998,0.6000000000000001,-1.4,0.8275576704251577,0.7825746706664927,-1.1,1.1,0.43333333333333357,0.03333333333333366,0.08333333333333333,0.2407407407407407,0.0625,0.18703703703703703,0.13888888888888887,0.5148148148148147,0.08333333333333333,0.44074074074074066,0.2222222222222222,0.7555555555555555,0.14583333333333334,0.6277777777777778,-2.9583333333333335,1.1222222222222222,0.0,0.0,0.0,0.0,0.757101,1.6,27.3,28.9,-0.757101,-1.6
2018020167,2018-10-30,2018-2019,BUF,CGY,1,2,3,-1,0,2.0,0.0,2.0,0,1,-1.0,1.0,-2.0,6.0,5.0,3.0,3.0,0.0,2.7,3.0,-0.2999999999999998,5.7,6.0,30.3,31.0,32.0,33.0,0.10601701120004023,0.10107210364945914,0.9117885315253735,0.9058237179487179,0.9,0.5,0.7,1.0,17.6,16.9,9.0,7.4,14.6,13.6,4.3,9.2,7.0,9.4,3.0,4.0,4.0,4.0,1.4907119849998596,1.0540925533894596,1.8885620632287057,2.581988897471611,-1.6999999999999993,-2.0,0.3000000000000007,10.09966334455518,10.332988900369987,11.85141291063294,10.999633345555148,0.2999999999999998,0.0,0.2999999999999998,0.7036776415688307,0.6666444451851604,1.0,-0.6666666666666665,0.6333333333333333,1.333333333333333,0.2840909090909091,0.23484848484848486,0.20164141414141412,0.172979797979798,0.24242424242424243,0.2777777777777778,0.18080808080808078,0.2638888888888889,0.5265151515151515,0.5126262626262627,0.38244949494949493,0.4368686868686869,-0.13106060606060604,1.0984848484848484,0.6530018181818181,2.1818181818181817,20.727272727272727,22.90909090909091,0.6468973333333333,2.4166666666666665,17.416666666666668,19.833333333333332,0.0061044848484848035,-0.23484848484848486
2018020169,2018-10-30,2018-2019,CAR,BOS,2,3,5,-1,0,1.0,2.0,-1.0,0,0,-1.0,-1.0,0.0,6.0,6.0,3.2,3.4,-0.19999999999999973,2.7,1.8,0.9000000000000001,5.9,5.2,41.0,30.3,24.1,28.2,0.07971951976534473,0.1107121017654944,0.8856701541212411,0.9319260751898323,0.4,0.9,1.1,0.3,24.4,18.9,8.1,9.5,11.9,12.6,10.7,9.9,9.4,8.1,3.0,2.0,5.0,5.0,2.250925735484551,2.3664319132398464,1.2516655570345725,1.3165611772087664,16.9,2.1000000000000014,14.799999999999997,12.812099621886818,8.911502602864623,8.925595348320432,15.665796344647518,0.5,1.5999999999999999,-1.0999999999999999,0.5555349801859191,0.7777345703016498,-0.8666666666666667,-1.0666666666666664,-0.7000000000000002,-0.8,0.15151515151515152,0.3636363636363636,0.19696969696969693,0.21212121212121213,0.30303030303030304,0.5151515151515151,0.3181818181818182,0.481060606060606,0.45454545454545453,0.8787878787878789,0.5151515151515151,0.6931818181818182,1.8181818181818183,1.5454545454545454,0.0,0.0,0.0,0.0,0.5111958181818181,0.7272727272727273,12.545454545454545,13.272727272727273,-0.5111958181818181,-0.7272727272727273
2018020176,2018-10-31,2018-2019,ANA,PHI,2,3,5,-1,0,1.0,3.0,-2.0,0,0,-5.0,-3.0,-2.0,3.0,3.0,2.3,2.6,-0.30000000000000027,2.7,4.1,-1.3999999999999995,5.0,6.7,25.9,31.0,39.1,29.1,0.0877832394606588,0.08561269366761357,0.930911800561233,0.8602139404712934,0.3,0.5,0.8,1.2,23.0,21.5,9.1,11.4,17.3,13.4,6.4,5.5,9.3,7.5,2.0,1.0,5.0,6.0,0.9486832980505137,2.3664319132398464,1.2516655570345727,2.1832697191750414,-13.200000000000003,1.8999999999999986,-15.100000000000001,11.260379983478979,11.922618360832276,14.480945150179622,7.097387868588571,-0.40000000000000036,-1.4999999999999996,1.0999999999999992,0.6666419762231028,0.6829101729226117,-0.2999999999999998,-1.9333333333333336,0.9666666666666663,-0.4333333333333331,0.23412698412698416,0.3636363636363636,0.23015873015873015,0.19696969696969693,0.35846560846560843,0.5454545454545454,0.3716931216931217,0.41287878787878785,0.5925925925925926,0.9090909090909091,0.6018518518518519,0.6098484848484848,-0.2103174603174604,-0.8386363636363635,0.23894183333333333,0.4166666666666667,6.333333333333333,6.75,0.6492575454545455,2.3636363636363638,18.363636363636363,20.727272727272727,-0.4103157121212122,-1.946969696969697
