game_id,date,season,home_team,away_team,home_score,away_score,total_score,goal_diff,home_won,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_streak,away_streak,streak_diff,home_wins_l10,away_wins_l10,home_goals_l10,away_goals_l10,goals_diff_l10,home_goals_against_l10,away_goals_against_l10,goals_against_diff_l10,home_total_goals_l10,away_total_goals_l10,home_shots_l10,away_shots_l10,home_shots_against_l10,away_shots_against_l10,home_shooting_pct_l10,away_shooting_pct_l10,home_save_pct_l10,away_save_pct_l10,home_pp_goals_l10,away_pp_goals_l10,home_pp_goals_against_l10,away_pp_goals_against_l10,home_hits_l10,away_hits_l10,home_pim_l10,away_pim_l10,home_blocked_shots_l10,away_blocked_shots_l10,home_takeaways_l10,away_takeaways_l10,home_giveaways_l10,away_giveaways_l10,home_home_wins_l10,away_away_wins_l10,home_home_games_l10,away_home_games_l10,home_goals_std_l10,away_goals_std_l10,home_goals_against_std_l10,away_goals_against_std_l10,home_goals_trend_l10,away_goals_trend_l10,home_goals_against_trend_l10,away_goals_against_trend_l10,home_top3_avg_goals,away_top3_avg_goals,home_top6_avg_goals,away_top6_avg_goals,home_top3_avg_assists,away_top3_avg_assists,home_top6_avg_assists,away_top6_avg_assists,home_top3_avg_points,away_top3_avg_points,home_top6_avg_points,away_top6_avg_points,home_top6_total_plusminus,away_top6_total_plusminus,home_goalie_save_pct,home_goalie_goals_against,home_goalie_saves,home_goalie_shots_against,away_goalie_save_pct,away_goalie_goals_against,away_goalie_saves,away_goalie_shots_against,goalie_save_pct_diff,goalie_goals_against_diff
2016020147,2016-11-03,2016-2017,NYI,PHI,2,3,5,-1,0,1.0,-1.0,2.0,0,0,-1.0,2.0,-3.0,4.0,4.0,2.8,3.5,-0.7000000000000002,3.0,3.7,-0.7000000000000002,5.8,7.2,29.4,32.1,30.7,28.1,0.0923523105079907,0.11287954310820163,0.9038013385260102,0.8656973987060195,0.3,1.1,0.7,0.8,25.5,23.8,11.5,10.0,19.6,15.3,5.6,3.9,7.1,8.1,4.0,1.0,7.0,6.0,1.6193277068654826,1.35400640077266,1.4142135623730951,1.2516655570345723,-0.1333333333333333,0.5,0.6666666666666665,-0.03333333333333366,0.16666666666666666,0.0909090909090909,0.09999999999999999,0.26060606060606056,0.2333333333333333,0.32770562770562767,0.2625,0.4971861471861472,0.4000000000000001,0.41861471861471866,0.36250000000000004,0.7577922077922078,-0.10000000000000003,-1.8571428571428572,0.7703452857142857,2.5714285714285716,22.571428571428573,25.142857142857142,0.635931090909091,2.0,14.363636363636363,16.363636363636363,0.1344141948051948,0.5714285714285716
2016020148,2016-11-03,2016-2017,NYR,EDM,5,3,8,2,1,1.0,1.0,0.0,0,0,2.0,-2.0,4.0,7.0,7.0,4.0,3.1,0.8999999999999999,2.2,2.1,0.10000000000000009,6.2,5.2,31.5,31.2,26.9,31.2,0.12887940397395342,0.10698308628874593,0.9102580358246376,0.9304582579759606,0.9,0.4,0.5,0.3,20.2,24.5,5.8,8.7,15.3,15.1,10.2,7.1,10.0,9.5,6.0,3.0,7.0,6.0,1.9436506316151,1.911950719959998,1.1352924243950933,1.9119507199599983,0.33333333333333304,-1.7666666666666668,-0.8666666666666669,-0.7666666666666668,0.19999999999999998,0.09999999999999999,0.23095238095238094,0.18333333333333332,0.13333333333333333,0.2333333333333333,0.28095238095238095,0.21666666666666667,0.3333333333333333,0.3333333333333333,0.5119047619047619,0.4000000000000001,2.2142857142857144,1.5000000000000002,0.7262861,1.7,18.9,20.6,0.125,0.0,0.125,0.125,0.6012861,1.7
2016020144,2016-11-03,2016-2017,PHI,DET,4,3,7,1,1,3.0,3.0,0.0,0,0,1.0,-2.0,3.0,4.0,6.0,3.5,2.7,0.7999999999999998,3.6,2.2,1.4,7.1,4.9,31.1,28.4,28.1,32.3,0.11621287644153495,0.09441873189256908,0.8696973987060194,0.9291722414706285,1.1,0.8,0.8,0.7,24.5,18.3,9.7,12.9,15.0,13.8,4.0,6.1,8.3,7.1,2.0,2.0,5.0,6.0,1.35400640077266,1.766981104093143,1.3498971154211057,1.7511900715418263,0.5,-1.7000000000000002,0.733333333333333,0.1333333333333333,0.1272727272727273,0.06666666666666667,0.2654882154882155,0.11666666666666665,0.4666666666666666,0.31428571428571433,0.4185185185185185,0.2571428571428572,0.5939393939393939,0.38095238095238093,0.6840067340067341,0.3738095238095238,-2.533333333333333,-0.01428571428571429,0.6995242,2.2,15.8,18.0,0.38704900000000003,0.3,11.0,11.3,0.3124752,1.9000000000000001
2016020159,2016-11-04,2016-2017,DET,WPG,3,5,8,-2,0,0.0,0.0,0.0,1,1,-3.0,-3.0,0.0,6.0,3.0,2.6,2.2,0.3999999999999999,2.1,2.8,-0.6999999999999997,4.7,5.0,27.7,31.4,32.8,31.6,0.09391873189256908,0.07593690107621993,0.9334579557563428,0.9067938132655875,0.7,0.4,0.4,0.6,17.7,19.9,10.4,8.9,13.3,13.6,6.6,7.0,7.1,9.7,4.0,1.0,6.0,6.0,1.7126976771553504,1.5491933384829666,1.5951314818673865,1.3165611772087666,-0.9333333333333333,-0.20000000000000018,1.2333333333333334,0.5333333333333337,0.030303030303030304,0.030303030303030304,0.07575757575757576,0.06060606060606061,0.16287878787878787,0.2727272727272727,0.1875,0.2287878787878788,0.1931818181818182,0.30303030303030304,0.26325757575757575,0.28939393939393937,-0.38636363636363635,-1.3083333333333331,0.35186272727272727,0.2727272727272727,10.0,10.272727272727273,0.4845984545454545,1.6363636363636365,14.818181818181818,16.454545454545453,-0.13273572727272726,-1.3636363636363638
2016020156,2016-11-04,2016-2017,LAK,PIT,3,2,5,1,1,1.0,0.0,1.0,0,1,-3.0,4.0,-7.0,4.0,7.0,1.9,2.9,-1.0,2.8,2.8,0.0,4.7,5.7,31.1,31.5,25.2,33.8,0.059145950823370166,0.0991572314817096,0.8858084603568475,0.9145637231992347,0.4,1.0,0.9,0.9,30.7,25.9,13.1,9.4,13.2,16.2,4.2,5.6,8.5,7.4,3.0,2.0,5.0,6.0,1.5238839267549946,1.5951314818673865,1.2292725943057183,1.3165611772087666,-1.9,1.766666666666667,-0.46666666666666634,-0.46666666666666634,0.10000000000000002,0.13333333333333333,0.08333333333333333,0.35000000000000003,0.2333333333333333,0.39999999999999997,0.21666666666666665,0.3833333333333333,0.3333333333333333,0.5333333333333333,0.3,0.7333333333333334,-2.05,1.6,0.7996011111111111,1.8888888888888888,17.0,18.88888888888889,0.8125216,2.7,27.1,29.8,-0.01292048888888886,-0.8111111111111113
2016020157,2016-11-04,2016-2017,SJS,CGY,2,3,5,-1,0,1.0,1.0,0.0,0,0,-1.0,-2.0,1.0,6.0,4.0,2.5,2.7,-0.20000000000000018,2.2,2.8,-0.5999999999999996,4.7,5.5,32.3,28.3,25.5,29.0,0.08040608691093587,0.10043062368719011,0.9141510890478282,0.9004038971780906,0.7,0.3,0.4,1.2,16.5,19.9,9.4,9.6,16.6,15.4,6.5,7.1,11.0,9.4,4.0,2.0,4.0,6.0,1.1785113019775793,1.4944341180973264,1.3165611772087666,1.3984117975602022,0.5,-0.3666666666666667,-0.5333333333333334,-0.1333333333333333,0.16666666666666666,0.06060606060606061,0.20000000000000004,0.1818181818181818,0.26666666666666666,0.27272727272727276,0.39999999999999997,0.24242424242424243,0.4333333333333334,0.3333333333333333,0.6,0.42424242424242425,-0.09999999999999992,1.0,0.8228467,2.0,21.2,23.2,0.6441033636363636,2.272727272727273,18.272727272727273,20.545454545454547,0.17874333636363648,-0.27272727272727293
2016020160,2016-11-05,2016-2017,ANA,ARI,5,1,6,4,1,1.0,0.0,1.0,0,1,-1.0,2.0,-3.0,4.0,4.0,2.4,2.9,-0.5,2.4,3.5,-1.1,4.8,6.4,28.4,29.3,31.0,34.9,0.08991864741864738,0.09916283049542224,0.9220527267287169,0.8991503763084813,0.9,0.3,0.8,0.9,28.4,24.6,15.6,10.0,13.1,15.8,4.0,4.7,8.4,6.7,2.0,1.0,4.0,4.0,1.837873166945363,1.1005049346146119,1.429840705968481,1.2692955176439846,-0.7333333333333332,-0.5666666666666664,0.6000000000000001,-1.1666666666666665,0.0909090909090909,0.3,0.16666666666666666,0.2351851851851852,0.2727272727272727,0.26666666666666666,0.23863636363636362,0.30370370370370364,0.3636363636363636,0.5666666666666667,0.40530303030303033,0.5388888888888889,-0.125,-0.911111111111111,0.23030299999999998,0.5,6.5,7.0,0.23008575,0.625,6.625,7.25,0.0002172499999999744,-0.125
2016020162,2016-11-05,2016-2017,BOS,NYR,2,5,7,-3,0,1.0,1.0,0.0,0,0,3.0,3.0,0.0,6.0,7.0,2.3,4.0,-1.7000000000000002,2.7,2.2,0.5,5.0,6.2,29.3,30.7,30.0,26.5,0.07833963784464337,0.13218792341150515,0.9093356679308391,0.9084723215389234,0.3,0.8,0.7,0.6,21.1,20.4,12.9,6.0,14.9,14.2,7.7,10.6,7.3,9.8,1.0,1.0,3.0,7.0,1.7029386365926402,1.9436506316151,1.8287822299126937,1.1352924243950933,-0.2999999999999998,1.333333333333333,-1.366666666666667,-0.8666666666666669,0.13333333333333333,0.21212121212121213,0.15714285714285717,0.23863636363636362,0.16666666666666666,0.12121212121212122,0.2642857142857143,0.268939393939394,0.3,0.3333333333333333,0.42142857142857143,0.5075757575757577,1.342857142857143,2.5681818181818183,0.8158228571428571,1.2857142857142858,24.857142857142858,26.142857142857142,0.7398055454545456,1.8181818181818181,19.09090909090909,20.90909090909091,0.0760173116883115,-0.5324675324675323
2016020164,2016-11-05,2016-2017,MTL,PHI,5,4,9,1,1,0.0,1.0,-1.0,1,0,-1.0,3.0,-4.0,8.0,5.0,3.0,3.4,-0.3999999999999999,2.2,3.5,-1.2999999999999998,5.2,6.9,29.8,33.3,33.5,27.3,0.10213253582953763,0.10764144787010636,0.9345596593681087,0.8697185627271834,0.7,1.2,0.7,0.8,22.2,23.1,9.9,7.8,16.7,15.1,5.5,4.6,11.0,8.7,6.0,2.0,6.0,6.0,1.3333333333333337,1.429840705968481,2.8982753492378874,1.3540064007726598,-1.3333333333333333,-0.06666666666666643,1.4666666666666663,-0.8333333333333335,0.12121212121212122,0.16666666666666666,0.196969696969697,0.25,0.39393939393939387,0.5,0.30303030303030304,0.40277777777777785,0.5151515151515151,0.6666666666666666,0.49999999999999994,0.6527777777777778,2.1818181818181817,-1.5833333333333333,0.41521509090909087,1.4545454545454546,14.272727272727273,15.727272727272727,0.5829368333333333,1.8333333333333333,13.166666666666666,15.0,-0.16772174242424248,-0.3787878787878787
2016020167,2016-11-05,2016-2017,NYI,EDM,3,4,7,-1,0,1.0,1.0,0.0,0,0,-2.0,-3.0,1.0,4.0,6.0,2.7,2.7,0.0,2.8,2.1,0.6999999999999997,5.5,4.8,29.3,30.8,31.1,30.1,0.08904543220111238,0.09448308628874594,0.9095657495535792,0.9268810222036029,0.4,0.4,0.7,0.2,25.4,24.0,11.7,8.0,19.5,15.2,5.9,6.7,7.3,9.1,4.0,3.0,8.0,5.0,1.636391694484477,1.3374935098492586,1.3984117975602022,1.9119507199599983,-0.03333333333333366,-1.0333333333333334,0.20000000000000018,0.5666666666666664,0.1818181818181818,0.0909090909090909,0.10606060606060606,0.1818181818181818,0.21212121212121213,0.15151515151515152,0.23737373737373735,0.1818181818181818,0.39393939393939387,0.24242424242424243,0.3434343434343434,0.3636363636363636,0.11111111111111116,0.6883116883116884,0.79309975,2.5,24.75,27.25,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.6819886388888889,2.5
2016020165,2016-11-05,2016-2017,OTT,BUF,1,2,3,-1,0,1.0,1.0,0.0,0,0,3.0,-1.0,4.0,7.0,4.0,2.7,2.3,0.40000000000000036,2.6,2.2,0.3999999999999999,5.3,4.5,30.9,28.6,29.5,30.1,0.08420696627933467,0.09158842488399875,0.9047704488493963,0.9208056746909934,0.3,0.8,0.6,0.5,22.4,21.0,11.7,7.2,18.1,12.1,7.0,5.0,9.7,6.5,5.0,3.0,6.0,4.0,1.946506842754191,1.70293863659264,2.1186998109427604,1.3165611772087666,-1.0333333333333334,-0.2999999999999998,-2.2666666666666666,-0.8666666666666669,0.10000000000000002,0.2333333333333333,0.13333333333333333,0.2074074074074074,0.10000000000000002,0.13333333333333333,0.16666666666666666,0.18888888888888888,0.20000000000000004,0.3666666666666667,0.3,0.39629629629629637,0.4,0.23333333333333328,0.8138577499999999,2.0,26.0,28.0,0.2783972,0.6,8.9,9.5,0.5354605499999999,1.4
