game_id,date,season,home_team,away_team,home_score,away_score,total_score,goal_diff,home_won,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_streak,away_streak,streak_diff,home_wins_l10,away_wins_l10,home_goals_l10,away_goals_l10,goals_diff_l10,home_goals_against_l10,away_goals_against_l10,goals_against_diff_l10,home_total_goals_l10,away_total_goals_l10,home_shots_l10,away_shots_l10,home_shots_against_l10,away_shots_against_l10,home_shooting_pct_l10,away_shooting_pct_l10,home_save_pct_l10,away_save_pct_l10,home_pp_goals_l10,away_pp_goals_l10,home_pp_goals_against_l10,away_pp_goals_against_l10,home_hits_l10,away_hits_l10,home_pim_l10,away_pim_l10,home_blocked_shots_l10,away_blocked_shots_l10,home_takeaways_l10,away_takeaways_l10,home_giveaways_l10,away_giveaways_l10,home_home_wins_l10,away_away_wins_l10,home_home_games_l10,away_home_games_l10,home_goals_std_l10,away_goals_std_l10,home_goals_against_std_l10,away_goals_against_std_l10,home_goals_trend_l10,away_goals_trend_l10,home_goals_against_trend_l10,away_goals_against_trend_l10,home_top3_avg_goals,away_top3_avg_goals,home_top6_avg_goals,away_top6_avg_goals,home_top3_avg_assists,away_top3_avg_assists,home_top6_avg_assists,away_top6_avg_assists,home_top3_avg_points,away_top3_avg_points,home_top6_avg_points,away_top6_avg_points,home_top6_total_plusminus,away_top6_total_plusminus,home_goalie_save_pct,home_goalie_goals_against,home_goalie_saves,home_goalie_shots_against,away_goalie_save_pct,away_goalie_goals_against,away_goalie_saves,away_goalie_shots_against,goalie_save_pct_diff,goalie_goals_against_diff
2024020160,2024-10-31,2024-2025,LAK,VGK,6,3,9,3,1,0.0,1.0,-1.0,1,0,-1.0,4.0,-5.0,5.0,7.0,3.0,4.7,-1.7000000000000002,3.2,2.8,0.40000000000000036,6.2,7.5,30.1,29.6,26.9,28.9,0.10544467396769183,0.16423985444380176,0.8854570948473388,0.9025187121367246,0.5,0.9,1.0,0.5,23.9,17.6,10.3,4.2,14.9,18.3,6.2,5.2,13.5,15.9,2.0,0.0,2.0,7.0,1.7638342073763937,2.0027758514399734,2.5298221281347035,1.5491933384829668,-0.3333333333333335,1.2999999999999998,-0.8666666666666667,-0.46666666666666634,0.21666666666666667,0.2333333333333333,0.23240740740740742,0.3,0.31666666666666665,0.8333333333333334,0.3287037037037037,0.75,0.5333333333333333,1.0666666666666667,0.5611111111111112,1.05,-0.3444444444444444,4.8999999999999995,0.6034548333333333,2.1666666666666665,18.833333333333332,21.0,0.3730933,0.9,12.4,13.3,0.23036153333333326,1.2666666666666666
2024020162,2024-10-31,2024-2025,PHI,STL,2,1,3,1,1,1.0,1.0,0.0,0,0,1.0,-2.0,3.0,3.0,5.0,2.8,2.7,0.09999999999999964,3.7,3.2,0.5,6.5,5.9,26.7,27.8,27.6,31.4,0.1083515559816191,0.10166414396965884,0.8661289353772246,0.8928365534801616,0.8,0.4,0.5,0.7,26.0,24.3,12.3,7.5,17.6,15.9,5.9,4.9,14.6,16.6,1.0,3.0,4.0,4.0,1.8737959096740262,1.5670212364724212,1.70293863659264,2.14993539954628,1.2000000000000002,-0.03333333333333366,-0.7000000000000002,1.1333333333333329,0.16666666666666666,0.10000000000000002,0.13333333333333333,0.13095238095238096,0.20833333333333334,0.26666666666666666,0.22083333333333333,0.24761904761904763,0.375,0.3666666666666667,0.3541666666666667,0.37857142857142856,-1.25,-0.7428571428571428,0.6170055999999999,1.9,15.5,17.4,0.6155581999999999,2.0,17.0,19.0,0.0014473999999999876,-0.10000000000000009
2024020161,2024-10-31,2024-2025,TOR,SEA,4,1,5,3,1,2.0,1.0,1.0,0,0,1.0,1.0,0.0,5.0,5.0,3.2,3.5,-0.2999999999999998,2.9,2.9,0.0,6.1,6.4,32.1,27.9,28.9,29.8,0.1127705020080783,0.12422818722647617,0.8994027793597048,0.9027548680660809,0.3,0.7,0.8,0.6,21.5,23.2,9.5,8.4,16.4,16.8,6.2,4.7,13.5,13.1,3.0,3.0,5.0,6.0,2.1499353995462798,2.6770630673681683,1.5238839267549946,0.9944289260117533,0.1333333333333333,0.5,1.1,0.10000000000000009,0.31375661375661373,0.3,0.20687830687830688,0.18333333333333335,0.4576719576719577,0.3333333333333333,0.36216931216931214,0.3833333333333333,0.7714285714285715,0.6333333333333334,0.5690476190476191,0.5666666666666668,1.8047619047619046,0.5,0.6392724000000001,1.7,18.5,20.2,0.35259,1.2,8.9,10.1,0.28668240000000006,0.5
2024020169,2024-11-01,2024-2025,BUF,NYI,3,4,7,-1,0,3.0,1.0,2.0,0,0,-1.0,-3.0,2.0,4.0,3.0,3.2,2.1,1.1,3.4,2.5,0.8999999999999999,6.6,4.6,28.0,32.3,29.7,26.1,0.11629355351935992,0.06585100780222729,0.8830100264623896,0.9025560419972185,0.2,0.4,0.8,0.6,23.0,21.3,10.2,4.1,15.1,14.4,5.7,5.5,13.7,14.9,3.0,2.0,6.0,5.0,1.7511900715418263,2.183269719175042,1.6465452046971292,1.509230856356236,0.46666666666666634,-0.7666666666666668,-0.06666666666666643,0.16666666666666652,0.16666666666666666,0.2333333333333333,0.12037037037037036,0.20000000000000004,0.4333333333333333,0.13333333333333333,0.2537037037037037,0.13333333333333333,0.6,0.36666666666666664,0.37407407407407406,0.3333333333333333,0.2111111111111112,-0.8000000000000002,0.6231180999999999,2.3,18.7,21.0,0.4387198,1.6,11.3,12.9,0.1843982999999999,0.6999999999999997
2024020167,2024-11-01,2024-2025,SJS,CHI,3,2,5,1,1,1.0,2.0,-1.0,0,0,2.0,1.0,1.0,2.0,3.0,2.3,2.7,-0.40000000000000036,3.6,2.9,0.7000000000000002,5.9,5.6,27.4,28.1,31.3,28.7,0.0867002160480421,0.10316786545868692,0.8836367816348879,0.8957083452471517,0.6,0.7,1.0,0.7,27.2,18.4,10.9,8.2,16.2,18.7,5.1,6.3,12.8,11.5,1.0,2.0,3.0,4.0,1.4944341180973264,1.4944341180973262,2.2705848487901865,1.286683937707919,1.7000000000000002,0.2999999999999998,0.733333333333333,-0.2333333333333334,0.3636363636363636,0.09999999999999999,0.21212121212121207,0.14583333333333334,0.3636363636363636,0.2111111111111111,0.3636363636363636,0.23055555555555554,0.7272727272727272,0.3111111111111111,0.5757575757575757,0.3763888888888889,-1.727272727272727,-1.761111111111111,0.4790680909090909,1.8181818181818181,13.181818181818182,15.0,0.7157084,2.4,20.7,23.1,-0.2366403090909091,-0.5818181818181818
2024020173,2024-11-02,2024-2025,CGY,NJD,3,0,3,3,1,1.0,1.0,0.0,0,0,-4.0,2.0,-6.0,5.0,5.0,2.9,4.1,-1.1999999999999997,3.2,3.1,0.10000000000000009,6.1,7.2,26.9,32.4,32.5,28.2,0.10309722621958436,0.13195811738862023,0.8981825231852995,0.8974830831059609,0.5,1.1,1.0,0.7,27.7,25.8,10.2,9.6,18.3,13.4,5.2,4.9,18.3,13.7,3.0,3.0,5.0,5.0,2.0248456731316584,1.4491376746189437,1.5491933384829668,2.558211180579986,-1.5666666666666667,0.9000000000000004,1.4666666666666668,-1.1,0.20000000000000004,0.15384615384615385,0.23333333333333336,0.10363247863247864,0.16666666666666666,0.5128205128205129,0.21666666666666667,0.4123931623931624,0.3666666666666667,0.6666666666666666,0.45,0.516025641025641,-1.2333333333333334,1.1153846153846154,0.446324,1.6,13.7,15.3,0.6238696153846154,1.8461538461538463,17.23076923076923,19.076923076923077,-0.17754561538461539,-0.24615384615384617
2024020179,2024-11-02,2024-2025,DET,BUF,2,1,3,1,1,2.0,0.0,2.0,0,1,-3.0,-2.0,-1.0,4.0,4.0,2.7,3.4,-0.6999999999999997,3.2,3.5,-0.2999999999999998,5.9,6.9,24.4,28.4,34.1,31.1,0.11672833617994907,0.12163917563917562,0.900086729605519,0.8855352789876422,0.7,0.3,1.1,0.9,20.8,21.9,8.5,11.3,16.6,14.5,6.0,5.6,16.7,13.4,2.0,1.0,6.0,6.0,1.4181364924121764,1.577621275493231,2.1499353995462798,1.649915822768611,-0.3666666666666667,-0.06666666666666643,1.1333333333333329,0.5,0.06666666666666667,0.1818181818181818,0.13703703703703704,0.24545454545454545,0.2809523809523809,0.3636363636363636,0.24788359788359784,0.32121212121212117,0.34761904761904755,0.5454545454545455,0.3849206349206349,0.5666666666666668,-0.7222222222222222,0.8181818181818182,0.443075,1.3,13.6,14.9,0.566471,2.090909090909091,17.0,19.09090909090909,-0.12339599999999995,-0.7909090909090908
2024020174,2024-11-02,2024-2025,FLA,DAL,4,2,6,2,1,0.0,0.0,0.0,1,1,4.0,-1.0,5.0,7.0,7.0,3.7,3.2,0.5,3.1,2.2,0.8999999999999999,6.8,5.4,29.2,28.4,28.9,28.2,0.12946464246066974,0.11680603229087208,0.8892846393372709,0.9198256790998727,0.8,0.6,0.2,0.3,28.2,16.5,7.8,6.0,12.1,14.1,6.3,5.2,12.8,15.8,1.0,2.0,3.0,6.0,1.70293863659264,1.1352924243950933,1.1005049346146119,1.7511900715418263,1.9666666666666668,1.1333333333333329,-0.10000000000000009,1.1333333333333333,0.11363636363636365,0.13333333333333333,0.14015151515151517,0.18333333333333335,0.2828282828282828,0.13333333333333333,0.4330808080808081,0.21666666666666667,0.39646464646464646,0.26666666666666666,0.5732323232323232,0.39999999999999997,1.6515151515151514,0.85,0.6615025833333333,2.25,18.5,20.75,0.28105410000000003,0.5,7.3,7.8,0.3804484833333333,1.75
2024020176,2024-11-02,2024-2025,LAK,CHI,3,4,7,-1,0,1.0,0.0,1.0,0,1,1.0,-1.0,2.0,5.0,3.0,3.3,2.7,0.5999999999999996,3.4,2.8,0.6000000000000001,6.7,5.5,30.5,28.4,26.2,29.0,0.11462341792904451,0.10237210949051719,0.8769489363391803,0.9007481330455601,0.5,0.7,1.1,0.8,24.6,16.6,10.1,6.7,14.0,18.4,6.6,6.5,13.1,11.2,3.0,2.0,3.0,4.0,2.0027758514399734,1.4944341180973262,2.4129281427805145,1.2292725943057183,0.3666666666666667,0.2999999999999998,-0.7333333333333334,-0.1333333333333333,0.2626262626262626,0.202020202020202,0.27525252525252525,0.17676767676767677,0.34680134680134683,0.20437710437710435,0.3597643097643098,0.284006734006734,0.6094276094276094,0.40639730639730637,0.635016835016835,0.4607744107744107,0.2767676767676768,-1.5333333333333332,0.6436205714285714,2.2857142857142856,19.428571428571427,21.714285714285715,0.7321487272727274,2.4545454545454546,21.181818181818183,23.636363636363637,-0.08852815584415596,-0.168831168831169
2024020178,2024-11-02,2024-2025,OTT,SEA,3,0,3,3,1,0.0,1.0,-1.0,1,0,-1.0,-1.0,0.0,5.0,5.0,3.9,3.4,0.5,3.1,2.9,0.20000000000000018,7.0,6.3,32.3,27.2,28.2,30.2,0.12134029280449418,0.12197818722647617,0.8859662165328184,0.9044100404798738,1.2,0.7,0.7,0.5,28.6,24.0,7.3,7.5,17.2,17.4,4.7,4.9,15.0,13.9,4.0,3.0,5.0,5.0,2.601281735350223,2.7568097504180447,2.1317702607092643,0.9944289260117533,0.4333333333333331,-0.06666666666666643,-0.7666666666666666,-0.2333333333333334,0.16666666666666666,0.27272727272727276,0.11666666666666665,0.16666666666666666,0.3666666666666667,0.30303030303030304,0.3166666666666667,0.34848484848484845,0.5333333333333333,0.5757575757575758,0.43333333333333335,0.5151515151515151,-2.7755575615628914e-17,-0.27272727272727276,0.4305091,1.4,11.9,13.3,0.3205363636363636,1.0909090909090908,8.090909090909092,9.181818181818182,0.10997273636363636,0.3090909090909091
