game_id,date,season,home_team,away_team,home_score,away_score,total_score,goal_diff,home_won,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_streak,away_streak,streak_diff,home_wins_l10,away_wins_l10,home_goals_l10,away_goals_l10,goals_diff_l10,home_goals_against_l10,away_goals_against_l10,goals_against_diff_l10,home_total_goals_l10,away_total_goals_l10,home_shots_l10,away_shots_l10,home_shots_against_l10,away_shots_against_l10,home_shooting_pct_l10,away_shooting_pct_l10,home_save_pct_l10,away_save_pct_l10,home_pp_goals_l10,away_pp_goals_l10,home_pp_goals_against_l10,away_pp_goals_against_l10,home_hits_l10,away_hits_l10,home_pim_l10,away_pim_l10,home_blocked_shots_l10,away_blocked_shots_l10,home_takeaways_l10,away_takeaways_l10,home_giveaways_l10,away_giveaways_l10,home_home_wins_l10,away_away_wins_l10,home_home_games_l10,away_home_games_l10,home_goals_std_l10,away_goals_std_l10,home_goals_against_std_l10,away_goals_against_std_l10,home_shot_diff_l10,away_shot_diff_l10,shot_diff_diff_l10,home_shots_per_goal_l10,away_shots_per_goal_l10,home_shots_against_per_ga_l10,away_shots_against_per_ga_l10,home_goal_diff_l10,away_goal_diff_l10,goal_diff_diff_l10,home_es_ga_ratio_l10,away_es_ga_ratio_l10,home_goals_trend_l10,away_goals_trend_l10,home_goals_against_trend_l10,away_goals_against_trend_l10,home_top3_avg_goals,away_top3_avg_goals,home_top6_avg_goals,away_top6_avg_goals,home_top3_avg_assists,away_top3_avg_assists,home_top6_avg_assists,away_top6_avg_assists,home_top3_avg_points,away_top3_avg_points,home_top6_avg_points,away_top6_avg_points,home_top6_total_plusminus,away_top6_total_plusminus,home_goalie_save_pct,home_goalie_goals_against,home_goalie_saves,home_goalie_shots_against,away_goalie_save_pct,away_goalie_goals_against,away_goalie_saves,away_goalie_shots_against,goalie_save_pct_diff,goalie_goals_against_diff
2011020145,2011-10-29,2011-2012,PHI,CAR,5,1,6,4,1,1.0,0.0,1.0,0,1,-2.0,1.0,-3.0,5.0,4.0,3.6,2.7,0.8999999999999999,3.5,2.8,0.7000000000000002,7.1,5.5,32.7,30.1,26.4,32.4,0.10983849896628797,0.09274938347561663,0.8700114667940755,0.9100031811174082,1.2,0.7,1.0,0.8,20.6,17.2,16.8,10.7,15.4,15.7,6.2,4.6,7.3,6.7,2.0,2.0,6.0,4.0,2.3664319132398464,0.9486832980505138,2.5495097567963922,1.6193277068654826,6.300000000000004,-2.299999999999997,8.600000000000001,9.083081025527068,11.147735269064109,7.54264163881032,11.571015320881397,0.10000000000000009,-0.09999999999999964,0.19999999999999973,0.7142653067055228,0.7142602049926788,0.733333333333333,-0.03333333333333366,1.833333333333333,-0.46666666666666634,0.09999999999999999,0.06666666666666667,0.13333333333333333,0.09999999999999999,0.4666666666666666,0.16666666666666666,0.37083333333333335,0.21666666666666667,0.5666666666666668,0.2333333333333333,0.5041666666666667,0.3166666666666667,0.04166666666666671,0.7000000000000001,0.6823995,2.6,17.4,20.0,0.16805560000000003,0.9,5.1,6.0,0.5143439000000001,1.7000000000000002
2011020153,2011-10-30,2011-2012,CBJ,ANA,3,1,4,2,1,-1.0,-1.0,0.0,0,0,-1.0,-1.0,0.0,1.0,5.0,2.3,2.0,0.2999999999999998,3.2,2.4,0.8000000000000003,5.5,4.4,30.8,26.2,28.1,28.7,0.08204713525593008,0.08238085877812382,0.881974849821624,0.9118812026055515,0.5,0.6,1.2,0.6,26.3,19.5,10.5,12.8,11.6,15.3,9.1,5.1,6.2,7.6,1.0,2.0,5.0,5.0,0.6749485577105528,1.4142135623730951,1.0327955589886444,1.429840705968481,2.6999999999999993,-2.5,5.199999999999999,13.390722142515543,13.099345032748362,8.780975594512672,11.957835090204574,-0.9000000000000004,-0.3999999999999999,-0.5000000000000004,0.6249804693603326,0.749968751302029,0.7000000000000002,-0.33333333333333326,-0.20000000000000018,-0.06666666666666643,0.21212121212121213,0.09999999999999999,0.14898989898989898,0.08333333333333333,0.21212121212121213,0.39523809523809517,0.21212121212121213,0.30178571428571427,0.42424242424242425,0.49523809523809526,0.36111111111111116,0.38511904761904764,-0.1818181818181818,-1.1071428571428572,0.799971090909091,2.909090909090909,22.363636363636363,25.272727272727273,0.19534880000000002,0.2,5.7,5.9,0.604622290909091,2.709090909090909
2011020154,2011-10-30,2011-2012,OTT,TOR,3,2,5,1,1,0.0,0.0,0.0,1,1,5.0,2.0,3.0,6.0,7.0,3.0,3.3,-0.2999999999999998,3.8,3.2,0.5999999999999996,6.8,6.5,31.2,27.6,30.1,31.7,0.09614733154316205,0.11845189615204606,0.87354011348129,0.8989328616478776,0.9,0.8,1.5,1.1,21.6,21.3,17.4,12.3,13.0,16.6,7.1,7.9,7.5,8.1,4.0,2.0,6.0,6.0,1.414213562373095,1.4181364924121764,2.14993539954628,1.6865480854231356,1.0999999999999979,-4.099999999999998,5.199999999999996,10.399653344888502,8.363382927790068,7.920844188310834,9.90594043936127,-0.7999999999999998,0.09999999999999964,-0.8999999999999995,0.5789321333649114,0.5937314458923159,0.3333333333333335,0.03333333333333366,-0.7999999999999998,-0.20000000000000018,0.06060606060606061,0.2333333333333333,0.2727272727272727,0.25,0.4181818181818182,0.4666666666666666,0.4515151515151516,0.3703703703703704,0.4787878787878788,0.7000000000000001,0.7242424242424242,0.6203703703703703,-0.4727272727272728,0.9222222222222223,0.797474,3.1818181818181817,23.454545454545453,26.636363636363637,0.4412717,1.8,14.0,15.8,0.3562023,1.3818181818181816
2011020155,2011-10-31,2011-2012,COL,LAK,3,2,5,1,1,1.0,0.0,1.0,0,1,-2.0,-1.0,-1.0,6.0,6.0,2.6,2.4,0.20000000000000018,2.4,1.8,0.5999999999999999,5.0,4.2,32.3,28.5,30.9,29.5,0.08392940900562848,0.08776326483223032,0.9218659067341882,0.9371127248365101,0.9,0.7,0.5,0.4,22.2,24.3,9.7,11.6,13.8,14.4,8.4,5.7,5.7,7.8,0.0,3.0,3.0,5.0,2.1705094128132942,1.6465452046971292,1.429840705968481,1.4757295747452437,1.3999999999999986,-1.0,2.3999999999999986,12.422599130802661,11.874505228948793,12.874463564018166,16.387978445641906,0.20000000000000018,0.5999999999999999,-0.3999999999999997,0.7916336819299196,0.7777345703016498,-0.2666666666666666,-0.06666666666666643,0.9333333333333336,1.2,0.13333333333333333,0.0,0.13095238095238096,0.06666666666666667,0.09999999999999999,0.16666666666666666,0.14047619047619045,0.225,0.2333333333333333,0.16666666666666666,0.2714285714285714,0.2916666666666667,-1.8857142857142857,0.9999999999999999,0.27802990000000005,0.6,7.3,7.9,0.7655407999999999,1.1,23.5,24.6,-0.48751089999999986,-0.5000000000000001
2011020156,2011-10-31,2011-2012,EDM,STL,4,2,6,2,1,1.0,1.0,0.0,0,0,4.0,-1.0,5.0,6.0,5.0,2.0,2.6,-0.6000000000000001,1.4,2.5,-1.1,3.4,5.1,25.5,31.1,29.8,25.3,0.08398796437166552,0.08837858431067802,0.949413495707058,0.8877382877188857,0.8,0.2,0.4,0.8,16.4,20.2,14.0,10.3,17.2,15.9,7.8,5.0,13.9,7.1,5.0,3.0,7.0,3.0,0.9428090415820634,1.5055453054181622,1.0749676997731399,1.35400640077266,-4.300000000000001,5.800000000000001,-10.100000000000001,12.749362531873405,11.961078420060767,21.284193986143848,10.119595216191351,0.6000000000000001,0.10000000000000009,0.5,0.7142346975216056,0.639974401023959,0.6666666666666665,0.06666666666666643,-0.06666666666666665,-1.1666666666666667,0.13333333333333333,0.09999999999999999,0.10416666666666667,0.18333333333333335,0.3666666666666667,0.3,0.3041666666666667,0.26666666666666666,0.5,0.4000000000000001,0.4083333333333334,0.45,-0.3,1.5,0.5773213,0.6,16.3,16.9,0.4161218,1.6,8.1,9.7,0.16119950000000005,-1.0
2011020158,2011-10-31,2011-2012,FLA,WPG,3,4,7,-1,0,1.0,1.0,0.0,0,0,1.0,-1.0,2.0,6.0,3.0,2.5,2.6,-0.10000000000000009,2.4,3.4,-1.0,4.9,6.0,30.1,28.4,32.7,28.5,0.07816034212994369,0.09789868455627276,0.9271369648684337,0.8815363634285056,1.0,0.6,0.7,1.0,21.3,23.8,12.6,11.1,10.7,12.6,6.8,6.5,5.4,6.4,2.0,1.0,3.0,4.0,2.0138409955990952,2.6749870196985173,1.3498971154211057,2.065591117977289,-2.6000000000000014,-0.10000000000000142,-2.5,12.03951841926323,10.922656820891504,13.624432315320194,8.38210640863504,0.10000000000000009,-0.7999999999999998,0.8999999999999999,0.666638890046248,0.7058615923061087,0.16666666666666652,0.7333333333333334,-0.06666666666666643,0.2666666666666666,0.07037037037037037,0.2333333333333333,0.05185185185185185,0.21666666666666667,0.07407407407407407,0.3,0.32037037037037036,0.20185185185185184,0.14444444444444446,0.5333333333333333,0.37222222222222223,0.4185185185185185,-1.1111111111111112,-0.9583333333333334,0.6336968,1.7,18.2,19.9,0.6779533,2.6,18.4,21.0,-0.04425650000000003,-0.9000000000000001
2011020160,2011-11-01,2011-2012,BOS,OTT,5,3,8,2,1,2.0,1.0,1.0,0,0,-3.0,6.0,-9.0,3.0,7.0,2.1,2.8,-0.6999999999999997,2.3,3.4,-1.1,4.4,6.2,33.4,31.0,29.5,29.1,0.05891895860610542,0.09052233154316204,0.9186276991863904,0.882682970624147,0.5,0.9,0.6,1.4,23.4,22.6,17.3,14.6,12.7,14.1,5.7,7.9,8.7,7.9,2.0,2.0,7.0,7.0,1.7288403306519922,1.2292725943057181,0.9486832980505137,2.065591117977289,3.8999999999999986,1.8999999999999986,2.0,15.904004571210894,11.071033177386521,12.825529324811964,8.558571806711567,-0.19999999999999973,-0.6000000000000001,0.40000000000000036,0.7390983000739098,0.5588070939090027,-0.43333333333333335,0.8666666666666667,0.3666666666666667,-0.3999999999999999,0.03333333333333333,0.05555555555555555,0.05000000000000001,0.17361111111111108,0.19999999999999998,0.43939393939393945,0.23333333333333336,0.3933080808080809,0.2333333333333333,0.49494949494949503,0.2833333333333334,0.5669191919191919,-0.8,-0.43181818181818177,0.6503351,1.5,19.5,21.0,0.7310178333333334,2.9166666666666665,21.5,24.416666666666668,-0.08068273333333331,-1.4166666666666665
2011020162,2011-11-01,2011-2012,CAR,TBL,4,2,6,2,1,2.0,2.0,0.0,0,0,-1.0,1.0,-2.0,4.0,4.0,2.7,2.8,-0.09999999999999964,2.8,3.2,-0.40000000000000036,5.5,6.0,29.3,29.6,32.4,32.2,0.0937190804453136,0.0968253194068411,0.9100031811174082,0.9055739428876445,0.7,0.4,0.6,0.7,17.3,21.1,10.5,14.1,14.8,15.1,4.7,7.5,6.7,6.3,2.0,1.0,3.0,4.0,0.9486832980505138,1.4757295747452437,1.6193277068654826,2.394437999475729,-3.099999999999998,-2.6000000000000014,-0.49999999999999645,10.851449946298285,10.571051033891646,11.571015320881397,10.062185556701353,-0.09999999999999964,-0.40000000000000036,0.3000000000000007,0.7499732152423128,0.749976563232399,-0.7000000000000002,-0.1333333333333333,-0.46666666666666634,-0.5333333333333337,0.06060606060606061,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.15151515151515152,0.15151515151515152,0.196969696969697,0.22727272727272727,0.21212121212121213,0.24242424242424243,0.2878787878787879,0.409090909090909,0.4545454545454545,0.1818181818181818,0.2303179090909091,1.2727272727272727,7.2727272727272725,8.545454545454545,0.48759263636363637,1.6363636363636365,13.363636363636363,15.0,-0.25727472727272727,-0.36363636363636376
2011020159,2011-11-01,2011-2012,CHI,NSH,5,4,9,1,1,1.0,1.0,0.0,0,0,1.0,2.0,-1.0,6.0,5.0,3.1,2.4,0.7000000000000002,2.3,2.2,0.09999999999999964,5.4,4.6,33.6,23.1,28.6,32.2,0.09184137345588664,0.10945757982799136,0.9142794386252395,0.9339230398367773,0.4,0.6,0.2,0.6,18.8,16.6,9.1,12.4,14.7,16.6,10.1,8.2,5.8,7.7,4.0,3.0,6.0,5.0,1.7919573407620815,1.3498971154211057,0.8232726023485646,1.5491933384829668,5.0,-9.100000000000001,14.100000000000001,10.83836005290152,9.624598975042707,12.434241989478718,14.635698377346483,0.8000000000000003,0.19999999999999973,0.6000000000000005,0.8695274118516586,0.6817871914912959,-0.7666666666666666,0.6000000000000001,0.03333333333333366,-0.5333333333333334,0.31851851851851853,0.06666666666666667,0.20925925925925926,0.13333333333333333,0.2074074074074074,0.2809523809523809,0.30370370370370375,0.17380952380952377,0.525925925925926,0.34761904761904766,0.512962962962963,0.30714285714285716,1.0222222222222221,-0.3571428571428571,0.1831034,0.5,5.4,5.9,0.9214230999999999,2.1,27.7,29.8,-0.7383196999999999,-1.6
2011020165,2011-11-02,2011-2012,BUF,PHI,2,3,5,-1,0,3.0,3.0,0.0,0,0,-1.0,1.0,-2.0,6.0,5.0,2.9,3.9,-1.0,2.1,3.5,-1.4,5.0,7.4,29.4,33.2,31.8,26.6,0.10094920411396383,0.11764782959509121,0.9315749169583809,0.870359292881032,0.7,1.1,0.3,0.9,16.8,21.3,11.6,16.0,12.2,14.9,4.9,6.8,6.6,7.5,2.0,2.0,5.0,7.0,1.1972189997378644,2.330951164939612,1.286683937707919,2.5495097567963922,-2.400000000000002,6.600000000000001,-9.000000000000004,10.137581462708182,8.512602240968182,15.142136088757677,7.599782863346762,0.7999999999999998,0.3999999999999999,0.3999999999999999,0.7618684824532165,0.7428359189737437,0.10000000000000009,0.766666666666667,0.8999999999999999,1.5,0.10000000000000002,0.15151515151515152,0.16666666666666666,0.1818181818181818,0.16666666666666666,0.4545454545454546,0.3,0.38215488215488214,0.26666666666666666,0.6060606060606061,0.4666666666666666,0.563973063973064,0.9000000000000001,1.0025252525252526,0.7426778,1.7,22.7,24.4,0.7076359090909091,2.4545454545454546,18.0,20.454545454545453,0.035041890909090934,-0.7545454545454546
