commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-11-10 16:00:00-08:00,DET,WAS,ballybet,h2h,2025-11-10 12:14:06-08:00,DET,-560
2025-11-10 16:00:00-08:00,DET,WAS,ballybet,h2h,2025-11-10 12:14:06-08:00,WAS,410
2025-11-10 16:00:00-08:00,DET,WAS,betanysports,h2h,2025-11-10 12:14:06-08:00,DET,-650
2025-11-10 16:00:00-08:00,DET,WAS,betanysports,h2h,2025-11-10 12:14:06-08:00,WAS,450
2025-11-10 16:00:00-08:00,DET,WAS,betmgm,h2h,2025-11-10 12:14:17-08:00,DET,-650
2025-11-10 16:00:00-08:00,DET,WAS,betmgm,h2h,2025-11-10 12:14:17-08:00,WAS,475
2025-11-10 16:00:00-08:00,DET,WAS,betonlineag,h2h,2025-11-10 12:14:31-08:00,DET,-640
2025-11-10 16:00:00-08:00,DET,WAS,betonlineag,h2h,2025-11-10 12:14:31-08:00,WAS,469
2025-11-10 16:00:00-08:00,DET,WAS,betparx,h2h,2025-11-10 12:13:54-08:00,DET,-560
2025-11-10 16:00:00-08:00,DET,WAS,betparx,h2h,2025-11-10 12:13:54-08:00,WAS,410
2025-11-10 16:00:00-08:00,DET,WAS,betrivers,h2h,2025-11-10 12:13:44-08:00,DET,-590
2025-11-10 16:00:00-08:00,DET,WAS,betrivers,h2h,2025-11-10 12:13:44-08:00,WAS,400
2025-11-10 16:00:00-08:00,DET,WAS,betus,h2h,2025-11-10 12:13:02-08:00,DET,-650
2025-11-10 16:00:00-08:00,DET,WAS,betus,h2h,2025-11-10 12:13:02-08:00,WAS,475
2025-11-10 16:00:00-08:00,DET,WAS,bovada,h2h,2025-11-10 12:13:14-08:00,DET,-650
2025-11-10 16:00:00-08:00,DET,WAS,bovada,h2h,2025-11-10 12:13:14-08:00,WAS,450
2025-11-10 16:00:00-08:00,DET,WAS,draftkings,h2h,2025-11-10 12:13:43-08:00,DET,-650
2025-11-10 16:00:00-08:00,DET,WAS,draftkings,h2h,2025-11-10 12:13:43-08:00,WAS,470
2025-11-10 16:00:00-08:00,DET,WAS,espnbet,h2h,2025-11-10 12:14:29-08:00,DET,-750
2025-11-10 16:00:00-08:00,DET,WAS,espnbet,h2h,2025-11-10 12:14:29-08:00,WAS,475
2025-11-10 16:00:00-08:00,DET,WAS,fanduel,h2h,2025-11-10 12:14:19-08:00,DET,-670
2025-11-10 16:00:00-08:00,DET,WAS,fanduel,h2h,2025-11-10 12:14:19-08:00,WAS,490
2025-11-10 16:00:00-08:00,DET,WAS,fliff,h2h,2025-11-10 12:13:43-08:00,DET,-765
2025-11-10 16:00:00-08:00,DET,WAS,fliff,h2h,2025-11-10 12:13:43-08:00,WAS,525
2025-11-10 16:00:00-08:00,DET,WAS,hardrockbet,h2h,2025-11-10 12:14:09-08:00,DET,-650
2025-11-10 16:00:00-08:00,DET,WAS,hardrockbet,h2h,2025-11-10 12:14:09-08:00,WAS,450
2025-11-10 16:00:00-08:00,DET,WAS,lowvig,h2h,2025-11-10 12:14:06-08:00,DET,-629
2025-11-10 16:00:00-08:00,DET,WAS,lowvig,h2h,2025-11-10 12:14:06-08:00,WAS,480
2025-11-10 16:00:00-08:00,DET,WAS,mybookieag,h2h,2025-11-10 12:12:34-08:00,DET,-673
2025-11-10 16:00:00-08:00,DET,WAS,mybookieag,h2h,2025-11-10 12:12:34-08:00,WAS,468
2025-11-10 16:10:00-08:00,CHA,LAL,ballybet,h2h,2025-11-10 12:14:06-08:00,CHA,285
2025-11-10 16:10:00-08:00,CHA,LAL,ballybet,h2h,2025-11-10 12:14:06-08:00,LAL,-360
2025-11-10 16:10:00-08:00,CHA,LAL,betanysports,h2h,2025-11-10 12:14:06-08:00,CHA,280
2025-11-10 16:10:00-08:00,CHA,LAL,betanysports,h2h,2025-11-10 12:14:06-08:00,LAL,-350
2025-11-10 16:10:00-08:00,CHA,LAL,betmgm,h2h,2025-11-10 12:14:17-08:00,CHA,280
2025-11-10 16:10:00-08:00,CHA,LAL,betmgm,h2h,2025-11-10 12:14:17-08:00,LAL,-350
2025-11-10 16:10:00-08:00,CHA,LAL,betonlineag,h2h,2025-11-10 12:14:31-08:00,CHA,278
2025-11-10 16:10:00-08:00,CHA,LAL,betonlineag,h2h,2025-11-10 12:14:31-08:00,LAL,-345
2025-11-10 16:10:00-08:00,CHA,LAL,betparx,h2h,2025-11-10 12:13:54-08:00,CHA,275
2025-11-10 16:10:00-08:00,CHA,LAL,betparx,h2h,2025-11-10 12:13:54-08:00,LAL,-360
2025-11-10 16:10:00-08:00,CHA,LAL,betrivers,h2h,2025-11-10 12:13:44-08:00,CHA,275
2025-11-10 16:10:00-08:00,CHA,LAL,betrivers,h2h,2025-11-10 12:13:44-08:00,LAL,-375
2025-11-10 16:10:00-08:00,CHA,LAL,betus,h2h,2025-11-10 12:13:02-08:00,CHA,280
2025-11-10 16:10:00-08:00,CHA,LAL,betus,h2h,2025-11-10 12:13:02-08:00,LAL,-350
2025-11-10 16:10:00-08:00,CHA,LAL,bovada,h2h,2025-11-10 12:13:14-08:00,CHA,270
2025-11-10 16:10:00-08:00,CHA,LAL,bovada,h2h,2025-11-10 12:13:14-08:00,LAL,-340
2025-11-10 16:10:00-08:00,CHA,LAL,draftkings,h2h,2025-11-10 12:13:43-08:00,CHA,280
2025-11-10 16:10:00-08:00,CHA,LAL,draftkings,h2h,2025-11-10 12:13:43-08:00,LAL,-355
2025-11-10 16:10:00-08:00,CHA,LAL,espnbet,h2h,2025-11-10 12:14:29-08:00,CHA,290
2025-11-10 16:10:00-08:00,CHA,LAL,espnbet,h2h,2025-11-10 12:14:29-08:00,LAL,-380
2025-11-10 16:10:00-08:00,CHA,LAL,fanduel,h2h,2025-11-10 12:14:19-08:00,CHA,295
2025-11-10 16:10:00-08:00,CHA,LAL,fanduel,h2h,2025-11-10 12:14:19-08:00,LAL,-370
2025-11-10 16:10:00-08:00,CHA,LAL,fliff,h2h,2025-11-10 12:13:43-08:00,CHA,305
2025-11-10 16:10:00-08:00,CHA,LAL,fliff,h2h,2025-11-10 12:13:43-08:00,LAL,-400
2025-11-10 16:10:00-08:00,CHA,LAL,hardrockbet,h2h,2025-11-10 12:14:09-08:00,CHA,275
2025-11-10 16:10:00-08:00,CHA,LAL,hardrockbet,h2h,2025-11-10 12:14:09-08:00,LAL,-375
2025-11-10 16:10:00-08:00,CHA,LAL,lowvig,h2h,2025-11-10 12:14:06-08:00,CHA,282
2025-11-10 16:10:00-08:00,CHA,LAL,lowvig,h2h,2025-11-10 12:14:06-08:00,LAL,-342
2025-11-10 16:10:00-08:00,CHA,LAL,mybookieag,h2h,2025-11-10 12:12:34-08:00,CHA,284
2025-11-10 16:10:00-08:00,CHA,LAL,mybookieag,h2h,2025-11-10 12:12:34-08:00,LAL,-374
2025-11-10 16:10:00-08:00,ORL,POR,ballybet,h2h,2025-11-10 12:14:06-08:00,ORL,-125
2025-11-10 16:10:00-08:00,ORL,POR,ballybet,h2h,2025-11-10 12:14:06-08:00,POR,107
2025-11-10 16:10:00-08:00,ORL,POR,betanysports,h2h,2025-11-10 12:14:06-08:00,ORL,-130
2025-11-10 16:10:00-08:00,ORL,POR,betanysports,h2h,2025-11-10 12:14:06-08:00,POR,110
2025-11-10 16:10:00-08:00,ORL,POR,betmgm,h2h,2025-11-10 12:14:17-08:00,ORL,-130
2025-11-10 16:10:00-08:00,ORL,POR,betmgm,h2h,2025-11-10 12:14:17-08:00,POR,105
2025-11-10 16:10:00-08:00,ORL,POR,betonlineag,h2h,2025-11-10 12:14:31-08:00,ORL,-128
2025-11-10 16:10:00-08:00,ORL,POR,betonlineag,h2h,2025-11-10 12:14:31-08:00,POR,108
2025-11-10 16:10:00-08:00,ORL,POR,betparx,h2h,2025-11-10 12:13:54-08:00,ORL,-127
2025-11-10 16:10:00-08:00,ORL,POR,betparx,h2h,2025-11-10 12:13:54-08:00,POR,105
2025-11-10 16:10:00-08:00,ORL,POR,betrivers,h2h,2025-11-10 12:13:44-08:00,ORL,-129
2025-11-10 16:10:00-08:00,ORL,POR,betrivers,h2h,2025-11-10 12:13:44-08:00,POR,104
2025-11-10 16:10:00-08:00,ORL,POR,betus,h2h,2025-11-10 12:13:02-08:00,ORL,-130
2025-11-10 16:10:00-08:00,ORL,POR,betus,h2h,2025-11-10 12:13:02-08:00,POR,110
2025-11-10 16:10:00-08:00,ORL,POR,bovada,h2h,2025-11-10 12:13:14-08:00,ORL,-130
2025-11-10 16:10:00-08:00,ORL,POR,bovada,h2h,2025-11-10 12:13:14-08:00,POR,110
2025-11-10 16:10:00-08:00,ORL,POR,draftkings,h2h,2025-11-10 12:13:43-08:00,ORL,-130
2025-11-10 16:10:00-08:00,ORL,POR,draftkings,h2h,2025-11-10 12:13:43-08:00,POR,110
2025-11-10 16:10:00-08:00,ORL,POR,espnbet,h2h,2025-11-10 12:14:29-08:00,ORL,-125
2025-11-10 16:10:00-08:00,ORL,POR,espnbet,h2h,2025-11-10 12:14:29-08:00,POR,105
2025-11-10 16:10:00-08:00,ORL,POR,fanduel,h2h,2025-11-10 12:14:19-08:00,ORL,-126
2025-11-10 16:10:00-08:00,ORL,POR,fanduel,h2h,2025-11-10 12:14:19-08:00,POR,108
2025-11-10 16:10:00-08:00,ORL,POR,fliff,h2h,2025-11-10 12:13:43-08:00,ORL,-130
2025-11-10 16:10:00-08:00,ORL,POR,fliff,h2h,2025-11-10 12:13:43-08:00,POR,105
2025-11-10 16:10:00-08:00,ORL,POR,hardrockbet,h2h,2025-11-10 12:14:09-08:00,ORL,-125
2025-11-10 16:10:00-08:00,ORL,POR,hardrockbet,h2h,2025-11-10 12:14:09-08:00,POR,105
2025-11-10 16:10:00-08:00,ORL,POR,lowvig,h2h,2025-11-10 12:14:06-08:00,ORL,-126
