commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price,point
2025-12-30 17:10:00-08:00,MEM,PHI,betmgm,spreads,2025-12-30 14:52:57-08:00,MEM,-110,-1.5
2025-12-30 17:10:00-08:00,MEM,PHI,betmgm,spreads,2025-12-30 14:52:57-08:00,PHI,-110,1.5
2025-12-30 17:10:00-08:00,MEM,PHI,betonlineag,spreads,2025-12-30 14:52:33-08:00,MEM,-110,-1.0
2025-12-30 17:10:00-08:00,MEM,PHI,betonlineag,spreads,2025-12-30 14:52:33-08:00,PHI,-110,1.0
2025-12-30 17:10:00-08:00,MEM,PHI,betrivers,spreads,2025-12-30 14:53:34-08:00,MEM,-110,-1.5
2025-12-30 17:10:00-08:00,MEM,PHI,betrivers,spreads,2025-12-30 14:53:34-08:00,PHI,-115,1.5
2025-12-30 17:10:00-08:00,MEM,PHI,betus,spreads,2025-12-30 14:52:45-08:00,MEM,-110,-1.5
2025-12-30 17:10:00-08:00,MEM,PHI,betus,spreads,2025-12-30 14:52:45-08:00,PHI,-110,1.5
2025-12-30 17:10:00-08:00,MEM,PHI,bovada,spreads,2025-12-30 14:53:10-08:00,MEM,-110,-1.0
2025-12-30 17:10:00-08:00,MEM,PHI,bovada,spreads,2025-12-30 14:53:10-08:00,PHI,-110,1.0
2025-12-30 17:10:00-08:00,MEM,PHI,draftkings,spreads,2025-12-30 14:53:34-08:00,MEM,-105,-1.5
2025-12-30 17:10:00-08:00,MEM,PHI,draftkings,spreads,2025-12-30 14:53:34-08:00,PHI,-115,1.5
2025-12-30 17:10:00-08:00,MEM,PHI,fanduel,spreads,2025-12-30 14:52:46-08:00,MEM,-108,-1.0
2025-12-30 17:10:00-08:00,MEM,PHI,fanduel,spreads,2025-12-30 14:52:46-08:00,PHI,-112,1.0
2025-12-30 17:10:00-08:00,MEM,PHI,lowvig,spreads,2025-12-30 14:52:57-08:00,MEM,-106,-1.0
2025-12-30 17:10:00-08:00,MEM,PHI,lowvig,spreads,2025-12-30 14:52:57-08:00,PHI,-106,1.0
2025-12-30 17:10:00-08:00,MEM,PHI,mybookieag,spreads,2025-12-30 14:51:49-08:00,MEM,-110,-1.0
2025-12-30 17:10:00-08:00,MEM,PHI,mybookieag,spreads,2025-12-30 14:51:49-08:00,PHI,-110,1.0
2025-12-30 18:10:00-08:00,UTA,BOS,betmgm,spreads,2025-12-30 14:52:57-08:00,BOS,-110,-8.5
2025-12-30 18:10:00-08:00,UTA,BOS,betmgm,spreads,2025-12-30 14:52:57-08:00,UTA,-110,8.5
2025-12-30 18:10:00-08:00,UTA,BOS,betonlineag,spreads,2025-12-30 14:52:33-08:00,BOS,-110,-8.5
2025-12-30 18:10:00-08:00,UTA,BOS,betonlineag,spreads,2025-12-30 14:52:33-08:00,UTA,-110,8.5
2025-12-30 18:10:00-08:00,UTA,BOS,betrivers,spreads,2025-12-30 14:53:34-08:00,BOS,-115,-8.0
2025-12-30 18:10:00-08:00,UTA,BOS,betrivers,spreads,2025-12-30 14:53:34-08:00,UTA,-110,8.0
2025-12-30 18:10:00-08:00,UTA,BOS,betus,spreads,2025-12-30 14:52:45-08:00,BOS,-110,-8.0
2025-12-30 18:10:00-08:00,UTA,BOS,betus,spreads,2025-12-30 14:52:45-08:00,UTA,-110,8.0
2025-12-30 18:10:00-08:00,UTA,BOS,bovada,spreads,2025-12-30 14:53:10-08:00,BOS,-115,-8.5
2025-12-30 18:10:00-08:00,UTA,BOS,bovada,spreads,2025-12-30 14:53:10-08:00,UTA,-105,8.5
2025-12-30 18:10:00-08:00,UTA,BOS,draftkings,spreads,2025-12-30 14:53:34-08:00,BOS,-108,-8.5
2025-12-30 18:10:00-08:00,UTA,BOS,draftkings,spreads,2025-12-30 14:53:34-08:00,UTA,-112,8.5
2025-12-30 18:10:00-08:00,UTA,BOS,fanduel,spreads,2025-12-30 14:52:46-08:00,BOS,-108,-8.5
2025-12-30 18:10:00-08:00,UTA,BOS,fanduel,spreads,2025-12-30 14:52:46-08:00,UTA,-112,8.5
2025-12-30 18:10:00-08:00,UTA,BOS,lowvig,spreads,2025-12-30 14:52:57-08:00,BOS,-110,-8.5
2025-12-30 18:10:00-08:00,UTA,BOS,lowvig,spreads,2025-12-30 14:52:57-08:00,UTA,-102,8.5
2025-12-30 18:10:00-08:00,UTA,BOS,mybookieag,spreads,2025-12-30 14:51:49-08:00,BOS,-110,-8.5
2025-12-30 18:10:00-08:00,UTA,BOS,mybookieag,spreads,2025-12-30 14:51:49-08:00,UTA,-110,8.5
2025-12-30 19:40:00-08:00,LAL,DET,betmgm,spreads,2025-12-30 14:52:57-08:00,DET,-110,-2.5
2025-12-30 19:40:00-08:00,LAL,DET,betmgm,spreads,2025-12-30 14:52:57-08:00,LAL,-110,2.5
2025-12-30 19:40:00-08:00,LAL,DET,betonlineag,spreads,2025-12-30 14:52:33-08:00,DET,-110,-3.0
2025-12-30 19:40:00-08:00,LAL,DET,betonlineag,spreads,2025-12-30 14:52:33-08:00,LAL,-110,3.0
2025-12-30 19:40:00-08:00,LAL,DET,betrivers,spreads,2025-12-30 14:53:34-08:00,DET,-114,-2.5
2025-12-30 19:40:00-08:00,LAL,DET,betrivers,spreads,2025-12-30 14:53:34-08:00,LAL,-112,2.5
2025-12-30 19:40:00-08:00,LAL,DET,betus,spreads,2025-12-30 14:52:45-08:00,DET,-110,-2.5
2025-12-30 19:40:00-08:00,LAL,DET,betus,spreads,2025-12-30 14:52:45-08:00,LAL,-110,2.5
2025-12-30 19:40:00-08:00,LAL,DET,bovada,spreads,2025-12-30 14:53:10-08:00,DET,-110,-2.5
2025-12-30 19:40:00-08:00,LAL,DET,bovada,spreads,2025-12-30 14:53:10-08:00,LAL,-110,2.5
2025-12-30 19:40:00-08:00,LAL,DET,draftkings,spreads,2025-12-30 14:53:34-08:00,DET,-115,-2.5
2025-12-30 19:40:00-08:00,LAL,DET,draftkings,spreads,2025-12-30 14:53:34-08:00,LAL,-105,2.5
