commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2026-01-15 16:10:00-08:00,DET,PHX,betmgm,h2h,2026-01-15 14:23:30-08:00,DET,-275
2026-01-15 16:10:00-08:00,DET,PHX,betmgm,h2h,2026-01-15 14:23:30-08:00,PHX,220
2026-01-15 16:10:00-08:00,DET,PHX,betonlineag,h2h,2026-01-15 14:23:40-08:00,DET,-260
2026-01-15 16:10:00-08:00,DET,PHX,betonlineag,h2h,2026-01-15 14:23:40-08:00,PHX,215
2026-01-15 16:10:00-08:00,DET,PHX,betrivers,h2h,2026-01-15 14:22:57-08:00,DET,-305
2026-01-15 16:10:00-08:00,DET,PHX,betrivers,h2h,2026-01-15 14:22:57-08:00,PHX,230
2026-01-15 16:10:00-08:00,DET,PHX,betus,h2h,2026-01-15 14:22:44-08:00,DET,-260
2026-01-15 16:10:00-08:00,DET,PHX,betus,h2h,2026-01-15 14:22:44-08:00,PHX,218
2026-01-15 16:10:00-08:00,DET,PHX,bovada,h2h,2026-01-15 14:21:16-08:00,DET,-270
2026-01-15 16:10:00-08:00,DET,PHX,bovada,h2h,2026-01-15 14:21:16-08:00,PHX,220
2026-01-15 16:10:00-08:00,DET,PHX,draftkings,h2h,2026-01-15 14:22:57-08:00,DET,-278
2026-01-15 16:10:00-08:00,DET,PHX,draftkings,h2h,2026-01-15 14:22:57-08:00,PHX,225
2026-01-15 16:10:00-08:00,DET,PHX,fanduel,h2h,2026-01-15 14:23:40-08:00,DET,-270
2026-01-15 16:10:00-08:00,DET,PHX,fanduel,h2h,2026-01-15 14:23:40-08:00,PHX,220
2026-01-15 16:10:00-08:00,DET,PHX,lowvig,h2h,2026-01-15 14:23:10-08:00,DET,-258
2026-01-15 16:10:00-08:00,DET,PHX,lowvig,h2h,2026-01-15 14:23:10-08:00,PHX,218
2026-01-15 16:10:00-08:00,DET,PHX,mybookieag,h2h,2026-01-15 14:22:44-08:00,DET,-294
2026-01-15 16:10:00-08:00,DET,PHX,mybookieag,h2h,2026-01-15 14:22:44-08:00,PHX,227
2026-01-15 16:40:00-08:00,HOU,OKC,betmgm,h2h,2026-01-15 14:23:30-08:00,HOU,155
2026-01-15 16:40:00-08:00,HOU,OKC,betmgm,h2h,2026-01-15 14:23:30-08:00,OKC,-190
2026-01-15 16:40:00-08:00,HOU,OKC,betonlineag,h2h,2026-01-15 14:23:40-08:00,HOU,161
2026-01-15 16:40:00-08:00,HOU,OKC,betonlineag,h2h,2026-01-15 14:23:40-08:00,OKC,-185
2026-01-15 16:40:00-08:00,HOU,OKC,betrivers,h2h,2026-01-15 14:22:57-08:00,HOU,155
2026-01-15 16:40:00-08:00,HOU,OKC,betrivers,h2h,2026-01-15 14:22:57-08:00,OKC,-195
2026-01-15 16:40:00-08:00,HOU,OKC,betus,h2h,2026-01-15 14:22:44-08:00,HOU,159
2026-01-15 16:40:00-08:00,HOU,OKC,betus,h2h,2026-01-15 14:22:44-08:00,OKC,-185
2026-01-15 16:40:00-08:00,HOU,OKC,bovada,h2h,2026-01-15 14:21:16-08:00,HOU,155
2026-01-15 16:40:00-08:00,HOU,OKC,bovada,h2h,2026-01-15 14:21:16-08:00,OKC,-180
2026-01-15 16:40:00-08:00,HOU,OKC,draftkings,h2h,2026-01-15 14:22:57-08:00,HOU,160
2026-01-15 16:40:00-08:00,HOU,OKC,draftkings,h2h,2026-01-15 14:22:57-08:00,OKC,-192
2026-01-15 16:40:00-08:00,HOU,OKC,fanduel,h2h,2026-01-15 14:23:40-08:00,HOU,172
2026-01-15 16:40:00-08:00,HOU,OKC,fanduel,h2h,2026-01-15 14:23:40-08:00,OKC,-205
2026-01-15 16:40:00-08:00,HOU,OKC,lowvig,h2h,2026-01-15 14:23:10-08:00,HOU,162
2026-01-15 16:40:00-08:00,HOU,OKC,lowvig,h2h,2026-01-15 14:23:10-08:00,OKC,-185
2026-01-15 16:40:00-08:00,HOU,OKC,mybookieag,h2h,2026-01-15 14:22:44-08:00,HOU,156
2026-01-15 16:40:00-08:00,HOU,OKC,mybookieag,h2h,2026-01-15 14:22:44-08:00,OKC,-192
2026-01-15 16:40:00-08:00,MIA,BOS,betmgm,h2h,2026-01-15 14:23:30-08:00,BOS,-145
2026-01-15 16:40:00-08:00,MIA,BOS,betmgm,h2h,2026-01-15 14:23:30-08:00,MIA,118
