commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price,point
2026-01-02 16:10:00-08:00,IND,SAS,betmgm,spreads,2026-01-02 11:00:13-08:00,IND,-105,5.5
2026-01-02 16:10:00-08:00,IND,SAS,betmgm,spreads,2026-01-02 11:00:13-08:00,SAS,-115,-5.5
2026-01-02 16:10:00-08:00,IND,SAS,betonlineag,spreads,2026-01-02 11:00:10-08:00,IND,-106,5.5
2026-01-02 16:10:00-08:00,IND,SAS,betonlineag,spreads,2026-01-02 11:00:10-08:00,SAS,-114,-5.5
2026-01-02 16:10:00-08:00,IND,SAS,betrivers,spreads,2026-01-02 10:58:56-08:00,IND,-115,6.0
2026-01-02 16:10:00-08:00,IND,SAS,betrivers,spreads,2026-01-02 10:58:56-08:00,SAS,-110,-6.0
2026-01-02 16:10:00-08:00,IND,SAS,betus,spreads,2026-01-02 10:56:35-08:00,IND,-115,6.0
2026-01-02 16:10:00-08:00,IND,SAS,betus,spreads,2026-01-02 10:56:35-08:00,SAS,-105,-6.0
2026-01-02 16:10:00-08:00,IND,SAS,bovada,spreads,2026-01-02 10:57:48-08:00,IND,-110,6.0
2026-01-02 16:10:00-08:00,IND,SAS,bovada,spreads,2026-01-02 10:57:48-08:00,SAS,-110,-6.0
2026-01-02 16:10:00-08:00,IND,SAS,draftkings,spreads,2026-01-02 11:00:10-08:00,IND,-102,5.5
2026-01-02 16:10:00-08:00,IND,SAS,draftkings,spreads,2026-01-02 11:00:10-08:00,SAS,-118,-5.5
2026-01-02 16:10:00-08:00,IND,SAS,fanduel,spreads,2026-01-02 11:00:12-08:00,IND,-110,6.0
2026-01-02 16:10:00-08:00,IND,SAS,fanduel,spreads,2026-01-02 11:00:12-08:00,SAS,-110,-6.0
2026-01-02 16:10:00-08:00,IND,SAS,lowvig,spreads,2026-01-02 11:00:10-08:00,IND,-102,5.5
2026-01-02 16:10:00-08:00,IND,SAS,lowvig,spreads,2026-01-02 11:00:10-08:00,SAS,-110,-5.5
2026-01-02 16:10:00-08:00,IND,SAS,mybookieag,spreads,2026-01-02 10:59:40-08:00,IND,-110,6.0
2026-01-02 16:10:00-08:00,IND,SAS,mybookieag,spreads,2026-01-02 10:59:40-08:00,SAS,-110,-6.0
2026-01-02 16:10:00-08:00,WAS,BKN,betmgm,spreads,2026-01-02 11:00:13-08:00,BKN,-110,3.5
2026-01-02 16:10:00-08:00,WAS,BKN,betmgm,spreads,2026-01-02 11:00:13-08:00,WAS,-110,-3.5
2026-01-02 16:10:00-08:00,WAS,BKN,betonlineag,spreads,2026-01-02 11:00:10-08:00,BKN,-110,3.5
2026-01-02 16:10:00-08:00,WAS,BKN,betonlineag,spreads,2026-01-02 11:00:10-08:00,WAS,-110,-3.5
2026-01-02 16:10:00-08:00,WAS,BKN,betrivers,spreads,2026-01-02 10:58:56-08:00,BKN,-112,3.5
2026-01-02 16:10:00-08:00,WAS,BKN,betrivers,spreads,2026-01-02 10:58:56-08:00,WAS,-113,-3.5
2026-01-02 16:10:00-08:00,WAS,BKN,betus,spreads,2026-01-02 10:56:35-08:00,BKN,-110,3.5
2026-01-02 16:10:00-08:00,WAS,BKN,betus,spreads,2026-01-02 10:56:35-08:00,WAS,-110,-3.5
2026-01-02 16:10:00-08:00,WAS,BKN,bovada,spreads,2026-01-02 10:57:48-08:00,BKN,-110,-1.5
2026-01-02 16:10:00-08:00,WAS,BKN,bovada,spreads,2026-01-02 10:57:48-08:00,WAS,-110,1.5
2026-01-02 16:10:00-08:00,WAS,BKN,draftkings,spreads,2026-01-02 11:00:10-08:00,BKN,-108,3.5
2026-01-02 16:10:00-08:00,WAS,BKN,draftkings,spreads,2026-01-02 11:00:10-08:00,WAS,-112,-3.5
2026-01-02 16:10:00-08:00,WAS,BKN,fanduel,spreads,2026-01-02 11:00:12-08:00,BKN,-110,3.5
2026-01-02 16:10:00-08:00,WAS,BKN,fanduel,spreads,2026-01-02 11:00:12-08:00,WAS,-110,-3.5
2026-01-02 16:10:00-08:00,WAS,BKN,lowvig,spreads,2026-01-02 11:00:10-08:00,BKN,-106,3.5
2026-01-02 16:10:00-08:00,WAS,BKN,lowvig,spreads,2026-01-02 11:00:10-08:00,WAS,-106,-3.5
2026-01-02 16:10:00-08:00,WAS,BKN,mybookieag,spreads,2026-01-02 10:59:40-08:00,BKN,-110,3.5
2026-01-02 16:10:00-08:00,WAS,BKN,mybookieag,spreads,2026-01-02 10:59:40-08:00,WAS,-110,-3.5
2026-01-02 16:40:00-08:00,CLE,DEN,betmgm,spreads,2026-01-02 11:00:13-08:00,CLE,-115,-13.5
2026-01-02 16:40:00-08:00,CLE,DEN,betmgm,spreads,2026-01-02 11:00:13-08:00,DEN,-105,13.5
2026-01-02 16:40:00-08:00,CLE,DEN,betonlineag,spreads,2026-01-02 11:00:10-08:00,CLE,-115,-13.5
2026-01-02 16:40:00-08:00,CLE,DEN,betonlineag,spreads,2026-01-02 11:00:10-08:00,DEN,-105,13.5
2026-01-02 16:40:00-08:00,CLE,DEN,betrivers,spreads,2026-01-02 10:58:56-08:00,CLE,-110,-13.5
2026-01-02 16:40:00-08:00,CLE,DEN,betrivers,spreads,2026-01-02 10:58:56-08:00,DEN,-115,13.5
2026-01-02 16:40:00-08:00,CLE,DEN,betus,spreads,2026-01-02 10:56:35-08:00,CLE,-115,-13.5
2026-01-02 16:40:00-08:00,CLE,DEN,betus,spreads,2026-01-02 10:56:35-08:00,DEN,-105,13.5
