commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-11-06 18:00:00-08:00,PHX,LAC,ballybet,h2h,2025-11-06 12:35:19-08:00,LAC,125
2025-11-06 18:00:00-08:00,PHX,LAC,ballybet,h2h,2025-11-06 12:35:19-08:00,PHX,-148
2025-11-06 18:00:00-08:00,PHX,LAC,betanysports,h2h,2025-11-06 12:34:32-08:00,LAC,123
2025-11-06 18:00:00-08:00,PHX,LAC,betanysports,h2h,2025-11-06 12:34:32-08:00,PHX,-143
2025-11-06 18:00:00-08:00,PHX,LAC,betmgm,h2h,2025-11-06 12:34:30-08:00,LAC,125
2025-11-06 18:00:00-08:00,PHX,LAC,betmgm,h2h,2025-11-06 12:34:30-08:00,PHX,-150
2025-11-06 18:00:00-08:00,PHX,LAC,betonlineag,h2h,2025-11-06 12:35:10-08:00,LAC,130
2025-11-06 18:00:00-08:00,PHX,LAC,betonlineag,h2h,2025-11-06 12:35:10-08:00,PHX,-150
2025-11-06 18:00:00-08:00,PHX,LAC,betparx,h2h,2025-11-06 12:35:20-08:00,LAC,123
2025-11-06 18:00:00-08:00,PHX,LAC,betparx,h2h,2025-11-06 12:35:20-08:00,PHX,-150
2025-11-06 18:00:00-08:00,PHX,LAC,betrivers,h2h,2025-11-06 12:35:20-08:00,LAC,123
2025-11-06 18:00:00-08:00,PHX,LAC,betrivers,h2h,2025-11-06 12:35:20-08:00,PHX,-152
2025-11-06 18:00:00-08:00,PHX,LAC,betus,h2h,2025-11-06 12:34:42-08:00,LAC,125
2025-11-06 18:00:00-08:00,PHX,LAC,betus,h2h,2025-11-06 12:34:42-08:00,PHX,-145
2025-11-06 18:00:00-08:00,PHX,LAC,bovada,h2h,2025-11-06 12:35:12-08:00,LAC,130
2025-11-06 18:00:00-08:00,PHX,LAC,bovada,h2h,2025-11-06 12:35:12-08:00,PHX,-150
2025-11-06 18:00:00-08:00,PHX,LAC,draftkings,h2h,2025-11-06 12:35:07-08:00,LAC,114
2025-11-06 18:00:00-08:00,PHX,LAC,draftkings,h2h,2025-11-06 12:35:07-08:00,PHX,-135
2025-11-06 18:00:00-08:00,PHX,LAC,espnbet,h2h,2025-11-06 12:35:08-08:00,LAC,115
2025-11-06 18:00:00-08:00,PHX,LAC,espnbet,h2h,2025-11-06 12:35:08-08:00,PHX,-135
2025-11-06 18:00:00-08:00,PHX,LAC,fanduel,h2h,2025-11-06 12:35:20-08:00,LAC,120
2025-11-06 18:00:00-08:00,PHX,LAC,fanduel,h2h,2025-11-06 12:35:20-08:00,PHX,-142
2025-11-06 18:00:00-08:00,PHX,LAC,fliff,h2h,2025-11-06 12:34:55-08:00,LAC,125
2025-11-06 18:00:00-08:00,PHX,LAC,fliff,h2h,2025-11-06 12:34:55-08:00,PHX,-155
2025-11-06 18:00:00-08:00,PHX,LAC,hardrockbet,h2h,2025-11-06 12:34:44-08:00,LAC,120
2025-11-06 18:00:00-08:00,PHX,LAC,hardrockbet,h2h,2025-11-06 12:34:44-08:00,PHX,-140
2025-11-06 18:00:00-08:00,PHX,LAC,lowvig,h2h,2025-11-06 12:35:20-08:00,LAC,132
2025-11-06 18:00:00-08:00,PHX,LAC,lowvig,h2h,2025-11-06 12:35:20-08:00,PHX,-149
2025-11-06 18:00:00-08:00,PHX,LAC,mybookieag,h2h,2025-11-06 12:33:53-08:00,LAC,126
2025-11-06 18:00:00-08:00,PHX,LAC,mybookieag,h2h,2025-11-06 12:33:53-08:00,PHX,-155
