commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,ballybet,h2h,2025-11-03 22:42:26-08:00,Milwaukee Bucks,155
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,ballybet,h2h,2025-11-03 22:42:26-08:00,Toronto Raptors,-186
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,betmgm,h2h,2025-11-03 22:41:49-08:00,Milwaukee Bucks,150
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,betmgm,h2h,2025-11-03 22:41:49-08:00,Toronto Raptors,-185
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,betonlineag,h2h,2025-11-03 22:41:39-08:00,Milwaukee Bucks,153
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,betonlineag,h2h,2025-11-03 22:41:39-08:00,Toronto Raptors,-175
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,betparx,h2h,2025-11-03 22:42:05-08:00,Milwaukee Bucks,150
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,betparx,h2h,2025-11-03 22:42:05-08:00,Toronto Raptors,-186
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,betrivers,h2h,2025-11-03 22:42:12-08:00,Milwaukee Bucks,150
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,betrivers,h2h,2025-11-03 22:42:12-08:00,Toronto Raptors,-190
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,bovada,h2h,2025-11-03 22:41:53-08:00,Milwaukee Bucks,145
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,bovada,h2h,2025-11-03 22:41:53-08:00,Toronto Raptors,-170
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,draftkings,h2h,2025-11-03 22:42:01-08:00,Milwaukee Bucks,150
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,draftkings,h2h,2025-11-03 22:42:01-08:00,Toronto Raptors,-180
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,espnbet,h2h,2025-11-03 22:42:26-08:00,Milwaukee Bucks,145
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,espnbet,h2h,2025-11-03 22:42:26-08:00,Toronto Raptors,-170
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,fanduel,h2h,2025-11-03 22:42:25-08:00,Milwaukee Bucks,148
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,fanduel,h2h,2025-11-03 22:42:25-08:00,Toronto Raptors,-176
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,fliff,h2h,2025-11-03 22:41:49-08:00,Milwaukee Bucks,135
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,fliff,h2h,2025-11-03 22:41:49-08:00,Toronto Raptors,-170
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,hardrockbet,h2h,2025-11-03 22:42:14-08:00,Milwaukee Bucks,155
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,hardrockbet,h2h,2025-11-03 22:42:14-08:00,Toronto Raptors,-185
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,lowvig,h2h,2025-11-03 22:41:54-08:00,Milwaukee Bucks,154
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,lowvig,h2h,2025-11-03 22:41:54-08:00,Toronto Raptors,-175
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,mybookieag,h2h,2025-11-03 22:40:52-08:00,Milwaukee Bucks,150
2025-11-04 16:40:00-08:00,Toronto Raptors,Milwaukee Bucks,mybookieag,h2h,2025-11-03 22:40:52-08:00,Toronto Raptors,-185
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,ballybet,h2h,2025-11-03 22:42:26-08:00,Atlanta Hawks,143
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,ballybet,h2h,2025-11-03 22:42:26-08:00,Orlando Magic,-175
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,betmgm,h2h,2025-11-03 22:41:49-08:00,Atlanta Hawks,145
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,betmgm,h2h,2025-11-03 22:41:49-08:00,Orlando Magic,-175
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,betonlineag,h2h,2025-11-03 22:41:39-08:00,Atlanta Hawks,152
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,betonlineag,h2h,2025-11-03 22:41:39-08:00,Orlando Magic,-173
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,betparx,h2h,2025-11-03 22:42:05-08:00,Atlanta Hawks,143
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,betparx,h2h,2025-11-03 22:42:05-08:00,Orlando Magic,-175
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,betrivers,h2h,2025-11-03 22:42:12-08:00,Atlanta Hawks,140
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,betrivers,h2h,2025-11-03 22:42:12-08:00,Orlando Magic,-175
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,bovada,h2h,2025-11-03 22:41:53-08:00,Atlanta Hawks,140
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,bovada,h2h,2025-11-03 22:41:53-08:00,Orlando Magic,-165
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,draftkings,h2h,2025-11-03 22:42:01-08:00,Atlanta Hawks,145
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,draftkings,h2h,2025-11-03 22:42:01-08:00,Orlando Magic,-175
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,espnbet,h2h,2025-11-03 22:42:26-08:00,Atlanta Hawks,155
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,espnbet,h2h,2025-11-03 22:42:26-08:00,Orlando Magic,-185
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,fanduel,h2h,2025-11-03 22:42:25-08:00,Atlanta Hawks,152
2025-11-04 17:10:00-08:00,Atlanta Hawks,Orlando Magic,fanduel,h2h,2025-11-03 22:42:25-08:00,Orlando Magic,-180
