commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,ballybet,h2h,2025-10-26 00:33:38-07:00,Brooklyn Nets,460
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,ballybet,h2h,2025-10-26 00:33:38-07:00,San Antonio Spurs,-625
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,betmgm,h2h,2025-10-26 00:33:49-07:00,Brooklyn Nets,450
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,betmgm,h2h,2025-10-26 00:33:49-07:00,San Antonio Spurs,-625
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,betonlineag,h2h,2025-10-26 00:32:53-07:00,Brooklyn Nets,461
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,betonlineag,h2h,2025-10-26 00:32:53-07:00,San Antonio Spurs,-625
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,betparx,h2h,2025-10-26 00:33:04-07:00,Brooklyn Nets,430
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,betparx,h2h,2025-10-26 00:33:04-07:00,San Antonio Spurs,-625
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,betrivers,h2h,2025-10-26 00:33:38-07:00,Brooklyn Nets,430
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,betrivers,h2h,2025-10-26 00:33:38-07:00,San Antonio Spurs,-625
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,bovada,h2h,2025-10-26 00:33:09-07:00,Brooklyn Nets,425
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,bovada,h2h,2025-10-26 00:33:09-07:00,San Antonio Spurs,-600
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,draftkings,h2h,2025-10-26 00:32:53-07:00,Brooklyn Nets,455
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,draftkings,h2h,2025-10-26 00:32:53-07:00,San Antonio Spurs,-625
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,espnbet,h2h,2025-10-26 00:33:38-07:00,Brooklyn Nets,475
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,espnbet,h2h,2025-10-26 00:33:38-07:00,San Antonio Spurs,-750
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,fanduel,h2h,2025-10-26 00:32:54-07:00,Brooklyn Nets,480
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,fanduel,h2h,2025-10-26 00:32:54-07:00,San Antonio Spurs,-650
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,fliff,h2h,2025-10-26 00:33:19-07:00,Brooklyn Nets,495
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,fliff,h2h,2025-10-26 00:33:19-07:00,San Antonio Spurs,-710
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,hardrockbet,h2h,2025-10-26 00:33:39-07:00,Brooklyn Nets,425
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,hardrockbet,h2h,2025-10-26 00:33:39-07:00,San Antonio Spurs,-600
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,lowvig,h2h,2025-10-26 00:32:49-07:00,Brooklyn Nets,471
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,lowvig,h2h,2025-10-26 00:32:49-07:00,San Antonio Spurs,-615
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,mybookieag,h2h,2025-10-26 00:32:42-07:00,Brooklyn Nets,413
2025-10-26 11:10:00-07:00,San Antonio Spurs,Brooklyn Nets,mybookieag,h2h,2025-10-26 00:32:42-07:00,San Antonio Spurs,-588
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,ballybet,h2h,2025-10-26 00:33:38-07:00,Boston Celtics,138
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,ballybet,h2h,2025-10-26 00:33:38-07:00,Detroit Pistons,-165
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,betmgm,h2h,2025-10-26 00:33:49-07:00,Boston Celtics,135
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,betmgm,h2h,2025-10-26 00:33:49-07:00,Detroit Pistons,-160
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,betonlineag,h2h,2025-10-26 00:32:53-07:00,Boston Celtics,135
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,betonlineag,h2h,2025-10-26 00:32:53-07:00,Detroit Pistons,-155
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,betparx,h2h,2025-10-26 00:33:04-07:00,Boston Celtics,135
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,betparx,h2h,2025-10-26 00:33:04-07:00,Detroit Pistons,-167
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,betrivers,h2h,2025-10-26 00:33:38-07:00,Boston Celtics,135
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,betrivers,h2h,2025-10-26 00:33:38-07:00,Detroit Pistons,-167
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,bovada,h2h,2025-10-26 00:33:09-07:00,Boston Celtics,130
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,bovada,h2h,2025-10-26 00:33:09-07:00,Detroit Pistons,-150
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,draftkings,h2h,2025-10-26 00:32:53-07:00,Boston Celtics,130
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,draftkings,h2h,2025-10-26 00:32:53-07:00,Detroit Pistons,-155
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,espnbet,h2h,2025-10-26 00:33:38-07:00,Boston Celtics,130
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,espnbet,h2h,2025-10-26 00:33:38-07:00,Detroit Pistons,-150
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,fanduel,h2h,2025-10-26 00:32:54-07:00,Boston Celtics,134
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,fanduel,h2h,2025-10-26 00:32:54-07:00,Detroit Pistons,-158
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,fliff,h2h,2025-10-26 00:33:19-07:00,Boston Celtics,130
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,fliff,h2h,2025-10-26 00:33:19-07:00,Detroit Pistons,-160
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,hardrockbet,h2h,2025-10-26 00:33:39-07:00,Boston Celtics,135
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,hardrockbet,h2h,2025-10-26 00:33:39-07:00,Detroit Pistons,-160
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,lowvig,h2h,2025-10-26 00:32:49-07:00,Boston Celtics,136
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,lowvig,h2h,2025-10-26 00:32:49-07:00,Detroit Pistons,-155
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,mybookieag,h2h,2025-10-26 00:32:42-07:00,Boston Celtics,130
2025-10-26 12:30:00-07:00,Detroit Pistons,Boston Celtics,mybookieag,h2h,2025-10-26 00:32:42-07:00,Detroit Pistons,-159
2025-10-26 15:00:00-07:00,Cleveland Cavaliers,Milwaukee Bucks,ballybet,h2h,2025-10-26 00:33:38-07:00,Cleveland Cavaliers,-265
2025-10-26 15:00:00-07:00,Cleveland Cavaliers,Milwaukee Bucks,ballybet,h2h,2025-10-26 00:33:38-07:00,Milwaukee Bucks,210
2025-10-26 15:00:00-07:00,Cleveland Cavaliers,Milwaukee Bucks,betmgm,h2h,2025-10-26 00:33:49-07:00,Cleveland Cavaliers,-275
