commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,ballybet,h2h,2025-10-28 00:26:08-07:00,Philadelphia 76ers,-200
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,ballybet,h2h,2025-10-28 00:26:08-07:00,Washington Wizards,163
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,betmgm,h2h,2025-10-28 00:25:44-07:00,Philadelphia 76ers,-220
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,betmgm,h2h,2025-10-28 00:25:44-07:00,Washington Wizards,180
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,betonlineag,h2h,2025-10-28 00:26:45-07:00,Philadelphia 76ers,-215
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,betonlineag,h2h,2025-10-28 00:26:45-07:00,Washington Wizards,183
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,betparx,h2h,2025-10-28 00:26:45-07:00,Philadelphia 76ers,-200
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,betparx,h2h,2025-10-28 00:26:45-07:00,Washington Wizards,163
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,betrivers,h2h,2025-10-28 00:26:44-07:00,Philadelphia 76ers,-200
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,betrivers,h2h,2025-10-28 00:26:44-07:00,Washington Wizards,160
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,betus,h2h,2025-10-28 00:26:09-07:00,Philadelphia 76ers,-215
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,betus,h2h,2025-10-28 00:26:09-07:00,Washington Wizards,183
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,bovada,h2h,2025-10-28 00:25:23-07:00,Philadelphia 76ers,-210
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,bovada,h2h,2025-10-28 00:25:23-07:00,Washington Wizards,175
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,draftkings,h2h,2025-10-28 00:26:56-07:00,Philadelphia 76ers,-218
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,draftkings,h2h,2025-10-28 00:26:56-07:00,Washington Wizards,180
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,espnbet,h2h,2025-10-28 00:26:08-07:00,Philadelphia 76ers,-210
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,espnbet,h2h,2025-10-28 00:26:08-07:00,Washington Wizards,175
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,fanduel,h2h,2025-10-28 00:26:58-07:00,Philadelphia 76ers,-198
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,fanduel,h2h,2025-10-28 00:26:58-07:00,Washington Wizards,166
2025-10-28 16:10:00-07:00,Washington Wizards,Philadelphia 76ers,hardrockbet,h2h,2025-10-28 00:26:10-07:00,Philadelphia 76ers,-200
