commence_time,home_team,away_team,bookmakers_key,bookmakers_markets_key,bookmakers_markets_last_update,name,price,point
2025-11-11 16:30:00-08:00,BKN,TOR,ballybet,spreads,2025-11-11 11:54:49-08:00,BKN,-113,10.5
2025-11-11 16:30:00-08:00,BKN,TOR,ballybet,spreads,2025-11-11 11:54:49-08:00,TOR,-107,-10.5
2025-11-11 16:30:00-08:00,BKN,TOR,betanysports,spreads,2025-11-11 11:54:40-08:00,BKN,-110,10.0
2025-11-11 16:30:00-08:00,BKN,TOR,betanysports,spreads,2025-11-11 11:54:40-08:00,TOR,-110,-10.0
2025-11-11 16:30:00-08:00,BKN,TOR,betmgm,spreads,2025-11-11 11:53:16-08:00,BKN,-115,10.5
2025-11-11 16:30:00-08:00,BKN,TOR,betmgm,spreads,2025-11-11 11:53:16-08:00,TOR,-105,-10.5
2025-11-11 16:30:00-08:00,BKN,TOR,betonlineag,spreads,2025-11-11 11:54:50-08:00,BKN,-108,10.0
2025-11-11 16:30:00-08:00,BKN,TOR,betonlineag,spreads,2025-11-11 11:54:50-08:00,TOR,-112,-10.0
2025-11-11 16:30:00-08:00,BKN,TOR,betparx,spreads,2025-11-11 11:54:15-08:00,BKN,-113,10.5
2025-11-11 16:30:00-08:00,BKN,TOR,betparx,spreads,2025-11-11 11:54:15-08:00,TOR,-107,-10.5
2025-11-11 16:30:00-08:00,BKN,TOR,betrivers,spreads,2025-11-11 11:54:26-08:00,BKN,-115,10.5
2025-11-11 16:30:00-08:00,BKN,TOR,betrivers,spreads,2025-11-11 11:54:26-08:00,TOR,-109,-10.5
2025-11-11 16:30:00-08:00,BKN,TOR,betus,spreads,2025-11-11 11:54:50-08:00,BKN,-110,10.0
2025-11-11 16:30:00-08:00,BKN,TOR,betus,spreads,2025-11-11 11:54:50-08:00,TOR,-110,-10.0
2025-11-11 16:30:00-08:00,BKN,TOR,bovada,spreads,2025-11-11 11:54:17-08:00,BKN,-110,10.0
2025-11-11 16:30:00-08:00,BKN,TOR,bovada,spreads,2025-11-11 11:54:17-08:00,TOR,-110,-10.0
2025-11-11 16:30:00-08:00,BKN,TOR,draftkings,spreads,2025-11-11 11:54:53-08:00,BKN,-110,10.5
2025-11-11 16:30:00-08:00,BKN,TOR,draftkings,spreads,2025-11-11 11:54:53-08:00,TOR,-110,-10.5
2025-11-11 16:30:00-08:00,BKN,TOR,espnbet,spreads,2025-11-11 11:54:16-08:00,BKN,-115,10.5
2025-11-11 16:30:00-08:00,BKN,TOR,espnbet,spreads,2025-11-11 11:54:16-08:00,TOR,-105,-10.5
2025-11-11 16:30:00-08:00,BKN,TOR,fanduel,spreads,2025-11-11 11:54:50-08:00,BKN,-114,10.5
2025-11-11 16:30:00-08:00,BKN,TOR,fanduel,spreads,2025-11-11 11:54:50-08:00,TOR,-106,-10.5
2025-11-11 16:30:00-08:00,BKN,TOR,fliff,spreads,2025-11-11 11:55:01-08:00,BKN,-115,10.5
2025-11-11 16:30:00-08:00,BKN,TOR,fliff,spreads,2025-11-11 11:55:01-08:00,TOR,-110,-10.5
2025-11-11 16:30:00-08:00,BKN,TOR,hardrockbet,spreads,2025-11-11 11:54:06-08:00,BKN,-105,10.0
2025-11-11 16:30:00-08:00,BKN,TOR,hardrockbet,spreads,2025-11-11 11:54:06-08:00,TOR,-115,-10.0
2025-11-11 16:30:00-08:00,BKN,TOR,lowvig,spreads,2025-11-11 11:54:26-08:00,BKN,-104,10.0
2025-11-11 16:30:00-08:00,BKN,TOR,lowvig,spreads,2025-11-11 11:54:26-08:00,TOR,-108,-10.0
2025-11-11 16:30:00-08:00,BKN,TOR,mybookieag,spreads,2025-11-11 11:53:28-08:00,BKN,-110,10.0
2025-11-11 16:30:00-08:00,BKN,TOR,mybookieag,spreads,2025-11-11 11:53:28-08:00,TOR,-110,-10.0
2025-11-11 16:30:00-08:00,NYK,MEM,ballybet,spreads,2025-11-11 11:54:49-08:00,MEM,-114,10.0
2025-11-11 16:30:00-08:00,NYK,MEM,ballybet,spreads,2025-11-11 11:54:49-08:00,NYK,-107,-10.0
2025-11-11 16:30:00-08:00,NYK,MEM,betanysports,spreads,2025-11-11 11:54:40-08:00,MEM,-110,10.0
2025-11-11 16:30:00-08:00,NYK,MEM,betanysports,spreads,2025-11-11 11:54:40-08:00,NYK,-110,-10.0
2025-11-11 16:30:00-08:00,NYK,MEM,betmgm,spreads,2025-11-11 11:53:16-08:00,MEM,-105,9.5
2025-11-11 16:30:00-08:00,NYK,MEM,betmgm,spreads,2025-11-11 11:53:16-08:00,NYK,-115,-9.5
2025-11-11 16:30:00-08:00,NYK,MEM,betonlineag,spreads,2025-11-11 11:54:50-08:00,MEM,-102,9.5
2025-11-11 16:30:00-08:00,NYK,MEM,betonlineag,spreads,2025-11-11 11:54:50-08:00,NYK,-118,-9.5
2025-11-11 16:30:00-08:00,NYK,MEM,betparx,spreads,2025-11-11 11:54:15-08:00,MEM,-114,10.0
2025-11-11 16:30:00-08:00,NYK,MEM,betparx,spreads,2025-11-11 11:54:15-08:00,NYK,-107,-10.0
2025-11-11 16:30:00-08:00,NYK,MEM,betrivers,spreads,2025-11-11 11:54:26-08:00,MEM,-115,10.0
2025-11-11 16:30:00-08:00,NYK,MEM,betrivers,spreads,2025-11-11 11:54:26-08:00,NYK,-109,-10.0
2025-11-11 16:30:00-08:00,NYK,MEM,betus,spreads,2025-11-11 11:54:50-08:00,MEM,-110,10.0
2025-11-11 16:30:00-08:00,NYK,MEM,betus,spreads,2025-11-11 11:54:50-08:00,NYK,-110,-10.0
2025-11-11 16:30:00-08:00,NYK,MEM,bovada,spreads,2025-11-11 11:54:17-08:00,MEM,-110,10.0
2025-11-11 16:30:00-08:00,NYK,MEM,bovada,spreads,2025-11-11 11:54:17-08:00,NYK,-110,-10.0
2025-11-11 16:30:00-08:00,NYK,MEM,draftkings,spreads,2025-11-11 11:54:53-08:00,MEM,-118,10.5
2025-11-11 16:30:00-08:00,NYK,MEM,draftkings,spreads,2025-11-11 11:54:53-08:00,NYK,-102,-10.5
2025-11-11 16:30:00-08:00,NYK,MEM,espnbet,spreads,2025-11-11 11:54:16-08:00,MEM,-105,9.5
2025-11-11 16:30:00-08:00,NYK,MEM,espnbet,spreads,2025-11-11 11:54:16-08:00,NYK,-115,-9.5
2025-11-11 16:30:00-08:00,NYK,MEM,fanduel,spreads,2025-11-11 11:54:50-08:00,MEM,-110,10.0
2025-11-11 16:30:00-08:00,NYK,MEM,fanduel,spreads,2025-11-11 11:54:50-08:00,NYK,-110,-10.0
2025-11-11 16:30:00-08:00,NYK,MEM,fliff,spreads,2025-11-11 11:55:01-08:00,MEM,-115,10.5
2025-11-11 16:30:00-08:00,NYK,MEM,fliff,spreads,2025-11-11 11:55:01-08:00,NYK,-110,-10.5
2025-11-11 16:30:00-08:00,NYK,MEM,hardrockbet,spreads,2025-11-11 11:54:06-08:00,MEM,-110,10.0
2025-11-11 16:30:00-08:00,NYK,MEM,hardrockbet,spreads,2025-11-11 11:54:06-08:00,NYK,-110,-10.0
2025-11-11 16:30:00-08:00,NYK,MEM,lowvig,spreads,2025-11-11 11:54:26-08:00,MEM,102,9.5
2025-11-11 16:30:00-08:00,NYK,MEM,lowvig,spreads,2025-11-11 11:54:26-08:00,NYK,-114,-9.5
2025-11-11 16:30:00-08:00,NYK,MEM,mybookieag,spreads,2025-11-11 11:53:28-08:00,MEM,-110,10.0
2025-11-11 16:30:00-08:00,NYK,MEM,mybookieag,spreads,2025-11-11 11:53:28-08:00,NYK,-110,-10.0
2025-11-11 17:00:00-08:00,OKC,GSW,ballybet,spreads,2025-11-11 11:54:49-08:00,GSW,-113,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,ballybet,spreads,2025-11-11 11:54:49-08:00,OKC,-108,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,betanysports,spreads,2025-11-11 11:54:40-08:00,GSW,-110,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,betanysports,spreads,2025-11-11 11:54:40-08:00,OKC,-110,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,betmgm,spreads,2025-11-11 11:53:16-08:00,GSW,-110,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,betmgm,spreads,2025-11-11 11:53:16-08:00,OKC,-110,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,betonlineag,spreads,2025-11-11 11:54:50-08:00,GSW,-101,7.0
2025-11-11 17:00:00-08:00,OKC,GSW,betonlineag,spreads,2025-11-11 11:54:50-08:00,OKC,-119,-7.0
2025-11-11 17:00:00-08:00,OKC,GSW,betparx,spreads,2025-11-11 11:54:15-08:00,GSW,-113,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,betparx,spreads,2025-11-11 11:54:15-08:00,OKC,-108,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,betrivers,spreads,2025-11-11 11:54:26-08:00,GSW,-115,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,betrivers,spreads,2025-11-11 11:54:26-08:00,OKC,-110,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,betus,spreads,2025-11-11 11:54:50-08:00,GSW,-110,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,betus,spreads,2025-11-11 11:54:50-08:00,OKC,-110,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,bovada,spreads,2025-11-11 11:54:17-08:00,GSW,-110,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,bovada,spreads,2025-11-11 11:54:17-08:00,OKC,-110,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,draftkings,spreads,2025-11-11 11:54:53-08:00,GSW,-110,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,draftkings,spreads,2025-11-11 11:54:53-08:00,OKC,-110,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,espnbet,spreads,2025-11-11 11:54:16-08:00,GSW,-110,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,espnbet,spreads,2025-11-11 11:54:16-08:00,OKC,-110,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,fanduel,spreads,2025-11-11 11:54:50-08:00,GSW,-110,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,fanduel,spreads,2025-11-11 11:54:50-08:00,OKC,-110,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,fliff,spreads,2025-11-11 11:55:01-08:00,GSW,-115,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,fliff,spreads,2025-11-11 11:55:01-08:00,OKC,-110,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,hardrockbet,spreads,2025-11-11 11:54:06-08:00,GSW,-105,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,hardrockbet,spreads,2025-11-11 11:54:06-08:00,OKC,-115,-7.5
2025-11-11 17:00:00-08:00,OKC,GSW,lowvig,spreads,2025-11-11 11:54:26-08:00,GSW,103,7.0
2025-11-11 17:00:00-08:00,OKC,GSW,lowvig,spreads,2025-11-11 11:54:26-08:00,OKC,-115,-7.0
2025-11-11 17:00:00-08:00,OKC,GSW,mybookieag,spreads,2025-11-11 11:53:28-08:00,GSW,-110,7.5
2025-11-11 17:00:00-08:00,OKC,GSW,mybookieag,spreads,2025-11-11 11:53:28-08:00,OKC,-110,-7.5
2025-11-11 17:00:00-08:00,PHI,BOS,ballybet,spreads,2025-11-11 11:54:49-08:00,BOS,-112,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,ballybet,spreads,2025-11-11 11:54:49-08:00,PHI,-109,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betanysports,spreads,2025-11-11 11:54:40-08:00,BOS,-110,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betanysports,spreads,2025-11-11 11:54:40-08:00,PHI,-110,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betmgm,spreads,2025-11-11 11:53:16-08:00,BOS,-110,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betmgm,spreads,2025-11-11 11:53:16-08:00,PHI,-110,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betonlineag,spreads,2025-11-11 11:54:50-08:00,BOS,-110,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betonlineag,spreads,2025-11-11 11:54:50-08:00,PHI,-110,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betparx,spreads,2025-11-11 11:54:15-08:00,BOS,-112,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betparx,spreads,2025-11-11 11:54:15-08:00,PHI,-109,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betrivers,spreads,2025-11-11 11:54:26-08:00,BOS,-114,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betrivers,spreads,2025-11-11 11:54:26-08:00,PHI,-112,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betus,spreads,2025-11-11 11:54:50-08:00,BOS,-110,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,betus,spreads,2025-11-11 11:54:50-08:00,PHI,-110,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,bovada,spreads,2025-11-11 11:54:17-08:00,BOS,-110,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,bovada,spreads,2025-11-11 11:54:17-08:00,PHI,-110,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,draftkings,spreads,2025-11-11 11:54:53-08:00,BOS,-112,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,draftkings,spreads,2025-11-11 11:54:53-08:00,PHI,-108,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,espnbet,spreads,2025-11-11 11:54:16-08:00,BOS,-110,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,espnbet,spreads,2025-11-11 11:54:16-08:00,PHI,-110,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,fanduel,spreads,2025-11-11 11:54:50-08:00,BOS,-108,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,fanduel,spreads,2025-11-11 11:54:50-08:00,PHI,-112,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,fliff,spreads,2025-11-11 11:55:01-08:00,BOS,-115,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,fliff,spreads,2025-11-11 11:55:01-08:00,PHI,-105,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,hardrockbet,spreads,2025-11-11 11:54:06-08:00,BOS,-115,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,hardrockbet,spreads,2025-11-11 11:54:06-08:00,PHI,-105,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,lowvig,spreads,2025-11-11 11:54:26-08:00,BOS,-106,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,lowvig,spreads,2025-11-11 11:54:26-08:00,PHI,-106,1.5
2025-11-11 17:00:00-08:00,PHI,BOS,mybookieag,spreads,2025-11-11 11:53:28-08:00,BOS,-110,-1.5
2025-11-11 17:00:00-08:00,PHI,BOS,mybookieag,spreads,2025-11-11 11:53:28-08:00,PHI,-110,1.5
2025-11-11 18:00:00-08:00,UTA,IND,ballybet,spreads,2025-11-11 11:54:49-08:00,IND,-113,-2.5
2025-11-11 18:00:00-08:00,UTA,IND,ballybet,spreads,2025-11-11 11:54:49-08:00,UTA,-108,2.5
2025-11-11 18:00:00-08:00,UTA,IND,betanysports,spreads,2025-11-11 11:54:40-08:00,IND,-115,-2.5
2025-11-11 18:00:00-08:00,UTA,IND,betanysports,spreads,2025-11-11 11:54:40-08:00,UTA,-105,2.5
2025-11-11 18:00:00-08:00,UTA,IND,betmgm,spreads,2025-11-11 11:53:16-08:00,IND,-115,-2.5
2025-11-11 18:00:00-08:00,UTA,IND,betmgm,spreads,2025-11-11 11:53:16-08:00,UTA,-105,2.5
2025-11-11 18:00:00-08:00,UTA,IND,betonlineag,spreads,2025-11-11 11:54:50-08:00,IND,-115,-2.5
2025-11-11 18:00:00-08:00,UTA,IND,betonlineag,spreads,2025-11-11 11:54:50-08:00,UTA,-105,2.5
2025-11-11 18:00:00-08:00,UTA,IND,betparx,spreads,2025-11-11 11:54:15-08:00,IND,-113,-2.5
2025-11-11 18:00:00-08:00,UTA,IND,betparx,spreads,2025-11-11 11:54:15-08:00,UTA,-108,2.5
2025-11-11 18:00:00-08:00,UTA,IND,betrivers,spreads,2025-11-11 11:54:26-08:00,IND,-115,-2.5
2025-11-11 18:00:00-08:00,UTA,IND,betrivers,spreads,2025-11-11 11:54:26-08:00,UTA,-110,2.5
2025-11-11 18:00:00-08:00,UTA,IND,betus,spreads,2025-11-11 11:54:50-08:00,IND,-110,-2.5
2025-11-11 18:00:00-08:00,UTA,IND,betus,spreads,2025-11-11 11:54:50-08:00,UTA,-110,2.5
2025-11-11 18:00:00-08:00,UTA,IND,bovada,spreads,2025-11-11 11:54:17-08:00,IND,-115,-2.5
2025-11-11 18:00:00-08:00,UTA,IND,bovada,spreads,2025-11-11 11:54:17-08:00,UTA,-105,2.5
2025-11-11 18:00:00-08:00,UTA,IND,draftkings,spreads,2025-11-11 11:54:53-08:00,IND,-112,-2.5
2025-11-11 18:00:00-08:00,UTA,IND,draftkings,spreads,2025-11-11 11:54:53-08:00,UTA,-108,2.5
2025-11-11 18:00:00-08:00,UTA,IND,espnbet,spreads,2025-11-11 11:54:16-08:00,IND,-110,-2.5
2025-11-11 18:00:00-08:00,UTA,IND,espnbet,spreads,2025-11-11 11:54:16-08:00,UTA,-110,2.5
