SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2023-2024,2023020255,2023-11-18,VGK,VGK @ PHI,L,AWAY,3,4,3,5,8,23,21,1,31,0.0967741935483871,26,6,10,34,38,4,0.8947368421052632,2,2,0
2023-2024,2023020252,2023-11-18,WPG,WPG vs. BUF,W,HOME,3,2,3,6,9,4,26,0,18,0.16666666666666666,17,3,7,26,28,2,0.9285714285714286,2,0,0
2023-2024,2023020262,2023-11-19,ARI,ARI @ WPG,L,AWAY,2,5,2,4,6,7,19,0,18,0.1111111111111111,7,2,5,21,25,4,0.84,4,0,0
2023-2024,2023020258,2023-11-19,BOS,BOS vs. MTL,W,HOME,5,2,5,10,15,6,30,2,44,0.11363636363636363,12,5,6,20,22,2,0.9090909090909091,2,0,0
2023-2024,2023020259,2023-11-19,CAR,CAR vs. PIT,W,HOME,4,2,4,8,12,4,18,1,34,0.11764705882352941,14,8,8,26,28,2,0.9285714285714286,2,0,0
2023-2024,2023020263,2023-11-19,CBJ,CBJ @ WSH,L,AWAY,3,4,3,5,8,6,18,0,36,0.08333333333333333,16,4,8,22,26,4,0.8461538461538461,4,0,0
2023-2024,2023020268,2023-11-19,CBJ,CBJ @ PHI,L,AWAY,2,5,2,3,5,15,25,0,22,0.09090909090909091,14,3,8,22,26,4,0.8461538461538461,2,1,0
2023-2024,2023020260,2023-11-19,CGY,CGY vs. NYI,L,HOME,4,5,4,8,12,6,25,0,39,0.10256410256410256,17,7,8,29,33,4,0.8787878787878788,3,1,0
2023-2024,2023020264,2023-11-19,COL,COL @ DAL,W,AWAY,6,3,6,9,15,8,27,1,38,0.15789473684210525,13,1,6,25,28,3,0.8928571428571429,2,1,0
2023-2024,2023020264,2023-11-19,DAL,DAL vs. COL,L,HOME,3,6,3,6,9,6,19,1,28,0.10714285714285714,14,8,9,32,37,5,0.8648648648648649,4,1,0
2023-2024,2023020266,2023-11-19,LAK,LAK vs. STL,W,HOME,5,1,5,6,11,6,16,1,31,0.16129032258064516,22,4,12,29,30,1,0.9666666666666667,1,0,0
2023-2024,2023020267,2023-11-19,MIN,MIN vs. TOR,L,HOME,3,4,3,6,9,4,22,0,36,0.08333333333333333,18,7,6,21,25,4,0.84,3,1,0
2023-2024,2023020258,2023-11-19,MTL,MTL @ BOS,L,AWAY,2,5,2,4,6,12,27,0,22,0.09090909090909091,12,7,5,39,44,5,0.8863636363636364,3,2,0
2023-2024,2023020261,2023-11-19,NJD,NJD vs. NYR,L,HOME,3,5,3,6,9,4,33,1,33,0.09090909090909091,16,13,15,30,34,4,0.8823529411764706,3,1,0
2023-2024,2023020260,2023-11-19,NYI,NYI @ CGY,W,AWAY,5,4,4,6,10,6,24,1,33,0.12121212121212122,22,14,3,35,39,4,0.8974358974358975,4,0,0
2023-2024,2023020261,2023-11-19,NYR,NYR @ NJD,W,AWAY,5,3,5,7,12,2,28,1,35,0.14285714285714285,19,6,13,30,33,3,0.9090909090909091,2,1,0
2023-2024,2023020268,2023-11-19,PHI,PHI vs. CBJ,W,HOME,5,2,5,8,13,15,14,1,27,0.18518518518518517,18,14,5,20,22,2,0.9090909090909091,2,0,0
2023-2024,2023020259,2023-11-19,PIT,PIT @ CAR,L,AWAY,2,4,2,4,6,6,9,0,28,0.07142857142857142,12,6,2,30,33,3,0.9090909090909091,3,0,0
2023-2024,2023020269,2023-11-19,PIT,PIT vs. VGK,W,HOME,3,0,3,5,8,4,19,0,32,0.09375,17,10,6,38,38,0,1.0,0,0,0
2023-2024,2023020265,2023-11-19,SEA,SEA @ VAN,W,AWAY,4,3,4,7,11,4,29,0,26,0.15384615384615385,17,4,2,21,24,3,0.875,3,0,0
2023-2024,2023020266,2023-11-19,STL,STL @ LAK,L,AWAY,1,5,1,2,3,4,27,0,30,0.03333333333333333,15,5,3,26,31,5,0.8387096774193549,3,1,0
2023-2024,2023020267,2023-11-19,TOR,TOR @ MIN,W,AWAY,4,3,4,7,11,6,14,1,25,0.16,16,4,4,33,36,3,0.9166666666666666,3,0,0
2023-2024,2023020265,2023-11-19,VAN,VAN vs. SEA,L,HOME,3,4,3,6,9,6,34,0,24,0.125,10,7,5,22,26,4,0.8461538461538461,4,0,0
2023-2024,2023020269,2023-11-19,VGK,VGK @ PIT,L,AWAY,0,3,0,0,0,4,20,0,38,0.0,21,3,3,29,31,2,0.9354838709677419,2,0,0
2023-2024,2023020262,2023-11-19,WPG,WPG vs. ARI,W,HOME,5,2,5,9,14,9,22,0,26,0.19230769230769232,21,6,12,16,18,2,0.8888888888888888,2,0,0
2023-2024,2023020263,2023-11-19,WSH,WSH vs. CBJ,W,HOME,4,3,4,7,11,6,20,0,26,0.15384615384615385,19,15,16,33,36,3,0.9166666666666666,3,0,0
2023-2024,2023020271,2023-11-20,ANA,ANA vs. STL,L,HOME,1,3,1,2,3,12,16,0,31,0.03225806451612903,10,9,4,29,32,3,0.90625,2,1,0
2023-2024,2023020270,2023-11-20,BUF,BUF @ CHI,W,AWAY,3,2,3,6,9,6,17,1,20,0.15,13,9,13,24,26,2,0.9230769230769231,2,0,0
2023-2024,2023020270,2023-11-20,CHI,CHI vs. BUF,L,HOME,2,3,2,4,6,6,14,0,26,0.07692307692307693,9,17,11,17,20,3,0.85,2,1,0
2023-2024,2023020271,2023-11-20,STL,STL @ ANA,W,AWAY,3,1,3,5,8,4,8,1,32,0.09375,13,3,7,30,31,1,0.967741935483871,1,0,0
2023-2024,2023020276,2023-11-21,ARI,ARI vs. LAK,L,HOME,1,4,1,2,3,21,24,0,31,0.03225806451612903,11,3,12,21,25,4,0.84,3,0,0
2023-2024,2023020273,2023-11-21,BOS,BOS @ TBL,L,AWAY,4,5,4,6,10,14,21,0,27,0.14814814814814814,23,6,9,42,47,5,0.8936170212765957,4,1,0
2023-2024,2023020277,2023-11-21,CGY,CGY @ SEA,W,AWAY,4,3,4,8,12,4,23,1,31,0.12903225806451613,20,13,4,28,31,3,0.9032258064516129,3,0,0
2023-2024,2023020275,2023-11-21,COL,COL @ NSH,L,AWAY,3,4,3,6,9,8,26,1,29,0.10344827586206896,23,3,11,26,30,4,0.8666666666666667,4,0,0
2023-2024,2023020274,2023-11-21,DAL,DAL vs. NYR,W,HOME,6,3,6,8,14,8,16,1,36,0.16666666666666666,11,8,8,30,33,3,0.9090909090909091,2,1,0
2023-2024,2023020272,2023-11-21,EDM,EDM @ FLA,L,AWAY,3,5,3,4,7,27,22,0,29,0.10344827586206896,15,2,6,28,32,4,0.875,3,1,0
2023-2024,2023020272,2023-11-21,FLA,FLA vs. EDM,W,HOME,5,3,5,6,11,17,30,1,33,0.15151515151515152,16,8,8,26,29,3,0.896551724137931,3,0,0
2023-2024,2023020276,2023-11-21,LAK,LAK @ ARI,W,AWAY,4,1,4,4,8,17,20,0,25,0.16,15,5,7,30,31,1,0.967741935483871,1,0,0
2023-2024,2023020275,2023-11-21,NSH,NSH vs. COL,W,HOME,4,3,4,7,11,10,31,0,30,0.13333333333333333,10,6,14,26,29,3,0.896551724137931,1,1,0
2023-2024,2023020274,2023-11-21,NYR,NYR @ DAL,L,AWAY,3,6,3,6,9,2,22,1,33,0.09090909090909091,21,5,7,30,34,4,0.8823529411764706,3,1,0
2023-2024,2023020277,2023-11-21,SEA,SEA vs. CGY,L,HOME,3,4,3,4,7,4,26,0,31,0.0967741935483871,11,6,4,27,31,4,0.8709677419354839,3,1,0
2023-2024,2023020278,2023-11-21,SJS,SJS @ VAN,L,AWAY,1,3,1,2,3,4,24,1,28,0.03571428571428571,18,3,3,34,37,3,0.918918918918919,2,0,0
2023-2024,2023020273,2023-11-21,TBL,TBL vs. BOS,W,HOME,5,4,5,9,14,6,33,1,47,0.10638297872340426,10,4,14,23,27,4,0.8518518518518519,4,0,0
2023-2024,2023020278,2023-11-21,VAN,VAN vs. SJS,W,HOME,3,1,3,5,8,17,21,0,37,0.08108108108108109,16,5,5,27,28,1,0.9642857142857143,0,1,0
2023-2024,2023020290,2023-11-23,ANA,ANA vs. MTL,L,HOME,3,4,3,6,9,8,33,1,33,0.09090909090909091,14,10,4,24,28,4,0.8571428571428571,4,0,0
2023-2024,2023020287,2023-11-23,ARI,ARI vs. STL,L,HOME,5,6,5,8,13,18,14,0,25,0.2,13,3,9,25,31,6,0.8064516129032258,4,0,0
2023-2024,2023020282,2023-11-23,BOS,BOS @ FLA,W,AWAY,3,1,3,5,8,13,20,0,25,0.12,23,4,4,27,28,1,0.9642857142857143,1,0,0
2023-2024,2023020285,2023-11-23,BUF,BUF @ WSH,L,AWAY,3,4,3,5,8,7,13,1,27,0.1111111111111111,12,12,3,26,30,4,0.8666666666666667,4,0,0
2023-2024,2023020279,2023-11-23,CAR,CAR vs. EDM,W,HOME,6,3,6,12,18,8,16,0,27,0.2222222222222222,18,9,11,20,23,3,0.8695652173913043,1,1,0
2023-2024,2023020280,2023-11-23,CBJ,CBJ vs. CHI,W,HOME,7,3,7,12,19,8,11,1,26,0.2692307692307692,18,2,7,33,36,3,0.9166666666666666,3,0,0
2023-2024,2023020288,2023-11-23,CGY,CGY @ NSH,L,AWAY,2,4,2,2,4,18,22,0,26,0.07692307692307693,14,3,17,41,45,4,0.9111111111111111,2,1,0
2023-2024,2023020280,2023-11-23,CHI,CHI @ CBJ,L,AWAY,3,7,3,3,6,6,22,0,36,0.08333333333333333,11,5,5,19,26,7,0.7307692307692307,6,1,0
2023-2024,2023020291,2023-11-23,COL,COL vs. VAN,W,HOME,5,2,5,8,13,21,13,1,25,0.2,13,7,4,27,29,2,0.9310344827586207,2,0,0
2023-2024,2023020289,2023-11-23,DAL,DAL vs. VGK,L,HOME,1,2,1,2,3,8,21,0,32,0.03125,9,10,4,24,26,2,0.9230769230769231,1,1,0
2023-2024,2023020281,2023-11-23,DET,DET vs. NJD,W,HOME,4,0,4,7,11,4,18,1,28,0.14285714285714285,20,8,5,16,16,0,1.0,0,0,0
2023-2024,2023020279,2023-11-23,EDM,EDM @ CAR,L,AWAY,3,6,3,6,9,10,12,1,23,0.13043478260869565,19,7,12,21,26,5,0.8076923076923077,5,0,0
2023-2024,2023020282,2023-11-23,FLA,FLA vs. BOS,L,HOME,1,3,1,2,3,13,30,0,28,0.03571428571428571,13,10,3,22,25,3,0.88,3,0,0
2023-2024,2023020290,2023-11-23,MTL,MTL @ ANA,W,AWAY,4,3,4,7,11,4,22,0,28,0.14285714285714285,15,0,7,30,33,3,0.9090909090909091,2,1,0
2023-2024,2023020281,2023-11-23,NJD,NJD @ DET,L,AWAY,0,4,0,0,0,6,29,0,16,0.0,8,6,6,24,28,4,0.8571428571428571,3,1,0
2023-2024,2023020288,2023-11-23,NSH,NSH vs. CGY,W,HOME,4,2,4,6,10,18,15,1,45,0.08888888888888889,13,9,10,24,26,2,0.9230769230769231,1,0,0
2023-2024,2023020286,2023-11-23,NYI,NYI vs. PHI,W,HOME,3,2,3,5,8,4,18,0,25,0.12,26,2,14,34,36,2,0.9444444444444444,2,0,0
2023-2024,2023020283,2023-11-23,NYR,NYR @ PIT,W,AWAY,1,0,1,1,2,10,22,0,36,0.027777777777777776,25,8,2,32,32,0,1.0,0,0,0
2023-2024,2023020286,2023-11-23,PHI,PHI @ NYI,L,AWAY,2,3,2,3,5,6,24,0,36,0.05555555555555555,14,1,2,22,25,3,0.88,3,0,0
2023-2024,2023020283,2023-11-23,PIT,PIT vs. NYR,L,HOME,0,1,0,0,0,6,14,0,32,0.0,14,4,14,35,36,1,0.9722222222222222,1,0,0
2023-2024,2023020292,2023-11-23,SEA,SEA vs. SJS,W,HOME,7,1,7,13,20,9,14,1,30,0.23333333333333334,12,16,2,13,14,1,0.9285714285714286,1,0,0
2023-2024,2023020292,2023-11-23,SJS,SJS @ SEA,L,AWAY,1,7,1,2,3,11,41,0,14,0.07142857142857142,24,8,0,23,30,7,0.7666666666666667,6,1,0
2023-2024,2023020287,2023-11-23,STL,STL @ ARI,W,AWAY,6,5,6,7,13,6,17,0,31,0.1935483870967742,15,5,6,20,25,5,0.8,5,0,0
2023-2024,2023020284,2023-11-23,TBL,TBL vs. WPG,L,HOME,2,3,2,3,5,4,28,1,33,0.06060606060606061,10,4,11,29,32,3,0.90625,2,1,0
2023-2024,2023020291,2023-11-23,VAN,VAN @ COL,L,AWAY,2,5,2,4,6,10,12,0,29,0.06896551724137931,23,6,2,20,24,4,0.8333333333333334,3,1,0
2023-2024,2023020289,2023-11-23,VGK,VGK @ DAL,W,AWAY,2,1,2,3,5,6,27,1,26,0.07692307692307693,19,10,1,31,32,1,0.96875,1,0,0
2023-2024,2023020284,2023-11-23,WPG,WPG @ TBL,W,AWAY,3,2,3,6,9,2,27,1,32,0.09375,22,12,4,31,33,2,0.9393939393939394,1,1,0
2023-2024,2023020285,2023-11-23,WSH,WSH vs. BUF,W,HOME,4,3,4,6,10,11,22,0,30,0.13333333333333333,20,9,11,24,27,3,0.8888888888888888,2,1,0
2023-2024,2023020299,2023-11-24,ANA,ANA vs. LAK,L,HOME,2,5,2,4,6,15,25,1,31,0.06451612903225806,11,9,11,26,31,5,0.8387096774193549,3,2,0
2023-2024,2023020293,2023-11-24,BOS,BOS vs. DET,L,HOME,2,5,2,4,6,12,22,1,27,0.07407407407407407,8,5,11,23,27,4,0.8518518518518519,2,2,0
2023-2024,2023020301,2023-11-24,BUF,BUF vs. PIT,W,HOME,3,2,3,6,9,8,21,1,34,0.08823529411764706,12,12,5,31,33,2,0.9393939393939394,2,0,0
2023-2024,2023020296,2023-11-24,CBJ,CBJ @ NJD,W,AWAY,2,1,2,3,5,2,23,0,28,0.07142857142857142,22,6,5,37,38,1,0.9736842105263158,1,0,0
2023-2024,2023020295,2023-11-24,CHI,CHI vs. TOR,W,HOME,4,3,4,3,7,8,22,0,34,0.11764705882352941,19,12,18,34,37,3,0.918918918918919,3,0,0
2023-2024,2023020293,2023-11-24,DET,DET @ BOS,W,AWAY,5,2,5,6,11,6,14,2,28,0.17857142857142858,13,8,3,25,27,2,0.9259259259259259,1,1,0
2023-2024,2023020298,2023-11-24,EDM,EDM @ WSH,W,AWAY,5,0,5,10,15,10,17,3,35,0.14285714285714285,9,6,14,25,25,0,1.0,0,0,0
2023-2024,2023020299,2023-11-24,LAK,LAK @ ANA,W,AWAY,5,2,5,10,15,17,26,2,31,0.16129032258064516,12,4,9,29,31,2,0.9354838709677419,1,1,0
2023-2024,2023020300,2023-11-24,MTL,MTL @ SJS,W,AWAY,3,2,2,3,5,4,13,0,24,0.08333333333333333,15,7,5,31,33,2,0.9393939393939394,1,1,0
2023-2024,2023020296,2023-11-24,NJD,NJD vs. CBJ,L,HOME,1,2,1,1,2,6,29,0,38,0.02631578947368421,16,15,8,26,28,2,0.9285714285714286,2,0,0
2023-2024,2023020297,2023-11-24,NSH,NSH @ STL,W,AWAY,8,3,8,13,21,13,11,1,35,0.22857142857142856,17,12,2,36,39,3,0.9230769230769231,2,1,0
2023-2024,2023020294,2023-11-24,NYR,NYR @ PHI,W,AWAY,3,1,3,4,7,34,15,0,18,0.16666666666666666,14,8,5,36,37,1,0.972972972972973,1,0,0
2023-2024,2023020294,2023-11-24,PHI,PHI vs. NYR,L,HOME,1,3,1,2,3,16,24,0,37,0.02702702702702703,13,4,4,16,19,3,0.8421052631578947,3,0,0
2023-2024,2023020301,2023-11-24,PIT,PIT @ BUF,L,AWAY,2,3,2,2,4,12,24,0,33,0.06060606060606061,12,4,3,31,34,3,0.9117647058823529,2,1,0
2023-2024,2023020300,2023-11-24,SJS,SJS vs. MTL,L,HOME,2,3,2,4,6,4,23,1,33,0.06060606060606061,19,18,4,22,24,2,0.9166666666666666,2,0,0
2023-2024,2023020297,2023-11-24,STL,STL vs. NSH,L,HOME,3,8,3,6,9,15,20,1,39,0.07692307692307693,8,6,5,27,35,8,0.7714285714285715,7,1,0
2023-2024,2023020295,2023-11-24,TOR,TOR @ CHI,L,AWAY,3,4,3,6,9,8,17,0,37,0.08108108108108109,20,9,18,30,34,4,0.8823529411764706,4,0,0
2023-2024,2023020298,2023-11-24,WSH,WSH vs. EDM,L,HOME,0,5,0,0,0,8,26,0,25,0.0,13,1,6,30,35,5,0.8571428571428571,2,3,0
2023-2024,2023020308,2023-11-25,BOS,BOS @ NYR,L,AWAY,4,7,4,7,11,6,18,1,31,0.12903225806451613,13,6,5,33,40,7,0.825,5,1,0
2023-2024,2023020303,2023-11-25,CAR,CAR vs. TBL,L,HOME,2,8,2,3,5,22,10,1,24,0.08333333333333333,6,13,10,6,14,8,0.42857142857142855,4,4,0
2023-2024,2023020305,2023-11-25,CGY,CGY @ DAL,W,AWAY,7,4,7,13,20,6,25,0,27,0.25925925925925924,9,10,6,24,28,4,0.8571428571428571,3,1,0
2023-2024,2023020306,2023-11-25,COL,COL @ MIN,W,AWAY,3,2,3,6,9,12,13,1,25,0.12,9,3,4,19,21,2,0.9047619047619048,1,1,0
2023-2024,2023020305,2023-11-25,DAL,DAL vs. CGY,L,HOME,4,7,4,7,11,6,13,1,28,0.14285714285714285,19,7,6,20,26,6,0.7692307692307693,6,0,0
2023-2024,2023020304,2023-11-25,FLA,FLA vs. WPG,L,HOME,0,3,0,0,0,23,19,0,33,0.0,9,3,9,28,30,2,0.9333333333333333,2,0,0
2023-2024,2023020309,2023-11-25,LAK,LAK vs. MTL,W,HOME,4,0,4,6,10,6,19,0,30,0.13333333333333333,15,3,4,18,18,0,1.0,0,0,0
2023-2024,2023020306,2023-11-25,MIN,MIN vs. COL,L,HOME,2,3,2,3,5,14,11,1,21,0.09523809523809523,18,6,6,22,25,3,0.88,2,1,0
2023-2024,2023020309,2023-11-25,MTL,MTL @ LAK,L,AWAY,0,4,0,0,0,4,27,0,18,0.0,17,5,4,26,30,4,0.8666666666666667,4,0,0
2023-2024,2023020302,2023-11-25,NYI,NYI @ OTT,W,AWAY,5,3,5,9,14,6,31,1,26,0.19230769230769232,31,9,11,28,31,3,0.9032258064516129,2,1,0
2023-2024,2023020308,2023-11-25,NYR,NYR vs. BOS,W,HOME,7,4,7,11,18,4,26,1,40,0.175,17,10,5,27,31,4,0.8709677419354839,3,1,0
2023-2024,2023020302,2023-11-25,OTT,OTT vs. NYI,L,HOME,3,5,3,5,8,2,28,1,31,0.0967741935483871,17,2,9,21,26,5,0.8076923076923077,4,1,0
2023-2024,2023020307,2023-11-25,SEA,SEA vs. VAN,L,HOME,1,5,1,1,2,19,24,0,24,0.041666666666666664,13,12,3,22,27,5,0.8148148148148148,4,0,0
2023-2024,2023020303,2023-11-25,TBL,TBL @ CAR,W,AWAY,8,2,8,14,22,34,22,4,14,0.5714285714285714,18,9,5,22,24,2,0.9166666666666666,1,1,0
2023-2024,2023020307,2023-11-25,VAN,VAN @ SEA,W,AWAY,5,1,5,7,12,13,23,0,27,0.18518518518518517,21,9,3,23,24,1,0.9583333333333334,1,0,0
2023-2024,2023020304,2023-11-25,WPG,WPG @ FLA,W,AWAY,3,0,3,6,9,15,13,0,31,0.0967741935483871,23,3,4,33,33,0,1.0,0,0,0
2023-2024,2023020315,2023-11-26,ARI,ARI @ VGK,W,AWAY,2,0,2,4,6,12,19,0,18,0.1111111111111111,17,2,2,34,34,0,1.0,0,0,0
2023-2024,2023020310,2023-11-26,BUF,BUF @ NJD,L,AWAY,2,7,2,4,6,4,16,2,12,0.16666666666666666,19,4,0,30,37,7,0.8108108108108109,6,1,0
2023-2024,2023020318,2023-11-26,CAR,CAR vs. CBJ,W,HOME,3,2,3,6,9,0,13,0,43,0.06976744186046512,11,8,11,21,23,2,0.9130434782608695,2,0,0
2023-2024,2023020318,2023-11-26,CBJ,CBJ @ CAR,L,AWAY,2,3,2,1,3,4,25,0,23,0.08695652173913043,28,7,5,40,43,3,0.9302325581395349,3,0,0
2023-2024,2023020313,2023-11-26,CGY,CGY @ COL,L,AWAY,1,3,1,2,3,10,20,0,30,0.03333333333333333,13,6,2,21,24,3,0.875,2,1,0
2023-2024,2023020317,2023-11-26,CHI,CHI vs. STL,L,HOME,2,4,2,4,6,4,18,0,33,0.06060606060606061,4,10,24,24,28,4,0.8571428571428571,3,1,0
2023-2024,2023020313,2023-11-26,COL,COL vs. CGY,W,HOME,3,1,3,4,7,8,16,1,24,0.125,19,19,7,29,30,1,0.9666666666666667,1,0,0
2023-2024,2023020316,2023-11-26,DET,DET vs. MIN,W,HOME,4,1,4,7,11,14,13,2,23,0.17391304347826086,13,6,5,37,38,1,0.9736842105263158,0,1,0
2023-2024,2023020316,2023-11-26,MIN,MIN @ DET,L,AWAY,1,4,1,2,3,14,13,1,38,0.02631578947368421,21,3,6,19,22,3,0.8636363636363636,1,2,0
2023-2024,2023020310,2023-11-26,NJD,NJD vs. BUF,W,HOME,7,2,7,12,19,6,42,1,37,0.1891891891891892,9,13,12,10,12,2,0.8333333333333334,0,2,0
2023-2024,2023020312,2023-11-26,NYI,NYI vs. PHI,L,HOME,0,1,0,0,0,2,24,0,25,0.0,23,4,11,40,40,0,1.0,0,0,0
2023-2024,2023020312,2023-11-26,PHI,PHI @ NYI,W,AWAY,1,0,0,0,0,6,27,0,40,0.0,26,7,12,25,25,0,1.0,0,0,0
2023-2024,2023020311,2023-11-26,PIT,PIT vs. TOR,W,HOME,3,2,3,4,7,6,16,0,35,0.08571428571428572,21,10,4,31,33,2,0.9393939393939394,2,0,0
2023-2024,2023020314,2023-11-26,SJS,SJS vs. VAN,W,HOME,4,3,4,7,11,22,16,1,22,0.18181818181818182,24,7,2,30,33,3,0.9090909090909091,1,2,0
2023-2024,2023020317,2023-11-26,STL,STL @ CHI,W,AWAY,4,2,4,8,12,4,24,1,28,0.14285714285714285,21,7,17,31,33,2,0.9393939393939394,2,0,0
2023-2024,2023020311,2023-11-26,TOR,TOR @ PIT,L,AWAY,2,3,2,3,5,6,11,0,33,0.06060606060606061,21,5,3,32,35,3,0.9142857142857143,3,0,0
2023-2024,2023020314,2023-11-26,VAN,VAN @ SJS,L,AWAY,3,4,3,6,9,16,20,2,33,0.09090909090909091,15,4,3,18,22,4,0.8181818181818182,3,1,0
2023-2024,2023020315,2023-11-26,VGK,VGK vs. ARI,L,HOME,0,2,0,0,0,6,19,0,34,0.0,15,8,4,16,17,1,0.9411764705882353,1,0,0
2023-2024,2023020320,2023-11-27,ANA,ANA @ EDM,L,AWAY,2,8,2,4,6,12,40,0,23,0.08695652173913043,15,7,10,18,26,8,0.6923076923076923,6,2,0
2023-2024,2023020320,2023-11-27,EDM,EDM vs. ANA,W,HOME,8,2,8,15,23,6,28,2,26,0.3076923076923077,15,9,9,21,23,2,0.9130434782608695,2,0,0
2023-2024,2023020319,2023-11-27,NSH,NSH vs. WPG,W,HOME,3,2,3,5,8,4,29,1,26,0.11538461538461539,13,8,13,32,34,2,0.9411764705882353,1,1,0
2023-2024,2023020319,2023-11-27,WPG,WPG @ NSH,L,AWAY,2,3,2,2,4,4,36,1,34,0.058823529411764705,11,4,10,23,26,3,0.8846153846153846,2,1,0
2023-2024,2023020321,2023-11-28,BOS,BOS @ CBJ,L,AWAY,2,5,2,4,6,10,14,0,33,0.06060606060606061,20,4,5,35,39,4,0.8974358974358975,3,1,0
2023-2024,2023020322,2023-11-28,BUF,BUF @ NYR,W,AWAY,5,1,5,9,14,6,15,0,39,0.1282051282051282,18,9,3,25,26,1,0.9615384615384616,0,1,0
2023-2024,2023020321,2023-11-28,CBJ,CBJ vs. BOS,W,HOME,5,2,5,7,12,4,18,1,40,0.125,11,10,6,31,33,2,0.9393939393939394,2,0,0
2023-2024,2023020325,2023-11-28,CGY,CGY vs. VGK,W,HOME,2,1,2,2,4,6,30,0,34,0.058823529411764705,10,4,14,27,28,1,0.9642857142857143,0,1,0
2023-2024,2023020324,2023-11-28,COL,COL vs. TBL,W,HOME,4,1,4,5,9,26,21,1,23,0.17391304347826086,18,10,6,38,39,1,0.9743589743589743,1,0,0
2023-2024,2023020323,2023-11-28,FLA,FLA @ OTT,W,AWAY,5,0,5,7,12,83,28,3,37,0.13513513513513514,12,9,2,20,20,0,1.0,0,0,0
2023-2024,2023020322,2023-11-28,NYR,NYR vs. BUF,L,HOME,1,5,1,2,3,2,23,1,26,0.038461538461538464,16,10,5,34,38,4,0.8947368421052632,4,0,0
2023-2024,2023020323,2023-11-28,OTT,OTT vs. FLA,L,HOME,0,5,0,0,0,92,32,0,20,0.0,17,6,10,32,37,5,0.8648648648648649,2,3,0
2023-2024,2023020326,2023-11-28,SJS,SJS vs. WSH,W,HOME,2,1,2,4,6,6,22,1,23,0.08695652173913043,13,13,9,33,34,1,0.9705882352941176,1,0,0
2023-2024,2023020324,2023-11-28,TBL,TBL @ COL,L,AWAY,1,4,1,2,3,40,14,0,39,0.02564102564102564,12,4,5,19,22,3,0.8636363636363636,2,1,0
2023-2024,2023020325,2023-11-28,VGK,VGK @ CGY,L,AWAY,1,2,1,2,3,6,21,1,28,0.03571428571428571,26,10,10,32,34,2,0.9411764705882353,2,0,0
2023-2024,2023020326,2023-11-28,WSH,WSH @ SJS,L,AWAY,1,2,1,2,3,6,22,0,34,0.029411764705882353,13,9,7,21,23,2,0.9130434782608695,1,1,0
2023-2024,2023020336,2023-11-29,ANA,ANA @ VAN,L,AWAY,1,3,1,2,3,10,35,1,31,0.03225806451612903,13,2,2,24,26,2,0.9230769230769231,2,0,0
2023-2024,2023020334,2023-11-29,ARI,ARI vs. TBL,W,HOME,3,1,3,5,8,9,18,0,27,0.1111111111111111,24,3,11,30,31,1,0.967741935483871,1,0,0
2023-2024,2023020328,2023-11-29,CAR,CAR @ PHI,W,AWAY,4,1,4,6,10,4,9,0,36,0.1111111111111111,15,6,8,28,29,1,0.9655172413793104,1,0,0
2023-2024,2023020333,2023-11-29,CHI,CHI vs. SEA,W,HOME,4,3,4,7,11,14,15,0,23,0.17391304347826086,23,18,22,33,36,3,0.9166666666666666,2,0,0
2023-2024,2023020332,2023-11-29,DAL,DAL @ WPG,W,AWAY,2,0,2,4,6,8,16,0,21,0.09523809523809523,15,3,3,27,27,0,1.0,0,0,0
2023-2024,2023020335,2023-11-29,EDM,EDM vs. VGK,W,HOME,5,4,4,6,10,12,31,1,34,0.11764705882352941,21,15,12,23,27,4,0.8518518518518519,4,0,0
2023-2024,2023020329,2023-11-29,FLA,FLA @ TOR,L,AWAY,1,2,1,2,3,15,46,0,39,0.02564102564102564,13,13,3,31,32,1,0.96875,1,0,0
2023-2024,2023020330,2023-11-29,MIN,MIN vs. STL,W,HOME,3,1,3,5,8,8,16,0,37,0.08108108108108109,25,7,9,23,24,1,0.9583333333333334,1,0,0
2023-2024,2023020327,2023-11-29,NJD,NJD vs. NYI,W,HOME,5,4,5,9,14,13,25,1,33,0.15151515151515152,5,5,7,22,26,4,0.8461538461538461,3,1,0
2023-2024,2023020331,2023-11-29,NSH,NSH vs. PIT,W,HOME,3,2,3,6,9,9,33,0,25,0.12,8,9,11,29,31,2,0.9354838709677419,2,0,0
2023-2024,2023020327,2023-11-29,NYI,NYI @ NJD,L,AWAY,4,5,4,8,12,13,25,1,26,0.15384615384615385,22,3,4,28,33,5,0.8484848484848485,4,1,0
2023-2024,2023020328,2023-11-29,PHI,PHI vs. CAR,L,HOME,1,4,1,1,2,4,11,0,29,0.034482758620689655,25,2,5,32,35,3,0.9142857142857143,3,0,0
