SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2017-2018,2017020013,2017-10-06,CBJ,CBJ vs. NYI,W,HOME,5,0,5,8,13,9,17,1,37,0.13513513513513514,18,8,3,29,29,0,1.0,0,0,0
2017-2018,2017020010,2017-10-06,CHI,CHI vs. PIT,W,HOME,10,1,10,19,29,4,27,0,44,0.22727272727272727,13,10,11,28,29,1,0.9655172413793104,0,1,0
2017-2018,2017020014,2017-10-06,FLA,FLA @ TBL,L,AWAY,3,5,3,5,8,6,20,0,36,0.08333333333333333,12,3,8,20,24,4,0.8333333333333334,3,1,0
2017-2018,2017020012,2017-10-06,LAK,LAK vs. PHI,W,HOME,2,0,2,4,6,10,21,0,27,0.07407407407407407,11,7,6,35,35,0,1.0,0,0,0
2017-2018,2017020013,2017-10-06,NYI,NYI @ CBJ,L,AWAY,0,5,0,0,0,11,25,0,29,0.0,15,9,7,32,37,5,0.8648648648648649,4,1,0
2017-2018,2017020012,2017-10-06,PHI,PHI @ LAK,L,AWAY,0,2,0,0,0,10,19,0,35,0.0,13,4,9,25,27,2,0.9259259259259259,2,0,0
2017-2018,2017020010,2017-10-06,PIT,PIT @ CHI,L,AWAY,1,10,1,2,3,32,38,1,29,0.034482758620689655,24,7,9,34,44,10,0.7727272727272727,10,0,0
2017-2018,2017020014,2017-10-06,TBL,TBL vs. FLA,W,HOME,5,3,5,7,12,8,26,1,25,0.2,17,9,6,33,36,3,0.9166666666666666,3,0,0
2017-2018,2017020020,2017-10-07,BUF,BUF @ NYI,L,AWAY,3,6,3,4,7,8,23,0,29,0.10344827586206896,11,6,10,27,32,5,0.84375,3,0,0
2017-2018,2017020023,2017-10-07,CAR,CAR vs. MIN,W,HOME,5,4,4,8,12,6,12,1,42,0.09523809523809523,17,16,7,23,27,4,0.8518518518518519,3,1,0
2017-2018,2017020019,2017-10-07,COL,COL @ NJD,L,AWAY,1,4,1,2,3,8,21,0,41,0.024390243902439025,9,10,6,35,39,4,0.8974358974358975,0,3,0
2017-2018,2017020015,2017-10-07,DAL,DAL vs. VGK,L,HOME,1,2,1,2,3,16,20,1,46,0.021739130434782608,20,7,15,28,30,2,0.9333333333333333,2,0,0
2017-2018,2017020017,2017-10-07,DET,DET @ OTT,W,AWAY,2,1,1,1,2,12,25,0,30,0.03333333333333333,13,5,7,37,38,1,0.9736842105263158,1,0,0
2017-2018,2017020018,2017-10-07,FLA,FLA vs. TBL,W,HOME,5,4,5,10,15,23,14,1,48,0.10416666666666667,13,15,13,26,30,4,0.8666666666666667,3,1,0
2017-2018,2017020023,2017-10-07,MIN,MIN @ CAR,L,AWAY,4,5,4,8,12,8,27,1,27,0.14814814814814814,16,15,5,38,42,4,0.9047619047619048,3,1,0
2017-2018,2017020022,2017-10-07,MTL,MTL @ WSH,L,AWAY,1,6,1,1,2,8,24,0,39,0.02564102564102564,8,6,3,17,23,6,0.7391304347826086,5,1,0
2017-2018,2017020019,2017-10-07,NJD,NJD vs. COL,W,HOME,4,1,4,7,11,12,30,3,39,0.10256410256410256,9,15,4,40,41,1,0.975609756097561,1,0,0
2017-2018,2017020021,2017-10-07,NSH,NSH @ PIT,L,AWAY,0,4,0,0,0,46,33,0,26,0.0,8,3,2,30,34,4,0.8823529411764706,4,0,0
2017-2018,2017020020,2017-10-07,NYI,NYI vs. BUF,W,HOME,6,3,6,8,14,10,25,0,33,0.18181818181818182,11,6,10,26,29,3,0.896551724137931,1,0,0
2017-2018,2017020016,2017-10-07,NYR,NYR @ TOR,L,AWAY,5,8,5,10,15,10,20,2,35,0.14285714285714285,18,15,8,33,41,8,0.8048780487804879,5,3,0
2017-2018,2017020017,2017-10-07,OTT,OTT vs. DET,L,HOME,1,2,1,0,1,8,25,0,38,0.02631578947368421,27,7,19,29,30,1,0.9666666666666667,1,0,0
2017-2018,2017020021,2017-10-07,PIT,PIT vs. NSH,W,HOME,4,0,4,8,12,36,25,0,34,0.11764705882352941,14,8,3,26,26,0,1.0,0,0,0
2017-2018,2017020018,2017-10-07,TBL,TBL @ FLA,L,AWAY,4,5,4,7,11,19,26,1,30,0.13333333333333333,13,5,13,43,48,5,0.8958333333333334,4,1,0
2017-2018,2017020016,2017-10-07,TOR,TOR vs. NYR,W,HOME,8,5,8,11,19,4,21,3,41,0.1951219512195122,7,17,12,30,35,5,0.8571428571428571,3,2,0
2017-2018,2017020015,2017-10-07,VGK,VGK @ DAL,W,AWAY,2,1,2,4,6,10,15,0,30,0.06666666666666667,18,2,13,45,46,1,0.9782608695652174,0,1,0
2017-2018,2017020022,2017-10-07,WSH,WSH vs. MTL,W,HOME,6,1,6,12,18,8,21,1,23,0.2608695652173913,15,5,3,38,39,1,0.9743589743589743,0,0,0
2017-2018,2017020029,2017-10-08,ANA,ANA vs. PHI,L,HOME,2,3,2,2,4,12,16,0,23,0.08695652173913043,15,2,9,34,37,3,0.918918918918919,3,0,0
2017-2018,2017020026,2017-10-08,ARI,ARI vs. VGK,L,HOME,1,2,1,2,3,8,23,0,28,0.03571428571428571,24,5,11,40,42,2,0.9523809523809523,2,0,0
2017-2018,2017020025,2017-10-08,CBJ,CBJ @ CHI,L,AWAY,1,5,1,2,3,9,27,0,33,0.030303030303030304,13,9,9,24,29,5,0.8275862068965517,4,1,0
2017-2018,2017020027,2017-10-08,CGY,CGY vs. WPG,W,HOME,6,3,6,12,18,6,15,2,45,0.13333333333333333,10,6,7,25,28,3,0.8928571428571429,1,1,0
2017-2018,2017020025,2017-10-08,CHI,CHI vs. CBJ,W,HOME,5,1,5,7,12,11,32,1,29,0.1724137931034483,12,6,11,32,33,1,0.9696969696969697,1,0,0
2017-2018,2017020024,2017-10-08,DAL,DAL @ STL,L,AWAY,2,4,2,4,6,6,26,1,40,0.05,12,7,2,17,21,4,0.8095238095238095,3,1,0
2017-2018,2017020028,2017-10-08,EDM,EDM @ VAN,L,AWAY,2,3,2,4,6,19,26,1,35,0.05714285714285714,7,4,2,23,26,3,0.8846153846153846,2,1,0
2017-2018,2017020030,2017-10-08,LAK,LAK @ SJS,W,AWAY,4,1,4,4,8,8,25,0,38,0.10526315789473684,14,7,11,24,25,1,0.96,1,0,0
2017-2018,2017020031,2017-10-08,MTL,MTL @ NYR,L,AWAY,0,2,0,0,0,6,22,0,34,0.0,9,6,12,23,25,2,0.92,2,0,0
2017-2018,2017020031,2017-10-08,NYR,NYR vs. MTL,W,HOME,2,0,2,4,6,2,24,0,25,0.08,17,11,22,34,34,0,1.0,0,0,0
2017-2018,2017020029,2017-10-08,PHI,PHI @ ANA,W,AWAY,3,2,3,6,9,6,17,0,37,0.08108108108108109,12,1,6,21,23,2,0.9130434782608695,1,0,0
2017-2018,2017020030,2017-10-08,SJS,SJS vs. LAK,L,HOME,1,4,1,2,3,12,29,0,25,0.04,14,7,20,34,38,4,0.8947368421052632,4,0,0
2017-2018,2017020024,2017-10-08,STL,STL vs. DAL,W,HOME,4,2,4,8,12,10,39,1,21,0.19047619047619047,15,6,1,38,40,2,0.95,1,1,0
2017-2018,2017020028,2017-10-08,VAN,VAN vs. EDM,W,HOME,3,2,3,3,6,13,16,1,26,0.11538461538461539,15,8,4,33,35,2,0.9428571428571428,1,1,0
2017-2018,2017020026,2017-10-08,VGK,VGK @ ARI,W,AWAY,2,1,2,2,4,6,27,0,42,0.047619047619047616,16,3,10,27,28,1,0.9642857142857143,1,0,0
2017-2018,2017020027,2017-10-08,WPG,WPG @ CGY,L,AWAY,3,6,3,4,7,12,11,1,28,0.10714285714285714,21,10,3,39,45,6,0.8666666666666667,4,2,0
2017-2018,2017020032,2017-10-09,BOS,BOS vs. COL,L,HOME,0,4,0,0,0,2,22,0,29,0.0,11,8,13,19,22,3,0.8636363636363636,2,0,0
2017-2018,2017020034,2017-10-09,BUF,BUF vs. NJD,L,HOME,2,6,2,2,4,11,24,1,25,0.08,10,1,13,25,31,6,0.8064516129032258,5,0,0
2017-2018,2017020035,2017-10-09,CHI,CHI @ TOR,L,AWAY,3,4,3,6,9,12,15,1,21,0.14285714285714285,15,9,7,39,43,4,0.9069767441860465,3,1,0
2017-2018,2017020032,2017-10-09,COL,COL @ BOS,W,AWAY,4,0,4,7,11,8,19,0,23,0.17391304347826086,14,15,6,29,29,0,1.0,0,0,0
2017-2018,2017020034,2017-10-09,NJD,NJD @ BUF,W,AWAY,6,2,6,9,15,9,10,0,31,0.1935483870967742,13,3,6,23,25,2,0.92,1,1,0
2017-2018,2017020033,2017-10-09,NYI,NYI vs. STL,L,HOME,2,3,2,4,6,8,20,0,42,0.047619047619047616,13,2,13,33,35,2,0.9428571428571428,1,1,0
2017-2018,2017020033,2017-10-09,STL,STL @ NYI,W,AWAY,3,2,2,3,5,12,22,1,35,0.05714285714285714,13,3,6,40,42,2,0.9523809523809523,2,0,0
2017-2018,2017020036,2017-10-09,TBL,TBL vs. WSH,W,HOME,4,3,4,8,12,10,18,1,40,0.1,13,9,8,23,26,3,0.8846153846153846,1,2,0
2017-2018,2017020035,2017-10-09,TOR,TOR vs. CHI,W,HOME,4,3,4,6,10,14,25,1,43,0.09302325581395349,12,5,17,18,21,3,0.8571428571428571,2,1,0
2017-2018,2017020036,2017-10-09,WSH,WSH @ TBL,L,AWAY,3,4,3,6,9,10,14,2,26,0.11538461538461539,17,6,6,36,40,4,0.9,3,1,0
2017-2018,2017020038,2017-10-10,ANA,ANA vs. CGY,L,HOME,0,2,0,0,0,13,25,0,43,0.0,17,7,8,27,29,2,0.9310344827586207,1,1,0
2017-2018,2017020040,2017-10-10,CAR,CAR vs. CBJ,L,HOME,1,2,1,0,1,6,20,0,38,0.02631578947368421,14,10,8,25,27,2,0.9259259259259259,2,0,0
2017-2018,2017020040,2017-10-10,CBJ,CBJ @ CAR,W,AWAY,2,1,2,2,4,6,32,0,27,0.07407407407407407,17,16,2,37,38,1,0.9736842105263158,1,0,0
2017-2018,2017020038,2017-10-10,CGY,CGY @ ANA,W,AWAY,2,0,2,4,6,15,24,1,29,0.06896551724137931,16,4,11,43,43,0,1.0,0,0,0
2017-2018,2017020041,2017-10-10,CHI,CHI @ MTL,W,AWAY,3,1,3,5,8,10,18,1,24,0.125,23,6,29,41,42,1,0.9761904761904762,1,0,0
2017-2018,2017020037,2017-10-10,EDM,EDM vs. WPG,L,HOME,2,5,2,3,5,8,25,0,39,0.05128205128205128,17,7,15,38,43,5,0.8837209302325582,4,1,0
2017-2018,2017020041,2017-10-10,MTL,MTL vs. CHI,L,HOME,1,3,1,0,1,4,21,0,42,0.023809523809523808,11,9,13,22,25,3,0.88,2,1,0
2017-2018,2017020039,2017-10-10,NYR,NYR vs. STL,L,HOME,1,3,1,2,3,8,34,1,33,0.030303030303030304,10,12,16,20,22,2,0.9090909090909091,1,1,0
2017-2018,2017020039,2017-10-10,STL,STL @ NYR,W,AWAY,3,1,3,4,7,8,24,1,23,0.13043478260869565,20,6,8,32,33,1,0.9696969696969697,0,1,0
2017-2018,2017020037,2017-10-10,WPG,WPG @ EDM,W,AWAY,5,2,5,8,13,4,28,1,43,0.11627906976744186,17,12,14,37,39,2,0.9487179487179487,2,0,0
2017-2018,2017020045,2017-10-11,ARI,ARI @ VGK,L,AWAY,2,5,2,3,5,6,36,0,33,0.06060606060606061,16,13,5,23,28,5,0.8214285714285714,4,1,0
2017-2018,2017020043,2017-10-11,DAL,DAL vs. DET,W,HOME,4,2,4,6,10,10,19,1,33,0.12121212121212122,17,14,10,23,25,2,0.92,1,1,0
2017-2018,2017020043,2017-10-11,DET,DET @ DAL,L,AWAY,2,4,2,4,6,8,19,1,25,0.08,18,4,9,29,32,3,0.90625,2,1,0
2017-2018,2017020046,2017-10-11,NJD,NJD @ TOR,W,AWAY,6,3,6,8,14,31,22,1,31,0.1935483870967742,18,10,14,47,50,3,0.94,1,2,0
2017-2018,2017020042,2017-10-11,NSH,NSH vs. PHI,W,HOME,6,5,6,11,17,10,16,3,31,0.1935483870967742,13,9,8,25,30,5,0.8333333333333334,3,2,0
2017-2018,2017020044,2017-10-11,OTT,OTT @ VAN,W,AWAY,3,2,2,4,6,6,22,0,42,0.047619047619047616,8,7,1,26,28,2,0.9285714285714286,2,0,0
2017-2018,2017020042,2017-10-11,PHI,PHI @ NSH,L,AWAY,5,6,5,9,14,8,13,2,30,0.16666666666666666,14,6,9,25,31,6,0.8064516129032258,3,3,0
2017-2018,2017020047,2017-10-11,PIT,PIT @ WSH,W,AWAY,3,2,3,6,9,8,16,3,36,0.08333333333333333,17,6,5,20,22,2,0.9090909090909091,2,0,0
2017-2018,2017020046,2017-10-11,TOR,TOR vs. NJD,L,HOME,3,6,3,6,9,15,19,2,50,0.06,8,11,10,25,31,6,0.8064516129032258,4,1,0
2017-2018,2017020044,2017-10-11,VAN,VAN vs. OTT,L,HOME,2,3,2,4,6,8,12,0,28,0.07142857142857142,8,8,5,40,42,2,0.9523809523809523,2,0,0
2017-2018,2017020045,2017-10-11,VGK,VGK vs. ARI,W,HOME,5,2,5,8,13,6,21,1,28,0.17857142857142858,14,12,13,31,33,2,0.9393939393939394,2,0,0
2017-2018,2017020047,2017-10-11,WSH,WSH vs. PIT,L,HOME,2,3,2,4,6,10,26,0,22,0.09090909090909091,16,6,13,33,36,3,0.9166666666666666,0,3,0
2017-2018,2017020049,2017-10-12,ANA,ANA vs. NYI,W,HOME,3,2,3,6,9,10,19,0,30,0.1,22,4,12,39,41,2,0.9512195121951219,2,0,0
2017-2018,2017020048,2017-10-12,BOS,BOS @ COL,L,AWAY,3,6,3,5,8,20,14,1,23,0.13043478260869565,15,9,4,31,35,4,0.8857142857142857,3,1,0
2017-2018,2017020050,2017-10-12,CGY,CGY @ LAK,W,AWAY,4,3,4,8,12,10,26,1,37,0.10810810810810811,20,4,10,42,45,3,0.9333333333333333,3,0,0
2017-2018,2017020048,2017-10-12,COL,COL vs. BOS,W,HOME,6,3,6,10,16,18,15,1,37,0.16216216216216217,17,12,7,20,23,3,0.8695652173913043,2,1,0
2017-2018,2017020052,2017-10-12,FLA,FLA vs. STL,W,HOME,5,2,5,9,14,25,18,1,38,0.13157894736842105,13,14,12,37,39,2,0.9487179487179487,1,1,0
2017-2018,2017020050,2017-10-12,LAK,LAK vs. CGY,L,HOME,3,4,3,6,9,14,19,0,45,0.06666666666666667,9,3,11,33,37,4,0.8918918918918919,3,1,0
2017-2018,2017020049,2017-10-12,NYI,NYI @ ANA,L,AWAY,2,3,2,4,6,8,21,0,41,0.04878048780487805,12,7,13,27,30,3,0.9,3,0,0
2017-2018,2017020051,2017-10-12,PIT,PIT @ TBL,L,AWAY,4,5,4,7,11,10,16,1,40,0.1,16,5,11,29,34,5,0.8529411764705882,3,2,0
2017-2018,2017020052,2017-10-12,STL,STL @ FLA,L,AWAY,2,5,2,4,6,23,13,1,39,0.05128205128205128,11,4,9,33,38,5,0.868421052631579,3,1,0
2017-2018,2017020051,2017-10-12,TBL,TBL vs. PIT,W,HOME,5,4,5,10,15,10,24,2,34,0.14705882352941177,10,8,5,36,40,4,0.9,3,1,0
2017-2018,2017020056,2017-10-13,ARI,ARI vs. DET,L,HOME,2,4,2,4,6,11,24,1,35,0.05714285714285714,6,8,10,29,32,3,0.90625,1,1,0
2017-2018,2017020057,2017-10-13,BUF,BUF @ SJS,L,AWAY,2,3,2,4,6,6,27,0,25,0.08,16,4,8,23,26,3,0.8846153846153846,2,1,0
2017-2018,2017020059,2017-10-13,CBJ,CBJ vs. NYR,W,HOME,3,1,3,5,8,10,11,0,43,0.06976744186046512,13,11,5,37,38,1,0.9736842105263158,1,0,0
2017-2018,2017020054,2017-10-13,CHI,CHI vs. MIN,L,HOME,2,5,2,4,6,13,25,1,38,0.05263157894736842,15,5,10,29,32,3,0.90625,2,1,0
2017-2018,2017020053,2017-10-13,DAL,DAL @ NSH,L,AWAY,1,4,1,2,3,14,22,1,31,0.03225806451612903,9,3,5,27,30,3,0.9,2,1,0
2017-2018,2017020056,2017-10-13,DET,DET @ ARI,W,AWAY,4,2,4,6,10,15,26,1,33,0.12121212121212122,17,5,9,33,35,2,0.9428571428571428,1,1,0
2017-2018,2017020054,2017-10-13,MIN,MIN @ CHI,W,AWAY,5,2,5,8,13,15,32,1,34,0.14705882352941177,17,10,8,36,38,2,0.9473684210526315,1,1,0
2017-2018,2017020058,2017-10-13,NJD,NJD vs. WSH,L,HOME,2,5,2,4,6,22,22,1,23,0.08695652173913043,9,6,6,23,28,5,0.8214285714285714,2,3,0
2017-2018,2017020053,2017-10-13,NSH,NSH vs. DAL,W,HOME,4,1,4,5,9,5,16,1,31,0.12903225806451613,14,6,12,30,31,1,0.967741935483871,0,1,0
2017-2018,2017020059,2017-10-13,NYR,NYR @ CBJ,L,AWAY,1,3,1,0,1,8,13,0,38,0.02631578947368421,14,1,5,40,42,2,0.9523809523809523,2,0,0
2017-2018,2017020057,2017-10-13,SJS,SJS vs. BUF,W,HOME,3,2,3,6,9,6,23,1,26,0.11538461538461539,15,14,20,23,25,2,0.92,2,0,0
2017-2018,2017020055,2017-10-13,VAN,VAN vs. WPG,L,HOME,2,4,2,3,5,4,18,1,32,0.0625,9,4,8,16,19,3,0.8421052631578947,2,0,0
2017-2018,2017020055,2017-10-13,WPG,WPG @ VAN,W,AWAY,4,2,4,5,9,10,19,0,20,0.2,15,4,4,30,32,2,0.9375,1,1,0
2017-2018,2017020058,2017-10-13,WSH,WSH @ NJD,W,AWAY,5,2,5,9,14,30,27,3,28,0.17857142857142858,9,7,4,21,23,2,0.9130434782608695,1,1,0
2017-2018,2017020060,2017-10-14,ANA,ANA @ COL,L,AWAY,1,3,1,2,3,14,19,0,18,0.05555555555555555,26,4,0,36,38,2,0.9473684210526315,0,2,0
2017-2018,2017020068,2017-10-14,CAR,CAR @ WPG,L,AWAY,1,2,1,2,3,4,9,1,29,0.034482758620689655,14,5,9,19,21,2,0.9047619047619048,2,0,0
2017-2018,2017020061,2017-10-14,CGY,CGY vs. OTT,L,HOME,0,6,0,0,0,17,12,0,25,0.0,6,10,8,22,28,6,0.7857142857142857,4,2,0
2017-2018,2017020060,2017-10-14,COL,COL vs. ANA,W,HOME,3,1,3,5,8,4,10,2,39,0.07692307692307693,10,6,6,17,18,1,0.9444444444444444,0,0,0
2017-2018,2017020062,2017-10-14,DET,DET @ VGK,W,AWAY,6,3,6,11,17,13,17,0,27,0.2222222222222222,10,19,7,24,27,3,0.8888888888888888,3,0,0
2017-2018,2017020067,2017-10-14,FLA,FLA @ PIT,L,AWAY,3,4,3,5,8,4,23,1,46,0.06521739130434782,17,7,9,29,33,4,0.8787878787878788,2,1,0
2017-2018,2017020063,2017-10-14,MTL,MTL vs. TOR,L,HOME,3,4,3,4,7,4,21,1,34,0.08823529411764706,27,6,18,18,22,4,0.8181818181818182,4,0,0
2017-2018,2017020065,2017-10-14,NJD,NJD @ NYR,W,AWAY,3,2,3,5,8,8,28,1,19,0.15789473684210525,20,7,3,29,31,2,0.9354838709677419,2,0,0
2017-2018,2017020065,2017-10-14,NYR,NYR vs. NJD,L,HOME,2,3,2,2,4,12,34,0,31,0.06451612903225806,11,18,16,16,19,3,0.8421052631578947,2,1,0
2017-2018,2017020061,2017-10-14,OTT,OTT @ CGY,W,AWAY,6,0,6,12,18,11,9,2,28,0.21428571428571427,24,6,7,25,25,0,1.0,0,0,0
2017-2018,2017020066,2017-10-14,PHI,PHI vs. WSH,W,HOME,8,2,8,13,21,12,23,1,37,0.21621621621621623,16,4,10,21,23,2,0.9130434782608695,2,0,0
2017-2018,2017020067,2017-10-14,PIT,PIT vs. FLA,W,HOME,4,3,4,7,11,10,21,1,33,0.12121212121212122,6,11,2,43,46,3,0.9347826086956522,2,1,0
2017-2018,2017020064,2017-10-14,STL,STL @ TBL,L,AWAY,1,2,1,2,3,2,20,0,29,0.034482758620689655,26,5,5,25,27,2,0.9259259259259259,1,1,0
2017-2018,2017020064,2017-10-14,TBL,TBL vs. STL,W,HOME,2,1,2,4,6,6,26,1,27,0.07407407407407407,7,7,6,28,29,1,0.9655172413793104,1,0,0
2017-2018,2017020063,2017-10-14,TOR,TOR @ MTL,W,AWAY,4,3,4,2,6,4,33,0,22,0.18181818181818182,14,4,13,31,34,3,0.9117647058823529,2,1,0
2017-2018,2017020062,2017-10-14,VGK,VGK vs. DET,L,HOME,3,6,3,5,8,9,18,0,27,0.1111111111111111,10,19,10,21,27,6,0.7777777777777778,6,0,0
2017-2018,2017020068,2017-10-14,WPG,WPG vs. CAR,W,HOME,2,1,2,4,6,8,22,0,21,0.09523809523809523,19,6,16,28,29,1,0.9655172413793104,0,1,0
2017-2018,2017020066,2017-10-14,WSH,WSH @ PHI,L,AWAY,2,8,2,4,6,14,20,0,23,0.08695652173913043,10,6,10,29,37,8,0.7837837837837838,6,1,0
2017-2018,2017020072,2017-10-15,ARI,ARI vs. BOS,L,HOME,2,6,2,4,6,6,34,1,31,0.06451612903225806,17,3,8,23,29,6,0.7931034482758621,4,2,0
2017-2018,2017020072,2017-10-15,BOS,BOS @ ARI,W,AWAY,6,2,6,12,18,6,34,2,29,0.20689655172413793,13,2,3,29,31,2,0.9354838709677419,1,1,0
2017-2018,2017020077,2017-10-15,BOS,BOS @ VGK,L,AWAY,1,3,1,2,3,10,21,0,22,0.045454545454545456,13,11,11,23,25,2,0.92,2,0,0
2017-2018,2017020075,2017-10-15,BUF,BUF @ LAK,L,AWAY,2,4,2,4,6,6,25,0,25,0.08,15,4,3,26,29,3,0.896551724137931,0,3,0
2017-2018,2017020070,2017-10-15,CBJ,CBJ @ MIN,W,AWAY,5,4,5,10,15,6,8,0,35,0.14285714285714285,11,3,2,17,21,4,0.8095238095238095,2,2,0
2017-2018,2017020074,2017-10-15,CGY,CGY @ VAN,W,AWAY,5,2,5,9,14,16,17,1,27,0.18518518518518517,15,7,3,27,29,2,0.9310344827586207,2,0,0
2017-2018,2017020071,2017-10-15,CHI,CHI vs. NSH,W,HOME,2,1,2,4,6,12,21,0,35,0.05714285714285714,12,10,1,37,38,1,0.9736842105263158,0,1,0
2017-2018,2017020069,2017-10-15,COL,COL @ DAL,L,AWAY,1,3,1,2,3,17,15,0,23,0.043478260869565216,15,4,9,33,35,2,0.9428571428571428,1,1,0
2017-2018,2017020069,2017-10-15,DAL,DAL vs. COL,W,HOME,3,1,3,5,8,13,26,1,36,0.08333333333333333,9,8,6,22,23,1,0.9565217391304348,1,0,0
2017-2018,2017020073,2017-10-15,EDM,EDM vs. OTT,L,HOME,1,6,1,2,3,27,37,0,36,0.027777777777777776,9,5,19,25,31,6,0.8064516129032258,3,3,0
2017-2018,2017020075,2017-10-15,LAK,LAK vs. BUF,W,HOME,4,2,4,8,12,6,27,3,30,0.13333333333333333,12,6,14,23,25,2,0.92,2,0,0
2017-2018,2017020070,2017-10-15,MIN,MIN vs. CBJ,L,HOME,4,5,4,7,11,6,18,2,21,0.19047619047619047,13,5,6,30,35,5,0.8571428571428571,5,0,0
2017-2018,2017020071,2017-10-15,NSH,NSH @ CHI,L,AWAY,1,2,1,2,3,16,21,1,38,0.02631578947368421,22,3,1,33,35,2,0.9428571428571428,2,0,0
