SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2013-2014,2013020017,2013-10-04,CAR,CAR vs. DET,L,HOME,2,3,2,4,6,6,26,1,25,0.08,23,12,5,35,38,3,0.9210526315789473,3,0,0
2013-2014,2013020018,2013-10-04,CBJ,CBJ vs. CGY,L,HOME,3,4,3,6,9,8,33,1,32,0.09375,8,5,3,26,30,4,0.8666666666666667,4,0,0
2013-2014,2013020018,2013-10-04,CGY,CGY @ CBJ,W,AWAY,4,3,4,6,10,8,22,0,30,0.13333333333333333,23,7,1,29,32,3,0.90625,2,1,0
2013-2014,2013020012,2013-10-04,DAL,DAL vs. FLA,L,HOME,2,4,2,4,6,38,26,0,27,0.07407407407407407,10,8,7,35,38,3,0.9210526315789473,3,0,0
2013-2014,2013020017,2013-10-04,DET,DET @ CAR,W,AWAY,3,2,3,6,9,6,20,0,38,0.07894736842105263,15,8,10,23,25,2,0.92,1,1,0
2013-2014,2013020012,2013-10-04,FLA,FLA @ DAL,W,AWAY,4,2,4,6,10,26,12,0,39,0.10256410256410256,24,3,5,25,27,2,0.9259259259259259,1,0,0
2013-2014,2013020011,2013-10-04,LAK,LAK @ MIN,W,AWAY,3,2,2,4,6,20,20,1,18,0.1111111111111111,14,1,3,27,29,2,0.9310344827586207,1,1,0
2013-2014,2013020011,2013-10-04,MIN,MIN vs. LAK,L,HOME,2,3,2,4,6,16,19,1,29,0.06896551724137931,20,5,8,16,18,2,0.8888888888888888,1,1,0
2013-2014,2013020016,2013-10-04,NJD,NJD vs. NYI,L,HOME,3,4,3,6,9,4,13,0,29,0.10344827586206896,9,7,10,23,26,3,0.8846153846153846,3,0,0
2013-2014,2013020010,2013-10-04,NSH,NSH @ STL,L,AWAY,2,4,2,3,5,20,13,0,30,0.06666666666666667,7,6,0,24,28,4,0.8571428571428571,2,2,0
2013-2014,2013020016,2013-10-04,NYI,NYI @ NJD,W,AWAY,4,3,3,4,7,4,15,0,26,0.11538461538461539,14,6,3,26,29,3,0.896551724137931,3,0,0
2013-2014,2013020013,2013-10-04,NYR,NYR @ PHX,L,AWAY,1,4,1,2,3,18,26,1,24,0.041666666666666664,18,3,1,28,32,4,0.875,3,1,0
2013-2014,2013020015,2013-10-04,OTT,OTT @ BUF,W,AWAY,1,0,1,2,3,8,14,0,46,0.021739130434782608,8,4,3,35,35,0,1.0,0,0,0
2013-2014,2013020013,2013-10-04,PHX,PHX vs. NYR,W,HOME,4,1,4,7,11,30,22,1,32,0.125,17,13,4,23,24,1,0.9583333333333334,0,1,0
2013-2014,2013020014,2013-10-04,SJS,SJS vs. VAN,W,HOME,4,1,4,6,10,12,17,0,35,0.11428571428571428,18,7,14,21,22,1,0.9545454545454546,0,1,0
2013-2014,2013020010,2013-10-04,STL,STL vs. NSH,W,HOME,4,2,4,8,12,8,19,2,28,0.14285714285714285,15,5,2,28,30,2,0.9333333333333333,2,0,0
2013-2014,2013020014,2013-10-04,VAN,VAN @ SJS,L,AWAY,1,4,1,2,3,14,18,1,22,0.045454545454545456,22,0,8,31,35,4,0.8857142857142857,4,0,0
2013-2014,2013020021,2013-10-05,BOS,BOS vs. DET,W,HOME,4,1,4,7,11,4,23,2,37,0.10810810810810811,11,6,9,25,26,1,0.9615384615384616,1,0,0
2013-2014,2013020025,2013-10-05,BUF,BUF @ PIT,L,AWAY,1,4,1,1,2,4,25,0,21,0.047619047619047616,18,3,3,31,34,3,0.9117647058823529,3,0,0
2013-2014,2013020024,2013-10-05,CBJ,CBJ @ NYI,W,AWAY,3,2,2,4,6,4,25,1,29,0.06896551724137931,13,6,7,28,30,2,0.9333333333333333,1,1,0
2013-2014,2013020020,2013-10-05,COL,COL vs. NSH,W,HOME,3,1,3,6,9,10,19,0,36,0.08333333333333333,11,5,9,26,27,1,0.9629629629629629,1,0,0
2013-2014,2013020021,2013-10-05,DET,DET @ BOS,L,AWAY,1,4,1,2,3,8,16,0,26,0.038461538461538464,9,7,12,33,37,4,0.8918918918918919,2,2,0
2013-2014,2013020019,2013-10-05,LAK,LAK @ WPG,L,AWAY,3,5,3,4,7,17,18,2,36,0.08333333333333333,14,2,7,28,32,4,0.875,3,1,0
2013-2014,2013020023,2013-10-05,MTL,MTL vs. PHI,W,HOME,4,1,4,8,12,24,20,2,34,0.11764705882352941,12,3,6,22,23,1,0.9565217391304348,0,1,0
2013-2014,2013020020,2013-10-05,NSH,NSH @ COL,L,AWAY,1,3,1,2,3,16,14,0,27,0.037037037037037035,14,10,2,33,35,2,0.9428571428571428,2,0,0
2013-2014,2013020024,2013-10-05,NYI,NYI vs. CBJ,L,HOME,2,3,2,4,6,4,20,1,30,0.06666666666666667,21,7,11,27,29,2,0.9310344827586207,1,1,0
2013-2014,2013020022,2013-10-05,OTT,OTT @ TOR,L,AWAY,4,5,4,8,12,14,41,0,36,0.1111111111111111,19,7,14,38,42,4,0.9047619047619048,2,2,0
2013-2014,2013020023,2013-10-05,PHI,PHI @ MTL,L,AWAY,1,4,1,2,3,30,29,1,23,0.043478260869565216,24,4,11,30,34,4,0.8823529411764706,2,2,0
2013-2014,2013020025,2013-10-05,PIT,PIT vs. BUF,W,HOME,4,1,4,5,9,4,26,0,35,0.11428571428571428,16,6,4,20,21,1,0.9523809523809523,1,0,0
2013-2014,2013020022,2013-10-05,TOR,TOR vs. OTT,W,HOME,5,4,4,8,12,4,32,2,42,0.09523809523809523,17,14,32,32,36,4,0.8888888888888888,4,0,0
2013-2014,2013020019,2013-10-05,WPG,WPG vs. LAK,W,HOME,5,3,5,9,14,15,31,1,33,0.15151515151515152,15,4,12,33,36,3,0.9166666666666666,1,2,0
2013-2014,2013020029,2013-10-06,ANA,ANA @ MIN,W,AWAY,4,3,4,8,12,13,20,1,30,0.13333333333333333,19,8,9,30,33,3,0.9090909090909091,1,2,0
2013-2014,2013020032,2013-10-06,CAR,CAR vs. PHI,W,HOME,2,1,2,3,5,4,29,0,34,0.058823529411764705,11,9,6,17,18,1,0.9444444444444444,1,0,0
2013-2014,2013020026,2013-10-06,CHI,CHI vs. TBL,L,HOME,2,3,2,3,5,2,19,1,39,0.05128205128205128,17,14,7,14,16,2,0.875,1,1,0
2013-2014,2013020028,2013-10-06,DAL,DAL vs. WSH,W,HOME,2,1,2,4,6,6,26,0,21,0.09523809523809523,14,6,6,25,26,1,0.9615384615384616,0,1,0
2013-2014,2013020030,2013-10-06,EDM,EDM @ VAN,L,AWAY,2,6,2,3,5,40,38,0,23,0.08695652173913043,19,6,7,38,43,5,0.8837209302325582,3,1,0
2013-2014,2013020027,2013-10-06,FLA,FLA @ STL,L,AWAY,0,7,0,0,0,47,12,0,19,0.0,6,4,2,27,34,7,0.7941176470588235,6,1,0
2013-2014,2013020029,2013-10-06,MIN,MIN vs. ANA,L,HOME,3,4,3,4,7,11,23,2,33,0.09090909090909091,7,8,9,26,30,4,0.8666666666666667,3,1,0
2013-2014,2013020032,2013-10-06,PHI,PHI @ CAR,L,AWAY,1,2,1,1,2,8,46,0,18,0.05555555555555555,14,7,5,32,34,2,0.9411764705882353,2,0,0
2013-2014,2013020031,2013-10-06,PHX,PHX @ SJS,L,AWAY,1,4,1,1,2,6,39,0,23,0.043478260869565216,13,2,8,47,50,3,0.94,1,2,0
2013-2014,2013020031,2013-10-06,SJS,SJS vs. PHX,W,HOME,4,1,4,6,10,2,23,2,51,0.0784313725490196,14,12,10,22,23,1,0.9565217391304348,1,0,0
2013-2014,2013020027,2013-10-06,STL,STL vs. FLA,W,HOME,7,0,7,10,17,51,23,1,34,0.20588235294117646,12,10,4,19,19,0,1.0,0,0,0
2013-2014,2013020026,2013-10-06,TBL,TBL @ CHI,W,AWAY,3,2,2,4,6,10,29,1,16,0.125,17,9,2,37,39,2,0.9487179487179487,1,1,0
2013-2014,2013020030,2013-10-06,VAN,VAN vs. EDM,W,HOME,6,2,6,6,12,24,22,1,44,0.13636363636363635,10,8,4,21,23,2,0.9130434782608695,2,0,0
2013-2014,2013020028,2013-10-06,WSH,WSH @ DAL,L,AWAY,1,2,1,2,3,4,28,1,26,0.038461538461538464,10,11,5,19,21,2,0.9047619047619048,2,0,0
2013-2014,2013020033,2013-10-07,ANA,ANA @ WPG,W,AWAY,3,2,3,4,7,6,21,0,34,0.08823529411764706,17,6,7,15,17,2,0.8823529411764706,1,1,0
2013-2014,2013020034,2013-10-07,CGY,CGY vs. VAN,L,HOME,4,5,4,8,12,2,19,0,36,0.1111111111111111,18,6,8,23,28,5,0.8214285714285714,5,0,0
2013-2014,2013020034,2013-10-07,VAN,VAN @ CGY,W,AWAY,5,4,5,9,14,6,9,0,28,0.17857142857142858,19,9,6,32,36,4,0.8888888888888888,4,0,0
2013-2014,2013020033,2013-10-07,WPG,WPG vs. ANA,L,HOME,2,3,2,4,6,8,25,1,17,0.11764705882352941,13,5,10,31,34,3,0.9117647058823529,3,0,0
2013-2014,2013020041,2013-10-08,BUF,BUF vs. TBL,L,HOME,2,3,2,4,6,21,27,2,23,0.08695652173913043,14,7,7,31,34,3,0.9117647058823529,2,1,0
2013-2014,2013020040,2013-10-08,CAR,CAR @ PIT,L,AWAY,2,5,2,4,6,15,16,0,34,0.058823529411764705,11,5,3,32,37,5,0.8648648648648649,3,2,0
2013-2014,2013020037,2013-10-08,COL,COL @ TOR,W,AWAY,2,1,2,4,6,9,44,0,33,0.06060606060606061,18,5,9,27,28,1,0.9642857142857143,1,0,0
2013-2014,2013020035,2013-10-08,EDM,EDM vs. NJD,W,HOME,5,4,4,6,10,9,24,1,27,0.14814814814814814,13,13,12,21,25,4,0.84,2,1,0
2013-2014,2013020039,2013-10-08,FLA,FLA @ PHI,L,AWAY,1,2,1,2,3,27,12,0,34,0.029411764705882353,16,5,6,28,30,2,0.9333333333333333,2,0,0
2013-2014,2013020036,2013-10-08,LAK,LAK vs. NYR,L,HOME,1,3,1,1,2,15,40,0,29,0.034482758620689655,12,3,17,25,28,3,0.8928571428571429,2,0,0
2013-2014,2013020035,2013-10-08,NJD,NJD @ EDM,L,AWAY,4,5,4,5,9,11,25,1,25,0.16,17,10,6,23,27,4,0.8518518518518519,3,1,0
2013-2014,2013020038,2013-10-08,NYI,NYI vs. PHX,W,HOME,6,1,6,11,17,10,15,2,28,0.21428571428571427,7,8,15,33,34,1,0.9705882352941176,1,0,0
2013-2014,2013020036,2013-10-08,NYR,NYR @ LAK,W,AWAY,3,1,3,4,7,11,28,0,28,0.10714285714285714,16,4,6,28,29,1,0.9655172413793104,1,0,0
2013-2014,2013020039,2013-10-08,PHI,PHI vs. FLA,W,HOME,2,1,2,3,5,24,28,0,30,0.06666666666666667,20,8,9,33,34,1,0.9705882352941176,1,0,0
2013-2014,2013020038,2013-10-08,PHX,PHX @ NYI,L,AWAY,1,6,1,2,3,18,34,0,34,0.029411764705882353,9,8,9,22,28,6,0.7857142857142857,4,2,0
2013-2014,2013020040,2013-10-08,PIT,PIT vs. CAR,W,HOME,5,2,5,9,14,13,25,2,37,0.13513513513513514,16,8,9,32,34,2,0.9411764705882353,2,0,0
2013-2014,2013020041,2013-10-08,TBL,TBL @ BUF,W,AWAY,3,2,3,6,9,23,13,1,34,0.08823529411764706,11,2,5,21,23,2,0.9130434782608695,0,2,0
2013-2014,2013020037,2013-10-08,TOR,TOR vs. COL,L,HOME,1,2,1,1,2,11,33,0,28,0.03571428571428571,13,9,16,31,33,2,0.9393939393939394,2,0,0
2013-2014,2013020042,2013-10-09,MIN,MIN @ NSH,L,AWAY,2,3,2,4,6,17,14,2,34,0.058823529411764705,6,6,5,22,25,3,0.88,1,2,0
2013-2014,2013020043,2013-10-09,NJD,NJD @ VAN,L,AWAY,2,3,2,4,6,4,25,0,23,0.08695652173913043,16,4,8,29,32,3,0.90625,3,0,0
2013-2014,2013020042,2013-10-09,NSH,NSH vs. MIN,W,HOME,3,2,3,4,7,17,25,2,25,0.12,12,9,6,32,34,2,0.9411764705882353,0,2,0
2013-2014,2013020044,2013-10-09,NYR,NYR @ SJS,L,AWAY,2,9,2,4,6,6,25,1,20,0.1,22,5,9,38,47,9,0.8085106382978723,6,2,0
2013-2014,2013020044,2013-10-09,SJS,SJS vs. NYR,W,HOME,9,2,9,15,24,4,9,2,47,0.19148936170212766,16,10,12,18,20,2,0.9,1,1,0
2013-2014,2013020043,2013-10-09,VAN,VAN vs. NJD,W,HOME,3,2,3,6,9,2,26,0,32,0.09375,5,8,6,21,23,2,0.9130434782608695,2,0,0
2013-2014,2013020048,2013-10-10,BOS,BOS vs. COL,L,HOME,0,2,0,0,0,31,27,0,39,0.0,17,5,7,28,29,1,0.9655172413793104,0,1,0
2013-2014,2013020049,2013-10-10,BUF,BUF vs. CBJ,L,HOME,1,4,1,2,3,23,25,0,27,0.037037037037037035,7,10,5,29,33,4,0.8787878787878788,4,0,0
2013-2014,2013020050,2013-10-10,CAR,CAR @ WSH,W,AWAY,3,2,3,6,9,14,28,1,36,0.08333333333333333,11,11,5,30,32,2,0.9375,2,0,0
2013-2014,2013020049,2013-10-10,CBJ,CBJ @ BUF,W,AWAY,4,1,4,8,12,17,18,0,33,0.12121212121212122,14,4,4,26,27,1,0.9629629629629629,1,0,0
2013-2014,2013020046,2013-10-10,CGY,CGY vs. MTL,W,HOME,3,2,3,4,7,6,22,1,25,0.12,14,6,12,33,35,2,0.9428571428571428,1,1,0
2013-2014,2013020045,2013-10-10,CHI,CHI @ STL,L,AWAY,2,3,2,4,6,13,20,2,28,0.07142857142857142,9,4,0,31,34,3,0.9117647058823529,2,1,0
2013-2014,2013020048,2013-10-10,COL,COL @ BOS,W,AWAY,2,0,2,3,5,19,25,1,30,0.06666666666666667,14,3,7,39,39,0,1.0,0,0,0
2013-2014,2013020051,2013-10-10,DET,DET vs. PHX,L,HOME,2,4,2,2,4,6,25,0,30,0.06666666666666667,6,7,12,34,37,3,0.918918918918919,3,0,0
2013-2014,2013020052,2013-10-10,FLA,FLA @ TBL,L,AWAY,2,7,2,4,6,17,15,1,21,0.09523809523809523,16,7,3,21,28,7,0.75,4,2,0
2013-2014,2013020047,2013-10-10,LAK,LAK vs. OTT,W,HOME,4,3,4,5,9,10,37,2,32,0.125,13,7,9,22,25,3,0.88,2,1,0
2013-2014,2013020046,2013-10-10,MTL,MTL @ CGY,L,AWAY,2,3,2,4,6,6,14,1,35,0.05714285714285714,16,9,7,22,25,3,0.88,2,1,0
2013-2014,2013020047,2013-10-10,OTT,OTT @ LAK,L,AWAY,3,4,3,6,9,14,41,1,25,0.12,14,3,9,28,32,4,0.875,2,2,0
2013-2014,2013020051,2013-10-10,PHX,PHX @ DET,W,AWAY,4,2,4,5,9,6,25,0,38,0.10526315789473684,13,10,2,28,30,2,0.9333333333333333,2,0,0
2013-2014,2013020045,2013-10-10,STL,STL vs. CHI,W,HOME,3,2,3,5,8,13,22,1,34,0.08823529411764706,14,8,3,26,28,2,0.9285714285714286,0,2,0
2013-2014,2013020052,2013-10-10,TBL,TBL vs. FLA,W,HOME,7,2,7,13,20,17,27,2,28,0.25,9,13,8,19,21,2,0.9047619047619048,1,1,0
2013-2014,2013020050,2013-10-10,WSH,WSH vs. CAR,L,HOME,2,3,2,4,6,14,26,0,32,0.0625,9,16,4,33,36,3,0.9166666666666666,2,1,0
2013-2014,2013020057,2013-10-11,ANA,ANA vs. NYR,W,HOME,6,0,6,11,17,16,22,0,37,0.16216216216216217,13,6,5,34,34,0,1.0,0,0,0
2013-2014,2013020059,2013-10-11,CAR,CAR vs. LAK,L,HOME,1,2,1,2,3,6,18,1,28,0.03571428571428571,12,12,16,36,37,1,0.972972972972973,0,0,0
2013-2014,2013020055,2013-10-11,EDM,EDM vs. MTL,L,HOME,1,4,1,2,3,9,29,1,28,0.03571428571428571,21,4,19,23,26,3,0.8846153846153846,2,1,0
2013-2014,2013020060,2013-10-11,FLA,FLA vs. PIT,W,HOME,6,3,6,9,15,8,27,2,30,0.2,15,11,7,36,39,3,0.9230769230769231,3,0,0
2013-2014,2013020059,2013-10-11,LAK,LAK @ CAR,W,AWAY,2,1,1,0,1,10,36,0,37,0.02702702702702703,23,4,2,27,28,1,0.9642857142857143,0,1,0
2013-2014,2013020054,2013-10-11,MIN,MIN vs. WPG,W,HOME,2,1,2,4,6,14,19,0,30,0.06666666666666667,10,6,8,14,15,1,0.9333333333333333,0,1,0
2013-2014,2013020055,2013-10-11,MTL,MTL @ EDM,W,AWAY,4,1,4,7,11,11,13,1,27,0.14814814814814814,21,6,9,27,28,1,0.9642857142857143,0,1,0
2013-2014,2013020053,2013-10-11,NSH,NSH vs. TOR,L,HOME,0,4,0,0,0,22,15,0,36,0.0,13,6,8,22,26,4,0.8461538461538461,2,2,0
2013-2014,2013020057,2013-10-11,NYR,NYR @ ANA,L,AWAY,0,6,0,0,0,34,26,0,34,0.0,11,2,10,31,37,6,0.8378378378378378,6,0,0
2013-2014,2013020058,2013-10-11,PHI,PHI vs. PHX,L,HOME,1,2,1,2,3,29,18,0,37,0.02702702702702703,17,8,10,29,31,2,0.9354838709677419,1,1,0
2013-2014,2013020058,2013-10-11,PHX,PHX @ PHI,W,AWAY,2,1,2,4,6,13,23,1,31,0.06451612903225806,11,5,6,36,37,1,0.972972972972973,1,0,0
2013-2014,2013020060,2013-10-11,PIT,PIT @ FLA,L,AWAY,3,6,3,4,7,10,23,0,39,0.07692307692307693,10,3,2,24,30,6,0.8,4,2,0
2013-2014,2013020056,2013-10-11,SJS,SJS @ VAN,W,AWAY,4,1,4,7,11,2,18,0,29,0.13793103448275862,13,7,3,25,26,1,0.9615384615384616,1,0,0
2013-2014,2013020053,2013-10-11,TOR,TOR @ NSH,W,AWAY,4,0,4,7,11,11,23,2,26,0.15384615384615385,12,11,10,36,36,0,1.0,0,0,0
2013-2014,2013020056,2013-10-11,VAN,VAN vs. SJS,L,HOME,1,4,1,2,3,6,22,0,26,0.038461538461538464,15,5,6,25,28,3,0.8928571428571429,3,0,0
2013-2014,2013020054,2013-10-11,WPG,WPG @ MIN,L,AWAY,1,2,1,2,3,16,18,1,15,0.06666666666666667,17,4,3,28,30,2,0.9333333333333333,2,0,0
2013-2014,2013020068,2013-10-12,BOS,BOS @ CBJ,W,AWAY,3,1,3,6,9,13,28,0,36,0.08333333333333333,18,4,4,26,27,1,0.9629629629629629,0,1,0
2013-2014,2013020068,2013-10-12,CBJ,CBJ vs. BOS,L,HOME,1,3,1,2,3,13,29,1,27,0.037037037037037035,13,4,5,33,35,2,0.9428571428571428,2,0,0
2013-2014,2013020063,2013-10-12,CGY,CGY vs. NJD,W,HOME,3,2,3,6,9,4,14,2,29,0.10344827586206896,17,9,11,19,21,2,0.9047619047619048,2,0,0
2013-2014,2013020061,2013-10-12,CHI,CHI vs. NYI,W,HOME,3,2,3,5,8,6,17,0,28,0.10714285714285714,13,14,8,17,19,2,0.8947368421052632,2,0,0
2013-2014,2013020067,2013-10-12,COL,COL @ WSH,W,AWAY,5,1,5,9,14,4,32,1,28,0.17857142857142858,19,6,7,40,41,1,0.975609756097561,1,0,0
2013-2014,2013020062,2013-10-12,DAL,DAL @ WPG,W,AWAY,4,1,4,8,12,12,21,2,31,0.12903225806451613,19,1,8,43,44,1,0.9772727272727273,0,1,0
2013-2014,2013020065,2013-10-12,DET,DET vs. PHI,W,HOME,5,2,5,10,15,8,20,3,30,0.16666666666666666,15,8,12,32,34,2,0.9411764705882353,2,0,0
2013-2014,2013020064,2013-10-12,EDM,EDM @ TOR,L,AWAY,5,6,5,9,14,6,41,1,31,0.16129032258064516,20,5,17,20,26,6,0.7692307692307693,5,1,0
2013-2014,2013020063,2013-10-12,NJD,NJD @ CGY,L,AWAY,2,3,2,3,5,8,10,0,21,0.09523809523809523,11,4,7,26,29,3,0.896551724137931,1,2,0
2013-2014,2013020061,2013-10-12,NYI,NYI @ CHI,L,AWAY,2,3,2,2,4,10,29,0,19,0.10526315789473684,27,6,7,25,28,3,0.8928571428571429,3,0,0
2013-2014,2013020065,2013-10-12,PHI,PHI @ DET,L,AWAY,2,5,2,4,6,14,24,0,34,0.058823529411764705,8,7,6,25,29,4,0.8620689655172413,1,3,0
2013-2014,2013020066,2013-10-12,PIT,PIT @ TBL,W,AWAY,5,4,5,10,15,15,22,3,26,0.19230769230769232,14,10,12,14,18,4,0.7777777777777778,2,2,0
2013-2014,2013020066,2013-10-12,TBL,TBL vs. PIT,L,HOME,4,5,4,8,12,25,20,2,18,0.2222222222222222,9,13,7,21,26,5,0.8076923076923077,2,3,0
2013-2014,2013020064,2013-10-12,TOR,TOR vs. EDM,W,HOME,6,5,6,11,17,8,38,1,26,0.23076923076923078,13,11,20,26,31,5,0.8387096774193549,4,1,0
2013-2014,2013020062,2013-10-12,WPG,WPG vs. DAL,L,HOME,1,4,1,2,3,8,37,1,44,0.022727272727272728,9,11,13,27,31,4,0.8709677419354839,2,2,0
2013-2014,2013020067,2013-10-12,WSH,WSH vs. COL,L,HOME,1,5,1,2,3,4,25,0,41,0.024390243902439025,9,9,9,23,28,5,0.8214285714285714,3,1,0
2013-2014,2013020069,2013-10-13,BUF,BUF @ CHI,L,AWAY,1,2,1,2,3,12,28,0,29,0.034482758620689655,11,7,13,38,40,2,0.95,1,1,0
2013-2014,2013020075,2013-10-13,CAR,CAR vs. PHX,L,HOME,3,5,3,3,6,12,16,1,34,0.08823529411764706,10,8,9,27,32,5,0.84375,3,2,0
2013-2014,2013020069,2013-10-13,CHI,CHI vs. BUF,W,HOME,2,1,2,4,6,8,17,1,40,0.05,9,22,24,28,29,1,0.9655172413793104,1,0,0
2013-2014,2013020072,2013-10-13,DAL,DAL @ MIN,L,AWAY,1,5,1,2,3,8,10,1,19,0.05263157894736842,14,3,6,31,36,5,0.8611111111111112,3,2,0
2013-2014,2013020076,2013-10-13,FLA,FLA vs. LAK,L,HOME,0,3,0,0,0,2,24,0,20,0.0,15,4,6,26,29,3,0.896551724137931,3,0,0
2013-2014,2013020076,2013-10-13,LAK,LAK @ FLA,W,AWAY,3,0,3,5,8,4,33,0,29,0.10344827586206896,5,6,1,20,20,0,1.0,0,0,0
2013-2014,2013020072,2013-10-13,MIN,MIN vs. DAL,W,HOME,5,1,5,7,12,6,15,2,36,0.1388888888888889,10,15,9,18,19,1,0.9473684210526315,0,1,0
2013-2014,2013020073,2013-10-13,MTL,MTL @ VAN,W,AWAY,4,1,4,6,10,6,14,2,38,0.10526315789473684,17,5,2,39,40,1,0.975,1,0,0
2013-2014,2013020071,2013-10-13,NSH,NSH vs. NYI,W,HOME,3,2,3,6,9,6,14,1,31,0.0967741935483871,17,13,7,14,16,2,0.875,2,0,0
2013-2014,2013020071,2013-10-13,NYI,NYI @ NSH,L,AWAY,2,3,2,4,6,4,16,0,16,0.125,17,11,9,28,31,3,0.9032258064516129,2,1,0
2013-2014,2013020070,2013-10-13,NYR,NYR @ STL,L,AWAY,3,5,3,5,8,16,17,2,29,0.10344827586206896,15,2,4,29,34,5,0.8529411764705882,3,2,0
2013-2014,2013020074,2013-10-13,OTT,OTT @ SJS,L,AWAY,2,3,2,4,6,13,24,1,23,0.08695652173913043,15,4,15,47,50,3,0.94,2,1,0
2013-2014,2013020075,2013-10-13,PHX,PHX @ CAR,W,AWAY,5,3,5,9,14,22,25,2,32,0.15625,16,6,11,31,34,3,0.9117647058823529,2,1,0
2013-2014,2013020074,2013-10-13,SJS,SJS vs. OTT,W,HOME,3,2,3,6,9,13,24,1,50,0.06,16,10,15,21,23,2,0.9130434782608695,1,1,0
