SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2021-2022,2021020045,2021-10-19,COL,COL @ WSH,L,AWAY,3,6,3,4,7,8,15,1,27,0.1111111111111111,14,6,4,34,39,5,0.8717948717948718,5,0,0
2021-2022,2021020044,2021-10-19,DAL,DAL @ PIT,W,AWAY,2,1,1,2,3,2,38,0,29,0.034482758620689655,16,4,1,27,28,1,0.9642857142857143,1,0,0
2021-2022,2021020041,2021-10-19,DET,DET vs. CBJ,W,HOME,4,1,4,8,12,8,11,0,45,0.08888888888888889,12,9,15,22,23,1,0.9565217391304348,0,1,0
2021-2022,2021020042,2021-10-19,FLA,FLA @ TBL,W,AWAY,4,1,4,7,11,12,25,1,32,0.125,10,4,3,30,31,1,0.967741935483871,1,0,0
2021-2022,2021020040,2021-10-19,MTL,MTL vs. SJS,L,HOME,0,5,0,0,0,10,31,0,21,0.0,11,2,7,20,25,5,0.8,3,2,0
2021-2022,2021020043,2021-10-19,NJD,NJD vs. SEA,W,HOME,4,2,4,8,12,35,16,0,33,0.12121212121212122,17,16,11,27,29,2,0.9310344827586207,1,1,0
2021-2022,2021020044,2021-10-19,PIT,PIT vs. DAL,L,HOME,1,2,1,2,3,2,32,0,28,0.03571428571428571,8,8,5,28,29,1,0.9655172413793104,1,0,0
2021-2022,2021020043,2021-10-19,SEA,SEA @ NJD,L,AWAY,2,4,2,4,6,41,12,1,29,0.06896551724137931,11,15,10,29,32,3,0.90625,3,0,0
2021-2022,2021020040,2021-10-19,SJS,SJS @ MTL,W,AWAY,5,0,5,10,15,6,20,2,25,0.2,19,2,15,21,21,0,1.0,0,0,0
2021-2022,2021020038,2021-10-19,STL,STL @ ARI,W,AWAY,7,4,7,12,19,16,15,1,33,0.21212121212121213,13,6,6,22,26,4,0.8461538461538461,3,1,0
2021-2022,2021020042,2021-10-19,TBL,TBL vs. FLA,L,HOME,1,4,1,2,3,6,26,0,31,0.03225806451612903,15,6,5,28,31,3,0.9032258064516129,2,1,0
2021-2022,2021020039,2021-10-19,VAN,VAN @ BUF,L,AWAY,2,5,2,4,6,6,10,0,34,0.058823529411764705,10,2,4,38,42,4,0.9047619047619048,4,0,0
2021-2022,2021020045,2021-10-19,WSH,WSH vs. COL,W,HOME,6,3,6,10,16,10,20,0,40,0.15,11,9,7,24,27,3,0.8888888888888888,1,1,0
2021-2022,2021020049,2021-10-20,ANA,ANA @ EDM,L,AWAY,5,6,5,10,15,12,29,0,36,0.1388888888888889,14,6,13,31,36,5,0.8611111111111112,3,2,0
2021-2022,2021020050,2021-10-20,BOS,BOS @ PHI,L,AWAY,3,6,3,5,8,4,32,0,40,0.075,18,4,6,19,24,5,0.7916666666666666,4,1,0
2021-2022,2021020046,2021-10-20,CHI,CHI vs. NYI,L,HOME,1,4,1,2,3,9,34,0,40,0.025,12,8,8,25,29,4,0.8620689655172413,4,0,0
2021-2022,2021020049,2021-10-20,EDM,EDM vs. ANA,W,HOME,6,5,6,12,18,4,22,2,37,0.16216216216216217,17,7,14,31,36,5,0.8611111111111112,5,0,0
2021-2022,2021020047,2021-10-20,LAK,LAK @ NSH,L,AWAY,1,2,1,2,3,4,16,0,26,0.038461538461538464,18,5,8,29,31,2,0.9354838709677419,1,1,0
2021-2022,2021020048,2021-10-20,MIN,MIN vs. WPG,W,HOME,6,5,6,11,17,19,25,3,44,0.13636363636363635,22,3,11,25,30,5,0.8333333333333334,3,2,0
2021-2022,2021020047,2021-10-20,NSH,NSH vs. LAK,W,HOME,2,1,2,4,6,4,14,1,31,0.06451612903225806,12,5,9,25,26,1,0.9615384615384616,1,0,0
2021-2022,2021020046,2021-10-20,NYI,NYI @ CHI,W,AWAY,4,1,4,1,5,11,44,0,29,0.13793103448275862,19,11,10,39,40,1,0.975,1,0,0
2021-2022,2021020050,2021-10-20,PHI,PHI vs. BOS,W,HOME,6,3,6,10,16,2,35,2,25,0.24,23,9,12,37,40,3,0.925,3,0,0
2021-2022,2021020048,2021-10-20,WPG,WPG @ MIN,L,AWAY,5,6,5,9,14,17,16,2,30,0.16666666666666666,16,1,6,38,44,6,0.8636363636363636,3,3,0
2021-2022,2021020052,2021-10-21,CAR,CAR @ MTL,W,AWAY,4,1,4,8,12,10,21,1,33,0.12121212121212122,20,4,17,27,28,1,0.9642857142857143,0,1,0
2021-2022,2021020057,2021-10-21,CBJ,CBJ vs. NYI,W,HOME,3,2,3,6,9,6,11,1,32,0.09375,13,4,6,34,36,2,0.9444444444444444,2,0,0
2021-2022,2021020054,2021-10-21,CGY,CGY @ DET,W,AWAY,3,0,3,5,8,11,22,0,29,0.10344827586206896,7,0,3,33,33,0,1.0,0,0,0
2021-2022,2021020055,2021-10-21,COL,COL @ FLA,L,AWAY,1,4,1,2,3,10,26,0,31,0.03225806451612903,18,11,9,34,37,3,0.918918918918919,2,1,0
2021-2022,2021020054,2021-10-21,DET,DET vs. CGY,L,HOME,0,3,0,0,0,9,13,0,33,0.0,13,6,11,26,28,2,0.9285714285714286,2,0,0
2021-2022,2021020055,2021-10-21,FLA,FLA vs. COL,W,HOME,4,1,4,6,10,6,26,1,38,0.10526315789473684,12,9,14,30,31,1,0.967741935483871,1,0,0
2021-2022,2021020052,2021-10-21,MTL,MTL vs. CAR,L,HOME,1,4,1,2,3,4,21,1,28,0.03571428571428571,11,5,16,29,32,3,0.90625,2,1,0
2021-2022,2021020056,2021-10-21,NJD,NJD vs. WSH,L,HOME,1,4,1,2,3,8,18,1,26,0.038461538461538464,9,15,13,23,27,4,0.8518518518518519,4,0,0
2021-2022,2021020057,2021-10-21,NYI,NYI @ CBJ,L,AWAY,2,3,2,2,4,8,26,0,36,0.05555555555555555,13,9,3,29,32,3,0.90625,2,1,0
2021-2022,2021020053,2021-10-21,OTT,OTT vs. SJS,L,HOME,1,2,1,2,3,8,39,0,31,0.03225806451612903,17,3,16,22,24,2,0.9166666666666666,1,1,0
2021-2022,2021020053,2021-10-21,SJS,SJS @ OTT,W,AWAY,2,1,2,4,6,10,28,1,24,0.08333333333333333,19,9,15,30,31,1,0.967741935483871,1,0,0
2021-2022,2021020051,2021-10-21,STL,STL @ VGK,W,AWAY,3,1,3,6,9,4,31,0,38,0.07894736842105263,12,7,5,42,43,1,0.9767441860465116,1,0,0
2021-2022,2021020051,2021-10-21,VGK,VGK vs. STL,L,HOME,1,3,1,2,3,6,13,0,43,0.023255813953488372,20,11,17,35,37,2,0.9459459459459459,2,0,0
2021-2022,2021020056,2021-10-21,WSH,WSH @ NJD,W,AWAY,4,1,4,6,10,4,11,0,27,0.14814814814814814,16,12,6,25,26,1,0.9615384615384616,0,1,0
2021-2022,2021020060,2021-10-22,ANA,ANA @ WPG,L,AWAY,1,5,1,2,3,4,23,1,39,0.02564102564102564,12,5,4,22,26,4,0.8461538461538461,3,1,0
2021-2022,2021020061,2021-10-22,ARI,ARI vs. EDM,L,HOME,1,5,1,2,3,4,25,0,28,0.03571428571428571,14,8,10,26,31,5,0.8387096774193549,2,2,0
2021-2022,2021020062,2021-10-22,BOS,BOS @ BUF,W,AWAY,4,1,4,7,11,8,14,1,26,0.15384615384615385,22,6,4,35,36,1,0.9722222222222222,1,0,0
2021-2022,2021020062,2021-10-22,BUF,BUF vs. BOS,L,HOME,1,4,1,2,3,4,12,0,36,0.027777777777777776,6,7,6,22,25,3,0.88,2,1,0
2021-2022,2021020058,2021-10-22,CHI,CHI vs. VAN,L,HOME,1,4,1,2,3,13,23,1,30,0.03333333333333333,14,7,9,21,24,3,0.875,2,1,0
2021-2022,2021020061,2021-10-22,EDM,EDM @ ARI,W,AWAY,5,1,5,9,14,16,24,2,31,0.16129032258064516,10,11,5,27,28,1,0.9642857142857143,1,0,0
2021-2022,2021020059,2021-10-22,NSH,NSH vs. NYR,L,HOME,1,3,1,2,3,10,10,0,29,0.034482758620689655,4,6,12,27,29,2,0.9310344827586207,2,0,0
2021-2022,2021020059,2021-10-22,NYR,NYR @ NSH,W,AWAY,3,1,3,4,7,8,15,0,30,0.1,10,6,7,28,29,1,0.9655172413793104,1,0,0
2021-2022,2021020063,2021-10-22,SJS,SJS @ TOR,W,AWAY,5,3,5,5,10,4,23,0,31,0.16129032258064516,18,12,7,30,33,3,0.9090909090909091,3,0,0
2021-2022,2021020063,2021-10-22,TOR,TOR vs. SJS,L,HOME,3,5,3,4,7,6,10,0,33,0.09090909090909091,11,7,13,26,30,4,0.8666666666666667,4,0,0
2021-2022,2021020058,2021-10-22,VAN,VAN @ CHI,W,AWAY,4,1,4,8,12,13,17,1,25,0.16,18,8,6,29,30,1,0.9666666666666667,0,1,0
2021-2022,2021020060,2021-10-22,WPG,WPG vs. ANA,W,HOME,5,1,5,6,11,6,26,1,27,0.18518518518518517,18,11,13,38,39,1,0.9743589743589743,0,1,0
2021-2022,2021020075,2021-10-23,ANA,ANA @ MIN,L,AWAY,3,4,3,6,9,10,10,1,24,0.125,20,4,5,32,36,4,0.8888888888888888,4,0,0
2021-2022,2021020069,2021-10-23,BUF,BUF @ NJD,L,AWAY,1,2,1,2,3,8,30,1,25,0.04,13,12,6,37,39,2,0.9487179487179487,1,1,0
2021-2022,2021020073,2021-10-23,CAR,CAR @ CBJ,W,AWAY,5,1,5,9,14,8,12,3,33,0.15151515151515152,12,4,4,27,28,1,0.9642857142857143,0,1,0
2021-2022,2021020073,2021-10-23,CBJ,CBJ vs. CAR,L,HOME,1,5,1,2,3,12,12,1,28,0.03571428571428571,10,5,3,28,33,5,0.8484848484848485,2,3,0
2021-2022,2021020072,2021-10-23,CGY,CGY @ WSH,W,AWAY,4,3,4,4,8,6,25,1,27,0.14814814814814814,22,9,6,22,25,3,0.88,2,0,0
2021-2022,2021020068,2021-10-23,COL,COL @ TBL,W,AWAY,4,3,3,6,9,8,32,1,27,0.1111111111111111,7,2,2,29,32,3,0.90625,3,0,0
2021-2022,2021020064,2021-10-23,DAL,DAL vs. LAK,W,HOME,3,2,3,6,9,23,25,2,23,0.13043478260869565,18,3,10,43,45,2,0.9555555555555556,1,1,0
2021-2022,2021020066,2021-10-23,DET,DET @ MTL,L,AWAY,1,6,1,1,2,8,15,1,27,0.037037037037037035,30,2,12,18,23,5,0.782608695652174,4,1,0
2021-2022,2021020065,2021-10-23,EDM,EDM @ VGK,W,AWAY,5,3,5,7,12,6,29,1,33,0.15151515151515152,16,9,8,36,39,3,0.9230769230769231,3,0,0
2021-2022,2021020070,2021-10-23,FLA,FLA @ PHI,W,AWAY,4,2,4,7,11,8,21,1,31,0.12903225806451613,12,5,9,27,29,2,0.9310344827586207,0,1,0
2021-2022,2021020064,2021-10-23,LAK,LAK @ DAL,L,AWAY,2,3,2,4,6,10,14,1,45,0.044444444444444446,18,6,8,20,23,3,0.8695652173913043,1,2,0
2021-2022,2021020075,2021-10-23,MIN,MIN vs. ANA,W,HOME,4,3,4,7,11,10,17,0,36,0.1111111111111111,19,7,2,21,24,3,0.875,2,1,0
2021-2022,2021020066,2021-10-23,MTL,MTL vs. DET,W,HOME,6,1,6,9,15,6,13,1,24,0.25,16,7,7,26,27,1,0.9629629629629629,0,1,0
2021-2022,2021020069,2021-10-23,NJD,NJD vs. BUF,W,HOME,2,1,2,4,6,4,25,1,39,0.05128205128205128,10,17,13,24,25,1,0.96,0,1,0
2021-2022,2021020076,2021-10-23,NSH,NSH @ WPG,L,AWAY,4,6,4,8,12,11,23,2,30,0.13333333333333333,11,2,7,23,29,6,0.7931034482758621,4,2,0
2021-2022,2021020067,2021-10-23,NYR,NYR @ OTT,W,AWAY,3,2,3,6,9,20,45,1,26,0.11538461538461539,13,6,7,26,28,2,0.9285714285714286,2,0,0
2021-2022,2021020067,2021-10-23,OTT,OTT vs. NYR,L,HOME,2,3,2,2,4,20,33,0,28,0.07142857142857142,18,8,16,23,26,3,0.8846153846153846,2,1,0
2021-2022,2021020070,2021-10-23,PHI,PHI vs. FLA,L,HOME,2,4,2,1,3,14,23,1,29,0.06896551724137931,12,3,6,27,30,3,0.9,1,1,0
2021-2022,2021020071,2021-10-23,PIT,PIT vs. TOR,W,HOME,7,1,7,11,18,13,33,1,33,0.21212121212121213,17,11,3,28,29,1,0.9655172413793104,1,0,0
2021-2022,2021020068,2021-10-23,TBL,TBL vs. COL,L,HOME,3,4,3,6,9,12,43,0,32,0.09375,12,4,3,24,27,3,0.8888888888888888,2,1,0
2021-2022,2021020071,2021-10-23,TOR,TOR @ PIT,L,AWAY,1,7,1,2,3,17,20,0,29,0.034482758620689655,8,7,9,26,33,7,0.7878787878787878,6,1,0
2021-2022,2021020065,2021-10-23,VGK,VGK vs. EDM,L,HOME,3,5,3,5,8,6,22,0,38,0.07894736842105263,14,10,12,28,32,4,0.875,3,1,0
2021-2022,2021020076,2021-10-23,WPG,WPG vs. NSH,W,HOME,6,4,6,12,18,13,24,2,29,0.20689655172413793,22,5,11,26,30,4,0.8666666666666667,2,2,0
