SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2014-2015,2014020031,2014-10-12,EDM,EDM @ VAN,L,AWAY,4,5,4,7,11,19,23,1,29,0.13793103448275862,12,10,8,39,43,4,0.9069767441860465,2,2,0
2014-2015,2014020030,2014-10-12,LAK,LAK @ ARI,L,AWAY,2,3,2,1,3,14,32,0,26,0.07692307692307693,10,1,2,37,40,3,0.925,1,2,0
2014-2015,2014020029,2014-10-12,MIN,MIN @ COL,W,AWAY,3,0,3,6,9,12,14,0,34,0.08823529411764706,21,12,4,30,30,0,1.0,0,0,0
2014-2015,2014020027,2014-10-12,NSH,NSH vs. DAL,W,HOME,4,1,4,7,11,9,17,0,33,0.12121212121212122,14,9,8,17,18,1,0.9444444444444444,1,0,0
2014-2015,2014020033,2014-10-12,NYR,NYR vs. TOR,L,HOME,3,6,3,4,7,8,16,0,38,0.07894736842105263,13,6,16,30,36,6,0.8333333333333334,3,2,0
2014-2015,2014020032,2014-10-12,SJS,SJS vs. WPG,W,HOME,3,0,3,6,9,6,23,0,26,0.11538461538461539,16,8,18,30,30,0,1.0,0,0,0
2014-2015,2014020033,2014-10-12,TOR,TOR @ NYR,W,AWAY,6,3,6,11,17,4,23,2,36,0.16666666666666666,14,2,8,35,38,3,0.9210526315789473,3,0,0
2014-2015,2014020031,2014-10-12,VAN,VAN vs. EDM,W,HOME,5,4,4,8,12,11,30,2,43,0.09302325581395349,10,5,7,25,29,4,0.8620689655172413,2,1,0
2014-2015,2014020032,2014-10-12,WPG,WPG @ SJS,L,AWAY,0,3,0,0,0,28,31,0,30,0.0,14,5,5,23,26,3,0.8846153846153846,3,0,0
2014-2015,2014020036,2014-10-13,ANA,ANA @ BUF,W,AWAY,5,1,5,8,13,13,21,1,44,0.11363636363636363,17,1,3,11,12,1,0.9166666666666666,1,0,0
2014-2015,2014020035,2014-10-13,BOS,BOS vs. COL,L,HOME,1,2,1,2,3,11,16,1,28,0.03571428571428571,9,8,5,28,30,2,0.9333333333333333,2,0,0
2014-2015,2014020036,2014-10-13,BUF,BUF vs. ANA,L,HOME,1,5,1,2,3,19,17,0,12,0.08333333333333333,15,3,6,39,44,5,0.8863636363636364,4,1,0
2014-2015,2014020035,2014-10-13,COL,COL @ BOS,W,AWAY,2,1,2,4,6,7,19,0,30,0.06666666666666667,12,9,9,27,28,1,0.9642857142857143,0,1,0
2014-2015,2014020037,2014-10-13,FLA,FLA vs. OTT,L,HOME,0,1,0,0,0,12,42,0,30,0.0,9,8,6,22,23,1,0.9565217391304348,0,1,0
2014-2015,2014020034,2014-10-13,LAK,LAK vs. WPG,W,HOME,4,1,4,6,10,18,31,0,31,0.12903225806451613,8,7,13,29,30,1,0.9666666666666667,1,0,0
2014-2015,2014021194,2014-10-13,MTL,MTL @ TBL,L,AWAY,1,7,1,2,3,12,17,0,17,0.058823529411764705,9,3,5,34,41,7,0.8292682926829268,5,2,0
2014-2015,2014020037,2014-10-13,OTT,OTT @ FLA,W,AWAY,1,0,1,2,3,8,35,1,23,0.043478260869565216,13,11,4,30,30,0,1.0,0,0,0
2014-2015,2014021194,2014-10-13,TBL,TBL vs. MTL,W,HOME,7,1,7,11,18,12,22,2,41,0.17073170731707318,18,5,7,16,17,1,0.9411764705882353,1,0,0
2014-2015,2014020034,2014-10-13,WPG,WPG @ LAK,L,AWAY,1,4,1,2,3,30,40,0,30,0.03333333333333333,10,3,9,27,31,4,0.8709677419354839,4,0,0
2014-2015,2014020039,2014-10-14,ANA,ANA @ PHI,W,AWAY,4,3,3,6,9,8,43,0,28,0.10714285714285714,23,4,9,39,42,3,0.9285714285714286,1,2,0
2014-2015,2014020041,2014-10-14,BUF,BUF @ CAR,W,AWAY,4,3,3,4,7,6,34,0,26,0.11538461538461539,17,6,5,22,25,3,0.88,3,0,0
2014-2015,2014020041,2014-10-14,CAR,CAR vs. BUF,L,HOME,3,4,3,5,8,4,24,0,25,0.12,10,11,5,23,26,3,0.8846153846153846,3,0,0
2014-2015,2014020042,2014-10-14,CBJ,CBJ vs. DAL,L,HOME,2,4,2,4,6,7,27,1,35,0.05714285714285714,13,9,4,31,34,3,0.9117647058823529,3,0,0
2014-2015,2014020043,2014-10-14,COL,COL @ TOR,L,AWAY,2,3,2,4,6,12,35,0,24,0.08333333333333333,19,8,7,37,40,3,0.925,3,0,0
2014-2015,2014020042,2014-10-14,DAL,DAL @ CBJ,W,AWAY,4,2,4,6,10,11,20,0,35,0.11428571428571428,11,1,0,33,35,2,0.9428571428571428,1,1,0
2014-2015,2014020044,2014-10-14,NJD,NJD @ TBL,W,AWAY,2,1,2,4,6,8,22,1,25,0.08,14,6,9,26,27,1,0.9629629629629629,1,0,0
2014-2015,2014020038,2014-10-14,NYI,NYI @ NYR,W,AWAY,6,3,6,7,13,8,26,1,27,0.2222222222222222,20,3,9,40,43,3,0.9302325581395349,3,0,0
2014-2015,2014020038,2014-10-14,NYR,NYR vs. NYI,L,HOME,3,6,3,4,7,8,25,0,43,0.06976744186046512,9,12,6,21,27,6,0.7777777777777778,5,1,0
2014-2015,2014020039,2014-10-14,PHI,PHI vs. ANA,L,HOME,3,4,3,5,8,4,30,2,42,0.07142857142857142,12,5,8,25,28,3,0.8928571428571429,3,0,0
2014-2015,2014020040,2014-10-14,SJS,SJS @ WSH,W,AWAY,6,5,5,9,14,8,13,1,23,0.21739130434782608,24,2,5,29,34,5,0.8529411764705882,3,2,0
2014-2015,2014020044,2014-10-14,TBL,TBL vs. NJD,L,HOME,1,2,1,2,3,8,15,0,27,0.037037037037037035,8,7,5,23,25,2,0.92,1,1,0
2014-2015,2014020043,2014-10-14,TOR,TOR vs. COL,W,HOME,3,2,3,4,7,6,37,0,40,0.075,16,13,9,22,24,2,0.9166666666666666,2,0,0
2014-2015,2014020040,2014-10-14,WSH,WSH vs. SJS,L,HOME,5,6,5,10,15,6,26,2,34,0.14705882352941177,24,12,6,18,23,5,0.782608695652174,4,1,0
2014-2015,2014020045,2014-10-15,CGY,CGY @ NSH,W,AWAY,3,2,2,4,6,6,14,1,28,0.07142857142857142,14,3,3,19,21,2,0.9047619047619048,2,0,0
2014-2015,2014020046,2014-10-15,EDM,EDM @ LAK,L,AWAY,1,6,1,1,2,11,28,0,32,0.03125,6,2,3,20,26,6,0.7692307692307693,4,1,0
2014-2015,2014020046,2014-10-15,LAK,LAK vs. EDM,W,HOME,6,1,6,9,15,11,38,1,26,0.23076923076923078,12,3,10,31,32,1,0.96875,1,0,0
2014-2015,2014020045,2014-10-15,NSH,NSH vs. CGY,L,HOME,2,3,2,4,6,8,17,0,21,0.09523809523809523,22,7,9,26,28,2,0.9285714285714286,1,1,0
2014-2015,2014020049,2014-10-16,ARI,ARI vs. EDM,W,HOME,7,4,7,11,18,11,28,1,30,0.23333333333333334,17,10,8,23,27,4,0.8518518518518519,4,0,0
2014-2015,2014020047,2014-10-16,BOS,BOS @ DET,W,AWAY,3,2,2,3,5,10,27,0,39,0.05128205128205128,12,4,6,18,20,2,0.9,1,1,0
2014-2015,2014020053,2014-10-16,BOS,BOS @ MTL,L,AWAY,4,6,4,8,12,18,17,1,29,0.13793103448275862,16,3,6,20,25,5,0.8,4,1,0
2014-2015,2014020057,2014-10-16,CAR,CAR @ NYR,L,AWAY,1,2,1,2,3,12,20,0,30,0.03333333333333333,22,9,6,33,34,1,0.9705882352941176,1,0,0
2014-2015,2014020048,2014-10-16,CGY,CGY @ CHI,W,AWAY,2,1,2,3,5,14,17,0,18,0.1111111111111111,30,3,3,49,50,1,0.98,0,1,0
2014-2015,2014020048,2014-10-16,CHI,CHI vs. CGY,L,HOME,1,2,1,2,3,2,14,1,50,0.02,11,8,9,16,18,2,0.8888888888888888,2,0,0
2014-2015,2014020054,2014-10-16,COL,COL @ OTT,L,AWAY,3,5,3,4,7,21,28,1,31,0.0967741935483871,20,3,9,23,27,4,0.8518518518518519,3,1,0
2014-2015,2014020051,2014-10-16,DAL,DAL @ PIT,W,AWAY,3,2,3,6,9,8,12,1,28,0.10714285714285714,17,4,5,27,29,2,0.9310344827586207,0,2,0
2014-2015,2014020047,2014-10-16,DET,DET vs. BOS,L,HOME,2,3,2,4,6,6,19,1,20,0.1,17,6,6,37,39,2,0.9487179487179487,2,0,0
2014-2015,2014020049,2014-10-16,EDM,EDM @ ARI,L,AWAY,4,7,4,6,10,15,24,0,27,0.14814814814814814,12,4,1,23,29,6,0.7931034482758621,5,1,0
2014-2015,2014020053,2014-10-16,MTL,MTL vs. BOS,W,HOME,6,4,6,12,18,6,30,2,26,0.23076923076923078,19,5,16,25,29,4,0.8620689655172413,3,1,0
2014-2015,2014020052,2014-10-16,NJD,NJD @ WSH,L,AWAY,2,6,2,4,6,10,22,0,28,0.07142857142857142,13,4,3,27,33,6,0.8181818181818182,5,1,0
2014-2015,2014020050,2014-10-16,NYI,NYI vs. SJS,W,HOME,4,3,3,6,9,2,32,1,45,0.06666666666666667,24,9,9,20,23,3,0.8695652173913043,2,1,0
2014-2015,2014020057,2014-10-16,NYR,NYR vs. CAR,W,HOME,2,1,1,2,3,8,26,0,34,0.029411764705882353,8,11,20,29,30,1,0.9666666666666667,1,0,0
2014-2015,2014020054,2014-10-16,OTT,OTT vs. COL,W,HOME,5,3,5,6,11,17,28,1,28,0.17857142857142858,12,11,8,28,31,3,0.9032258064516129,1,1,0
2014-2015,2014020051,2014-10-16,PIT,PIT vs. DAL,L,HOME,2,3,2,4,6,8,33,2,29,0.06896551724137931,15,8,7,25,28,3,0.8928571428571429,2,1,0
2014-2015,2014020050,2014-10-16,SJS,SJS @ NYI,L,AWAY,3,4,3,6,9,4,20,1,23,0.13043478260869565,16,4,6,42,45,3,0.9333333333333333,2,1,0
2014-2015,2014020052,2014-10-16,WSH,WSH vs. NJD,W,HOME,6,2,6,10,16,6,22,1,33,0.18181818181818182,18,8,5,26,28,2,0.9285714285714286,2,0,0
2014-2015,2014020056,2014-10-17,BUF,BUF vs. FLA,L,HOME,0,1,0,0,0,12,27,0,26,0.0,17,6,9,34,35,1,0.9714285714285714,1,0,0
2014-2015,2014020058,2014-10-17,CBJ,CBJ vs. CGY,W,HOME,3,2,3,6,9,13,16,1,26,0.11538461538461539,16,7,7,29,31,2,0.9354838709677419,2,0,0
2014-2015,2014020058,2014-10-17,CGY,CGY @ CBJ,L,AWAY,2,3,2,4,6,15,24,0,31,0.06451612903225806,15,4,4,23,26,3,0.8846153846153846,2,1,0
2014-2015,2014020059,2014-10-17,DET,DET @ TOR,W,AWAY,4,1,4,7,11,6,22,0,35,0.11428571428571428,8,12,7,23,24,1,0.9583333333333334,1,0,0
2014-2015,2014020056,2014-10-17,FLA,FLA @ BUF,W,AWAY,1,0,1,2,3,12,19,0,35,0.02857142857142857,10,7,9,26,26,0,1.0,0,0,0
2014-2015,2014020055,2014-10-17,LAK,LAK vs. STL,W,HOME,1,0,0,0,0,6,34,0,18,0.0,18,3,22,43,43,0,1.0,0,0,0
2014-2015,2014020055,2014-10-17,STL,STL @ LAK,L,AWAY,0,1,0,0,0,10,23,0,43,0.0,12,2,9,18,18,0,1.0,0,0,0
2014-2015,2014020059,2014-10-17,TOR,TOR vs. DET,L,HOME,1,4,1,2,3,12,23,0,24,0.041666666666666664,19,4,5,31,35,4,0.8857142857142857,4,0,0
2014-2015,2014020062,2014-10-18,ANA,ANA vs. MIN,W,HOME,2,1,2,3,5,13,25,0,26,0.07692307692307693,12,5,10,27,28,1,0.9642857142857143,1,0,0
2014-2015,2014020063,2014-10-18,BOS,BOS @ BUF,W,AWAY,4,0,4,6,10,19,13,0,36,0.1111111111111111,22,4,4,32,32,0,1.0,0,0,0
2014-2015,2014020063,2014-10-18,BUF,BUF vs. BOS,L,HOME,0,4,0,0,0,11,13,0,32,0.0,19,4,5,32,36,4,0.8888888888888888,4,0,0
2014-2015,2014020065,2014-10-18,CBJ,CBJ @ OTT,L,AWAY,2,3,2,4,6,8,16,0,40,0.05,11,5,10,32,35,3,0.9142857142857143,3,0,0
2014-2015,2014020064,2014-10-18,COL,COL @ MTL,L,AWAY,2,3,2,3,5,11,23,0,34,0.058823529411764705,23,3,9,33,36,3,0.9166666666666666,2,1,0
2014-2015,2014020066,2014-10-18,DET,DET vs. TOR,W,HOME,1,0,1,2,3,12,24,0,32,0.03125,10,4,13,30,30,0,1.0,0,0,0
2014-2015,2014020061,2014-10-18,EDM,EDM vs. VAN,L,HOME,0,2,0,0,0,6,22,0,28,0.0,17,10,18,28,29,1,0.9655172413793104,1,0,0
2014-2015,2014020069,2014-10-18,FLA,FLA @ WSH,L,AWAY,1,2,1,2,3,4,30,1,21,0.047619047619047616,17,6,10,27,28,1,0.9642857142857143,1,0,0
2014-2015,2014020062,2014-10-18,MIN,MIN @ ANA,L,AWAY,1,2,1,2,3,25,21,0,28,0.03571428571428571,10,2,7,24,26,2,0.9230769230769231,1,0,0
2014-2015,2014020064,2014-10-18,MTL,MTL vs. COL,W,HOME,3,2,3,4,7,13,10,1,36,0.08333333333333333,15,11,6,32,34,2,0.9411764705882353,2,0,0
2014-2015,2014020067,2014-10-18,NJD,NJD vs. SJS,L,HOME,2,4,2,4,6,13,10,0,37,0.05405405405405406,8,1,9,28,31,3,0.9032258064516129,1,2,0
2014-2015,2014020060,2014-10-18,NSH,NSH @ WPG,W,AWAY,2,0,2,4,6,10,23,0,27,0.07407407407407407,14,4,7,31,31,0,1.0,0,0,0
2014-2015,2014020068,2014-10-18,NYI,NYI @ PIT,L,AWAY,1,3,1,2,3,27,36,0,35,0.02857142857142857,11,1,8,35,37,2,0.9459459459459459,0,2,0
2014-2015,2014020065,2014-10-18,OTT,OTT vs. CBJ,W,HOME,3,2,3,4,7,10,26,0,35,0.08571428571428572,14,11,10,38,40,2,0.95,2,0,0
2014-2015,2014020068,2014-10-18,PIT,PIT vs. NYI,W,HOME,3,1,3,6,9,25,28,2,38,0.07894736842105263,17,7,6,34,35,1,0.9714285714285714,1,0,0
2014-2015,2014020067,2014-10-18,SJS,SJS @ NJD,W,AWAY,4,2,4,7,11,11,6,2,32,0.125,8,9,2,35,37,2,0.9459459459459459,2,0,0
2014-2015,2014020066,2014-10-18,TOR,TOR @ DET,L,AWAY,0,1,0,0,0,10,28,0,30,0.0,6,5,4,31,32,1,0.96875,1,0,0
2014-2015,2014020061,2014-10-18,VAN,VAN @ EDM,W,AWAY,2,0,2,4,6,8,19,0,30,0.06666666666666667,19,13,11,28,28,0,1.0,0,0,0
2014-2015,2014020060,2014-10-18,WPG,WPG vs. NSH,L,HOME,0,2,0,0,0,12,26,0,31,0.0,14,1,8,25,27,2,0.9259259259259259,2,0,0
2014-2015,2014020069,2014-10-18,WSH,WSH vs. FLA,W,HOME,2,1,1,2,3,10,31,0,28,0.03571428571428571,14,4,11,20,21,1,0.9523809523809523,0,1,0
2014-2015,2014020072,2014-10-19,ARI,ARI vs. STL,L,HOME,1,6,1,2,3,15,36,1,25,0.04,14,5,11,30,36,6,0.8333333333333334,2,4,0
2014-2015,2014020076,2014-10-19,CGY,CGY @ WPG,W,AWAY,4,1,4,8,12,6,18,1,29,0.13793103448275862,22,0,10,34,35,1,0.9714285714285714,1,0,0
2014-2015,2014020071,2014-10-19,CHI,CHI vs. NSH,W,HOME,2,1,2,2,4,8,27,0,37,0.05405405405405406,17,6,9,19,20,1,0.95,0,1,0
2014-2015,2014020070,2014-10-19,DAL,DAL vs. PHI,L,HOME,5,6,5,10,15,10,25,2,23,0.21739130434782608,25,8,13,31,37,6,0.8378378378378378,4,2,0
2014-2015,2014020074,2014-10-19,LAK,LAK vs. MIN,W,HOME,2,1,2,4,6,23,37,1,16,0.125,12,3,12,40,41,1,0.975609756097561,1,0,0
2014-2015,2014020074,2014-10-19,MIN,MIN @ LAK,L,AWAY,1,2,1,2,3,9,23,0,41,0.024390243902439025,7,2,0,14,16,2,0.875,1,1,0
2014-2015,2014020071,2014-10-19,NSH,NSH @ CHI,L,AWAY,1,2,1,2,3,10,31,1,20,0.05,17,4,3,35,37,2,0.9459459459459459,1,0,0
2014-2015,2014020075,2014-10-19,NYR,NYR vs. SJS,W,HOME,4,0,4,3,7,13,35,0,29,0.13793103448275862,15,8,12,33,33,0,1.0,0,0,0
2014-2015,2014020070,2014-10-19,PHI,PHI @ DAL,W,AWAY,6,5,6,11,17,2,20,2,37,0.16216216216216217,9,5,5,18,23,5,0.782608695652174,3,2,0
2014-2015,2014020075,2014-10-19,SJS,SJS @ NYR,L,AWAY,0,4,0,0,0,9,25,0,33,0.0,13,2,8,25,29,4,0.8620689655172413,4,0,0
2014-2015,2014020072,2014-10-19,STL,STL @ ARI,W,AWAY,6,1,6,10,16,15,32,4,36,0.16666666666666666,15,6,4,24,25,1,0.96,0,1,0
