SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2020-2021,2020020227,2021-02-12,SJS,SJS @ LAK,L,AWAY,2,6,2,4,6,10,23,1,31,0.06451612903225806,5,3,5,25,31,6,0.8064516129032258,3,3,0
2020-2021,2020020217,2021-02-12,TBL,TBL @ FLA,L,AWAY,2,5,2,3,5,11,39,2,21,0.09523809523809523,11,2,9,24,28,4,0.8571428571428571,3,1,0
2020-2021,2020020222,2021-02-12,VAN,VAN vs. CGY,L,HOME,1,3,1,1,2,8,12,0,34,0.029411764705882353,8,4,5,23,26,3,0.8846153846153846,3,0,0
2020-2021,2020020226,2021-02-12,VGK,VGK vs. ANA,L,HOME,0,1,0,0,0,12,26,0,21,0.0,12,13,5,27,28,1,0.9642857142857143,1,0,0
2020-2021,2020020221,2021-02-12,WPG,WPG vs. OTT,W,HOME,5,1,5,10,15,4,19,1,26,0.19230769230769232,13,2,11,41,42,1,0.9761904761904762,1,0,0
2020-2021,2020020684,2021-02-13,ARI,ARI vs. STL,L,HOME,1,4,1,2,3,4,25,0,25,0.04,14,1,4,23,25,2,0.92,1,1,0
2020-2021,2020020228,2021-02-13,BOS,BOS @ NYR,W,AWAY,1,0,1,2,3,36,23,0,30,0.03333333333333333,18,6,5,21,21,0,1.0,0,0,0
2020-2021,2020020228,2021-02-13,NYR,NYR vs. BOS,L,HOME,0,1,0,0,0,22,31,0,21,0.0,12,16,9,29,30,1,0.9666666666666667,1,0,0
2020-2021,2020020236,2021-02-13,OTT,OTT @ WPG,W,AWAY,2,1,2,4,6,2,17,0,29,0.06896551724137931,23,4,15,30,31,1,0.967741935483871,1,0,0
2020-2021,2020020149,2021-02-13,SJS,SJS vs. VGK,L,HOME,1,3,1,2,3,14,27,0,25,0.04,15,9,7,23,26,3,0.8846153846153846,0,3,0
2020-2021,2020020684,2021-02-13,STL,STL @ ARI,W,AWAY,4,1,4,7,11,6,12,1,27,0.14814814814814814,18,1,3,24,25,1,0.96,1,0,0
2020-2021,2020020149,2021-02-13,VGK,VGK @ SJS,W,AWAY,3,1,3,6,9,10,23,3,26,0.11538461538461539,10,10,5,24,25,1,0.96,1,0,0
2020-2021,2020020236,2021-02-13,WPG,WPG vs. OTT,L,HOME,1,2,1,2,3,2,21,0,31,0.03225806451612903,11,9,10,27,29,2,0.9310344827586207,2,0,0
2020-2021,2020020239,2021-02-14,ARI,ARI vs. STL,L,HOME,4,5,4,5,9,4,40,0,36,0.1111111111111111,20,6,11,30,35,5,0.8571428571428571,5,0,0
2020-2021,2020020230,2021-02-14,BOS,BOS @ NYI,L,AWAY,2,4,2,4,6,2,27,0,30,0.06666666666666667,12,2,12,38,42,4,0.9047619047619048,2,1,0
2020-2021,2020020238,2021-02-14,CAR,CAR @ DAL,W,AWAY,4,3,3,6,9,4,17,1,21,0.14285714285714285,20,5,10,26,29,3,0.896551724137931,2,1,0
2020-2021,2020020233,2021-02-14,CBJ,CBJ @ CHI,L,AWAY,2,3,2,3,5,9,28,0,31,0.06451612903225806,18,9,11,28,31,3,0.9032258064516129,3,0,0
2020-2021,2020020237,2021-02-14,CGY,CGY @ VAN,L,AWAY,1,3,1,2,3,2,20,0,19,0.05263157894736842,19,5,6,43,45,2,0.9555555555555556,2,0,0
2020-2021,2020020233,2021-02-14,CHI,CHI vs. CBJ,W,HOME,3,2,3,4,7,7,27,0,31,0.0967741935483871,8,11,11,29,31,2,0.9354838709677419,2,0,0
2020-2021,2020020238,2021-02-14,DAL,DAL vs. CAR,L,HOME,3,4,3,5,8,8,13,1,29,0.10344827586206896,12,9,20,18,21,3,0.8571428571428571,2,1,0
2020-2021,2020020234,2021-02-14,DET,DET @ NSH,W,AWAY,4,2,4,7,11,4,13,0,30,0.13333333333333333,12,6,5,21,23,2,0.9130434782608695,2,0,0
2020-2021,2020020232,2021-02-14,FLA,FLA vs. TBL,L,HOME,1,6,1,2,3,17,36,0,34,0.029411764705882353,8,9,6,22,28,6,0.7857142857142857,5,1,0
2020-2021,2020020235,2021-02-14,MTL,MTL @ TOR,W,AWAY,2,1,2,4,6,2,46,0,25,0.08,4,2,9,21,22,1,0.9545454545454546,1,0,0
2020-2021,2020020234,2021-02-14,NSH,NSH vs. DET,L,HOME,2,4,2,4,6,6,19,0,23,0.08695652173913043,14,6,10,26,30,4,0.8666666666666667,4,0,0
2020-2021,2020020230,2021-02-14,NYI,NYI vs. BOS,W,HOME,4,2,4,7,11,4,36,1,42,0.09523809523809523,13,8,11,28,30,2,0.9333333333333333,2,0,0
2020-2021,2020020242,2021-02-14,PIT,PIT vs. WSH,W,HOME,6,3,6,10,16,8,26,1,38,0.15789473684210525,17,9,9,28,31,3,0.9032258064516129,2,1,0
2020-2021,2020020239,2021-02-14,STL,STL @ ARI,W,AWAY,5,4,5,8,13,4,18,0,35,0.14285714285714285,6,8,6,32,36,4,0.8888888888888888,4,0,0
2020-2021,2020020232,2021-02-14,TBL,TBL @ FLA,W,AWAY,6,1,6,8,14,19,25,1,28,0.21428571428571427,12,4,5,33,34,1,0.9705882352941176,1,0,0
2020-2021,2020020235,2021-02-14,TOR,TOR vs. MTL,L,HOME,1,2,1,2,3,0,16,0,22,0.045454545454545456,21,5,13,23,25,2,0.92,2,0,0
2020-2021,2020020237,2021-02-14,VAN,VAN vs. CGY,W,HOME,3,1,3,1,4,6,19,0,46,0.06521739130434782,12,10,9,18,19,1,0.9473684210526315,1,0,0
2020-2021,2020020242,2021-02-14,WSH,WSH @ PIT,L,AWAY,3,6,3,4,7,4,30,1,31,0.0967741935483871,8,4,2,32,36,4,0.8888888888888888,3,1,0
2020-2021,2020020251,2021-02-15,ARI,ARI vs. STL,W,HOME,1,0,1,1,2,4,30,0,19,0.05263157894736842,15,4,3,24,24,0,1.0,0,0,0
2020-2021,2020020243,2021-02-15,COL,COL @ VGK,L,AWAY,0,1,0,0,0,4,33,0,30,0.0,19,10,4,23,24,1,0.9583333333333334,1,0,0
2020-2021,2020020251,2021-02-15,STL,STL @ ARI,L,AWAY,0,1,0,0,0,8,16,0,24,0.0,8,6,5,18,19,1,0.9473684210526315,1,0,0
2020-2021,2020020243,2021-02-15,VGK,VGK vs. COL,W,HOME,1,0,1,1,2,2,34,0,24,0.041666666666666664,16,14,3,30,30,0,1.0,0,0,0
2020-2021,2020020252,2021-02-16,ANA,ANA @ SJS,L,AWAY,2,3,2,4,6,4,15,0,28,0.07142857142857142,13,5,7,26,29,3,0.896551724137931,2,1,0
2020-2021,2020020245,2021-02-16,BUF,BUF vs. NYI,L,HOME,1,3,1,2,3,2,15,1,21,0.047619047619047616,12,3,6,26,29,3,0.896551724137931,2,1,0
2020-2021,2020020255,2021-02-16,CAR,CAR vs. CBJ,W,HOME,7,3,7,14,21,6,21,2,34,0.20588235294117646,11,10,7,37,40,3,0.925,3,0,0
2020-2021,2020020255,2021-02-16,CBJ,CBJ @ CAR,L,AWAY,3,7,3,6,9,2,28,0,40,0.075,10,5,8,27,34,7,0.7941176470588235,5,2,0
2020-2021,2020020249,2021-02-16,CGY,CGY @ VAN,W,AWAY,4,3,4,5,9,14,20,1,27,0.14814814814814814,13,3,2,30,33,3,0.9090909090909091,0,2,0
2020-2021,2020020246,2021-02-16,CHI,CHI @ DET,W,AWAY,3,2,3,5,8,4,10,0,24,0.125,9,3,6,27,29,2,0.9310344827586207,2,0,0
2020-2021,2020020246,2021-02-16,DET,DET vs. CHI,L,HOME,2,3,2,4,6,6,11,0,29,0.06896551724137931,11,1,8,21,24,3,0.875,3,0,0
2020-2021,2020020248,2021-02-16,EDM,EDM vs. WPG,L,HOME,5,6,5,10,15,9,37,1,45,0.1111111111111111,14,8,4,18,24,6,0.75,5,1,0
2020-2021,2020020256,2021-02-16,FLA,FLA @ TBL,W,AWAY,6,4,6,9,15,18,15,0,21,0.2857142857142857,9,0,0,27,31,4,0.8709677419354839,4,0,0
2020-2021,2020020245,2021-02-16,NYI,NYI @ BUF,W,AWAY,3,1,3,6,9,4,17,1,29,0.10344827586206896,14,2,5,20,21,1,0.9523809523809523,0,1,0
2020-2021,2020020247,2021-02-16,OTT,OTT @ TOR,W,AWAY,6,5,6,10,16,9,25,0,31,0.1935483870967742,10,9,6,33,38,5,0.868421052631579,4,1,0
2020-2021,2020020252,2021-02-16,SJS,SJS vs. ANA,W,HOME,3,2,3,4,7,2,18,1,29,0.10344827586206896,16,10,9,26,28,2,0.9285714285714286,2,0,0
2020-2021,2020020256,2021-02-16,TBL,TBL vs. FLA,L,HOME,4,6,4,7,11,16,26,0,31,0.12903225806451613,7,2,1,15,21,6,0.7142857142857143,6,0,0
2020-2021,2020020247,2021-02-16,TOR,TOR vs. OTT,L,HOME,5,6,5,8,13,11,21,1,38,0.13157894736842105,17,10,18,25,31,6,0.8064516129032258,5,0,0
2020-2021,2020020249,2021-02-16,VAN,VAN vs. CGY,L,HOME,3,4,3,6,9,10,15,2,33,0.09090909090909091,16,5,3,23,27,4,0.8518518518518519,3,1,0
2020-2021,2020020248,2021-02-16,WPG,WPG @ EDM,W,AWAY,6,5,6,9,15,9,17,1,24,0.25,15,9,2,40,45,5,0.8888888888888888,4,1,0
2020-2021,2020020253,2021-02-17,BUF,BUF vs. NYI,L,HOME,0,3,0,0,0,4,22,0,20,0.0,11,6,10,21,23,2,0.9130434782608695,2,0,0
2020-2021,2020020062,2021-02-17,CAR,CAR vs. FLA,L,HOME,3,4,3,5,8,8,18,1,35,0.08571428571428572,10,8,14,33,37,4,0.8918918918918919,3,1,0
2020-2021,2020020259,2021-02-17,COL,COL @ VGK,W,AWAY,3,2,3,6,9,9,10,0,25,0.12,22,2,1,27,29,2,0.9310344827586207,1,1,0
2020-2021,2020020062,2021-02-17,FLA,FLA @ CAR,W,AWAY,4,3,4,5,9,6,15,1,37,0.10810810810810811,11,11,10,32,35,3,0.9142857142857143,2,1,0
2020-2021,2020020260,2021-02-17,LAK,LAK vs. MIN,W,HOME,4,0,4,5,9,6,15,1,29,0.13793103448275862,12,2,3,28,28,0,1.0,0,0,0
2020-2021,2020020260,2021-02-17,MIN,MIN @ LAK,L,AWAY,0,4,0,0,0,6,36,0,28,0.0,12,3,0,25,28,3,0.8928571428571429,2,1,0
2020-2021,2020020364,2021-02-17,NJD,NJD @ NYR,W,AWAY,5,2,5,8,13,5,21,1,37,0.13513513513513514,17,1,14,37,39,2,0.9487179487179487,2,0,0
2020-2021,2020020253,2021-02-17,NYI,NYI @ BUF,W,AWAY,3,0,3,6,9,4,12,0,24,0.125,19,2,1,20,20,0,1.0,0,0,0
2020-2021,2020020364,2021-02-17,NYR,NYR vs. NJD,L,HOME,2,5,2,3,5,9,30,0,39,0.05128205128205128,16,7,10,32,36,4,0.8888888888888888,3,1,0
2020-2021,2020020257,2021-02-17,PIT,PIT vs. WSH,L,HOME,1,3,1,2,3,10,31,0,27,0.037037037037037035,10,5,1,39,42,3,0.9285714285714286,3,0,0
2020-2021,2020020259,2021-02-17,VGK,VGK vs. COL,L,HOME,2,3,2,4,6,11,17,1,29,0.06896551724137931,21,13,2,22,25,3,0.88,3,0,0
2020-2021,2020020257,2021-02-17,WSH,WSH @ PIT,W,AWAY,3,1,3,6,9,6,26,0,42,0.07142857142857142,10,4,5,26,27,1,0.9629629629629629,1,0,0
2020-2021,2020020263,2021-02-18,CGY,CGY vs. VAN,L,HOME,1,5,1,2,3,0,19,0,36,0.027777777777777776,8,5,11,28,33,5,0.8484848484848485,5,0,0
2020-2021,2020020261,2021-02-18,CHI,CHI @ DET,W,AWAY,2,0,2,2,4,6,16,1,26,0.07692307692307693,9,5,9,29,29,0,1.0,0,0,0
2020-2021,2020020261,2021-02-18,DET,DET vs. CHI,L,HOME,0,2,0,0,0,8,26,0,29,0.0,9,4,7,24,25,1,0.96,0,1,0
2020-2021,2020020264,2021-02-18,EDM,EDM vs. WPG,W,HOME,3,2,3,6,9,20,26,1,30,0.1,23,6,20,33,35,2,0.9428571428571428,1,1,0
2020-2021,2020020262,2021-02-18,OTT,OTT @ TOR,L,AWAY,1,2,1,2,3,4,30,0,28,0.03571428571428571,5,6,8,26,28,2,0.9285714285714286,2,0,0
2020-2021,2020020262,2021-02-18,TOR,TOR vs. OTT,W,HOME,2,1,2,4,6,6,13,0,28,0.07142857142857142,14,7,18,27,28,1,0.9642857142857143,1,0,0
2020-2021,2020020263,2021-02-18,VAN,VAN @ CGY,W,AWAY,5,1,5,9,14,4,14,0,33,0.15151515151515152,13,9,12,35,36,1,0.9722222222222222,1,0,0
2020-2021,2020020264,2021-02-18,WPG,WPG @ EDM,L,AWAY,2,3,2,4,6,12,21,1,35,0.05714285714285714,13,3,9,27,30,3,0.9,2,1,0
2020-2021,2020020273,2021-02-19,ANA,ANA vs. MIN,L,HOME,1,3,1,2,3,12,19,0,17,0.058823529411764705,11,6,8,24,27,3,0.8888888888888888,3,0,0
2020-2021,2020020272,2021-02-19,ARI,ARI vs. LAK,L,HOME,2,3,2,4,6,6,31,0,22,0.09090909090909091,4,7,3,27,29,2,0.9310344827586207,2,0,0
2020-2021,2020020265,2021-02-19,BOS,BOS vs. NJD,L,HOME,2,3,2,2,4,12,21,2,27,0.07407407407407407,16,6,11,23,26,3,0.8846153846153846,2,0,0
2020-2021,2020020667,2021-02-19,BUF,BUF @ WSH,L,AWAY,1,3,1,2,3,2,17,1,23,0.043478260869565216,14,5,10,18,21,3,0.8571428571428571,1,1,0
2020-2021,2020020268,2021-02-19,CBJ,CBJ vs. NSH,W,HOME,3,0,3,6,9,2,37,0,22,0.13636363636363635,15,6,8,32,32,0,1.0,0,0,0
2020-2021,2020020272,2021-02-19,LAK,LAK @ ARI,W,AWAY,3,2,2,4,6,6,18,0,29,0.06896551724137931,10,0,5,20,22,2,0.9090909090909091,2,0,0
2020-2021,2020020273,2021-02-19,MIN,MIN @ ANA,W,AWAY,3,1,3,3,6,6,23,0,27,0.1111111111111111,12,5,10,16,17,1,0.9411764705882353,1,0,0
2020-2021,2020020265,2021-02-19,NJD,NJD @ BOS,W,AWAY,3,2,3,5,8,10,24,0,26,0.11538461538461539,13,8,9,25,27,2,0.9259259259259259,0,2,0
2020-2021,2020020268,2021-02-19,NSH,NSH @ CBJ,L,AWAY,0,3,0,0,0,0,23,0,32,0.0,6,3,6,19,21,2,0.9047619047619048,2,0,0
2020-2021,2020020267,2021-02-19,NYI,NYI @ PIT,L,AWAY,1,4,1,2,3,33,34,1,32,0.03125,14,9,0,33,36,3,0.9166666666666666,3,0,0
2020-2021,2020020266,2021-02-19,NYR,NYR @ PHI,W,AWAY,3,2,2,4,6,10,20,1,32,0.0625,27,6,9,20,22,2,0.9090909090909091,2,0,0
2020-2021,2020020270,2021-02-19,OTT,OTT @ TOR,L,AWAY,3,7,3,5,8,6,40,0,37,0.08108108108108109,8,3,14,24,31,7,0.7741935483870968,5,2,0
2020-2021,2020020266,2021-02-19,PHI,PHI vs. NYR,L,HOME,2,3,2,4,6,10,21,0,22,0.09090909090909091,17,4,10,31,33,2,0.9393939393939394,1,1,0
2020-2021,2020020267,2021-02-19,PIT,PIT vs. NYI,W,HOME,4,1,4,7,11,21,24,0,37,0.10810810810810811,15,18,10,31,32,1,0.96875,0,1,0
2020-2021,2020020269,2021-02-19,SJS,SJS @ STL,L,AWAY,2,3,2,4,6,8,31,0,32,0.0625,17,2,18,42,45,3,0.9333333333333333,1,2,0
2020-2021,2020020269,2021-02-19,STL,STL vs. SJS,W,HOME,3,2,3,5,8,2,27,2,45,0.06666666666666667,4,5,9,30,32,2,0.9375,2,0,0
2020-2021,2020020270,2021-02-19,TOR,TOR vs. OTT,W,HOME,7,3,7,14,21,4,10,2,31,0.22580645161290322,14,9,17,34,37,3,0.918918918918919,3,0,0
2020-2021,2020020667,2021-02-19,WSH,WSH vs. BUF,W,HOME,3,1,3,4,7,4,22,1,21,0.14285714285714285,7,8,11,22,23,1,0.9565217391304348,0,1,0
2020-2021,2020020278,2021-02-20,BUF,BUF @ NJD,W,AWAY,3,2,3,6,9,6,19,1,29,0.10344827586206896,18,3,3,25,27,2,0.9259259259259259,1,1,0
2020-2021,2020020274,2021-02-20,CAR,CAR vs. CHI,W,HOME,5,3,5,8,13,8,24,2,38,0.13157894736842105,7,13,9,26,29,3,0.896551724137931,2,1,0
2020-2021,2020020276,2021-02-20,CGY,CGY vs. EDM,L,HOME,1,2,1,2,3,4,12,0,21,0.047619047619047616,8,12,24,23,25,2,0.92,2,0,0
2020-2021,2020020274,2021-02-20,CHI,CHI @ CAR,L,AWAY,3,5,3,5,8,8,12,1,29,0.10344827586206896,14,3,17,33,37,4,0.8918918918918919,2,2,0
2020-2021,2020020287,2021-02-20,COL,COL vs. VGK,W,HOME,3,2,3,5,8,10,15,0,39,0.07692307692307693,14,8,7,27,29,2,0.9310344827586207,2,0,0
2020-2021,2020020275,2021-02-20,DET,DET vs. FLA,L,HOME,2,7,2,3,5,4,12,0,32,0.0625,9,1,10,32,39,7,0.8205128205128205,6,1,0
2020-2021,2020020292,2021-02-20,DET,DET vs. FLA,W,HOME,2,1,2,3,5,6,13,0,27,0.07407407407407407,17,1,3,38,39,1,0.9743589743589743,0,1,0
2020-2021,2020020276,2021-02-20,EDM,EDM @ CGY,W,AWAY,2,1,2,4,6,6,19,0,25,0.08,16,9,17,20,21,1,0.9523809523809523,1,0,0
2020-2021,2020020275,2021-02-20,FLA,FLA @ DET,W,AWAY,7,2,7,13,20,8,21,1,39,0.1794871794871795,5,6,1,30,32,2,0.9375,2,0,0
2020-2021,2020020292,2021-02-20,FLA,FLA @ DET,L,AWAY,1,2,1,2,3,4,9,1,39,0.02564102564102564,9,0,4,25,27,2,0.9259259259259259,2,0,0
2020-2021,2020020278,2021-02-20,NJD,NJD vs. BUF,L,HOME,2,3,2,4,6,2,13,1,27,0.07407407407407407,3,8,8,26,29,3,0.896551724137931,2,1,0
2020-2021,2020020279,2021-02-20,NYR,NYR @ WSH,W,AWAY,4,1,4,7,11,8,12,1,24,0.16666666666666666,12,6,2,26,27,1,0.9629629629629629,1,0,0
2020-2021,2020020277,2021-02-20,VAN,VAN vs. WPG,L,HOME,0,2,0,0,0,16,24,0,29,0.0,6,6,8,29,30,1,0.9666666666666667,1,0,0
2020-2021,2020020287,2021-02-20,VGK,VGK @ COL,L,AWAY,2,3,2,3,5,10,23,0,29,0.06896551724137931,11,9,8,36,39,3,0.9230769230769231,3,0,0
2020-2021,2020020277,2021-02-20,WPG,WPG @ VAN,W,AWAY,2,0,2,1,3,16,19,0,31,0.06451612903225806,18,2,5,29,29,0,1.0,0,0,0
2020-2021,2020020279,2021-02-20,WSH,WSH vs. NYR,L,HOME,1,4,1,1,2,10,19,0,27,0.037037037037037035,13,9,5,20,23,3,0.8695652173913043,2,1,0
2020-2021,2020020289,2021-02-21,ANA,ANA vs. MIN,L,HOME,1,5,1,2,3,6,26,0,27,0.037037037037037035,10,4,11,24,29,5,0.8275862068965517,4,1,0
2020-2021,2020020288,2021-02-21,ARI,ARI vs. LAK,L,HOME,2,4,2,4,6,2,32,2,24,0.08333333333333333,10,3,8,19,22,3,0.8636363636363636,1,1,0
2020-2021,2020020543,2021-02-21,CAR,CAR vs. TBL,W,HOME,4,0,4,7,11,2,27,0,28,0.14285714285714285,14,16,11,24,24,0,1.0,0,0,0
2020-2021,2020020282,2021-02-21,CBJ,CBJ vs. NSH,L,HOME,2,4,2,4,6,13,13,0,23,0.08695652173913043,16,8,7,41,45,4,0.9111111111111111,3,1,0
2020-2021,2020020285,2021-02-21,CGY,CGY @ EDM,L,AWAY,1,7,1,2,3,15,32,1,44,0.022727272727272728,11,12,14,17,24,7,0.7083333333333334,4,3,0
2020-2021,2020020285,2021-02-21,EDM,EDM vs. CGY,W,HOME,7,1,7,12,19,13,37,3,24,0.2916666666666667,14,11,20,43,44,1,0.9772727272727273,0,1,0
2020-2021,2020020288,2021-02-21,LAK,LAK @ ARI,W,AWAY,4,2,4,7,11,8,26,1,23,0.17391304347826086,20,2,6,22,24,2,0.9166666666666666,0,2,0
2020-2021,2020020289,2021-02-21,MIN,MIN @ ANA,W,AWAY,5,1,5,8,13,8,13,1,29,0.1724137931034483,12,5,10,26,27,1,0.9629629629629629,1,0,0
2020-2021,2020020284,2021-02-21,MTL,MTL vs. TOR,L,HOME,3,5,3,4,7,10,44,0,33,0.09090909090909091,10,5,18,22,27,5,0.8148148148148148,2,3,0
2020-2021,2020020392,2021-02-21,NJD,NJD @ WSH,L,AWAY,3,4,3,5,8,8,19,1,26,0.11538461538461539,10,5,6,37,41,4,0.9024390243902439,1,3,0
2020-2021,2020020282,2021-02-21,NSH,NSH @ CBJ,W,AWAY,4,2,4,3,7,7,24,1,45,0.08888888888888889,6,6,1,21,23,2,0.9130434782608695,1,0,0
2020-2021,2020020281,2021-02-21,NYI,NYI @ PIT,L,AWAY,2,3,2,2,4,2,53,0,35,0.05714285714285714,16,8,6,15,18,3,0.8333333333333334,2,1,0
2020-2021,2020020281,2021-02-21,PIT,PIT vs. NYI,W,HOME,3,2,3,6,9,2,30,1,18,0.16666666666666666,18,19,10,33,35,2,0.9428571428571428,2,0,0
2020-2021,2020020283,2021-02-21,SJS,SJS @ STL,W,AWAY,5,4,5,4,9,8,17,0,27,0.18518518518518517,17,13,6,28,32,4,0.875,4,0,0
2020-2021,2020020283,2021-02-21,STL,STL vs. SJS,L,HOME,4,5,4,8,12,2,17,0,32,0.125,13,8,11,22,27,5,0.8148148148148148,5,0,0
2020-2021,2020020543,2021-02-21,TBL,TBL @ CAR,L,AWAY,0,4,0,0,0,4,32,0,24,0.0,17,7,8,24,27,3,0.8888888888888888,3,0,0
2020-2021,2020020284,2021-02-21,TOR,TOR @ MTL,W,AWAY,5,3,5,10,15,4,17,3,27,0.18518518518518517,12,6,5,30,33,3,0.9090909090909091,3,0,0
2020-2021,2020020392,2021-02-21,WSH,WSH vs. NJD,W,HOME,4,3,4,8,12,6,12,3,41,0.0975609756097561,15,5,6,23,26,3,0.8846153846153846,2,1,0
2020-2021,2020020290,2021-02-22,BOS,BOS vs. PHI,W,HOME,7,3,7,12,19,6,23,1,35,0.2,16,7,5,16,19,3,0.8421052631578947,2,1,0
2020-2021,2020020293,2021-02-22,MTL,MTL @ OTT,L,AWAY,2,3,2,2,4,10,25,0,32,0.0625,11,6,8,36,39,3,0.9230769230769231,3,0,0
2020-2021,2020020293,2021-02-22,OTT,OTT vs. MTL,W,HOME,3,2,3,5,8,6,27,0,39,0.07692307692307693,15,10,16,30,32,2,0.9375,2,0,0
2020-2021,2020020290,2021-02-22,PHI,PHI @ BOS,L,AWAY,3,7,3,6,9,4,31,1,19,0.15789473684210525,8,2,6,28,35,7,0.8,6,1,0
2020-2021,2020020294,2021-02-22,VAN,VAN vs. WPG,L,HOME,3,4,3,5,8,11,17,1,34,0.08823529411764706,10,8,9,27,31,4,0.8709677419354839,3,1,0
2020-2021,2020020294,2021-02-22,WPG,WPG @ VAN,W,AWAY,4,3,4,7,11,13,25,1,31,0.12903225806451613,19,4,5,31,34,3,0.9117647058823529,2,1,0
2020-2021,2020020300,2021-02-23,ANA,ANA @ ARI,L,AWAY,3,4,3,4,7,22,25,1,28,0.10714285714285714,11,4,10,21,25,4,0.84,2,1,0
2020-2021,2020020300,2021-02-23,ARI,ARI vs. ANA,W,HOME,4,3,4,6,10,18,24,1,25,0.16,14,6,10,25,28,3,0.8928571428571429,2,1,0
2020-2021,2020020150,2021-02-23,BUF,BUF @ NYI,L,AWAY,2,3,2,4,6,4,14,1,36,0.05555555555555555,9,6,5,20,23,3,0.8695652173913043,2,1,0
2020-2021,2020020097,2021-02-23,CAR,CAR vs. TBL,L,HOME,2,4,2,4,6,8,22,1,36,0.05555555555555555,15,13,19,28,31,3,0.9032258064516129,2,1,0
2020-2021,2020020298,2021-02-23,CGY,CGY @ TOR,W,AWAY,3,0,3,6,9,14,24,2,33,0.09090909090909091,16,4,9,34,34,0,1.0,0,0,0
2020-2021,2020020299,2021-02-23,COL,COL vs. VGK,L,HOME,0,3,0,0,0,8,12,0,34,0.0,11,8,9,25,28,3,0.8928571428571429,2,1,0
2020-2021,2020020009,2021-02-23,DAL,DAL @ FLA,L,AWAY,1,3,1,1,2,11,32,0,25,0.04,17,1,4,49,51,2,0.9607843137254902,2,0,0
2020-2021,2020020009,2021-02-23,FLA,FLA vs. DAL,W,HOME,3,1,3,2,5,7,24,0,52,0.057692307692307696,6,18,5,24,25,1,0.96,1,0,0
2020-2021,2020020297,2021-02-23,LAK,LAK @ STL,W,AWAY,3,0,3,2,5,2,20,1,31,0.0967741935483871,10,10,20,31,31,0,1.0,0,0,0
2020-2021,2020020743,2021-02-23,MIN,MIN @ SJS,W,AWAY,6,2,6,12,18,11,15,1,34,0.17647058823529413,12,8,10,31,33,2,0.9393939393939394,2,0,0
2020-2021,2020020150,2021-02-23,NYI,NYI vs. BUF,W,HOME,3,2,3,6,9,6,21,1,23,0.13043478260869565,11,4,4,34,36,2,0.9444444444444444,1,1,0
2020-2021,2020020743,2021-02-23,SJS,SJS vs. MIN,L,HOME,2,6,2,4,6,11,21,0,33,0.06060606060606061,9,8,6,28,33,5,0.8484848484848485,4,1,0
2020-2021,2020020297,2021-02-23,STL,STL vs. LAK,L,HOME,0,3,0,0,0,4,39,0,31,0.0,11,2,11,28,30,2,0.9333333333333333,1,1,0
2020-2021,2020020097,2021-02-23,TBL,TBL @ CAR,W,AWAY,4,2,4,7,11,6,29,1,32,0.125,15,3,8,34,36,2,0.9444444444444444,1,1,0
2020-2021,2020020298,2021-02-23,TOR,TOR vs. CGY,L,HOME,0,3,0,0,0,10,15,0,34,0.0,6,7,16,30,33,3,0.9090909090909091,1,2,0
2020-2021,2020020299,2021-02-23,VGK,VGK @ COL,W,AWAY,3,0,3,5,8,4,14,1,28,0.10714285714285714,17,6,3,34,34,0,1.0,0,0,0
2020-2021,2020020295,2021-02-24,BUF,BUF @ NJD,W,AWAY,4,1,4,7,11,4,18,1,37,0.10810810810810811,13,5,4,41,42,1,0.9761904761904762,1,0,0
2020-2021,2020020296,2021-02-24,CAR,CAR @ TBL,L,AWAY,0,3,0,0,0,2,21,0,25,0.0,6,3,0,25,27,2,0.9259259259259259,1,1,0
2020-2021,2020020304,2021-02-24,CBJ,CBJ vs. CHI,L,HOME,5,6,5,8,13,10,13,3,30,0.16666666666666666,17,5,15,29,34,5,0.8529411764705882,3,2,0
2020-2021,2020020304,2021-02-24,CHI,CHI @ CBJ,W,AWAY,6,5,5,10,15,10,14,2,34,0.14705882352941177,9,0,11,25,30,5,0.8333333333333334,2,3,0
2020-2021,2020020303,2021-02-24,DAL,DAL @ FLA,W,AWAY,3,0,3,5,8,8,38,0,26,0.11538461538461539,15,6,3,43,43,0,1.0,0,0,0
2020-2021,2020020305,2021-02-24,DET,DET vs. NSH,L,HOME,0,2,0,0,0,8,16,0,24,0.0,15,2,10,31,33,2,0.9393939393939394,0,2,0
2020-2021,2020020307,2021-02-24,EDM,EDM @ VAN,W,AWAY,4,3,4,8,12,4,29,1,29,0.13793103448275862,18,8,3,30,33,3,0.9090909090909091,3,0,0
2020-2021,2020020303,2021-02-24,FLA,FLA vs. DAL,L,HOME,0,3,0,0,0,10,42,0,43,0.0,8,9,3,23,25,2,0.92,2,0,0
