SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2016-2017,2016020022,2016-10-15,WSH,WSH vs. NYI,W,HOME,2,1,2,4,6,4,16,0,28,0.07142857142857142,14,14,17,21,22,1,0.9545454545454546,0,1,0
2016-2017,2016020030,2016-10-16,ANA,ANA @ NYI,L,AWAY,2,3,2,4,6,10,27,0,26,0.07692307692307693,13,7,1,27,30,3,0.9,3,0,0
2016-2017,2016020028,2016-10-16,ARI,ARI vs. PHI,W,HOME,4,3,4,7,11,6,30,1,35,0.11428571428571428,16,2,2,27,30,3,0.9,3,0,0
2016-2017,2016020031,2016-10-16,BUF,BUF @ EDM,W,AWAY,6,2,6,11,17,6,14,2,24,0.25,15,1,5,31,33,2,0.9393939393939394,2,0,0
2016-2017,2016020029,2016-10-16,CGY,CGY @ VAN,L,AWAY,1,2,1,0,1,10,15,0,25,0.04,23,5,8,30,31,1,0.967741935483871,1,0,0
2016-2017,2016020026,2016-10-16,CHI,CHI vs. NSH,W,HOME,5,3,5,9,14,4,23,2,27,0.18518518518518517,17,8,12,33,36,3,0.9166666666666666,2,1,0
2016-2017,2016020027,2016-10-16,COL,COL vs. DAL,W,HOME,6,5,6,10,16,8,25,2,33,0.18181818181818182,14,12,8,23,28,5,0.8214285714285714,3,2,0
2016-2017,2016020027,2016-10-16,DAL,DAL @ COL,L,AWAY,5,6,5,10,15,6,23,2,28,0.17857142857142858,16,6,1,27,33,6,0.8181818181818182,4,2,0
2016-2017,2016020031,2016-10-16,EDM,EDM vs. BUF,L,HOME,2,6,2,4,6,16,32,0,33,0.06060606060606061,11,7,12,18,24,6,0.75,4,2,0
2016-2017,2016020026,2016-10-16,NSH,NSH @ CHI,L,AWAY,3,5,3,4,7,6,32,1,36,0.08333333333333333,11,5,5,22,27,5,0.8148148148148148,3,2,0
2016-2017,2016020030,2016-10-16,NYI,NYI vs. ANA,W,HOME,3,2,3,6,9,10,18,0,30,0.1,20,8,4,24,26,2,0.9230769230769231,2,0,0
2016-2017,2016020025,2016-10-16,NYR,NYR @ STL,L,AWAY,2,3,2,4,6,8,23,0,35,0.05714285714285714,7,6,2,15,18,3,0.8333333333333334,2,1,0
2016-2017,2016020028,2016-10-16,PHI,PHI @ ARI,L,AWAY,3,4,3,6,9,30,21,0,30,0.1,11,1,1,31,35,4,0.8857142857142857,2,1,0
2016-2017,2016020025,2016-10-16,STL,STL vs. NYR,W,HOME,3,2,3,5,8,4,14,1,18,0.16666666666666666,13,7,2,33,35,2,0.9428571428571428,2,0,0
2016-2017,2016020029,2016-10-16,VAN,VAN vs. CGY,W,HOME,2,1,1,2,3,6,11,0,31,0.03225806451612903,8,3,7,25,25,0,1.0,0,0,0
2016-2017,2016020032,2016-10-17,CAR,CAR @ VAN,L,AWAY,3,4,3,4,7,4,24,1,22,0.13636363636363635,12,3,7,27,31,4,0.8709677419354839,4,0,0
2016-2017,2016020034,2016-10-17,COL,COL @ PIT,W,AWAY,4,3,4,8,12,12,42,2,31,0.12903225806451613,13,8,3,28,31,3,0.9032258064516129,1,2,0
2016-2017,2016020035,2016-10-17,DET,DET vs. OTT,W,HOME,5,1,5,9,14,20,20,2,25,0.2,15,5,8,31,32,1,0.96875,0,0,0
2016-2017,2016020033,2016-10-17,NYR,NYR vs. SJS,W,HOME,7,4,7,9,16,10,25,1,29,0.2413793103448276,18,6,6,27,31,4,0.8709677419354839,3,1,0
2016-2017,2016020035,2016-10-17,OTT,OTT @ DET,L,AWAY,1,5,1,1,2,22,21,0,32,0.03125,10,6,6,20,25,5,0.8,3,2,0
2016-2017,2016020034,2016-10-17,PIT,PIT vs. COL,L,HOME,3,4,3,6,9,14,22,2,31,0.0967741935483871,18,3,7,27,31,4,0.8709677419354839,2,2,0
2016-2017,2016020033,2016-10-17,SJS,SJS @ NYR,L,AWAY,4,7,4,8,12,8,17,1,31,0.12903225806451613,7,5,12,22,27,5,0.8148148148148148,4,1,0
2016-2017,2016020032,2016-10-17,VAN,VAN vs. CAR,W,HOME,4,3,4,5,9,4,16,0,31,0.12903225806451613,15,10,9,19,22,3,0.8636363636363636,2,1,0
2016-2017,2016020037,2016-10-18,ANA,ANA @ NJD,L,AWAY,1,2,1,2,3,19,19,1,24,0.041666666666666664,10,1,2,26,28,2,0.9285714285714286,0,2,0
2016-2017,2016020041,2016-10-18,ARI,ARI @ OTT,L,AWAY,4,7,4,7,11,6,20,1,35,0.11428571428571428,9,8,13,35,41,6,0.8536585365853658,4,1,0
2016-2017,2016020036,2016-10-18,BOS,BOS @ WPG,W,AWAY,4,1,4,3,7,10,15,0,25,0.16,15,4,14,34,35,1,0.9714285714285714,1,0,0
2016-2017,2016020039,2016-10-18,COL,COL @ WSH,L,AWAY,0,3,0,0,0,27,26,0,18,0.0,13,5,11,37,40,3,0.925,1,2,0
2016-2017,2016020042,2016-10-18,FLA,FLA @ TBL,L,AWAY,3,4,3,5,8,8,19,0,31,0.0967741935483871,7,11,5,25,28,3,0.8928571428571429,3,0,0
2016-2017,2016020040,2016-10-18,MTL,MTL vs. PIT,W,HOME,4,0,4,5,9,16,19,1,32,0.125,9,4,13,36,36,0,1.0,0,0,0
2016-2017,2016020037,2016-10-18,NJD,NJD vs. ANA,W,HOME,2,1,2,4,6,13,16,2,28,0.07142857142857142,12,6,6,23,24,1,0.9583333333333334,0,1,0
2016-2017,2016020038,2016-10-18,NYI,NYI vs. SJS,L,HOME,2,3,2,4,6,0,24,0,23,0.08695652173913043,17,7,8,24,27,3,0.8888888888888888,3,0,0
2016-2017,2016020041,2016-10-18,OTT,OTT vs. ARI,W,HOME,7,4,7,11,18,14,20,1,42,0.16666666666666666,23,8,16,31,35,4,0.8857142857142857,3,1,0
2016-2017,2016020040,2016-10-18,PIT,PIT @ MTL,L,AWAY,0,4,0,0,0,12,32,0,36,0.0,10,4,7,28,32,4,0.875,3,1,0
2016-2017,2016020038,2016-10-18,SJS,SJS @ NYI,W,AWAY,3,2,3,6,9,4,13,0,27,0.1111111111111111,13,4,6,21,23,2,0.9130434782608695,2,0,0
2016-2017,2016020042,2016-10-18,TBL,TBL vs. FLA,W,HOME,4,3,3,5,8,8,15,0,28,0.10714285714285714,7,8,11,28,31,3,0.9032258064516129,2,0,0
2016-2017,2016020036,2016-10-18,WPG,WPG vs. BOS,L,HOME,1,4,1,1,2,8,24,0,35,0.02857142857142857,10,8,16,21,24,3,0.875,3,0,0
2016-2017,2016020039,2016-10-18,WSH,WSH vs. COL,W,HOME,3,0,3,6,9,13,17,2,40,0.075,9,12,14,18,18,0,1.0,0,0,0
2016-2017,2016020046,2016-10-19,BUF,BUF @ CGY,L,AWAY,3,4,3,5,8,14,10,1,21,0.14285714285714285,12,6,7,30,34,4,0.8823529411764706,4,0,0
2016-2017,2016020047,2016-10-19,CAR,CAR @ EDM,L,AWAY,2,3,2,4,6,6,18,0,33,0.06060606060606061,16,9,6,25,28,3,0.8928571428571429,3,0,0
2016-2017,2016020046,2016-10-19,CGY,CGY vs. BUF,W,HOME,4,3,4,6,10,12,16,0,34,0.11764705882352941,10,11,18,18,21,3,0.8571428571428571,2,1,0
2016-2017,2016020045,2016-10-19,CHI,CHI vs. PHI,W,HOME,7,4,7,11,18,8,20,2,28,0.25,9,8,16,23,27,4,0.8518518518518519,2,2,0
2016-2017,2016020043,2016-10-19,DAL,DAL @ NSH,W,AWAY,2,1,2,3,5,8,18,0,37,0.05405405405405406,20,4,4,27,28,1,0.9642857142857143,0,1,0
2016-2017,2016020047,2016-10-19,EDM,EDM vs. CAR,W,HOME,3,2,3,4,7,4,18,0,28,0.10714285714285714,15,11,13,31,33,2,0.9393939393939394,2,0,0
2016-2017,2016020044,2016-10-19,LAK,LAK @ MIN,L,AWAY,3,6,3,5,8,8,19,0,30,0.1,4,5,6,20,25,5,0.8,4,1,0
2016-2017,2016020044,2016-10-19,MIN,MIN vs. LAK,W,HOME,6,3,6,10,16,8,14,1,26,0.23076923076923078,25,8,8,27,30,3,0.9,3,0,0
2016-2017,2016020043,2016-10-19,NSH,NSH vs. DAL,L,HOME,1,2,1,2,3,6,22,1,28,0.03571428571428571,18,6,10,35,37,2,0.9459459459459459,2,0,0
2016-2017,2016020045,2016-10-19,PHI,PHI @ CHI,L,AWAY,4,7,4,8,12,6,30,2,27,0.14814814814814814,11,9,10,21,27,6,0.7777777777777778,4,2,0
2016-2017,2016020048,2016-10-19,STL,STL @ VAN,L,AWAY,1,2,1,1,2,8,14,0,24,0.041666666666666664,15,3,2,24,26,2,0.9230769230769231,2,0,0
2016-2017,2016020048,2016-10-19,VAN,VAN vs. STL,W,HOME,2,1,2,4,6,6,13,0,26,0.07692307692307693,9,8,6,23,24,1,0.9583333333333334,1,0,0
2016-2017,2016020052,2016-10-20,ANA,ANA @ PHI,W,AWAY,3,2,3,6,9,16,28,0,26,0.11538461538461539,18,6,8,20,22,2,0.9090909090909091,1,1,0
2016-2017,2016020054,2016-10-20,ARI,ARI @ MTL,L,AWAY,2,5,2,3,5,10,43,0,29,0.06896551724137931,17,5,10,38,43,5,0.8837209302325582,4,1,0
2016-2017,2016020051,2016-10-20,BOS,BOS vs. NJD,W,HOME,2,1,2,4,6,6,29,0,36,0.05555555555555555,18,3,4,28,29,1,0.9655172413793104,0,1,0
2016-2017,2016020055,2016-10-20,COL,COL @ TBL,W,AWAY,4,0,4,8,12,11,32,0,16,0.25,19,4,5,27,27,0,1.0,0,0,0
2016-2017,2016020049,2016-10-20,DET,DET @ NYR,W,AWAY,2,1,2,3,5,6,15,1,18,0.1111111111111111,20,14,6,32,33,1,0.9696969696969697,1,0,0
2016-2017,2016020056,2016-10-20,FLA,FLA vs. WSH,L,HOME,2,4,2,4,6,2,14,1,28,0.07142857142857142,8,16,5,25,29,4,0.8620689655172413,4,0,0
2016-2017,2016020054,2016-10-20,MTL,MTL vs. ARI,W,HOME,5,2,5,10,15,6,24,1,43,0.11627906976744186,19,11,11,27,29,2,0.9310344827586207,1,0,0
2016-2017,2016020051,2016-10-20,NJD,NJD @ BOS,L,AWAY,1,2,1,2,3,8,20,1,29,0.034482758620689655,15,11,14,34,36,2,0.9444444444444444,2,0,0
2016-2017,2016020049,2016-10-20,NYR,NYR vs. DET,L,HOME,1,2,1,2,3,8,19,0,33,0.030303030303030304,14,18,11,16,18,2,0.8888888888888888,1,1,0
2016-2017,2016020052,2016-10-20,PHI,PHI vs. ANA,L,HOME,2,3,2,3,5,6,22,1,22,0.09090909090909091,16,2,7,23,26,3,0.8846153846153846,3,0,0
2016-2017,2016020053,2016-10-20,PIT,PIT vs. SJS,W,HOME,3,2,3,4,7,6,24,1,20,0.15,15,2,9,32,34,2,0.9411764705882353,2,0,0
2016-2017,2016020053,2016-10-20,SJS,SJS @ PIT,L,AWAY,2,3,2,3,5,20,14,0,34,0.058823529411764705,20,5,5,17,20,3,0.85,2,1,0
2016-2017,2016020055,2016-10-20,TBL,TBL vs. COL,L,HOME,0,4,0,0,0,9,29,0,27,0.0,7,10,6,12,16,4,0.75,4,0,0
2016-2017,2016020050,2016-10-20,TOR,TOR @ WPG,L,AWAY,4,5,4,8,12,6,17,2,40,0.1,27,6,16,29,34,5,0.8529411764705882,4,1,0
2016-2017,2016020050,2016-10-20,WPG,WPG vs. TOR,W,HOME,5,4,5,8,13,4,23,1,34,0.14705882352941177,16,4,14,36,40,4,0.9,2,2,0
2016-2017,2016020056,2016-10-20,WSH,WSH @ FLA,W,AWAY,4,2,4,4,8,8,17,0,29,0.13793103448275862,14,4,2,26,28,2,0.9285714285714286,1,1,0
2016-2017,2016020062,2016-10-21,ARI,ARI @ NYI,L,AWAY,2,3,2,4,6,8,26,0,25,0.08,20,4,8,28,31,3,0.9032258064516129,2,0,0
2016-2017,2016020061,2016-10-21,BUF,BUF @ VAN,L,AWAY,1,2,1,0,1,8,27,0,27,0.037037037037037035,9,2,5,18,20,2,0.9,1,1,0
2016-2017,2016020059,2016-10-21,CAR,CAR @ CGY,W,AWAY,4,2,4,8,12,12,9,2,32,0.125,14,15,7,24,26,2,0.9230769230769231,2,0,0
2016-2017,2016020063,2016-10-21,CBJ,CBJ vs. CHI,W,HOME,3,2,3,6,9,8,20,2,28,0.10714285714285714,20,3,2,32,34,2,0.9411764705882353,2,0,0
2016-2017,2016020059,2016-10-21,CGY,CGY vs. CAR,L,HOME,2,4,2,2,4,16,17,0,26,0.07692307692307693,17,5,10,28,32,4,0.875,2,2,0
2016-2017,2016020063,2016-10-21,CHI,CHI @ CBJ,L,AWAY,2,3,2,4,6,4,10,0,34,0.058823529411764705,9,1,1,25,28,3,0.8928571428571429,1,2,0
2016-2017,2016020058,2016-10-21,DAL,DAL vs. LAK,L,HOME,3,4,3,5,8,29,10,1,20,0.15,20,4,13,35,39,4,0.8974358974358975,3,1,0
2016-2017,2016020064,2016-10-21,DET,DET vs. NSH,W,HOME,5,3,5,7,12,15,18,2,43,0.11627906976744186,11,9,4,30,33,3,0.9090909090909091,0,3,0
2016-2017,2016020060,2016-10-21,EDM,EDM vs. STL,W,HOME,3,1,3,4,7,6,22,0,23,0.13043478260869565,30,12,12,34,35,1,0.9714285714285714,1,0,0
2016-2017,2016020058,2016-10-21,LAK,LAK @ DAL,W,AWAY,4,3,4,7,11,15,21,1,39,0.10256410256410256,15,6,6,17,20,3,0.85,2,1,0
2016-2017,2016020057,2016-10-21,MIN,MIN vs. TOR,W,HOME,3,2,3,6,9,6,16,0,27,0.1111111111111111,13,10,8,31,33,2,0.9393939393939394,1,1,0
2016-2017,2016020064,2016-10-21,NSH,NSH @ DET,L,AWAY,3,5,3,5,8,21,24,3,33,0.09090909090909091,7,3,5,38,42,4,0.9047619047619048,3,1,0
2016-2017,2016020062,2016-10-21,NYI,NYI vs. ARI,W,HOME,3,2,3,5,8,10,19,0,31,0.0967741935483871,15,6,7,23,25,2,0.92,2,0,0
2016-2017,2016020060,2016-10-21,STL,STL @ EDM,L,AWAY,1,3,1,2,3,4,22,0,35,0.02857142857142857,18,7,11,20,22,2,0.9090909090909091,2,0,0
2016-2017,2016020057,2016-10-21,TOR,TOR @ MIN,L,AWAY,2,3,2,4,6,6,12,1,33,0.06060606060606061,20,3,2,24,27,3,0.8888888888888888,3,0,0
2016-2017,2016020061,2016-10-21,VAN,VAN vs. BUF,W,HOME,2,1,2,4,6,10,13,1,20,0.1,12,2,6,26,27,1,0.9629629629629629,1,0,0
2016-2017,2016020065,2016-10-22,BOS,BOS vs. MTL,L,HOME,2,4,2,4,6,14,31,1,21,0.09523809523809523,6,8,6,25,29,4,0.8620689655172413,3,0,0
2016-2017,2016020070,2016-10-22,CAR,CAR @ PHI,L,AWAY,3,6,3,6,9,10,19,1,30,0.1,10,6,9,21,27,6,0.7777777777777778,5,1,0
2016-2017,2016020072,2016-10-22,CHI,CHI vs. TOR,W,HOME,5,4,4,8,12,4,12,0,35,0.11428571428571428,11,6,8,30,34,4,0.8823529411764706,3,1,0
2016-2017,2016020068,2016-10-22,COL,COL @ FLA,L,AWAY,2,5,2,4,6,17,21,1,28,0.07142857142857142,8,5,12,33,38,5,0.868421052631579,4,1,0
2016-2017,2016020067,2016-10-22,DET,DET vs. SJS,W,HOME,3,0,3,3,6,12,17,0,32,0.09375,14,3,9,30,30,0,1.0,0,0,0
2016-2017,2016020068,2016-10-22,FLA,FLA vs. COL,W,HOME,5,2,5,5,10,11,16,1,38,0.13157894736842105,4,7,7,26,28,2,0.9285714285714286,1,1,0
2016-2017,2016020069,2016-10-22,MIN,MIN @ NJD,L,AWAY,1,2,1,1,2,6,21,0,29,0.034482758620689655,4,4,2,30,32,2,0.9375,2,0,0
2016-2017,2016020065,2016-10-22,MTL,MTL @ BOS,W,AWAY,4,2,4,6,10,16,22,0,29,0.13793103448275862,17,11,12,19,21,2,0.9047619047619048,1,1,0
2016-2017,2016020069,2016-10-22,NJD,NJD vs. MIN,W,HOME,2,1,2,3,5,6,27,0,32,0.0625,7,4,12,28,29,1,0.9655172413793104,1,0,0
2016-2017,2016020071,2016-10-22,NYR,NYR @ WSH,W,AWAY,4,2,4,7,11,4,21,1,26,0.15384615384615385,15,7,5,26,28,2,0.9285714285714286,2,0,0
2016-2017,2016020066,2016-10-22,OTT,OTT vs. TBL,L,HOME,1,4,1,0,1,8,18,0,28,0.03571428571428571,15,9,11,31,35,4,0.8857142857142857,2,2,0
2016-2017,2016020070,2016-10-22,PHI,PHI vs. CAR,W,HOME,6,3,6,11,17,12,13,1,27,0.2222222222222222,23,3,9,27,30,3,0.9,2,1,0
2016-2017,2016020067,2016-10-22,SJS,SJS @ DET,L,AWAY,0,3,0,0,0,16,16,0,30,0.0,11,3,4,29,32,3,0.90625,3,0,0
2016-2017,2016020066,2016-10-22,TBL,TBL @ OTT,W,AWAY,4,1,4,7,11,6,13,2,35,0.11428571428571428,17,5,1,27,28,1,0.9642857142857143,1,0,0
2016-2017,2016020072,2016-10-22,TOR,TOR @ CHI,L,AWAY,4,5,4,5,9,12,27,1,34,0.11764705882352941,24,3,5,31,35,4,0.8857142857142857,4,0,0
2016-2017,2016020071,2016-10-22,WSH,WSH vs. NYR,L,HOME,2,4,2,3,5,6,24,0,28,0.07142857142857142,13,10,19,22,25,3,0.88,2,1,0
2016-2017,2016020079,2016-10-23,ARI,ARI @ NYR,L,AWAY,2,3,2,3,5,4,18,0,29,0.06896551724137931,8,3,4,23,26,3,0.8846153846153846,2,1,0
2016-2017,2016020074,2016-10-23,CBJ,CBJ @ DAL,W,AWAY,3,0,3,5,8,15,19,0,26,0.11538461538461539,12,12,3,32,32,0,1.0,0,0,0
2016-2017,2016020075,2016-10-23,CGY,CGY vs. STL,L,HOME,4,6,4,8,12,10,16,0,27,0.14814814814814814,11,9,15,34,39,5,0.8717948717948718,3,2,0
2016-2017,2016020074,2016-10-23,DAL,DAL vs. CBJ,L,HOME,0,3,0,0,0,9,11,0,32,0.0,18,7,12,23,25,2,0.92,2,0,0
2016-2017,2016020077,2016-10-23,EDM,EDM @ WPG,W,AWAY,3,0,3,4,7,8,24,0,32,0.09375,11,3,9,31,31,0,1.0,0,0,0
2016-2017,2016020076,2016-10-23,LAK,LAK vs. VAN,W,HOME,4,3,3,5,8,17,31,1,31,0.0967741935483871,8,8,10,22,25,3,0.88,1,2,0
