SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2019-2020,2019020012,2019-10-04,ARI,ARI @ ANA,L,AWAY,1,2,1,2,3,2,15,0,33,0.030303030303030304,13,6,13,27,29,2,0.9310344827586207,2,0,0
2019-2020,2019020010,2019-10-04,BOS,BOS @ DAL,W,AWAY,2,1,2,3,5,4,12,1,20,0.1,16,5,10,28,29,1,0.9655172413793104,1,0,0
2019-2020,2019020015,2019-10-04,CBJ,CBJ vs. TOR,L,HOME,1,4,1,0,1,12,20,1,29,0.034482758620689655,17,9,15,25,29,4,0.8620689655172413,2,2,0
2019-2020,2019020011,2019-10-04,CGY,CGY @ COL,L,AWAY,3,5,3,6,9,29,20,2,30,0.1,16,5,9,27,31,4,0.8709677419354839,2,2,0
2019-2020,2019020016,2019-10-04,CHI,CHI @ PHI,L,AWAY,3,4,3,5,8,6,29,1,31,0.0967741935483871,12,7,12,34,38,4,0.8947368421052632,3,1,0
2019-2020,2019020011,2019-10-04,COL,COL vs. CGY,W,HOME,5,3,5,9,14,15,15,2,32,0.15625,15,8,5,27,30,3,0.9,1,2,0
2019-2020,2019020010,2019-10-04,DAL,DAL vs. BOS,L,HOME,1,2,1,2,3,8,15,0,29,0.034482758620689655,18,8,15,18,20,2,0.9,1,1,0
2019-2020,2019020009,2019-10-04,MIN,MIN @ NSH,L,AWAY,2,5,2,4,6,4,19,1,24,0.08333333333333333,18,9,6,27,31,4,0.8709677419354839,4,0,0
2019-2020,2019020013,2019-10-04,NJD,NJD vs. WPG,L,HOME,4,5,4,7,11,4,21,0,39,0.10256410256410256,8,8,12,26,30,4,0.8666666666666667,4,0,0
2019-2020,2019020009,2019-10-04,NSH,NSH vs. MIN,W,HOME,5,2,5,10,15,4,17,0,32,0.15625,12,10,11,22,24,2,0.9166666666666666,1,1,0
2019-2020,2019020014,2019-10-04,NYI,NYI vs. WSH,L,HOME,1,2,1,2,3,4,29,0,26,0.038461538461538464,20,10,13,26,28,2,0.9285714285714286,1,1,0
2019-2020,2019020016,2019-10-04,PHI,PHI vs. CHI,W,HOME,4,3,4,5,9,4,16,1,38,0.10526315789473684,14,8,17,28,31,3,0.9032258064516129,2,1,0
2019-2020,2019020015,2019-10-04,TOR,TOR @ CBJ,W,AWAY,4,1,4,8,12,12,18,2,29,0.13793103448275862,13,5,7,28,29,1,0.9655172413793104,0,1,0
2019-2020,2019020013,2019-10-04,WPG,WPG @ NJD,W,AWAY,5,4,4,8,12,2,13,0,30,0.13333333333333333,6,5,3,35,39,4,0.8974358974358975,4,0,0
2019-2020,2019020014,2019-10-04,WSH,WSH @ NYI,W,AWAY,2,1,2,4,6,2,21,1,28,0.07142857142857142,11,3,20,25,26,1,0.9615384615384616,1,0,0
2019-2020,2019020018,2019-10-05,BUF,BUF vs. NJD,W,HOME,7,2,7,11,18,16,14,3,36,0.19444444444444445,10,3,7,18,20,2,0.9,2,0,0
2019-2020,2019020023,2019-10-05,CAR,CAR @ WSH,W,AWAY,3,2,3,5,8,14,19,1,28,0.10714285714285714,14,7,11,32,34,2,0.9411764705882353,2,0,0
2019-2020,2019020022,2019-10-05,CBJ,CBJ @ PIT,L,AWAY,2,7,2,3,5,13,49,0,30,0.06666666666666667,15,4,3,33,40,7,0.825,6,1,0
2019-2020,2019020021,2019-10-05,FLA,FLA vs. TBL,W,HOME,4,3,4,8,12,4,26,2,28,0.14285714285714285,14,8,8,32,35,3,0.9142857142857143,3,0,0
2019-2020,2019020019,2019-10-05,MTL,MTL @ TOR,W,AWAY,6,5,5,7,12,8,26,1,42,0.11904761904761904,15,5,9,32,37,5,0.8648648648648649,4,1,0
2019-2020,2019020018,2019-10-05,NJD,NJD @ BUF,L,AWAY,2,7,2,4,6,20,11,0,20,0.1,11,3,7,29,36,7,0.8055555555555556,4,3,0
2019-2020,2019020020,2019-10-05,NYR,NYR @ OTT,W,AWAY,4,1,4,7,11,10,22,2,30,0.13333333333333333,22,5,10,31,32,1,0.96875,1,0,0
2019-2020,2019020020,2019-10-05,OTT,OTT vs. NYR,L,HOME,1,4,1,2,3,6,37,0,32,0.03125,21,4,12,26,30,4,0.8666666666666667,1,2,0
2019-2020,2019020022,2019-10-05,PIT,PIT vs. CBJ,W,HOME,7,2,7,10,17,7,44,1,40,0.175,8,12,2,28,30,2,0.9333333333333333,2,0,0
2019-2020,2019020017,2019-10-05,SJS,SJS vs. VGK,L,HOME,1,5,1,2,3,36,31,0,35,0.02857142857142857,15,11,5,24,29,5,0.8275862068965517,3,0,0
2019-2020,2019020021,2019-10-05,TBL,TBL @ FLA,L,AWAY,3,4,3,6,9,6,24,0,35,0.08571428571428572,5,9,6,24,28,4,0.8571428571428571,2,2,0
2019-2020,2019020019,2019-10-05,TOR,TOR vs. MTL,L,HOME,5,6,5,9,14,6,19,1,37,0.13513513513513514,18,12,14,37,42,5,0.8809523809523809,4,1,0
2019-2020,2019020017,2019-10-05,VGK,VGK @ SJS,W,AWAY,5,1,5,8,13,40,26,0,29,0.1724137931034483,10,9,7,34,35,1,0.9714285714285714,1,0,0
2019-2020,2019020023,2019-10-05,WSH,WSH vs. CAR,L,HOME,2,3,2,3,5,10,20,0,34,0.058823529411764705,8,7,9,25,28,3,0.8928571428571429,2,1,0
2019-2020,2019020030,2019-10-06,ANA,ANA vs. SJS,W,HOME,3,1,3,3,6,11,26,0,33,0.09090909090909091,14,6,8,35,36,1,0.9722222222222222,1,0,0
2019-2020,2019020027,2019-10-06,ARI,ARI vs. BOS,L,HOME,0,1,0,0,0,6,27,0,35,0.0,19,10,10,25,26,1,0.9615384615384616,1,0,0
2019-2020,2019020027,2019-10-06,BOS,BOS @ ARI,W,AWAY,1,0,1,1,2,8,25,0,26,0.038461538461538464,15,7,11,35,35,0,1.0,0,0,0
2019-2020,2019020031,2019-10-06,CAR,CAR vs. TBL,W,HOME,4,3,4,7,11,8,17,2,44,0.09090909090909091,9,17,22,10,13,3,0.7692307692307693,2,1,0
2019-2020,2019020028,2019-10-06,CGY,CGY vs. VAN,W,HOME,3,0,3,3,6,14,13,0,30,0.1,19,6,16,34,34,0,1.0,0,0,0
2019-2020,2019020026,2019-10-06,COL,COL vs. MIN,W,HOME,4,2,4,6,10,8,27,1,32,0.125,12,10,4,29,31,2,0.9354838709677419,1,1,0
2019-2020,2019020024,2019-10-06,DAL,DAL @ STL,L,AWAY,2,3,2,0,2,4,22,0,29,0.06896551724137931,10,8,7,27,30,3,0.9,3,0,0
2019-2020,2019020032,2019-10-06,DAL,DAL @ DET,L,AWAY,3,4,3,5,8,12,14,0,22,0.13636363636363635,12,2,10,29,33,4,0.8787878787878788,3,1,0
2019-2020,2019020032,2019-10-06,DET,DET vs. DAL,W,HOME,4,3,4,8,12,4,21,1,33,0.12121212121212122,9,3,17,19,22,3,0.8636363636363636,3,0,0
2019-2020,2019020025,2019-10-06,DET,DET @ NSH,W,AWAY,5,3,5,8,13,4,13,0,28,0.17857142857142858,18,8,8,39,42,3,0.9285714285714286,2,1,0
2019-2020,2019020029,2019-10-06,EDM,EDM vs. LAK,W,HOME,6,5,6,10,16,8,26,2,31,0.1935483870967742,18,9,17,27,32,5,0.84375,4,1,0
2019-2020,2019020029,2019-10-06,LAK,LAK @ EDM,L,AWAY,5,6,5,8,13,12,33,1,32,0.15625,12,6,15,25,31,6,0.8064516129032258,4,2,0
2019-2020,2019020026,2019-10-06,MIN,MIN @ COL,L,AWAY,2,4,2,2,4,12,31,1,31,0.06451612903225806,14,7,4,28,31,3,0.9032258064516129,2,1,0
2019-2020,2019020025,2019-10-06,NSH,NSH vs. DET,L,HOME,3,5,3,6,9,4,18,1,42,0.07142857142857142,9,5,8,23,27,4,0.8518518518518519,4,0,0
2019-2020,2019020033,2019-10-06,NYI,NYI vs. WPG,W,HOME,4,1,4,8,12,4,24,1,33,0.12121212121212122,19,7,13,35,36,1,0.9722222222222222,1,0,0
2019-2020,2019020030,2019-10-06,SJS,SJS @ ANA,L,AWAY,1,3,1,2,3,9,17,0,36,0.027777777777777776,9,4,7,30,33,3,0.9090909090909091,3,0,0
2019-2020,2019020024,2019-10-06,STL,STL vs. DAL,W,HOME,3,2,3,6,9,4,18,0,30,0.1,12,7,7,27,29,2,0.9310344827586207,1,0,0
2019-2020,2019020031,2019-10-06,TBL,TBL @ CAR,L,AWAY,3,4,3,3,6,10,19,1,13,0.23076923076923078,21,3,11,40,44,4,0.9090909090909091,2,2,0
2019-2020,2019020028,2019-10-06,VAN,VAN @ CGY,L,AWAY,0,3,0,0,0,6,7,0,34,0.0,6,5,12,27,29,2,0.9310344827586207,2,0,0
2019-2020,2019020033,2019-10-06,WPG,WPG @ NYI,L,AWAY,1,4,1,2,3,2,25,0,36,0.027777777777777776,8,10,7,29,33,4,0.8787878787878788,3,1,0
2019-2020,2019020035,2019-10-07,BUF,BUF @ CBJ,L,AWAY,3,4,3,4,7,6,13,2,18,0.16666666666666666,13,4,8,40,44,4,0.9090909090909091,2,2,0
2019-2020,2019020035,2019-10-07,CBJ,CBJ vs. BUF,W,HOME,4,3,4,7,11,6,15,2,44,0.09090909090909091,17,11,5,15,18,3,0.8333333333333334,1,2,0
2019-2020,2019020034,2019-10-07,STL,STL @ TOR,W,AWAY,3,2,3,5,8,6,26,0,30,0.1,18,5,15,32,34,2,0.9411764705882353,2,0,0
2019-2020,2019020034,2019-10-07,TOR,TOR vs. STL,L,HOME,2,3,2,4,6,8,15,0,34,0.058823529411764705,9,11,15,27,30,3,0.9,3,0,0
2019-2020,2019020040,2019-10-08,ANA,ANA @ DET,W,AWAY,3,1,3,6,9,2,23,0,29,0.10344827586206896,6,7,4,31,32,1,0.96875,1,0,0
2019-2020,2019020036,2019-10-08,CAR,CAR @ FLA,W,AWAY,6,3,6,11,17,16,16,1,35,0.17142857142857143,25,3,7,47,50,3,0.94,1,2,0
2019-2020,2019020039,2019-10-08,DAL,DAL @ WSH,W,AWAY,4,3,4,6,10,10,18,0,26,0.15384615384615385,13,9,6,29,32,3,0.90625,3,0,0
2019-2020,2019020040,2019-10-08,DET,DET vs. ANA,L,HOME,1,3,1,2,3,6,25,0,32,0.03125,15,3,12,26,29,3,0.896551724137931,3,0,0
2019-2020,2019020037,2019-10-08,EDM,EDM @ NYI,W,AWAY,5,2,5,8,13,4,12,2,27,0.18518518518518517,17,8,13,25,27,2,0.9259259259259259,1,0,0
2019-2020,2019020036,2019-10-08,FLA,FLA vs. CAR,L,HOME,3,6,3,6,9,10,15,2,50,0.06,10,11,14,29,34,5,0.8529411764705882,4,1,0
2019-2020,2019020037,2019-10-08,NYI,NYI vs. EDM,L,HOME,2,5,2,3,5,10,19,0,27,0.07407407407407407,16,7,23,22,27,5,0.8148148148148148,3,2,0
2019-2020,2019020038,2019-10-08,PIT,PIT vs. WPG,L,HOME,1,4,1,2,3,0,49,0,38,0.02631578947368421,7,5,12,18,22,4,0.8181818181818182,4,0,0
2019-2020,2019020038,2019-10-08,WPG,WPG @ PIT,W,AWAY,4,1,4,6,10,4,39,0,22,0.18181818181818182,11,5,4,37,38,1,0.9736842105263158,1,0,0
2019-2020,2019020039,2019-10-08,WSH,WSH vs. DAL,L,HOME,3,4,3,5,8,8,19,0,32,0.09375,12,7,9,22,26,4,0.8461538461538461,4,0,0
2019-2020,2019020043,2019-10-09,BOS,BOS @ VGK,W,AWAY,4,3,4,7,11,6,24,1,35,0.11428571428571428,12,12,7,31,34,3,0.9117647058823529,1,2,0
2019-2020,2019020044,2019-10-09,BUF,BUF vs. MTL,W,HOME,5,4,5,7,12,6,18,2,39,0.1282051282051282,13,4,7,23,27,4,0.8518518518518519,2,1,0
2019-2020,2019020042,2019-10-09,CGY,CGY vs. LAK,L,HOME,3,4,3,4,7,9,28,0,29,0.10344827586206896,11,4,9,36,40,4,0.9,3,1,0
2019-2020,2019020042,2019-10-09,LAK,LAK @ CGY,W,AWAY,4,3,4,8,12,9,21,1,40,0.1,18,7,4,26,29,3,0.896551724137931,3,0,0
2019-2020,2019020044,2019-10-09,MTL,MTL @ BUF,L,AWAY,4,5,4,6,10,10,16,1,27,0.14814814814814814,11,4,12,34,39,5,0.8717948717948718,3,2,0
2019-2020,2019020045,2019-10-09,NJD,NJD @ PHI,L,AWAY,0,4,0,0,0,8,24,0,25,0.0,16,3,13,30,34,4,0.8823529411764706,2,2,0
2019-2020,2019020041,2019-10-09,NSH,NSH vs. SJS,W,HOME,5,2,5,5,10,11,12,1,25,0.2,16,13,14,33,35,2,0.9428571428571428,1,1,0
2019-2020,2019020045,2019-10-09,PHI,PHI vs. NJD,W,HOME,4,0,4,5,9,10,19,2,34,0.11764705882352941,10,8,6,25,25,0,1.0,0,0,0
2019-2020,2019020041,2019-10-09,SJS,SJS @ NSH,L,AWAY,2,5,2,4,6,15,9,1,35,0.05714285714285714,9,5,9,20,24,4,0.8333333333333334,3,1,0
2019-2020,2019020043,2019-10-09,VGK,VGK vs. BOS,L,HOME,3,4,3,6,9,6,33,2,34,0.08823529411764706,14,15,12,31,35,4,0.8857142857142857,3,1,0
2019-2020,2019020050,2019-10-10,ANA,ANA @ PIT,L,AWAY,1,2,1,2,3,17,41,0,32,0.03125,13,11,9,26,28,2,0.9285714285714286,1,1,0
2019-2020,2019020048,2019-10-10,DET,DET @ MTL,W,AWAY,4,2,4,7,11,6,24,1,34,0.11764705882352941,21,6,21,33,35,2,0.9428571428571428,1,1,0
2019-2020,2019020049,2019-10-10,EDM,EDM @ NJD,W,AWAY,4,3,3,6,9,4,26,2,22,0.13636363636363635,14,13,6,28,31,3,0.9032258064516129,3,0,0
2019-2020,2019020046,2019-10-10,LAK,LAK @ VAN,L,AWAY,2,8,2,3,5,4,15,0,39,0.05128205128205128,16,3,13,17,25,8,0.68,7,1,0
2019-2020,2019020048,2019-10-10,MTL,MTL vs. DET,L,HOME,2,4,2,4,6,4,32,1,35,0.05714285714285714,15,3,11,30,33,3,0.9090909090909091,2,1,0
2019-2020,2019020049,2019-10-10,NJD,NJD vs. EDM,L,HOME,3,4,3,4,7,6,31,0,31,0.0967741935483871,12,10,6,19,22,3,0.8636363636363636,1,2,0
2019-2020,2019020051,2019-10-10,OTT,OTT vs. STL,L,HOME,4,6,4,7,11,8,32,0,29,0.13793103448275862,13,7,12,31,36,5,0.8611111111111112,4,1,0
2019-2020,2019020050,2019-10-10,PIT,PIT vs. ANA,W,HOME,2,1,2,4,6,19,37,1,28,0.07142857142857142,14,7,9,31,32,1,0.96875,1,0,0
2019-2020,2019020051,2019-10-10,STL,STL @ OTT,W,AWAY,6,4,6,9,15,0,32,1,37,0.16216216216216217,17,5,8,25,29,4,0.8620689655172413,3,0,0
2019-2020,2019020047,2019-10-10,TBL,TBL @ TOR,W,AWAY,7,3,7,12,19,4,25,2,33,0.21212121212121213,19,5,9,25,28,3,0.8928571428571429,2,1,0
2019-2020,2019020047,2019-10-10,TOR,TOR vs. TBL,L,HOME,3,7,3,6,9,6,15,1,28,0.10714285714285714,14,6,6,26,33,7,0.7878787878787878,5,2,0
2019-2020,2019020046,2019-10-10,VAN,VAN vs. LAK,W,HOME,8,2,8,13,21,8,21,1,25,0.32,17,16,6,37,39,2,0.9487179487179487,2,0,0
2019-2020,2019020059,2019-10-11,ANA,ANA @ CBJ,W,AWAY,2,1,2,4,6,6,28,0,23,0.08695652173913043,15,6,7,26,27,1,0.9629629629629629,1,0,0
2019-2020,2019020057,2019-10-11,ARI,ARI vs. VGK,W,HOME,4,1,4,6,10,4,15,0,29,0.13793103448275862,12,9,10,37,38,1,0.9736842105263158,1,0,0
2019-2020,2019020056,2019-10-11,BOS,BOS @ COL,L,AWAY,2,4,2,4,6,2,19,0,41,0.04878048780487805,13,6,6,32,35,3,0.9142857142857143,2,1,0
2019-2020,2019020058,2019-10-11,BUF,BUF vs. FLA,W,HOME,3,2,2,4,6,4,14,0,32,0.0625,10,6,11,41,43,2,0.9534883720930233,2,0,0
2019-2020,2019020060,2019-10-11,CAR,CAR vs. NYI,W,HOME,5,2,5,7,12,8,17,0,40,0.125,21,12,13,17,19,2,0.8947368421052632,0,2,0
2019-2020,2019020059,2019-10-11,CBJ,CBJ vs. ANA,L,HOME,1,2,1,1,2,2,16,0,27,0.037037037037037035,15,12,12,21,23,2,0.9130434782608695,1,0,0
2019-2020,2019020055,2019-10-11,CGY,CGY @ DAL,W,AWAY,3,2,2,3,5,10,20,1,29,0.06896551724137931,19,9,11,34,36,2,0.9444444444444444,1,1,0
2019-2020,2019020054,2019-10-11,CHI,CHI vs. SJS,L,HOME,4,5,4,6,10,6,31,0,30,0.13333333333333333,18,7,12,29,34,5,0.8529411764705882,3,2,0
2019-2020,2019020056,2019-10-11,COL,COL vs. BOS,W,HOME,4,2,4,5,9,2,13,1,36,0.1111111111111111,11,11,13,39,41,2,0.9512195121951219,2,0,0
2019-2020,2019020055,2019-10-11,DAL,DAL vs. CGY,L,HOME,2,3,2,4,6,4,20,1,36,0.05555555555555555,14,6,23,27,29,2,0.9310344827586207,1,1,0
2019-2020,2019020058,2019-10-11,FLA,FLA @ BUF,L,AWAY,2,3,2,4,6,8,13,0,43,0.046511627906976744,14,2,8,30,32,2,0.9375,2,0,0
2019-2020,2019020053,2019-10-11,MIN,MIN @ WPG,L,AWAY,2,5,2,2,4,6,25,0,40,0.05,9,7,5,27,31,4,0.8709677419354839,4,0,0
2019-2020,2019020052,2019-10-11,NSH,NSH vs. WSH,W,HOME,6,5,6,11,17,8,8,1,38,0.15789473684210525,11,10,7,21,26,5,0.8076923076923077,2,2,0
2019-2020,2019020060,2019-10-11,NYI,NYI @ CAR,L,AWAY,2,5,2,4,6,6,20,2,19,0.10526315789473684,15,5,9,35,39,4,0.8974358974358975,4,0,0
2019-2020,2019020054,2019-10-11,SJS,SJS @ CHI,W,AWAY,5,4,5,9,14,4,29,2,34,0.14705882352941177,6,8,9,26,30,4,0.8666666666666667,4,0,0
2019-2020,2019020057,2019-10-11,VGK,VGK @ ARI,L,AWAY,1,4,1,2,3,4,21,0,38,0.02631578947368421,11,4,8,25,29,4,0.8620689655172413,4,0,0
2019-2020,2019020053,2019-10-11,WPG,WPG vs. MIN,W,HOME,5,2,5,8,13,6,29,0,32,0.15625,20,8,14,38,40,2,0.95,2,0,0
2019-2020,2019020052,2019-10-11,WSH,WSH @ NSH,L,AWAY,5,6,5,8,13,8,12,2,26,0.19230769230769232,15,12,3,32,38,6,0.8421052631578947,5,1,0
2019-2020,2019020064,2019-10-12,BOS,BOS vs. NJD,W,HOME,3,0,3,5,8,6,23,1,32,0.09375,13,11,10,31,31,0,1.0,0,0,0
2019-2020,2019020068,2019-10-12,CAR,CAR vs. CBJ,L,HOME,2,3,2,4,6,6,29,0,32,0.0625,10,9,10,32,35,3,0.9142857142857143,3,0,0
2019-2020,2019020068,2019-10-12,CBJ,CBJ @ CAR,W,AWAY,3,2,3,5,8,6,26,0,35,0.08571428571428572,11,11,5,30,32,2,0.9375,2,0,0
2019-2020,2019020069,2019-10-12,CHI,CHI vs. WPG,L,HOME,2,3,2,3,5,8,36,1,29,0.06896551724137931,15,11,17,30,33,3,0.9090909090909091,2,1,0
2019-2020,2019020066,2019-10-12,DET,DET vs. TOR,L,HOME,2,5,2,4,6,6,21,0,27,0.07407407407407407,24,7,15,36,40,4,0.9,4,0,0
2019-2020,2019020061,2019-10-12,EDM,EDM @ NYR,W,AWAY,4,1,4,6,10,8,18,1,27,0.14814814814814814,9,8,15,20,21,1,0.9523809523809523,1,0,0
2019-2020,2019020067,2019-10-12,FLA,FLA @ NYI,L,AWAY,2,3,2,4,6,7,28,0,37,0.05405405405405406,16,3,20,26,28,2,0.9285714285714286,2,0,0
2019-2020,2019020063,2019-10-12,LAK,LAK vs. NSH,W,HOME,7,4,7,11,18,8,26,0,38,0.18421052631578946,14,4,11,28,32,4,0.875,3,1,0
2019-2020,2019020065,2019-10-12,MTL,MTL vs. STL,W,HOME,6,3,6,12,18,4,30,0,38,0.15789473684210525,6,9,15,26,29,3,0.896551724137931,2,1,0
2019-2020,2019020064,2019-10-12,NJD,NJD @ BOS,L,AWAY,0,3,0,0,0,6,11,0,31,0.0,11,7,7,29,32,3,0.90625,2,1,0
2019-2020,2019020063,2019-10-12,NSH,NSH @ LAK,L,AWAY,4,7,4,8,12,4,18,1,32,0.125,15,3,8,31,37,6,0.8378378378378378,6,0,0
2019-2020,2019020067,2019-10-12,NYI,NYI vs. FLA,W,HOME,3,2,2,4,6,9,24,0,28,0.07142857142857142,20,10,19,35,37,2,0.9459459459459459,2,0,0
2019-2020,2019020061,2019-10-12,NYR,NYR vs. EDM,L,HOME,1,4,1,1,2,4,21,0,21,0.047619047619047616,11,9,22,23,26,3,0.8846153846153846,2,1,0
2019-2020,2019020062,2019-10-12,OTT,OTT vs. TBL,W,HOME,4,2,4,7,11,18,24,0,34,0.11764705882352941,19,3,15,19,21,2,0.9047619047619048,2,0,0
2019-2020,2019020065,2019-10-12,STL,STL @ MTL,L,AWAY,3,6,3,5,8,8,26,1,29,0.10344827586206896,20,7,11,32,37,5,0.8648648648648649,5,0,0
2019-2020,2019020062,2019-10-12,TBL,TBL @ OTT,L,AWAY,2,4,2,3,5,16,19,0,21,0.09523809523809523,11,6,9,30,33,3,0.9090909090909091,3,0,0
2019-2020,2019020066,2019-10-12,TOR,TOR @ DET,W,AWAY,5,2,5,6,11,2,14,0,41,0.12195121951219512,12,3,10,25,27,2,0.9259259259259259,2,0,0
2019-2020,2019020069,2019-10-12,WPG,WPG @ CHI,W,AWAY,3,2,3,6,9,4,29,1,33,0.09090909090909091,15,12,13,27,29,2,0.9310344827586207,0,1,0
2019-2020,2019020072,2019-10-13,ARI,ARI @ COL,L,AWAY,2,3,2,4,6,8,16,0,36,0.05555555555555555,11,12,2,29,32,3,0.90625,2,1,0
2019-2020,2019020074,2019-10-13,CGY,CGY @ VGK,L,AWAY,2,6,2,3,5,6,25,0,35,0.05714285714285714,11,13,8,24,30,6,0.8,6,0,0
2019-2020,2019020072,2019-10-13,COL,COL vs. ARI,W,HOME,3,2,3,6,9,6,20,1,32,0.09375,14,10,10,34,36,2,0.9444444444444444,2,0,0
2019-2020,2019020070,2019-10-13,DAL,DAL vs. WSH,L,HOME,1,4,1,2,3,8,20,0,25,0.04,10,6,12,21,24,3,0.875,1,2,0
2019-2020,2019020071,2019-10-13,MIN,MIN vs. PIT,L,HOME,4,7,4,8,12,8,26,1,33,0.12121212121212122,10,9,3,28,34,6,0.8235294117647058,4,2,0
2019-2020,2019020073,2019-10-13,PHI,PHI @ VAN,L,AWAY,2,3,2,4,6,4,22,1,32,0.0625,17,10,4,22,24,2,0.9166666666666666,2,0,0
2019-2020,2019020071,2019-10-13,PIT,PIT @ MIN,W,AWAY,7,4,7,10,17,8,14,2,35,0.2,16,2,3,29,33,4,0.8787878787878788,3,1,0
2019-2020,2019020075,2019-10-13,PIT,PIT @ WPG,W,AWAY,7,2,7,12,19,10,15,1,28,0.25,16,2,14,27,29,2,0.9310344827586207,1,1,0
2019-2020,2019020073,2019-10-13,VAN,VAN vs. PHI,W,HOME,3,2,2,4,6,4,22,0,24,0.08333333333333333,19,7,12,30,32,2,0.9375,1,1,0
2019-2020,2019020074,2019-10-13,VGK,VGK vs. CGY,W,HOME,6,2,6,9,15,8,24,0,30,0.2,19,14,10,33,35,2,0.9428571428571428,2,0,0
2019-2020,2019020075,2019-10-13,WPG,WPG vs. PIT,L,HOME,2,7,2,4,6,4,23,1,29,0.06896551724137931,18,4,9,21,28,7,0.75,5,1,0
2019-2020,2019020070,2019-10-13,WSH,WSH @ DAL,W,AWAY,4,1,4,7,11,12,18,2,25,0.16,20,5,14,24,25,1,0.96,1,0,0
