SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2011-2012,2011020020,2011-10-08,ANA,ANA vs. NYR,W,HOME,2,1,1,2,3,19,13,0,28,0.03571428571428571,17,5,10,14,15,1,0.9333333333333333,1,0,0
2011-2012,2011020010,2011-10-08,BOS,BOS vs. TBL,W,HOME,4,1,4,8,12,16,18,0,42,0.09523809523809523,9,6,7,25,26,1,0.9615384615384616,1,0,0
2011-2012,2011020022,2011-10-08,BUF,BUF @ LAK,W,AWAY,4,2,4,7,11,6,13,1,26,0.15384615384615385,15,7,11,31,33,2,0.9393939393939394,1,1,0
2011-2012,2011020013,2011-10-08,CAR,CAR @ WSH,L,AWAY,3,4,3,6,9,10,29,2,31,0.0967741935483871,22,8,11,32,36,4,0.8888888888888888,2,2,0
2011-2012,2011020008,2011-10-08,CHI,CHI @ DAL,L,AWAY,1,2,1,2,3,4,19,0,38,0.02631578947368421,14,8,10,31,33,2,0.9393939393939394,2,0,0
2011-2012,2011020008,2011-10-08,DAL,DAL vs. CHI,W,HOME,2,1,2,3,5,8,37,0,33,0.06060606060606061,14,9,11,37,38,1,0.9736842105263158,1,0,0
2011-2012,2011020022,2011-10-08,LAK,LAK vs. BUF,L,HOME,2,4,2,4,6,10,11,1,33,0.06060606060606061,16,5,10,22,26,4,0.8461538461538461,3,1,0
2011-2012,2011020012,2011-10-08,NJD,NJD vs. PHI,L,HOME,0,3,0,0,0,41,20,0,20,0.0,11,8,7,26,29,3,0.896551724137931,3,0,0
2011-2012,2011020020,2011-10-08,NYR,NYR @ ANA,L,AWAY,1,2,1,1,2,21,20,0,15,0.06666666666666667,18,8,9,27,28,1,0.9642857142857143,1,0,0
2011-2012,2011020011,2011-10-08,OTT,OTT @ TOR,L,AWAY,5,6,5,8,13,40,11,2,32,0.15625,8,5,6,29,35,6,0.8285714285714286,4,2,0
2011-2012,2011020012,2011-10-08,PHI,PHI @ NJD,W,AWAY,3,0,3,5,8,15,18,0,29,0.10344827586206896,6,6,6,20,20,0,1.0,0,0,0
2011-2012,2011020010,2011-10-08,TBL,TBL @ BOS,L,AWAY,1,4,1,2,3,14,14,0,26,0.038461538461538464,22,3,3,38,42,4,0.9047619047619048,4,0,0
2011-2012,2011020011,2011-10-08,TOR,TOR vs. OTT,W,HOME,6,5,6,11,17,28,14,2,35,0.17142857142857143,16,10,6,27,32,5,0.84375,2,2,0
2011-2012,2011020013,2011-10-08,WSH,WSH vs. CAR,W,HOME,4,3,4,7,11,10,27,2,36,0.1111111111111111,17,14,4,28,31,3,0.9032258064516129,1,2,0
2011-2012,2011020016,2011-10-09,CBJ,CBJ @ MIN,L,AWAY,2,4,2,4,6,8,29,0,31,0.06451612903225806,10,4,5,22,26,4,0.8461538461538461,2,2,0
2011-2012,2011020019,2011-10-09,CGY,CGY vs. PIT,L,HOME,3,5,3,5,8,16,25,0,20,0.15,21,11,17,32,36,4,0.8888888888888888,2,2,0
2011-2012,2011020017,2011-10-09,CHI,CHI vs. DAL,W,HOME,5,2,5,9,14,25,17,1,31,0.16129032258064516,13,5,7,19,21,2,0.9047619047619048,1,1,0
2011-2012,2011020018,2011-10-09,COL,COL vs. DET,L,HOME,0,3,0,0,0,8,19,0,29,0.0,6,8,4,36,38,2,0.9473684210526315,2,0,0
2011-2012,2011020017,2011-10-09,DAL,DAL @ CHI,L,AWAY,2,5,2,4,6,27,32,1,21,0.09523809523809523,7,5,4,26,30,4,0.8666666666666667,3,1,0
2011-2012,2011020018,2011-10-09,DET,DET @ COL,W,AWAY,3,0,3,4,7,4,15,0,39,0.07692307692307693,19,10,3,29,29,0,1.0,0,0,0
2011-2012,2011020014,2011-10-09,FLA,FLA @ NYI,W,AWAY,2,0,2,4,6,23,26,1,29,0.06896551724137931,13,9,7,27,27,0,1.0,0,0,0
2011-2012,2011020016,2011-10-09,MIN,MIN vs. CBJ,W,HOME,4,2,4,7,11,12,19,2,26,0.15384615384615385,19,10,3,29,31,2,0.9354838709677419,2,0,0
2011-2012,2011020023,2011-10-09,MTL,MTL @ WPG,W,AWAY,5,1,5,6,11,16,7,1,22,0.22727272727272727,14,2,8,30,31,1,0.967741935483871,1,0,0
2011-2012,2011020015,2011-10-09,NSH,NSH @ STL,W,AWAY,4,2,4,8,12,15,8,2,16,0.25,21,2,0,31,33,2,0.9393939393939394,1,1,0
2011-2012,2011020014,2011-10-09,NYI,NYI vs. FLA,L,HOME,0,2,0,0,0,17,21,0,27,0.0,24,13,6,27,29,2,0.9310344827586207,1,1,0
2011-2012,2011020021,2011-10-09,PHX,PHX @ SJS,L,AWAY,3,6,3,6,9,14,33,3,29,0.10344827586206896,20,7,3,46,52,6,0.8846153846153846,3,3,0
2011-2012,2011020019,2011-10-09,PIT,PIT @ CGY,W,AWAY,5,3,5,8,13,14,16,2,37,0.13513513513513514,16,5,10,17,20,3,0.85,3,0,0
2011-2012,2011020021,2011-10-09,SJS,SJS vs. PHX,W,HOME,6,3,6,9,15,16,15,3,52,0.11538461538461539,19,8,13,26,29,3,0.896551724137931,0,3,0
2011-2012,2011020015,2011-10-09,STL,STL vs. NSH,L,HOME,2,4,2,4,6,13,13,1,33,0.06060606060606061,13,3,4,12,15,3,0.8,1,2,0
2011-2012,2011020023,2011-10-09,WPG,WPG vs. MTL,L,HOME,1,5,1,2,3,10,26,0,31,0.03225806451612903,7,5,9,17,22,5,0.7727272727272727,4,1,0
2011-2012,2011020025,2011-10-10,BOS,BOS vs. COL,L,HOME,0,1,0,0,0,8,32,0,30,0.0,11,5,8,35,36,1,0.9722222222222222,1,0,0
2011-2012,2011020026,2011-10-10,CAR,CAR @ NJD,L,AWAY,2,4,2,4,6,14,14,0,26,0.07692307692307693,4,0,0,22,25,3,0.88,3,0,0
2011-2012,2011020030,2011-10-10,CBJ,CBJ vs. VAN,L,HOME,2,3,2,3,5,10,24,0,25,0.08,10,13,3,22,25,3,0.88,2,1,0
2011-2012,2011020028,2011-10-10,CGY,CGY @ STL,L,AWAY,2,5,2,4,6,10,17,1,17,0.11764705882352941,16,4,2,30,35,5,0.8571428571428571,5,0,0
2011-2012,2011020025,2011-10-10,COL,COL @ BOS,W,AWAY,1,0,1,2,3,6,24,0,36,0.027777777777777776,18,12,9,30,30,0,1.0,0,0,0
2011-2012,2011020031,2011-10-10,DAL,DAL vs. PHX,W,HOME,2,1,1,2,3,15,25,0,25,0.04,20,4,15,40,41,1,0.975609756097561,0,1,0
2011-2012,2011020024,2011-10-10,EDM,EDM vs. PIT,W,HOME,2,1,1,2,3,29,17,0,35,0.02857142857142857,25,10,19,33,34,1,0.9705882352941176,0,1,0
2011-2012,2011020027,2011-10-10,MIN,MIN @ NYI,L,AWAY,1,2,1,2,3,8,29,0,21,0.047619047619047616,15,8,7,12,14,2,0.8571428571428571,1,1,0
2011-2012,2011020026,2011-10-10,NJD,NJD vs. CAR,W,HOME,4,2,4,8,12,14,12,1,26,0.15384615384615385,10,5,3,24,26,2,0.9230769230769231,2,0,0
2011-2012,2011020027,2011-10-10,NYI,NYI vs. MIN,W,HOME,2,1,2,4,6,16,20,1,14,0.14285714285714285,17,14,7,20,21,1,0.9523809523809523,1,0,0
2011-2012,2011020031,2011-10-10,PHX,PHX @ DAL,L,AWAY,1,2,1,2,3,17,24,1,41,0.024390243902439025,17,7,3,24,25,1,0.96,1,0,0
2011-2012,2011020024,2011-10-10,PIT,PIT @ EDM,L,AWAY,1,2,1,2,3,12,14,1,34,0.029411764705882353,8,11,6,34,35,1,0.9714285714285714,1,0,0
2011-2012,2011020028,2011-10-10,STL,STL vs. CGY,W,HOME,5,2,5,8,13,8,18,0,35,0.14285714285714285,18,5,11,15,17,2,0.8823529411764706,1,1,0
2011-2012,2011020029,2011-10-10,TBL,TBL @ WSH,L,AWAY,5,6,5,9,14,14,27,0,28,0.17857142857142858,23,7,8,38,43,5,0.8837209302325582,5,0,0
2011-2012,2011020030,2011-10-10,VAN,VAN @ CBJ,W,AWAY,3,2,3,5,8,12,22,1,25,0.12,10,3,0,23,25,2,0.92,2,0,0
2011-2012,2011020029,2011-10-10,WSH,WSH vs. TBL,W,HOME,6,5,5,7,12,6,33,0,43,0.11627906976744186,13,18,6,23,28,5,0.8214285714285714,5,0,0
2011-2012,2011020032,2011-10-11,FLA,FLA @ PIT,L,AWAY,2,4,2,4,6,8,26,0,34,0.058823529411764705,12,6,6,25,29,4,0.8620689655172413,3,0,0
2011-2012,2011020033,2011-10-11,MIN,MIN @ OTT,L,AWAY,3,4,3,3,6,15,31,1,27,0.1111111111111111,21,8,4,41,44,3,0.9318181818181818,2,1,0
2011-2012,2011020033,2011-10-11,OTT,OTT vs. MIN,W,HOME,4,3,3,6,9,21,28,1,44,0.06818181818181818,14,7,20,24,27,3,0.8888888888888888,2,1,0
2011-2012,2011020032,2011-10-11,PIT,PIT vs. FLA,W,HOME,4,2,4,7,11,10,23,0,29,0.13793103448275862,15,9,5,32,34,2,0.9411764705882353,2,0,0
2011-2012,2011020036,2011-10-12,BOS,BOS @ CAR,L,AWAY,2,3,2,4,6,8,12,0,28,0.07142857142857142,18,6,1,31,34,3,0.9117647058823529,2,1,0
2011-2012,2011020036,2011-10-12,CAR,CAR vs. BOS,W,HOME,3,2,3,6,9,6,15,1,34,0.08823529411764706,22,8,4,26,28,2,0.9285714285714286,2,0,0
2011-2012,2011020034,2011-10-12,CBJ,CBJ vs. COL,L,HOME,2,3,2,2,4,15,18,0,33,0.06060606060606061,19,15,9,30,32,2,0.9375,2,0,0
2011-2012,2011020034,2011-10-12,COL,COL @ CBJ,W,AWAY,3,2,2,4,6,13,26,0,32,0.0625,11,8,7,31,33,2,0.9393939393939394,2,0,0
2011-2012,2011020035,2011-10-12,PHI,PHI vs. VAN,W,HOME,5,4,5,8,13,14,18,2,27,0.18518518518518517,27,8,11,36,40,4,0.9,2,2,0
2011-2012,2011020035,2011-10-12,VAN,VAN @ PHI,L,AWAY,4,5,4,8,12,10,14,2,40,0.1,9,9,4,22,27,5,0.8148148148148148,3,2,0
2011-2012,2011020040,2011-10-13,CGY,CGY @ MTL,W,AWAY,4,1,4,7,11,8,15,2,21,0.19047619047619047,24,7,11,35,36,1,0.9722222222222222,1,0,0
2011-2012,2011020041,2011-10-13,COL,COL @ OTT,W,AWAY,7,1,7,12,19,13,17,4,39,0.1794871794871795,14,6,6,15,16,1,0.9375,0,1,0
2011-2012,2011020037,2011-10-13,LAK,LAK @ NJD,L,AWAY,1,2,1,2,3,4,22,0,27,0.037037037037037035,14,2,3,36,37,1,0.972972972972973,1,0,0
2011-2012,2011020040,2011-10-13,MTL,MTL vs. CGY,L,HOME,1,4,1,1,2,8,32,0,36,0.027777777777777776,18,6,12,17,21,4,0.8095238095238095,2,2,0
2011-2012,2011020037,2011-10-13,NJD,NJD vs. LAK,W,HOME,2,1,1,2,3,2,22,0,37,0.02702702702702703,16,9,5,26,27,1,0.9629629629629629,1,0,0
2011-2012,2011020038,2011-10-13,NYI,NYI vs. TBL,W,HOME,5,1,5,6,11,8,29,0,34,0.14705882352941177,15,20,9,34,35,1,0.9714285714285714,1,0,0
2011-2012,2011020041,2011-10-13,OTT,OTT vs. COL,L,HOME,1,7,1,2,3,15,22,1,16,0.0625,8,6,5,32,39,7,0.8205128205128205,2,4,0
2011-2012,2011020039,2011-10-13,PIT,PIT vs. WSH,L,HOME,2,3,2,4,6,7,14,1,41,0.04878048780487805,11,4,5,16,19,3,0.8421052631578947,2,1,0
2011-2012,2011020038,2011-10-13,TBL,TBL @ NYI,L,AWAY,1,5,1,1,2,10,13,0,35,0.02857142857142857,13,18,6,29,34,5,0.8529411764705882,5,0,0
2011-2012,2011020039,2011-10-13,WSH,WSH @ PIT,W,AWAY,3,2,3,5,8,15,19,1,19,0.15789473684210525,23,1,5,39,41,2,0.9512195121951219,1,1,0
2011-2012,2011020047,2011-10-14,BUF,BUF vs. CAR,L,HOME,3,4,3,5,8,17,8,0,42,0.07142857142857142,8,2,5,30,34,4,0.8823529411764706,1,1,0
2011-2012,2011020047,2011-10-14,CAR,CAR @ BUF,W,AWAY,4,3,4,5,9,17,8,1,34,0.11764705882352941,16,4,5,39,42,3,0.9285714285714286,3,0,0
2011-2012,2011020045,2011-10-14,CHI,CHI vs. WPG,W,HOME,4,3,4,7,11,4,20,1,32,0.125,12,14,7,27,30,3,0.9,3,0,0
2011-2012,2011020046,2011-10-14,DAL,DAL vs. STL,W,HOME,3,2,3,4,7,29,35,1,24,0.125,20,3,7,36,38,2,0.9473684210526315,2,0,0
2011-2012,2011020042,2011-10-14,DET,DET vs. VAN,W,HOME,2,0,2,4,6,15,31,0,37,0.05405405405405406,15,7,10,25,25,0,1.0,0,0,0
2011-2012,2011020044,2011-10-14,EDM,EDM @ MIN,L,AWAY,1,2,1,2,3,12,22,0,22,0.045454545454545456,13,4,5,34,35,1,0.9714285714285714,1,0,0
2011-2012,2011020044,2011-10-14,MIN,MIN vs. EDM,W,HOME,2,1,1,1,2,6,25,0,35,0.02857142857142857,8,6,7,21,22,1,0.9545454545454546,1,0,0
2011-2012,2011020043,2011-10-14,NSH,NSH vs. PHX,L,HOME,2,5,2,3,5,4,16,0,25,0.08,15,9,8,26,30,4,0.8666666666666667,4,0,0
2011-2012,2011020043,2011-10-14,PHX,PHX @ NSH,W,AWAY,5,2,5,9,14,6,18,0,31,0.16129032258064516,5,7,7,23,25,2,0.92,1,0,0
2011-2012,2011020046,2011-10-14,STL,STL @ DAL,L,AWAY,2,3,2,4,6,31,26,0,38,0.05263157894736842,8,4,4,21,24,3,0.875,1,1,0
2011-2012,2011020042,2011-10-14,VAN,VAN @ DET,L,AWAY,0,2,0,0,0,17,19,0,25,0.0,9,4,8,35,37,2,0.9459459459459459,2,0,0
2011-2012,2011020045,2011-10-14,WPG,WPG @ CHI,L,AWAY,3,4,3,5,8,6,34,0,30,0.1,13,6,5,28,32,4,0.875,3,1,0
2011-2012,2011020048,2011-10-15,ANA,ANA vs. SJS,W,HOME,1,0,1,2,3,10,24,0,23,0.043478260869565216,19,4,4,31,31,0,1.0,0,0,0
2011-2012,2011020053,2011-10-15,BUF,BUF @ PIT,W,AWAY,3,2,3,6,9,4,17,0,28,0.10714285714285714,10,2,3,29,31,2,0.9354838709677419,2,0,0
2011-2012,2011020049,2011-10-15,CGY,CGY @ TOR,L,AWAY,2,3,2,4,6,15,19,0,32,0.0625,23,10,10,22,25,3,0.88,3,0,0
2011-2012,2011020050,2011-10-15,COL,COL @ MTL,W,AWAY,6,5,5,7,12,8,20,2,30,0.16666666666666666,24,7,7,38,43,5,0.8837209302325582,4,1,0
2011-2012,2011020056,2011-10-15,FLA,FLA vs. TBL,W,HOME,3,2,2,4,6,23,28,2,38,0.05263157894736842,11,0,4,28,30,2,0.9333333333333333,2,0,0
2011-2012,2011020052,2011-10-15,LAK,LAK @ PHI,W,AWAY,3,2,3,6,9,43,21,2,26,0.11538461538461539,22,8,7,32,34,2,0.9411764705882353,0,2,0
2011-2012,2011020050,2011-10-15,MTL,MTL vs. COL,L,HOME,5,6,5,10,15,10,23,1,43,0.11627906976744186,20,5,14,25,30,5,0.8333333333333334,3,2,0
2011-2012,2011020051,2011-10-15,NYI,NYI vs. NYR,W,HOME,4,2,4,8,12,8,11,2,34,0.11764705882352941,8,11,6,29,31,2,0.9354838709677419,2,0,0
2011-2012,2011020051,2011-10-15,NYR,NYR @ NYI,L,AWAY,2,4,2,2,4,14,28,0,31,0.06451612903225806,14,12,10,30,33,3,0.9090909090909091,1,2,0
2011-2012,2011020054,2011-10-15,OTT,OTT @ WSH,L,AWAY,1,2,1,2,3,6,24,0,34,0.029411764705882353,17,12,5,24,26,2,0.9230769230769231,1,1,0
2011-2012,2011020052,2011-10-15,PHI,PHI vs. LAK,L,HOME,2,3,2,4,6,33,15,2,34,0.058823529411764705,18,5,9,23,26,3,0.8846153846153846,1,2,0
2011-2012,2011020055,2011-10-15,PHX,PHX vs. WPG,W,HOME,4,1,4,6,10,6,17,1,34,0.11764705882352941,16,6,7,18,19,1,0.9473684210526315,1,0,0
2011-2012,2011020053,2011-10-15,PIT,PIT vs. BUF,L,HOME,2,3,2,3,5,2,26,0,31,0.06451612903225806,13,3,6,25,28,3,0.8928571428571429,3,0,0
2011-2012,2011020048,2011-10-15,SJS,SJS @ ANA,L,AWAY,0,1,0,0,0,6,19,0,31,0.0,10,3,6,22,23,1,0.9565217391304348,1,0,0
2011-2012,2011020056,2011-10-15,TBL,TBL @ FLA,L,AWAY,2,3,2,3,5,31,41,0,30,0.06666666666666667,11,4,1,36,38,2,0.9473684210526315,0,2,0
2011-2012,2011020049,2011-10-15,TOR,TOR vs. CGY,W,HOME,3,2,3,5,8,13,17,0,25,0.12,20,7,8,30,32,2,0.9375,2,0,0
2011-2012,2011020055,2011-10-15,WPG,WPG @ PHX,L,AWAY,1,4,1,2,3,10,18,0,19,0.05263157894736842,15,5,2,30,34,4,0.8823529411764706,3,1,0
2011-2012,2011020054,2011-10-15,WSH,WSH vs. OTT,W,HOME,2,1,2,4,6,2,31,1,26,0.07692307692307693,10,14,4,33,34,1,0.9705882352941176,1,0,0
2011-2012,2011020060,2011-10-16,BOS,BOS @ CHI,W,AWAY,3,2,2,4,6,11,40,0,37,0.05405405405405406,19,4,2,27,29,2,0.9310344827586207,2,0,0
2011-2012,2011020059,2011-10-16,CBJ,CBJ @ DAL,L,AWAY,2,4,2,3,5,10,27,1,15,0.13333333333333333,14,9,9,29,33,4,0.8787878787878788,3,1,0
2011-2012,2011020060,2011-10-16,CHI,CHI vs. BOS,L,HOME,2,3,2,2,4,11,34,0,29,0.06896551724137931,14,17,3,35,37,2,0.9459459459459459,1,0,0
2011-2012,2011020059,2011-10-16,DAL,DAL vs. CBJ,W,HOME,4,2,4,7,11,12,26,1,33,0.12121212121212122,17,12,9,13,15,2,0.8666666666666667,1,1,0
2011-2012,2011020058,2011-10-16,DET,DET @ MIN,W,AWAY,3,2,3,6,9,2,30,1,41,0.07317073170731707,8,4,2,12,14,2,0.8571428571428571,2,0,0
2011-2012,2011020061,2011-10-16,EDM,EDM vs. VAN,L,HOME,3,4,3,6,9,16,14,2,30,0.1,15,5,21,22,26,4,0.8461538461538461,2,2,0
2011-2012,2011020058,2011-10-16,MIN,MIN vs. DET,L,HOME,2,3,2,3,5,6,38,0,14,0.14285714285714285,25,17,4,38,41,3,0.926829268292683,2,1,0
2011-2012,2011020057,2011-10-16,NJD,NJD @ NSH,W,AWAY,3,2,2,4,6,14,12,1,41,0.04878048780487805,10,5,9,29,31,2,0.9354838709677419,1,1,0
2011-2012,2011020057,2011-10-16,NSH,NSH vs. NJD,L,HOME,2,3,2,4,6,21,22,1,31,0.06451612903225806,16,14,9,39,41,2,0.9512195121951219,1,1,0
2011-2012,2011020062,2011-10-16,SJS,SJS vs. STL,L,HOME,2,4,2,4,6,8,23,1,36,0.05555555555555555,16,6,21,16,19,3,0.8421052631578947,3,0,0
2011-2012,2011020062,2011-10-16,STL,STL @ SJS,W,AWAY,4,2,4,4,8,6,23,0,20,0.2,26,9,16,34,36,2,0.9444444444444444,1,1,0
2011-2012,2011020061,2011-10-16,VAN,VAN @ EDM,W,AWAY,4,3,4,8,12,20,10,2,26,0.15384615384615385,17,2,3,27,30,3,0.9,1,2,0
2011-2012,2011020063,2011-10-17,ANA,ANA vs. STL,W,HOME,4,2,4,8,12,10,23,1,23,0.17391304347826086,11,6,6,28,30,2,0.9333333333333333,2,0,0
2011-2012,2011020064,2011-10-17,COL,COL @ TOR,W,AWAY,3,2,3,5,8,8,21,1,24,0.125,23,8,3,27,29,2,0.9310344827586207,2,0,0
2011-2012,2011020065,2011-10-17,FLA,FLA @ TBL,W,AWAY,7,4,7,12,19,11,20,5,33,0.21212121212121213,8,6,8,35,39,4,0.8974358974358975,3,1,0
2011-2012,2011020063,2011-10-17,STL,STL @ ANA,L,AWAY,2,4,2,4,6,10,15,0,30,0.06666666666666667,15,5,8,19,23,4,0.8260869565217391,3,1,0
2011-2012,2011020065,2011-10-17,TBL,TBL vs. FLA,L,HOME,4,7,4,8,12,33,21,1,39,0.10256410256410256,12,4,9,26,33,7,0.7878787878787878,1,5,0
2011-2012,2011020064,2011-10-17,TOR,TOR vs. COL,L,HOME,2,3,2,3,5,4,28,0,29,0.06896551724137931,20,5,10,21,24,3,0.875,2,1,0
2011-2012,2011020068,2011-10-18,ANA,ANA @ SJS,W,AWAY,3,2,3,5,8,17,24,1,22,0.13636363636363635,30,1,8,41,43,2,0.9534883720930233,1,1,0
2011-2012,2011020069,2011-10-18,BOS,BOS vs. CAR,L,HOME,1,4,1,2,3,68,29,1,34,0.029411764705882353,14,5,7,19,23,4,0.8260869565217391,2,2,0
2011-2012,2011020072,2011-10-18,BUF,BUF @ MTL,W,AWAY,3,1,3,5,8,15,18,0,23,0.13043478260869565,23,3,13,40,41,1,0.975609756097561,1,0,0
2011-2012,2011020069,2011-10-18,CAR,CAR @ BOS,W,AWAY,4,1,4,8,12,22,18,2,23,0.17391304347826086,16,5,6,33,34,1,0.9705882352941176,0,1,0
2011-2012,2011020071,2011-10-18,CBJ,CBJ vs. DAL,L,HOME,2,3,2,2,4,9,32,1,40,0.05,1,4,4,15,18,3,0.8333333333333334,3,0,0
2011-2012,2011020071,2011-10-18,DAL,DAL @ CBJ,W,AWAY,3,2,3,6,9,13,20,0,18,0.16666666666666666,7,2,1,38,40,2,0.95,1,1,0
2011-2012,2011020067,2011-10-18,EDM,EDM vs. NSH,W,HOME,3,1,3,5,8,8,13,1,25,0.12,8,12,15,11,12,1,0.9166666666666666,1,0,0
2011-2012,2011020070,2011-10-18,FLA,FLA @ WSH,L,AWAY,0,3,0,0,0,4,20,0,20,0.0,9,12,10,29,31,2,0.9354838709677419,1,1,0
2011-2012,2011020074,2011-10-18,MIN,MIN vs. PIT,L,HOME,2,4,2,3,5,4,29,0,26,0.07692307692307693,14,4,9,21,25,4,0.84,2,1,0
2011-2012,2011020072,2011-10-18,MTL,MTL vs. BUF,L,HOME,1,3,1,2,3,7,27,0,41,0.024390243902439025,16,9,11,20,22,2,0.9090909090909091,2,0,0
2011-2012,2011020067,2011-10-18,NSH,NSH @ EDM,L,AWAY,1,3,1,1,2,10,13,0,12,0.08333333333333333,16,4,9,22,24,2,0.9166666666666666,1,1,0
2011-2012,2011020073,2011-10-18,OTT,OTT vs. PHI,L,HOME,2,7,2,4,6,29,20,0,23,0.08695652173913043,12,7,7,23,30,7,0.7666666666666667,4,3,0
2011-2012,2011020073,2011-10-18,PHI,PHI @ OTT,W,AWAY,7,2,7,14,21,25,18,3,30,0.23333333333333334,16,9,5,21,23,2,0.9130434782608695,2,0,0
2011-2012,2011020074,2011-10-18,PIT,PIT @ MIN,W,AWAY,4,2,4,4,8,10,24,1,25,0.16,10,4,4,24,26,2,0.9230769230769231,1,0,0
2011-2012,2011020066,2011-10-18,PIT,PIT @ WPG,L,AWAY,1,2,1,2,3,22,18,0,29,0.034482758620689655,8,0,5,32,34,2,0.9411764705882353,2,0,0
2011-2012,2011020068,2011-10-18,SJS,SJS vs. ANA,L,HOME,2,3,2,4,6,21,31,1,43,0.046511627906976744,12,6,12,19,22,3,0.8636363636363636,2,1,0
2011-2012,2011020066,2011-10-18,WPG,WPG vs. PIT,W,HOME,2,1,2,3,5,18,21,0,34,0.058823529411764705,11,5,4,28,29,1,0.9655172413793104,1,0,0
2011-2012,2011020070,2011-10-18,WSH,WSH vs. FLA,W,HOME,3,0,3,6,9,6,30,1,32,0.09375,12,21,5,20,20,0,1.0,0,0,0
2011-2012,2011020075,2011-10-19,CGY,CGY vs. EDM,W,HOME,2,1,2,4,6,22,13,0,28,0.07142857142857142,7,8,19,24,25,1,0.96,0,1,0
2011-2012,2011020077,2011-10-19,CHI,CHI @ PHX,W,AWAY,5,2,5,8,13,6,12,1,35,0.14285714285714285,15,6,3,14,16,2,0.875,2,0,0
