SEASON_YEAR,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,WL,HOME_AWAY,PTS,PTS_AGAINST,GOALS,ASSISTS,POINTS,PIM,HITS,POWER_PLAY_GOALS,SHOTS,SHOOTING_PCT,BLOCKED_SHOTS,TAKEAWAYS,GIVEAWAYS,SAVES,SHOTS_AGAINST,GOALS_AGAINST,SAVE_PCT,EVEN_STRENGTH_GOALS_AGAINST,POWER_PLAY_GOALS_AGAINST,SHORT_HANDED_GOALS_AGAINST
2015-2016,2015020009,2015-10-09,NSH,NSH vs. CAR,W,HOME,2,1,2,4,6,6,15,1,25,0.08,12,5,9,25,26,1,0.9615384615384616,1,0,0
2015-2016,2015020015,2015-10-09,NYI,NYI vs. CHI,L,HOME,2,3,2,4,6,6,42,0,36,0.05555555555555555,14,19,9,32,35,3,0.9142857142857143,1,1,0
2015-2016,2015020013,2015-10-09,NYR,NYR @ CBJ,W,AWAY,4,2,4,3,7,12,26,0,25,0.16,12,6,3,31,33,2,0.9393939393939394,1,1,0
2015-2016,2015020010,2015-10-09,PIT,PIT @ DAL,L,AWAY,0,3,0,0,0,10,21,0,37,0.0,16,11,5,21,24,3,0.875,1,2,0
2015-2016,2015020008,2015-10-09,STL,STL vs. EDM,W,HOME,3,1,3,5,8,13,22,0,31,0.0967741935483871,17,7,3,23,24,1,0.9583333333333334,0,1,0
2015-2016,2015020014,2015-10-09,TOR,TOR @ DET,L,AWAY,0,4,0,0,0,10,20,0,22,0.0,12,0,1,18,22,4,0.8181818181818182,3,1,0
2015-2016,2015020012,2015-10-09,WPG,WPG @ NJD,W,AWAY,3,1,3,6,9,8,20,1,30,0.1,4,6,1,20,21,1,0.9523809523809523,0,1,0
2015-2016,2015020016,2015-10-10,ARI,ARI @ LAK,W,AWAY,4,1,4,6,10,10,29,0,22,0.18181818181818182,10,1,4,40,41,1,0.975609756097561,0,0,0
2015-2016,2015020018,2015-10-10,BOS,BOS vs. MTL,L,HOME,2,4,2,4,6,37,33,1,21,0.09523809523809523,11,4,6,34,37,3,0.918918918918919,2,1,0
2015-2016,2015020017,2015-10-10,BUF,BUF vs. TBL,L,HOME,1,4,1,2,3,4,30,0,25,0.04,10,9,5,27,31,4,0.8709677419354839,4,0,0
2015-2016,2015020023,2015-10-10,CAR,CAR vs. DET,L,HOME,3,4,3,4,7,4,19,1,47,0.06382978723404255,10,12,4,15,19,4,0.7894736842105263,4,0,0
2015-2016,2015020021,2015-10-10,CBJ,CBJ @ NYR,L,AWAY,2,5,2,3,5,6,32,1,39,0.05128205128205128,5,4,10,24,29,5,0.8275862068965517,4,1,0
2015-2016,2015020023,2015-10-10,DET,DET @ CAR,W,AWAY,4,3,4,5,9,14,37,0,19,0.21052631578947367,15,7,5,44,47,3,0.9361702127659575,2,1,0
2015-2016,2015020024,2015-10-10,EDM,EDM @ NSH,L,AWAY,0,2,0,0,0,4,13,0,31,0.0,13,6,8,24,26,2,0.9230769230769231,2,0,0
2015-2016,2015020020,2015-10-10,FLA,FLA vs. PHI,W,HOME,7,1,7,12,19,17,31,3,30,0.23333333333333334,10,4,2,38,39,1,0.9743589743589743,0,1,0
2015-2016,2015020016,2015-10-10,LAK,LAK vs. ARI,L,HOME,1,4,1,1,2,8,25,0,41,0.024390243902439025,7,3,7,18,22,4,0.8181818181818182,4,0,0
2015-2016,2015020018,2015-10-10,MTL,MTL @ BOS,W,AWAY,4,2,4,8,12,16,16,1,38,0.10526315789473684,12,5,5,19,21,2,0.9047619047619048,1,1,0
2015-2016,2015020022,2015-10-10,NJD,NJD @ WSH,L,AWAY,3,5,3,4,7,12,32,1,24,0.125,17,4,4,22,26,4,0.8461538461538461,2,1,0
2015-2016,2015020024,2015-10-10,NSH,NSH vs. EDM,W,HOME,2,0,2,2,4,10,27,0,26,0.07692307692307693,16,6,7,31,31,0,1.0,0,0,0
2015-2016,2015020021,2015-10-10,NYR,NYR vs. CBJ,W,HOME,5,2,5,9,14,12,32,1,29,0.1724137931034483,13,8,8,37,39,2,0.9487179487179487,1,1,0
2015-2016,2015020019,2015-10-10,OTT,OTT @ TOR,W,AWAY,5,4,4,8,12,10,32,3,33,0.12121212121212122,19,14,7,37,41,4,0.9024390243902439,3,1,0
2015-2016,2015020020,2015-10-10,PHI,PHI @ FLA,L,AWAY,1,7,1,2,3,23,38,1,39,0.02564102564102564,10,5,0,23,30,7,0.7666666666666667,4,3,0
2015-2016,2015020017,2015-10-10,TBL,TBL @ BUF,W,AWAY,4,1,4,7,11,4,13,0,31,0.12903225806451613,13,2,3,24,25,1,0.96,1,0,0
2015-2016,2015020019,2015-10-10,TOR,TOR vs. OTT,L,HOME,4,5,4,5,9,14,27,1,41,0.0975609756097561,16,8,8,29,33,4,0.8787878787878788,1,3,0
2015-2016,2015020022,2015-10-10,WSH,WSH vs. NJD,W,HOME,5,3,5,9,14,8,23,2,27,0.18518518518518517,16,5,2,21,24,3,0.875,2,1,0
2015-2016,2015020030,2015-10-11,ANA,ANA @ SJS,L,AWAY,0,2,0,0,0,2,22,0,27,0.0,20,2,12,42,44,2,0.9545454545454546,2,0,0
2015-2016,2015020029,2015-10-11,ARI,ARI vs. PIT,W,HOME,2,1,2,4,6,14,25,0,39,0.05128205128205128,11,4,2,27,28,1,0.9642857142857143,1,0,0
2015-2016,2015020028,2015-10-11,CGY,CGY @ VAN,W,AWAY,3,2,3,5,8,12,23,1,38,0.07894736842105263,11,3,6,28,30,2,0.9333333333333333,1,1,0
2015-2016,2015020026,2015-10-11,CHI,CHI vs. NYI,W,HOME,4,1,4,7,11,4,32,1,34,0.11764705882352941,14,6,12,28,29,1,0.9655172413793104,0,0,0
2015-2016,2015020027,2015-10-11,COL,COL vs. DAL,W,HOME,6,3,6,12,18,15,17,2,28,0.21428571428571427,24,3,7,30,33,3,0.9090909090909091,2,1,0
2015-2016,2015020027,2015-10-11,DAL,DAL @ COL,L,AWAY,3,6,3,6,9,11,6,1,33,0.09090909090909091,17,4,9,22,28,6,0.7857142857142857,4,2,0
2015-2016,2015020025,2015-10-11,MIN,MIN vs. STL,W,HOME,3,2,3,4,7,10,14,1,19,0.15789473684210525,19,10,4,30,32,2,0.9375,1,1,0
2015-2016,2015020031,2015-10-11,MTL,MTL @ OTT,W,AWAY,3,1,3,4,7,12,19,0,34,0.08823529411764706,17,13,12,20,21,1,0.9523809523809523,0,0,0
2015-2016,2015020026,2015-10-11,NYI,NYI @ CHI,L,AWAY,1,4,1,0,1,24,55,0,29,0.034482758620689655,10,9,15,30,34,4,0.8823529411764706,3,1,0
2015-2016,2015020031,2015-10-11,OTT,OTT vs. MTL,L,HOME,1,3,1,0,1,18,32,0,21,0.047619047619047616,23,10,13,31,34,3,0.9117647058823529,3,0,0
2015-2016,2015020029,2015-10-11,PIT,PIT @ ARI,L,AWAY,1,2,1,0,1,12,22,0,28,0.03571428571428571,22,5,5,37,39,2,0.9487179487179487,2,0,0
2015-2016,2015020030,2015-10-11,SJS,SJS vs. ANA,W,HOME,2,0,2,3,5,2,31,0,44,0.045454545454545456,17,15,12,27,27,0,1.0,0,0,0
2015-2016,2015020025,2015-10-11,STL,STL @ MIN,L,AWAY,2,3,2,4,6,10,19,1,32,0.0625,14,5,0,16,19,3,0.8421052631578947,2,1,0
2015-2016,2015020028,2015-10-11,VAN,VAN vs. CGY,L,HOME,2,3,2,4,6,8,15,1,30,0.06666666666666667,22,4,12,35,38,3,0.9210526315789473,2,1,0
2015-2016,2015020032,2015-10-12,BOS,BOS vs. TBL,L,HOME,3,6,3,6,9,8,34,3,30,0.1,9,16,5,17,23,6,0.7391304347826086,4,2,0
2015-2016,2015020034,2015-10-12,BUF,BUF vs. CBJ,W,HOME,4,2,4,8,12,11,12,3,33,0.12121212121212122,7,4,9,22,24,2,0.9166666666666666,0,2,0
2015-2016,2015020034,2015-10-12,CBJ,CBJ @ BUF,L,AWAY,2,4,2,2,4,19,17,2,24,0.08333333333333333,12,2,5,29,33,4,0.8787878787878788,1,3,0
2015-2016,2015020035,2015-10-12,FLA,FLA @ PHI,L,AWAY,0,1,0,0,0,12,22,0,31,0.0,14,3,3,32,33,1,0.9696969696969697,1,0,0
2015-2016,2015020033,2015-10-12,NYI,NYI vs. WPG,W,HOME,4,2,4,8,12,10,30,2,44,0.09090909090909091,16,18,8,22,24,2,0.9166666666666666,1,1,0
2015-2016,2015020035,2015-10-12,PHI,PHI vs. FLA,W,HOME,1,0,1,2,3,18,31,0,33,0.030303030303030304,17,7,14,31,31,0,1.0,0,0,0
2015-2016,2015020032,2015-10-12,TBL,TBL @ BOS,W,AWAY,6,3,6,10,16,8,9,2,23,0.2608695652173913,10,8,7,27,30,3,0.9,0,3,0
2015-2016,2015020033,2015-10-12,WPG,WPG @ NYI,L,AWAY,2,4,2,4,6,16,42,1,24,0.08333333333333333,16,11,6,40,43,3,0.9302325581395349,1,2,0
2015-2016,2015020036,2015-10-13,ANA,ANA vs. VAN,L,HOME,1,2,1,2,3,9,26,0,29,0.034482758620689655,16,7,12,24,25,1,0.96,1,0,0
2015-2016,2015020041,2015-10-13,CAR,CAR vs. FLA,L,HOME,1,4,1,2,3,4,16,0,23,0.043478260869565216,6,10,16,26,29,3,0.896551724137931,3,0,0
2015-2016,2015020042,2015-10-13,DET,DET vs. TBL,W,HOME,3,1,3,6,9,6,26,1,24,0.125,10,9,6,20,21,1,0.9523809523809523,1,0,0
2015-2016,2015020041,2015-10-13,FLA,FLA @ CAR,W,AWAY,4,1,4,7,11,8,23,0,30,0.13333333333333333,18,11,6,22,23,1,0.9565217391304348,1,0,0
2015-2016,2015020039,2015-10-13,MTL,MTL @ PIT,W,AWAY,3,2,3,6,9,4,21,1,30,0.1,9,5,3,31,33,2,0.9393939393939394,2,0,0
2015-2016,2015020037,2015-10-13,NJD,NJD vs. NSH,L,HOME,1,3,1,2,3,4,13,1,23,0.043478260869565216,8,3,9,17,18,1,0.9444444444444444,0,1,0
2015-2016,2015020037,2015-10-13,NSH,NSH @ NJD,W,AWAY,3,1,3,3,6,4,12,1,20,0.15,5,4,8,22,23,1,0.9565217391304348,0,1,0
2015-2016,2015020038,2015-10-13,NYR,NYR vs. WPG,L,HOME,1,4,1,2,3,12,25,0,41,0.024390243902439025,12,14,15,25,28,3,0.8928571428571429,0,2,0
2015-2016,2015020039,2015-10-13,PIT,PIT vs. MTL,L,HOME,2,3,2,2,4,2,32,0,33,0.06060606060606061,9,5,11,27,30,3,0.9,2,1,0
2015-2016,2015020040,2015-10-13,SJS,SJS @ WSH,W,AWAY,5,0,5,7,12,8,11,1,32,0.15625,20,4,7,31,31,0,1.0,0,0,0
2015-2016,2015020042,2015-10-13,TBL,TBL @ DET,L,AWAY,1,3,1,2,3,6,11,0,21,0.047619047619047616,17,4,3,21,23,2,0.9130434782608695,1,1,0
2015-2016,2015020036,2015-10-13,VAN,VAN @ ANA,W,AWAY,2,1,1,2,3,9,29,0,25,0.04,18,3,12,28,29,1,0.9655172413793104,1,0,0
2015-2016,2015020038,2015-10-13,WPG,WPG @ NYR,W,AWAY,4,1,4,6,10,12,22,2,29,0.13793103448275862,13,6,7,40,41,1,0.975609756097561,1,0,0
2015-2016,2015020040,2015-10-13,WSH,WSH vs. SJS,L,HOME,0,5,0,0,0,10,22,0,31,0.0,12,4,15,27,30,3,0.9,2,1,0
2015-2016,2015020046,2015-10-14,CBJ,CBJ vs. OTT,L,HOME,3,7,3,5,8,11,21,1,41,0.07317073170731707,8,3,2,20,26,6,0.7692307692307693,5,1,0
2015-2016,2015020044,2015-10-14,CGY,CGY vs. STL,L,HOME,3,4,3,5,8,2,14,1,18,0.16666666666666666,19,5,11,24,28,4,0.8571428571428571,3,1,0
2015-2016,2015020043,2015-10-14,DAL,DAL vs. EDM,W,HOME,4,2,4,6,10,4,16,0,52,0.07692307692307693,13,8,24,26,28,2,0.9285714285714286,2,0,0
2015-2016,2015020043,2015-10-14,EDM,EDM @ DAL,L,AWAY,2,4,2,3,5,10,20,0,28,0.07142857142857142,25,14,14,48,51,3,0.9411764705882353,3,0,0
2015-2016,2015020045,2015-10-14,LAK,LAK vs. VAN,L,HOME,0,3,0,0,0,13,25,0,15,0.0,8,3,11,23,25,2,0.92,2,0,0
2015-2016,2015020046,2015-10-14,OTT,OTT @ CBJ,W,AWAY,7,3,7,13,20,15,11,1,27,0.25925925925925924,13,3,0,38,41,3,0.926829268292683,2,1,0
2015-2016,2015020044,2015-10-14,STL,STL @ CGY,W,AWAY,4,3,4,7,11,8,18,1,28,0.14285714285714285,17,1,11,15,18,3,0.8333333333333334,2,1,0
2015-2016,2015020045,2015-10-14,VAN,VAN @ LAK,W,AWAY,3,0,3,6,9,11,22,0,26,0.11538461538461539,17,5,6,15,15,0,1.0,0,0,0
2015-2016,2015020049,2015-10-15,ANA,ANA vs. ARI,L,HOME,0,4,0,0,0,17,23,0,37,0.0,15,7,11,25,29,4,0.8620689655172413,3,1,0
2015-2016,2015020049,2015-10-15,ARI,ARI @ ANA,W,AWAY,4,0,4,7,11,11,15,1,29,0.13793103448275862,8,6,11,37,37,0,1.0,0,0,0
2015-2016,2015020048,2015-10-15,BOS,BOS @ COL,W,AWAY,6,2,6,9,15,8,6,0,25,0.24,9,9,1,20,22,2,0.9090909090909091,1,1,0
2015-2016,2015020055,2015-10-15,BUF,BUF @ FLA,L,AWAY,2,3,2,4,6,10,29,1,26,0.07692307692307693,5,4,1,26,29,3,0.896551724137931,1,2,0
2015-2016,2015020047,2015-10-15,CHI,CHI @ PHI,L,AWAY,0,3,0,0,0,10,27,0,30,0.0,14,5,5,26,29,3,0.896551724137931,2,1,0
2015-2016,2015020052,2015-10-15,CHI,CHI @ WSH,L,AWAY,1,4,1,2,3,4,16,0,27,0.037037037037037035,16,5,5,20,24,4,0.8333333333333334,3,1,0
2015-2016,2015020048,2015-10-15,COL,COL vs. BOS,L,HOME,2,6,2,2,4,4,16,1,22,0.09090909090909091,10,9,3,19,24,5,0.7916666666666666,5,0,0
2015-2016,2015020054,2015-10-15,DAL,DAL @ TBL,W,AWAY,5,3,5,10,15,6,21,2,22,0.22727272727272727,14,6,2,30,33,3,0.9090909090909091,3,0,0
2015-2016,2015020055,2015-10-15,FLA,FLA vs. BUF,W,HOME,3,2,3,4,7,12,31,2,29,0.10344827586206896,9,4,4,24,26,2,0.9230769230769231,1,1,0
2015-2016,2015020053,2015-10-15,MTL,MTL vs. NYR,W,HOME,3,0,3,4,7,12,17,0,32,0.09375,17,5,21,25,25,0,1.0,0,0,0
2015-2016,2015020050,2015-10-15,NSH,NSH @ NYI,L,AWAY,3,4,3,3,6,6,33,0,47,0.06382978723404255,13,11,10,24,28,4,0.8571428571428571,4,0,0
2015-2016,2015020050,2015-10-15,NYI,NYI vs. NSH,W,HOME,4,3,4,7,11,6,43,0,28,0.14285714285714285,12,14,13,44,47,3,0.9361702127659575,3,0,0
2015-2016,2015020053,2015-10-15,NYR,NYR @ MTL,L,AWAY,0,3,0,0,0,12,28,0,25,0.0,13,8,9,29,31,2,0.9354838709677419,2,0,0
2015-2016,2015020051,2015-10-15,OTT,OTT @ PIT,L,AWAY,0,2,0,0,0,11,29,0,22,0.0,10,6,4,34,36,2,0.9444444444444444,2,0,0
2015-2016,2015020047,2015-10-15,PHI,PHI vs. CHI,W,HOME,3,0,3,6,9,10,28,1,29,0.10344827586206896,17,3,3,30,30,0,1.0,0,0,0
2015-2016,2015020051,2015-10-15,PIT,PIT vs. OTT,W,HOME,2,0,2,4,6,11,23,0,36,0.05555555555555555,16,8,6,22,22,0,1.0,0,0,0
2015-2016,2015020054,2015-10-15,TBL,TBL vs. DAL,L,HOME,3,5,3,4,7,19,24,0,33,0.09090909090909091,8,6,4,17,22,5,0.7727272727272727,3,2,0
2015-2016,2015020052,2015-10-15,WSH,WSH vs. CHI,W,HOME,4,1,4,8,12,2,29,1,24,0.16666666666666666,19,7,16,26,27,1,0.9629629629629629,1,0,0
2015-2016,2015020057,2015-10-16,ARI,ARI vs. MIN,L,HOME,3,4,3,5,8,24,22,0,30,0.1,8,4,5,20,24,4,0.8333333333333334,2,1,0
2015-2016,2015020060,2015-10-16,CAR,CAR @ DET,W,AWAY,5,3,5,9,14,4,17,1,36,0.1388888888888889,11,4,1,17,20,3,0.85,3,0,0
2015-2016,2015020059,2015-10-16,CBJ,CBJ vs. TOR,L,HOME,3,6,3,6,9,4,43,1,27,0.1111111111111111,12,7,11,28,33,5,0.8484848484848485,5,0,0
2015-2016,2015020060,2015-10-16,DET,DET vs. CAR,L,HOME,3,5,3,4,7,6,17,0,20,0.15,6,5,8,31,36,5,0.8611111111111112,4,1,0
2015-2016,2015020056,2015-10-16,EDM,EDM vs. STL,L,HOME,2,4,2,1,3,8,29,0,26,0.07692307692307693,13,8,11,25,29,4,0.8620689655172413,3,1,0
2015-2016,2015020057,2015-10-16,MIN,MIN @ ARI,W,AWAY,4,3,4,7,11,18,21,1,24,0.16666666666666666,15,4,2,27,30,3,0.9,3,0,0
2015-2016,2015020058,2015-10-16,NJD,NJD vs. SJS,L,HOME,1,2,1,2,3,4,35,1,32,0.03125,7,5,8,33,34,1,0.9705882352941176,1,0,0
2015-2016,2015020058,2015-10-16,SJS,SJS @ NJD,W,AWAY,2,1,1,2,3,12,26,0,34,0.029411764705882353,5,4,2,31,32,1,0.96875,0,1,0
2015-2016,2015020056,2015-10-16,STL,STL @ EDM,W,AWAY,4,2,4,8,12,10,31,1,29,0.13793103448275862,17,4,15,24,26,2,0.9230769230769231,2,0,0
2015-2016,2015020059,2015-10-16,TOR,TOR @ CBJ,W,AWAY,6,3,6,12,18,10,29,0,34,0.17647058823529413,13,5,3,24,27,3,0.8888888888888888,2,1,0
2015-2016,2015020063,2015-10-17,ANA,ANA vs. COL,L,HOME,0,3,0,0,0,8,20,0,35,0.0,12,3,13,22,24,2,0.9166666666666666,2,0,0
2015-2016,2015020067,2015-10-17,BUF,BUF @ TBL,L,AWAY,1,2,1,1,2,8,26,0,32,0.03125,12,9,8,20,22,2,0.9090909090909091,1,1,0
2015-2016,2015020070,2015-10-17,CAR,CAR @ WSH,L,AWAY,1,4,1,0,1,6,16,0,19,0.05263157894736842,10,7,12,30,34,4,0.8823529411764706,2,2,0
2015-2016,2015020061,2015-10-17,CGY,CGY @ WPG,L,AWAY,1,3,1,2,3,8,15,0,20,0.05,18,1,10,27,29,2,0.9310344827586207,2,0,0
2015-2016,2015020063,2015-10-17,COL,COL @ ANA,W,AWAY,3,0,3,6,9,14,21,0,25,0.12,41,6,13,35,35,0,1.0,0,0,0
2015-2016,2015020068,2015-10-17,DAL,DAL @ FLA,W,AWAY,4,2,4,7,11,4,23,1,37,0.10810810810810811,10,1,6,24,26,2,0.9230769230769231,2,0,0
2015-2016,2015020065,2015-10-17,DET,DET @ MTL,L,AWAY,1,4,1,1,2,10,19,0,22,0.045454545454545456,17,1,16,37,40,3,0.925,1,2,0
2015-2016,2015020068,2015-10-17,FLA,FLA vs. DAL,L,HOME,2,4,2,4,6,6,36,0,26,0.07692307692307693,13,2,5,33,36,3,0.9166666666666666,2,1,0
2015-2016,2015020064,2015-10-17,LAK,LAK vs. MIN,W,HOME,2,1,2,3,5,10,26,1,37,0.05405405405405406,8,1,8,25,26,1,0.9615384615384616,0,1,0
2015-2016,2015020064,2015-10-17,MIN,MIN @ LAK,L,AWAY,1,2,1,2,3,8,27,1,26,0.038461538461538464,14,2,6,35,37,2,0.9459459459459459,1,1,0
2015-2016,2015020065,2015-10-17,MTL,MTL vs. DET,W,HOME,4,1,4,3,7,6,18,2,41,0.0975609756097561,12,7,6,21,22,1,0.9545454545454546,1,0,0
2015-2016,2015020066,2015-10-17,NSH,NSH @ OTT,W,AWAY,4,3,3,5,8,18,32,2,25,0.12,21,4,4,38,41,3,0.926829268292683,3,0,0
2015-2016,2015020071,2015-10-17,NYI,NYI vs. SJS,W,HOME,6,3,6,11,17,2,30,1,34,0.17647058823529413,12,10,4,22,25,3,0.88,3,0,0
2015-2016,2015020066,2015-10-17,OTT,OTT vs. NSH,L,HOME,3,4,3,6,9,28,35,0,41,0.07317073170731707,15,6,4,22,25,3,0.88,1,2,0
2015-2016,2015020069,2015-10-17,PIT,PIT vs. TOR,W,HOME,2,1,2,2,4,10,21,0,33,0.06060606060606061,12,7,9,26,27,1,0.9629629629629629,1,0,0
2015-2016,2015020071,2015-10-17,SJS,SJS @ NYI,L,AWAY,3,6,3,5,8,6,17,0,25,0.12,14,11,11,28,33,5,0.8484848484848485,4,1,0
2015-2016,2015020062,2015-10-17,STL,STL @ VAN,W,AWAY,4,3,4,8,12,15,11,0,32,0.125,10,3,8,31,34,3,0.9117647058823529,2,0,0
2015-2016,2015020067,2015-10-17,TBL,TBL vs. BUF,W,HOME,2,1,2,2,4,6,29,1,22,0.09090909090909091,8,3,6,31,32,1,0.96875,1,0,0
2015-2016,2015020069,2015-10-17,TOR,TOR @ PIT,L,AWAY,1,2,1,2,3,10,32,0,27,0.037037037037037035,12,3,1,31,33,2,0.9393939393939394,2,0,0
2015-2016,2015020062,2015-10-17,VAN,VAN vs. STL,L,HOME,3,4,3,5,8,13,15,0,34,0.08823529411764706,10,3,7,28,32,4,0.875,4,0,0
2015-2016,2015020061,2015-10-17,WPG,WPG vs. CGY,W,HOME,3,1,3,3,6,4,17,0,30,0.1,10,6,12,19,20,1,0.95,1,0,0
2015-2016,2015020070,2015-10-17,WSH,WSH vs. CAR,W,HOME,4,1,4,3,7,10,19,2,34,0.11764705882352941,19,15,15,18,19,1,0.9473684210526315,1,0,0
2015-2016,2015020074,2015-10-18,ARI,ARI vs. BOS,L,HOME,3,5,3,4,7,17,19,1,23,0.13043478260869565,17,6,3,38,43,5,0.8837209302325582,1,3,0
2015-2016,2015020074,2015-10-18,BOS,BOS @ ARI,W,AWAY,5,3,5,10,15,13,32,3,43,0.11627906976744186,23,4,4,20,23,3,0.8695652173913043,2,1,0
2015-2016,2015020072,2015-10-18,CBJ,CBJ @ CHI,L,AWAY,1,4,1,1,2,19,45,0,23,0.043478260869565216,20,6,8,26,29,3,0.896551724137931,1,2,0
2015-2016,2015020073,2015-10-18,CGY,CGY vs. EDM,L,HOME,2,5,2,3,5,13,21,1,24,0.08333333333333333,20,5,6,23,28,5,0.8214285714285714,4,1,0
2015-2016,2015020072,2015-10-18,CHI,CHI vs. CBJ,W,HOME,4,1,4,5,9,13,25,2,30,0.13333333333333333,10,7,8,22,23,1,0.9565217391304348,1,0,0
2015-2016,2015020073,2015-10-18,EDM,EDM @ CGY,W,AWAY,5,2,5,9,14,13,14,1,28,0.17857142857142858,19,8,6,22,24,2,0.9166666666666666,1,1,0
2015-2016,2015020075,2015-10-18,NJD,NJD @ NYR,W,AWAY,2,1,2,4,6,9,30,0,24,0.08333333333333333,18,4,10,26,27,1,0.9629629629629629,1,0,0
2015-2016,2015020075,2015-10-18,NYR,NYR vs. NJD,L,HOME,1,2,1,1,2,11,28,0,27,0.037037037037037035,6,9,15,22,24,2,0.9166666666666666,2,0,0
2015-2016,2015020076,2015-10-18,STL,STL @ WPG,W,AWAY,4,2,4,8,12,20,21,1,41,0.0975609756097561,9,7,12,27,29,2,0.9310344827586207,0,2,0
