SEASON_ID,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,HOME_AWAY,WL,PTS,PTS_AGAINST
2020-2021,2020020017,2021-01-16,BUF,BUF vs. WSH,HOME,L,1,2
2020-2021,2020020019,2021-01-16,CHI,CHI @ TBL,AWAY,L,2,5
2020-2021,2020020022,2021-01-16,COL,COL vs. STL,HOME,W,8,0
2020-2021,2020020023,2021-01-16,NJD,NJD vs. BOS,HOME,W,2,1
2020-2021,2020020021,2021-01-16,OTT,OTT vs. TOR,HOME,W,5,3
2020-2021,2020020018,2021-01-16,PHI,PHI vs. PIT,HOME,W,5,2
2020-2021,2020020018,2021-01-16,PIT,PIT @ PHI,AWAY,L,2,5
2020-2021,2020020030,2021-01-16,SJS,SJS @ ARI,AWAY,L,3,5
2020-2021,2020020022,2021-01-16,STL,STL @ COL,AWAY,L,0,8
2020-2021,2020020019,2021-01-16,TBL,TBL vs. CHI,HOME,W,5,2
2020-2021,2020020021,2021-01-16,TOR,TOR @ OTT,AWAY,L,3,5
2020-2021,2020020017,2021-01-16,WSH,WSH @ BUF,AWAY,W,2,1
2020-2021,2020020031,2021-01-17,ANA,ANA @ VGK,AWAY,L,1,2
2020-2021,2020020025,2021-01-17,CAR,CAR @ DET,AWAY,L,2,4
2020-2021,2020020026,2021-01-17,CBJ,CBJ @ NSH,AWAY,L,2,5
2020-2021,2020020028,2021-01-17,CGY,CGY vs. VAN,HOME,W,3,0
2020-2021,2020020025,2021-01-17,DET,DET vs. CAR,HOME,W,4,2
2020-2021,2020020029,2021-01-17,EDM,EDM vs. MTL,HOME,L,1,5
2020-2021,2020020032,2021-01-17,LAK,LAK vs. MIN,HOME,L,3,4
2020-2021,2020020032,2021-01-17,MIN,MIN @ LAK,AWAY,W,4,3
2020-2021,2020020029,2021-01-17,MTL,MTL @ EDM,AWAY,W,5,1
2020-2021,2020020026,2021-01-17,NSH,NSH vs. CBJ,HOME,W,5,2
2020-2021,2020020024,2021-01-17,NYI,NYI @ NYR,AWAY,L,0,5
2020-2021,2020020024,2021-01-17,NYR,NYR vs. NYI,HOME,W,5,0
2020-2021,2020020027,2021-01-17,OTT,OTT vs. TOR,HOME,L,2,3
2020-2021,2020020035,2021-01-17,PIT,PIT vs. WSH,HOME,W,4,3
2020-2021,2020020027,2021-01-17,TOR,TOR @ OTT,AWAY,W,3,2
2020-2021,2020020028,2021-01-17,VAN,VAN @ CGY,AWAY,L,0,3
2020-2021,2020020031,2021-01-17,VGK,VGK vs. ANA,HOME,W,2,1
2020-2021,2020020035,2021-01-17,WSH,WSH @ PIT,AWAY,L,3,4
2020-2021,2020020036,2021-01-18,BOS,BOS @ NYI,AWAY,L,0,1
2020-2021,2020020038,2021-01-18,CBJ,CBJ @ DET,AWAY,W,3,2
2020-2021,2020020034,2021-01-18,CHI,CHI @ FLA,AWAY,L,2,5
2020-2021,2020020038,2021-01-18,DET,DET vs. CBJ,HOME,L,2,3
2020-2021,2020020034,2021-01-18,FLA,FLA vs. CHI,HOME,W,5,2
2020-2021,2020020036,2021-01-18,NYI,NYI vs. BOS,HOME,W,1,0
2020-2021,2020020045,2021-01-19,ANA,ANA vs. MIN,HOME,W,1,0
2020-2021,2020020044,2021-01-19,ARI,ARI @ VGK,AWAY,L,2,4
2020-2021,2020020037,2021-01-19,BUF,BUF @ PHI,AWAY,W,6,1
2020-2021,2020020040,2021-01-19,CAR,CAR @ NSH,AWAY,W,4,2
2020-2021,2020020042,2021-01-19,CGY,CGY vs. VAN,HOME,W,5,2
2020-2021,2020020043,2021-01-19,EDM,EDM vs. MTL,HOME,L,1,3
2020-2021,2020020045,2021-01-19,MIN,MIN @ ANA,AWAY,L,0,1
2020-2021,2020020043,2021-01-19,MTL,MTL @ EDM,AWAY,W,3,1
2020-2021,2020020040,2021-01-19,NSH,NSH vs. CAR,HOME,L,2,4
2020-2021,2020020037,2021-01-19,PHI,PHI vs. BUF,HOME,L,1,6
2020-2021,2020020039,2021-01-19,SJS,SJS @ STL,AWAY,L,4,5
2020-2021,2020020039,2021-01-19,STL,STL vs. SJS,HOME,W,5,4
2020-2021,2020020041,2021-01-19,TOR,TOR vs. WPG,HOME,W,3,1
2020-2021,2020020042,2021-01-19,VAN,VAN @ CGY,AWAY,L,2,5
2020-2021,2020020044,2021-01-19,VGK,VGK vs. ARI,HOME,W,4,2
2020-2021,2020020041,2021-01-19,WPG,WPG @ TOR,AWAY,L,1,3
2020-2021,2020020047,2021-01-20,BUF,BUF @ PHI,AWAY,L,0,3
2020-2021,2020020051,2021-01-20,CBJ,CBJ @ DET,AWAY,L,2,3
2020-2021,2020020049,2021-01-20,CHI,CHI @ FLA,AWAY,L,4,5
2020-2021,2020020054,2021-01-20,COL,COL @ LAK,AWAY,W,3,2
2020-2021,2020020051,2021-01-20,DET,DET vs. CBJ,HOME,W,3,2
2020-2021,2020020049,2021-01-20,FLA,FLA vs. CHI,HOME,W,5,4
2020-2021,2020020054,2021-01-20,LAK,LAK vs. COL,HOME,L,2,3
2020-2021,2020020046,2021-01-20,NJD,NJD @ NYR,AWAY,W,4,3
2020-2021,2020020046,2021-01-20,NYR,NYR vs. NJD,HOME,L,3,4
2020-2021,2020020053,2021-01-20,OTT,OTT vs. WPG,HOME,L,3,4
2020-2021,2020020047,2021-01-20,PHI,PHI vs. BUF,HOME,W,3,0
2020-2021,2020020050,2021-01-20,PIT,PIT vs. WSH,HOME,W,5,4
2020-2021,2020020053,2021-01-20,WPG,WPG @ OTT,AWAY,W,4,3
2020-2021,2020020050,2021-01-20,WSH,WSH @ PIT,AWAY,L,4,5
2020-2021,2020020059,2021-01-21,ANA,ANA vs. MIN,HOME,L,2,3
2020-2021,2020020058,2021-01-21,ARI,ARI @ VGK,AWAY,L,2,5
2020-2021,2020020056,2021-01-21,EDM,EDM @ TOR,AWAY,W,3,1
2020-2021,2020020059,2021-01-21,MIN,MIN @ ANA,AWAY,W,3,2
2020-2021,2020020057,2021-01-21,MTL,MTL @ VAN,AWAY,L,5,6
2020-2021,2020020055,2021-01-21,SJS,SJS @ STL,AWAY,W,2,1
2020-2021,2020020055,2021-01-21,STL,STL vs. SJS,HOME,L,1,2
2020-2021,2020020056,2021-01-21,TOR,TOR vs. EDM,HOME,L,1,3
2020-2021,2020020057,2021-01-21,VAN,VAN vs. MTL,HOME,W,6,5
2020-2021,2020020058,2021-01-21,VGK,VGK vs. ARI,HOME,W,5,2
2020-2021,2020020060,2021-01-22,BOS,BOS vs. PHI,HOME,W,5,4
2020-2021,2020020063,2021-01-22,CBJ,CBJ vs. TBL,HOME,L,2,3
2020-2021,2020020066,2021-01-22,COL,COL @ LAK,AWAY,L,2,4
2020-2021,2020020066,2021-01-22,LAK,LAK vs. COL,HOME,W,4,2
2020-2021,2020020065,2021-01-22,MTL,MTL @ VAN,AWAY,W,7,3
2020-2021,2020020061,2021-01-22,NJD,NJD @ NYI,AWAY,L,1,4
2020-2021,2020020061,2021-01-22,NYI,NYI vs. NJD,HOME,W,4,1
2020-2021,2020020064,2021-01-22,OTT,OTT vs. WPG,HOME,L,1,4
2020-2021,2020020060,2021-01-22,PHI,PHI @ BOS,AWAY,L,4,5
2020-2021,2020020063,2021-01-22,TBL,TBL @ CBJ,AWAY,W,3,2
2020-2021,2020020065,2021-01-22,VAN,VAN vs. MTL,HOME,L,3,7
2020-2021,2020020064,2021-01-22,WPG,WPG @ OTT,AWAY,W,4,1
2020-2021,2020020074,2021-01-23,ANA,ANA vs. COL,HOME,L,2,3
2020-2021,2020020073,2021-01-23,ARI,ARI vs. VGK,HOME,W,5,2
2020-2021,2020020067,2021-01-23,BUF,BUF @ WSH,AWAY,L,3,4
2020-2021,2020020077,2021-01-23,CBJ,CBJ vs. TBL,HOME,W,5,2
2020-2021,2020020069,2021-01-23,CHI,CHI vs. DET,HOME,W,4,1
2020-2021,2020020074,2021-01-23,COL,COL @ ANA,AWAY,W,3,2
2020-2021,2020020072,2021-01-23,DAL,DAL vs. NSH,HOME,W,7,0
2020-2021,2020020069,2021-01-23,DET,DET @ CHI,AWAY,L,1,4
2020-2021,2020020070,2021-01-23,EDM,EDM @ TOR,AWAY,L,2,4
2020-2021,2020020071,2021-01-23,MIN,MIN vs. SJS,HOME,W,4,1
2020-2021,2020020072,2021-01-23,NSH,NSH @ DAL,AWAY,L,0,7
2020-2021,2020020068,2021-01-23,NYR,NYR @ PIT,AWAY,L,3,4
2020-2021,2020020068,2021-01-23,PIT,PIT vs. NYR,HOME,W,4,3
2020-2021,2020020071,2021-01-23,SJS,SJS @ MIN,AWAY,L,1,4
2020-2021,2020020077,2021-01-23,TBL,TBL @ CBJ,AWAY,L,2,5
2020-2021,2020020070,2021-01-23,TOR,TOR vs. EDM,HOME,W,4,2
2020-2021,2020020073,2021-01-23,VGK,VGK @ ARI,AWAY,L,2,5
2020-2021,2020020067,2021-01-23,WSH,WSH vs. BUF,HOME,W,4,3
2020-2021,2020020090,2021-01-24,ARI,ARI vs. VGK,HOME,L,0,1
2020-2021,2020020075,2021-01-24,BOS,BOS vs. PHI,HOME,W,6,1
2020-2021,2020020082,2021-01-24,BUF,BUF @ WSH,AWAY,W,4,3
2020-2021,2020020087,2021-01-24,CGY,CGY vs. TOR,HOME,L,2,3
2020-2021,2020020084,2021-01-24,CHI,CHI vs. DET,HOME,W,6,2
2020-2021,2020020084,2021-01-24,DET,DET @ CHI,AWAY,L,2,6
2020-2021,2020020078,2021-01-24,LAK,LAK @ STL,AWAY,L,2,4
2020-2021,2020020080,2021-01-24,MTL,MTL @ VAN,AWAY,W,5,2
2020-2021,2020020079,2021-01-24,OTT,OTT @ WPG,AWAY,L,3,6
2020-2021,2020020075,2021-01-24,PHI,PHI @ BOS,AWAY,L,1,6
2020-2021,2020020078,2021-01-24,STL,STL vs. LAK,HOME,W,4,2
2020-2021,2020020087,2021-01-24,TOR,TOR @ CGY,AWAY,W,3,2
2020-2021,2020020080,2021-01-24,VAN,VAN vs. MTL,HOME,L,2,5
2020-2021,2020020090,2021-01-24,VGK,VGK @ ARI,AWAY,W,1,0
2020-2021,2020020079,2021-01-24,WPG,WPG vs. OTT,HOME,W,6,3
2020-2021,2020020082,2021-01-24,WSH,WSH vs. BUF,HOME,L,3,4
2020-2021,2020020091,2021-01-25,ANA,ANA vs. COL,HOME,W,3,1
2020-2021,2020020091,2021-01-25,COL,COL @ ANA,AWAY,L,1,3
2020-2021,2020020089,2021-01-25,DAL,DAL vs. NSH,HOME,W,3,2
2020-2021,2020020086,2021-01-25,EDM,EDM @ WPG,AWAY,W,4,3
2020-2021,2020020085,2021-01-25,LAK,LAK @ STL,AWAY,W,6,3
2020-2021,2020020088,2021-01-25,MIN,MIN vs. SJS,HOME,L,3,5
2020-2021,2020020081,2021-01-25,NJD,NJD vs. NYI,HOME,W,2,0
2020-2021,2020020089,2021-01-25,NSH,NSH @ DAL,AWAY,L,2,3
2020-2021,2020020081,2021-01-25,NYI,NYI @ NJD,AWAY,L,0,2
2020-2021,2020020083,2021-01-25,NYR,NYR @ PIT,AWAY,L,2,3
2020-2021,2020020083,2021-01-25,PIT,PIT vs. NYR,HOME,W,3,2
2020-2021,2020020088,2021-01-25,SJS,SJS @ MIN,AWAY,W,5,3
2020-2021,2020020085,2021-01-25,STL,STL vs. LAK,HOME,L,3,6
2020-2021,2020020086,2021-01-25,WPG,WPG vs. EDM,HOME,L,3,4
2020-2021,2020020092,2021-01-26,OTT,OTT @ VAN,AWAY,L,1,7
2020-2021,2020020092,2021-01-26,VAN,VAN vs. OTT,HOME,W,7,1
2020-2021,2020020105,2021-01-27,ANA,ANA @ ARI,AWAY,W,1,0
2020-2021,2020020105,2021-01-27,ARI,ARI vs. ANA,HOME,L,0,1
2020-2021,2020020093,2021-01-27,BOS,BOS vs. PIT,HOME,W,3,2
2020-2021,2020020094,2021-01-27,BUF,BUF vs. NYR,HOME,W,3,2
2020-2021,2020020098,2021-01-27,CBJ,CBJ vs. FLA,HOME,L,3,4
2020-2021,2020020101,2021-01-27,CGY,CGY vs. TOR,HOME,L,3,4
2020-2021,2020020099,2021-01-27,CHI,CHI @ NSH,AWAY,L,2,3
2020-2021,2020020104,2021-01-27,COL,COL vs. SJS,HOME,W,7,3
2020-2021,2020020103,2021-01-27,DAL,DAL vs. DET,HOME,W,2,1
2020-2021,2020020103,2021-01-27,DET,DET @ DAL,AWAY,L,1,2
2020-2021,2020020100,2021-01-27,EDM,EDM @ WPG,AWAY,L,4,6
2020-2021,2020020098,2021-01-27,FLA,FLA @ CBJ,AWAY,W,4,3
2020-2021,2020020102,2021-01-27,LAK,LAK @ MIN,AWAY,W,2,1
2020-2021,2020020102,2021-01-27,MIN,MIN vs. LAK,HOME,L,1,2
2020-2021,2020020095,2021-01-27,NJD,NJD vs. PHI,HOME,L,3,5
2020-2021,2020020099,2021-01-27,NSH,NSH vs. CHI,HOME,W,3,2
2020-2021,2020020096,2021-01-27,NYI,NYI @ WSH,AWAY,L,2,3
2020-2021,2020020094,2021-01-27,NYR,NYR @ BUF,AWAY,L,2,3
2020-2021,2020020095,2021-01-27,PHI,PHI @ NJD,AWAY,W,5,3
2020-2021,2020020093,2021-01-27,PIT,PIT @ BOS,AWAY,L,2,3
2020-2021,2020020104,2021-01-27,SJS,SJS @ COL,AWAY,L,3,7
2020-2021,2020020106,2021-01-27,STL,STL @ VGK,AWAY,W,5,4
2020-2021,2020020101,2021-01-27,TOR,TOR @ CGY,AWAY,W,4,3
2020-2021,2020020106,2021-01-27,VGK,VGK vs. STL,HOME,L,4,5
2020-2021,2020020100,2021-01-27,WPG,WPG vs. EDM,HOME,W,6,4
2020-2021,2020020096,2021-01-27,WSH,WSH vs. NYI,HOME,W,3,2
2020-2021,2020020107,2021-01-28,CHI,CHI @ NSH,AWAY,L,1,2
2020-2021,2020020107,2021-01-28,NSH,NSH vs. CHI,HOME,W,2,1
2020-2021,2020020108,2021-01-28,OTT,OTT @ VAN,AWAY,L,1,5
2020-2021,2020020108,2021-01-28,VAN,VAN vs. OTT,HOME,W,5,1
2020-2021,2020020121,2021-01-29,ANA,ANA @ ARI,AWAY,L,2,3
2020-2021,2020020121,2021-01-29,ARI,ARI vs. ANA,HOME,W,3,2
2020-2021,2020020109,2021-01-29,BOS,BOS vs. PIT,HOME,W,4,1
2020-2021,2020020110,2021-01-29,BUF,BUF vs. NYR,HOME,L,2,3
2020-2021,2020020113,2021-01-29,CAR,CAR vs. TBL,HOME,W,1,0
2020-2021,2020020114,2021-01-29,CBJ,CBJ vs. FLA,HOME,W,3,2
2020-2021,2020020115,2021-01-29,CGY,CGY @ MTL,AWAY,L,2,4
2020-2021,2020020120,2021-01-29,COL,COL vs. SJS,HOME,W,3,0
2020-2021,2020020119,2021-01-29,DAL,DAL vs. DET,HOME,W,7,3
2020-2021,2020020119,2021-01-29,DET,DET @ DAL,AWAY,L,3,7
2020-2021,2020020116,2021-01-29,EDM,EDM vs. TOR,HOME,L,3,4
2020-2021,2020020114,2021-01-29,FLA,FLA @ CBJ,AWAY,L,2,3
2020-2021,2020020118,2021-01-29,LAK,LAK @ MIN,AWAY,L,3,5
2020-2021,2020020118,2021-01-29,MIN,MIN vs. LAK,HOME,W,5,3
2020-2021,2020020115,2021-01-29,MTL,MTL vs. CGY,HOME,W,4,2
2020-2021,2020020111,2021-01-29,NJD,NJD vs. PHI,HOME,L,1,3
2020-2021,2020020112,2021-01-29,NYI,NYI @ WSH,AWAY,L,3,6
2020-2021,2020020110,2021-01-29,NYR,NYR @ BUF,AWAY,W,3,2
2020-2021,2020020117,2021-01-29,OTT,OTT @ VAN,AWAY,L,1,4
2020-2021,2020020111,2021-01-29,PHI,PHI @ NJD,AWAY,W,3,1
2020-2021,2020020109,2021-01-29,PIT,PIT @ BOS,AWAY,L,1,4
2020-2021,2020020120,2021-01-29,SJS,SJS @ COL,AWAY,L,0,3
2020-2021,2020020113,2021-01-29,TBL,TBL @ CAR,AWAY,L,0,1
2020-2021,2020020116,2021-01-29,TOR,TOR @ EDM,AWAY,W,4,3
2020-2021,2020020117,2021-01-29,VAN,VAN vs. OTT,HOME,W,4,1
2020-2021,2020020112,2021-01-29,WSH,WSH vs. NYI,HOME,W,6,3
2020-2021,2020020124,2021-01-30,BUF,BUF vs. NJD,HOME,W,4,3
2020-2021,2020020123,2021-01-30,CBJ,CBJ @ CHI,AWAY,W,2,1
2020-2021,2020020123,2021-01-30,CHI,CHI vs. CBJ,HOME,L,1,2
2020-2021,2020020124,2021-01-30,NJD,NJD @ BUF,AWAY,L,3,4
2020-2021,2020020135,2021-01-31,ANA,ANA vs. STL,HOME,L,1,6
2020-2021,2020020127,2021-01-31,BOS,BOS @ WSH,AWAY,L,3,4
2020-2021,2020020136,2021-01-31,BUF,BUF vs. NJD,HOME,L,3,5
2020-2021,2020020128,2021-01-31,CAR,CAR vs. DAL,HOME,W,4,1
2020-2021,2020020138,2021-01-31,CAR,CAR vs. DAL,HOME,W,4,3
2020-2021,2020020131,2021-01-31,CGY,CGY @ MTL,AWAY,W,2,0
2020-2021,2020020134,2021-01-31,COL,COL @ MIN,AWAY,W,5,1
2020-2021,2020020128,2021-01-31,DAL,DAL @ CAR,AWAY,L,1,4
2020-2021,2020020138,2021-01-31,DAL,DAL @ CAR,AWAY,L,3,4
2020-2021,2020020130,2021-01-31,DET,DET vs. FLA,HOME,L,2,3
2020-2021,2020020139,2021-01-31,DET,DET vs. FLA,HOME,L,2,3
2020-2021,2020020133,2021-01-31,EDM,EDM vs. TOR,HOME,W,4,3
2020-2021,2020020130,2021-01-31,FLA,FLA @ DET,AWAY,W,3,2
2020-2021,2020020139,2021-01-31,FLA,FLA @ DET,AWAY,W,3,2
2020-2021,2020020134,2021-01-31,MIN,MIN vs. COL,HOME,L,1,5
2020-2021,2020020131,2021-01-31,MTL,MTL vs. CGY,HOME,L,0,2
2020-2021,2020020136,2021-01-31,NJD,NJD @ BUF,AWAY,W,5,3
2020-2021,2020020129,2021-01-31,NSH,NSH @ TBL,AWAY,L,3,4
2020-2021,2020020126,2021-01-31,NYI,NYI @ PHI,AWAY,L,2,3
2020-2021,2020020125,2021-01-31,NYR,NYR vs. PIT,HOME,L,4,5
2020-2021,2020020126,2021-01-31,PHI,PHI vs. NYI,HOME,W,3,2
2020-2021,2020020125,2021-01-31,PIT,PIT @ NYR,AWAY,W,5,4
2020-2021,2020020135,2021-01-31,STL,STL @ ANA,AWAY,W,6,1
2020-2021,2020020129,2021-01-31,TBL,TBL vs. NSH,HOME,W,4,3
2020-2021,2020020133,2021-01-31,TOR,TOR @ EDM,AWAY,L,3,4
2020-2021,2020020132,2021-01-31,VAN,VAN @ WPG,AWAY,W,4,1
2020-2021,2020020132,2021-01-31,WPG,WPG vs. VAN,HOME,L,1,4
2020-2021,2020020127,2021-01-31,WSH,WSH vs. BOS,HOME,W,4,3
2020-2021,2020020143,2021-02-01,ANA,ANA vs. STL,HOME,L,1,4
2020-2021,2020020140,2021-02-01,CBJ,CBJ @ CHI,AWAY,L,1,3
2020-2021,2020020140,2021-02-01,CHI,CHI vs. CBJ,HOME,W,3,1
2020-2021,2020020142,2021-02-01,COL,COL @ MIN,AWAY,L,3,4
2020-2021,2020020141,2021-02-01,EDM,EDM vs. OTT,HOME,W,8,5
2020-2021,2020020142,2021-02-01,MIN,MIN vs. COL,HOME,W,4,3
2020-2021,2020020137,2021-02-01,NYI,NYI @ PHI,AWAY,L,3,4
2020-2021,2020020141,2021-02-01,OTT,OTT @ EDM,AWAY,L,5,8
2020-2021,2020020137,2021-02-01,PHI,PHI vs. NYI,HOME,W,4,3
2020-2021,2020020143,2021-02-01,STL,STL @ ANA,AWAY,W,4,1
2020-2021,2020020145,2021-02-02,BOS,BOS @ WSH,AWAY,W,5,3
2020-2021,2020020148,2021-02-02,CGY,CGY @ WPG,AWAY,W,4,3
2020-2021,2020020147,2021-02-02,MTL,MTL vs. VAN,HOME,W,6,2
2020-2021,2020020146,2021-02-02,NSH,NSH @ TBL,AWAY,L,2,5
2020-2021,2020020144,2021-02-02,NYR,NYR vs. PIT,HOME,W,3,1
2020-2021,2020020144,2021-02-02,PIT,PIT @ NYR,AWAY,L,1,3
2020-2021,2020020146,2021-02-02,TBL,TBL vs. NSH,HOME,W,5,2
2020-2021,2020020147,2021-02-02,VAN,VAN @ MTL,AWAY,L,2,6
2020-2021,2020020148,2021-02-02,WPG,WPG vs. CGY,HOME,L,3,4
2020-2021,2020020145,2021-02-02,WSH,WSH vs. BOS,HOME,L,3,5
2020-2021,2020020161,2021-02-03,ANA,ANA @ LAK,AWAY,W,3,1
2020-2021,2020020154,2021-02-03,ARI,ARI @ STL,AWAY,L,3,4
2020-2021,2020020153,2021-02-03,CAR,CAR @ CHI,AWAY,W,4,3
2020-2021,2020020152,2021-02-03,CBJ,CBJ vs. DAL,HOME,L,3,6
2020-2021,2020020156,2021-02-03,CGY,CGY @ WPG,AWAY,L,2,3
2020-2021,2020020153,2021-02-03,CHI,CHI vs. CAR,HOME,L,3,4
2020-2021,2020020158,2021-02-03,COL,COL vs. MIN,HOME,W,2,1
2020-2021,2020020152,2021-02-03,DAL,DAL @ CBJ,AWAY,W,6,3
2020-2021,2020020160,2021-02-03,DET,DET @ TBL,AWAY,L,1,5
2020-2021,2020020157,2021-02-03,EDM,EDM vs. OTT,HOME,W,4,2
2020-2021,2020020161,2021-02-03,LAK,LAK vs. ANA,HOME,L,1,3
2020-2021,2020020158,2021-02-03,MIN,MIN @ COL,AWAY,L,1,2
2020-2021,2020020155,2021-02-03,MTL,MTL vs. VAN,HOME,W,5,3
2020-2021,2020020157,2021-02-03,OTT,OTT @ EDM,AWAY,L,2,4
2020-2021,2020020154,2021-02-03,STL,STL vs. ARI,HOME,W,4,3
2020-2021,2020020160,2021-02-03,TBL,TBL vs. DET,HOME,W,5,1
2020-2021,2020020155,2021-02-03,VAN,VAN @ MTL,AWAY,L,3,5
2020-2021,2020020156,2021-02-03,WPG,WPG vs. CGY,HOME,W,3,2
2020-2021,2020020159,2021-02-04,BOS,BOS @ PHI,AWAY,W,4,3
2020-2021,2020020159,2021-02-04,PHI,PHI vs. BOS,HOME,L,3,4
2020-2021,2020020169,2021-02-05,ARI,ARI @ STL,AWAY,W,4,3
2020-2021,2020020168,2021-02-05,CAR,CAR @ CHI,AWAY,L,4,6
2020-2021,2020020167,2021-02-05,CBJ,CBJ vs. DAL,HOME,W,4,3
2020-2021,2020020172,2021-02-05,CGY,CGY @ WPG,AWAY,L,1,4
2020-2021,2020020168,2021-02-05,CHI,CHI vs. CAR,HOME,W,6,4
2020-2021,2020020167,2021-02-05,DAL,DAL @ CBJ,AWAY,L,3,4
2020-2021,2020020165,2021-02-05,FLA,FLA vs. NSH,HOME,L,5,6
2020-2021,2020020170,2021-02-05,MTL,MTL vs. OTT,HOME,L,2,3
2020-2021,2020020165,2021-02-05,NSH,NSH @ FLA,AWAY,W,6,5
2020-2021,2020020164,2021-02-05,NYR,NYR vs. WSH,HOME,W,4,2
2020-2021,2020020170,2021-02-05,OTT,OTT @ MTL,AWAY,W,3,2
2020-2021,2020020169,2021-02-05,STL,STL vs. ARI,HOME,L,3,4
2020-2021,2020020171,2021-02-05,TOR,TOR vs. VAN,HOME,W,7,3
2020-2021,2020020171,2021-02-05,VAN,VAN @ TOR,AWAY,L,3,7
2020-2021,2020020172,2021-02-05,WPG,WPG vs. CGY,HOME,W,4,1
2020-2021,2020020164,2021-02-05,WSH,WSH @ NYR,AWAY,L,2,4
2020-2021,2020020178,2021-02-06,ANA,ANA vs. SJS,HOME,L,4,5
2020-2021,2020020550,2021-02-06,ARI,ARI @ STL,AWAY,W,3,1
2020-2021,2020020174,2021-02-06,BOS,BOS @ PHI,AWAY,W,2,1
2020-2021,2020020175,2021-02-06,DET,DET @ TBL,AWAY,L,1,3
2020-2021,2020020176,2021-02-06,FLA,FLA vs. NSH,HOME,W,2,1
2020-2021,2020020177,2021-02-06,LAK,LAK @ VGK,AWAY,L,2,5
2020-2021,2020020183,2021-02-06,MTL,MTL @ OTT,AWAY,W,2,1
2020-2021,2020020176,2021-02-06,NSH,NSH @ FLA,AWAY,L,1,2
2020-2021,2020020183,2021-02-06,OTT,OTT vs. MTL,HOME,L,1,2
2020-2021,2020020174,2021-02-06,PHI,PHI vs. BOS,HOME,L,1,2
2020-2021,2020020178,2021-02-06,SJS,SJS @ ANA,AWAY,W,5,4
2020-2021,2020020550,2021-02-06,STL,STL vs. ARI,HOME,L,1,3
2020-2021,2020020175,2021-02-06,TBL,TBL vs. DET,HOME,W,3,1
2020-2021,2020020177,2021-02-06,VGK,VGK vs. LAK,HOME,W,5,2
2020-2021,2020020187,2021-02-07,ANA,ANA vs. SJS,HOME,W,2,1
2020-2021,2020020190,2021-02-07,CAR,CAR @ CBJ,AWAY,W,6,5
2020-2021,2020020190,2021-02-07,CBJ,CBJ vs. CAR,HOME,L,5,6
