SEASON_ID,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,HOME_AWAY,WL,PTS,PTS_AGAINST
2017-2018,2017020670,2018-01-13,NYR,NYR vs. NYI,HOME,L,2,7
2017-2018,2017020671,2018-01-13,PIT,PIT vs. DET,HOME,W,4,1
2017-2018,2017020665,2018-01-13,VAN,VAN @ CBJ,AWAY,W,5,2
2017-2018,2017020668,2018-01-13,WPG,WPG @ CHI,AWAY,L,1,2
2017-2018,2017020667,2018-01-13,WSH,WSH @ CAR,AWAY,W,4,3
2017-2018,2017020677,2018-01-14,ANA,ANA @ LAK,AWAY,W,4,2
2017-2018,2017020678,2018-01-14,ARI,ARI @ SJS,AWAY,L,5,6
2017-2018,2017020672,2018-01-14,BOS,BOS @ MTL,AWAY,W,4,3
2017-2018,2017020680,2018-01-14,CAR,CAR vs. CGY,HOME,L,1,4
2017-2018,2017020680,2018-01-14,CGY,CGY @ CAR,AWAY,W,4,1
2017-2018,2017020681,2018-01-14,CHI,CHI vs. DET,HOME,L,0,4
2017-2018,2017020675,2018-01-14,COL,COL @ DAL,AWAY,W,4,1
2017-2018,2017020675,2018-01-14,DAL,DAL vs. COL,HOME,L,1,4
2017-2018,2017020681,2018-01-14,DET,DET @ CHI,AWAY,W,4,0
2017-2018,2017020676,2018-01-14,EDM,EDM @ VGK,AWAY,W,3,2
2017-2018,2017020677,2018-01-14,LAK,LAK vs. ANA,HOME,L,2,4
2017-2018,2017020674,2018-01-14,MIN,MIN vs. WPG,HOME,W,4,1
2017-2018,2017020672,2018-01-14,MTL,MTL vs. BOS,HOME,L,3,4
2017-2018,2017020673,2018-01-14,NJD,NJD vs. PHI,HOME,L,3,5
2017-2018,2017020673,2018-01-14,PHI,PHI @ NJD,AWAY,W,5,3
2017-2018,2017020678,2018-01-14,SJS,SJS vs. ARI,HOME,W,6,5
2017-2018,2017020676,2018-01-14,VGK,VGK vs. EDM,HOME,L,2,3
2017-2018,2017020674,2018-01-14,WPG,WPG @ MIN,AWAY,L,1,4
2017-2018,2017020684,2018-01-15,ANA,ANA @ COL,AWAY,L,1,3
2017-2018,2017020683,2018-01-15,BOS,BOS vs. DAL,HOME,L,2,3
2017-2018,2017020684,2018-01-15,COL,COL vs. ANA,HOME,W,3,1
2017-2018,2017020683,2018-01-15,DAL,DAL @ BOS,AWAY,W,3,2
2017-2018,2017020685,2018-01-15,LAK,LAK vs. SJS,HOME,L,1,4
2017-2018,2017020682,2018-01-15,MIN,MIN vs. VAN,HOME,L,2,3
2017-2018,2017020679,2018-01-15,NYR,NYR @ PIT,AWAY,L,2,5
2017-2018,2017020679,2018-01-15,PIT,PIT vs. NYR,HOME,W,5,2
2017-2018,2017020685,2018-01-15,SJS,SJS @ LAK,AWAY,W,4,1
2017-2018,2017020682,2018-01-15,VAN,VAN @ MIN,AWAY,W,3,2
2017-2018,2017020686,2018-01-16,MTL,MTL vs. NYI,HOME,L,4,5
2017-2018,2017020686,2018-01-16,NYI,NYI @ MTL,AWAY,W,5,4
2017-2018,2017020692,2018-01-17,ARI,ARI vs. SJS,HOME,L,2,3
2017-2018,2017020690,2018-01-17,DAL,DAL @ DET,AWAY,W,4,2
2017-2018,2017020690,2018-01-17,DET,DET vs. DAL,HOME,L,2,4
2017-2018,2017020688,2018-01-17,NJD,NJD @ NYI,AWAY,W,4,1
2017-2018,2017020691,2018-01-17,NSH,NSH vs. VGK,HOME,W,1,0
2017-2018,2017020688,2018-01-17,NYI,NYI vs. NJD,HOME,L,1,4
2017-2018,2017020689,2018-01-17,NYR,NYR vs. PHI,HOME,W,5,1
2017-2018,2017020689,2018-01-17,PHI,PHI @ NYR,AWAY,L,1,5
2017-2018,2017020692,2018-01-17,SJS,SJS @ ARI,AWAY,W,3,2
2017-2018,2017020687,2018-01-17,STL,STL @ TOR,AWAY,W,2,1
2017-2018,2017020687,2018-01-17,TOR,TOR vs. STL,HOME,L,1,2
2017-2018,2017020691,2018-01-17,VGK,VGK @ NSH,AWAY,L,0,1
2017-2018,2017020694,2018-01-18,ANA,ANA vs. PIT,HOME,W,5,3
2017-2018,2017020693,2018-01-18,BOS,BOS vs. MTL,HOME,W,4,1
2017-2018,2017020693,2018-01-18,MTL,MTL @ BOS,AWAY,L,1,4
2017-2018,2017020694,2018-01-18,PIT,PIT @ ANA,AWAY,L,3,5
2017-2018,2017020702,2018-01-19,ARI,ARI @ NSH,AWAY,L,2,3
2017-2018,2017020696,2018-01-19,BOS,BOS @ NYI,AWAY,W,5,2
2017-2018,2017020697,2018-01-19,BUF,BUF @ NYR,AWAY,L,3,4
2017-2018,2017020699,2018-01-19,CBJ,CBJ vs. DAL,HOME,W,2,1
2017-2018,2017020703,2018-01-19,COL,COL vs. SJS,HOME,W,5,3
2017-2018,2017020699,2018-01-19,DAL,DAL @ CBJ,AWAY,L,1,2
2017-2018,2017020704,2018-01-19,LAK,LAK vs. PIT,HOME,L,1,3
2017-2018,2017020695,2018-01-19,NJD,NJD vs. WSH,HOME,W,4,3
2017-2018,2017020702,2018-01-19,NSH,NSH vs. ARI,HOME,W,3,2
2017-2018,2017020696,2018-01-19,NYI,NYI vs. BOS,HOME,L,2,5
2017-2018,2017020697,2018-01-19,NYR,NYR vs. BUF,HOME,W,4,3
2017-2018,2017020700,2018-01-19,OTT,OTT vs. STL,HOME,L,1,4
2017-2018,2017020698,2018-01-19,PHI,PHI vs. TOR,HOME,W,3,2
2017-2018,2017020704,2018-01-19,PIT,PIT @ LAK,AWAY,W,3,1
2017-2018,2017020703,2018-01-19,SJS,SJS @ COL,AWAY,L,3,5
2017-2018,2017020700,2018-01-19,STL,STL @ OTT,AWAY,W,4,1
2017-2018,2017020701,2018-01-19,TBL,TBL vs. VGK,HOME,L,1,4
2017-2018,2017020698,2018-01-19,TOR,TOR @ PHI,AWAY,L,2,3
2017-2018,2017020701,2018-01-19,VGK,VGK @ TBL,AWAY,W,4,1
2017-2018,2017020695,2018-01-19,WSH,WSH @ NJD,AWAY,L,3,4
2017-2018,2017020707,2018-01-20,ANA,ANA vs. LAK,HOME,W,2,1
2017-2018,2017020708,2018-01-20,BUF,BUF vs. DAL,HOME,L,1,7
2017-2018,2017020711,2018-01-20,CGY,CGY vs. WPG,HOME,L,1,2
2017-2018,2017020710,2018-01-20,COL,COL vs. NYR,HOME,W,3,1
2017-2018,2017020708,2018-01-20,DAL,DAL @ BUF,AWAY,W,7,1
2017-2018,2017020705,2018-01-20,FLA,FLA vs. VGK,HOME,W,4,3
2017-2018,2017020707,2018-01-20,LAK,LAK @ ANA,AWAY,L,1,2
2017-2018,2017020706,2018-01-20,MTL,MTL @ WSH,AWAY,W,3,2
2017-2018,2017020709,2018-01-20,NJD,NJD @ PHI,AWAY,L,1,3
2017-2018,2017020710,2018-01-20,NYR,NYR @ COL,AWAY,L,1,3
2017-2018,2017020709,2018-01-20,PHI,PHI vs. NJD,HOME,W,3,1
2017-2018,2017020705,2018-01-20,VGK,VGK @ FLA,AWAY,L,3,4
2017-2018,2017020711,2018-01-20,WPG,WPG @ CGY,AWAY,W,2,1
2017-2018,2017020706,2018-01-20,WSH,WSH vs. MTL,HOME,L,2,3
2017-2018,2017020715,2018-01-21,ARI,ARI @ STL,AWAY,W,5,2
2017-2018,2017020712,2018-01-21,BOS,BOS @ MTL,AWAY,W,4,1
2017-2018,2017020714,2018-01-21,CAR,CAR @ DET,AWAY,W,3,1
2017-2018,2017020722,2018-01-21,CAR,CAR vs. VGK,HOME,L,1,5
2017-2018,2017020718,2018-01-21,CHI,CHI vs. NYI,HOME,L,3,7
2017-2018,2017020714,2018-01-21,DET,DET vs. CAR,HOME,L,1,3
2017-2018,2017020720,2018-01-21,EDM,EDM vs. VAN,HOME,W,5,2
2017-2018,2017020716,2018-01-21,FLA,FLA @ NSH,AWAY,L,3,4
2017-2018,2017020719,2018-01-21,MIN,MIN vs. TBL,HOME,W,5,2
2017-2018,2017020712,2018-01-21,MTL,MTL vs. BOS,HOME,L,1,4
2017-2018,2017020716,2018-01-21,NSH,NSH vs. FLA,HOME,W,4,3
2017-2018,2017020718,2018-01-21,NYI,NYI @ CHI,AWAY,W,7,3
2017-2018,2017020713,2018-01-21,OTT,OTT vs. TOR,HOME,L,3,4
2017-2018,2017020721,2018-01-21,PHI,PHI @ WSH,AWAY,W,2,1
2017-2018,2017020717,2018-01-21,PIT,PIT @ SJS,AWAY,L,1,2
2017-2018,2017020717,2018-01-21,SJS,SJS vs. PIT,HOME,W,2,1
2017-2018,2017020715,2018-01-21,STL,STL vs. ARI,HOME,L,2,5
2017-2018,2017020719,2018-01-21,TBL,TBL @ MIN,AWAY,L,2,5
2017-2018,2017020713,2018-01-21,TOR,TOR @ OTT,AWAY,W,4,3
2017-2018,2017020720,2018-01-21,VAN,VAN @ EDM,AWAY,L,2,5
2017-2018,2017020722,2018-01-21,VGK,VGK @ CAR,AWAY,W,5,1
2017-2018,2017020721,2018-01-21,WSH,WSH vs. PHI,HOME,L,1,2
2017-2018,2017020724,2018-01-22,ANA,ANA vs. SJS,HOME,L,2,6
2017-2018,2017020725,2018-01-22,LAK,LAK vs. NYR,HOME,W,4,2
2017-2018,2017020725,2018-01-22,NYR,NYR @ LAK,AWAY,L,2,4
2017-2018,2017020724,2018-01-22,SJS,SJS @ ANA,AWAY,W,6,2
2017-2018,2017020723,2018-01-22,VAN,VAN @ WPG,AWAY,L,0,1
2017-2018,2017020723,2018-01-22,WPG,WPG vs. VAN,HOME,W,1,0
2017-2018,2017020731,2018-01-23,ARI,ARI vs. NYI,HOME,W,3,2
2017-2018,2017020730,2018-01-23,BUF,BUF @ CGY,AWAY,W,2,1
2017-2018,2017020730,2018-01-23,CGY,CGY vs. BUF,HOME,L,1,2
2017-2018,2017020729,2018-01-23,CHI,CHI vs. TBL,HOME,L,0,2
2017-2018,2017020726,2018-01-23,COL,COL @ TOR,AWAY,W,4,2
2017-2018,2017020727,2018-01-23,DET,DET @ NJD,AWAY,W,3,0
2017-2018,2017020728,2018-01-23,MIN,MIN vs. OTT,HOME,W,3,1
2017-2018,2017020727,2018-01-23,NJD,NJD vs. DET,HOME,L,0,3
2017-2018,2017020731,2018-01-23,NYI,NYI @ ARI,AWAY,L,2,3
2017-2018,2017020728,2018-01-23,OTT,OTT @ MIN,AWAY,L,1,3
2017-2018,2017020729,2018-01-23,TBL,TBL @ CHI,AWAY,W,2,0
2017-2018,2017020726,2018-01-23,TOR,TOR vs. COL,HOME,L,2,4
2017-2018,2017020742,2018-01-24,ANA,ANA vs. NYR,HOME,W,6,3
2017-2018,2017020732,2018-01-24,BOS,BOS vs. NJD,HOME,W,3,2
2017-2018,2017020739,2018-01-24,BUF,BUF @ EDM,AWAY,W,5,0
2017-2018,2017020733,2018-01-24,CAR,CAR @ PIT,AWAY,L,1,3
2017-2018,2017020741,2018-01-24,CBJ,CBJ @ VGK,AWAY,L,3,6
2017-2018,2017020734,2018-01-24,COL,COL @ MTL,AWAY,L,2,4
2017-2018,2017020738,2018-01-24,DAL,DAL vs. FLA,HOME,W,6,1
2017-2018,2017020735,2018-01-24,DET,DET vs. PHI,HOME,L,2,3
2017-2018,2017020739,2018-01-24,EDM,EDM vs. BUF,HOME,L,0,5
2017-2018,2017020738,2018-01-24,FLA,FLA @ DAL,AWAY,L,1,6
2017-2018,2017020740,2018-01-24,LAK,LAK @ VAN,AWAY,L,2,6
2017-2018,2017020734,2018-01-24,MTL,MTL vs. COL,HOME,W,4,2
2017-2018,2017020732,2018-01-24,NJD,NJD @ BOS,AWAY,L,2,3
2017-2018,2017020737,2018-01-24,NSH,NSH vs. TBL,HOME,L,3,4
2017-2018,2017020742,2018-01-24,NYR,NYR @ ANA,AWAY,L,3,6
2017-2018,2017020736,2018-01-24,OTT,OTT @ STL,AWAY,L,0,3
2017-2018,2017020735,2018-01-24,PHI,PHI @ DET,AWAY,W,3,2
2017-2018,2017020733,2018-01-24,PIT,PIT vs. CAR,HOME,W,3,1
2017-2018,2017020743,2018-01-24,SJS,SJS vs. WPG,HOME,L,4,5
2017-2018,2017020736,2018-01-24,STL,STL vs. OTT,HOME,W,3,0
2017-2018,2017020737,2018-01-24,TBL,TBL @ NSH,AWAY,W,4,3
2017-2018,2017020740,2018-01-24,VAN,VAN vs. LAK,HOME,W,6,2
2017-2018,2017020741,2018-01-24,VGK,VGK vs. CBJ,HOME,W,6,3
2017-2018,2017020743,2018-01-24,WPG,WPG @ SJS,AWAY,W,5,4
2017-2018,2017020745,2018-01-25,CGY,CGY vs. LAK,HOME,L,1,2
2017-2018,2017020744,2018-01-25,CHI,CHI vs. TOR,HOME,L,2,3
2017-2018,2017020745,2018-01-25,LAK,LAK @ CGY,AWAY,W,2,1
2017-2018,2017020744,2018-01-25,TOR,TOR @ CHI,AWAY,W,3,2
2017-2018,2017020759,2018-01-26,ANA,ANA vs. WPG,HOME,W,4,3
2017-2018,2017020756,2018-01-26,ARI,ARI vs. CBJ,HOME,L,1,2
2017-2018,2017020750,2018-01-26,BOS,BOS @ OTT,AWAY,W,3,2
2017-2018,2017020757,2018-01-26,BUF,BUF @ VAN,AWAY,W,4,0
2017-2018,2017020749,2018-01-26,CAR,CAR @ MTL,AWAY,W,6,5
2017-2018,2017020756,2018-01-26,CBJ,CBJ @ ARI,AWAY,W,2,1
2017-2018,2017020755,2018-01-26,CGY,CGY @ EDM,AWAY,L,3,4
2017-2018,2017020751,2018-01-26,CHI,CHI @ DET,AWAY,W,5,1
2017-2018,2017020753,2018-01-26,COL,COL @ STL,AWAY,L,1,3
2017-2018,2017020754,2018-01-26,DAL,DAL vs. TOR,HOME,L,1,4
2017-2018,2017020751,2018-01-26,DET,DET vs. CHI,HOME,L,1,5
2017-2018,2017020755,2018-01-26,EDM,EDM vs. CGY,HOME,W,4,3
2017-2018,2017020752,2018-01-26,FLA,FLA vs. WSH,HOME,L,2,4
2017-2018,2017020748,2018-01-26,MIN,MIN @ PIT,AWAY,L,3,6
2017-2018,2017020749,2018-01-26,MTL,MTL vs. CAR,HOME,L,5,6
2017-2018,2017020746,2018-01-26,NJD,NJD vs. NSH,HOME,L,0,3
2017-2018,2017020746,2018-01-26,NSH,NSH @ NJD,AWAY,W,3,0
2017-2018,2017020758,2018-01-26,NYI,NYI @ VGK,AWAY,W,2,1
2017-2018,2017020760,2018-01-26,NYR,NYR @ SJS,AWAY,W,6,5
2017-2018,2017020750,2018-01-26,OTT,OTT vs. BOS,HOME,L,2,3
2017-2018,2017020747,2018-01-26,PHI,PHI vs. TBL,HOME,L,1,5
2017-2018,2017020748,2018-01-26,PIT,PIT vs. MIN,HOME,W,6,3
2017-2018,2017020760,2018-01-26,SJS,SJS vs. NYR,HOME,L,5,6
2017-2018,2017020753,2018-01-26,STL,STL vs. COL,HOME,W,3,1
2017-2018,2017020747,2018-01-26,TBL,TBL @ PHI,AWAY,W,5,1
2017-2018,2017020754,2018-01-26,TOR,TOR @ DAL,AWAY,W,4,1
2017-2018,2017020757,2018-01-26,VAN,VAN vs. BUF,HOME,L,0,4
2017-2018,2017020758,2018-01-26,VGK,VGK vs. NYI,HOME,L,1,2
2017-2018,2017020759,2018-01-26,WPG,WPG @ ANA,AWAY,L,3,4
2017-2018,2017020752,2018-01-26,WSH,WSH @ FLA,AWAY,W,4,2
2017-2018,2017020761,2018-01-31,ANA,ANA @ BOS,AWAY,W,3,1
2017-2018,2017020761,2018-01-31,BOS,BOS vs. ANA,HOME,L,1,3
2017-2018,2017020762,2018-01-31,BUF,BUF vs. NJD,HOME,L,1,3
2017-2018,2017020765,2018-01-31,CAR,CAR vs. OTT,HOME,W,2,1
2017-2018,2017020766,2018-01-31,CBJ,CBJ vs. MIN,HOME,L,2,3
2017-2018,2017020771,2018-01-31,CGY,CGY vs. VGK,HOME,L,2,4
2017-2018,2017020768,2018-01-31,CHI,CHI @ NSH,AWAY,W,2,1
2017-2018,2017020772,2018-01-31,COL,COL @ VAN,AWAY,L,3,4
2017-2018,2017020770,2018-01-31,DAL,DAL vs. LAK,HOME,L,0,3
2017-2018,2017020763,2018-01-31,FLA,FLA @ NYI,AWAY,W,4,1
2017-2018,2017020770,2018-01-31,LAK,LAK @ DAL,AWAY,W,3,0
2017-2018,2017020766,2018-01-31,MIN,MIN @ CBJ,AWAY,W,3,2
2017-2018,2017020767,2018-01-31,MTL,MTL @ STL,AWAY,L,1,3
2017-2018,2017020762,2018-01-31,NJD,NJD @ BUF,AWAY,W,3,1
2017-2018,2017020768,2018-01-31,NSH,NSH vs. CHI,HOME,L,1,2
2017-2018,2017020763,2018-01-31,NYI,NYI vs. FLA,HOME,L,1,4
2017-2018,2017020765,2018-01-31,OTT,OTT @ CAR,AWAY,L,1,2
2017-2018,2017020764,2018-01-31,PIT,PIT vs. SJS,HOME,W,5,2
2017-2018,2017020764,2018-01-31,SJS,SJS @ PIT,AWAY,L,2,5
2017-2018,2017020767,2018-01-31,STL,STL vs. MTL,HOME,W,3,1
2017-2018,2017020769,2018-01-31,TBL,TBL @ WPG,AWAY,L,1,3
2017-2018,2017020772,2018-01-31,VAN,VAN vs. COL,HOME,W,4,3
2017-2018,2017020771,2018-01-31,VGK,VGK @ CGY,AWAY,W,4,2
2017-2018,2017020769,2018-01-31,WPG,WPG vs. TBL,HOME,W,3,1
2017-2018,2017020774,2018-02-01,DET,DET vs. SJS,HOME,W,2,1
2017-2018,2017020773,2018-02-01,NYI,NYI @ TOR,AWAY,L,0,5
2017-2018,2017020775,2018-02-01,PHI,PHI @ WSH,AWAY,L,3,5
2017-2018,2017020774,2018-02-01,SJS,SJS @ DET,AWAY,L,1,2
2017-2018,2017020773,2018-02-01,TOR,TOR vs. NYI,HOME,W,5,0
2017-2018,2017020775,2018-02-01,WSH,WSH vs. PHI,HOME,W,5,3
2017-2018,2017020781,2018-02-02,ANA,ANA @ OTT,AWAY,L,1,2
2017-2018,2017020786,2018-02-02,ARI,ARI vs. DAL,HOME,L,1,4
2017-2018,2017020776,2018-02-02,BOS,BOS vs. STL,HOME,W,3,1
2017-2018,2017020777,2018-02-02,BUF,BUF vs. FLA,HOME,L,2,4
2017-2018,2017020780,2018-02-02,CAR,CAR vs. MTL,HOME,W,2,0
2017-2018,2017020784,2018-02-02,CGY,CGY vs. TBL,HOME,L,4,7
2017-2018,2017020787,2018-02-02,CHI,CHI @ VAN,AWAY,L,2,4
2017-2018,2017020785,2018-02-02,COL,COL @ EDM,AWAY,W,4,3
2017-2018,2017020786,2018-02-02,DAL,DAL @ ARI,AWAY,W,4,1
2017-2018,2017020785,2018-02-02,EDM,EDM vs. COL,HOME,L,3,4
2017-2018,2017020777,2018-02-02,FLA,FLA @ BUF,AWAY,W,4,2
2017-2018,2017020782,2018-02-02,LAK,LAK @ NSH,AWAY,L,0,5
2017-2018,2017020780,2018-02-02,MTL,MTL @ CAR,AWAY,L,0,2
2017-2018,2017020778,2018-02-02,NJD,NJD vs. PHI,HOME,W,4,3
2017-2018,2017020782,2018-02-02,NSH,NSH vs. LAK,HOME,W,5,0
2017-2018,2017020779,2018-02-02,NYR,NYR vs. TOR,HOME,L,0,4
2017-2018,2017020781,2018-02-02,OTT,OTT vs. ANA,HOME,W,2,1
2017-2018,2017020778,2018-02-02,PHI,PHI @ NJD,AWAY,L,3,4
2017-2018,2017020776,2018-02-02,STL,STL @ BOS,AWAY,L,1,3
2017-2018,2017020784,2018-02-02,TBL,TBL @ CGY,AWAY,W,7,4
2017-2018,2017020779,2018-02-02,TOR,TOR @ NYR,AWAY,W,4,0
2017-2018,2017020787,2018-02-02,VAN,VAN vs. CHI,HOME,W,4,2
2017-2018,2017020783,2018-02-02,VGK,VGK @ WPG,AWAY,W,3,2
2017-2018,2017020783,2018-02-02,WPG,WPG vs. VGK,HOME,L,2,3
2017-2018,2017020792,2018-02-03,ANA,ANA @ MTL,AWAY,L,2,5
2017-2018,2017020789,2018-02-03,CAR,CAR vs. DET,HOME,L,1,4
2017-2018,2017020790,2018-02-03,CBJ,CBJ vs. SJS,HOME,L,1,3
2017-2018,2017020789,2018-02-03,DET,DET @ CAR,AWAY,W,4,1
2017-2018,2017020791,2018-02-03,MIN,MIN vs. VGK,HOME,W,5,2
2017-2018,2017020792,2018-02-03,MTL,MTL vs. ANA,HOME,W,5,2
2017-2018,2017020793,2018-02-03,OTT,OTT @ PHI,AWAY,W,4,3
2017-2018,2017020793,2018-02-03,PHI,PHI vs. OTT,HOME,L,3,4
2017-2018,2017020788,2018-02-03,PIT,PIT vs. WSH,HOME,W,7,4
2017-2018,2017020790,2018-02-03,SJS,SJS @ CBJ,AWAY,W,3,1
2017-2018,2017020791,2018-02-03,VGK,VGK @ MIN,AWAY,L,2,5
2017-2018,2017020788,2018-02-03,WSH,WSH @ PIT,AWAY,L,4,7
2017-2018,2017020804,2018-02-04,ARI,ARI @ LAK,AWAY,L,0,6
2017-2018,2017020794,2018-02-04,BOS,BOS vs. TOR,HOME,W,4,1
2017-2018,2017020795,2018-02-04,BUF,BUF vs. STL,HOME,L,0,1
2017-2018,2017020807,2018-02-04,CAR,CAR vs. SJS,HOME,L,1,3
2017-2018,2017020798,2018-02-04,CBJ,CBJ @ NYI,AWAY,L,3,4
2017-2018,2017020802,2018-02-04,CGY,CGY vs. CHI,HOME,W,4,3
2017-2018,2017020802,2018-02-04,CHI,CHI @ CGY,AWAY,L,3,4
2017-2018,2017020799,2018-02-04,COL,COL @ WPG,AWAY,L,0,3
2017-2018,2017020801,2018-02-04,DAL,DAL vs. MIN,HOME,W,6,1
2017-2018,2017020796,2018-02-04,DET,DET @ FLA,AWAY,L,2,3
2017-2018,2017020796,2018-02-04,FLA,FLA vs. DET,HOME,W,3,2
2017-2018,2017020804,2018-02-04,LAK,LAK vs. ARI,HOME,W,6,0
2017-2018,2017020801,2018-02-04,MIN,MIN @ DAL,AWAY,L,1,6
2017-2018,2017020806,2018-02-04,MTL,MTL vs. OTT,HOME,W,4,1
2017-2018,2017020797,2018-02-04,NJD,NJD vs. PIT,HOME,W,3,1
2017-2018,2017020800,2018-02-04,NSH,NSH vs. NYR,HOME,W,5,2
2017-2018,2017020798,2018-02-04,NYI,NYI vs. CBJ,HOME,W,4,3
2017-2018,2017020800,2018-02-04,NYR,NYR @ NSH,AWAY,L,2,5
2017-2018,2017020806,2018-02-04,OTT,OTT @ MTL,AWAY,L,1,4
2017-2018,2017020797,2018-02-04,PIT,PIT @ NJD,AWAY,L,1,3
2017-2018,2017020807,2018-02-04,SJS,SJS @ CAR,AWAY,W,3,1
2017-2018,2017020795,2018-02-04,STL,STL @ BUF,AWAY,W,1,0
2017-2018,2017020803,2018-02-04,TBL,TBL @ VAN,AWAY,W,4,2
2017-2018,2017020794,2018-02-04,TOR,TOR @ BOS,AWAY,L,1,4
2017-2018,2017020803,2018-02-04,VAN,VAN vs. TBL,HOME,L,2,4
2017-2018,2017020805,2018-02-04,VGK,VGK @ WSH,AWAY,W,4,3
2017-2018,2017020799,2018-02-04,WPG,WPG vs. COL,HOME,W,3,0
2017-2018,2017020805,2018-02-04,WSH,WSH vs. VGK,HOME,L,3,4
2017-2018,2017020808,2018-02-06,ANA,ANA @ TOR,AWAY,L,4,7
2017-2018,2017020810,2018-02-06,DAL,DAL vs. NYR,HOME,W,2,1
2017-2018,2017020811,2018-02-06,EDM,EDM vs. TBL,HOME,W,6,2
2017-2018,2017020809,2018-02-06,NSH,NSH @ NYI,AWAY,W,5,4
2017-2018,2017020809,2018-02-06,NYI,NYI vs. NSH,HOME,L,4,5
2017-2018,2017020810,2018-02-06,NYR,NYR @ DAL,AWAY,L,1,2
2017-2018,2017020811,2018-02-06,TBL,TBL @ EDM,AWAY,L,2,6
2017-2018,2017020808,2018-02-06,TOR,TOR vs. ANA,HOME,W,7,4
2017-2018,2017020812,2018-02-07,ANA,ANA @ BUF,AWAY,W,4,3
2017-2018,2017020820,2018-02-07,ARI,ARI @ WPG,AWAY,L,3,4
2017-2018,2017020817,2018-02-07,BOS,BOS @ DET,AWAY,W,3,2
2017-2018,2017020812,2018-02-07,BUF,BUF vs. ANA,HOME,L,3,4
2017-2018,2017020814,2018-02-07,CAR,CAR vs. PHI,HOME,L,1,2
2017-2018,2017020815,2018-02-07,CBJ,CBJ vs. WSH,HOME,L,2,3
2017-2018,2017020821,2018-02-07,CGY,CGY @ CHI,AWAY,W,3,2
2017-2018,2017020821,2018-02-07,CHI,CHI vs. CGY,HOME,L,2,3
2017-2018,2017020822,2018-02-07,COL,COL vs. SJS,HOME,W,3,1
2017-2018,2017020817,2018-02-07,DET,DET vs. BOS,HOME,L,2,3
2017-2018,2017020818,2018-02-07,FLA,FLA vs. VAN,HOME,W,3,1
2017-2018,2017020819,2018-02-07,MIN,MIN @ STL,AWAY,W,6,2
2017-2018,2017020816,2018-02-07,NJD,NJD @ OTT,AWAY,L,3,5
2017-2018,2017020816,2018-02-07,OTT,OTT vs. NJD,HOME,W,5,3
2017-2018,2017020814,2018-02-07,PHI,PHI @ CAR,AWAY,W,2,1
2017-2018,2017020813,2018-02-07,PIT,PIT vs. VGK,HOME,W,5,4
2017-2018,2017020822,2018-02-07,SJS,SJS @ COL,AWAY,L,1,3
2017-2018,2017020819,2018-02-07,STL,STL vs. MIN,HOME,L,2,6
2017-2018,2017020818,2018-02-07,VAN,VAN @ FLA,AWAY,L,1,3
2017-2018,2017020813,2018-02-07,VGK,VGK @ PIT,AWAY,L,4,5
2017-2018,2017020820,2018-02-07,WPG,WPG vs. ARI,HOME,W,4,3
2017-2018,2017020815,2018-02-07,WSH,WSH @ CBJ,AWAY,W,3,2
2017-2018,2017020824,2018-02-08,BOS,BOS @ NYR,AWAY,W,6,1
2017-2018,2017020825,2018-02-08,EDM,EDM @ LAK,AWAY,L,2,5
2017-2018,2017020825,2018-02-08,LAK,LAK vs. EDM,HOME,W,5,2
2017-2018,2017020823,2018-02-08,NSH,NSH @ TOR,AWAY,L,2,3
2017-2018,2017020824,2018-02-08,NYR,NYR vs. BOS,HOME,L,1,6
2017-2018,2017020823,2018-02-08,TOR,TOR vs. NSH,HOME,W,3,2
2017-2018,2017020832,2018-02-09,ARI,ARI @ MIN,AWAY,W,4,3
2017-2018,2017020826,2018-02-09,BUF,BUF vs. NYI,HOME,W,4,3
2017-2018,2017020827,2018-02-09,CGY,CGY @ NJD,AWAY,W,3,2
2017-2018,2017020833,2018-02-09,CHI,CHI vs. DAL,HOME,L,2,4
2017-2018,2017020831,2018-02-09,COL,COL @ STL,AWAY,L,1,6
2017-2018,2017020833,2018-02-09,DAL,DAL @ CHI,AWAY,W,4,2
2017-2018,2017020832,2018-02-09,MIN,MIN vs. ARI,HOME,L,3,4
2017-2018,2017020828,2018-02-09,MTL,MTL @ PHI,AWAY,L,3,5
2017-2018,2017020827,2018-02-09,NJD,NJD vs. CGY,HOME,L,2,3
2017-2018,2017020829,2018-02-09,NSH,NSH @ OTT,AWAY,L,3,4
2017-2018,2017020826,2018-02-09,NYI,NYI @ BUF,AWAY,L,3,4
2017-2018,2017020829,2018-02-09,OTT,OTT vs. NSH,HOME,W,4,3
2017-2018,2017020828,2018-02-09,PHI,PHI vs. MTL,HOME,W,5,3
2017-2018,2017020834,2018-02-09,SJS,SJS vs. VGK,HOME,L,3,5
2017-2018,2017020831,2018-02-09,STL,STL vs. COL,HOME,W,6,1
2017-2018,2017020830,2018-02-09,TBL,TBL vs. VAN,HOME,W,5,2
2017-2018,2017020830,2018-02-09,VAN,VAN @ TBL,AWAY,L,2,5
2017-2018,2017020834,2018-02-09,VGK,VGK @ SJS,AWAY,W,5,3
2017-2018,2017020842,2018-02-10,ANA,ANA vs. EDM,HOME,W,3,2
2017-2018,2017020839,2018-02-10,CAR,CAR vs. VAN,HOME,W,4,1
