SEASON_ID,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,HOME_AWAY,WL,PTS,PTS_AGAINST
2023-2024,2023020046,2023-10-18,COL,COL @ SEA,AWAY,W,4,1
2023-2024,2023020048,2023-10-18,DAL,DAL @ VGK,AWAY,L,2,3
2023-2024,2023020050,2023-10-18,DET,DET vs. PIT,HOME,W,6,3
2023-2024,2023020044,2023-10-18,EDM,EDM @ NSH,AWAY,W,6,1
2023-2024,2023020045,2023-10-18,LAK,LAK @ WPG,AWAY,W,5,1
2023-2024,2023020044,2023-10-18,NSH,NSH vs. EDM,HOME,L,1,6
2023-2024,2023020049,2023-10-18,OTT,OTT vs. WSH,HOME,W,6,1
2023-2024,2023020050,2023-10-18,PIT,PIT @ DET,AWAY,L,3,6
2023-2024,2023020046,2023-10-18,SEA,SEA vs. COL,HOME,L,1,4
2023-2024,2023020047,2023-10-18,SJS,SJS vs. CAR,HOME,L,3,6
2023-2024,2023020048,2023-10-18,VGK,VGK vs. DAL,HOME,W,3,2
2023-2024,2023020045,2023-10-18,WPG,WPG vs. LAK,HOME,L,1,5
2023-2024,2023020049,2023-10-18,WSH,WSH @ OTT,AWAY,L,1,6
2023-2024,2023020051,2023-10-19,BUF,BUF vs. CGY,HOME,L,3,4
2023-2024,2023020051,2023-10-19,CGY,CGY @ BUF,AWAY,W,4,3
2023-2024,2023020054,2023-10-19,EDM,EDM @ PHI,AWAY,L,1,4
2023-2024,2023020052,2023-10-19,FLA,FLA vs. TOR,HOME,W,3,1
2023-2024,2023020053,2023-10-19,NSH,NSH @ NYR,AWAY,W,4,1
2023-2024,2023020053,2023-10-19,NYR,NYR vs. NSH,HOME,L,1,4
2023-2024,2023020054,2023-10-19,PHI,PHI vs. EDM,HOME,W,4,1
2023-2024,2023020055,2023-10-19,TBL,TBL vs. VAN,HOME,W,4,3
2023-2024,2023020052,2023-10-19,TOR,TOR @ FLA,AWAY,L,1,3
2023-2024,2023020055,2023-10-19,VAN,VAN @ TBL,AWAY,L,3,4
2023-2024,2023020059,2023-10-20,ANA,ANA vs. DAL,HOME,L,2,3
2023-2024,2023020057,2023-10-20,ARI,ARI @ STL,AWAY,W,6,2
2023-2024,2023020062,2023-10-20,BOS,BOS @ SJS,AWAY,W,3,1
2023-2024,2023020060,2023-10-20,CAR,CAR @ SEA,AWAY,L,4,7
2023-2024,2023020063,2023-10-20,CBJ,CBJ vs. CGY,HOME,W,3,1
2023-2024,2023020063,2023-10-20,CGY,CGY @ CBJ,AWAY,L,1,3
2023-2024,2023020061,2023-10-20,CHI,CHI @ COL,AWAY,L,0,4
2023-2024,2023020061,2023-10-20,COL,COL vs. CHI,HOME,W,4,0
2023-2024,2023020059,2023-10-20,DAL,DAL @ ANA,AWAY,W,3,2
2023-2024,2023020056,2023-10-20,LAK,LAK @ MIN,AWAY,W,7,3
2023-2024,2023020056,2023-10-20,MIN,MIN vs. LAK,HOME,L,3,7
2023-2024,2023020064,2023-10-20,NJD,NJD @ NYI,AWAY,W,5,4
2023-2024,2023020064,2023-10-20,NYI,NYI vs. NJD,HOME,L,4,5
2023-2024,2023020060,2023-10-20,SEA,SEA vs. CAR,HOME,W,7,4
2023-2024,2023020062,2023-10-20,SJS,SJS vs. BOS,HOME,L,1,3
2023-2024,2023020057,2023-10-20,STL,STL vs. ARI,HOME,L,2,6
2023-2024,2023020058,2023-10-20,VGK,VGK @ WPG,AWAY,W,5,3
2023-2024,2023020058,2023-10-20,WPG,WPG vs. VGK,HOME,L,3,5
2023-2024,2023020066,2023-10-21,ANA,ANA @ ARI,AWAY,L,1,2
2023-2024,2023020066,2023-10-21,ARI,ARI vs. ANA,HOME,W,2,1
2023-2024,2023020067,2023-10-21,BUF,BUF vs. NYI,HOME,W,3,1
2023-2024,2023020065,2023-10-21,DET,DET @ OTT,AWAY,W,5,2
2023-2024,2023020068,2023-10-21,FLA,FLA vs. VAN,HOME,L,3,5
2023-2024,2023020069,2023-10-21,MTL,MTL vs. WSH,HOME,W,3,2
2023-2024,2023020067,2023-10-21,NYI,NYI @ BUF,AWAY,L,1,3
2023-2024,2023020065,2023-10-21,OTT,OTT vs. DET,HOME,L,2,5
2023-2024,2023020070,2023-10-21,TBL,TBL vs. TOR,HOME,L,3,4
2023-2024,2023020070,2023-10-21,TOR,TOR @ TBL,AWAY,W,4,3
2023-2024,2023020068,2023-10-21,VAN,VAN @ FLA,AWAY,W,5,3
2023-2024,2023020069,2023-10-21,WSH,WSH @ MTL,AWAY,L,2,3
2023-2024,2023020079,2023-10-22,BOS,BOS @ LAK,AWAY,W,4,2
2023-2024,2023020076,2023-10-22,CAR,CAR @ COL,AWAY,L,4,6
2023-2024,2023020073,2023-10-22,CBJ,CBJ @ MIN,AWAY,W,5,4
2023-2024,2023020080,2023-10-22,CGY,CGY @ DET,AWAY,L,2,6
2023-2024,2023020071,2023-10-22,CHI,CHI vs. VGK,HOME,L,3,5
2023-2024,2023020076,2023-10-22,COL,COL vs. CAR,HOME,W,6,4
2023-2024,2023020072,2023-10-22,DAL,DAL vs. PHI,HOME,W,5,4
2023-2024,2023020080,2023-10-22,DET,DET vs. CGY,HOME,W,6,2
2023-2024,2023020077,2023-10-22,EDM,EDM vs. WPG,HOME,L,2,3
2023-2024,2023020079,2023-10-22,LAK,LAK vs. BOS,HOME,L,2,4
2023-2024,2023020073,2023-10-22,MIN,MIN vs. CBJ,HOME,L,4,5
2023-2024,2023020074,2023-10-22,NSH,NSH vs. SJS,HOME,W,5,1
2023-2024,2023020078,2023-10-22,NYR,NYR @ SEA,AWAY,W,4,1
2023-2024,2023020072,2023-10-22,PHI,PHI @ DAL,AWAY,L,4,5
2023-2024,2023020075,2023-10-22,PIT,PIT @ STL,AWAY,L,2,4
2023-2024,2023020078,2023-10-22,SEA,SEA vs. NYR,HOME,L,1,4
2023-2024,2023020074,2023-10-22,SJS,SJS @ NSH,AWAY,L,1,5
2023-2024,2023020075,2023-10-22,STL,STL vs. PIT,HOME,W,4,2
2023-2024,2023020071,2023-10-22,VGK,VGK @ CHI,AWAY,W,5,3
2023-2024,2023020077,2023-10-22,WPG,WPG @ EDM,AWAY,W,3,2
2023-2024,2023020081,2023-10-23,ANA,ANA vs. BOS,HOME,L,1,3
2023-2024,2023020081,2023-10-23,BOS,BOS @ ANA,AWAY,W,3,1
2023-2024,2023020082,2023-10-23,BUF,BUF vs. MTL,HOME,L,1,3
2023-2024,2023020082,2023-10-23,MTL,MTL @ BUF,AWAY,W,3,1
2023-2024,2023020085,2023-10-24,BUF,BUF @ OTT,AWAY,W,6,4
2023-2024,2023020086,2023-10-24,CAR,CAR @ TBL,AWAY,L,0,3
2023-2024,2023020088,2023-10-24,DAL,DAL @ PIT,AWAY,W,4,1
2023-2024,2023020089,2023-10-24,FLA,FLA vs. SJS,HOME,W,3,1
2023-2024,2023020087,2023-10-24,MTL,MTL vs. NJD,HOME,L,2,5
2023-2024,2023020087,2023-10-24,NJD,NJD @ MTL,AWAY,W,5,2
2023-2024,2023020085,2023-10-24,OTT,OTT vs. BUF,HOME,L,4,6
2023-2024,2023020088,2023-10-24,PIT,PIT vs. DAL,HOME,L,1,4
2023-2024,2023020089,2023-10-24,SJS,SJS @ FLA,AWAY,L,1,3
2023-2024,2023020086,2023-10-24,TBL,TBL vs. CAR,HOME,W,3,0
2023-2024,2023020083,2023-10-24,TOR,TOR @ WSH,AWAY,W,4,1
2023-2024,2023020083,2023-10-24,WSH,WSH vs. TOR,HOME,L,1,4
2023-2024,2023020084,2023-10-25,ANA,ANA @ CBJ,AWAY,W,3,2
2023-2024,2023020097,2023-10-25,ARI,ARI @ LAK,AWAY,L,3,6
2023-2024,2023020092,2023-10-25,BOS,BOS @ CHI,AWAY,W,3,0
2023-2024,2023020084,2023-10-25,CBJ,CBJ vs. ANA,HOME,L,2,3
2023-2024,2023020096,2023-10-25,CGY,CGY vs. NYR,HOME,L,1,3
2023-2024,2023020092,2023-10-25,CHI,CHI vs. BOS,HOME,L,0,3
2023-2024,2023020090,2023-10-25,COL,COL @ NYI,AWAY,W,7,4
2023-2024,2023020091,2023-10-25,DET,DET vs. SEA,HOME,L,4,5
2023-2024,2023020094,2023-10-25,EDM,EDM @ MIN,AWAY,L,4,7
2023-2024,2023020097,2023-10-25,LAK,LAK vs. ARI,HOME,W,6,3
2023-2024,2023020094,2023-10-25,MIN,MIN vs. EDM,HOME,W,7,4
2023-2024,2023020099,2023-10-25,NJD,NJD vs. WSH,HOME,L,4,6
2023-2024,2023020095,2023-10-25,NSH,NSH vs. VAN,HOME,L,2,3
2023-2024,2023020090,2023-10-25,NYI,NYI vs. COL,HOME,L,4,7
2023-2024,2023020096,2023-10-25,NYR,NYR @ CGY,AWAY,W,3,1
2023-2024,2023020098,2023-10-25,PHI,PHI @ VGK,AWAY,L,2,3
2023-2024,2023020091,2023-10-25,SEA,SEA @ DET,AWAY,W,5,4
2023-2024,2023020093,2023-10-25,STL,STL @ WPG,AWAY,L,2,4
2023-2024,2023020095,2023-10-25,VAN,VAN @ NSH,AWAY,W,3,2
2023-2024,2023020098,2023-10-25,VGK,VGK vs. PHI,HOME,W,3,2
2023-2024,2023020093,2023-10-25,WPG,WPG vs. STL,HOME,W,4,2
2023-2024,2023020099,2023-10-25,WSH,WSH @ NJD,AWAY,W,6,4
2023-2024,2023020100,2023-10-26,ANA,ANA @ BOS,AWAY,W,4,3
2023-2024,2023020100,2023-10-26,BOS,BOS vs. ANA,HOME,L,3,4
2023-2024,2023020101,2023-10-26,CAR,CAR vs. SEA,HOME,W,3,2
2023-2024,2023020103,2023-10-26,CBJ,CBJ @ MTL,AWAY,L,3,4
2023-2024,2023020105,2023-10-26,COL,COL @ PIT,AWAY,L,0,4
2023-2024,2023020102,2023-10-26,DET,DET vs. WPG,HOME,L,1,4
2023-2024,2023020104,2023-10-26,MIN,MIN @ PHI,AWAY,L,2,6
2023-2024,2023020103,2023-10-26,MTL,MTL vs. CBJ,HOME,W,4,3
2023-2024,2023020107,2023-10-26,NYI,NYI vs. OTT,HOME,W,3,2
2023-2024,2023020107,2023-10-26,OTT,OTT @ NYI,AWAY,L,2,3
2023-2024,2023020104,2023-10-26,PHI,PHI vs. MIN,HOME,W,6,2
2023-2024,2023020105,2023-10-26,PIT,PIT vs. COL,HOME,W,4,0
2023-2024,2023020101,2023-10-26,SEA,SEA @ CAR,AWAY,L,2,3
2023-2024,2023020106,2023-10-26,SJS,SJS @ TBL,AWAY,L,0,6
2023-2024,2023020106,2023-10-26,TBL,TBL vs. SJS,HOME,W,6,0
2023-2024,2023020102,2023-10-26,WPG,WPG @ DET,AWAY,W,4,1
2023-2024,2023020113,2023-10-27,BUF,BUF @ NJD,AWAY,L,4,5
2023-2024,2023020112,2023-10-27,CAR,CAR vs. SJS,HOME,W,3,0
2023-2024,2023020109,2023-10-27,CGY,CGY vs. STL,HOME,L,0,3
2023-2024,2023020111,2023-10-27,CHI,CHI @ VGK,AWAY,W,4,3
2023-2024,2023020108,2023-10-27,DAL,DAL vs. TOR,HOME,L,1,4
2023-2024,2023020110,2023-10-27,EDM,EDM vs. NYR,HOME,L,0,3
2023-2024,2023020114,2023-10-27,MIN,MIN @ WSH,AWAY,L,2,3
2023-2024,2023020113,2023-10-27,NJD,NJD vs. BUF,HOME,W,5,4
2023-2024,2023020110,2023-10-27,NYR,NYR @ EDM,AWAY,W,3,0
2023-2024,2023020112,2023-10-27,SJS,SJS @ CAR,AWAY,L,0,3
2023-2024,2023020109,2023-10-27,STL,STL @ CGY,AWAY,W,3,0
2023-2024,2023020108,2023-10-27,TOR,TOR @ DAL,AWAY,W,4,1
2023-2024,2023020111,2023-10-27,VGK,VGK vs. CHI,HOME,L,3,4
2023-2024,2023020114,2023-10-27,WSH,WSH vs. MIN,HOME,W,3,2
2023-2024,2023020117,2023-10-28,ANA,ANA @ PHI,AWAY,W,7,4
2023-2024,2023020115,2023-10-28,ARI,ARI vs. LAK,HOME,L,4,5
2023-2024,2023020119,2023-10-28,BOS,BOS vs. DET,HOME,W,4,1
2023-2024,2023020120,2023-10-28,CBJ,CBJ vs. NYI,HOME,L,0,2
2023-2024,2023020119,2023-10-28,DET,DET @ BOS,AWAY,L,1,4
2023-2024,2023020118,2023-10-28,FLA,FLA vs. SEA,HOME,W,3,2
2023-2024,2023020115,2023-10-28,LAK,LAK @ ARI,AWAY,W,5,4
2023-2024,2023020121,2023-10-28,MTL,MTL vs. WPG,HOME,W,4,3
2023-2024,2023020122,2023-10-28,NSH,NSH vs. TOR,HOME,W,3,2
2023-2024,2023020120,2023-10-28,NYI,NYI @ CBJ,AWAY,W,2,0
2023-2024,2023020123,2023-10-28,OTT,OTT @ PIT,AWAY,W,5,2
2023-2024,2023020117,2023-10-28,PHI,PHI vs. ANA,HOME,L,4,7
2023-2024,2023020123,2023-10-28,PIT,PIT vs. OTT,HOME,L,2,5
2023-2024,2023020118,2023-10-28,SEA,SEA @ FLA,AWAY,L,2,3
2023-2024,2023020116,2023-10-28,STL,STL @ VAN,AWAY,L,0,5
2023-2024,2023020122,2023-10-28,TOR,TOR @ NSH,AWAY,L,2,3
2023-2024,2023020116,2023-10-28,VAN,VAN vs. STL,HOME,W,5,0
2023-2024,2023020121,2023-10-28,WPG,WPG @ MTL,AWAY,L,3,4
2023-2024,2023020126,2023-10-29,BUF,BUF vs. COL,HOME,W,4,0
2023-2024,2023020129,2023-10-29,CGY,CGY @ EDM,AWAY,L,2,5
2023-2024,2023020126,2023-10-29,COL,COL @ BUF,AWAY,L,0,4
2023-2024,2023020129,2023-10-29,EDM,EDM vs. CGY,HOME,W,5,2
2023-2024,2023020125,2023-10-29,LAK,LAK vs. VGK,HOME,L,3,4
2023-2024,2023020127,2023-10-29,MIN,MIN @ NJD,AWAY,L,3,4
2023-2024,2023020127,2023-10-29,NJD,NJD vs. MIN,HOME,W,4,3
2023-2024,2023020124,2023-10-29,NYR,NYR @ VAN,AWAY,W,4,3
2023-2024,2023020128,2023-10-29,SJS,SJS @ WSH,AWAY,L,1,3
2023-2024,2023020124,2023-10-29,VAN,VAN vs. NYR,HOME,L,3,4
2023-2024,2023020125,2023-10-29,VGK,VGK @ LAK,AWAY,W,4,3
2023-2024,2023020128,2023-10-29,WSH,WSH vs. SJS,HOME,W,3,1
2023-2024,2023020132,2023-10-30,ANA,ANA @ PIT,AWAY,W,4,3
2023-2024,2023020130,2023-10-30,BOS,BOS vs. FLA,HOME,W,3,2
2023-2024,2023020131,2023-10-30,CAR,CAR @ PHI,AWAY,W,3,2
2023-2024,2023020134,2023-10-30,DET,DET @ NYI,AWAY,W,4,3
2023-2024,2023020130,2023-10-30,FLA,FLA @ BOS,AWAY,L,2,3
2023-2024,2023020134,2023-10-30,NYI,NYI vs. DET,HOME,L,3,4
2023-2024,2023020135,2023-10-30,NYR,NYR @ WPG,AWAY,W,3,2
2023-2024,2023020131,2023-10-30,PHI,PHI vs. CAR,HOME,L,2,3
2023-2024,2023020132,2023-10-30,PIT,PIT vs. ANA,HOME,L,3,4
2023-2024,2023020133,2023-10-30,SEA,SEA @ TBL,AWAY,W,4,3
2023-2024,2023020133,2023-10-30,TBL,TBL vs. SEA,HOME,L,3,4
2023-2024,2023020135,2023-10-30,WPG,WPG vs. NYR,HOME,L,2,3
2023-2024,2023020137,2023-10-31,ARI,ARI vs. CHI,HOME,W,8,1
2023-2024,2023020136,2023-10-31,CBJ,CBJ @ DAL,AWAY,L,3,5
2023-2024,2023020137,2023-10-31,CHI,CHI @ ARI,AWAY,L,1,8
2023-2024,2023020136,2023-10-31,DAL,DAL vs. CBJ,HOME,W,5,3
2023-2024,2023020138,2023-10-31,MTL,MTL @ VGK,AWAY,L,2,3
2023-2024,2023020138,2023-10-31,VGK,VGK vs. MTL,HOME,W,3,2
2023-2024,2023020141,2023-11-01,BUF,BUF @ PHI,AWAY,W,5,2
2023-2024,2023020139,2023-11-01,LAK,LAK @ TOR,AWAY,W,4,1
2023-2024,2023020140,2023-11-01,NSH,NSH @ VAN,AWAY,L,2,5
2023-2024,2023020141,2023-11-01,PHI,PHI vs. BUF,HOME,L,2,5
2023-2024,2023020139,2023-11-01,TOR,TOR vs. LAK,HOME,L,1,4
2023-2024,2023020140,2023-11-01,VAN,VAN vs. NSH,HOME,W,5,2
2023-2024,2023020144,2023-11-02,ANA,ANA vs. ARI,HOME,W,4,3
2023-2024,2023020144,2023-11-02,ARI,ARI @ ANA,AWAY,L,3,4
2023-2024,2023020145,2023-11-02,BOS,BOS vs. TOR,HOME,W,3,2
2023-2024,2023020148,2023-11-02,CAR,CAR @ NYR,AWAY,L,1,2
2023-2024,2023020146,2023-11-02,CBJ,CBJ vs. TBL,HOME,W,4,2
2023-2024,2023020142,2023-11-02,CGY,CGY vs. DAL,HOME,L,3,4
2023-2024,2023020143,2023-11-02,COL,COL vs. STL,HOME,W,4,1
2023-2024,2023020142,2023-11-02,DAL,DAL @ CGY,AWAY,W,4,3
2023-2024,2023020147,2023-11-02,DET,DET vs. FLA,HOME,L,0,2
2023-2024,2023020147,2023-11-02,FLA,FLA @ DET,AWAY,W,2,0
2023-2024,2023020149,2023-11-02,LAK,LAK @ OTT,AWAY,W,3,2
2023-2024,2023020150,2023-11-02,NYI,NYI @ WSH,AWAY,W,3,0
2023-2024,2023020148,2023-11-02,NYR,NYR vs. CAR,HOME,W,2,1
2023-2024,2023020149,2023-11-02,OTT,OTT vs. LAK,HOME,L,2,3
2023-2024,2023020143,2023-11-02,STL,STL @ COL,AWAY,L,1,4
2023-2024,2023020146,2023-11-02,TBL,TBL @ CBJ,AWAY,L,2,4
2023-2024,2023020145,2023-11-02,TOR,TOR @ BOS,AWAY,L,2,3
2023-2024,2023020150,2023-11-02,WSH,WSH vs. NYI,HOME,L,0,3
2023-2024,2023020153,2023-11-03,ARI,ARI vs. MTL,HOME,W,3,2
2023-2024,2023020157,2023-11-03,BUF,BUF vs. PHI,HOME,L,1,5
2023-2024,2023020152,2023-11-03,DAL,DAL @ EDM,AWAY,W,4,3
2023-2024,2023020152,2023-11-03,EDM,EDM vs. DAL,HOME,L,3,4
2023-2024,2023020151,2023-11-03,MIN,MIN vs. NJD,HOME,L,3,5
2023-2024,2023020153,2023-11-03,MTL,MTL @ ARI,AWAY,L,2,3
2023-2024,2023020151,2023-11-03,NJD,NJD @ MIN,AWAY,W,5,3
2023-2024,2023020154,2023-11-03,NSH,NSH @ SEA,AWAY,L,2,4
2023-2024,2023020157,2023-11-03,PHI,PHI @ BUF,AWAY,W,5,1
2023-2024,2023020154,2023-11-03,SEA,SEA vs. NSH,HOME,W,4,2
2023-2024,2023020156,2023-11-03,SJS,SJS vs. VAN,HOME,L,1,10
2023-2024,2023020156,2023-11-03,VAN,VAN @ SJS,AWAY,W,10,1
2023-2024,2023020155,2023-11-03,VGK,VGK vs. WPG,HOME,W,5,2
2023-2024,2023020155,2023-11-03,WPG,WPG @ VGK,AWAY,L,2,5
2023-2024,2023020160,2023-11-04,ARI,ARI vs. WPG,HOME,L,3,5
2023-2024,2023020161,2023-11-04,BOS,BOS @ DET,AWAY,L,4,5
2023-2024,2023020165,2023-11-04,BUF,BUF @ TOR,AWAY,W,6,4
2023-2024,2023020167,2023-11-04,CAR,CAR @ NYI,AWAY,W,4,3
2023-2024,2023020166,2023-11-04,CBJ,CBJ @ WSH,AWAY,L,1,2
2023-2024,2023020161,2023-11-04,DET,DET vs. BOS,HOME,W,5,4
2023-2024,2023020159,2023-11-04,EDM,EDM vs. NSH,HOME,L,2,5
2023-2024,2023020163,2023-11-04,LAK,LAK @ PHI,AWAY,W,5,0
2023-2024,2023020164,2023-11-04,MTL,MTL @ STL,AWAY,L,3,6
2023-2024,2023020158,2023-11-04,NJD,NJD @ STL,AWAY,L,1,4
2023-2024,2023020159,2023-11-04,NSH,NSH @ EDM,AWAY,W,5,2
2023-2024,2023020167,2023-11-04,NYI,NYI vs. CAR,HOME,L,3,4
2023-2024,2023020162,2023-11-04,OTT,OTT vs. TBL,HOME,L,4,6
2023-2024,2023020163,2023-11-04,PHI,PHI vs. LAK,HOME,L,0,5
2023-2024,2023020158,2023-11-04,STL,STL vs. NJD,HOME,W,4,1
2023-2024,2023020164,2023-11-04,STL,STL vs. MTL,HOME,W,6,3
2023-2024,2023020162,2023-11-04,TBL,TBL @ OTT,AWAY,W,6,4
