SEASON_ID,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,HOME_AWAY,WL,PTS,PTS_AGAINST
2015-2016,2015020025,2015-10-11,STL,STL @ MIN,AWAY,L,2,3
2015-2016,2015020028,2015-10-11,VAN,VAN vs. CGY,HOME,L,2,3
2015-2016,2015020032,2015-10-12,BOS,BOS vs. TBL,HOME,L,3,6
2015-2016,2015020034,2015-10-12,BUF,BUF vs. CBJ,HOME,W,4,2
2015-2016,2015020034,2015-10-12,CBJ,CBJ @ BUF,AWAY,L,2,4
2015-2016,2015020035,2015-10-12,FLA,FLA @ PHI,AWAY,L,0,1
2015-2016,2015020033,2015-10-12,NYI,NYI vs. WPG,HOME,W,4,2
2015-2016,2015020035,2015-10-12,PHI,PHI vs. FLA,HOME,W,1,0
2015-2016,2015020032,2015-10-12,TBL,TBL @ BOS,AWAY,W,6,3
2015-2016,2015020033,2015-10-12,WPG,WPG @ NYI,AWAY,L,2,4
2015-2016,2015020036,2015-10-13,ANA,ANA vs. VAN,HOME,L,1,2
2015-2016,2015020041,2015-10-13,CAR,CAR vs. FLA,HOME,L,1,4
2015-2016,2015020042,2015-10-13,DET,DET vs. TBL,HOME,W,3,1
2015-2016,2015020041,2015-10-13,FLA,FLA @ CAR,AWAY,W,4,1
2015-2016,2015020039,2015-10-13,MTL,MTL @ PIT,AWAY,W,3,2
2015-2016,2015020037,2015-10-13,NJD,NJD vs. NSH,HOME,L,1,3
2015-2016,2015020037,2015-10-13,NSH,NSH @ NJD,AWAY,W,3,1
2015-2016,2015020038,2015-10-13,NYR,NYR vs. WPG,HOME,L,1,4
2015-2016,2015020039,2015-10-13,PIT,PIT vs. MTL,HOME,L,2,3
2015-2016,2015020040,2015-10-13,SJS,SJS @ WSH,AWAY,W,5,0
2015-2016,2015020042,2015-10-13,TBL,TBL @ DET,AWAY,L,1,3
2015-2016,2015020036,2015-10-13,VAN,VAN @ ANA,AWAY,W,2,1
2015-2016,2015020038,2015-10-13,WPG,WPG @ NYR,AWAY,W,4,1
2015-2016,2015020040,2015-10-13,WSH,WSH vs. SJS,HOME,L,0,5
2015-2016,2015020046,2015-10-14,CBJ,CBJ vs. OTT,HOME,L,3,7
2015-2016,2015020044,2015-10-14,CGY,CGY vs. STL,HOME,L,3,4
2015-2016,2015020043,2015-10-14,DAL,DAL vs. EDM,HOME,W,4,2
2015-2016,2015020043,2015-10-14,EDM,EDM @ DAL,AWAY,L,2,4
2015-2016,2015020045,2015-10-14,LAK,LAK vs. VAN,HOME,L,0,3
2015-2016,2015020046,2015-10-14,OTT,OTT @ CBJ,AWAY,W,7,3
2015-2016,2015020044,2015-10-14,STL,STL @ CGY,AWAY,W,4,3
2015-2016,2015020045,2015-10-14,VAN,VAN @ LAK,AWAY,W,3,0
2015-2016,2015020049,2015-10-15,ANA,ANA vs. ARI,HOME,L,0,4
2015-2016,2015020049,2015-10-15,ARI,ARI @ ANA,AWAY,W,4,0
2015-2016,2015020048,2015-10-15,BOS,BOS @ COL,AWAY,W,6,2
2015-2016,2015020055,2015-10-15,BUF,BUF @ FLA,AWAY,L,2,3
2015-2016,2015020047,2015-10-15,CHI,CHI @ PHI,AWAY,L,0,3
2015-2016,2015020052,2015-10-15,CHI,CHI @ WSH,AWAY,L,1,4
2015-2016,2015020048,2015-10-15,COL,COL vs. BOS,HOME,L,2,6
2015-2016,2015020054,2015-10-15,DAL,DAL @ TBL,AWAY,W,5,3
2015-2016,2015020055,2015-10-15,FLA,FLA vs. BUF,HOME,W,3,2
2015-2016,2015020053,2015-10-15,MTL,MTL vs. NYR,HOME,W,3,0
2015-2016,2015020050,2015-10-15,NSH,NSH @ NYI,AWAY,L,3,4
2015-2016,2015020050,2015-10-15,NYI,NYI vs. NSH,HOME,W,4,3
2015-2016,2015020053,2015-10-15,NYR,NYR @ MTL,AWAY,L,0,3
2015-2016,2015020051,2015-10-15,OTT,OTT @ PIT,AWAY,L,0,2
2015-2016,2015020047,2015-10-15,PHI,PHI vs. CHI,HOME,W,3,0
2015-2016,2015020051,2015-10-15,PIT,PIT vs. OTT,HOME,W,2,0
2015-2016,2015020054,2015-10-15,TBL,TBL vs. DAL,HOME,L,3,5
2015-2016,2015020052,2015-10-15,WSH,WSH vs. CHI,HOME,W,4,1
2015-2016,2015020057,2015-10-16,ARI,ARI vs. MIN,HOME,L,3,4
2015-2016,2015020060,2015-10-16,CAR,CAR @ DET,AWAY,W,5,3
2015-2016,2015020059,2015-10-16,CBJ,CBJ vs. TOR,HOME,L,3,6
2015-2016,2015020060,2015-10-16,DET,DET vs. CAR,HOME,L,3,5
2015-2016,2015020056,2015-10-16,EDM,EDM vs. STL,HOME,L,2,4
2015-2016,2015020057,2015-10-16,MIN,MIN @ ARI,AWAY,W,4,3
2015-2016,2015020058,2015-10-16,NJD,NJD vs. SJS,HOME,L,1,2
2015-2016,2015020058,2015-10-16,SJS,SJS @ NJD,AWAY,W,2,1
2015-2016,2015020056,2015-10-16,STL,STL @ EDM,AWAY,W,4,2
2015-2016,2015020059,2015-10-16,TOR,TOR @ CBJ,AWAY,W,6,3
2015-2016,2015020063,2015-10-17,ANA,ANA vs. COL,HOME,L,0,3
2015-2016,2015020067,2015-10-17,BUF,BUF @ TBL,AWAY,L,1,2
2015-2016,2015020070,2015-10-17,CAR,CAR @ WSH,AWAY,L,1,4
2015-2016,2015020061,2015-10-17,CGY,CGY @ WPG,AWAY,L,1,3
2015-2016,2015020063,2015-10-17,COL,COL @ ANA,AWAY,W,3,0
2015-2016,2015020068,2015-10-17,DAL,DAL @ FLA,AWAY,W,4,2
2015-2016,2015020065,2015-10-17,DET,DET @ MTL,AWAY,L,1,4
2015-2016,2015020068,2015-10-17,FLA,FLA vs. DAL,HOME,L,2,4
2015-2016,2015020064,2015-10-17,LAK,LAK vs. MIN,HOME,W,2,1
2015-2016,2015020064,2015-10-17,MIN,MIN @ LAK,AWAY,L,1,2
2015-2016,2015020065,2015-10-17,MTL,MTL vs. DET,HOME,W,4,1
2015-2016,2015020066,2015-10-17,NSH,NSH @ OTT,AWAY,W,4,3
2015-2016,2015020071,2015-10-17,NYI,NYI vs. SJS,HOME,W,6,3
2015-2016,2015020066,2015-10-17,OTT,OTT vs. NSH,HOME,L,3,4
2015-2016,2015020069,2015-10-17,PIT,PIT vs. TOR,HOME,W,2,1
2015-2016,2015020071,2015-10-17,SJS,SJS @ NYI,AWAY,L,3,6
2015-2016,2015020062,2015-10-17,STL,STL @ VAN,AWAY,W,4,3
2015-2016,2015020067,2015-10-17,TBL,TBL vs. BUF,HOME,W,2,1
2015-2016,2015020069,2015-10-17,TOR,TOR @ PIT,AWAY,L,1,2
2015-2016,2015020062,2015-10-17,VAN,VAN vs. STL,HOME,L,3,4
2015-2016,2015020061,2015-10-17,WPG,WPG vs. CGY,HOME,W,3,1
2015-2016,2015020070,2015-10-17,WSH,WSH vs. CAR,HOME,W,4,1
2015-2016,2015020074,2015-10-18,ARI,ARI vs. BOS,HOME,L,3,5
2015-2016,2015020074,2015-10-18,BOS,BOS @ ARI,AWAY,W,5,3
2015-2016,2015020072,2015-10-18,CBJ,CBJ @ CHI,AWAY,L,1,4
2015-2016,2015020073,2015-10-18,CGY,CGY vs. EDM,HOME,L,2,5
2015-2016,2015020072,2015-10-18,CHI,CHI vs. CBJ,HOME,W,4,1
2015-2016,2015020073,2015-10-18,EDM,EDM @ CGY,AWAY,W,5,2
2015-2016,2015020075,2015-10-18,NJD,NJD @ NYR,AWAY,W,2,1
2015-2016,2015020075,2015-10-18,NYR,NYR vs. NJD,HOME,L,1,2
2015-2016,2015020076,2015-10-18,STL,STL @ WPG,AWAY,W,4,2
2015-2016,2015020076,2015-10-18,WPG,WPG vs. STL,HOME,L,2,4
2015-2016,2015020077,2015-10-19,ANA,ANA vs. MIN,HOME,W,4,1
2015-2016,2015020079,2015-10-19,COL,COL @ LAK,AWAY,L,1,2
2015-2016,2015020078,2015-10-19,EDM,EDM @ VAN,AWAY,W,2,1
2015-2016,2015020079,2015-10-19,LAK,LAK vs. COL,HOME,W,2,1
2015-2016,2015020077,2015-10-19,MIN,MIN @ ANA,AWAY,L,1,4
2015-2016,2015020080,2015-10-19,NYR,NYR vs. SJS,HOME,W,4,0
2015-2016,2015020080,2015-10-19,SJS,SJS @ NYR,AWAY,L,0,4
2015-2016,2015020078,2015-10-19,VAN,VAN vs. EDM,HOME,L,1,2
2015-2016,2015020081,2015-10-20,ARI,ARI @ NJD,AWAY,L,2,3
2015-2016,2015020084,2015-10-20,CBJ,CBJ vs. NYI,HOME,L,0,4
2015-2016,2015020082,2015-10-20,DAL,DAL @ PHI,AWAY,W,2,1
2015-2016,2015020083,2015-10-20,FLA,FLA @ PIT,AWAY,L,2,3
2015-2016,2015020085,2015-10-20,MTL,MTL vs. STL,HOME,W,3,0
2015-2016,2015020081,2015-10-20,NJD,NJD vs. ARI,HOME,W,3,2
2015-2016,2015020084,2015-10-20,NYI,NYI @ CBJ,AWAY,W,4,0
2015-2016,2015020082,2015-10-20,PHI,PHI vs. DAL,HOME,L,1,2
2015-2016,2015020083,2015-10-20,PIT,PIT vs. FLA,HOME,W,3,2
2015-2016,2015020085,2015-10-20,STL,STL @ MTL,AWAY,L,0,3
2015-2016,2015020088,2015-10-21,BUF,BUF vs. TOR,HOME,W,2,1
2015-2016,2015020087,2015-10-21,CGY,CGY vs. WSH,HOME,L,2,6
2015-2016,2015020086,2015-10-21,NSH,NSH vs. TBL,HOME,W,5,4
2015-2016,2015020086,2015-10-21,TBL,TBL @ NSH,AWAY,L,4,5
2015-2016,2015020088,2015-10-21,TOR,TOR @ BUF,AWAY,L,1,2
2015-2016,2015020087,2015-10-21,WSH,WSH @ CGY,AWAY,W,6,2
2015-2016,2015020092,2015-10-22,ARI,ARI @ NYR,AWAY,L,1,4
2015-2016,2015020089,2015-10-22,BOS,BOS vs. PHI,HOME,L,4,5
2015-2016,2015020091,2015-10-22,CAR,CAR @ COL,AWAY,W,1,0
2015-2016,2015020091,2015-10-22,COL,COL vs. CAR,HOME,L,0,1
2015-2016,2015020093,2015-10-22,DAL,DAL @ PIT,AWAY,W,4,1
2015-2016,2015020090,2015-10-22,DET,DET @ EDM,AWAY,L,1,3
2015-2016,2015020090,2015-10-22,EDM,EDM vs. DET,HOME,W,3,1
2015-2016,2015020094,2015-10-22,NJD,NJD @ OTT,AWAY,W,5,4
2015-2016,2015020092,2015-10-22,NYR,NYR vs. ARI,HOME,W,4,1
2015-2016,2015020094,2015-10-22,OTT,OTT vs. NJD,HOME,L,4,5
2015-2016,2015020089,2015-10-22,PHI,PHI @ BOS,AWAY,W,5,4
2015-2016,2015020093,2015-10-22,PIT,PIT vs. DAL,HOME,L,1,4
2015-2016,2015020095,2015-10-23,ANA,ANA @ NSH,AWAY,L,1,5
2015-2016,2015020101,2015-10-23,BOS,BOS @ NYI,AWAY,W,5,3
2015-2016,2015020100,2015-10-23,BUF,BUF vs. MTL,HOME,L,2,7
2015-2016,2015020096,2015-10-23,CBJ,CBJ @ MIN,AWAY,L,2,3
2015-2016,2015020097,2015-10-23,CHI,CHI vs. FLA,HOME,W,3,2
2015-2016,2015020097,2015-10-23,FLA,FLA @ CHI,AWAY,L,2,3
2015-2016,2015020099,2015-10-23,LAK,LAK @ SJS,AWAY,W,4,1
2015-2016,2015020096,2015-10-23,MIN,MIN vs. CBJ,HOME,W,3,2
2015-2016,2015020100,2015-10-23,MTL,MTL @ BUF,AWAY,W,7,2
2015-2016,2015020095,2015-10-23,NSH,NSH vs. ANA,HOME,W,5,1
2015-2016,2015020101,2015-10-23,NYI,NYI vs. BOS,HOME,L,3,5
2015-2016,2015020099,2015-10-23,SJS,SJS vs. LAK,HOME,L,1,4
2015-2016,2015020098,2015-10-23,VAN,VAN vs. WSH,HOME,L,2,3
2015-2016,2015020098,2015-10-23,WSH,WSH @ VAN,AWAY,W,3,2
2015-2016,2015020106,2015-10-24,ANA,ANA @ MIN,AWAY,L,0,3
2015-2016,2015020109,2015-10-24,ARI,ARI @ OTT,AWAY,W,4,1
2015-2016,2015020107,2015-10-24,BUF,BUF vs. NJD,HOME,L,3,4
2015-2016,2015020105,2015-10-24,CAR,CAR @ LAK,AWAY,L,0,3
2015-2016,2015020103,2015-10-24,CGY,CGY vs. DET,HOME,W,3,2
2015-2016,2015020103,2015-10-24,DET,DET @ CGY,AWAY,L,2,3
2015-2016,2015020104,2015-10-24,EDM,EDM vs. WSH,HOME,L,4,7
2015-2016,2015020105,2015-10-24,LAK,LAK vs. CAR,HOME,W,3,0
2015-2016,2015020106,2015-10-24,MIN,MIN vs. ANA,HOME,W,3,0
2015-2016,2015020108,2015-10-24,MTL,MTL vs. TOR,HOME,W,5,3
2015-2016,2015020107,2015-10-24,NJD,NJD @ BUF,AWAY,W,4,3
2015-2016,2015020110,2015-10-24,NYR,NYR @ PHI,AWAY,L,2,3
2015-2016,2015020109,2015-10-24,OTT,OTT vs. ARI,HOME,L,1,4
2015-2016,2015020110,2015-10-24,PHI,PHI vs. NYR,HOME,W,3,2
2015-2016,2015020102,2015-10-24,TBL,TBL @ WPG,AWAY,W,4,3
2015-2016,2015020108,2015-10-24,TOR,TOR @ MTL,AWAY,L,3,5
2015-2016,2015020102,2015-10-24,WPG,WPG vs. TBL,HOME,L,3,4
2015-2016,2015020104,2015-10-24,WSH,WSH @ EDM,AWAY,W,7,4
2015-2016,2015020117,2015-10-25,CAR,CAR @ SJS,AWAY,L,2,5
2015-2016,2015020115,2015-10-25,CBJ,CBJ @ COL,AWAY,W,4,3
2015-2016,2015020119,2015-10-25,CGY,CGY @ NYR,AWAY,L,1,4
2015-2016,2015020114,2015-10-25,CHI,CHI vs. TBL,HOME,W,1,0
2015-2016,2015020115,2015-10-25,COL,COL vs. CBJ,HOME,L,3,4
2015-2016,2015020113,2015-10-25,DAL,DAL vs. FLA,HOME,L,2,6
2015-2016,2015020116,2015-10-25,DET,DET @ VAN,AWAY,W,3,2
2015-2016,2015020113,2015-10-25,FLA,FLA @ DAL,AWAY,W,6,2
2015-2016,2015020118,2015-10-25,MIN,MIN @ WPG,AWAY,L,4,5
2015-2016,2015020112,2015-10-25,NSH,NSH vs. PIT,HOME,L,1,2
2015-2016,2015020111,2015-10-25,NYI,NYI @ STL,AWAY,W,3,2
2015-2016,2015020119,2015-10-25,NYR,NYR vs. CGY,HOME,W,4,1
2015-2016,2015020112,2015-10-25,PIT,PIT @ NSH,AWAY,W,2,1
2015-2016,2015020117,2015-10-25,SJS,SJS vs. CAR,HOME,W,5,2
2015-2016,2015020111,2015-10-25,STL,STL vs. NYI,HOME,L,2,3
2015-2016,2015020114,2015-10-25,TBL,TBL @ CHI,AWAY,L,0,1
2015-2016,2015020116,2015-10-25,VAN,VAN vs. DET,HOME,L,2,3
2015-2016,2015020118,2015-10-25,WPG,WPG vs. MIN,HOME,W,5,4
2015-2016,2015020122,2015-10-26,ARI,ARI @ TOR,AWAY,W,4,3
2015-2016,2015020121,2015-10-26,CGY,CGY @ NYI,AWAY,L,0,4
2015-2016,2015020120,2015-10-26,EDM,EDM vs. LAK,HOME,L,2,3
2015-2016,2015020120,2015-10-26,LAK,LAK @ EDM,AWAY,W,3,2
2015-2016,2015020121,2015-10-26,NYI,NYI vs. CGY,HOME,W,4,0
2015-2016,2015020122,2015-10-26,TOR,TOR vs. ARI,HOME,L,3,4
2015-2016,2015020123,2015-10-27,ANA,ANA @ CHI,AWAY,L,0,1
2015-2016,2015020124,2015-10-27,ARI,ARI @ BOS,AWAY,L,0,6
2015-2016,2015020124,2015-10-27,BOS,BOS vs. ARI,HOME,W,6,0
2015-2016,2015020126,2015-10-27,BUF,BUF @ PHI,AWAY,W,4,3
2015-2016,2015020127,2015-10-27,CAR,CAR @ DET,AWAY,W,3,1
2015-2016,2015020125,2015-10-27,CBJ,CBJ @ NJD,AWAY,W,3,1
2015-2016,2015020123,2015-10-27,CHI,CHI vs. ANA,HOME,W,1,0
2015-2016,2015020128,2015-10-27,COL,COL @ FLA,AWAY,L,1,4
2015-2016,2015020127,2015-10-27,DET,DET vs. CAR,HOME,L,1,3
2015-2016,2015020128,2015-10-27,FLA,FLA vs. COL,HOME,W,4,1
2015-2016,2015020125,2015-10-27,NJD,NJD vs. CBJ,HOME,L,1,3
2015-2016,2015020126,2015-10-27,PHI,PHI vs. BUF,HOME,L,3,4
2015-2016,2015020132,2015-10-28,ANA,ANA @ DAL,AWAY,L,3,4
2015-2016,2015020134,2015-10-28,CGY,CGY @ OTT,AWAY,L,4,5
2015-2016,2015020132,2015-10-28,DAL,DAL vs. ANA,HOME,W,4,3
2015-2016,2015020130,2015-10-28,EDM,EDM @ MIN,AWAY,L,3,4
2015-2016,2015020131,2015-10-28,LAK,LAK @ WPG,AWAY,W,4,1
2015-2016,2015020130,2015-10-28,MIN,MIN vs. EDM,HOME,W,4,3
2015-2016,2015020133,2015-10-28,MTL,MTL @ VAN,AWAY,L,1,5
2015-2016,2015020134,2015-10-28,OTT,OTT vs. CGY,HOME,W,5,4
2015-2016,2015020129,2015-10-28,STL,STL vs. TBL,HOME,W,2,0
2015-2016,2015020129,2015-10-28,TBL,TBL @ STL,AWAY,L,0,2
2015-2016,2015020133,2015-10-28,VAN,VAN vs. MTL,HOME,W,5,1
2015-2016,2015020131,2015-10-28,WPG,WPG vs. LAK,HOME,L,1,4
2015-2016,2015020139,2015-10-29,BUF,BUF @ PIT,AWAY,L,3,4
2015-2016,2015020137,2015-10-29,CAR,CAR @ NYI,AWAY,W,3,2
2015-2016,2015020140,2015-10-29,COL,COL @ TBL,AWAY,W,2,1
2015-2016,2015020138,2015-10-29,NJD,NJD @ PHI,AWAY,W,4,1
2015-2016,2015020136,2015-10-29,NSH,NSH @ SJS,AWAY,W,2,1
2015-2016,2015020137,2015-10-29,NYI,NYI vs. CAR,HOME,L,2,3
2015-2016,2015020138,2015-10-29,PHI,PHI vs. NJD,HOME,L,1,4
2015-2016,2015020135,2015-10-29,PIT,PIT @ WSH,AWAY,W,3,1
2015-2016,2015020139,2015-10-29,PIT,PIT vs. BUF,HOME,W,4,3
2015-2016,2015020136,2015-10-29,SJS,SJS vs. NSH,HOME,L,1,2
2015-2016,2015020140,2015-10-29,TBL,TBL vs. COL,HOME,L,1,2
2015-2016,2015020135,2015-10-29,WSH,WSH vs. PIT,HOME,L,1,3
2015-2016,2015020141,2015-10-30,ANA,ANA @ STL,AWAY,L,1,2
2015-2016,2015020150,2015-10-30,BOS,BOS @ FLA,AWAY,W,3,1
2015-2016,2015020145,2015-10-30,BUF,BUF vs. PHI,HOME,W,3,1
2015-2016,2015020148,2015-10-30,CAR,CAR vs. COL,HOME,W,3,2
2015-2016,2015020147,2015-10-30,CBJ,CBJ @ WSH,AWAY,L,1,2
2015-2016,2015020142,2015-10-30,CHI,CHI @ WPG,AWAY,L,1,3
2015-2016,2015020148,2015-10-30,COL,COL @ CAR,AWAY,L,2,3
2015-2016,2015020143,2015-10-30,DAL,DAL vs. VAN,HOME,W,4,3
2015-2016,2015020149,2015-10-30,DET,DET vs. OTT,HOME,L,1,3
2015-2016,2015020144,2015-10-30,EDM,EDM vs. MTL,HOME,W,4,3
2015-2016,2015020150,2015-10-30,FLA,FLA vs. BOS,HOME,L,1,3
2015-2016,2015020144,2015-10-30,MTL,MTL @ EDM,AWAY,L,3,4
2015-2016,2015020146,2015-10-30,NYR,NYR vs. TOR,HOME,W,3,1
2015-2016,2015020149,2015-10-30,OTT,OTT @ DET,AWAY,W,3,1
2015-2016,2015020145,2015-10-30,PHI,PHI @ BUF,AWAY,L,1,3
2015-2016,2015020141,2015-10-30,STL,STL vs. ANA,HOME,W,2,1
2015-2016,2015020146,2015-10-30,TOR,TOR @ NYR,AWAY,L,1,3
2015-2016,2015020143,2015-10-30,VAN,VAN @ DAL,AWAY,L,3,4
2015-2016,2015020142,2015-10-30,WPG,WPG vs. CHI,HOME,W,3,1
2015-2016,2015020147,2015-10-30,WSH,WSH vs. CBJ,HOME,W,2,1
2015-2016,2015020153,2015-10-31,ARI,ARI vs. VAN,HOME,L,3,4
2015-2016,2015020159,2015-10-31,BOS,BOS @ TBL,AWAY,W,3,1
2015-2016,2015020161,2015-10-31,CBJ,CBJ vs. WPG,HOME,L,2,3
2015-2016,2015020152,2015-10-31,CGY,CGY vs. MTL,HOME,L,2,6
2015-2016,2015020151,2015-10-31,CHI,CHI @ MIN,AWAY,L,4,5
2015-2016,2015020155,2015-10-31,DAL,DAL vs. SJS,HOME,W,5,3
2015-2016,2015020158,2015-10-31,DET,DET @ OTT,AWAY,W,5,3
2015-2016,2015020160,2015-10-31,FLA,FLA vs. WSH,HOME,L,1,2
2015-2016,2015020156,2015-10-31,LAK,LAK vs. NSH,HOME,W,4,3
2015-2016,2015020151,2015-10-31,MIN,MIN vs. CHI,HOME,W,5,4
2015-2016,2015020152,2015-10-31,MTL,MTL @ CGY,AWAY,W,6,2
2015-2016,2015020154,2015-10-31,NJD,NJD vs. NYI,HOME,W,3,2
2015-2016,2015020156,2015-10-31,NSH,NSH @ LAK,AWAY,L,3,4
2015-2016,2015020154,2015-10-31,NYI,NYI @ NJD,AWAY,L,2,3
2015-2016,2015020158,2015-10-31,OTT,OTT vs. DET,HOME,L,3,5
2015-2016,2015020157,2015-10-31,PIT,PIT @ TOR,AWAY,W,4,0
2015-2016,2015020155,2015-10-31,SJS,SJS @ DAL,AWAY,L,3,5
2015-2016,2015020159,2015-10-31,TBL,TBL vs. BOS,HOME,L,1,3
2015-2016,2015020157,2015-10-31,TOR,TOR vs. PIT,HOME,L,0,4
2015-2016,2015020153,2015-10-31,VAN,VAN @ ARI,AWAY,W,4,3
2015-2016,2015020161,2015-10-31,WPG,WPG @ CBJ,AWAY,W,3,2
2015-2016,2015020160,2015-10-31,WSH,WSH @ FLA,AWAY,W,2,1
2015-2016,2015020165,2015-11-01,CAR,CAR vs. TBL,HOME,L,3,4
2015-2016,2015020163,2015-11-01,CGY,CGY @ EDM,AWAY,W,5,4
2015-2016,2015020164,2015-11-01,COL,COL vs. SJS,HOME,L,3,4
2015-2016,2015020163,2015-11-01,EDM,EDM vs. CGY,HOME,L,4,5
2015-2016,2015020162,2015-11-01,MIN,MIN @ STL,AWAY,L,2,3
2015-2016,2015020164,2015-11-01,SJS,SJS @ COL,AWAY,W,4,3
2015-2016,2015020162,2015-11-01,STL,STL vs. MIN,HOME,W,3,2
2015-2016,2015020165,2015-11-01,TBL,TBL @ CAR,AWAY,W,4,3
2015-2016,2015020168,2015-11-02,ANA,ANA vs. NSH,HOME,W,4,2
