SEASON_ID,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,HOME_AWAY,WL,PTS,PTS_AGAINST
2022-2023,2022020027,2022-10-15,ARI,ARI @ BOS,AWAY,L,3,6
2022-2023,2022020027,2022-10-15,BOS,BOS vs. ARI,HOME,W,6,3
2022-2023,2022020025,2022-10-15,BUF,BUF vs. FLA,HOME,L,3,4
2022-2023,2022020024,2022-10-15,CAR,CAR @ SJS,AWAY,W,2,1
2022-2023,2022020028,2022-10-15,DET,DET @ NJD,AWAY,W,5,2
2022-2023,2022020025,2022-10-15,FLA,FLA @ BUF,AWAY,W,4,3
2022-2023,2022020029,2022-10-15,MTL,MTL @ WSH,AWAY,L,1,3
2022-2023,2022020028,2022-10-15,NJD,NJD vs. DET,HOME,L,2,5
2022-2023,2022020032,2022-10-15,NYI,NYI vs. ANA,HOME,W,7,1
2022-2023,2022020023,2022-10-15,NYR,NYR @ WPG,AWAY,L,1,4
2022-2023,2022020030,2022-10-15,OTT,OTT @ TOR,AWAY,L,2,3
2022-2023,2022020026,2022-10-15,PHI,PHI vs. VAN,HOME,W,3,2
2022-2023,2022020031,2022-10-15,PIT,PIT vs. TBL,HOME,W,6,2
2022-2023,2022020024,2022-10-15,SJS,SJS vs. CAR,HOME,L,1,2
2022-2023,2022020031,2022-10-15,TBL,TBL @ PIT,AWAY,L,2,6
2022-2023,2022020030,2022-10-15,TOR,TOR vs. OTT,HOME,W,3,2
2022-2023,2022020026,2022-10-15,VAN,VAN @ PHI,AWAY,L,2,3
2022-2023,2022020023,2022-10-15,WPG,WPG vs. NYR,HOME,W,4,1
2022-2023,2022020029,2022-10-15,WSH,WSH vs. MTL,HOME,W,3,1
2022-2023,2022020033,2022-10-16,CBJ,CBJ @ STL,AWAY,L,2,5
2022-2023,2022020036,2022-10-16,CGY,CGY @ EDM,AWAY,W,4,3
2022-2023,2022020038,2022-10-16,CHI,CHI @ SJS,AWAY,W,5,2
2022-2023,2022020035,2022-10-16,DAL,DAL vs. NSH,HOME,W,5,1
2022-2023,2022020036,2022-10-16,EDM,EDM vs. CGY,HOME,L,3,4
2022-2023,2022020034,2022-10-16,LAK,LAK @ MIN,AWAY,W,7,6
2022-2023,2022020034,2022-10-16,MIN,MIN vs. LAK,HOME,L,6,7
2022-2023,2022020035,2022-10-16,NSH,NSH @ DAL,AWAY,L,1,5
2022-2023,2022020037,2022-10-16,SEA,SEA vs. VGK,HOME,L,2,5
2022-2023,2022020038,2022-10-16,SJS,SJS vs. CHI,HOME,L,2,5
2022-2023,2022020033,2022-10-16,STL,STL vs. CBJ,HOME,W,5,2
2022-2023,2022020037,2022-10-16,VGK,VGK @ SEA,AWAY,W,5,2
2022-2023,2022020039,2022-10-17,ANA,ANA @ NYR,AWAY,L,4,6
2022-2023,2022020040,2022-10-17,ARI,ARI @ TOR,AWAY,W,4,2
2022-2023,2022020041,2022-10-17,BOS,BOS vs. FLA,HOME,W,5,3
2022-2023,2022020044,2022-10-17,DET,DET vs. LAK,HOME,L,4,5
2022-2023,2022020041,2022-10-17,FLA,FLA @ BOS,AWAY,L,3,5
2022-2023,2022020044,2022-10-17,LAK,LAK @ DET,AWAY,W,5,4
2022-2023,2022020042,2022-10-17,MTL,MTL vs. PIT,HOME,W,3,2
2022-2023,2022020039,2022-10-17,NYR,NYR vs. ANA,HOME,W,6,4
2022-2023,2022020042,2022-10-17,PIT,PIT @ MTL,AWAY,L,2,3
2022-2023,2022020040,2022-10-17,TOR,TOR vs. ARI,HOME,L,2,4
2022-2023,2022020043,2022-10-17,VAN,VAN @ WSH,AWAY,L,4,6
2022-2023,2022020043,2022-10-17,WSH,WSH vs. VAN,HOME,W,6,4
2022-2023,2022020048,2022-10-18,ANA,ANA @ NJD,AWAY,L,2,4
2022-2023,2022020049,2022-10-18,BOS,BOS @ OTT,AWAY,L,5,7
2022-2023,2022020047,2022-10-18,CAR,CAR @ SEA,AWAY,W,5,1
2022-2023,2022020050,2022-10-18,CBJ,CBJ vs. VAN,HOME,W,4,3
2022-2023,2022020045,2022-10-18,COL,COL @ MIN,AWAY,W,6,3
2022-2023,2022020046,2022-10-18,DAL,DAL vs. WPG,HOME,W,4,1
2022-2023,2022020045,2022-10-18,MIN,MIN vs. COL,HOME,L,3,6
2022-2023,2022020048,2022-10-18,NJD,NJD vs. ANA,HOME,W,4,2
2022-2023,2022020051,2022-10-18,NYI,NYI vs. SJS,HOME,W,5,2
2022-2023,2022020049,2022-10-18,OTT,OTT vs. BOS,HOME,W,7,5
2022-2023,2022020053,2022-10-18,PHI,PHI @ TBL,AWAY,W,3,2
2022-2023,2022020047,2022-10-18,SEA,SEA vs. CAR,HOME,L,1,5
2022-2023,2022020051,2022-10-18,SJS,SJS @ NYI,AWAY,L,2,5
2022-2023,2022020053,2022-10-18,TBL,TBL vs. PHI,HOME,L,2,3
2022-2023,2022020050,2022-10-18,VAN,VAN @ CBJ,AWAY,L,3,4
2022-2023,2022020046,2022-10-18,WPG,WPG @ DAL,AWAY,L,1,4
2022-2023,2022020054,2022-10-19,BUF,BUF @ EDM,AWAY,W,4,2
2022-2023,2022020055,2022-10-19,CGY,CGY vs. VGK,HOME,W,3,2
2022-2023,2022020054,2022-10-19,EDM,EDM vs. BUF,HOME,L,2,4
2022-2023,2022020056,2022-10-19,FLA,FLA vs. PHI,HOME,W,4,3
2022-2023,2022020052,2022-10-19,LAK,LAK @ NSH,AWAY,W,4,3
2022-2023,2022020052,2022-10-19,NSH,NSH vs. LAK,HOME,L,3,4
2022-2023,2022020056,2022-10-19,PHI,PHI @ FLA,AWAY,L,3,4
2022-2023,2022020055,2022-10-19,VGK,VGK @ CGY,AWAY,L,2,3
2022-2023,2022020059,2022-10-20,ANA,ANA @ BOS,AWAY,L,1,2
2022-2023,2022020060,2022-10-20,ARI,ARI @ MTL,AWAY,L,2,6
2022-2023,2022020059,2022-10-20,BOS,BOS vs. ANA,HOME,W,2,1
2022-2023,2022020063,2022-10-20,CBJ,CBJ vs. NSH,HOME,W,5,3
2022-2023,2022020057,2022-10-20,COL,COL vs. WPG,HOME,L,3,4
2022-2023,2022020061,2022-10-20,DAL,DAL @ TOR,AWAY,L,2,3
2022-2023,2022020062,2022-10-20,LAK,LAK @ PIT,AWAY,L,1,6
2022-2023,2022020060,2022-10-20,MTL,MTL vs. ARI,HOME,W,6,2
2022-2023,2022020066,2022-10-20,NJD,NJD @ NYI,AWAY,W,4,1
2022-2023,2022020063,2022-10-20,NSH,NSH @ CBJ,AWAY,L,3,5
2022-2023,2022020066,2022-10-20,NYI,NYI vs. NJD,HOME,L,1,4
2022-2023,2022020064,2022-10-20,NYR,NYR vs. SJS,HOME,L,2,3
2022-2023,2022020065,2022-10-20,OTT,OTT vs. WSH,HOME,W,5,2
2022-2023,2022020062,2022-10-20,PIT,PIT vs. LAK,HOME,W,6,1
2022-2023,2022020058,2022-10-20,SEA,SEA vs. STL,HOME,L,3,4
2022-2023,2022020064,2022-10-20,SJS,SJS @ NYR,AWAY,W,3,2
2022-2023,2022020058,2022-10-20,STL,STL @ SEA,AWAY,W,4,3
2022-2023,2022020061,2022-10-20,TOR,TOR vs. DAL,HOME,W,3,2
2022-2023,2022020057,2022-10-20,WPG,WPG @ COL,AWAY,W,4,3
2022-2023,2022020065,2022-10-20,WSH,WSH @ OTT,AWAY,L,2,5
2022-2023,2022020068,2022-10-21,BUF,BUF @ CGY,AWAY,W,6,3
2022-2023,2022020069,2022-10-21,CAR,CAR @ EDM,AWAY,L,4,6
2022-2023,2022020068,2022-10-21,CGY,CGY vs. BUF,HOME,L,3,6
2022-2023,2022020069,2022-10-21,EDM,EDM vs. CAR,HOME,W,6,4
2022-2023,2022020071,2022-10-21,FLA,FLA vs. TBL,HOME,L,2,3
2022-2023,2022020067,2022-10-21,MIN,MIN vs. VAN,HOME,W,4,3
2022-2023,2022020071,2022-10-21,TBL,TBL @ FLA,AWAY,W,3,2
2022-2023,2022020067,2022-10-21,VAN,VAN @ MIN,AWAY,L,3,4
2022-2023,2022020070,2022-10-21,VGK,VGK vs. WPG,HOME,W,5,2
2022-2023,2022020070,2022-10-21,WPG,WPG @ VGK,AWAY,L,2,5
2022-2023,2022020076,2022-10-22,ARI,ARI @ OTT,AWAY,L,2,6
2022-2023,2022020074,2022-10-22,BOS,BOS vs. MIN,HOME,W,4,3
2022-2023,2022020081,2022-10-22,CBJ,CBJ vs. PIT,HOME,L,3,6
2022-2023,2022020072,2022-10-22,CHI,CHI vs. DET,HOME,W,4,3
2022-2023,2022020073,2022-10-22,COL,COL vs. SEA,HOME,L,2,3
2022-2023,2022020078,2022-10-22,DAL,DAL @ MTL,AWAY,W,5,2
2022-2023,2022020072,2022-10-22,DET,DET @ CHI,AWAY,L,3,4
2022-2023,2022020077,2022-10-22,EDM,EDM vs. STL,HOME,L,0,2
2022-2023,2022020079,2022-10-22,LAK,LAK @ WSH,AWAY,L,3,4
2022-2023,2022020074,2022-10-22,MIN,MIN @ BOS,AWAY,L,3,4
2022-2023,2022020078,2022-10-22,MTL,MTL vs. DAL,HOME,L,2,5
2022-2023,2022020075,2022-10-22,NJD,NJD vs. SJS,HOME,W,2,1
2022-2023,2022020080,2022-10-22,NYI,NYI @ TBL,AWAY,L,3,5
2022-2023,2022020076,2022-10-22,OTT,OTT vs. ARI,HOME,W,6,2
2022-2023,2022020081,2022-10-22,PIT,PIT @ CBJ,AWAY,W,6,3
2022-2023,2022020073,2022-10-22,SEA,SEA @ COL,AWAY,W,3,2
2022-2023,2022020075,2022-10-22,SJS,SJS @ NJD,AWAY,L,1,2
2022-2023,2022020077,2022-10-22,STL,STL @ EDM,AWAY,W,2,0
2022-2023,2022020080,2022-10-22,TBL,TBL vs. NYI,HOME,W,5,3
2022-2023,2022020082,2022-10-22,TOR,TOR @ WPG,AWAY,W,4,1
2022-2023,2022020082,2022-10-22,WPG,WPG vs. TOR,HOME,L,1,4
2022-2023,2022020079,2022-10-22,WSH,WSH vs. LAK,HOME,W,4,3
2022-2023,2022020088,2022-10-23,ANA,ANA @ DET,AWAY,L,1,5
2022-2023,2022020084,2022-10-23,BUF,BUF @ VAN,AWAY,W,5,1
2022-2023,2022020085,2022-10-23,CAR,CAR @ CGY,AWAY,L,2,3
2022-2023,2022020089,2022-10-23,CBJ,CBJ @ NYR,AWAY,W,5,1
2022-2023,2022020085,2022-10-23,CGY,CGY vs. CAR,HOME,W,3,2
2022-2023,2022020087,2022-10-23,CHI,CHI vs. SEA,HOME,W,5,4
2022-2023,2022020086,2022-10-23,COL,COL @ VGK,AWAY,W,3,2
2022-2023,2022020088,2022-10-23,DET,DET vs. ANA,HOME,W,5,1
2022-2023,2022020090,2022-10-23,FLA,FLA vs. NYI,HOME,W,3,2
2022-2023,2022020083,2022-10-23,NSH,NSH vs. PHI,HOME,L,1,3
2022-2023,2022020090,2022-10-23,NYI,NYI @ FLA,AWAY,L,2,3
2022-2023,2022020089,2022-10-23,NYR,NYR vs. CBJ,HOME,L,1,5
2022-2023,2022020083,2022-10-23,PHI,PHI @ NSH,AWAY,W,3,1
2022-2023,2022020091,2022-10-23,PHI,PHI vs. SJS,HOME,L,0,3
2022-2023,2022020087,2022-10-23,SEA,SEA @ CHI,AWAY,L,4,5
2022-2023,2022020091,2022-10-23,SJS,SJS @ PHI,AWAY,W,3,0
2022-2023,2022020084,2022-10-23,VAN,VAN vs. BUF,HOME,L,1,5
2022-2023,2022020086,2022-10-23,VGK,VGK vs. COL,HOME,L,2,3
2022-2023,2022020092,2022-10-24,DAL,DAL @ OTT,AWAY,L,2,4
2022-2023,2022020093,2022-10-24,NJD,NJD vs. WSH,HOME,L,3,6
2022-2023,2022020092,2022-10-24,OTT,OTT vs. DAL,HOME,W,4,2
2022-2023,2022020093,2022-10-24,WSH,WSH @ NJD,AWAY,W,6,3
2022-2023,2022020098,2022-10-25,ARI,ARI @ CBJ,AWAY,W,6,3
2022-2023,2022020100,2022-10-25,BOS,BOS vs. DAL,HOME,W,3,1
2022-2023,2022020097,2022-10-25,CAR,CAR @ VAN,AWAY,W,3,2
2022-2023,2022020098,2022-10-25,CBJ,CBJ vs. ARI,HOME,L,3,6
2022-2023,2022020100,2022-10-25,DAL,DAL @ BOS,AWAY,L,1,3
2022-2023,2022020102,2022-10-25,DET,DET vs. NJD,HOME,L,2,6
2022-2023,2022020094,2022-10-25,EDM,EDM vs. PIT,HOME,W,6,3
2022-2023,2022020101,2022-10-25,MIN,MIN @ MTL,AWAY,W,3,1
2022-2023,2022020101,2022-10-25,MTL,MTL vs. MIN,HOME,L,1,3
2022-2023,2022020102,2022-10-25,NJD,NJD @ DET,AWAY,W,6,2
2022-2023,2022020094,2022-10-25,PIT,PIT @ EDM,AWAY,L,3,6
2022-2023,2022020095,2022-10-25,STL,STL @ WPG,AWAY,L,0,4
2022-2023,2022020096,2022-10-25,TOR,TOR @ VGK,AWAY,L,1,3
2022-2023,2022020097,2022-10-25,VAN,VAN vs. CAR,HOME,L,2,3
2022-2023,2022020096,2022-10-25,VGK,VGK vs. TOR,HOME,W,3,1
2022-2023,2022020095,2022-10-25,WPG,WPG vs. STL,HOME,W,4,0
2022-2023,2022020105,2022-10-26,BUF,BUF @ SEA,AWAY,L,1,5
2022-2023,2022020104,2022-10-26,CGY,CGY vs. PIT,HOME,W,4,1
2022-2023,2022020103,2022-10-26,CHI,CHI vs. FLA,HOME,W,4,2
2022-2023,2022020099,2022-10-26,COL,COL @ NYR,AWAY,W,3,2
2022-2023,2022020103,2022-10-26,FLA,FLA @ CHI,AWAY,L,2,4
2022-2023,2022020106,2022-10-26,LAK,LAK vs. TBL,HOME,W,4,2
2022-2023,2022020108,2022-10-26,NYI,NYI vs. NYR,HOME,W,3,0
2022-2023,2022020099,2022-10-26,NYR,NYR vs. COL,HOME,L,2,3
2022-2023,2022020108,2022-10-26,NYR,NYR @ NYI,AWAY,L,0,3
2022-2023,2022020104,2022-10-26,PIT,PIT @ CGY,AWAY,L,1,4
2022-2023,2022020105,2022-10-26,SEA,SEA vs. BUF,HOME,W,5,1
2022-2023,2022020107,2022-10-26,SJS,SJS vs. VGK,HOME,L,2,4
2022-2023,2022020106,2022-10-26,TBL,TBL @ LAK,AWAY,L,2,4
2022-2023,2022020107,2022-10-26,VGK,VGK @ SJS,AWAY,W,4,2
2022-2023,2022020110,2022-10-27,ANA,ANA vs. TBL,HOME,L,2,4
2022-2023,2022020111,2022-10-27,BOS,BOS vs. DET,HOME,W,5,1
2022-2023,2022020114,2022-10-27,BUF,BUF vs. MTL,HOME,L,2,3
2022-2023,2022020111,2022-10-27,DET,DET @ BOS,AWAY,L,1,5
2022-2023,2022020109,2022-10-27,EDM,EDM @ STL,AWAY,W,3,1
2022-2023,2022020112,2022-10-27,FLA,FLA @ PHI,AWAY,L,3,4
2022-2023,2022020113,2022-10-27,MIN,MIN @ OTT,AWAY,W,4,2
2022-2023,2022020114,2022-10-27,MTL,MTL @ BUF,AWAY,W,3,2
2022-2023,2022020113,2022-10-27,OTT,OTT vs. MIN,HOME,L,2,4
2022-2023,2022020112,2022-10-27,PHI,PHI vs. FLA,HOME,W,4,3
2022-2023,2022020109,2022-10-27,STL,STL vs. EDM,HOME,L,1,3
2022-2023,2022020110,2022-10-27,TBL,TBL @ ANA,AWAY,W,4,2
2022-2023,2022020121,2022-10-28,ANA,ANA @ VGK,AWAY,L,0,4
2022-2023,2022020122,2022-10-28,BOS,BOS @ CBJ,AWAY,W,4,0
2022-2023,2022020124,2022-10-28,CAR,CAR vs. NYI,HOME,L,2,6
2022-2023,2022020122,2022-10-28,CBJ,CBJ vs. BOS,HOME,L,0,4
2022-2023,2022020116,2022-10-28,CHI,CHI vs. EDM,HOME,L,5,6
2022-2023,2022020123,2022-10-28,COL,COL @ NJD,AWAY,L,0,1
2022-2023,2022020117,2022-10-28,DAL,DAL vs. WSH,HOME,W,2,0
2022-2023,2022020116,2022-10-28,EDM,EDM @ CHI,AWAY,W,6,5
2022-2023,2022020120,2022-10-28,LAK,LAK vs. WPG,HOME,L,4,6
2022-2023,2022020123,2022-10-28,NJD,NJD vs. COL,HOME,W,1,0
2022-2023,2022020115,2022-10-28,NSH,NSH vs. STL,HOME,W,6,2
2022-2023,2022020124,2022-10-28,NYI,NYI @ CAR,AWAY,W,6,2
2022-2023,2022020118,2022-10-28,SEA,SEA vs. VAN,HOME,L,4,5
2022-2023,2022020119,2022-10-28,SJS,SJS vs. TOR,HOME,W,4,3
2022-2023,2022020115,2022-10-28,STL,STL @ NSH,AWAY,L,2,6
2022-2023,2022020119,2022-10-28,TOR,TOR @ SJS,AWAY,L,3,4
2022-2023,2022020118,2022-10-28,VAN,VAN @ SEA,AWAY,W,5,4
2022-2023,2022020121,2022-10-28,VGK,VGK vs. ANA,HOME,W,4,0
2022-2023,2022020120,2022-10-28,WPG,WPG @ LAK,AWAY,W,6,4
2022-2023,2022020117,2022-10-28,WSH,WSH @ DAL,AWAY,L,0,2
2022-2023,2022020126,2022-10-29,ARI,ARI vs. WPG,HOME,L,2,3
2022-2023,2022020131,2022-10-29,BUF,BUF vs. CHI,HOME,W,4,3
2022-2023,2022020130,2022-10-29,CAR,CAR @ PHI,AWAY,W,4,3
2022-2023,2022020131,2022-10-29,CHI,CHI @ BUF,AWAY,L,3,4
2022-2023,2022020135,2022-10-29,COL,COL @ NYI,AWAY,L,4,5
2022-2023,2022020127,2022-10-29,DAL,DAL vs. NYR,HOME,L,3,6
2022-2023,2022020132,2022-10-29,DET,DET vs. MIN,HOME,W,2,1
2022-2023,2022020128,2022-10-29,FLA,FLA vs. OTT,HOME,W,5,3
2022-2023,2022020134,2022-10-29,LAK,LAK vs. TOR,HOME,W,4,2
2022-2023,2022020132,2022-10-29,MIN,MIN @ DET,AWAY,L,1,2
2022-2023,2022020133,2022-10-29,MTL,MTL @ STL,AWAY,W,7,4
2022-2023,2022020135,2022-10-29,NYI,NYI vs. COL,HOME,W,5,4
2022-2023,2022020127,2022-10-29,NYR,NYR @ DAL,AWAY,W,6,3
2022-2023,2022020128,2022-10-29,OTT,OTT @ FLA,AWAY,L,3,5
2022-2023,2022020130,2022-10-29,PHI,PHI vs. CAR,HOME,L,3,4
2022-2023,2022020125,2022-10-29,PIT,PIT @ VAN,AWAY,L,1,5
2022-2023,2022020129,2022-10-29,SJS,SJS vs. TBL,HOME,L,3,4
2022-2023,2022020133,2022-10-29,STL,STL vs. MTL,HOME,L,4,7
2022-2023,2022020129,2022-10-29,TBL,TBL @ SJS,AWAY,W,4,3
2022-2023,2022020134,2022-10-29,TOR,TOR @ LAK,AWAY,L,2,4
2022-2023,2022020125,2022-10-29,VAN,VAN vs. PIT,HOME,W,5,1
2022-2023,2022020126,2022-10-29,WPG,WPG @ ARI,AWAY,W,3,2
2022-2023,2022020139,2022-10-30,CBJ,CBJ @ NJD,AWAY,L,1,7
2022-2023,2022020137,2022-10-30,CGY,CGY vs. EDM,HOME,L,2,3
2022-2023,2022020140,2022-10-30,CHI,CHI vs. MIN,HOME,L,3,4
2022-2023,2022020137,2022-10-30,EDM,EDM @ CGY,AWAY,W,3,2
2022-2023,2022020140,2022-10-30,MIN,MIN @ CHI,AWAY,W,4,3
2022-2023,2022020139,2022-10-30,NJD,NJD vs. CBJ,HOME,W,7,1
2022-2023,2022020136,2022-10-30,NSH,NSH vs. WSH,HOME,L,0,3
2022-2023,2022020138,2022-10-30,PIT,PIT @ SEA,AWAY,L,1,3
2022-2023,2022020138,2022-10-30,SEA,SEA vs. PIT,HOME,W,3,1
2022-2023,2022020136,2022-10-30,WSH,WSH @ NSH,AWAY,W,3,0
2022-2023,2022020142,2022-10-31,ANA,ANA vs. TOR,HOME,W,4,3
2022-2023,2022020141,2022-10-31,ARI,ARI vs. NYR,HOME,L,2,3
2022-2023,2022020144,2022-10-31,BUF,BUF vs. DET,HOME,W,8,3
2022-2023,2022020145,2022-10-31,CAR,CAR vs. WSH,HOME,W,3,2
2022-2023,2022020144,2022-10-31,DET,DET @ BUF,AWAY,L,3,8
2022-2023,2022020141,2022-10-31,NYR,NYR @ ARI,AWAY,W,3,2
2022-2023,2022020142,2022-10-31,TOR,TOR @ ANA,AWAY,L,3,4
2022-2023,2022020143,2022-10-31,VGK,VGK vs. WPG,HOME,W,2,1
2022-2023,2022020143,2022-10-31,WPG,WPG @ VGK,AWAY,L,1,2
2022-2023,2022020145,2022-10-31,WSH,WSH @ CAR,AWAY,L,2,3
2022-2023,2022020146,2022-11-01,LAK,LAK @ STL,AWAY,W,5,1
2022-2023,2022020149,2022-11-01,NYR,NYR vs. PHI,HOME,W,1,0
2022-2023,2022020148,2022-11-01,OTT,OTT @ TBL,AWAY,L,3,4
2022-2023,2022020149,2022-11-01,PHI,PHI @ NYR,AWAY,L,0,1
2022-2023,2022020146,2022-11-01,STL,STL vs. LAK,HOME,L,1,5
2022-2023,2022020148,2022-11-01,TBL,TBL vs. OTT,HOME,W,4,3
2022-2023,2022020150,2022-11-01,VGK,VGK @ WSH,AWAY,W,3,2
2022-2023,2022020150,2022-11-01,WSH,WSH vs. VGK,HOME,L,2,3
2022-2023,2022020158,2022-11-02,ANA,ANA @ SJS,AWAY,W,6,5
2022-2023,2022020156,2022-11-02,ARI,ARI vs. FLA,HOME,W,3,1
2022-2023,2022020147,2022-11-02,BOS,BOS @ PIT,AWAY,W,6,5
2022-2023,2022020160,2022-11-02,BUF,BUF vs. PIT,HOME,W,6,3
2022-2023,2022020155,2022-11-02,CGY,CGY vs. SEA,HOME,L,4,5
2022-2023,2022020152,2022-11-02,CHI,CHI vs. NYI,HOME,L,1,3
2022-2023,2022020153,2022-11-02,DAL,DAL vs. LAK,HOME,W,5,2
2022-2023,2022020154,2022-11-02,EDM,EDM vs. NSH,HOME,W,7,4
2022-2023,2022020156,2022-11-02,FLA,FLA @ ARI,AWAY,L,1,3
2022-2023,2022020153,2022-11-02,LAK,LAK @ DAL,AWAY,L,2,5
2022-2023,2022020151,2022-11-02,MIN,MIN vs. MTL,HOME,W,4,1
2022-2023,2022020151,2022-11-02,MTL,MTL @ MIN,AWAY,L,1,4
2022-2023,2022020157,2022-11-02,NJD,NJD @ VAN,AWAY,W,5,2
2022-2023,2022020154,2022-11-02,NSH,NSH @ EDM,AWAY,L,4,7
2022-2023,2022020152,2022-11-02,NYI,NYI @ CHI,AWAY,W,3,1
2022-2023,2022020159,2022-11-02,PHI,PHI @ TOR,AWAY,L,2,5
2022-2023,2022020147,2022-11-02,PIT,PIT vs. BOS,HOME,L,5,6
2022-2023,2022020160,2022-11-02,PIT,PIT @ BUF,AWAY,L,3,6
2022-2023,2022020155,2022-11-02,SEA,SEA @ CGY,AWAY,W,5,4
2022-2023,2022020158,2022-11-02,SJS,SJS vs. ANA,HOME,L,5,6
2022-2023,2022020159,2022-11-02,TOR,TOR vs. PHI,HOME,W,5,2
2022-2023,2022020157,2022-11-02,VAN,VAN vs. NJD,HOME,L,2,5
2022-2023,2022020161,2022-11-03,BOS,BOS @ NYR,AWAY,W,5,2
2022-2023,2022020162,2022-11-03,CAR,CAR @ TBL,AWAY,W,4,3
2022-2023,2022020164,2022-11-03,DET,DET vs. WSH,HOME,W,3,1
2022-2023,2022020161,2022-11-03,NYR,NYR vs. BOS,HOME,L,2,5
2022-2023,2022020163,2022-11-03,OTT,OTT vs. VGK,HOME,L,4,5
2022-2023,2022020162,2022-11-03,TBL,TBL vs. CAR,HOME,L,3,4
2022-2023,2022020163,2022-11-03,VGK,VGK @ OTT,AWAY,W,5,4
2022-2023,2022020164,2022-11-03,WSH,WSH @ DET,AWAY,L,1,3
2022-2023,2022020171,2022-11-04,ANA,ANA @ VAN,AWAY,L,5,8
2022-2023,2022020172,2022-11-04,ARI,ARI vs. DAL,HOME,L,2,7
2022-2023,2022020174,2022-11-04,BUF,BUF @ CAR,AWAY,L,3,5
