SEASON_ID,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,HOME_AWAY,WL,PTS,PTS_AGAINST
2010-2011,2010020079,2010-10-20,ANA,ANA @ CBJ,AWAY,L,1,3
2010-2011,2010020078,2010-10-20,ATL,ATL vs. BUF,HOME,L,1,4
2010-2011,2010020078,2010-10-20,BUF,BUF @ ATL,AWAY,W,4,1
2010-2011,2010020077,2010-10-20,CAR,CAR @ SJS,AWAY,W,5,2
2010-2011,2010020079,2010-10-20,CBJ,CBJ vs. ANA,HOME,W,3,1
2010-2011,2010020075,2010-10-20,CGY,CGY @ NSH,AWAY,W,1,0
2010-2011,2010020076,2010-10-20,MIN,MIN vs. VAN,HOME,W,6,2
2010-2011,2010020075,2010-10-20,NSH,NSH vs. CGY,HOME,L,0,1
2010-2011,2010020077,2010-10-20,SJS,SJS vs. CAR,HOME,L,2,5
2010-2011,2010020076,2010-10-20,VAN,VAN @ MIN,AWAY,L,2,6
2010-2011,2010020084,2010-10-21,ANA,ANA @ PHI,AWAY,W,3,2
2010-2011,2010020082,2010-10-21,BOS,BOS vs. WSH,HOME,W,4,1
2010-2011,2010020081,2010-10-21,CAR,CAR @ LAK,AWAY,L,3,4
2010-2011,2010020085,2010-10-21,CGY,CGY @ DET,AWAY,L,2,4
2010-2011,2010020080,2010-10-21,CHI,CHI vs. VAN,HOME,W,2,1
2010-2011,2010020088,2010-10-21,DAL,DAL @ FLA,AWAY,W,4,1
2010-2011,2010020085,2010-10-21,DET,DET vs. CGY,HOME,W,4,2
2010-2011,2010020088,2010-10-21,FLA,FLA vs. DAL,HOME,L,1,4
2010-2011,2010020081,2010-10-21,LAK,LAK vs. CAR,HOME,W,4,3
2010-2011,2010020086,2010-10-21,MTL,MTL vs. NJD,HOME,L,0,3
2010-2011,2010020086,2010-10-21,NJD,NJD @ MTL,AWAY,W,3,0
2010-2011,2010020087,2010-10-21,NYI,NYI @ TBL,AWAY,W,3,2
2010-2011,2010020083,2010-10-21,NYR,NYR @ TOR,AWAY,W,2,1
2010-2011,2010020084,2010-10-21,PHI,PHI vs. ANA,HOME,L,2,3
2010-2011,2010020087,2010-10-21,TBL,TBL vs. NYI,HOME,L,2,3
2010-2011,2010020083,2010-10-21,TOR,TOR vs. NYR,HOME,L,1,2
2010-2011,2010020080,2010-10-21,VAN,VAN @ CHI,AWAY,L,1,2
2010-2011,2010020082,2010-10-21,WSH,WSH @ BOS,AWAY,L,1,4
2010-2011,2010020095,2010-10-22,ATL,ATL vs. TBL,HOME,L,2,5
2010-2011,2010020094,2010-10-22,BUF,BUF vs. OTT,HOME,L,2,4
2010-2011,2010020093,2010-10-22,CBJ,CBJ vs. CGY,HOME,L,2,6
2010-2011,2010020093,2010-10-22,CGY,CGY @ CBJ,AWAY,W,6,2
2010-2011,2010020090,2010-10-22,COL,COL vs. SJS,HOME,L,2,4
2010-2011,2010020091,2010-10-22,EDM,EDM vs. MIN,HOME,L,2,4
2010-2011,2010020092,2010-10-22,LAK,LAK @ PHX,AWAY,L,2,4
2010-2011,2010020091,2010-10-22,MIN,MIN @ EDM,AWAY,W,4,2
2010-2011,2010020089,2010-10-22,NSH,NSH vs. PIT,HOME,L,3,4
2010-2011,2010020094,2010-10-22,OTT,OTT @ BUF,AWAY,W,4,2
2010-2011,2010020092,2010-10-22,PHX,PHX vs. LAK,HOME,W,4,2
2010-2011,2010020089,2010-10-22,PIT,PIT @ NSH,AWAY,W,4,3
2010-2011,2010020090,2010-10-22,SJS,SJS @ COL,AWAY,W,4,2
2010-2011,2010020095,2010-10-22,TBL,TBL @ ATL,AWAY,W,5,2
2010-2011,2010020104,2010-10-23,ANA,ANA @ DET,AWAY,L,4,5
2010-2011,2010020102,2010-10-23,ATL,ATL @ WSH,AWAY,L,3,4
2010-2011,2010020098,2010-10-23,BOS,BOS vs. NYR,HOME,L,2,3
2010-2011,2010020100,2010-10-23,BUF,BUF @ NJD,AWAY,W,6,1
2010-2011,2010020096,2010-10-23,CHI,CHI @ STL,AWAY,L,2,4
2010-2011,2010020104,2010-10-23,DET,DET vs. ANA,HOME,W,5,4
2010-2011,2010020103,2010-10-23,FLA,FLA vs. NYI,HOME,W,4,3
2010-2011,2010020097,2010-10-23,MIN,MIN @ VAN,AWAY,L,1,5
2010-2011,2010020099,2010-10-23,MTL,MTL @ OTT,AWAY,W,3,0
2010-2011,2010020100,2010-10-23,NJD,NJD vs. BUF,HOME,L,1,6
2010-2011,2010020103,2010-10-23,NYI,NYI @ FLA,AWAY,L,3,4
2010-2011,2010020098,2010-10-23,NYR,NYR @ BOS,AWAY,W,3,2
2010-2011,2010020099,2010-10-23,OTT,OTT vs. MTL,HOME,L,0,3
2010-2011,2010020101,2010-10-23,PHI,PHI vs. TOR,HOME,W,5,2
2010-2011,2010020096,2010-10-23,STL,STL vs. CHI,HOME,W,4,2
2010-2011,2010020101,2010-10-23,TOR,TOR @ PHI,AWAY,L,2,5
2010-2011,2010020097,2010-10-23,VAN,VAN vs. MIN,HOME,W,5,1
2010-2011,2010020102,2010-10-23,WSH,WSH vs. ATL,HOME,W,4,3
2010-2011,2010020109,2010-10-24,CAR,CAR @ PHX,AWAY,W,4,3
2010-2011,2010020107,2010-10-24,CBJ,CBJ @ CHI,AWAY,W,3,2
2010-2011,2010020107,2010-10-24,CHI,CHI vs. CBJ,HOME,L,2,3
2010-2011,2010020108,2010-10-24,COL,COL vs. LAK,HOME,L,4,6
2010-2011,2010020106,2010-10-24,DAL,DAL vs. NSH,HOME,L,0,1
2010-2011,2010020110,2010-10-24,EDM,EDM vs. SJS,HOME,L,1,6
2010-2011,2010020108,2010-10-24,LAK,LAK @ COL,AWAY,W,6,4
2010-2011,2010020112,2010-10-24,NJD,NJD @ NYR,AWAY,L,1,3
2010-2011,2010020106,2010-10-24,NSH,NSH @ DAL,AWAY,W,1,0
2010-2011,2010020111,2010-10-24,NSH,NSH @ TBL,AWAY,W,4,3
2010-2011,2010020112,2010-10-24,NYR,NYR vs. NJD,HOME,W,3,1
2010-2011,2010020109,2010-10-24,PHX,PHX vs. CAR,HOME,L,3,4
2010-2011,2010020105,2010-10-24,PIT,PIT @ STL,AWAY,L,0,1
2010-2011,2010020110,2010-10-24,SJS,SJS @ EDM,AWAY,W,6,1
2010-2011,2010020105,2010-10-24,STL,STL vs. PIT,HOME,W,1,0
2010-2011,2010020111,2010-10-24,TBL,TBL vs. NSH,HOME,L,3,4
2010-2011,2010020114,2010-10-25,CBJ,CBJ vs. PHI,HOME,W,2,1
2010-2011,2010020113,2010-10-25,CGY,CGY vs. SJS,HOME,W,4,0
2010-2011,2010020115,2010-10-25,MTL,MTL vs. PHX,HOME,W,3,2
2010-2011,2010020114,2010-10-25,PHI,PHI @ CBJ,AWAY,L,1,2
2010-2011,2010020115,2010-10-25,PHX,PHX @ MTL,AWAY,L,2,3
2010-2011,2010020113,2010-10-25,SJS,SJS @ CGY,AWAY,L,0,4
2010-2011,2010020118,2010-10-26,BUF,BUF @ PHI,AWAY,L,3,6
2010-2011,2010020117,2010-10-26,FLA,FLA @ TOR,AWAY,L,1,3
2010-2011,2010020116,2010-10-26,LAK,LAK @ MIN,AWAY,W,3,2
2010-2011,2010020116,2010-10-26,MIN,MIN vs. LAK,HOME,L,2,3
2010-2011,2010020119,2010-10-26,OTT,OTT vs. PHX,HOME,W,5,2
2010-2011,2010020118,2010-10-26,PHI,PHI vs. BUF,HOME,W,6,3
2010-2011,2010020119,2010-10-26,PHX,PHX @ OTT,AWAY,L,2,5
2010-2011,2010020117,2010-10-26,TOR,TOR vs. FLA,HOME,W,3,1
2010-2011,2010020121,2010-10-27,ANA,ANA @ DAL,AWAY,W,5,2
2010-2011,2010020123,2010-10-27,ATL,ATL @ NYR,AWAY,W,6,4
2010-2011,2010020124,2010-10-27,CAR,CAR vs. WSH,HOME,L,0,3
2010-2011,2010020120,2010-10-27,CGY,CGY vs. EDM,HOME,W,5,4
2010-2011,2010020122,2010-10-27,COL,COL @ VAN,AWAY,L,3,4
2010-2011,2010020121,2010-10-27,DAL,DAL vs. ANA,HOME,L,2,5
2010-2011,2010020120,2010-10-27,EDM,EDM @ CGY,AWAY,L,4,5
2010-2011,2010020125,2010-10-27,MTL,MTL vs. NYI,HOME,W,5,3
2010-2011,2010020125,2010-10-27,NYI,NYI @ MTL,AWAY,L,3,5
2010-2011,2010020123,2010-10-27,NYR,NYR vs. ATL,HOME,L,4,6
2010-2011,2010020126,2010-10-27,PIT,PIT @ TBL,AWAY,L,3,5
2010-2011,2010020126,2010-10-27,TBL,TBL vs. PIT,HOME,W,5,3
2010-2011,2010020122,2010-10-27,VAN,VAN vs. COL,HOME,W,4,3
2010-2011,2010020124,2010-10-27,WSH,WSH @ CAR,AWAY,W,3,0
2010-2011,2010020129,2010-10-28,BOS,BOS vs. TOR,HOME,W,2,0
2010-2011,2010020131,2010-10-28,CBJ,CBJ vs. EDM,HOME,W,3,2
2010-2011,2010020127,2010-10-28,CHI,CHI vs. LAK,HOME,W,3,1
2010-2011,2010020130,2010-10-28,DET,DET vs. PHX,HOME,L,2,4
2010-2011,2010020131,2010-10-28,EDM,EDM @ CBJ,AWAY,L,2,3
2010-2011,2010020132,2010-10-28,FLA,FLA @ OTT,AWAY,L,3,5
2010-2011,2010020127,2010-10-28,LAK,LAK @ CHI,AWAY,L,1,3
2010-2011,2010020128,2010-10-28,NJD,NJD @ SJS,AWAY,L,2,5
2010-2011,2010020132,2010-10-28,OTT,OTT vs. FLA,HOME,W,5,3
2010-2011,2010020130,2010-10-28,PHX,PHX @ DET,AWAY,W,4,2
2010-2011,2010020128,2010-10-28,SJS,SJS vs. NJD,HOME,W,5,2
2010-2011,2010020129,2010-10-28,TOR,TOR @ BOS,AWAY,L,0,2
2010-2011,2010020140,2010-10-29,ATL,ATL vs. BUF,HOME,W,4,3
2010-2011,2010020140,2010-10-29,BUF,BUF @ ATL,AWAY,L,3,4
2010-2011,2010020138,2010-10-29,CAR,CAR @ NYR,AWAY,W,4,3
2010-2011,2010020136,2010-10-29,CGY,CGY vs. COL,HOME,L,5,6
2010-2011,2010020136,2010-10-29,COL,COL @ CGY,AWAY,W,6,5
2010-2011,2010020135,2010-10-29,DAL,DAL vs. LAK,HOME,L,2,5
2010-2011,2010020135,2010-10-29,LAK,LAK @ DAL,AWAY,W,5,2
2010-2011,2010020134,2010-10-29,MIN,MIN vs. WSH,HOME,W,2,1
2010-2011,2010020137,2010-10-29,MTL,MTL @ NYI,AWAY,W,3,1
2010-2011,2010020133,2010-10-29,NSH,NSH vs. STL,HOME,L,0,3
2010-2011,2010020137,2010-10-29,NYI,NYI vs. MTL,HOME,L,1,3
2010-2011,2010020138,2010-10-29,NYR,NYR vs. CAR,HOME,L,3,4
2010-2011,2010020139,2010-10-29,PHI,PHI @ PIT,AWAY,W,3,2
2010-2011,2010020139,2010-10-29,PIT,PIT vs. PHI,HOME,L,2,3
2010-2011,2010020133,2010-10-29,STL,STL @ NSH,AWAY,W,3,0
2010-2011,2010020134,2010-10-29,WSH,WSH @ MIN,AWAY,L,1,2
2010-2011,2010020142,2010-10-30,ANA,ANA vs. NJD,HOME,L,1,2
2010-2011,2010020145,2010-10-30,BOS,BOS @ OTT,AWAY,W,4,0
2010-2011,2010020147,2010-10-30,CAR,CAR vs. PIT,HOME,L,0,3
2010-2011,2010020141,2010-10-30,CHI,CHI vs. EDM,HOME,L,4,7
2010-2011,2010020148,2010-10-30,DET,DET vs. NSH,HOME,W,5,2
2010-2011,2010020141,2010-10-30,EDM,EDM @ CHI,AWAY,W,7,4
2010-2011,2010020144,2010-10-30,FLA,FLA @ MTL,AWAY,W,3,1
2010-2011,2010020144,2010-10-30,MTL,MTL vs. FLA,HOME,L,1,3
2010-2011,2010020142,2010-10-30,NJD,NJD @ ANA,AWAY,W,2,1
2010-2011,2010020148,2010-10-30,NSH,NSH @ DET,AWAY,L,2,5
2010-2011,2010020146,2010-10-30,NYI,NYI @ PHI,AWAY,L,1,6
2010-2011,2010020143,2010-10-30,NYR,NYR @ TOR,AWAY,W,2,0
2010-2011,2010020145,2010-10-30,OTT,OTT vs. BOS,HOME,L,0,4
2010-2011,2010020146,2010-10-30,PHI,PHI vs. NYI,HOME,W,6,1
2010-2011,2010020147,2010-10-30,PIT,PIT @ CAR,AWAY,W,3,0
2010-2011,2010020143,2010-10-30,TOR,TOR vs. NYR,HOME,L,0,2
2010-2011,2010020156,2010-10-31,ANA,ANA @ SJS,AWAY,L,2,5
2010-2011,2010020149,2010-10-31,ATL,ATL @ STL,AWAY,L,3,4
2010-2011,2010020151,2010-10-31,BUF,BUF @ DAL,AWAY,L,0,4
2010-2011,2010020152,2010-10-31,CBJ,CBJ @ COL,AWAY,L,1,5
2010-2011,2010020154,2010-10-31,CGY,CGY vs. WSH,HOME,L,2,7
2010-2011,2010020150,2010-10-31,CHI,CHI @ MIN,AWAY,W,3,1
2010-2011,2010020152,2010-10-31,COL,COL vs. CBJ,HOME,W,5,1
2010-2011,2010020151,2010-10-31,DAL,DAL vs. BUF,HOME,W,4,0
2010-2011,2010020155,2010-10-31,LAK,LAK vs. NJD,HOME,W,3,1
2010-2011,2010020150,2010-10-31,MIN,MIN vs. CHI,HOME,L,1,3
2010-2011,2010020155,2010-10-31,NJD,NJD @ LAK,AWAY,L,1,3
2010-2011,2010020153,2010-10-31,PHX,PHX vs. TBL,HOME,L,0,3
2010-2011,2010020156,2010-10-31,SJS,SJS vs. ANA,HOME,W,5,2
2010-2011,2010020149,2010-10-31,STL,STL vs. ATL,HOME,W,4,3
2010-2011,2010020153,2010-10-31,TBL,TBL @ PHX,AWAY,W,3,0
2010-2011,2010020154,2010-10-31,WSH,WSH @ CGY,AWAY,W,7,2
2010-2011,2010020158,2010-11-01,CAR,CAR @ PHI,AWAY,L,2,3
2010-2011,2010020157,2010-11-01,CHI,CHI @ NYR,AWAY,L,2,3
2010-2011,2010020157,2010-11-01,NYR,NYR vs. CHI,HOME,W,3,2
2010-2011,2010020158,2010-11-01,PHI,PHI vs. CAR,HOME,W,3,2
2010-2011,2010020161,2010-11-02,CBJ,CBJ vs. MTL,HOME,W,3,0
2010-2011,2010020161,2010-11-02,MTL,MTL @ CBJ,AWAY,L,0,3
2010-2011,2010020159,2010-11-02,NJD,NJD @ VAN,AWAY,L,0,3
2010-2011,2010020160,2010-11-02,OTT,OTT @ TOR,AWAY,W,3,2
2010-2011,2010020160,2010-11-02,TOR,TOR vs. OTT,HOME,L,2,3
2010-2011,2010020159,2010-11-02,VAN,VAN vs. NJD,HOME,W,3,0
2010-2011,2010020167,2010-11-03,ATL,ATL @ FLA,AWAY,W,4,3
2010-2011,2010020164,2010-11-03,BOS,BOS @ BUF,AWAY,W,5,2
2010-2011,2010020164,2010-11-03,BUF,BUF vs. BOS,HOME,L,2,5
2010-2011,2010020166,2010-11-03,CAR,CAR vs. NYI,HOME,W,7,2
2010-2011,2010020163,2010-11-03,EDM,EDM vs. VAN,HOME,L,3,4
2010-2011,2010020167,2010-11-03,FLA,FLA vs. ATL,HOME,L,3,4
2010-2011,2010020162,2010-11-03,MIN,MIN vs. SJS,HOME,W,1,0
2010-2011,2010020166,2010-11-03,NYI,NYI @ CAR,AWAY,L,2,7
2010-2011,2010020162,2010-11-03,SJS,SJS @ MIN,AWAY,L,0,1
