SEASON_ID,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,HOME_AWAY,WL,PTS,PTS_AGAINST
2018-2019,2018020030,2018-10-07,CHI,CHI vs. TOR,HOME,L,6,7
2018-2019,2018020026,2018-10-07,COL,COL vs. PHI,HOME,W,5,2
2018-2019,2018020025,2018-10-07,MIN,MIN vs. VGK,HOME,L,1,2
2018-2019,2018020029,2018-10-07,NYR,NYR @ CAR,AWAY,L,5,8
2018-2019,2018020026,2018-10-07,PHI,PHI @ COL,AWAY,L,2,5
2018-2019,2018020024,2018-10-07,STL,STL vs. CHI,HOME,L,4,5
2018-2019,2018020030,2018-10-07,TOR,TOR @ CHI,AWAY,W,7,6
2018-2019,2018020028,2018-10-07,VAN,VAN @ CGY,AWAY,L,4,7
2018-2019,2018020025,2018-10-07,VGK,VGK @ MIN,AWAY,W,2,1
2018-2019,2018020032,2018-10-08,BOS,BOS vs. OTT,HOME,W,6,3
2018-2019,2018020034,2018-10-08,BUF,BUF vs. VGK,HOME,W,4,2
2018-2019,2018020031,2018-10-08,DET,DET @ LAK,AWAY,L,2,4
2018-2019,2018020031,2018-10-08,LAK,LAK vs. DET,HOME,W,4,2
2018-2019,2018020033,2018-10-08,NYI,NYI vs. SJS,HOME,W,4,0
2018-2019,2018020032,2018-10-08,OTT,OTT @ BOS,AWAY,L,3,6
2018-2019,2018020033,2018-10-08,SJS,SJS @ NYI,AWAY,L,0,4
2018-2019,2018020034,2018-10-08,VGK,VGK @ BUF,AWAY,L,2,4
2018-2019,2018020035,2018-10-09,ANA,ANA vs. DET,HOME,W,3,2
2018-2019,2018020037,2018-10-09,CAR,CAR vs. VAN,HOME,W,5,3
2018-2019,2018020038,2018-10-09,CBJ,CBJ vs. COL,HOME,W,5,2
2018-2019,2018020038,2018-10-09,COL,COL @ CBJ,AWAY,L,2,5
2018-2019,2018020035,2018-10-09,DET,DET @ ANA,AWAY,L,2,3
2018-2019,2018020036,2018-10-09,PHI,PHI vs. SJS,HOME,L,2,8
2018-2019,2018020036,2018-10-09,SJS,SJS @ PHI,AWAY,W,8,2
2018-2019,2018020037,2018-10-09,VAN,VAN @ CAR,AWAY,L,3,5
2018-2019,2018020039,2018-10-10,CGY,CGY @ NSH,AWAY,W,3,0
2018-2019,2018020041,2018-10-10,DAL,DAL vs. TOR,HOME,L,4,7
2018-2019,2018020040,2018-10-10,LAK,LAK @ WPG,AWAY,L,1,2
2018-2019,2018020039,2018-10-10,NSH,NSH vs. CGY,HOME,L,0,3
2018-2019,2018020042,2018-10-10,OTT,OTT vs. PHI,HOME,L,4,7
2018-2019,2018020042,2018-10-10,PHI,PHI @ OTT,AWAY,W,7,4
2018-2019,2018020041,2018-10-10,TOR,TOR @ DAL,AWAY,W,7,4
2018-2019,2018020040,2018-10-10,WPG,WPG vs. LAK,HOME,W,2,1
2018-2019,2018020044,2018-10-11,ANA,ANA vs. ARI,HOME,L,2,3
2018-2019,2018020044,2018-10-11,ARI,ARI @ ANA,AWAY,W,3,2
2018-2019,2018020045,2018-10-11,BOS,BOS vs. EDM,HOME,W,4,1
2018-2019,2018020046,2018-10-11,BUF,BUF vs. COL,HOME,L,1,6
2018-2019,2018020047,2018-10-11,CBJ,CBJ @ FLA,AWAY,W,5,4
2018-2019,2018020046,2018-10-11,COL,COL @ BUF,AWAY,W,6,1
2018-2019,2018020052,2018-10-11,DET,DET vs. TOR,HOME,L,3,5
2018-2019,2018020045,2018-10-11,EDM,EDM @ BOS,AWAY,L,1,4
2018-2019,2018020047,2018-10-11,FLA,FLA vs. CBJ,HOME,L,4,5
2018-2019,2018020051,2018-10-11,LAK,LAK @ MTL,AWAY,W,3,0
2018-2019,2018020051,2018-10-11,MTL,MTL vs. LAK,HOME,L,0,3
2018-2019,2018020048,2018-10-11,NJD,NJD vs. WSH,HOME,W,6,0
2018-2019,2018020049,2018-10-11,NYR,NYR vs. SJS,HOME,W,3,2
2018-2019,2018020050,2018-10-11,PIT,PIT vs. VGK,HOME,W,4,2
2018-2019,2018020049,2018-10-11,SJS,SJS @ NYR,AWAY,L,2,3
2018-2019,2018020053,2018-10-11,TBL,TBL vs. VAN,HOME,L,1,4
2018-2019,2018020052,2018-10-11,TOR,TOR @ DET,AWAY,W,5,3
2018-2019,2018020053,2018-10-11,VAN,VAN @ TBL,AWAY,W,4,1
2018-2019,2018020043,2018-10-11,VGK,VGK @ WSH,AWAY,L,2,5
2018-2019,2018020050,2018-10-11,VGK,VGK @ PIT,AWAY,L,2,4
2018-2019,2018020043,2018-10-11,WSH,WSH vs. VGK,HOME,W,5,2
2018-2019,2018020048,2018-10-11,WSH,WSH @ NJD,AWAY,L,0,6
2018-2019,2018020054,2018-10-12,CGY,CGY @ STL,AWAY,L,3,5
2018-2019,2018020056,2018-10-12,CHI,CHI @ MIN,AWAY,L,3,4
2018-2019,2018020056,2018-10-12,MIN,MIN vs. CHI,HOME,W,4,3
2018-2019,2018020055,2018-10-12,NSH,NSH vs. WPG,HOME,W,3,0
2018-2019,2018020054,2018-10-12,STL,STL vs. CGY,HOME,W,5,3
2018-2019,2018020055,2018-10-12,WPG,WPG @ NSH,AWAY,L,0,3
2018-2019,2018020061,2018-10-13,BOS,BOS vs. DET,HOME,W,8,2
2018-2019,2018020060,2018-10-13,CAR,CAR @ MIN,AWAY,W,5,4
2018-2019,2018020063,2018-10-13,CBJ,CBJ @ TBL,AWAY,L,2,8
2018-2019,2018020061,2018-10-13,DET,DET @ BOS,AWAY,L,2,8
2018-2019,2018020057,2018-10-13,EDM,EDM @ NYR,AWAY,W,2,1
2018-2019,2018020064,2018-10-13,FLA,FLA vs. VAN,HOME,L,2,3
2018-2019,2018020059,2018-10-13,LAK,LAK @ OTT,AWAY,L,1,5
2018-2019,2018020060,2018-10-13,MIN,MIN vs. CAR,HOME,L,4,5
2018-2019,2018020062,2018-10-13,MTL,MTL vs. PIT,HOME,W,4,3
2018-2019,2018020057,2018-10-13,NYR,NYR vs. EDM,HOME,L,1,2
2018-2019,2018020059,2018-10-13,OTT,OTT vs. LAK,HOME,W,5,1
2018-2019,2018020058,2018-10-13,PHI,PHI vs. VGK,HOME,L,0,1
2018-2019,2018020062,2018-10-13,PIT,PIT @ MTL,AWAY,L,3,4
2018-2019,2018020063,2018-10-13,TBL,TBL vs. CBJ,HOME,W,8,2
2018-2019,2018020065,2018-10-13,TOR,TOR @ WSH,AWAY,W,4,2
2018-2019,2018020064,2018-10-13,VAN,VAN @ FLA,AWAY,W,3,2
2018-2019,2018020058,2018-10-13,VGK,VGK @ PHI,AWAY,W,1,0
2018-2019,2018020065,2018-10-13,WSH,WSH vs. TOR,HOME,L,2,4
2018-2019,2018020067,2018-10-14,ANA,ANA @ DAL,AWAY,L,3,5
2018-2019,2018020072,2018-10-14,ANA,ANA @ STL,AWAY,W,3,2
2018-2019,2018020069,2018-10-14,ARI,ARI vs. BUF,HOME,L,0,3
2018-2019,2018020069,2018-10-14,BUF,BUF @ ARI,AWAY,W,3,0
2018-2019,2018020073,2018-10-14,CAR,CAR @ WPG,AWAY,L,1,3
2018-2019,2018020070,2018-10-14,CGY,CGY @ COL,AWAY,W,3,2
2018-2019,2018020068,2018-10-14,CHI,CHI vs. STL,HOME,W,4,3
2018-2019,2018020070,2018-10-14,COL,COL vs. CGY,HOME,L,2,3
2018-2019,2018020067,2018-10-14,DAL,DAL vs. ANA,HOME,W,5,3
2018-2019,2018020071,2018-10-14,NJD,NJD vs. SJS,HOME,W,3,2
2018-2019,2018020066,2018-10-14,NSH,NSH vs. NYI,HOME,W,5,2
2018-2019,2018020066,2018-10-14,NYI,NYI @ NSH,AWAY,L,2,5
2018-2019,2018020071,2018-10-14,SJS,SJS @ NJD,AWAY,L,2,3
2018-2019,2018020068,2018-10-14,STL,STL @ CHI,AWAY,L,3,4
2018-2019,2018020072,2018-10-14,STL,STL vs. ANA,HOME,L,2,3
2018-2019,2018020073,2018-10-14,WPG,WPG vs. CAR,HOME,W,3,1
2018-2019,2018020076,2018-10-15,DAL,DAL @ OTT,AWAY,L,1,4
2018-2019,2018020075,2018-10-15,DET,DET @ MTL,AWAY,L,3,7
2018-2019,2018020074,2018-10-15,LAK,LAK @ TOR,AWAY,L,1,4
2018-2019,2018020075,2018-10-15,MTL,MTL vs. DET,HOME,W,7,3
2018-2019,2018020076,2018-10-15,OTT,OTT vs. DAL,HOME,W,4,1
2018-2019,2018020074,2018-10-15,TOR,TOR vs. LAK,HOME,W,4,1
2018-2019,2018020082,2018-10-16,CAR,CAR @ TBL,AWAY,L,2,4
2018-2019,2018020079,2018-10-16,COL,COL @ NYR,AWAY,L,2,3
2018-2019,2018020078,2018-10-16,DAL,DAL @ NJD,AWAY,L,0,3
2018-2019,2018020080,2018-10-16,FLA,FLA @ PHI,AWAY,L,5,6
2018-2019,2018020077,2018-10-16,MIN,MIN @ NSH,AWAY,L,2,4
2018-2019,2018020078,2018-10-16,NJD,NJD vs. DAL,HOME,W,3,0
2018-2019,2018020077,2018-10-16,NSH,NSH vs. MIN,HOME,W,4,2
2018-2019,2018020079,2018-10-16,NYR,NYR vs. COL,HOME,W,3,2
2018-2019,2018020080,2018-10-16,PHI,PHI vs. FLA,HOME,W,6,5
2018-2019,2018020081,2018-10-16,PIT,PIT vs. VAN,HOME,L,2,3
2018-2019,2018020082,2018-10-16,TBL,TBL vs. CAR,HOME,W,4,2
2018-2019,2018020081,2018-10-16,VAN,VAN @ PIT,AWAY,W,3,2
2018-2019,2018020083,2018-10-17,ARI,ARI @ MIN,AWAY,L,1,2
2018-2019,2018020085,2018-10-17,BUF,BUF @ VGK,AWAY,L,1,4
2018-2019,2018020084,2018-10-17,EDM,EDM @ WPG,AWAY,W,5,4
2018-2019,2018020083,2018-10-17,MIN,MIN vs. ARI,HOME,W,2,1
2018-2019,2018020086,2018-10-17,MTL,MTL vs. STL,HOME,W,3,2
2018-2019,2018020087,2018-10-17,NYR,NYR @ WSH,AWAY,L,3,4
2018-2019,2018020086,2018-10-17,STL,STL @ MTL,AWAY,L,2,3
2018-2019,2018020085,2018-10-17,VGK,VGK vs. BUF,HOME,W,4,1
2018-2019,2018020084,2018-10-17,WPG,WPG vs. EDM,HOME,L,4,5
2018-2019,2018020087,2018-10-17,WSH,WSH vs. NYR,HOME,W,4,3
2018-2019,2018020089,2018-10-18,ANA,ANA vs. NYI,HOME,W,4,1
2018-2019,2018020088,2018-10-18,BOS,BOS @ CGY,AWAY,L,2,5
2018-2019,2018020092,2018-10-18,CBJ,CBJ vs. PHI,HOME,W,6,3
2018-2019,2018020088,2018-10-18,CGY,CGY vs. BOS,HOME,W,5,2
2018-2019,2018020091,2018-10-18,COL,COL @ NJD,AWAY,W,5,3
2018-2019,2018020093,2018-10-18,DET,DET @ TBL,AWAY,L,1,3
2018-2019,2018020091,2018-10-18,NJD,NJD vs. COL,HOME,L,3,5
2018-2019,2018020089,2018-10-18,NYI,NYI @ ANA,AWAY,L,1,4
2018-2019,2018020092,2018-10-18,PHI,PHI @ CBJ,AWAY,L,3,6
2018-2019,2018020090,2018-10-18,PIT,PIT @ TOR,AWAY,W,3,0
2018-2019,2018020093,2018-10-18,TBL,TBL vs. DET,HOME,W,3,1
2018-2019,2018020090,2018-10-18,TOR,TOR vs. PIT,HOME,L,0,3
2018-2019,2018020095,2018-10-19,ARI,ARI @ CHI,AWAY,W,4,1
2018-2019,2018020096,2018-10-19,BOS,BOS @ EDM,AWAY,L,2,3
2018-2019,2018020098,2018-10-19,BUF,BUF @ SJS,AWAY,L,1,5
2018-2019,2018020095,2018-10-19,CHI,CHI vs. ARI,HOME,L,1,4
2018-2019,2018020096,2018-10-19,EDM,EDM vs. BOS,HOME,W,3,2
2018-2019,2018020099,2018-10-19,FLA,FLA @ WSH,AWAY,W,6,5
2018-2019,2018020097,2018-10-19,LAK,LAK vs. NYI,HOME,L,2,7
2018-2019,2018020097,2018-10-19,NYI,NYI @ LAK,AWAY,W,7,2
2018-2019,2018020098,2018-10-19,SJS,SJS vs. BUF,HOME,W,5,1
2018-2019,2018020094,2018-10-19,VAN,VAN @ WPG,AWAY,L,1,4
2018-2019,2018020094,2018-10-19,WPG,WPG vs. VAN,HOME,W,4,1
2018-2019,2018020099,2018-10-19,WSH,WSH vs. FLA,HOME,L,5,6
2018-2019,2018020104,2018-10-20,ARI,ARI @ WPG,AWAY,L,3,5
2018-2019,2018020105,2018-10-20,BUF,BUF @ LAK,AWAY,W,5,1
2018-2019,2018020103,2018-10-20,CAR,CAR vs. COL,HOME,L,1,3
2018-2019,2018020109,2018-10-20,CBJ,CBJ vs. CHI,HOME,L,1,4
2018-2019,2018020101,2018-10-20,CGY,CGY vs. NSH,HOME,L,3,5
2018-2019,2018020109,2018-10-20,CHI,CHI @ CBJ,AWAY,W,4,1
2018-2019,2018020103,2018-10-20,COL,COL @ CAR,AWAY,W,3,1
2018-2019,2018020100,2018-10-20,DAL,DAL vs. MIN,HOME,L,1,3
2018-2019,2018020108,2018-10-20,DET,DET @ FLA,AWAY,W,4,3
2018-2019,2018020108,2018-10-20,FLA,FLA vs. DET,HOME,L,3,4
2018-2019,2018020105,2018-10-20,LAK,LAK vs. BUF,HOME,L,1,5
2018-2019,2018020100,2018-10-20,MIN,MIN @ DAL,AWAY,W,3,1
2018-2019,2018020107,2018-10-20,MTL,MTL @ OTT,AWAY,L,3,4
2018-2019,2018020102,2018-10-20,NJD,NJD @ PHI,AWAY,L,2,5
2018-2019,2018020101,2018-10-20,NSH,NSH @ CGY,AWAY,W,5,3
2018-2019,2018020107,2018-10-20,OTT,OTT vs. MTL,HOME,W,4,3
2018-2019,2018020102,2018-10-20,PHI,PHI vs. NJD,HOME,W,5,2
2018-2019,2018020106,2018-10-20,STL,STL @ TOR,AWAY,W,4,1
2018-2019,2018020106,2018-10-20,TOR,TOR vs. STL,HOME,L,1,4
2018-2019,2018020104,2018-10-20,WPG,WPG vs. ARI,HOME,W,5,3
2018-2019,2018020113,2018-10-21,ANA,ANA @ VGK,AWAY,L,1,3
2018-2019,2018020112,2018-10-21,BOS,BOS @ VAN,AWAY,L,1,2
2018-2019,2018020115,2018-10-21,CGY,CGY @ NYR,AWAY,W,4,1
2018-2019,2018020116,2018-10-21,CHI,CHI vs. TBL,HOME,L,3,6
2018-2019,2018020111,2018-10-21,EDM,EDM vs. NSH,HOME,L,0,3
2018-2019,2018020110,2018-10-21,MIN,MIN vs. TBL,HOME,W,5,4
2018-2019,2018020111,2018-10-21,NSH,NSH @ EDM,AWAY,W,3,0
2018-2019,2018020114,2018-10-21,NYI,NYI @ SJS,AWAY,L,1,4
2018-2019,2018020115,2018-10-21,NYR,NYR vs. CGY,HOME,L,1,4
2018-2019,2018020114,2018-10-21,SJS,SJS vs. NYI,HOME,W,4,1
2018-2019,2018020110,2018-10-21,TBL,TBL @ MIN,AWAY,L,4,5
2018-2019,2018020116,2018-10-21,TBL,TBL @ CHI,AWAY,W,6,3
2018-2019,2018020112,2018-10-21,VAN,VAN vs. BOS,HOME,W,2,1
2018-2019,2018020113,2018-10-21,VGK,VGK vs. ANA,HOME,W,3,1
2018-2019,2018020117,2018-10-22,ANA,ANA vs. BUF,HOME,L,2,4
2018-2019,2018020117,2018-10-22,BUF,BUF @ ANA,AWAY,W,4,2
2018-2019,2018020119,2018-10-22,CAR,CAR @ DET,AWAY,W,3,1
2018-2019,2018020118,2018-10-22,COL,COL @ PHI,AWAY,W,4,1
2018-2019,2018020119,2018-10-22,DET,DET vs. CAR,HOME,L,1,3
2018-2019,2018020118,2018-10-22,PHI,PHI vs. COL,HOME,L,1,4
2018-2019,2018020123,2018-10-23,ARI,ARI @ CBJ,AWAY,W,4,1
2018-2019,2018020125,2018-10-23,BOS,BOS @ OTT,AWAY,W,4,1
2018-2019,2018020123,2018-10-23,CBJ,CBJ vs. ARI,HOME,L,1,4
2018-2019,2018020124,2018-10-23,CGY,CGY @ MTL,AWAY,L,2,3
2018-2019,2018020122,2018-10-23,FLA,FLA @ NYR,AWAY,L,2,5
2018-2019,2018020124,2018-10-23,MTL,MTL vs. CGY,HOME,W,3,2
2018-2019,2018020122,2018-10-23,NYR,NYR vs. FLA,HOME,W,5,2
2018-2019,2018020125,2018-10-23,OTT,OTT vs. BOS,HOME,L,1,4
2018-2019,2018020120,2018-10-23,STL,STL @ WPG,AWAY,L,4,5
2018-2019,2018020121,2018-10-23,VAN,VAN vs. WSH,HOME,L,2,5
2018-2019,2018020120,2018-10-23,WPG,WPG vs. STL,HOME,W,5,4
2018-2019,2018020121,2018-10-23,WSH,WSH @ VAN,AWAY,W,5,2
2018-2019,2018020127,2018-10-24,ANA,ANA @ CHI,AWAY,L,1,3
2018-2019,2018020127,2018-10-24,CHI,CHI vs. ANA,HOME,W,3,1
2018-2019,2018020128,2018-10-24,DAL,DAL vs. LAK,HOME,W,4,2
2018-2019,2018020129,2018-10-24,EDM,EDM vs. PIT,HOME,L,5,6
2018-2019,2018020130,2018-10-24,FLA,FLA @ NYI,AWAY,W,3,2
2018-2019,2018020128,2018-10-24,LAK,LAK @ DAL,AWAY,L,2,4
2018-2019,2018020126,2018-10-24,NSH,NSH vs. SJS,HOME,L,4,5
2018-2019,2018020130,2018-10-24,NYI,NYI vs. FLA,HOME,L,2,3
2018-2019,2018020129,2018-10-24,PIT,PIT @ EDM,AWAY,W,6,5
2018-2019,2018020126,2018-10-24,SJS,SJS @ NSH,AWAY,W,5,4
2018-2019,2018020131,2018-10-24,TOR,TOR @ WPG,AWAY,W,4,2
2018-2019,2018020131,2018-10-24,WPG,WPG vs. TOR,HOME,L,2,4
2018-2019,2018020134,2018-10-25,BOS,BOS vs. PHI,HOME,W,3,0
2018-2019,2018020135,2018-10-25,BUF,BUF vs. MTL,HOME,W,4,3
2018-2019,2018020132,2018-10-25,COL,COL vs. TBL,HOME,L,0,1
2018-2019,2018020135,2018-10-25,MTL,MTL @ BUF,AWAY,L,3,4
2018-2019,2018020136,2018-10-25,NJD,NJD vs. NSH,HOME,L,3,4
2018-2019,2018020136,2018-10-25,NSH,NSH @ NJD,AWAY,W,4,3
2018-2019,2018020134,2018-10-25,PHI,PHI @ BOS,AWAY,L,0,3
2018-2019,2018020132,2018-10-25,TBL,TBL @ COL,AWAY,W,1,0
2018-2019,2018020133,2018-10-25,VAN,VAN @ VGK,AWAY,W,3,2
2018-2019,2018020133,2018-10-25,VGK,VGK vs. VAN,HOME,L,2,3
2018-2019,2018020140,2018-10-26,ANA,ANA @ DAL,AWAY,L,2,5
2018-2019,2018020143,2018-10-26,ARI,ARI vs. VAN,HOME,W,4,1
2018-2019,2018020146,2018-10-26,CAR,CAR vs. SJS,HOME,W,4,3
2018-2019,2018020137,2018-10-26,CBJ,CBJ @ STL,AWAY,W,7,4
2018-2019,2018020141,2018-10-26,CGY,CGY vs. PIT,HOME,L,1,9
2018-2019,2018020139,2018-10-26,CHI,CHI vs. NYR,HOME,W,4,1
2018-2019,2018020140,2018-10-26,DAL,DAL vs. ANA,HOME,W,5,2
2018-2019,2018020145,2018-10-26,DET,DET vs. WPG,HOME,L,1,2
2018-2019,2018020142,2018-10-26,EDM,EDM vs. WSH,HOME,W,4,1
2018-2019,2018020138,2018-10-26,LAK,LAK @ MIN,AWAY,L,1,4
2018-2019,2018020138,2018-10-26,MIN,MIN vs. LAK,HOME,W,4,1
2018-2019,2018020139,2018-10-26,NYR,NYR @ CHI,AWAY,L,1,4
2018-2019,2018020141,2018-10-26,PIT,PIT @ CGY,AWAY,W,9,1
2018-2019,2018020146,2018-10-26,SJS,SJS @ CAR,AWAY,L,3,4
2018-2019,2018020137,2018-10-26,STL,STL vs. CBJ,HOME,L,4,7
2018-2019,2018020144,2018-10-26,TBL,TBL @ VGK,AWAY,W,3,2
2018-2019,2018020143,2018-10-26,VAN,VAN @ ARI,AWAY,L,1,4
2018-2019,2018020144,2018-10-26,VGK,VGK vs. TBL,HOME,L,2,3
2018-2019,2018020145,2018-10-26,WPG,WPG @ DET,AWAY,W,2,1
2018-2019,2018020142,2018-10-26,WSH,WSH @ EDM,AWAY,L,1,4
2018-2019,2018020152,2018-10-27,BOS,BOS vs. MTL,HOME,L,0,3
2018-2019,2018020154,2018-10-27,BUF,BUF @ CBJ,AWAY,L,4,5
2018-2019,2018020154,2018-10-27,CBJ,CBJ vs. BUF,HOME,W,5,4
2018-2019,2018020151,2018-10-27,CGY,CGY vs. WSH,HOME,L,3,4
2018-2019,2018020147,2018-10-27,COL,COL vs. OTT,HOME,W,6,3
2018-2019,2018020150,2018-10-27,EDM,EDM @ NSH,AWAY,W,5,3
2018-2019,2018020148,2018-10-27,FLA,FLA @ NJD,AWAY,L,2,3
2018-2019,2018020152,2018-10-27,MTL,MTL @ BOS,AWAY,W,3,0
2018-2019,2018020148,2018-10-27,NJD,NJD vs. FLA,HOME,W,3,2
2018-2019,2018020150,2018-10-27,NSH,NSH vs. EDM,HOME,L,3,5
2018-2019,2018020149,2018-10-27,NYI,NYI @ PHI,AWAY,W,6,1
2018-2019,2018020147,2018-10-27,OTT,OTT @ COL,AWAY,L,3,6
2018-2019,2018020149,2018-10-27,PHI,PHI vs. NYI,HOME,L,1,6
2018-2019,2018020153,2018-10-27,TOR,TOR vs. WPG,HOME,W,3,2
2018-2019,2018020153,2018-10-27,WPG,WPG @ TOR,AWAY,L,2,3
2018-2019,2018020151,2018-10-27,WSH,WSH @ CGY,AWAY,W,4,3
2018-2019,2018020157,2018-10-28,ARI,ARI vs. TBL,HOME,W,7,1
2018-2019,2018020161,2018-10-28,CAR,CAR vs. NYI,HOME,L,1,2
2018-2019,2018020155,2018-10-28,CHI,CHI @ STL,AWAY,L,3,7
2018-2019,2018020162,2018-10-28,CHI,CHI vs. EDM,HOME,L,1,2
2018-2019,2018020156,2018-10-28,COL,COL @ MIN,AWAY,L,2,3
2018-2019,2018020160,2018-10-28,DAL,DAL @ DET,AWAY,L,2,4
2018-2019,2018020160,2018-10-28,DET,DET vs. DAL,HOME,W,4,2
2018-2019,2018020162,2018-10-28,EDM,EDM @ CHI,AWAY,W,2,1
2018-2019,2018020159,2018-10-28,LAK,LAK vs. NYR,HOME,W,4,3
2018-2019,2018020156,2018-10-28,MIN,MIN vs. COL,HOME,W,3,2
2018-2019,2018020161,2018-10-28,NYI,NYI @ CAR,AWAY,W,2,1
2018-2019,2018020159,2018-10-28,NYR,NYR @ LAK,AWAY,L,3,4
2018-2019,2018020158,2018-10-28,PIT,PIT @ VAN,AWAY,W,5,0
2018-2019,2018020155,2018-10-28,STL,STL vs. CHI,HOME,W,7,3
2018-2019,2018020157,2018-10-28,TBL,TBL @ ARI,AWAY,L,1,7
2018-2019,2018020158,2018-10-28,VAN,VAN vs. PIT,HOME,L,0,5
2018-2019,2018020164,2018-10-29,ANA,ANA vs. SJS,HOME,L,3,4
2018-2019,2018020165,2018-10-29,CGY,CGY @ TOR,AWAY,W,3,1
2018-2019,2018020163,2018-10-29,OTT,OTT @ VGK,AWAY,L,3,4
2018-2019,2018020164,2018-10-29,SJS,SJS @ ANA,AWAY,W,4,3
2018-2019,2018020165,2018-10-29,TOR,TOR vs. CGY,HOME,L,1,3
2018-2019,2018020163,2018-10-29,VGK,VGK vs. OTT,HOME,W,4,3
2018-2019,2018020169,2018-10-30,BOS,BOS @ CAR,AWAY,W,3,2
