SEASON_ID,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,HOME_AWAY,WL,PTS,PTS_AGAINST
2012-2013,2012020018,2013-01-21,EDM,EDM @ VAN,AWAY,W,3,2
2012-2013,2012020017,2013-01-21,MIN,MIN vs. DAL,HOME,W,1,0
2012-2013,2012020022,2013-01-21,NSH,NSH vs. STL,HOME,L,3,4
2012-2013,2012020021,2013-01-21,NYI,NYI vs. TBL,HOME,W,4,3
2012-2013,2012020015,2013-01-21,NYR,NYR vs. PIT,HOME,L,3,6
2012-2013,2012020019,2013-01-21,PHX,PHX vs. CHI,HOME,L,4,6
2012-2013,2012020015,2013-01-21,PIT,PIT @ NYR,AWAY,W,6,3
2012-2013,2012020022,2013-01-21,STL,STL @ NSH,AWAY,W,4,3
2012-2013,2012020021,2013-01-21,TBL,TBL @ NYI,AWAY,L,3,4
2012-2013,2012020018,2013-01-21,VAN,VAN vs. EDM,HOME,L,2,3
2012-2013,2012020020,2013-01-21,WPG,WPG @ BOS,AWAY,L,1,2
2012-2013,2012020026,2013-01-22,ANA,ANA @ CGY,AWAY,W,5,4
2012-2013,2012020023,2013-01-22,BUF,BUF @ TOR,AWAY,W,2,1
2012-2013,2012020025,2013-01-22,CBJ,CBJ vs. DET,HOME,L,3,4
2012-2013,2012020026,2013-01-22,CGY,CGY vs. ANA,HOME,L,4,5
2012-2013,2012020025,2013-01-22,DET,DET @ CBJ,AWAY,W,4,3
2012-2013,2012020024,2013-01-22,FLA,FLA @ OTT,AWAY,L,0,4
2012-2013,2012020024,2013-01-22,OTT,OTT vs. FLA,HOME,W,4,0
2012-2013,2012020023,2013-01-22,TOR,TOR vs. BUF,HOME,L,1,2
2012-2013,2012020028,2013-01-23,CAR,CAR vs. TBL,HOME,L,1,4
2012-2013,2012020033,2013-01-23,CHI,CHI vs. STL,HOME,W,3,2
2012-2013,2012020034,2013-01-23,COL,COL vs. LAK,HOME,W,3,1
2012-2013,2012020031,2013-01-23,DAL,DAL @ DET,AWAY,W,2,1
2012-2013,2012020031,2013-01-23,DET,DET vs. DAL,HOME,L,1,2
2012-2013,2012020035,2013-01-23,EDM,EDM vs. SJS,HOME,L,3,6
2012-2013,2012020029,2013-01-23,FLA,FLA @ MTL,AWAY,L,1,4
2012-2013,2012020034,2013-01-23,LAK,LAK @ COL,AWAY,L,1,3
2012-2013,2012020032,2013-01-23,MIN,MIN vs. NSH,HOME,L,1,3
2012-2013,2012020029,2013-01-23,MTL,MTL vs. FLA,HOME,W,4,1
2012-2013,2012020030,2013-01-23,NJD,NJD vs. PHI,HOME,W,3,0
2012-2013,2012020032,2013-01-23,NSH,NSH @ MIN,AWAY,W,3,1
2012-2013,2012020030,2013-01-23,PHI,PHI @ NJD,AWAY,L,0,3
2012-2013,2012020035,2013-01-23,SJS,SJS @ EDM,AWAY,W,6,3
2012-2013,2012020033,2013-01-23,STL,STL @ CHI,AWAY,L,2,3
2012-2013,2012020028,2013-01-23,TBL,TBL @ CAR,AWAY,W,4,1
2012-2013,2012020027,2013-01-23,WPG,WPG @ WSH,AWAY,W,4,2
2012-2013,2012020027,2013-01-23,WSH,WSH vs. WPG,HOME,L,2,4
2012-2013,2012020037,2013-01-24,BOS,BOS @ NYR,AWAY,L,3,4
2012-2013,2012020039,2013-01-24,CBJ,CBJ @ PHX,AWAY,L,1,5
2012-2013,2012020038,2013-01-24,CGY,CGY @ VAN,AWAY,L,2,3
2012-2013,2012020037,2013-01-24,NYR,NYR vs. BOS,HOME,W,4,3
2012-2013,2012020039,2013-01-24,PHX,PHX vs. CBJ,HOME,W,5,1
2012-2013,2012020036,2013-01-24,PIT,PIT vs. TOR,HOME,L,2,5
2012-2013,2012020036,2013-01-24,TOR,TOR @ PIT,AWAY,W,5,2
2012-2013,2012020038,2013-01-24,VAN,VAN vs. CGY,HOME,W,3,2
2012-2013,2012020043,2013-01-25,BUF,BUF @ CAR,AWAY,L,3,6
2012-2013,2012020043,2013-01-25,CAR,CAR vs. BUF,HOME,W,6,3
2012-2013,2012020047,2013-01-25,CBJ,CBJ @ COL,AWAY,L,0,4
2012-2013,2012020046,2013-01-25,CHI,CHI @ DAL,AWAY,W,3,2
2012-2013,2012020047,2013-01-25,COL,COL vs. CBJ,HOME,W,4,0
2012-2013,2012020046,2013-01-25,DAL,DAL vs. CHI,HOME,L,2,3
2012-2013,2012020048,2013-01-25,EDM,EDM vs. LAK,HOME,W,2,1
2012-2013,2012020044,2013-01-25,FLA,FLA vs. OTT,HOME,L,1,3
2012-2013,2012020048,2013-01-25,LAK,LAK @ EDM,AWAY,L,1,2
2012-2013,2012020042,2013-01-25,MTL,MTL @ WSH,AWAY,W,4,1
2012-2013,2012020045,2013-01-25,NSH,NSH @ STL,AWAY,L,0,3
2012-2013,2012020040,2013-01-25,NYI,NYI @ TOR,AWAY,W,7,4
2012-2013,2012020041,2013-01-25,NYR,NYR @ PHI,AWAY,L,1,2
2012-2013,2012020044,2013-01-25,OTT,OTT @ FLA,AWAY,W,3,1
2012-2013,2012020041,2013-01-25,PHI,PHI vs. NYR,HOME,W,2,1
2012-2013,2012020049,2013-01-25,PHX,PHX @ SJS,AWAY,L,3,5
2012-2013,2012020049,2013-01-25,SJS,SJS vs. PHX,HOME,W,5,3
2012-2013,2012020045,2013-01-25,STL,STL vs. NSH,HOME,W,3,0
2012-2013,2012020040,2013-01-25,TOR,TOR vs. NYI,HOME,L,4,7
2012-2013,2012020042,2013-01-25,WSH,WSH vs. MTL,HOME,L,1,4
2012-2013,2012020056,2013-01-26,ANA,ANA vs. VAN,HOME,L,0,5
2012-2013,2012020050,2013-01-26,BOS,BOS vs. NYI,HOME,W,4,2
2012-2013,2012020051,2013-01-26,BUF,BUF vs. CAR,HOME,L,1,3
2012-2013,2012020051,2013-01-26,CAR,CAR @ BUF,AWAY,W,3,1
2012-2013,2012020057,2013-01-26,COL,COL @ SJS,AWAY,L,0,4
2012-2013,2012020054,2013-01-26,DET,DET vs. MIN,HOME,W,5,3
2012-2013,2012020054,2013-01-26,MIN,MIN @ DET,AWAY,L,3,5
2012-2013,2012020052,2013-01-26,NJD,NJD vs. WSH,HOME,W,3,2
2012-2013,2012020050,2013-01-26,NYI,NYI @ BOS,AWAY,L,2,4
2012-2013,2012020053,2013-01-26,OTT,OTT @ TBL,AWAY,L,4,6
2012-2013,2012020055,2013-01-26,PIT,PIT @ WPG,AWAY,L,2,4
2012-2013,2012020057,2013-01-26,SJS,SJS vs. COL,HOME,W,4,0
2012-2013,2012020053,2013-01-26,TBL,TBL vs. OTT,HOME,W,6,4
2012-2013,2012020056,2013-01-26,VAN,VAN @ ANA,AWAY,W,5,0
2012-2013,2012020055,2013-01-26,WPG,WPG vs. PIT,HOME,W,4,2
2012-2013,2012020052,2013-01-26,WSH,WSH @ NJD,AWAY,L,2,3
2012-2013,2012020064,2013-01-27,ANA,ANA vs. NSH,HOME,W,3,2
2012-2013,2012020065,2013-01-27,BUF,BUF @ WSH,AWAY,L,2,3
2012-2013,2012020059,2013-01-27,CBJ,CBJ vs. CHI,HOME,L,2,3
2012-2013,2012020063,2013-01-27,CGY,CGY vs. EDM,HOME,W,4,3
2012-2013,2012020059,2013-01-27,CHI,CHI @ CBJ,AWAY,W,3,2
2012-2013,2012020061,2013-01-27,DAL,DAL vs. STL,HOME,L,3,4
2012-2013,2012020063,2013-01-27,EDM,EDM @ CGY,AWAY,L,3,4
2012-2013,2012020060,2013-01-27,FLA,FLA vs. PHI,HOME,L,1,7
2012-2013,2012020062,2013-01-27,LAK,LAK @ PHX,AWAY,W,4,2
2012-2013,2012020067,2013-01-27,MTL,MTL vs. NJD,HOME,W,4,3
2012-2013,2012020067,2013-01-27,NJD,NJD @ MTL,AWAY,L,3,4
2012-2013,2012020064,2013-01-27,NSH,NSH @ ANA,AWAY,L,2,3
2012-2013,2012020058,2013-01-27,NYR,NYR vs. TOR,HOME,W,5,2
2012-2013,2012020066,2013-01-27,OTT,OTT vs. PIT,HOME,L,1,2
2012-2013,2012020060,2013-01-27,PHI,PHI @ FLA,AWAY,W,7,1
2012-2013,2012020068,2013-01-27,PHI,PHI @ TBL,AWAY,L,1,5
2012-2013,2012020062,2013-01-27,PHX,PHX vs. LAK,HOME,L,2,4
2012-2013,2012020066,2013-01-27,PIT,PIT @ OTT,AWAY,W,2,1
2012-2013,2012020061,2013-01-27,STL,STL @ DAL,AWAY,W,4,3
2012-2013,2012020068,2013-01-27,TBL,TBL vs. PHI,HOME,W,5,1
2012-2013,2012020058,2013-01-27,TOR,TOR @ NYR,AWAY,L,2,5
2012-2013,2012020065,2013-01-27,WSH,WSH vs. BUF,HOME,W,3,2
2012-2013,2012020069,2013-01-28,CHI,CHI vs. DET,HOME,W,2,1
2012-2013,2012020069,2013-01-28,DET,DET @ CHI,AWAY,L,1,2
2012-2013,2012020071,2013-01-28,MIN,MIN @ STL,AWAY,L,4,5
2012-2013,2012020070,2013-01-28,NYI,NYI @ WPG,AWAY,L,4,5
2012-2013,2012020072,2013-01-28,SJS,SJS vs. VAN,HOME,W,4,1
2012-2013,2012020071,2013-01-28,STL,STL vs. MIN,HOME,W,5,4
2012-2013,2012020072,2013-01-28,VAN,VAN @ SJS,AWAY,L,1,4
2012-2013,2012020070,2013-01-28,WPG,WPG vs. NYI,HOME,W,5,4
2012-2013,2012020073,2013-01-29,BOS,BOS @ CAR,AWAY,W,5,3
2012-2013,2012020073,2013-01-29,CAR,CAR vs. BOS,HOME,L,3,5
2012-2013,2012020074,2013-01-29,CBJ,CBJ vs. DAL,HOME,W,2,1
2012-2013,2012020076,2013-01-29,COL,COL @ EDM,AWAY,L,1,4
2012-2013,2012020074,2013-01-29,DAL,DAL @ CBJ,AWAY,L,1,2
2012-2013,2012020076,2013-01-29,EDM,EDM vs. COL,HOME,W,4,1
2012-2013,2012020077,2013-01-29,LAK,LAK vs. VAN,HOME,W,3,2
2012-2013,2012020075,2013-01-29,NSH,NSH @ PHX,AWAY,L,0,4
2012-2013,2012020075,2013-01-29,PHX,PHX vs. NSH,HOME,W,4,0
2012-2013,2012020077,2013-01-29,VAN,VAN @ LAK,AWAY,L,2,3
2012-2013,2012020087,2013-01-30,ANA,ANA @ SJS,AWAY,L,2,3
2012-2013,2012020078,2013-01-30,BOS,BOS vs. NJD,HOME,W,2,1
2012-2013,2012020079,2013-01-30,BUF,BUF vs. TOR,HOME,L,3,4
2012-2013,2012020086,2013-01-30,CBJ,CBJ @ MIN,AWAY,L,2,3
2012-2013,2012020085,2013-01-30,DAL,DAL @ DET,AWAY,L,1,4
2012-2013,2012020085,2013-01-30,DET,DET vs. DAL,HOME,W,4,1
2012-2013,2012020084,2013-01-30,FLA,FLA @ TBL,AWAY,L,2,5
2012-2013,2012020086,2013-01-30,MIN,MIN vs. CBJ,HOME,W,3,2
2012-2013,2012020081,2013-01-30,MTL,MTL vs. WPG,HOME,W,4,3
2012-2013,2012020078,2013-01-30,NJD,NJD @ BOS,AWAY,L,1,2
2012-2013,2012020083,2013-01-30,NYI,NYI @ PIT,AWAY,W,4,1
2012-2013,2012020080,2013-01-30,NYR,NYR vs. PHI,HOME,W,2,1
2012-2013,2012020082,2013-01-30,OTT,OTT vs. WSH,HOME,W,3,2
2012-2013,2012020080,2013-01-30,PHI,PHI @ NYR,AWAY,L,1,2
2012-2013,2012020083,2013-01-30,PIT,PIT vs. NYI,HOME,L,1,4
2012-2013,2012020087,2013-01-30,SJS,SJS vs. ANA,HOME,W,3,2
2012-2013,2012020084,2013-01-30,TBL,TBL vs. FLA,HOME,W,5,2
2012-2013,2012020079,2013-01-30,TOR,TOR @ BUF,AWAY,W,4,3
2012-2013,2012020081,2013-01-30,WPG,WPG @ MTL,AWAY,L,3,4
2012-2013,2012020082,2013-01-30,WSH,WSH @ OTT,AWAY,L,2,3
2012-2013,2012020089,2013-01-31,CHI,CHI @ MIN,AWAY,L,2,3
2012-2013,2012020091,2013-01-31,COL,COL @ VAN,AWAY,L,0,3
2012-2013,2012020090,2013-01-31,EDM,EDM @ PHX,AWAY,W,2,1
2012-2013,2012020089,2013-01-31,MIN,MIN vs. CHI,HOME,W,3,2
2012-2013,2012020088,2013-01-31,MTL,MTL @ OTT,AWAY,L,1,5
2012-2013,2012020088,2013-01-31,OTT,OTT vs. MTL,HOME,W,5,1
2012-2013,2012020090,2013-01-31,PHX,PHX vs. EDM,HOME,L,1,2
2012-2013,2012020091,2013-01-31,VAN,VAN vs. COL,HOME,W,3,0
2012-2013,2012020092,2013-02-01,BOS,BOS vs. BUF,HOME,L,4,7
2012-2013,2012020092,2013-02-01,BUF,BUF @ BOS,AWAY,W,7,4
2012-2013,2012020096,2013-02-01,CBJ,CBJ vs. STL,HOME,L,1,4
2012-2013,2012020098,2013-02-01,CGY,CGY vs. COL,HOME,L,3,6
2012-2013,2012020098,2013-02-01,COL,COL @ CGY,AWAY,W,6,3
2012-2013,2012020100,2013-02-01,EDM,EDM @ SJS,AWAY,L,2,3
2012-2013,2012020097,2013-02-01,FLA,FLA vs. WPG,HOME,W,6,3
2012-2013,2012020099,2013-02-01,LAK,LAK vs. NSH,HOME,L,1,2
2012-2013,2012020094,2013-02-01,NJD,NJD vs. NYI,HOME,L,4,5
2012-2013,2012020099,2013-02-01,NSH,NSH @ LAK,AWAY,W,2,1
2012-2013,2012020094,2013-02-01,NYI,NYI @ NJD,AWAY,W,5,4
2012-2013,2012020095,2013-02-01,NYR,NYR vs. PIT,HOME,L,0,3
2012-2013,2012020095,2013-02-01,PIT,PIT @ NYR,AWAY,W,3,0
2012-2013,2012020100,2013-02-01,SJS,SJS vs. EDM,HOME,W,3,2
2012-2013,2012020096,2013-02-01,STL,STL @ CBJ,AWAY,W,4,1
2012-2013,2012020093,2013-02-01,TOR,TOR vs. WSH,HOME,W,3,2
2012-2013,2012020097,2013-02-01,WPG,WPG @ FLA,AWAY,L,3,6
2012-2013,2012020093,2013-02-01,WSH,WSH @ TOR,AWAY,L,2,3
2012-2013,2012020107,2013-02-02,ANA,ANA vs. MIN,HOME,W,3,1
2012-2013,2012020109,2013-02-02,BUF,BUF @ MTL,AWAY,L,1,6
2012-2013,2012020102,2013-02-02,CAR,CAR vs. OTT,HOME,W,1,0
2012-2013,2012020106,2013-02-02,CHI,CHI @ VAN,AWAY,L,1,2
2012-2013,2012020110,2013-02-02,COL,COL vs. EDM,HOME,W,3,1
2012-2013,2012020105,2013-02-02,DAL,DAL vs. PHX,HOME,W,4,3
2012-2013,2012020104,2013-02-02,DET,DET vs. STL,HOME,W,5,3
2012-2013,2012020110,2013-02-02,EDM,EDM @ COL,AWAY,L,1,3
2012-2013,2012020107,2013-02-02,MIN,MIN @ ANA,AWAY,L,1,3
2012-2013,2012020109,2013-02-02,MTL,MTL vs. BUF,HOME,W,6,1
2012-2013,2012020108,2013-02-02,NJD,NJD @ PIT,AWAY,L,1,5
2012-2013,2012020102,2013-02-02,OTT,OTT @ CAR,AWAY,L,0,1
2012-2013,2012020101,2013-02-02,PHI,PHI @ WSH,AWAY,L,2,3
2012-2013,2012020105,2013-02-02,PHX,PHX @ DAL,AWAY,L,3,4
2012-2013,2012020108,2013-02-02,PIT,PIT vs. NJD,HOME,W,5,1
2012-2013,2012020104,2013-02-02,STL,STL @ DET,AWAY,L,3,5
2012-2013,2012020103,2013-02-02,TBL,TBL vs. WPG,HOME,W,8,3
2012-2013,2012020106,2013-02-02,VAN,VAN vs. CHI,HOME,W,2,1
2012-2013,2012020103,2013-02-02,WPG,WPG @ TBL,AWAY,L,3,8
2012-2013,2012020101,2013-02-02,WSH,WSH vs. PHI,HOME,W,3,2
2012-2013,2012020117,2013-02-03,ANA,ANA vs. LAK,HOME,W,7,4
2012-2013,2012020111,2013-02-03,BOS,BOS @ TOR,AWAY,W,1,0
2012-2013,2012020121,2013-02-03,BUF,BUF vs. FLA,HOME,L,3,4
2012-2013,2012020112,2013-02-03,CAR,CAR @ PHI,AWAY,L,3,5
2012-2013,2012020114,2013-02-03,CBJ,CBJ vs. DET,HOME,W,4,2
2012-2013,2012020116,2013-02-03,CGY,CGY vs. CHI,HOME,L,2,3
2012-2013,2012020116,2013-02-03,CHI,CHI @ CGY,AWAY,W,3,2
2012-2013,2012020115,2013-02-03,DAL,DAL @ PHX,AWAY,L,0,2
2012-2013,2012020114,2013-02-03,DET,DET @ CBJ,AWAY,L,2,4
2012-2013,2012020121,2013-02-03,FLA,FLA @ BUF,AWAY,W,4,3
2012-2013,2012020117,2013-02-03,LAK,LAK @ ANA,AWAY,L,4,7
2012-2013,2012020120,2013-02-03,MTL,MTL vs. OTT,HOME,W,2,1
2012-2013,2012020122,2013-02-03,NJD,NJD @ NYI,AWAY,W,3,0
2012-2013,2012020118,2013-02-03,NSH,NSH @ SJS,AWAY,W,2,1
2012-2013,2012020122,2013-02-03,NYI,NYI vs. NJD,HOME,L,0,3
2012-2013,2012020113,2013-02-03,NYR,NYR @ TBL,AWAY,W,3,2
2012-2013,2012020120,2013-02-03,OTT,OTT @ MTL,AWAY,L,1,2
2012-2013,2012020112,2013-02-03,PHI,PHI vs. CAR,HOME,W,5,3
2012-2013,2012020115,2013-02-03,PHX,PHX vs. DAL,HOME,W,2,0
2012-2013,2012020119,2013-02-03,PIT,PIT @ WSH,AWAY,W,6,3
2012-2013,2012020118,2013-02-03,SJS,SJS vs. NSH,HOME,L,1,2
2012-2013,2012020113,2013-02-03,TBL,TBL vs. NYR,HOME,L,2,3
2012-2013,2012020111,2013-02-03,TOR,TOR vs. BOS,HOME,L,0,1
2012-2013,2012020119,2013-02-03,WSH,WSH vs. PIT,HOME,L,3,6
2012-2013,2012020127,2013-02-05,ANA,ANA vs. SJS,HOME,W,2,1
2012-2013,2012020123,2013-02-05,CAR,CAR @ TOR,AWAY,W,4,1
2012-2013,2012020124,2013-02-05,COL,COL vs. DAL,HOME,L,2,3
2012-2013,2012020124,2013-02-05,DAL,DAL @ COL,AWAY,W,3,2
2012-2013,2012020126,2013-02-05,EDM,EDM vs. VAN,HOME,L,2,3
2012-2013,2012020125,2013-02-05,MIN,MIN @ PHX,AWAY,L,1,2
2012-2013,2012020125,2013-02-05,PHX,PHX vs. MIN,HOME,W,2,1
2012-2013,2012020127,2013-02-05,SJS,SJS @ ANA,AWAY,L,1,2
2012-2013,2012020123,2013-02-05,TOR,TOR vs. CAR,HOME,L,1,4
2012-2013,2012020126,2013-02-05,VAN,VAN @ EDM,AWAY,W,3,2
2012-2013,2012020132,2013-02-06,BUF,BUF @ OTT,AWAY,L,3,4
2012-2013,2012020131,2013-02-06,CBJ,CBJ vs. LAK,HOME,L,2,4
2012-2013,2012020134,2013-02-06,CGY,CGY @ DET,AWAY,W,4,1
2012-2013,2012020137,2013-02-06,CHI,CHI @ SJS,AWAY,W,5,3
2012-2013,2012020134,2013-02-06,DET,DET vs. CGY,HOME,L,1,4
2012-2013,2012020135,2013-02-06,FLA,FLA @ WPG,AWAY,L,2,3
2012-2013,2012020131,2013-02-06,LAK,LAK @ CBJ,AWAY,W,4,2
2012-2013,2012020128,2013-02-06,NJD,NJD vs. NYR,HOME,W,3,1
2012-2013,2012020136,2013-02-06,NSH,NSH @ STL,AWAY,W,6,1
2012-2013,2012020129,2013-02-06,NYI,NYI vs. PIT,HOME,L,2,4
2012-2013,2012020128,2013-02-06,NYR,NYR @ NJD,AWAY,L,1,3
2012-2013,2012020132,2013-02-06,OTT,OTT vs. BUF,HOME,W,4,3
2012-2013,2012020133,2013-02-06,PHI,PHI vs. TBL,HOME,W,2,1
2012-2013,2012020129,2013-02-06,PIT,PIT @ NYI,AWAY,W,4,2
2012-2013,2012020137,2013-02-06,SJS,SJS vs. CHI,HOME,L,3,5
2012-2013,2012020136,2013-02-06,STL,STL vs. NSH,HOME,L,1,6
2012-2013,2012020133,2013-02-06,TBL,TBL @ PHI,AWAY,L,1,2
2012-2013,2012020130,2013-02-06,TOR,TOR @ WSH,AWAY,W,3,2
2012-2013,2012020135,2013-02-06,WPG,WPG vs. FLA,HOME,W,3,2
2012-2013,2012020130,2013-02-06,WSH,WSH vs. TOR,HOME,L,2,3
2012-2013,2012020139,2013-02-07,ANA,ANA @ COL,AWAY,W,3,0
2012-2013,2012020138,2013-02-07,BOS,BOS @ MTL,AWAY,W,2,1
2012-2013,2012020139,2013-02-07,COL,COL vs. ANA,HOME,L,0,3
2012-2013,2012020140,2013-02-07,DAL,DAL @ EDM,AWAY,W,3,2
2012-2013,2012020140,2013-02-07,EDM,EDM vs. DAL,HOME,L,2,3
2012-2013,2012020138,2013-02-07,MTL,MTL vs. BOS,HOME,L,1,2
2012-2013,2012020141,2013-02-08,BUF,BUF vs. MTL,HOME,W,5,4
2012-2013,2012020147,2013-02-08,CAR,CAR @ OTT,AWAY,W,3,2
2012-2013,2012020146,2013-02-08,CBJ,CBJ vs. CGY,HOME,L,3,4
2012-2013,2012020146,2013-02-08,CGY,CGY @ CBJ,AWAY,W,4,3
2012-2013,2012020152,2013-02-08,CHI,CHI @ PHX,AWAY,W,6,2
2012-2013,2012020149,2013-02-08,DET,DET @ STL,AWAY,W,5,1
2012-2013,2012020144,2013-02-08,FLA,FLA @ PHI,AWAY,W,3,2
2012-2013,2012020150,2013-02-08,LAK,LAK @ NSH,AWAY,L,0,3
2012-2013,2012020151,2013-02-08,MIN,MIN vs. VAN,HOME,L,1,4
2012-2013,2012020141,2013-02-08,MTL,MTL @ BUF,AWAY,L,4,5
2012-2013,2012020142,2013-02-08,NJD,NJD vs. TBL,HOME,W,4,2
2012-2013,2012020150,2013-02-08,NSH,NSH vs. LAK,HOME,W,3,0
2012-2013,2012020143,2013-02-08,NYI,NYI @ NYR,AWAY,L,1,4
2012-2013,2012020143,2013-02-08,NYR,NYR vs. NYI,HOME,W,4,1
2012-2013,2012020147,2013-02-08,OTT,OTT vs. CAR,HOME,L,2,3
2012-2013,2012020144,2013-02-08,PHI,PHI vs. FLA,HOME,L,2,3
2012-2013,2012020152,2013-02-08,PHX,PHX vs. CHI,HOME,L,2,6
2012-2013,2012020145,2013-02-08,PIT,PIT vs. WSH,HOME,W,5,2
2012-2013,2012020149,2013-02-08,STL,STL vs. DET,HOME,L,1,5
2012-2013,2012020142,2013-02-08,TBL,TBL @ NJD,AWAY,L,2,4
2012-2013,2012020148,2013-02-08,TOR,TOR @ WPG,AWAY,W,3,2
2012-2013,2012020151,2013-02-08,VAN,VAN @ MIN,AWAY,W,4,1
2012-2013,2012020148,2013-02-08,WPG,WPG vs. TOR,HOME,L,2,3
2012-2013,2012020145,2013-02-08,WSH,WSH @ PIT,AWAY,L,2,5
2012-2013,2012020153,2013-02-09,ANA,ANA @ DAL,AWAY,L,1,3
2012-2013,2012020156,2013-02-09,CAR,CAR @ PHI,AWAY,L,3,4
2012-2013,2012020153,2013-02-09,DAL,DAL vs. ANA,HOME,W,3,1
2012-2013,2012020158,2013-02-09,DET,DET vs. EDM,HOME,W,2,1
2012-2013,2012020158,2013-02-09,EDM,EDM @ DET,AWAY,L,1,2
2012-2013,2012020155,2013-02-09,NJD,NJD vs. PIT,HOME,W,3,1
2012-2013,2012020157,2013-02-09,OTT,OTT vs. WPG,HOME,L,0,1
2012-2013,2012020156,2013-02-09,PHI,PHI vs. CAR,HOME,W,4,3
2012-2013,2012020159,2013-02-09,PHX,PHX @ SJS,AWAY,W,1,0
2012-2013,2012020155,2013-02-09,PIT,PIT @ NJD,AWAY,L,1,3
2012-2013,2012020159,2013-02-09,SJS,SJS vs. PHX,HOME,L,0,1
2012-2013,2012020157,2013-02-09,WPG,WPG @ OTT,AWAY,W,1,0
2012-2013,2012020163,2013-02-10,ANA,ANA @ STL,AWAY,W,6,5
2012-2013,2012020161,2013-02-10,BUF,BUF @ NYI,AWAY,W,3,2
2012-2013,2012020167,2013-02-10,CBJ,CBJ vs. EDM,HOME,L,1,3
2012-2013,2012020165,2013-02-10,CGY,CGY @ VAN,AWAY,L,1,5
2012-2013,2012020166,2013-02-10,DET,DET vs. LAK,HOME,W,3,2
2012-2013,2012020167,2013-02-10,EDM,EDM @ CBJ,AWAY,W,3,1
2012-2013,2012020162,2013-02-10,FLA,FLA @ WSH,AWAY,L,0,5
2012-2013,2012020166,2013-02-10,LAK,LAK @ DET,AWAY,L,2,3
2012-2013,2012020164,2013-02-10,MIN,MIN vs. NSH,HOME,W,2,1
2012-2013,2012020160,2013-02-10,MTL,MTL vs. TOR,HOME,L,0,6
2012-2013,2012020164,2013-02-10,NSH,NSH @ MIN,AWAY,L,1,2
2012-2013,2012020161,2013-02-10,NYI,NYI vs. BUF,HOME,L,2,3
2012-2013,2012020163,2013-02-10,STL,STL vs. ANA,HOME,L,5,6
2012-2013,2012020160,2013-02-10,TOR,TOR @ MTL,AWAY,W,6,0
2012-2013,2012020165,2013-02-10,VAN,VAN vs. CGY,HOME,W,5,1
