SEASON_ID,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,HOME_AWAY,WL,PTS,PTS_AGAINST
2014-2015,2014020023,2014-10-11,NYI,NYI vs. CAR,HOME,W,4,3
2014-2015,2014020025,2014-10-11,NYR,NYR @ CBJ,AWAY,L,2,5
2014-2015,2014020021,2014-10-11,OTT,OTT @ TBL,AWAY,W,3,2
2014-2015,2014020024,2014-10-11,PHI,PHI vs. MTL,HOME,L,3,4
2014-2015,2014020019,2014-10-11,PIT,PIT @ TOR,AWAY,W,5,2
2014-2015,2014020026,2014-10-11,STL,STL vs. CGY,HOME,W,4,1
2014-2015,2014020021,2014-10-11,TBL,TBL vs. OTT,HOME,L,2,3
2014-2015,2014020019,2014-10-11,TOR,TOR vs. PIT,HOME,L,2,5
2014-2015,2014020018,2014-10-11,WSH,WSH @ BOS,AWAY,W,4,0
2014-2015,2014020030,2014-10-12,ARI,ARI vs. LAK,HOME,W,3,2
2014-2015,2014020028,2014-10-12,BUF,BUF @ CHI,AWAY,L,2,6
2014-2015,2014020028,2014-10-12,CHI,CHI vs. BUF,HOME,W,6,2
2014-2015,2014020029,2014-10-12,COL,COL vs. MIN,HOME,L,0,3
2014-2015,2014020027,2014-10-12,DAL,DAL @ NSH,AWAY,L,1,4
2014-2015,2014020031,2014-10-12,EDM,EDM @ VAN,AWAY,L,4,5
2014-2015,2014020030,2014-10-12,LAK,LAK @ ARI,AWAY,L,2,3
2014-2015,2014020029,2014-10-12,MIN,MIN @ COL,AWAY,W,3,0
2014-2015,2014020027,2014-10-12,NSH,NSH vs. DAL,HOME,W,4,1
2014-2015,2014020033,2014-10-12,NYR,NYR vs. TOR,HOME,L,3,6
2014-2015,2014020032,2014-10-12,SJS,SJS vs. WPG,HOME,W,3,0
2014-2015,2014020033,2014-10-12,TOR,TOR @ NYR,AWAY,W,6,3
2014-2015,2014020031,2014-10-12,VAN,VAN vs. EDM,HOME,W,5,4
2014-2015,2014020032,2014-10-12,WPG,WPG @ SJS,AWAY,L,0,3
2014-2015,2014020036,2014-10-13,ANA,ANA @ BUF,AWAY,W,5,1
2014-2015,2014020035,2014-10-13,BOS,BOS vs. COL,HOME,L,1,2
2014-2015,2014020036,2014-10-13,BUF,BUF vs. ANA,HOME,L,1,5
2014-2015,2014020035,2014-10-13,COL,COL @ BOS,AWAY,W,2,1
2014-2015,2014020037,2014-10-13,FLA,FLA vs. OTT,HOME,L,0,1
2014-2015,2014020034,2014-10-13,LAK,LAK vs. WPG,HOME,W,4,1
2014-2015,2014021194,2014-10-13,MTL,MTL @ TBL,AWAY,L,1,7
2014-2015,2014020037,2014-10-13,OTT,OTT @ FLA,AWAY,W,1,0
2014-2015,2014021194,2014-10-13,TBL,TBL vs. MTL,HOME,W,7,1
2014-2015,2014020034,2014-10-13,WPG,WPG @ LAK,AWAY,L,1,4
2014-2015,2014020039,2014-10-14,ANA,ANA @ PHI,AWAY,W,4,3
2014-2015,2014020041,2014-10-14,BUF,BUF @ CAR,AWAY,W,4,3
2014-2015,2014020041,2014-10-14,CAR,CAR vs. BUF,HOME,L,3,4
2014-2015,2014020042,2014-10-14,CBJ,CBJ vs. DAL,HOME,L,2,4
2014-2015,2014020043,2014-10-14,COL,COL @ TOR,AWAY,L,2,3
2014-2015,2014020042,2014-10-14,DAL,DAL @ CBJ,AWAY,W,4,2
2014-2015,2014020044,2014-10-14,NJD,NJD @ TBL,AWAY,W,2,1
2014-2015,2014020038,2014-10-14,NYI,NYI @ NYR,AWAY,W,6,3
2014-2015,2014020038,2014-10-14,NYR,NYR vs. NYI,HOME,L,3,6
2014-2015,2014020039,2014-10-14,PHI,PHI vs. ANA,HOME,L,3,4
2014-2015,2014020040,2014-10-14,SJS,SJS @ WSH,AWAY,W,6,5
2014-2015,2014020044,2014-10-14,TBL,TBL vs. NJD,HOME,L,1,2
2014-2015,2014020043,2014-10-14,TOR,TOR vs. COL,HOME,W,3,2
2014-2015,2014020040,2014-10-14,WSH,WSH vs. SJS,HOME,L,5,6
2014-2015,2014020045,2014-10-15,CGY,CGY @ NSH,AWAY,W,3,2
2014-2015,2014020046,2014-10-15,EDM,EDM @ LAK,AWAY,L,1,6
2014-2015,2014020046,2014-10-15,LAK,LAK vs. EDM,HOME,W,6,1
2014-2015,2014020045,2014-10-15,NSH,NSH vs. CGY,HOME,L,2,3
2014-2015,2014020049,2014-10-16,ARI,ARI vs. EDM,HOME,W,7,4
2014-2015,2014020047,2014-10-16,BOS,BOS @ DET,AWAY,W,3,2
2014-2015,2014020053,2014-10-16,BOS,BOS @ MTL,AWAY,L,4,6
2014-2015,2014020057,2014-10-16,CAR,CAR @ NYR,AWAY,L,1,2
2014-2015,2014020048,2014-10-16,CGY,CGY @ CHI,AWAY,W,2,1
2014-2015,2014020048,2014-10-16,CHI,CHI vs. CGY,HOME,L,1,2
2014-2015,2014020054,2014-10-16,COL,COL @ OTT,AWAY,L,3,5
2014-2015,2014020051,2014-10-16,DAL,DAL @ PIT,AWAY,W,3,2
2014-2015,2014020047,2014-10-16,DET,DET vs. BOS,HOME,L,2,3
2014-2015,2014020049,2014-10-16,EDM,EDM @ ARI,AWAY,L,4,7
2014-2015,2014020053,2014-10-16,MTL,MTL vs. BOS,HOME,W,6,4
2014-2015,2014020052,2014-10-16,NJD,NJD @ WSH,AWAY,L,2,6
2014-2015,2014020050,2014-10-16,NYI,NYI vs. SJS,HOME,W,4,3
2014-2015,2014020057,2014-10-16,NYR,NYR vs. CAR,HOME,W,2,1
2014-2015,2014020054,2014-10-16,OTT,OTT vs. COL,HOME,W,5,3
2014-2015,2014020051,2014-10-16,PIT,PIT vs. DAL,HOME,L,2,3
2014-2015,2014020050,2014-10-16,SJS,SJS @ NYI,AWAY,L,3,4
2014-2015,2014020052,2014-10-16,WSH,WSH vs. NJD,HOME,W,6,2
2014-2015,2014020056,2014-10-17,BUF,BUF vs. FLA,HOME,L,0,1
2014-2015,2014020058,2014-10-17,CBJ,CBJ vs. CGY,HOME,W,3,2
2014-2015,2014020058,2014-10-17,CGY,CGY @ CBJ,AWAY,L,2,3
2014-2015,2014020059,2014-10-17,DET,DET @ TOR,AWAY,W,4,1
2014-2015,2014020056,2014-10-17,FLA,FLA @ BUF,AWAY,W,1,0
2014-2015,2014020055,2014-10-17,LAK,LAK vs. STL,HOME,W,1,0
2014-2015,2014020055,2014-10-17,STL,STL @ LAK,AWAY,L,0,1
2014-2015,2014020059,2014-10-17,TOR,TOR vs. DET,HOME,L,1,4
2014-2015,2014020062,2014-10-18,ANA,ANA vs. MIN,HOME,W,2,1
2014-2015,2014020063,2014-10-18,BOS,BOS @ BUF,AWAY,W,4,0
2014-2015,2014020063,2014-10-18,BUF,BUF vs. BOS,HOME,L,0,4
2014-2015,2014020065,2014-10-18,CBJ,CBJ @ OTT,AWAY,L,2,3
2014-2015,2014020064,2014-10-18,COL,COL @ MTL,AWAY,L,2,3
2014-2015,2014020066,2014-10-18,DET,DET vs. TOR,HOME,W,1,0
2014-2015,2014020061,2014-10-18,EDM,EDM vs. VAN,HOME,L,0,2
2014-2015,2014020069,2014-10-18,FLA,FLA @ WSH,AWAY,L,1,2
2014-2015,2014020062,2014-10-18,MIN,MIN @ ANA,AWAY,L,1,2
2014-2015,2014020064,2014-10-18,MTL,MTL vs. COL,HOME,W,3,2
2014-2015,2014020067,2014-10-18,NJD,NJD vs. SJS,HOME,L,2,4
2014-2015,2014020060,2014-10-18,NSH,NSH @ WPG,AWAY,W,2,0
2014-2015,2014020068,2014-10-18,NYI,NYI @ PIT,AWAY,L,1,3
2014-2015,2014020065,2014-10-18,OTT,OTT vs. CBJ,HOME,W,3,2
2014-2015,2014020068,2014-10-18,PIT,PIT vs. NYI,HOME,W,3,1
2014-2015,2014020067,2014-10-18,SJS,SJS @ NJD,AWAY,W,4,2
2014-2015,2014020066,2014-10-18,TOR,TOR @ DET,AWAY,L,0,1
2014-2015,2014020061,2014-10-18,VAN,VAN @ EDM,AWAY,W,2,0
2014-2015,2014020060,2014-10-18,WPG,WPG vs. NSH,HOME,L,0,2
2014-2015,2014020069,2014-10-18,WSH,WSH vs. FLA,HOME,W,2,1
2014-2015,2014020072,2014-10-19,ARI,ARI vs. STL,HOME,L,1,6
2014-2015,2014020076,2014-10-19,CGY,CGY @ WPG,AWAY,W,4,1
2014-2015,2014020071,2014-10-19,CHI,CHI vs. NSH,HOME,W,2,1
2014-2015,2014020070,2014-10-19,DAL,DAL vs. PHI,HOME,L,5,6
2014-2015,2014020074,2014-10-19,LAK,LAK vs. MIN,HOME,W,2,1
2014-2015,2014020074,2014-10-19,MIN,MIN @ LAK,AWAY,L,1,2
2014-2015,2014020071,2014-10-19,NSH,NSH @ CHI,AWAY,L,1,2
2014-2015,2014020075,2014-10-19,NYR,NYR vs. SJS,HOME,W,4,0
2014-2015,2014020070,2014-10-19,PHI,PHI @ DAL,AWAY,W,6,5
2014-2015,2014020075,2014-10-19,SJS,SJS @ NYR,AWAY,L,0,4
2014-2015,2014020072,2014-10-19,STL,STL @ ARI,AWAY,W,6,1
2014-2015,2014020073,2014-10-19,TBL,TBL @ VAN,AWAY,W,4,2
2014-2015,2014020073,2014-10-19,VAN,VAN vs. TBL,HOME,L,2,4
2014-2015,2014020076,2014-10-19,WPG,WPG vs. CGY,HOME,L,1,4
2014-2015,2014020077,2014-10-20,ANA,ANA vs. STL,HOME,W,3,0
2014-2015,2014020077,2014-10-20,STL,STL @ ANA,AWAY,L,0,3
2014-2015,2014020079,2014-10-21,BOS,BOS vs. SJS,HOME,W,5,3
2014-2015,2014020082,2014-10-21,DET,DET @ MTL,AWAY,L,1,2
2014-2015,2014020078,2014-10-21,EDM,EDM vs. TBL,HOME,W,3,2
2014-2015,2014020082,2014-10-21,MTL,MTL vs. DET,HOME,W,2,1
2014-2015,2014020080,2014-10-21,NJD,NJD vs. NYR,HOME,L,3,4
2014-2015,2014020081,2014-10-21,NYI,NYI vs. TOR,HOME,L,2,5
2014-2015,2014020080,2014-10-21,NYR,NYR @ NJD,AWAY,W,4,3
2014-2015,2014020079,2014-10-21,SJS,SJS @ BOS,AWAY,L,3,5
2014-2015,2014020078,2014-10-21,TBL,TBL @ EDM,AWAY,L,2,3
2014-2015,2014020081,2014-10-21,TOR,TOR @ NYI,AWAY,W,5,2
2014-2015,2014020083,2014-10-22,ARI,ARI @ NSH,AWAY,L,3,4
2014-2015,2014020084,2014-10-22,CAR,CAR @ WPG,AWAY,L,1,3
2014-2015,2014020088,2014-10-22,CGY,CGY vs. TBL,HOME,L,1,2
2014-2015,2014020085,2014-10-22,CHI,CHI vs. PHI,HOME,W,4,0
2014-2015,2014020087,2014-10-22,COL,COL vs. FLA,HOME,L,3,4
2014-2015,2014020086,2014-10-22,DAL,DAL vs. VAN,HOME,W,6,3
2014-2015,2014020087,2014-10-22,FLA,FLA @ COL,AWAY,W,4,3
2014-2015,2014020083,2014-10-22,NSH,NSH vs. ARI,HOME,W,4,3
2014-2015,2014020085,2014-10-22,PHI,PHI @ CHI,AWAY,L,0,4
2014-2015,2014020088,2014-10-22,TBL,TBL @ CGY,AWAY,W,2,1
2014-2015,2014020086,2014-10-22,VAN,VAN @ DAL,AWAY,L,3,6
2014-2015,2014020084,2014-10-22,WPG,WPG vs. CAR,HOME,W,3,1
2014-2015,2014020092,2014-10-23,ANA,ANA vs. BUF,HOME,W,4,1
2014-2015,2014020093,2014-10-23,BOS,BOS vs. NYI,HOME,L,2,3
2014-2015,2014020092,2014-10-23,BUF,BUF @ ANA,AWAY,L,1,4
2014-2015,2014020094,2014-10-23,DET,DET vs. PIT,HOME,W,4,3
2014-2015,2014020091,2014-10-23,EDM,EDM vs. WSH,HOME,W,3,2
2014-2015,2014020093,2014-10-23,NYI,NYI @ BOS,AWAY,W,3,2
2014-2015,2014020090,2014-10-23,PHI,PHI @ PIT,AWAY,W,5,3
2014-2015,2014020090,2014-10-23,PIT,PIT vs. PHI,HOME,L,3,5
2014-2015,2014020094,2014-10-23,PIT,PIT @ DET,AWAY,L,3,4
2014-2015,2014020091,2014-10-23,WSH,WSH @ EDM,AWAY,L,2,3
2014-2015,2014020097,2014-10-24,ARI,ARI @ MIN,AWAY,L,0,2
2014-2015,2014020099,2014-10-24,BUF,BUF @ LAK,AWAY,L,0,2
2014-2015,2014020098,2014-10-24,CAR,CAR @ CGY,AWAY,L,0,5
2014-2015,2014020100,2014-10-24,CBJ,CBJ @ SJS,AWAY,W,5,4
2014-2015,2014020098,2014-10-24,CGY,CGY vs. CAR,HOME,W,5,0
2014-2015,2014020096,2014-10-24,CHI,CHI @ NSH,AWAY,L,2,3
2014-2015,2014020101,2014-10-24,DAL,DAL @ NJD,AWAY,W,3,2
2014-2015,2014020099,2014-10-24,LAK,LAK vs. BUF,HOME,W,2,0
2014-2015,2014020097,2014-10-24,MIN,MIN vs. ARI,HOME,W,2,0
2014-2015,2014020101,2014-10-24,NJD,NJD vs. DAL,HOME,L,2,3
2014-2015,2014020096,2014-10-24,NSH,NSH vs. CHI,HOME,W,3,2
2014-2015,2014020100,2014-10-24,SJS,SJS vs. CBJ,HOME,L,4,5
2014-2015,2014020095,2014-10-24,STL,STL vs. VAN,HOME,L,1,4
2014-2015,2014020095,2014-10-24,VAN,VAN @ STL,AWAY,W,4,1
2014-2015,2014020105,2014-10-25,ANA,ANA vs. CBJ,HOME,W,4,1
2014-2015,2014020107,2014-10-25,BOS,BOS @ TOR,AWAY,W,4,1
2014-2015,2014020106,2014-10-25,BUF,BUF @ SJS,AWAY,W,2,1
2014-2015,2014020104,2014-10-25,CAR,CAR @ EDM,AWAY,L,3,6
2014-2015,2014020105,2014-10-25,CBJ,CBJ @ ANA,AWAY,L,1,4
2014-2015,2014020103,2014-10-25,COL,COL vs. VAN,HOME,W,7,3
2014-2015,2014020110,2014-10-25,DAL,DAL @ NYI,AWAY,L,5,7
2014-2015,2014020111,2014-10-25,DET,DET @ PHI,AWAY,L,2,4
2014-2015,2014020104,2014-10-25,EDM,EDM vs. CAR,HOME,W,6,3
2014-2015,2014020108,2014-10-25,MTL,MTL vs. NYR,HOME,W,3,1
2014-2015,2014020109,2014-10-25,NJD,NJD @ OTT,AWAY,W,3,2
2014-2015,2014020110,2014-10-25,NYI,NYI vs. DAL,HOME,W,7,5
2014-2015,2014020108,2014-10-25,NYR,NYR @ MTL,AWAY,L,1,3
2014-2015,2014020109,2014-10-25,OTT,OTT vs. NJD,HOME,L,2,3
2014-2015,2014020111,2014-10-25,PHI,PHI vs. DET,HOME,W,4,2
2014-2015,2014020106,2014-10-25,SJS,SJS vs. BUF,HOME,L,1,2
2014-2015,2014020102,2014-10-25,TBL,TBL @ WPG,AWAY,W,4,2
2014-2015,2014020107,2014-10-25,TOR,TOR vs. BOS,HOME,L,1,4
2014-2015,2014020103,2014-10-25,VAN,VAN @ COL,AWAY,L,3,7
2014-2015,2014020102,2014-10-25,WPG,WPG vs. TBL,HOME,L,2,4
2014-2015,2014020115,2014-10-26,ARI,ARI vs. FLA,HOME,W,2,1
2014-2015,2014020118,2014-10-26,CBJ,CBJ @ LAK,AWAY,L,2,5
2014-2015,2014020116,2014-10-26,CGY,CGY vs. WSH,HOME,L,1,3
2014-2015,2014020112,2014-10-26,CHI,CHI @ STL,AWAY,L,2,3
2014-2015,2014020119,2014-10-26,CHI,CHI vs. OTT,HOME,W,2,1
2014-2015,2014020117,2014-10-26,COL,COL @ WPG,AWAY,L,1,2
2014-2015,2014020115,2014-10-26,FLA,FLA @ ARI,AWAY,L,1,2
2014-2015,2014020118,2014-10-26,LAK,LAK vs. CBJ,HOME,W,5,2
2014-2015,2014020114,2014-10-26,MIN,MIN vs. TBL,HOME,W,7,2
2014-2015,2014020113,2014-10-26,NSH,NSH vs. PIT,HOME,L,0,3
2014-2015,2014020119,2014-10-26,OTT,OTT @ CHI,AWAY,L,1,2
2014-2015,2014020113,2014-10-26,PIT,PIT @ NSH,AWAY,W,3,0
2014-2015,2014020112,2014-10-26,STL,STL vs. CHI,HOME,W,3,2
2014-2015,2014020114,2014-10-26,TBL,TBL @ MIN,AWAY,L,2,7
2014-2015,2014020117,2014-10-26,WPG,WPG vs. COL,HOME,W,2,1
2014-2015,2014020116,2014-10-26,WSH,WSH @ CGY,AWAY,W,3,1
2014-2015,2014020120,2014-10-27,ANA,ANA vs. SJS,HOME,L,1,4
2014-2015,2014020122,2014-10-27,MIN,MIN @ NYR,AWAY,L,4,5
2014-2015,2014020122,2014-10-27,NYR,NYR vs. MIN,HOME,W,5,4
2014-2015,2014020120,2014-10-27,SJS,SJS @ ANA,AWAY,W,4,1
2014-2015,2014020121,2014-10-27,VAN,VAN vs. WSH,HOME,W,4,2
2014-2015,2014020121,2014-10-27,WSH,WSH @ VAN,AWAY,L,2,4
2014-2015,2014020130,2014-10-28,ARI,ARI @ TBL,AWAY,L,3,7
2014-2015,2014020124,2014-10-28,BOS,BOS vs. MIN,HOME,L,3,4
2014-2015,2014020129,2014-10-28,BUF,BUF @ TOR,AWAY,L,0,4
2014-2015,2014020128,2014-10-28,CBJ,CBJ vs. OTT,HOME,L,2,5
2014-2015,2014020123,2014-10-28,EDM,EDM vs. MTL,HOME,W,3,0
2014-2015,2014020126,2014-10-28,LAK,LAK @ PHI,AWAY,L,2,3
2014-2015,2014020124,2014-10-28,MIN,MIN @ BOS,AWAY,W,4,3
2014-2015,2014020123,2014-10-28,MTL,MTL @ EDM,AWAY,L,0,3
2014-2015,2014020127,2014-10-28,NJD,NJD @ PIT,AWAY,L,3,8
2014-2015,2014020125,2014-10-28,NYI,NYI vs. WPG,HOME,L,3,4
2014-2015,2014020128,2014-10-28,OTT,OTT @ CBJ,AWAY,W,5,2
2014-2015,2014020126,2014-10-28,PHI,PHI vs. LAK,HOME,W,3,2
2014-2015,2014020127,2014-10-28,PIT,PIT vs. NJD,HOME,W,8,3
2014-2015,2014020130,2014-10-28,TBL,TBL vs. ARI,HOME,W,7,3
2014-2015,2014020129,2014-10-28,TOR,TOR vs. BUF,HOME,W,4,0
2014-2015,2014020125,2014-10-28,WPG,WPG @ NYI,AWAY,W,4,3
2014-2015,2014020131,2014-10-29,ANA,ANA @ CHI,AWAY,W,1,0
2014-2015,2014020135,2014-10-29,CAR,CAR @ VAN,AWAY,L,1,4
2014-2015,2014020134,2014-10-29,CGY,CGY vs. MTL,HOME,L,1,2
2014-2015,2014020131,2014-10-29,CHI,CHI vs. ANA,HOME,L,0,1
2014-2015,2014020133,2014-10-29,COL,COL vs. SJS,HOME,L,2,3
2014-2015,2014020132,2014-10-29,DAL,DAL vs. STL,HOME,L,3,4
2014-2015,2014020136,2014-10-29,DET,DET @ WSH,AWAY,W,4,2
2014-2015,2014020134,2014-10-29,MTL,MTL @ CGY,AWAY,W,2,1
2014-2015,2014020133,2014-10-29,SJS,SJS @ COL,AWAY,W,3,2
2014-2015,2014020132,2014-10-29,STL,STL @ DAL,AWAY,W,4,3
2014-2015,2014020135,2014-10-29,VAN,VAN vs. CAR,HOME,W,4,1
2014-2015,2014020136,2014-10-29,WSH,WSH vs. DET,HOME,L,2,4
2014-2015,2014020143,2014-10-30,ARI,ARI @ FLA,AWAY,L,1,2
2014-2015,2014020138,2014-10-30,BOS,BOS @ BUF,AWAY,W,3,2
2014-2015,2014020138,2014-10-30,BUF,BUF vs. BOS,HOME,L,2,3
2014-2015,2014020141,2014-10-30,CHI,CHI @ OTT,AWAY,W,5,4
2014-2015,2014020137,2014-10-30,EDM,EDM vs. NSH,HOME,L,1,4
2014-2015,2014020143,2014-10-30,FLA,FLA vs. ARI,HOME,W,2,1
2014-2015,2014020140,2014-10-30,LAK,LAK @ PIT,AWAY,L,0,3
2014-2015,2014020139,2014-10-30,NJD,NJD vs. WPG,HOME,W,2,1
2014-2015,2014020137,2014-10-30,NSH,NSH @ EDM,AWAY,W,4,1
2014-2015,2014020141,2014-10-30,OTT,OTT vs. CHI,HOME,L,4,5
2014-2015,2014020142,2014-10-30,PHI,PHI @ TBL,AWAY,L,3,4
2014-2015,2014020140,2014-10-30,PIT,PIT vs. LAK,HOME,W,3,0
2014-2015,2014020142,2014-10-30,TBL,TBL vs. PHI,HOME,W,4,3
2014-2015,2014020139,2014-10-30,WPG,WPG @ NJD,AWAY,L,1,2
2014-2015,2014020144,2014-10-31,ANA,ANA @ STL,AWAY,L,0,2
2014-2015,2014020148,2014-10-31,CBJ,CBJ vs. TOR,HOME,L,1,4
2014-2015,2014020146,2014-10-31,COL,COL vs. NYI,HOME,W,5,0
2014-2015,2014020149,2014-10-31,DET,DET vs. LAK,HOME,W,5,2
2014-2015,2014020149,2014-10-31,LAK,LAK @ DET,AWAY,L,2,5
2014-2015,2014020145,2014-10-31,MIN,MIN vs. SJS,HOME,W,4,3
2014-2015,2014020147,2014-10-31,MTL,MTL @ VAN,AWAY,L,2,3
2014-2015,2014020146,2014-10-31,NYI,NYI @ COL,AWAY,L,0,5
2014-2015,2014020145,2014-10-31,SJS,SJS @ MIN,AWAY,L,3,4
2014-2015,2014020144,2014-10-31,STL,STL vs. ANA,HOME,W,2,0
2014-2015,2014020148,2014-10-31,TOR,TOR @ CBJ,AWAY,W,4,1
2014-2015,2014020147,2014-10-31,VAN,VAN vs. MTL,HOME,W,3,2
2014-2015,2014020150,2014-11-01,ANA,ANA @ DAL,AWAY,W,2,1
2014-2015,2014020160,2014-11-01,ARI,ARI @ CAR,AWAY,L,0,3
2014-2015,2014020153,2014-11-01,BOS,BOS vs. OTT,HOME,W,4,2
2014-2015,2014020159,2014-11-01,BUF,BUF @ PIT,AWAY,L,0,5
2014-2015,2014020160,2014-11-01,CAR,CAR vs. ARI,HOME,W,3,0
2014-2015,2014020157,2014-11-01,CBJ,CBJ @ NJD,AWAY,L,2,3
2014-2015,2014020151,2014-11-01,CGY,CGY vs. NSH,HOME,W,4,3
2014-2015,2014020154,2014-11-01,CHI,CHI @ TOR,AWAY,L,2,3
2014-2015,2014020150,2014-11-01,DAL,DAL vs. ANA,HOME,L,1,2
2014-2015,2014020156,2014-11-01,FLA,FLA vs. PHI,HOME,W,2,1
2014-2015,2014020157,2014-11-01,NJD,NJD vs. CBJ,HOME,W,3,2
2014-2015,2014020151,2014-11-01,NSH,NSH @ CGY,AWAY,L,3,4
2014-2015,2014020158,2014-11-01,NYR,NYR vs. WPG,HOME,L,0,1
2014-2015,2014020153,2014-11-01,OTT,OTT @ BOS,AWAY,L,2,4
2014-2015,2014020156,2014-11-01,PHI,PHI @ FLA,AWAY,L,1,2
2014-2015,2014020159,2014-11-01,PIT,PIT vs. BUF,HOME,W,5,0
2014-2015,2014020155,2014-11-01,TBL,TBL vs. WSH,HOME,W,4,3
2014-2015,2014020154,2014-11-01,TOR,TOR vs. CHI,HOME,W,3,2
2014-2015,2014020158,2014-11-01,WPG,WPG @ NYR,AWAY,W,1,0
2014-2015,2014020155,2014-11-01,WSH,WSH @ TBL,AWAY,L,3,4
2014-2015,2014020164,2014-11-02,BUF,BUF vs. DET,HOME,W,3,2
2014-2015,2014020165,2014-11-02,CAR,CAR vs. LAK,HOME,W,3,2
2014-2015,2014020161,2014-11-02,COL,COL @ STL,AWAY,L,2,3
2014-2015,2014020162,2014-11-02,DAL,DAL @ MIN,AWAY,L,1,4
2014-2015,2014020164,2014-11-02,DET,DET @ BUF,AWAY,L,2,3
2014-2015,2014020163,2014-11-02,EDM,EDM vs. VAN,HOME,L,2,3
2014-2015,2014020165,2014-11-02,LAK,LAK @ CAR,AWAY,L,2,3
2014-2015,2014020162,2014-11-02,MIN,MIN vs. DAL,HOME,W,4,1
2014-2015,2014020152,2014-11-02,NYI,NYI @ SJS,AWAY,L,1,3
2014-2015,2014020152,2014-11-02,SJS,SJS vs. NYI,HOME,W,3,1
2014-2015,2014020161,2014-11-02,STL,STL vs. COL,HOME,W,3,2
2014-2015,2014020163,2014-11-02,VAN,VAN @ EDM,AWAY,W,3,2
2014-2015,2014020168,2014-11-03,ANA,ANA @ COL,AWAY,W,3,2
