SEASON_ID,GAME_ID,GAME_DATE,TEAM_ABBREVIATION,MATCHUP,HOME_AWAY,WL,PTS,PTS_AGAINST
2013-2014,2013020083,2013-10-15,BUF,BUF @ NYI,AWAY,W,4,3
2013-2014,2013020086,2013-10-15,CAR,CAR vs. CHI,HOME,L,2,3
2013-2014,2013020086,2013-10-15,CHI,CHI @ CAR,AWAY,W,3,2
2013-2014,2013020085,2013-10-15,EDM,EDM @ PIT,AWAY,L,2,3
2013-2014,2013020088,2013-10-15,LAK,LAK @ TBL,AWAY,L,1,5
2013-2014,2013020082,2013-10-15,MIN,MIN @ TOR,AWAY,L,1,4
2013-2014,2013020083,2013-10-15,NYI,NYI vs. BUF,HOME,L,3,4
2013-2014,2013020084,2013-10-15,PHI,PHI vs. VAN,HOME,L,2,3
2013-2014,2013020085,2013-10-15,PIT,PIT vs. EDM,HOME,W,3,2
2013-2014,2013020088,2013-10-15,TBL,TBL vs. LAK,HOME,W,5,1
2013-2014,2013020082,2013-10-15,TOR,TOR vs. MIN,HOME,W,4,1
2013-2014,2013020084,2013-10-15,VAN,VAN @ PHI,AWAY,W,3,2
2013-2014,2013020087,2013-10-16,CBJ,CBJ @ DET,AWAY,L,1,2
2013-2014,2013020092,2013-10-16,COL,COL vs. DAL,HOME,W,3,2
2013-2014,2013020092,2013-10-16,DAL,DAL @ COL,AWAY,L,2,3
2013-2014,2013020087,2013-10-16,DET,DET vs. CBJ,HOME,W,2,1
2013-2014,2013020090,2013-10-16,FLA,FLA @ NSH,AWAY,L,3,4
2013-2014,2013020091,2013-10-16,MTL,MTL @ WPG,AWAY,W,3,0
2013-2014,2013020090,2013-10-16,NSH,NSH vs. FLA,HOME,W,4,3
2013-2014,2013020093,2013-10-16,OTT,OTT @ PHX,AWAY,W,4,3
2013-2014,2013020093,2013-10-16,PHX,PHX vs. OTT,HOME,L,3,4
2013-2014,2013020089,2013-10-16,SJS,SJS @ STL,AWAY,W,6,2
2013-2014,2013020089,2013-10-16,STL,STL vs. SJS,HOME,L,2,6
2013-2014,2013020091,2013-10-16,WPG,WPG vs. MTL,HOME,L,0,3
2013-2014,2013020095,2013-10-17,ANA,ANA vs. CGY,HOME,W,3,2
2013-2014,2013020103,2013-10-17,BOS,BOS @ FLA,AWAY,W,3,2
2013-2014,2013020096,2013-10-17,BUF,BUF vs. VAN,HOME,L,0,3
2013-2014,2013020097,2013-10-17,CAR,CAR @ TOR,AWAY,W,3,2
2013-2014,2013020100,2013-10-17,CBJ,CBJ @ MTL,AWAY,L,3,5
2013-2014,2013020095,2013-10-17,CGY,CGY @ ANA,AWAY,L,2,3
2013-2014,2013020098,2013-10-17,EDM,EDM @ NYI,AWAY,L,2,3
2013-2014,2013020103,2013-10-17,FLA,FLA vs. BOS,HOME,L,2,3
2013-2014,2013020102,2013-10-17,MIN,MIN @ TBL,AWAY,L,1,3
2013-2014,2013020100,2013-10-17,MTL,MTL vs. CBJ,HOME,W,5,3
2013-2014,2013020101,2013-10-17,NJD,NJD @ OTT,AWAY,L,2,5
2013-2014,2013020098,2013-10-17,NYI,NYI vs. EDM,HOME,W,3,2
2013-2014,2013020094,2013-10-17,NYR,NYR @ WSH,AWAY,W,2,0
2013-2014,2013020101,2013-10-17,OTT,OTT vs. NJD,HOME,W,5,2
2013-2014,2013020099,2013-10-17,PHI,PHI vs. PIT,HOME,L,1,4
2013-2014,2013020099,2013-10-17,PIT,PIT @ PHI,AWAY,W,4,1
2013-2014,2013020102,2013-10-17,TBL,TBL vs. MIN,HOME,W,3,1
2013-2014,2013020097,2013-10-17,TOR,TOR vs. CAR,HOME,L,2,3
2013-2014,2013020096,2013-10-17,VAN,VAN @ BUF,AWAY,W,3,0
2013-2014,2013020094,2013-10-17,WSH,WSH vs. NYR,HOME,L,0,2
2013-2014,2013020104,2013-10-18,CHI,CHI vs. STL,HOME,L,2,3
2013-2014,2013020107,2013-10-18,COL,COL vs. DET,HOME,L,2,4
2013-2014,2013020106,2013-10-18,DAL,DAL vs. SJS,HOME,W,4,3
2013-2014,2013020107,2013-10-18,DET,DET @ COL,AWAY,W,4,2
2013-2014,2013020105,2013-10-18,LAK,LAK @ NSH,AWAY,W,2,1
2013-2014,2013020105,2013-10-18,NSH,NSH vs. LAK,HOME,L,1,2
2013-2014,2013020106,2013-10-18,SJS,SJS @ DAL,AWAY,L,3,4
2013-2014,2013020104,2013-10-18,STL,STL @ CHI,AWAY,W,3,2
2013-2014,2013020109,2013-10-19,ANA,ANA vs. PHX,HOME,W,3,2
2013-2014,2013020114,2013-10-19,BOS,BOS @ TBL,AWAY,W,5,0
2013-2014,2013020112,2013-10-19,BUF,BUF vs. COL,HOME,L,2,4
2013-2014,2013020117,2013-10-19,CAR,CAR @ NYI,AWAY,W,4,3
2013-2014,2013020118,2013-10-19,CBJ,CBJ @ WSH,AWAY,L,1,4
2013-2014,2013020119,2013-10-19,CHI,CHI vs. TOR,HOME,W,3,1
2013-2014,2013020112,2013-10-19,COL,COL @ BUF,AWAY,W,4,2
2013-2014,2013020111,2013-10-19,EDM,EDM @ OTT,AWAY,W,3,1
2013-2014,2013020115,2013-10-19,FLA,FLA vs. MIN,HOME,W,2,1
2013-2014,2013020115,2013-10-19,MIN,MIN @ FLA,AWAY,L,1,2
2013-2014,2013020113,2013-10-19,MTL,MTL vs. NSH,HOME,L,1,2
2013-2014,2013020116,2013-10-19,NJD,NJD vs. NYR,HOME,W,4,0
2013-2014,2013020113,2013-10-19,NSH,NSH @ MTL,AWAY,W,2,1
2013-2014,2013020117,2013-10-19,NYI,NYI vs. CAR,HOME,L,3,4
2013-2014,2013020116,2013-10-19,NYR,NYR @ NJD,AWAY,L,0,4
2013-2014,2013020111,2013-10-19,OTT,OTT vs. EDM,HOME,L,1,3
2013-2014,2013020109,2013-10-19,PHX,PHX @ ANA,AWAY,L,2,3
2013-2014,2013020110,2013-10-19,PIT,PIT vs. VAN,HOME,W,4,3
2013-2014,2013020108,2013-10-19,STL,STL @ WPG,AWAY,L,3,4
2013-2014,2013020114,2013-10-19,TBL,TBL vs. BOS,HOME,L,0,5
2013-2014,2013020119,2013-10-19,TOR,TOR @ CHI,AWAY,L,1,3
2013-2014,2013020110,2013-10-19,VAN,VAN @ PIT,AWAY,L,3,4
2013-2014,2013020108,2013-10-19,WPG,WPG vs. STL,HOME,W,4,3
2013-2014,2013020118,2013-10-19,WSH,WSH vs. CBJ,HOME,W,4,1
2013-2014,2013020123,2013-10-20,CBJ,CBJ vs. VAN,HOME,W,3,1
2013-2014,2013020121,2013-10-20,CGY,CGY @ SJS,AWAY,L,3,6
2013-2014,2013020122,2013-10-20,DAL,DAL @ LAK,AWAY,L,2,5
2013-2014,2013020120,2013-10-20,DET,DET @ PHX,AWAY,L,2,5
2013-2014,2013020122,2013-10-20,LAK,LAK vs. DAL,HOME,W,5,2
2013-2014,2013020120,2013-10-20,PHX,PHX vs. DET,HOME,W,5,2
2013-2014,2013020121,2013-10-20,SJS,SJS vs. CGY,HOME,W,6,3
2013-2014,2013020123,2013-10-20,VAN,VAN @ CBJ,AWAY,L,1,3
2013-2014,2013020125,2013-10-21,ANA,ANA vs. DAL,HOME,W,6,3
2013-2014,2013020127,2013-10-21,COL,COL @ PIT,AWAY,W,1,0
2013-2014,2013020125,2013-10-21,DAL,DAL @ ANA,AWAY,L,3,6
2013-2014,2013020126,2013-10-21,DET,DET vs. SJS,HOME,L,0,1
2013-2014,2013020124,2013-10-21,NSH,NSH @ WPG,AWAY,W,3,1
2013-2014,2013020127,2013-10-21,PIT,PIT vs. COL,HOME,L,0,1
2013-2014,2013020126,2013-10-21,SJS,SJS @ DET,AWAY,W,1,0
2013-2014,2013020124,2013-10-21,WPG,WPG vs. NSH,HOME,L,1,3
2013-2014,2013020129,2013-10-22,ANA,ANA @ TOR,AWAY,L,2,4
2013-2014,2013020131,2013-10-22,CBJ,CBJ vs. NJD,HOME,W,4,1
2013-2014,2013020128,2013-10-22,CGY,CGY @ LAK,AWAY,W,3,2
2013-2014,2013020133,2013-10-22,CHI,CHI @ FLA,AWAY,W,3,2
2013-2014,2013020132,2013-10-22,EDM,EDM @ MTL,AWAY,W,4,3
2013-2014,2013020133,2013-10-22,FLA,FLA vs. CHI,HOME,L,2,3
2013-2014,2013020128,2013-10-22,LAK,LAK vs. CGY,HOME,L,2,3
2013-2014,2013020132,2013-10-22,MTL,MTL vs. EDM,HOME,L,3,4
2013-2014,2013020131,2013-10-22,NJD,NJD @ CBJ,AWAY,L,1,4
2013-2014,2013020130,2013-10-22,NYI,NYI vs. VAN,HOME,L,4,5
2013-2014,2013020129,2013-10-22,TOR,TOR vs. ANA,HOME,W,4,2
2013-2014,2013020130,2013-10-22,VAN,VAN @ NYI,AWAY,W,5,4
2013-2014,2013020136,2013-10-23,CGY,CGY @ PHX,AWAY,L,2,4
2013-2014,2013020137,2013-10-23,DET,DET vs. OTT,HOME,L,1,6
2013-2014,2013020134,2013-10-23,MIN,MIN vs. NSH,HOME,W,2,0
2013-2014,2013020134,2013-10-23,NSH,NSH @ MIN,AWAY,L,0,2
2013-2014,2013020137,2013-10-23,OTT,OTT @ DET,AWAY,W,6,1
2013-2014,2013020136,2013-10-23,PHX,PHX vs. CGY,HOME,W,4,2
2013-2014,2013020135,2013-10-23,WPG,WPG vs. WSH,HOME,L,4,5
2013-2014,2013020135,2013-10-23,WSH,WSH @ WPG,AWAY,W,5,4
2013-2014,2013020142,2013-10-24,ANA,ANA @ MTL,AWAY,L,1,4
2013-2014,2013020138,2013-10-24,BOS,BOS @ BUF,AWAY,W,5,2
2013-2014,2013020139,2013-10-24,BOS,BOS vs. SJS,HOME,W,2,1
2013-2014,2013020138,2013-10-24,BUF,BUF vs. BOS,HOME,L,2,5
2013-2014,2013020143,2013-10-24,CHI,CHI @ TBL,AWAY,L,5,6
2013-2014,2013020142,2013-10-24,MTL,MTL vs. ANA,HOME,W,4,1
2013-2014,2013020140,2013-10-24,NJD,NJD vs. VAN,HOME,L,2,3
2013-2014,2013020141,2013-10-24,NYR,NYR @ PHI,AWAY,L,1,2
2013-2014,2013020141,2013-10-24,PHI,PHI vs. NYR,HOME,W,2,1
2013-2014,2013020139,2013-10-24,SJS,SJS @ BOS,AWAY,L,1,2
2013-2014,2013020143,2013-10-24,TBL,TBL vs. CHI,HOME,W,6,5
2013-2014,2013020140,2013-10-24,VAN,VAN @ NJD,AWAY,W,3,2
2013-2014,2013020151,2013-10-25,ANA,ANA @ OTT,AWAY,W,2,1
2013-2014,2013020152,2013-10-25,BUF,BUF @ FLA,AWAY,W,3,1
2013-2014,2013020145,2013-10-25,CAR,CAR @ MIN,AWAY,L,1,3
2013-2014,2013020150,2013-10-25,CBJ,CBJ vs. TOR,HOME,W,5,2
2013-2014,2013020146,2013-10-25,CGY,CGY @ DAL,AWAY,L,1,5
2013-2014,2013020146,2013-10-25,DAL,DAL vs. CGY,HOME,W,5,1
2013-2014,2013020147,2013-10-25,EDM,EDM vs. WSH,HOME,L,1,4
2013-2014,2013020152,2013-10-25,FLA,FLA vs. BUF,HOME,L,1,3
2013-2014,2013020148,2013-10-25,LAK,LAK vs. PHX,HOME,W,7,4
2013-2014,2013020145,2013-10-25,MIN,MIN vs. CAR,HOME,W,3,1
2013-2014,2013020144,2013-10-25,NSH,NSH vs. WPG,HOME,W,3,2
2013-2014,2013020149,2013-10-25,NYI,NYI @ PIT,AWAY,W,4,3
2013-2014,2013020151,2013-10-25,OTT,OTT vs. ANA,HOME,L,1,2
2013-2014,2013020148,2013-10-25,PHX,PHX @ LAK,AWAY,L,4,7
2013-2014,2013020149,2013-10-25,PIT,PIT vs. NYI,HOME,L,3,4
2013-2014,2013020150,2013-10-25,TOR,TOR @ CBJ,AWAY,L,2,5
2013-2014,2013020144,2013-10-25,WPG,WPG @ NSH,AWAY,L,2,3
2013-2014,2013020147,2013-10-25,WSH,WSH @ EDM,AWAY,W,4,1
2013-2014,2013020155,2013-10-26,BOS,BOS vs. NJD,HOME,L,3,4
2013-2014,2013020159,2013-10-26,BUF,BUF @ TBL,AWAY,L,2,3
2013-2014,2013020154,2013-10-26,CAR,CAR @ COL,AWAY,L,2,4
2013-2014,2013020154,2013-10-26,COL,COL vs. CAR,HOME,W,4,2
2013-2014,2013020161,2013-10-26,DAL,DAL vs. WPG,HOME,L,1,2
2013-2014,2013020158,2013-10-26,DET,DET vs. NYR,HOME,L,2,3
2013-2014,2013020164,2013-10-26,EDM,EDM @ PHX,AWAY,L,4,5
2013-2014,2013020157,2013-10-26,MTL,MTL vs. SJS,HOME,L,0,2
2013-2014,2013020155,2013-10-26,NJD,NJD @ BOS,AWAY,W,4,3
2013-2014,2013020160,2013-10-26,NYI,NYI vs. PHI,HOME,L,2,5
2013-2014,2013020158,2013-10-26,NYR,NYR @ DET,AWAY,W,3,2
2013-2014,2013020160,2013-10-26,PHI,PHI @ NYI,AWAY,W,5,2
2013-2014,2013020164,2013-10-26,PHX,PHX vs. EDM,HOME,W,5,4
2013-2014,2013020156,2013-10-26,PIT,PIT @ TOR,AWAY,L,1,4
2013-2014,2013020157,2013-10-26,SJS,SJS @ MTL,AWAY,W,2,0
2013-2014,2013020153,2013-10-26,STL,STL vs. VAN,HOME,L,2,3
2013-2014,2013020159,2013-10-26,TBL,TBL vs. BUF,HOME,W,3,2
2013-2014,2013020156,2013-10-26,TOR,TOR vs. PIT,HOME,W,4,1
2013-2014,2013020153,2013-10-26,VAN,VAN @ STL,AWAY,W,3,2
2013-2014,2013020161,2013-10-26,WPG,WPG @ DAL,AWAY,W,2,1
2013-2014,2013020168,2013-10-27,ANA,ANA @ CBJ,AWAY,W,4,3
2013-2014,2013020168,2013-10-27,CBJ,CBJ vs. ANA,HOME,L,3,4
2013-2014,2013020165,2013-10-27,CGY,CGY vs. WSH,HOME,W,5,2
2013-2014,2013020162,2013-10-27,CHI,CHI vs. MIN,HOME,L,3,5
2013-2014,2013020167,2013-10-27,FLA,FLA vs. TBL,HOME,L,3,4
2013-2014,2013020162,2013-10-27,MIN,MIN @ CHI,AWAY,W,5,3
2013-2014,2013020163,2013-10-27,NSH,NSH vs. STL,HOME,L,1,6
