game_id,date,season,home_team,away_team,home_score,away_score,home_won,home_wins_l10,away_wins_l10,home_plus_minus_l10,away_plus_minus_l10,home_ppg_l10,away_ppg_l10,home_opp_ppg_l10,away_opp_ppg_l10,home_rest_days,away_rest_days,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_total_plusminus,away_top6_total_plusminus,home_star_ppg,away_star_ppg,home_6thman_quality,away_6thman_quality,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
20000166.0,2000-11-22,2000-01,UTA,DEN,116,78,1,7.0,6.0,7.3,-1.7,97.2,96.5,89.9,98.2,1.0,1.0,0,0,10.566666666666668,10.157575757575758,26.917366666666663,25.19981818181818,21.35,-5.527272727272727,7.3,16.2,3.7,9.636363636363637,4.8804371388910095,4.820411148062335,0.4809,0.4336,0.4221999999999999,0.3432
20000170.0,2000-11-23,2000-01,IND,TOR,91,111,0,5.0,5.0,1.2,3.7,91.8,96.0,90.6,92.3,1.0,2.0,0,0,14.699999999999998,14.733333333333333,23.34320476190476,32.40063333333334,2.1428571428571423,23.7,0.0,30.4,12.9,8.0,9.833058568742818,9.305267325552768,0.4366,0.4303,0.3500999999999999,0.3525999999999999
20000172.0,2000-11-24,2000-01,ATL,PHI,67,76,0,2.0,9.0,-6.1,6.7,89.8,93.5,95.9,86.8,1.0,1.0,0,0,10.920634920634924,16.12121212121212,26.463401587301583,32.151060606060604,-21.571428571428573,34.263636363636365,8.833333333333334,21.63636363636364,4.583333333333333,7.272727272727272,4.043378848122968,5.401898707109685,0.4352999999999999,0.4346,0.3542999999999999,0.2656
20000171.0,2000-11-24,2000-01,BOS,ORL,103,98,1,4.0,3.0,-4.9,-3.6,93.8,93.4,98.7,97.0,1.0,2.0,0,0,17.424242424242426,14.095959595959595,30.40978787878788,31.94090909090909,-8.484848484848484,-14.931818181818183,20.545454545454547,11.0,8.272727272727273,8.583333333333334,6.567879771228872,5.787509408330594,0.4110999999999999,0.4185999999999999,0.3817,0.3309999999999999
20000173.0,2000-11-24,2000-01,CLE,MIA,85,80,1,7.0,4.0,1.8,-2.8,93.9,82.3,92.1,85.1,1.0,1.0,0,0,10.515151515151514,15.61904761904762,26.14156363636364,36.00451125541126,2.854545454545455,2.8012987012987014,12.909090909090908,12.272727272727272,12.0,4.2727272727272725,3.304861182866313,5.500246420623427,0.4891,0.4002,0.364,0.3403
20000177.0,2000-11-24,2000-01,DEN,SAS,102,92,1,5.0,7.0,-5.9,5.9,94.2,95.1,100.1,89.2,1.0,1.0,0,0,14.946969696969695,13.787878787878787,26.819315656565657,28.49742424242424,-13.856060606060607,26.49090909090909,16.833333333333332,17.636363636363637,9.5,5.1,3.936729868422897,4.407995802770822,0.4301,0.4442,0.3232,0.4027
20000174.0,2000-11-24,2000-01,DET,VAN,118,96,1,3.0,3.0,-3.7,0.5,94.6,89.4,98.3,88.9,2.0,1.0,0,0,16.166666666666668,13.275757575757575,28.697472222222224,28.027472727272727,-21.727272727272723,3.845454545454545,14.666666666666666,15.0,3.8333333333333335,4.727272727272728,9.102585199578195,5.839913250799151,0.4303,0.4337,0.3005,0.3513
20000175.0,2000-11-24,2000-01,IND,WAS,99,87,1,5.0,2.0,0.5,-4.8,92.4,90.0,91.9,94.8,0.0,2.0,1,0,18.060606060606062,15.527777777777777,28.93374242424242,29.042070707070707,-18.397727272727277,1.484848484848484,16.0,15.666666666666666,3.272727272727273,6.416666666666667,9.191983571758117,5.373965863886153,0.4372,0.4343999999999999,0.371,0.3276
20000180.0,2000-11-24,2000-01,LAL,MIN,115,108,1,7.0,6.0,4.5,1.5,99.8,96.0,95.3,94.5,1.0,1.0,0,0,19.0479797979798,19.8008658008658,28.384785353535356,35.947722943722944,23.159090909090907,17.272727272727273,25.727272727272727,25.09090909090909,10.083333333333334,8.0,9.719794889167202,6.173914059963276,0.4770999999999999,0.4610999999999999,0.387,0.3775
20000176.0,2000-11-24,2000-01,MIL,CHH,90,106,0,3.0,5.0,-4.8,4.1,92.0,90.3,96.8,86.2,1.0,1.0,0,0,14.733333333333334,14.694638694638696,30.19217777777778,36.14599300699301,-12.8,26.95571095571096,22.2,13.846153846153848,2.4,2.111111111111111,7.7877016054992945,6.030555761337592,0.4402,0.4143,0.3442,0.3449
20000179.0,2000-11-24,2000-01,PHX,GSW,80,74,1,8.0,2.0,8.7,-9.1,95.6,91.4,86.9,100.5,1.0,1.0,0,0,17.727272727272727,17.033333333333335,30.705848484848485,33.66278333333333,21.09090909090909,-23.905555555555555,18.818181818181817,21.666666666666668,3.0,10.11111111111111,7.530799934827788,5.66248256930974,0.4664,0.4040999999999999,0.2652,0.2934
20000178.0,2000-11-24,2000-01,UTA,NJN,97,85,1,7.0,6.0,9.8,2.0,98.1,94.4,88.3,92.4,1.0,1.0,0,0,16.236363636363635,16.545454545454547,30.646721548821557,31.43072727272728,31.829292929292933,6.418181818181818,23.8,28.363636363636363,6.181818181818182,9.0,6.88724216818282,7.2907995155372065,0.4883,0.4463,0.4022,0.3815
20000183.0,2000-11-25,2000-01,WAS,MIL,107,100,1,2.0,3.0,-5.6,-6.0,91.1,91.7,96.7,97.7,0.0,0.0,1,1,15.12820512820513,16.472727272727273,29.1972329059829,28.5943696969697,-2.9230769230769225,-17.224242424242423,15.615384615384617,11.727272727272728,3.3846153846153846,10.090909090909092,5.950138558084077,7.1911527156540895,0.4332,0.4383,0.3194,0.3419999999999999
20000188.0,2000-11-25,2000-01,SAS,PHI,96,76,1,6.0,9.0,3.7,7.0,94.0,90.7,90.3,83.7,0.0,0.0,1,1,13.111111111111107,16.083333333333332,26.65375,31.12211111111111,17.0,35.75,11.916666666666666,21.58333333333333,6.416666666666667,5.333333333333333,2.9494192774297234,5.925619205025155,0.4376,0.4237,0.3849,0.2605
20000192.0,2000-11-25,2000-01,POR,NJN,86,84,1,8.0,5.0,8.5,-0.2,97.9,93.7,89.4,93.9,2.0,0.0,0,1,14.30952380952381,17.068181818181817,33.56254761904761,30.414159090909088,21.62857142857143,2.2727272727272725,20.0,27.75,8.4,10.833333333333334,5.052409003108703,7.973435962805106,0.4942999999999999,0.4438999999999999,0.4131999999999999,0.3838
20000184.0,2000-11-25,2000-01,ORL,ATL,114,92,1,3.0,2.0,-3.4,-6.7,95.2,86.1,98.6,92.8,0.0,0.0,1,1,10.974358974358973,6.841686091686092,29.392538461538457,22.882077505827503,-12.25,-25.7240675990676,8.461538461538462,9.153846153846152,7.583333333333333,7.875,3.3436487741236616,3.987012359874884,0.4319,0.4261,0.3467,0.3484
20000182.0,2000-11-25,2000-01,NYK,TOR,75,79,0,6.0,6.0,2.2,6.6,87.0,97.6,84.8,91.0,2.0,1.0,0,0,12.202564102564104,14.787878787878787,30.71892913752913,32.62948484848485,8.56013986013986,28.90909090909091,15.3,30.181818181818183,8.076923076923077,8.0,3.723406604766807,8.96244075866709,0.4299,0.4415,0.2979,0.3545
