game_id,date,season,home_team,away_team,home_score,away_score,home_won,home_wins_l10,away_wins_l10,home_net_rating_l10,away_net_rating_l10,home_ppg_l10,away_ppg_l10,home_opp_ppg_l10,away_opp_ppg_l10,home_rest_days,away_rest_days,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_total_plusminus,away_top6_total_plusminus,home_star_ppg,away_star_ppg,home_6thman_quality,away_6thman_quality,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
20100767,2002-02-21,2001-02,WAS,NJN,82,93,0,6.0,6.0,-0.4,8.8,96.9,102.7,97.3,93.9,0.0,1.0,1,0,17.21777777777778,14.334935897435898,28.738412110536522,31.697406031002146,0.7318228829993539,19.630435152784518,24.52,14.365384615384615,8.564102564102564,3.5531914893617023,7.687732665312407,4.71157713171454,0.45640000000000003,0.462,0.4264,0.36960000000000004
20100773,2002-02-21,2001-02,SAS,SAC,115,92,1,5.0,7.0,3.2,6.0,91.7,105.2,88.5,99.2,1.0,1.0,0,0,14.415030005455536,17.173920850391436,28.675522865336696,33.80047471605962,14.570708187729464,32.22069495432425,9.148936170212766,12.461538461538462,9.711538461538462,10.60377358490566,6.437915634036301,6.236196590009515,0.4162,0.45149999999999996,0.2867,0.34240000000000004
20100769,2002-02-21,2001-02,ORL,LAC,119,102,1,6.0,5.0,-0.5,-0.5,99.7,95.2,100.2,95.7,4.0,0.0,0,1,15.32702577111472,15.494343857865871,29.695570549352773,30.89634014463291,13.924880887836228,-1.543386208480548,15.957446808510639,18.30188679245283,8.0,11.211538461538462,6.98140516694292,3.7391910377212794,0.4598,0.429,0.41289999999999993,0.3519
20100774,2002-02-21,2001-02,POR,ATL,94,79,1,6.0,5.0,2.2,-6.0,100.0,89.7,97.8,95.7,0.0,1.0,1,0,14.870598984906996,15.323195995379285,33.31028062322123,28.447230194733443,11.707327077372497,-22.934922887101308,11.292682926829269,18.66,5.784313725490196,10.39622641509434,4.9274564243026875,6.195036260979155,0.46420000000000006,0.43220000000000003,0.3654,0.3876
20100772,2002-02-21,2001-02,HOU,MIN,89,83,1,5.0,5.0,-1.7,-1.6,95.0,98.8,96.7,100.4,0.0,1.0,1,0,17.34427521008403,17.51088534107402,34.33176626614519,31.94202490434094,-11.644146501455278,23.273419976250164,22.34375,21.23076923076923,2.707317073170732,8.622641509433961,7.5055301475009095,5.245062256078026,0.44530000000000003,0.44849999999999995,0.36839999999999995,0.3604
20100768,2002-02-21,2001-02,CLE,LAL,97,104,0,5.0,6.0,3.9,7.0,104.3,102.6,100.4,95.6,2.0,1.0,0,0,16.294725642194862,19.374564843481252,30.9586736911819,30.807654303405577,-5.400823298908114,33.87395094070017,16.705882352941178,26.07843137254902,9.192307692307692,7.137254901960785,3.656913816832465,9.492006280339442,0.47140000000000004,0.4753,0.4433999999999999,0.3983
20100770,2002-02-21,2001-02,MEM,PHX,72,78,0,3.0,4.0,-4.1,-2.4,90.2,93.9,94.3,96.3,1.0,1.0,0,0,11.01691958834816,14.577091671431292,28.704206767725633,28.54302137200093,-32.51268202297852,0.6821914109649959,15.10204081632653,18.30188679245283,7.0,14.660377358490566,5.339627892588326,6.821886853756063,0.46369999999999995,0.44639999999999996,0.22139999999999999,0.2649
20100771,2002-02-21,2001-02,DAL,BOS,98,92,1,5.0,5.0,-2.5,-2.5,107.2,93.8,109.7,96.3,1.0,1.0,0,0,15.822701688555346,19.50302818541812,30.157401598386553,32.49571777849451,14.27775576434113,10.033152086269395,19.121951219512194,26.333333333333332,4.162162162162162,6.739130434782608,8.804555812240524,8.720214674803582,0.4548,0.4117,0.3554,0.33049999999999996
20100778,2002-02-22,2001-02,CHH,LAL,94,96,0,7.0,6.0,4.2,4.3,90.6,100.3,86.4,96.0,1.0,0.0,0,1,14.191466552315608,19.454751131221716,32.98089923637683,29.50663474107592,0.5640585829265076,31.00942684766214,19.358490566037737,26.192307692307693,15.30188679245283,6.711538461538462,5.725972336824995,9.99384630150771,0.4407,0.4678000000000001,0.27490000000000003,0.3821
20100779,2002-02-22,2001-02,CHI,PHX,91,83,1,4.0,4.0,-7.7,-1.9,93.0,92.6,100.7,94.5,1.0,0.0,0,1,10.61699409554482,14.747795414462082,25.21277242714155,28.62983740405253,-11.491020176186417,3.4266411467272295,18.85185185185185,18.296296296296298,7.0,5.780487804878049,5.084442874090401,6.9029117118325,0.4344,0.43549999999999994,0.35219999999999996,0.2924
20100776,2002-02-22,2001-02,IND,CLE,93,103,0,4.0,5.0,-3.5,3.9,94.8,103.9,98.3,100.0,4.0,0.0,0,1,11.149193899782135,12.835470085470085,27.30673939374895,30.99556316796411,-12.722043321602147,-7.445184794241399,17.91111111111111,7.333333333333333,15.592592592592593,11.166666666666666,4.952739958957163,4.132347959056423,0.4492,0.4734,0.38960000000000006,0.4605
20100780,2002-02-22,2001-02,MIL,GSW,116,112,1,4.0,1.0,1.4,-5.8,98.2,96.7,96.8,102.5,1.0,1.0,0,0,17.176662950575995,11.948937908496731,33.82981427515154,26.963271078431376,9.440197473427288,-14.062100840336136,20.304347826086957,12.470588235294118,13.36,8.764705882352942,5.874020689759017,5.298756643413139,0.4648,0.404,0.41240000000000004,0.2788
