game_id,date,season,home_team,away_team,home_score,away_score,home_won,home_wins_l10,away_wins_l10,home_plus_minus_l10,away_plus_minus_l10,home_opp_ppg_l10,away_opp_ppg_l10,home_tov_l10,away_tov_l10,home_rest_days,away_rest_days,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_ppg,away_top5_avg_ppg,home_top6_avg_ppg,away_top6_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_avg_mpg,away_top6_avg_mpg,home_top3_avg_apg,away_top3_avg_apg,home_top5_avg_apg,away_top5_avg_apg,home_top6_avg_apg,away_top6_avg_apg,home_top3_avg_rpg,away_top3_avg_rpg,home_top5_avg_rpg,away_top5_avg_rpg,home_top6_avg_rpg,away_top6_avg_rpg,home_top3_avg_blk,away_top3_avg_blk,home_top5_avg_blk,away_top5_avg_blk,home_top6_avg_blk,away_top6_avg_blk,home_top3_avg_stl,away_top3_avg_stl,home_top5_avg_stl,away_top5_avg_stl,home_top6_avg_stl,away_top6_avg_stl,home_top3_avg_tov,away_top3_avg_tov,home_top5_avg_tov,away_top5_avg_tov,home_top6_avg_tov,away_top6_avg_tov,home_top6_total_plusminus,away_top6_total_plusminus,home_depth_variance,away_depth_variance
20900033,2009-10-31,2009-10,CLE,CHA,90,79,1,4.0,3.0,1.7,-5.9,94.2,97.7,14.6,20.2,0.0,0.0,1,1,13.564814814814815,11.144444444444446,11.795252525252526,9.786666666666667,9.829377104377103,9.488888888888889,25.85596153198653,26.356177777777777,21.546634609988775,25.35553703703704,3.7222222222222228,2.8111111111111113,2.8642424242424243,2.4566666666666666,2.386868686868687,2.180555555555556,4.717592592592593,4.611111111111112,4.806919191919191,4.2266666666666675,4.005765993265993,4.122222222222223,0.6620370370370371,0.7000000000000001,0.6717676767676768,0.47000000000000003,0.5598063973063974,0.44166666666666665,1.0277777777777777,0.9888888888888888,0.8748484848484848,0.8833333333333332,0.729040404040404,0.8027777777777777,1.8240740740740742,2.6,1.647171717171717,2.4,1.3726430976430974,2.283333333333333,25.653787878787877,-26.799999999999997,6.412798031329227,2.9701976489914057
20900035,2009-10-31,2009-10,HOU,POR,111,107,1,5.0,5.0,1.2,1.1,100.1,95.9,17.5,17.6,2.0,1.0,0,0,11.795238095238096,11.519444444444446,9.666031746031745,10.591666666666667,10.221693121693121,10.733796296296298,24.622328571428568,23.66821388888889,24.253329365079363,23.530054783950618,2.966666666666667,2.2935185185185185,2.9866666666666672,2.8161111111111112,2.6388888888888893,2.439351851851852,2.8857142857142857,3.5259259259259257,3.2358730158730156,3.1955555555555555,3.5465608465608462,4.2555555555555555,0.3904761904761905,0.18703703703703703,0.3431746031746032,0.1322222222222222,0.4193121693121693,0.4435185185185185,0.9714285714285715,0.7064814814814815,1.1717460317460318,0.7438888888888889,1.05978835978836,0.6939814814814814,2.1,1.712037037037037,1.8711111111111112,1.8672222222222223,1.8092592592592593,1.9449074074074078,0.3841269841269839,1.136111111111111,3.5279876084030923,3.4670087156158664
20900040,2009-11-01,2009-10,BOS,NOH,97,87,1,9.0,3.0,13.5,-9.2,86.3,103.1,15.8,16.3,1.0,1.0,0,0,12.402020202020202,14.203703703703704,11.705858585858586,12.082222222222223,10.92154882154882,11.735185185185186,25.6676531986532,25.695224074074076,24.7840544332211,25.416606481481484,4.2548821548821545,3.1064814814814814,3.0296969696969698,2.283888888888889,2.964141414141414,2.347685185185185,3.3336700336700336,3.7453703703703702,4.485050505050505,5.027222222222222,4.0860269360269355,4.448611111111111,0.16363636363636366,0.30092592592592593,0.6294949494949494,0.6005555555555555,0.5397306397306397,0.5189814814814815,1.3754208754208754,0.8472222222222222,1.0616161616161617,0.7083333333333333,0.9907407407407408,0.6643518518518517,1.8508417508417512,1.912037037037037,1.754949494949495,1.4272222222222222,1.5836700336700336,1.3375000000000001,49.04040404040405,-13.052777777777777,3.050779415494099,5.905491968578613
20900043,2009-11-01,2009-10,DEN,MEM,133,123,1,6.0,4.0,4.6,-3.8,101.9,100.7,19.0,20.4,2.0,1.0,0,0,16.36574074074074,12.0,13.175,11.946666666666667,12.793981481481481,11.505555555555555,26.237074074074076,27.11116666666667,25.00626543209877,26.838972222222225,2.6481481481481484,2.1,1.8777777777777778,2.528888888888889,2.1018518518518516,2.4574074074074073,4.583333333333333,6.633333333333333,5.105555555555556,5.271111111111111,4.662037037037037,5.192592592592592,0.3009259259259259,0.6666666666666666,0.5361111111111111,0.5622222222222223,0.46527777777777773,0.46851851851851856,0.875,0.7666666666666666,0.7472222222222222,0.7933333333333332,0.9745370370370371,0.8944444444444444,2.1018518518518516,2.1999999999999997,1.972222222222222,2.1911111111111112,1.7916666666666667,1.9925925925925927,18.930555555555554,-8.344444444444445,6.959563634120048,2.670115824925675
20900044,2009-11-01,2009-10,PHX,MIN,120,112,1,6.0,4.0,2.9,-5.2,107.5,103.9,16.7,16.2,1.0,1.0,0,0,14.596296296296297,11.723809523809523,13.274444444444445,9.703174603174602,11.962037037037037,9.398478835978835,26.618084259259263,23.01185925925926,25.35048688271605,22.18609799382716,3.6703703703703705,1.2952380952380953,3.043888888888889,1.5126984126984129,2.6199074074074074,1.281415343915344,4.481481481481482,5.433333333333334,4.627777777777777,4.36,4.739814814814815,4.445833333333334,0.7074074074074074,0.6809523809523809,0.5161111111111112,0.42857142857142855,0.7300925925925926,0.3988095238095238,0.5851851851851853,1.2380952380952381,0.8177777777777777,0.9673015873015874,0.8148148148148148,0.8060846560846562,2.259259259259259,1.4095238095238096,1.75,1.4057142857142857,1.6416666666666666,1.3172619047619047,12.383333333333331,-13.532539682539683,3.7856623874738426,2.9402728376513547
20900039,2009-11-01,2009-10,TOR,ORL,116,125,0,3.0,10.0,-4.5,16.6,101.6,92.6,17.9,16.6,1.0,1.0,0,0,14.402777777777779,11.111111111111109,11.881666666666666,11.399999999999999,10.734722222222222,11.537037037037036,26.13512777777778,24.12185185185185,25.605847222222224,24.032407407407405,1.947222222222222,2.0370370370370368,2.868333333333333,2.422222222222222,2.556944444444444,2.1666666666666665,5.577777777777778,6.222222222222222,4.466666666666667,5.022222222222223,4.277777777777778,5.055555555555556,0.9305555555555555,1.1481481481481481,0.5983333333333334,0.8,0.6097222222222222,0.7962962962962963,0.5499999999999999,0.5555555555555555,0.7699999999999999,0.5555555555555556,0.6972222222222221,0.48148148148148145,2.475,1.8518518518518519,2.1849999999999996,1.7555555555555558,2.098611111111111,1.7407407407407407,-28.183333333333337,49.888888888888886,5.074337440786034,3.4522611424810803
20900046,2009-11-02,2009-10,CHA,NJN,79,68,1,3.0,1.0,-6.5,-3.4,97.5,98.7,19.9,17.0,1.0,1.0,0,0,9.209523809523809,12.641666666666666,8.631774891774892,13.004999999999999,9.026479076479076,11.575595238095238,25.550696969696972,30.479599999999998,26.04159090909091,27.569785714285715,1.5774891774891777,3.025,2.022251082251082,2.6350000000000002,2.3064213564213563,2.3386904761904765,5.413852813852814,3.35,4.351341991341991,4.57,3.9291486291486293,4.189285714285714,0.7030303030303031,0.3333333333333333,0.44000000000000006,0.76,0.3666666666666667,0.6571428571428571,0.6987012987012987,1.1916666666666667,0.6889177489177489,1.075,0.755916305916306,1.038690476190476,2.4008658008658013,1.7249999999999999,2.3374891774891777,1.975,2.2963924963924964,1.8363095238095237,-31.2978354978355,-11.864285714285714,3.199169117040126,5.206946114579645
20900050,2009-11-02,2009-10,LAC,MIN,93,90,1,5.0,3.0,-0.5,-7.4,101.3,105.6,17.0,14.9,1.0,0.0,0,1,14.136363636363635,12.674242424242424,12.915151515151516,11.986363636363638,12.529292929292929,11.303451178451178,29.737641414141414,25.377746212121213,29.039367845117848,24.169881102693605,2.3232323232323235,1.4810606060606062,3.560606060606061,2.306818181818182,3.1671717171717173,1.9593855218855218,4.113636363636364,5.871212121212121,4.851515151515152,4.577272727272727,4.85959595959596,4.6662457912457915,0.9772727272727272,0.6477272727272728,0.903030303030303,0.40681818181818186,0.8691919191919192,0.3760521885521886,0.7424242424242425,1.2803030303030303,1.062121212121212,1.2227272727272727,0.9684343434343434,1.0189393939393938,2.1994949494949494,1.4090909090909092,2.0863636363636364,1.7545454545454546,1.971969696969697,1.591750841750842,6.218181818181819,-18.392676767676768,2.689654134518093,3.28680583303761
20900047,2009-11-02,2009-10,NYK,NOH,117,111,1,5.0,3.0,-2.6,-9.6,102.9,102.0,15.9,16.1,1.0,0.0,0,1,7.957142857142858,15.133333333333335,11.50095238095238,12.700000000000001,11.734126984126986,11.458333333333334,26.682049735449738,27.295933333333334,27.335402557319227,25.508416666666665,2.561904761904762,3.4111111111111114,2.223809523809524,2.486666666666667,2.16984126984127,2.1347222222222224,3.0428571428571427,6.537037037037037,4.914603174603174,5.482222222222222,5.145502645502645,4.776851851851852,0.28095238095238095,0.9703703703703704,0.333015873015873,0.6622222222222223,0.4441798941798942,0.5726851851851852,0.9142857142857143,0.9555555555555556,0.8485714285714285,0.8133333333333332,0.9071428571428571,0.6777777777777777,1.6666666666666667,2.240740740740741,1.8666666666666667,1.7444444444444442,1.788888888888889,1.5787037037037035,-10.631746031746033,-10.408333333333333,5.353835945828472,5.30900440551501
20900049,2009-11-02,2009-10,SAC,MEM,127,116,1,2.0,4.0,-6.2,-3.9,101.8,103.9,16.5,20.1,1.0,0.0,0,1,14.303703703703704,13.818181818181818,12.064444444444444,12.701818181818181,12.453703703703704,10.584848484848484,26.042312037037032,27.6448303030303,26.918648919753082,23.037358585858584,1.2175925925925926,2.3636363636363638,1.7105555555555554,2.7018181818181817,2.1421296296296295,2.2515151515151515,4.1305555555555555,5.666666666666667,4.476111111111111,5.301818181818183,4.4467592592592595,4.418181818181819,0.5037037037037037,0.6363636363636364,0.5244444444444445,0.510909090909091,0.5537037037037037,0.4257575757575758,0.6907407407407408,0.9090909090909091,0.6722222222222223,0.7963636363636363,0.7768518518518519,0.6636363636363636,1.7444444444444445,2.151515151515152,1.5955555555555556,2.2309090909090914,1.9296296296296296,1.8590909090909093,-27.630555555555556,-6.690909090909091,5.604990794880897,5.750002994369804
