game_id,date,season,home_team,away_team,home_score,away_score,point_diff,home_won,home_wins_l10,away_wins_l10,home_plus_minus_l10,away_plus_minus_l10,plus_minus_diff,home_ppg_l10,away_ppg_l10,ppg_diff,home_opp_ppg_l10,away_opp_ppg_l10,opp_ppg_diff,home_tov_l10,away_tov_l10,home_blk_l10,away_blk_l10,home_stl_l10,away_stl_l10,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_ppg,away_top5_avg_ppg,home_top6_avg_ppg,away_top6_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_avg_mpg,away_top6_avg_mpg,home_top3_avg_apg,away_top3_avg_apg,home_top5_avg_apg,away_top5_avg_apg,home_top6_avg_apg,away_top6_avg_apg,home_top3_avg_rpg,away_top3_avg_rpg,home_top5_avg_rpg,away_top5_avg_rpg,home_top6_avg_rpg,away_top6_avg_rpg,home_top3_avg_blk,away_top3_avg_blk,home_top5_avg_blk,away_top5_avg_blk,home_top6_avg_blk,away_top6_avg_blk,home_top3_avg_stl,away_top3_avg_stl,home_top5_avg_stl,away_top5_avg_stl,home_top6_avg_stl,away_top6_avg_stl,home_top3_avg_tov,away_top3_avg_tov,home_top5_avg_tov,away_top5_avg_tov,home_top6_avg_tov,away_top6_avg_tov,home_top6_total_plusminus,away_top6_total_plusminus,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
22400164,2024-11-04,2024-25,NOP,POR,100,118,-18.0,0,4.0,5.0,-6.9,1.2,-8.1,106.5,108.7,-2.200000000000003,113.4,107.5,5.900000000000006,16.1,16.4,6.6,6.1,8.8,9.7,0.0,1.0,-1.0,1,0,5.3,15.237121212121211,9.04,14.46590909090909,7.616666666666666,13.838257575757575,19.457441666666664,28.835494696969693,16.811756944444443,28.387912247474745,2.091666666666667,3.0795454545454546,2.335,3.053181818181818,1.9458333333333335,3.077651515151515,2.3166666666666664,3.846969696969697,3.6099999999999994,5.039090909090909,3.008333333333333,5.099242424242424,0.16666666666666666,0.6598484848484848,0.5650000000000001,0.4959090909090909,0.4708333333333334,0.5799242424242425,0.7666666666666666,1.2196969696969697,0.75,1.0936363636363637,0.625,1.1446969696969698,0.9666666666666667,1.8818181818181818,1.2650000000000001,1.8781818181818182,1.1375,1.9818181818181817,-10.125,-0.3977272727272734,8.082924388280931,3.12332415119589,0.44190000000000007,0.4319,0.3338,0.3214
22400183,2024-11-07,2024-25,SAS,POR,118,105,13.0,1,3.0,5.0,-5.8,1.0,-6.8,105.9,110.0,-4.099999999999994,111.7,109.0,2.700000000000003,16.7,15.6,5.6,6.3,7.6,9.3,0.0,2.0,-2.0,1,0,13.514685314685314,15.576599326599327,11.768951048951049,14.09141414141414,11.268997668997669,13.923400673400671,25.471679720279717,29.027405723905723,25.724989510489507,28.587676066217735,1.67995337995338,3.1531986531986527,3.0219580419580416,2.7646464646464644,2.749067599067599,3.09553872053872,6.475990675990675,3.758417508417508,5.086993006993007,5.436868686868687,4.79044289044289,5.086279461279461,1.3477855477855478,0.6582491582491582,0.873006993006993,0.6676767676767676,0.765967365967366,0.5563973063973063,0.9517482517482518,1.2340067340067338,0.9710489510489511,1.1767676767676767,0.8604895104895105,1.1473063973063973,1.8389277389277388,1.7718855218855218,1.9481118881118882,1.754040404040404,1.8029137529137529,1.9200336700336702,-13.362237762237761,4.828282828282829,3.1279002418652397,3.263339457757365,0.45920000000000005,0.44420000000000004,0.318,0.32
22400198,2024-11-09,2024-25,ATL,CHI,113,125,-12.0,0,4.0,4.0,-4.9,-6.5,1.5999999999999996,116.4,116.2,0.20000000000000284,121.3,122.7,-1.4000000000000057,15.8,16.1,5.3,3.7,10.3,7.0,0.0,1.0,-1.0,1,0,17.431623931623932,19.715384615384615,14.755128205128205,15.527948717948718,14.129273504273504,14.991239316239316,28.443916666666667,28.804270085470087,27.364375,28.573430199430202,5.628205128205128,3.7871794871794875,3.907692307692307,3.2620512820512824,3.571225071225071,3.833760683760684,5.77136752136752,6.033333333333334,5.662820512820512,5.40974358974359,5.626424501424501,5.520940170940172,0.532051282051282,0.35854700854700855,0.5923076923076923,0.3587179487179487,0.6232193732193733,0.41431623931623934,1.7286324786324787,0.8974358974358975,1.2820512820512822,0.7743589743589745,1.1794871794871795,0.7350427350427351,3.0320512820512824,2.303846153846154,2.2551282051282056,2.016923076923077,1.9533475783475787,2.0653846153846156,-8.745726495726496,-22.021794871794874,4.9660358876062505,5.3826926003283555,0.4654,0.4514,0.3498,0.36839999999999995
22400197,2024-11-09,2024-25,SAS,UTA,110,111,-1.0,0,4.0,2.0,-4.2,-16.1,11.900000000000002,106.0,103.7,2.299999999999997,110.2,119.8,-9.599999999999994,16.2,20.6,5.8,7.0,7.8,6.0,1.0,1.0,0.0,0,0,12.489177489177491,14.610622710622712,11.295887445887448,10.356373626373628,11.329906204906207,10.721220446220448,26.059563131313134,19.678092063492066,25.964040704665706,19.893864598364598,2.252886002886003,2.353113553113553,3.1041125541125543,2.3985347985347985,2.8010461760461762,2.4533244533244534,5.813131313131314,4.990109890109889,4.885497835497836,3.817399267399267,4.892676767676768,3.7569236319236317,1.2481962481962483,0.49340659340659343,0.8084415584415584,0.34604395604395605,0.7451298701298702,0.3792790542790543,1.0418470418470418,0.6183150183150183,0.8989177489177489,0.700989010989011,0.891955266955267,0.6599150849150849,1.9466089466089465,2.313186813186813,1.863203463203463,2.197912087912088,1.766955266955267,2.2255328005328003,-9.904761904761905,-18.636979686979686,2.930755946451076,5.380063518436226,0.4572,0.42040000000000005,0.329,0.31789999999999996
22400205,2024-11-10,2024-25,PHI,CHA,107,105,2.0,1,2.0,4.0,-6.3,-3.3,-3.0,107.2,110.6,-3.3999999999999915,113.5,113.9,-0.4000000000000057,14.6,17.4,3.8,5.3,9.0,7.5,1.0,1.0,0.0,0,0,10.131623931623931,16.17136752136752,11.125128205128206,12.62059829059829,10.782844932844933,11.20764143264143,23.34251752136752,24.01349615384615,22.64906222018722,22.50961981074481,3.1247863247863243,3.637606837606837,2.397948717948718,2.658119658119658,2.3197191697191695,2.334147334147334,3.9675213675213676,4.026068376068376,3.7343589743589747,3.52008547008547,3.8500610500610506,3.8381664631664627,0.3316239316239316,0.573931623931624,0.21435897435897436,0.5332478632478633,0.27387057387057384,0.5515160765160766,0.9303418803418803,1.0226495726495726,0.8812820512820512,0.8202564102564102,0.901068376068376,0.7906898656898657,1.841025641025641,2.2055555555555557,1.673846153846154,1.5522222222222224,1.5734432234432234,1.4363756613756615,-14.757875457875459,3.978876678876678,3.471514592520662,7.810432291970728,0.4302,0.4418,0.3134,0.366
22400209,2024-11-10,2024-25,PHX,SAC,118,127,-9.0,0,8.0,5.0,2.4,1.4,1.0,115.2,113.9,1.2999999999999972,112.8,112.5,0.29999999999999716,14.1,14.4,6.1,4.3,7.0,9.0,1.0,1.0,0.0,0,0,15.10955710955711,18.71062271062271,12.60859140859141,17.183516483516485,11.233349983349983,15.434981684981686,26.74038992951493,31.970247252747253,24.9349677984053,30.15379578754579,5.058857808857809,3.2399267399267395,3.667457542457542,3.6010989010989007,3.270500333000333,3.27014652014652,3.1895881895881892,4.8791208791208796,3.517324342324342,5.956043956043957,3.7168179043179044,5.322344322344323,0.37451437451437447,0.35714285714285715,0.5104229104229103,0.38571428571428573,0.4967809967809967,0.423992673992674,1.052059052059052,1.468864468864469,0.9598068598068596,1.1956043956043956,0.8712676212676213,1.2271062271062272,1.4809634809634808,2.032967032967033,1.2885780885780886,1.9197802197802196,1.2047674547674547,1.715201465201465,6.7875874125874125,7.3901098901098905,5.8204312318588,6.04460078146221,0.4779,0.46979999999999994,0.37889999999999996,0.2993
22400214,2024-11-11,2024-25,NOP,BKN,105,107,-2.0,0,3.0,4.0,-10.3,-1.1,-9.200000000000001,107.2,111.2,-4.0,117.5,112.3,5.200000000000003,15.0,15.0,5.7,3.5,8.4,7.5,2.0,1.0,1.0,0,0,12.331002331002331,16.164021164021165,8.367832167832168,14.784126984126985,7.88986013986014,13.784391534391537,18.400074592074596,28.387402116402114,17.147284382284383,27.40926366843033,2.6177156177156173,3.828042328042328,1.7398601398601397,3.111111111111111,1.5332167832167831,2.9497354497354498,4.282051282051282,4.462962962962963,3.246153846153846,4.477777777777778,2.7884615384615383,4.291005291005291,0.7808857808857809,0.4312169312169312,0.5762237762237762,0.4444444444444445,0.48018648018648014,0.3822751322751323,0.68997668997669,1.007936507936508,0.6447552447552447,0.9904761904761905,0.578962703962704,0.8849206349206349,1.4125874125874125,1.8201058201058202,0.9398601398601398,1.4206349206349205,0.9082167832167832,1.386243386243386,-18.402097902097903,4.2936507936507935,7.664036334183424,5.797920619834268,0.44510000000000005,0.4619,0.36419999999999997,0.3449
22400216,2024-11-11,2024-25,SAS,SAC,116,96,20.0,1,4.0,6.0,-2.1,4.5,-6.6,106.3,117.5,-11.200000000000003,108.4,113.0,-4.599999999999994,16.9,13.6,6.6,4.4,7.9,8.6,1.0,0.0,1.0,0,1,11.700000000000001,20.773015873015872,11.14102564102564,15.997142857142856,11.463675213675215,15.20595238095238,26.183086324786323,30.362606349206352,26.216995014245015,29.64408167989418,2.305555555555556,4.874603174603174,3.1423076923076922,3.391428571428572,2.8493589743589745,3.15952380952381,5.2555555555555555,6.874603174603176,4.814871794871795,6.184761904761905,4.935470085470086,5.716468253968254,1.3555555555555554,0.22222222222222224,0.922051282051282,0.37333333333333335,0.8196581196581195,0.4152777777777778,0.8388888888888889,1.368253968253968,0.8787179487179486,1.0942857142857143,0.8861111111111111,1.0785714285714285,2.15,2.7587301587301583,2.0182051282051283,1.8885714285714283,1.822863247863248,1.6988095238095235,-8.052564102564101,7.316666666666665,3.0396184821789047,7.037937325053642,0.45870000000000005,0.48390000000000005,0.3387,0.3029
22400006,2024-11-12,2024-25,UTA,PHX,112,120,-8.0,0,2.0,8.0,-16.3,2.1,-18.400000000000002,103.1,114.8,-11.700000000000003,119.4,112.7,6.700000000000003,19.9,13.8,6.2,5.5,6.8,7.4,2.0,1.0,1.0,0,0,15.132367632367632,15.825091575091575,14.526087246087247,12.0106105006105,12.938406038406038,11.608842083842083,24.336574425574426,26.171920309320306,22.641034243534246,25.624303961470627,2.9758574758574756,5.132478632478632,3.018847818847819,3.6217094017094014,2.797757797757798,3.3958689458689455,4.974192474192475,3.2371794871794872,4.2411821511821515,3.4134188034188035,4.2009851259851265,3.8222934472934473,0.39760239760239763,0.3724053724053724,0.4052281052281052,0.3923321123321123,0.3761516261516262,0.4824989824989825,0.6405261405261405,1.0976800976800976,0.690982350982351,0.9297191697191696,0.6271006771006772,0.8858770858770858,2.4220779220779223,1.445054945054945,2.4632467532467532,1.249255189255189,2.257833832833833,1.2077126577126576,-29.42933732933733,3.3884004884004884,4.076658743752369,5.9432778253050085,0.41319999999999996,0.47280000000000005,0.3082,0.37720000000000004
22400227,2024-11-13,2024-25,SAC,PHX,127,104,23.0,1,6.0,8.0,2.7,2.6,0.10000000000000009,115.6,115.2,0.3999999999999915,112.9,112.6,0.30000000000001137,13.8,12.6,4.6,5.7,9.0,6.8,1.0,0.0,1.0,0,1,15.218518518518517,12.752380952380953,14.336111111111112,11.123928571428571,12.613425925925926,10.997213203463204,30.01051342592593,23.50217142857143,27.653811693322112,23.536935786435787,2.688425925925926,4.268253968253968,3.155555555555556,3.184285714285714,2.720538720538721,2.83538961038961,5.223611111111111,2.6968253968253966,5.970833333333333,3.315595238095238,5.505997474747475,4.414511183261183,0.3726851851851852,0.1873015873015873,0.3936111111111111,0.471547619047619,0.44922138047138044,0.5293199855699856,1.1893518518518518,1.0412698412698413,1.168611111111111,0.8955952380952381,1.0647516835016833,0.8826930014430014,1.5092592592592593,1.2793650793650793,1.7030555555555555,1.0742857142857143,1.4949705387205388,1.38008658008658,2.3618686868686867,8.072402597402599,7.145970637200843,5.584780557026113,0.48050000000000004,0.4741000000000001,0.2913,0.3839
