game_id,date,season,home_team,away_team,home_score,away_score,total_score,point_diff,home_won,home_wins_l10,away_wins_l10,home_total_l10,away_total_l10,home_plus_minus_l10,away_plus_minus_l10,plus_minus_diff,home_ppg_l10,away_ppg_l10,ppg_diff,home_opp_ppg_l10,away_opp_ppg_l10,opp_ppg_diff,home_apg_l10,away_apg_l10,home_tov_l10,away_tov_l10,home_rpg_l10,away_rpg_l10,home_blk_l10,away_blk_l10,home_stl_l10,away_stl_l10,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_ppg,away_top5_avg_ppg,home_top6_avg_ppg,away_top6_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_avg_mpg,away_top6_avg_mpg,home_top3_avg_apg,away_top3_avg_apg,home_top5_avg_apg,away_top5_avg_apg,home_top6_avg_apg,away_top6_avg_apg,home_top3_avg_rpg,away_top3_avg_rpg,home_top5_avg_rpg,away_top5_avg_rpg,home_top6_avg_rpg,away_top6_avg_rpg,home_top3_avg_blk,away_top3_avg_blk,home_top5_avg_blk,away_top5_avg_blk,home_top6_avg_blk,away_top6_avg_blk,home_top3_avg_stl,away_top3_avg_stl,home_top5_avg_stl,away_top5_avg_stl,home_top6_avg_stl,away_top6_avg_stl,home_top3_avg_tov,away_top3_avg_tov,home_top5_avg_tov,away_top5_avg_tov,home_top6_avg_tov,away_top6_avg_tov,home_top6_total_plusminus,away_top6_total_plusminus,home_depth_variance,away_depth_variance,home_player1_ppg,home_player1_apg,home_player1_rpg,home_player1_blk,home_player1_stl,home_player1_tov,home_player2_ppg,home_player2_apg,home_player2_rpg,home_player2_blk,home_player2_stl,home_player2_tov,home_player3_ppg,home_player3_apg,home_player3_rpg,home_player3_blk,home_player3_stl,home_player3_tov,home_player4_ppg,home_player4_apg,home_player4_rpg,home_player4_blk,home_player4_stl,home_player4_tov,home_player5_ppg,home_player5_apg,home_player5_rpg,home_player5_blk,home_player5_stl,home_player5_tov,away_player1_ppg,away_player1_apg,away_player1_rpg,away_player1_blk,away_player1_stl,away_player1_tov,away_player2_ppg,away_player2_apg,away_player2_rpg,away_player2_blk,away_player2_stl,away_player2_tov,away_player3_ppg,away_player3_apg,away_player3_rpg,away_player3_blk,away_player3_stl,away_player3_tov,away_player4_ppg,away_player4_apg,away_player4_rpg,away_player4_blk,away_player4_stl,away_player4_tov,away_player5_ppg,away_player5_apg,away_player5_rpg,away_player5_blk,away_player5_stl,away_player5_tov,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
21000037,2010-10-30,2010-11,HOU,DEN,94,107,201,-13.0,0,4.0,6.0,201.3,210.4,2.7,6.0,-3.3,102.0,108.2,-6.200000000000003,99.3,102.2,-2.9000000000000057,20.8,21.5,15.5,18.6,42.0,41.2,4.0,3.2,7.7,9.2,2.0,0.0,2.0,0,1,12.78042328042328,17.297619047619047,11.95111111111111,14.956349206349206,10.875925925925927,13.630291005291005,23.65212222222222,29.675936507936505,23.173990740740738,27.521613756613757,1.716931216931217,2.505952380952381,2.0530158730158727,2.748015873015873,2.335846560846561,2.4566798941798944,5.117460317460318,5.01547619047619,4.730476190476191,5.342619047619047,4.650396825396825,4.952182539682539,0.3100529100529101,0.44285714285714284,0.5031746031746032,0.37682539682539684,0.4193121693121693,0.3695767195767196,0.7375661375661376,1.1095238095238096,0.6996825396825397,1.0990476190476193,0.7914021164021164,1.026984126984127,1.2164021164021164,1.7738095238095237,1.4298412698412697,1.930952380952381,1.6498677248677247,1.8869047619047619,11.438095238095237,26.41468253968254,5.73396482808378,6.287617164604853,15.285714285714286,1.4285714285714286,9.285714285714286,0.2857142857142857,0.8571428571428571,1.5714285714285714,18.5,1.5,2.4,0.2,0.8,1.3,4.555555555555555,2.2222222222222223,3.6666666666666665,0.4444444444444444,0.5555555555555556,0.7777777777777778,13.7,4.4,2.3,0.3,1.0,1.5,7.714285714285714,0.7142857142857143,6.0,1.2857142857142858,0.2857142857142857,2.0,23.142857142857142,3.142857142857143,7.571428571428571,0.42857142857142855,1.4285714285714286,2.5714285714285716,19.5,3.0,3.6,0.4,0.9,1.5,9.25,1.375,3.875,0.5,1.0,1.25,11.333333333333334,5.666666666666667,2.3333333333333335,0.0,1.5,2.0,11.555555555555555,0.5555555555555556,9.333333333333334,0.5555555555555556,0.6666666666666666,2.3333333333333335,0.4511,0.4657,0.3588,0.366
21000036,2010-10-30,2010-11,MEM,MIN,109,89,198,20.0,1,9.0,7.0,198.0,213.6,4.6,5.0,-0.40000000000000036,101.3,109.3,-8.0,96.7,104.3,-7.599999999999994,17.7,20.4,20.3,18.7,43.2,49.0,4.8,6.7,9.9,9.2,0.0,0.0,0.0,1,1,12.744444444444445,9.82962962962963,12.02,10.797777777777778,11.016666666666666,10.481481481481483,25.950540740740735,23.39045925925926,23.955450617283944,23.401993827160492,2.6888888888888887,2.785185185185185,2.1133333333333333,2.9161111111111113,2.023015873015873,2.6800925925925925,3.418518518518518,2.8555555555555556,4.7444444444444445,4.433333333333333,4.167989417989418,4.694444444444444,0.3666666666666667,0.24444444444444446,0.5644444444444445,0.30166666666666664,0.4941798941798942,0.38472222222222224,1.1777777777777778,1.0629629629629629,0.9844444444444445,0.8727777777777778,0.9632275132275132,0.8606481481481482,2.0037037037037035,1.462962962962963,2.071111111111111,1.657777777777778,2.0116402116402115,1.6481481481481481,26.607936507936508,16.522222222222222,3.052121302380435,3.390092075421461,14.333333333333334,1.6666666666666667,5.555555555555555,1.0,1.3333333333333333,1.1111111111111112,10.3,2.1,1.8,0.1,1.0,1.8,13.6,4.3,2.9,0.0,1.2,3.1,9.666666666666666,2.0,7.666666666666667,1.2222222222222223,0.8888888888888888,2.4444444444444446,12.2,0.5,5.8,0.5,0.5,1.9,9.6,1.8,2.1,0.2,0.6,0.5,11.0,5.0,3.8,0.2,1.7,2.0,8.88888888888889,1.5555555555555556,2.6666666666666665,0.3333333333333333,0.8888888888888888,1.8888888888888888,17.0,1.6,11.1,0.4,0.3,1.9,7.5,4.625,2.5,0.375,0.875,2.0,0.4852,0.4344,0.35350000000000004,0.42869999999999997
21000038,2010-10-30,2010-11,MIL,CHA,98,88,186,10.0,1,3.0,4.0,190.3,182.1,-2.1,-0.9,-1.2000000000000002,94.1,90.6,3.5,96.2,91.5,4.700000000000003,18.6,20.1,18.0,19.3,40.9,40.1,5.3,7.1,7.3,7.9,0.0,0.0,0.0,1,1,12.0,13.137037037037038,9.48,11.002222222222223,11.011111111111111,11.65,27.877683333333334,25.638774074074075,26.803625,25.405953703703705,3.15,3.4222222222222225,2.25,2.5933333333333337,2.0972222222222223,2.327777777777778,5.341666666666666,4.537037037037037,4.625,4.122222222222222,4.6875,4.37962962962963,0.875,0.39999999999999997,0.745,0.5,0.6208333333333333,0.6018518518518519,0.9500000000000001,1.1481481481481481,0.7300000000000001,0.8888888888888887,0.663888888888889,0.9074074074074073,1.7333333333333334,2.303703703703704,2.02,1.9822222222222223,2.0166666666666666,2.0037037037037035,-8.6,3.4444444444444446,5.014320233831043,3.2605290035078736,13.5,2.75,5.125,0.125,1.25,1.5,12.7,5.1,2.5,0.1,1.2,2.5,9.8,1.6,8.4,2.4,0.4,1.2,5.4,0.8,5.6,0.6,0.8,1.4,6.0,1.0,1.5,0.5,0.0,3.5,13.11111111111111,2.6666666666666665,7.111111111111111,1.0,1.4444444444444444,2.111111111111111,12.6,3.2,4.6,0.2,1.1,2.8,13.7,4.4,1.9,0.0,0.9,2.0,9.5,2.4,3.4,0.1,0.9,1.7,6.1,0.3,3.6,1.2,0.1,1.3,0.4141,0.4399,0.30379999999999996,0.383
21000041,2010-10-31,2010-11,LAC,DAL,83,99,182,-16.0,0,1.0,5.0,199.9,186.3,-8.9,-1.3,-7.6000000000000005,95.5,92.5,3.0,104.4,93.8,10.600000000000009,21.1,23.0,20.1,18.0,40.1,44.9,5.2,4.3,7.7,8.0,1.0,1.0,0.0,0,0,14.152116402116404,12.550925925925926,12.602380952380951,11.437222222222223,11.551984126984125,10.827314814814814,26.898031746031744,26.418937962962964,25.02569312169312,25.78689274691358,3.4173280423280423,4.37962962962963,2.805952380952381,2.9344444444444444,2.4549603174603174,2.5564814814814816,7.411375661375661,4.37037037037037,5.291269841269842,4.6466666666666665,4.942724867724868,4.8351851851851855,0.878968253968254,0.16666666666666666,0.682936507936508,0.4666666666666666,0.6024470899470901,0.4814814814814814,1.2506613756613756,1.2685185185185184,1.1726190476190477,0.9988888888888889,1.0438492063492064,1.0175925925925926,2.7751322751322753,2.050925925925926,2.242857142857143,1.8705555555555555,2.1357142857142857,1.7810185185185186,-20.844047619047615,-6.361111111111112,5.34829472119779,5.935564607679219,17.25,2.125,12.25,0.875,1.625,2.5,10.428571428571429,6.571428571428571,2.4285714285714284,0.42857142857142855,1.5714285714285714,2.7142857142857144,14.777777777777779,1.5555555555555556,7.555555555555555,1.3333333333333333,0.5555555555555556,3.111111111111111,16.11111111111111,1.8888888888888888,1.5555555555555556,0.4444444444444444,1.4444444444444444,2.3333333333333335,4.444444444444445,1.8888888888888888,2.6666666666666665,0.3333333333333333,0.6666666666666666,0.5555555555555556,11.777777777777779,3.888888888888889,2.111111111111111,0.0,1.5555555555555556,1.7777777777777777,6.125,7.875,3.875,0.25,1.875,2.625,19.75,1.375,7.125,0.25,0.375,1.75,15.333333333333334,1.3333333333333333,4.222222222222222,0.3333333333333333,0.8888888888888888,2.0,4.2,0.2,5.9,1.5,0.3,1.2,0.43550000000000005,0.43870000000000003,0.3256,0.2781
21000043,2010-10-31,2010-11,LAL,GSW,107,83,190,24.0,1,6.0,5.0,199.0,207.4,0.8,3.2,-2.4000000000000004,99.9,105.3,-5.3999999999999915,99.1,102.1,-3.0,22.6,22.2,16.5,18.4,42.2,46.8,5.3,4.3,10.3,9.7,1.0,1.0,0.0,0,0,13.800000000000002,14.129629629629628,12.771111111111113,11.249206349206348,11.775925925925927,11.907671957671957,28.002685185185186,25.18000793650794,26.53945987654321,26.273867724867728,2.9925925925925925,2.8111111111111113,2.8244444444444445,2.2295238095238092,2.6703703703703705,2.2746031746031745,7.7444444444444445,4.981481481481482,5.833333333333334,3.4746031746031747,5.4944444444444445,4.712169312169312,0.8814814814814816,0.5592592592592592,0.528888888888889,0.36412698412698413,0.5240740740740741,0.3367724867724868,1.4111111111111112,1.2296296296296296,1.1333333333333333,1.0234920634920635,1.0777777777777777,1.0195767195767196,2.1370370370370373,1.877777777777778,1.917777777777778,1.4980952380952381,1.864814814814815,1.631746031746032,10.755555555555555,14.492063492063494,4.698738557626059,7.281573012375794,18.6,2.9,8.1,1.6,0.7,1.7,10.8,2.3,3.8,0.6,2.2,1.6,12.0,3.7777777777777777,11.333333333333334,0.4444444444444444,1.3333333333333333,3.111111111111111,15.555555555555555,3.4444444444444446,4.333333333333333,0.0,0.3333333333333333,1.7777777777777777,6.9,1.7,1.6,0.0,1.1,1.4,23.0,4.1,2.6,0.2,1.8,2.5,12.88888888888889,3.3333333333333335,4.444444444444445,0.7777777777777778,0.8888888888888888,2.3333333333333335,6.5,1.0,7.9,0.7,1.0,0.8,12.0,2.0,1.5714285714285714,0.14285714285714285,0.5714285714285714,1.2857142857142858,1.8571428571428572,0.7142857142857143,0.8571428571428571,0.0,0.8571428571428571,0.5714285714285714,0.43200000000000005,0.466,0.33039999999999997,0.31429999999999997
21000040,2010-10-31,2010-11,NJN,MIA,78,101,179,-23.0,0,5.0,5.0,192.8,180.6,1.0,1.6,-0.6000000000000001,96.9,91.1,5.800000000000011,95.9,89.5,6.400000000000006,18.4,18.0,18.9,17.1,44.0,41.2,4.9,5.1,7.6,6.6,1.0,1.0,0.0,0,0,11.95925925925926,16.816666666666666,13.051111111111112,14.183333333333334,12.492592592592594,13.430555555555557,26.622707407407404,27.517648148148147,26.859089506172836,27.046126543209876,3.4629629629629632,2.987037037037037,2.337777777777778,2.3988888888888886,2.214814814814815,2.110185185185185,3.3370370370370366,3.727777777777778,4.562222222222222,4.05,4.535185185185185,4.893518518518518,0.20370370370370372,0.762962962962963,0.5311111111111111,0.5977777777777777,0.5259259259259259,0.5351851851851852,0.9037037037037038,1.2370370370370372,0.7511111111111112,1.0422222222222222,0.7092592592592594,0.924074074074074,2.5555555555555554,2.5685185185185184,2.4555555555555553,2.0277777777777777,2.2962962962962963,1.837962962962963,6.055555555555555,23.099999999999998,5.004189191569457,6.331968420173467,13.777777777777779,5.888888888888889,3.111111111111111,0.1111111111111111,1.1111111111111112,2.6666666666666665,11.9,3.5,4.1,0.2,0.5,3.6,10.2,1.0,2.8,0.3,1.1,1.4,21.77777777777778,1.0,7.0,1.4444444444444444,0.4444444444444444,3.111111111111111,7.6,0.3,5.8,0.6,0.6,1.5,9.7,0.6,1.6,0.4,0.6,0.9,23.0,5.111111111111111,5.333333333333333,0.8888888888888888,1.1111111111111112,3.5555555555555554,17.75,3.25,4.25,1.0,2.0,3.25,5.666666666666667,1.8333333333333333,1.6666666666666667,0.0,0.5,0.8333333333333334,14.8,1.2,7.4,0.7,1.0,1.6,0.4577,0.425,0.3935,0.383
21000044,2010-11-01,2010-11,CHI,POR,110,98,208,12.0,1,5.0,6.0,191.6,196.7,0.8,3.3,-2.5,96.2,100.0,-3.799999999999997,95.4,96.7,-1.2999999999999972,21.9,21.7,17.0,16.2,42.1,40.4,6.1,4.0,8.0,9.3,1.0,1.0,0.0,0,0,15.816666666666668,14.055555555555555,12.014444444444445,11.576190476190476,11.387037037037038,10.93015873015873,25.62939259259259,26.997032804232806,24.843417438271604,26.554249559082894,3.3000000000000003,3.3555555555555556,2.4355555555555553,2.7476190476190476,2.133796296296296,2.4063492063492062,6.2,4.444444444444444,5.386666666666667,4.829523809523809,5.072222222222222,4.924603174603174,1.0,0.34074074074074073,0.8466666666666667,0.6044444444444445,0.7680555555555556,0.6037037037037037,1.0916666666666666,1.0296296296296295,0.9261111111111111,1.174920634920635,0.8759259259259259,1.179100529100529,2.5416666666666665,2.1074074074074076,1.902777777777778,1.5358730158730158,1.7523148148148149,1.4965608465608466,17.33611111111111,17.465079365079365,5.659368575636077,4.2789551638254775,12.25,3.5,11.5,1.5,1.375,2.625,15.0,1.5,3.6,0.7,1.0,2.2,20.2,4.9,3.5,0.8,0.9,2.8,4.4,0.5,6.0,0.9,0.8,1.0,8.222222222222221,1.7777777777777777,2.3333333333333335,0.3333333333333333,0.5555555555555556,0.8888888888888888,15.666666666666666,2.6666666666666665,3.3333333333333335,0.2222222222222222,0.8888888888888888,2.2222222222222223,16.4,1.4,7.3,0.8,0.9,1.4,10.1,6.0,2.7,0.0,1.3,2.7,5.714285714285714,1.5714285714285714,8.714285714285714,2.0,1.2857142857142858,0.8571428571428571,10.0,2.1,2.1,0.0,1.5,0.5,0.44320000000000004,0.4527,0.3362,0.4143
21000045,2010-11-01,2010-11,SAC,TOR,111,108,219,3.0,1,5.0,5.0,199.2,206.6,-2.2,6.0,-8.2,98.5,106.3,-7.799999999999997,100.7,100.3,0.4000000000000057,19.4,22.6,16.4,16.6,43.1,43.2,4.6,4.1,7.7,10.3,1.0,2.0,-1.0,0,0,13.370370370370372,10.27037037037037,11.222222222222223,9.50222222222222,10.5,9.95185185185185,26.173092592592592,24.594174074074072,24.789521604938273,24.464867283950614,2.814814814814815,1.4666666666666668,2.7222222222222223,2.2600000000000002,2.694444444444444,2.7000000000000006,4.9259259259259265,5.907407407407407,4.055555555555555,4.524444444444445,3.6203703703703702,4.32037037037037,0.3703703703703704,0.5666666666666667,0.6555555555555556,0.42000000000000004,0.5833333333333334,0.35000000000000003,0.7777777777777777,0.937037037037037,0.8666666666666666,0.9422222222222223,0.9074074074074074,1.0685185185185186,2.074074074074074,1.722222222222222,1.777777777777778,1.6133333333333333,1.5555555555555556,1.8111111111111111,-2.555555555555556,10.8,5.26472069065561,4.842051736668675,15.444444444444445,5.333333333333333,4.111111111111111,0.1111111111111111,0.7777777777777778,3.111111111111111,10.11111111111111,1.7777777777777777,5.444444444444445,0.5555555555555556,0.6666666666666666,1.1111111111111112,14.555555555555555,1.3333333333333333,5.222222222222222,0.4444444444444444,0.8888888888888888,2.0,14.0,5.166666666666667,3.0,0.16666666666666666,2.0,1.6666666666666667,2.0,0.0,2.5,2.0,0.0,1.0,13.8,1.2,3.9,1.2,0.5,1.9,14.11111111111111,2.0,4.222222222222222,0.0,1.1111111111111112,1.6666666666666667,2.9,1.2,9.6,0.5,1.2,1.6,11.9,1.3,3.8,0.3,1.1,1.4,4.8,5.6,1.1,0.1,0.8,1.5,0.4285,0.4546,0.3443,0.3633
21000052,2010-11-02,2010-11,MIL,POR,76,90,166,-14.0,0,3.0,5.0,191.4,197.4,-2.0,-0.8,-1.2,94.7,98.3,-3.5999999999999943,96.7,99.1,-2.3999999999999915,18.6,21.0,17.3,15.4,40.7,40.3,5.3,3.9,7.2,9.0,2.0,0.0,2.0,0,1,12.806397306397306,13.751515151515152,11.98080808080808,12.414545454545456,12.692340067340067,11.193939393939395,27.74170202020202,27.417556228956233,26.556973905723904,24.69240796857464,3.2744107744107747,1.596969696969697,2.437373737373737,2.469292929292929,2.1978114478114477,2.30016835016835,5.468013468013468,5.339393939393939,4.644444444444444,4.304646464646464,4.62037037037037,3.8750841750841745,0.9562289562289562,0.5212121212121212,0.8222222222222222,0.334949494949495,0.6851851851851851,0.2942760942760943,0.9747474747474746,1.0272727272727273,0.8454545454545453,0.9335353535353536,0.7878787878787877,0.8385521885521885,1.7744107744107742,1.5181818181818183,2.0585858585858583,1.7048484848484846,2.132154882154882,1.6025252525252522,0.28787878787878807,9.327272727272728,2.742531396918183,4.874377829903027,14.555555555555555,2.7777777777777777,4.888888888888889,0.1111111111111111,1.3333333333333333,1.4444444444444444,13.363636363636363,5.545454545454546,3.1818181818181817,0.09090909090909091,1.0909090909090908,2.5454545454545454,10.5,1.5,8.333333333333334,2.6666666666666665,0.5,1.3333333333333333,8.666666666666666,2.0,2.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,12.818181818181818,0.36363636363636365,4.818181818181818,0.9090909090909091,0.6363636363636364,1.6363636363636365,17.90909090909091,1.2727272727272727,7.454545454545454,0.8181818181818182,0.9090909090909091,1.2727272727272727,15.8,2.7,3.2,0.2,0.9,2.1,7.545454545454546,0.8181818181818182,5.363636363636363,0.5454545454545454,1.2727272727272727,1.1818181818181819,11.0,1.5555555555555556,2.7777777777777777,0.1111111111111111,0.2222222222222222,1.3333333333333333,9.818181818181818,6.0,2.727272727272727,0.0,1.3636363636363635,2.6363636363636362,0.4084,0.44589999999999996,0.3288,0.35500000000000004
21000050,2010-11-02,2010-11,MIA,MIN,129,97,226,32.0,1,5.0,6.0,179.1,213.1,2.3,1.1,1.1999999999999997,90.7,107.1,-16.39999999999999,88.4,106.0,-17.599999999999994,18.6,19.3,16.5,19.5,41.3,51.0,5.1,6.5,6.8,9.2,1.0,2.0,-1.0,0,0,18.463636363636365,11.636363636363635,14.25246753246753,9.701818181818181,13.437662337662337,9.418181818181818,26.859818614718613,20.21410909090909,27.10659126984127,20.192436588103252,3.524242424242424,1.303030303030303,2.6631168831168828,1.2636363636363637,2.325324675324675,1.7752525252525253,5.63939393939394,5.606060606060606,5.592207792207793,4.401818181818182,4.932900432900433,4.0941077441077445,0.8424242424242424,0.24242424242424243,0.5454545454545455,0.22363636363636363,0.5151515151515152,0.2419191919191919,1.3696969696969699,0.42424242424242425,1.0361038961038962,0.7436363636363637,0.9543290043290042,0.7678451178451179,2.6515151515151514,1.2727272727272727,1.9223376623376622,1.3036363636363637,1.7383116883116883,1.4567340067340069,29.766233766233768,10.811111111111112,6.11084743720068,3.9455802242236975,22.7,5.3,5.5,0.8,1.2,3.7,15.090909090909092,1.2727272727272727,6.818181818181818,0.7272727272727273,0.9090909090909091,1.4545454545454546,17.6,4.0,4.6,1.0,2.0,2.8,9.3,0.6,8.9,0.2,0.5,0.8,6.571428571428571,2.142857142857143,2.142857142857143,0.0,0.5714285714285714,0.8571428571428571,10.090909090909092,1.7272727272727273,2.090909090909091,0.18181818181818182,0.7272727272727273,0.45454545454545453,8.090909090909092,0.6363636363636364,3.4545454545454546,0.09090909090909091,0.2727272727272727,1.2727272727272727,16.727272727272727,1.5454545454545454,11.272727272727273,0.45454545454545453,0.2727272727272727,2.090909090909091,5.0,0.9090909090909091,2.090909090909091,0.09090909090909091,1.5454545454545454,1.0,8.6,1.5,3.1,0.3,0.9,1.7,0.4255,0.41509999999999997,0.381,0.392
