game_id,date,season,home_team,away_team,home_score,away_score,total_score,point_diff,home_won,home_wins_l10,away_wins_l10,home_total_l10,away_total_l10,home_plus_minus_l10,away_plus_minus_l10,plus_minus_diff,home_ppg_l10,away_ppg_l10,ppg_diff,home_opp_ppg_l10,away_opp_ppg_l10,opp_ppg_diff,home_tov_l10,away_tov_l10,home_blk_l10,away_blk_l10,home_stl_l10,away_stl_l10,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_ppg,away_top5_avg_ppg,home_top6_avg_ppg,away_top6_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_avg_mpg,away_top6_avg_mpg,home_top3_avg_apg,away_top3_avg_apg,home_top5_avg_apg,away_top5_avg_apg,home_top6_avg_apg,away_top6_avg_apg,home_top3_avg_rpg,away_top3_avg_rpg,home_top5_avg_rpg,away_top5_avg_rpg,home_top6_avg_rpg,away_top6_avg_rpg,home_top3_avg_blk,away_top3_avg_blk,home_top5_avg_blk,away_top5_avg_blk,home_top6_avg_blk,away_top6_avg_blk,home_top3_avg_stl,away_top3_avg_stl,home_top5_avg_stl,away_top5_avg_stl,home_top6_avg_stl,away_top6_avg_stl,home_top3_avg_tov,away_top3_avg_tov,home_top5_avg_tov,away_top5_avg_tov,home_top6_avg_tov,away_top6_avg_tov,home_top6_total_plusminus,away_top6_total_plusminus,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
21800109,2018-10-31,2018-19,LAL,DAL,114,113,227,1.0,1,4.0,3.0,236.0,229.9,0.6,-4.9,5.5,118.3,112.5,5.799999999999997,117.7,117.4,0.29999999999999716,15.9,16.8,5.9,5.5,8.9,8.4,1.0,1.0,0.0,0,0,15.327777777777778,16.383333333333333,16.31095238095238,13.99,14.880339105339106,12.941666666666668,26.98423121693122,31.276627777777783,26.0965310646144,29.032606481481483,4.12962962962963,3.2583333333333333,3.0634920634920637,2.4883333333333333,2.658970658970659,3.006944444444444,6.333333333333333,8.058333333333332,5.621428571428572,6.555,5.078463203463204,5.8125,0.9722222222222222,0.7083333333333334,0.9,0.6316666666666666,0.7651515151515151,0.5263888888888889,1.2981481481481483,0.8333333333333334,1.1074603174603177,0.9266666666666665,0.9834896584896585,0.8888888888888888,2.3296296296296295,2.608333333333333,2.038253968253968,2.0716666666666663,1.83490860990861,1.9430555555555555,0.8205627705627705,-15.266666666666667,6.079514875617545,4.42610626472825,0.47969999999999996,0.4457,0.3302,0.3339
21800114,2018-11-01,2018-19,ATL,SAC,115,146,261,-31.0,0,3.0,5.0,227.3,232.4,-8.1,-4.4,-3.6999999999999993,109.6,114.0,-4.400000000000006,117.7,118.4,-0.7000000000000028,19.7,14.5,5.5,4.5,8.4,8.2,1.0,1.0,0.0,0,0,15.429292929292929,15.249084249084248,12.663636363636362,13.44945054945055,12.414141414141413,13.374542124542124,24.67447222222222,26.159639194139192,24.19377314814815,25.882780136530133,3.707070707070707,3.7619047619047623,3.1984848484848483,2.7,2.9431818181818183,2.659090909090909,3.8914141414141414,5.4432234432234425,3.8424242424242423,5.265934065934066,4.132575757575757,5.418581418581418,0.5050505050505051,0.4157509157509158,0.4045454545454546,0.578021978021978,0.5454545454545455,0.6483516483516484,1.1439393939393938,1.0787545787545787,1.0424242424242425,0.9472527472527472,0.9103535353535354,0.9560439560439561,2.643939393939394,2.042124542124542,2.465151515151515,1.7681318681318678,2.318181818181818,1.6249583749583747,-20.386363636363637,-2.8721278721278725,3.738630351125517,2.5838397222000666,0.4492,0.47430000000000005,0.3598,0.37629999999999997
21800121,2018-11-02,2018-19,DAL,NYK,106,118,224,-12.0,0,3.0,2.0,229.2,215.8,-4.4,-5.2,0.7999999999999998,112.4,105.3,7.1000000000000085,116.8,110.5,6.299999999999997,17.4,14.5,5.1,3.4,7.8,8.1,1.0,1.0,0.0,0,0,15.664983164983164,12.395234395234397,15.735353535353536,11.283294483294485,14.43097643097643,11.872442372442373,31.66615505050505,22.740722869722866,30.51944739057239,23.178733704567037,2.6927609427609425,1.3532763532763532,3.021111111111111,1.7042735042735042,2.669107744107744,1.7687127687127688,8.374579124579125,3.556073556073556,6.181111111111112,3.1028749028749028,5.741835016835018,4.525123025123025,0.8367003367003368,0.38927738927738925,0.6020202020202021,0.3566433566433566,0.6077441077441078,0.3578088578088578,0.9124579124579123,0.6099456099456099,0.9692929292929293,0.6428904428904427,0.928956228956229,0.6569541569541569,2.6590909090909087,0.8969178969178969,2.468181818181818,1.168919968919969,2.2537878787878785,1.2922817922817924,-16.5489898989899,-11.770784770784772,3.5085792307156223,6.0150079224427575,0.45099999999999996,0.43229999999999996,0.3454,0.36619999999999997
21800128,2018-11-03,2018-19,ATL,MIA,123,118,241,5.0,1,3.0,6.0,232.7,223.6,-9.3,2.6,-11.9,111.7,113.1,-1.3999999999999915,121.0,110.5,10.5,19.1,17.1,5.7,6.7,8.0,7.9,1.0,3.0,-2.0,0,0,10.615384615384615,14.332323232323233,9.833846153846155,12.75030303030303,10.653205128205128,11.943434343434342,21.16517948717949,26.64006565656566,22.226746794871797,26.253539562289564,3.0256410256410255,2.804040404040404,2.4123076923076923,2.4478787878787878,2.4685897435897437,2.494444444444444,3.641025641025641,4.717171717171717,4.4399999999999995,5.143030303030303,4.575,4.785858585858586,0.5384615384615384,0.5626262626262627,0.7753846153846154,0.5466666666666666,0.6739316239316241,0.501010101010101,0.4615384615384616,0.9616161616161617,0.6184615384615385,0.8860606060606061,0.7237179487179487,0.9505050505050505,1.794871794871795,1.715151515151515,1.64,1.8818181818181816,1.9083333333333332,1.75,-14.694871794871794,1.581818181818183,4.919933140851982,4.020574116072779,0.45949999999999996,0.44420000000000004,0.3548,0.3391
21800126,2018-11-03,2018-19,CHA,CLE,126,94,220,32.0,1,5.0,1.0,225.9,224.8,4.9,-10.2,15.1,115.4,107.3,8.100000000000009,110.5,117.5,-7.0,13.5,14.6,6.5,1.9,6.5,7.5,1.0,1.0,0.0,0,0,15.722222222222221,10.424242424242424,12.51818181818182,8.275757575757577,12.47348484848485,9.032828282828284,25.833535353535353,22.23599494949495,25.394473905723903,22.80128367003367,3.555555555555556,2.484848484848485,2.5348484848484847,1.8212121212121215,2.5707070707070705,1.8055555555555556,4.888888888888889,5.393939393939394,4.583333333333334,4.184848484848485,4.083333333333333,3.9419191919191916,0.5555555555555555,0.21212121212121213,0.656060606060606,0.12727272727272726,0.6161616161616161,0.13636363636363635,0.9444444444444443,0.787878787878788,0.7954545454545454,0.8606060606060606,0.8017676767676768,0.8838383838383838,1.5555555555555556,1.7575757575757576,1.231818181818182,1.4303030303030302,1.2626262626262628,1.313131313131313,19.992424242424242,-16.37878787878788,6.913128056942128,3.5312642294882752,0.46420000000000006,0.4487,0.3859,0.3321
21800136,2018-11-04,2018-19,PHX,MEM,102,100,202,2.0,1,2.0,6.0,218.1,205.7,-13.7,0.3,-14.0,102.2,103.0,-0.7999999999999972,115.9,102.7,13.200000000000003,17.8,14.9,3.0,3.8,6.4,10.2,1.0,1.0,0.0,0,0,17.77948717948718,10.295959595959596,13.795384615384615,11.886666666666667,12.379487179487178,10.63888888888889,27.516964102564106,25.61407727272727,25.597636752136754,25.312258838383837,4.148717948717949,2.033333333333333,3.386153846153846,2.910909090909091,2.955128205128205,2.775757575757576,6.287179487179487,4.3136363636363635,5.090769230769231,3.642727272727272,4.508974358974359,3.8856060606060603,0.5025641025641026,0.5757575757575758,0.30153846153846153,0.3818181818181818,0.26794871794871794,0.3515151515151515,0.7794871794871795,1.03989898989899,0.6184615384615385,0.9512121212121214,0.6653846153846154,1.026010101010101,2.6666666666666665,1.443939393939394,2.189230769230769,1.339090909090909,1.941025641025641,1.415909090909091,-24.838461538461537,8.745454545454546,7.81161578822715,5.4136257763652145,0.45280000000000004,0.44830000000000003,0.3238,0.3696
21800135,2018-11-04,2018-19,WAS,NYK,108,95,203,13.0,1,3.0,3.0,233.5,217.4,-6.3,-2.8,-3.5,113.6,107.3,6.299999999999997,119.9,110.1,9.800000000000011,15.0,13.6,7.1,3.1,8.4,7.9,1.0,1.0,0.0,0,0,16.699494949494948,8.258730158730158,15.788927738927736,12.217142857142857,14.15743978243978,10.561904761904762,26.049022144522144,22.457739682539682,25.44029623154623,20.865973544973546,3.98989898989899,0.9,2.8862470862470864,1.4852380952380955,2.78982128982129,1.7853174603174604,4.16919191919192,3.997619047619047,3.8707459207459207,5.215238095238095,3.58459595959596,4.703174603174603,1.0,0.45634920634920634,0.7538461538461538,0.3880952380952381,0.717948717948718,0.32341269841269843,1.2348484848484849,0.6166666666666667,1.2332167832167833,0.6604761904761904,1.1174242424242424,0.7408730158730158,2.398989898989899,0.7849206349206349,1.9470862470862467,1.2233333333333332,1.8020590520590518,1.1861111111111111,-25.688811188811187,-2.7595238095238095,6.550215890882729,6.9220800879334075,0.46040000000000003,0.44410000000000005,0.311,0.35950000000000004
21800140,2018-11-05,2018-19,DET,MIA,115,120,235,-5.0,0,4.0,5.0,218.6,229.8,-4.4,2.0,-6.4,107.1,115.9,-8.800000000000011,111.5,113.9,-2.4000000000000057,13.4,16.6,4.1,6.5,5.9,8.0,1.0,1.0,0.0,0,0,19.62937062937063,15.281385281385282,14.677622377622379,13.829437229437229,13.962121212121213,13.538419913419913,26.236660256410254,28.263643578643574,26.54411858974359,27.484286315536313,2.93006993006993,3.5454545454545454,1.9747086247086247,3.0969696969696967,2.3891802641802644,3.039141414141414,8.853146853146853,3.9870129870129873,6.111888111888112,4.961904761904762,5.529137529137529,4.857142857142857,0.5664335664335663,0.5541125541125541,0.4065268065268065,0.543073593073593,0.40287490287490285,0.5358946608946609,0.6013986013986014,0.9437229437229436,0.5775058275058276,0.9162337662337663,0.5581779331779332,0.8607503607503607,2.382284382284382,2.151515151515152,1.5627039627039625,1.9727272727272727,1.5458430458430457,2.0606060606060606,-8.418414918414918,6.4437229437229435,7.5230998239085265,4.024506188104929,0.4187,0.45109999999999995,0.3048,0.3458
21800143,2018-11-05,2018-19,NYK,CHI,115,116,231,-1.0,0,3.0,2.0,215.7,222.2,-3.5,-7.8,4.3,106.1,107.2,-1.1000000000000085,109.6,115.0,-5.400000000000006,14.4,14.9,3.2,5.1,7.6,6.5,0.0,1.0,-1.0,1,0,12.523076923076923,16.333333333333332,10.673846153846153,13.271428571428572,9.311538461538461,12.916666666666666,21.408852991452992,27.613071428571423,20.198349715099713,26.0331746031746,1.4222222222222223,2.3095238095238098,1.4,2.5714285714285716,1.7083333333333333,2.357142857142857,6.155555555555555,4.666666666666667,5.786666666666666,4.614285714285714,5.197222222222222,4.3809523809523805,0.26837606837606837,0.4761904761904762,0.37435897435897436,0.6285714285714286,0.3327991452991453,0.5476190476190476,0.5247863247863248,0.7857142857142856,0.5548717948717948,0.7999999999999999,0.6498931623931624,0.7023809523809522,1.5094017094017094,2.1666666666666665,1.4923076923076923,1.8857142857142857,1.4310897435897436,1.6547619047619049,2.3692307692307693,-29.999999999999996,4.285036192872528,5.683563244696288,0.4408,0.4584,0.3351,0.38489999999999996
21800142,2018-11-05,2018-19,ORL,CLE,102,100,202,2.0,1,4.0,1.0,207.6,225.5,-0.8,-12.5,11.7,103.4,106.5,-3.0999999999999943,104.2,119.0,-14.799999999999997,12.9,14.7,5.8,1.7,7.6,7.8,0.0,1.0,-1.0,1,0,13.12121212121212,10.11111111111111,13.258441558441557,11.433333333333334,12.094155844155843,10.408730158730158,27.12637445887446,24.92644444444444,26.241700937950938,23.33199735449735,2.6904761904761902,2.5,3.314285714285714,2.1333333333333337,3.1255411255411247,1.9920634920634923,4.222943722943723,5.277777777777778,5.162337662337663,4.3,4.680735930735931,3.7261904761904763,0.48484848484848486,0.2222222222222222,0.5337662337662337,0.21666666666666665,0.4902597402597402,0.18055555555555555,0.9956709956709956,0.8055555555555555,0.8831168831168832,0.7999999999999999,0.8116883116883117,0.8333333333333334,1.367965367965368,1.7777777777777777,1.492207792207792,1.4333333333333331,1.4404761904761905,1.3849206349206347,-15.240259740259742,-26.642857142857142,4.105132458020291,3.251065294329995,0.4408,0.44700000000000006,0.33740000000000003,0.3299
