game_id,date,season,home_team,away_team,home_score,away_score,total_score,point_diff,home_won,home_wins_l10,away_wins_l10,home_total_l10,away_total_l10,home_plus_minus_l10,away_plus_minus_l10,plus_minus_diff,home_ppg_l10,away_ppg_l10,ppg_diff,home_opp_ppg_l10,away_opp_ppg_l10,opp_ppg_diff,home_tov_l10,away_tov_l10,home_blk_l10,away_blk_l10,home_stl_l10,away_stl_l10,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_ppg,away_top5_avg_ppg,home_top6_avg_ppg,away_top6_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_avg_mpg,away_top6_avg_mpg,home_top3_avg_apg,away_top3_avg_apg,home_top5_avg_apg,away_top5_avg_apg,home_top6_avg_apg,away_top6_avg_apg,home_top3_avg_rpg,away_top3_avg_rpg,home_top5_avg_rpg,away_top5_avg_rpg,home_top6_avg_rpg,away_top6_avg_rpg,home_top3_avg_blk,away_top3_avg_blk,home_top5_avg_blk,away_top5_avg_blk,home_top6_avg_blk,away_top6_avg_blk,home_top3_avg_stl,away_top3_avg_stl,home_top5_avg_stl,away_top5_avg_stl,home_top6_avg_stl,away_top6_avg_stl,home_top3_avg_tov,away_top3_avg_tov,home_top5_avg_tov,away_top5_avg_tov,home_top6_avg_tov,away_top6_avg_tov,home_top6_total_plusminus,away_top6_total_plusminus,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
20300128,2003-11-15,2003-04,ATL,NJN,85,100,185,-15.0,0,3.0,5.0,182.7,169.8,-3.9,2.2,-6.1,89.4,86.0,3.4000000000000057,93.3,83.8,9.5,18.6,15.3,6.1,3.7,7.0,10.4,2.0,0.0,2.0,0,1,16.277777777777775,14.933333333333332,14.506666666666666,13.421111111111111,12.988888888888889,12.217592592592593,34.824577777777776,33.65744259259259,32.08228703703704,31.487868827160487,3.4592592592592593,2.6999999999999997,2.8555555555555556,3.8422222222222215,2.4629629629629632,3.4685185185185183,6.2555555555555555,6.333333333333333,6.153333333333333,5.838888888888889,6.027777777777778,5.632407407407407,0.29259259259259257,0.8333333333333334,0.8955555555555555,0.6444444444444445,0.862962962962963,0.5703703703703704,1.2740740740740741,1.7333333333333334,1.0444444444444445,1.54,0.9037037037037038,1.3666666666666665,2.77037037037037,2.033333333333333,2.442222222222222,2.0366666666666666,2.285185185185185,1.9972222222222225,-2.988888888888889,22.077777777777776,5.116210017021546,5.683003049669377,0.4327,0.4149,0.3765,0.3413
20300130,2003-11-15,2003-04,CLE,PHI,91,88,179,3.0,1,3.0,5.0,182.1,185.6,-3.1,0.8,-3.9000000000000004,89.5,93.2,-3.700000000000003,92.6,92.4,0.19999999999998863,15.8,15.1,7.0,4.4,6.5,9.8,0.0,0.0,0.0,1,1,13.484848484848484,15.52222222222222,13.6,12.113333333333333,11.916666666666666,10.944444444444443,32.75957575757576,29.070300000000003,29.97481313131313,26.663388888888893,3.6363636363636367,4.522222222222222,3.6,3.173333333333333,3.4499999999999997,2.8444444444444446,5.181818181818182,3.977777777777778,6.381818181818182,3.9466666666666668,5.618181818181818,3.6388888888888893,1.1212121212121213,0.037037037037037035,0.8363636363636363,0.4622222222222222,0.6969696969696969,0.4518518518518518,0.6969696969696969,1.7777777777777777,0.8545454545454545,1.3466666666666667,0.8287878787878787,1.288888888888889,2.4242424242424243,2.1666666666666665,2.3090909090909095,1.6199999999999999,2.1242424242424245,1.5,-3.5999999999999996,7.366666666666667,4.404206916970763,9.075379800235277,0.4405,0.4382,0.3291,0.317
20300127,2003-11-15,2003-04,WAS,SAS,71,95,166,-24.0,0,4.0,5.0,182.2,171.1,3.4,1.7,1.7,92.8,86.4,6.3999999999999915,89.4,84.7,4.700000000000003,17.2,16.5,6.1,7.7,9.4,8.5,0.0,0.0,0.0,1,1,13.366666666666667,12.047619047619046,10.34,10.188571428571427,9.950000000000001,11.157142857142857,25.235095238095237,28.85139880952381,24.981607142857143,30.094776785714288,2.9,1.7571428571428573,2.137142857142857,1.8542857142857145,1.9642857142857142,2.395238095238095,5.266666666666667,6.190476190476191,4.602857142857143,5.954285714285715,5.019047619047619,5.978571428571429,0.4666666666666666,1.395238095238095,0.5085714285714286,1.072142857142857,0.7738095238095237,0.9767857142857141,1.2666666666666668,0.9047619047619048,1.0571428571428572,0.8778571428571429,0.9476190476190477,1.0982142857142858,2.9,1.961904761904762,2.0628571428571427,1.792142857142857,1.9357142857142857,1.793452380952381,11.685714285714287,8.45357142857143,5.055195347362949,6.16716122304423,0.43949999999999995,0.3806,0.3308,0.2891
20300136,2003-11-16,2003-04,TOR,HOU,101,97,198,4.0,1,5.0,6.0,156.7,172.2,-6.1,3.2,-9.3,75.3,87.7,-12.400000000000006,81.4,84.5,-3.0999999999999943,15.6,19.1,4.6,6.1,7.5,7.9,1.0,1.0,0.0,0,0,12.233333333333333,16.35648148148148,10.62,13.11611111111111,9.783333333333333,11.53009259259259,29.376533333333334,32.90501574074074,29.066305555555555,30.435290895061726,3.0,3.1111111111111107,2.1799999999999997,2.5399999999999996,1.9166666666666663,2.6166666666666663,5.666666666666667,5.888888888888889,5.1,6.142222222222221,5.866666666666667,5.418518518518518,0.5,1.0555555555555556,0.64,1.0133333333333332,0.6,0.8444444444444444,0.9333333333333332,1.1712962962962963,0.86,1.2716666666666667,0.8833333333333333,1.1097222222222223,1.9666666666666668,2.527777777777778,1.8800000000000001,2.238888888888889,1.8833333333333335,2.2324074074074076,-19.400000000000002,26.275,6.521784009507418,5.686326575917315,0.3821,0.43900000000000006,0.29690000000000005,0.3872
20300139,2003-11-17,2003-04,PHI,HOU,66,74,140,-8.0,0,5.0,6.0,187.0,173.6,1.2,5.2,-4.0,94.1,89.4,4.699999999999989,92.9,84.2,8.700000000000003,14.2,17.9,4.4,6.2,10.1,8.0,1.0,0.0,1.0,0,1,15.660606060606058,13.47037037037037,12.26909090909091,13.336767676767675,12.2004329004329,11.856397306397305,30.18768181818182,34.45281851851852,30.70663961038961,31.608636644219974,4.503030303030303,2.4296296296296296,3.1381818181818177,2.425050505050505,2.6627705627705627,2.202693602693603,4.342424242424243,5.711111111111111,4.296363636363636,6.288484848484847,4.723160173160173,5.634343434343434,0.09696969696969697,0.8111111111111112,0.4763636363636364,0.9503030303030304,0.516017316017316,0.8676767676767677,1.8303030303030303,1.2518518518518518,1.3709090909090909,1.3038383838383836,1.309090909090909,1.1168350168350167,2.1787878787878787,2.359259259259259,1.6163636363636364,2.3646464646464644,1.6088744588744588,2.137205387205387,5.915584415584416,20.435353535353535,8.086141960006644,5.78875627232273,0.43900000000000006,0.42890000000000006,0.3209,0.37889999999999996
20300140,2003-11-17,2003-04,NYK,BOS,89,86,175,3.0,1,2.0,5.0,178.7,177.3,-6.1,0.1,-6.199999999999999,86.3,88.7,-2.4000000000000057,92.4,88.6,3.8000000000000114,18.1,16.6,5.1,4.8,7.6,9.7,1.0,2.0,-1.0,0,0,16.5,14.5,11.7,12.077777777777778,10.466666666666667,11.03148148148148,28.577529629629634,27.947651851851855,27.056413580246915,27.07823765432099,2.214814814814815,3.766666666666666,2.0888888888888895,2.5234920634920632,1.957407407407408,2.4195767195767197,6.92962962962963,5.633333333333333,5.097777777777777,5.081587301587301,4.681481481481481,5.151322751322751,0.774074074074074,0.46666666666666673,0.5444444444444444,0.39111111111111113,0.487037037037037,0.5592592592592592,0.9666666666666667,1.0999999999999999,0.7,1.0346031746031747,0.6666666666666666,1.0621693121693123,2.7814814814814817,2.6666666666666665,2.088888888888889,2.1714285714285717,1.974074074074074,2.042857142857143,-26.6,-1.1746031746031749,7.66802886449097,5.376383734222583,0.4203,0.4351,0.3061,0.2859
20300143,2003-11-17,2003-04,UTA,ORL,90,88,178,2.0,1,5.0,1.0,184.8,184.7,-1.4,-8.1,6.699999999999999,91.7,88.3,3.4000000000000057,93.1,96.4,-3.3000000000000114,16.1,14.8,5.3,5.1,6.7,6.7,1.0,1.0,0.0,0,0,14.915151515151514,15.366161616161618,12.167272727272726,14.653030303030302,11.715151515151513,13.13510101010101,29.449403030303028,33.15134343434344,28.38414898989899,30.775462962962965,3.481818181818182,3.4267676767676765,2.7436363636363637,2.722727272727272,2.543939393939394,2.314393939393939,5.143771043771044,3.9040404040404044,5.558989898989898,5.3090909090909095,5.132491582491582,5.060606060606061,0.6363636363636364,0.441919191919192,0.7272727272727273,0.5651515151515152,0.6363636363636364,0.7133838383838386,1.1898989898989898,0.8661616161616162,0.8593939393939394,0.8863636363636364,0.897979797979798,0.7840909090909091,2.1552188552188554,1.9772727272727273,1.965858585858586,2.053030303030303,1.8654882154882155,1.8472222222222223,-3.245454545454545,-24.916666666666664,4.1246153506276935,6.283367159569212,0.4527,0.40069999999999995,0.31510000000000005,0.3621
20300141,2003-11-17,2003-04,ATL,WAS,97,106,203,-9.0,0,3.0,3.0,184.9,179.8,-5.1,-0.8,-4.3,89.9,89.5,0.4000000000000057,95.0,90.3,4.700000000000003,18.6,16.7,6.4,6.4,6.9,9.2,1.0,1.0,0.0,0,0,13.745454545454544,15.636363636363635,14.39272727272727,12.636363636363637,12.69090909090909,11.308080808080808,34.612133333333325,30.542424242424243,32.18599494949495,28.387328843995515,2.9606060606060605,3.121212121212121,2.8127272727272725,2.4363636363636365,2.9499999999999997,2.196969696969697,7.042424242424243,4.575757575757575,6.043636363636364,5.454545454545455,5.278787878787878,5.175084175084176,1.3545454545454545,0.42424242424242425,0.8672727272727272,0.7999999999999999,0.7227272727272727,0.7222222222222222,0.9757575757575759,1.2727272727272727,0.9854545454545456,1.018181818181818,0.8818181818181818,0.9595959595959597,2.145454545454546,2.606060606060606,2.3236363636363637,2.327272727272727,2.193939393939394,2.05050505050505,-10.281818181818181,8.92929292929293,5.473618169709009,5.2024369745765675,0.4359,0.4226,0.3669,0.3238
20300142,2003-11-17,2003-04,DAL,POR,105,98,203,7.0,1,6.0,6.0,192.0,184.1,4.6,0.3,4.3,98.3,92.2,6.099999999999994,93.7,91.9,1.7999999999999972,13.2,15.4,5.1,3.8,8.1,8.6,1.0,1.0,0.0,0,0,13.478787878787879,16.23333333333333,14.602424242424243,13.819999999999999,12.66868686868687,13.333333333333334,32.61918636363636,35.13027777777778,29.05043308080808,33.40428703703704,4.993939393939394,3.6666666666666665,3.7372727272727273,3.1222222222222222,3.1143939393939397,3.301851851851852,5.824242424242425,6.8,6.162727272727273,6.528888888888888,5.718939393939394,5.707407407407406,0.4090909090909091,0.6,0.5681818181818182,0.5333333333333333,0.506818181818182,0.4611111111111111,0.887878787878788,1.0333333333333334,0.8751515151515153,1.2044444444444447,0.7292929292929294,1.137037037037037,2.3424242424242423,2.5666666666666664,2.1887878787878785,2.2377777777777776,1.8906565656565657,2.0814814814814815,16.592424242424244,-2.3444444444444446,5.509709825108974,4.678318786344798,0.43979999999999997,0.4507,0.29480000000000006,0.3718
20300146,2003-11-18,2003-04,DET,LAL,106,96,202,10.0,1,6.0,8.0,183.5,196.1,4.5,5.7,-1.2000000000000002,94.0,100.9,-6.900000000000006,89.5,95.2,-5.700000000000003,15.5,15.4,6.4,5.0,8.8,8.5,2.0,1.0,1.0,0,0,16.068181818181817,16.925925925925924,13.774242424242425,16.575555555555557,12.99520202020202,14.212962962962964,32.569280303030304,35.04092962962963,31.14881691919192,31.702913580246914,3.383838383838384,4.996296296296296,2.596969696969697,3.917777777777778,2.4141414141414144,3.3981481481481484,6.452020202020203,6.281481481481482,5.504545454545455,7.488888888888889,5.903787878787878,6.807407407407407,0.8762626262626263,0.5222222222222223,0.6090909090909091,0.8733333333333334,0.7242424242424242,0.8111111111111112,1.7171717171717171,1.537037037037037,1.3136363636363635,1.3222222222222222,1.1613636363636364,1.1518518518518517,2.0378787878787876,2.4222222222222225,1.9227272727272726,2.3733333333333335,1.8522727272727273,2.077777777777778,24.887878787878783,31.611111111111114,4.243484220034411,7.2265027201119905,0.42400000000000004,0.45199999999999996,0.34740000000000004,0.2668
