game_id,date,season,home_team,away_team,home_score,away_score,point_diff,home_won,home_wins_l10,away_wins_l10,home_plus_minus_l10,away_plus_minus_l10,plus_minus_diff,home_ppg_l10,away_ppg_l10,ppg_diff,home_opp_ppg_l10,away_opp_ppg_l10,opp_ppg_diff,home_tov_l10,away_tov_l10,home_blk_l10,away_blk_l10,home_stl_l10,away_stl_l10,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_ppg,away_top5_avg_ppg,home_top6_avg_ppg,away_top6_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_avg_mpg,away_top6_avg_mpg,home_top3_avg_apg,away_top3_avg_apg,home_top5_avg_apg,away_top5_avg_apg,home_top6_avg_apg,away_top6_avg_apg,home_top3_avg_rpg,away_top3_avg_rpg,home_top5_avg_rpg,away_top5_avg_rpg,home_top6_avg_rpg,away_top6_avg_rpg,home_top3_avg_blk,away_top3_avg_blk,home_top5_avg_blk,away_top5_avg_blk,home_top6_avg_blk,away_top6_avg_blk,home_top3_avg_stl,away_top3_avg_stl,home_top5_avg_stl,away_top5_avg_stl,home_top6_avg_stl,away_top6_avg_stl,home_top3_avg_tov,away_top3_avg_tov,home_top5_avg_tov,away_top5_avg_tov,home_top6_avg_tov,away_top6_avg_tov,home_top6_total_plusminus,away_top6_total_plusminus,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
20800034,2008-11-01,2008-09,CHI,MEM,96,86,10.0,1,5.0,3.0,-1.1,-5.8,4.699999999999999,96.5,88.3,8.200000000000003,97.6,94.1,3.5,19.8,15.4,5.7,6.4,7.8,7.4,0.0,0.0,0.0,1,1,11.888888888888888,14.65,11.44888888888889,11.290000000000001,11.257407407407408,10.595833333333333,25.710922222222223,26.7169,25.691324074074075,25.980888888888888,2.6666666666666665,1.4416666666666667,1.937777777777778,1.925,2.3481481481481485,1.7083333333333333,4.377777777777777,3.975,4.935555555555555,4.1850000000000005,4.479629629629629,4.383333333333334,0.29259259259259257,0.775,0.5955555555555556,0.7050000000000001,0.512962962962963,0.7958333333333334,0.7925925925925926,1.0,0.7777777777777778,1.04,0.7648148148148147,0.9291666666666667,2.396296296296296,2.3583333333333334,2.1755555555555555,2.115,2.162962962962963,1.8875000000000002,-9.644444444444442,-11.075,1.5465839164751418,5.328940247991778,0.4282,0.41370000000000007,0.32389999999999997,0.272
20800036,2008-11-01,2008-09,MIL,TOR,87,91,-4.0,0,2.0,6.0,-11.6,0.5,-12.1,90.5,95.1,-4.599999999999994,102.1,94.6,7.5,18.3,15.4,3.3,5.1,8.4,8.7,2.0,0.0,2.0,0,1,11.601851851851853,12.5,11.763968253968255,10.4,10.986640211640212,10.200000000000001,25.833881216931218,26.234266666666667,26.199512125220462,26.278583333333334,2.75,3.1666666666666665,2.05,2.5,1.9416666666666667,2.283333333333333,2.7916666666666665,4.6000000000000005,4.237857142857143,4.62,4.414880952380953,4.183333333333334,0.08333333333333333,0.2333333333333333,0.42714285714285716,0.5999999999999999,0.3892857142857143,0.5166666666666666,0.8657407407407408,1.3333333333333333,0.8594444444444445,1.04,0.9828703703703704,0.9833333333333334,2.050925925925926,1.4666666666666668,2.279126984126984,1.4,2.18260582010582,1.45,-29.80515873015873,18.599999999999998,3.756669131978777,4.367150100465978,0.414,0.4492,0.31779999999999997,0.43260000000000004
20800042,2008-11-03,2008-09,CHA,DET,83,101,-18.0,0,1.0,8.0,-9.0,5.4,-14.4,88.8,91.4,-2.6000000000000085,97.8,86.0,11.799999999999997,19.4,15.9,5.4,6.2,8.9,8.5,1.0,1.0,0.0,0,0,14.0,10.125925925925927,10.972222222222223,9.915555555555557,10.34351851851852,9.162962962962963,23.51236666666667,25.75626296296296,24.08827777777778,24.43433024691358,1.5333333333333332,2.1444444444444444,1.4227777777777777,2.2666666666666666,1.985648148148148,1.972222222222222,5.966666666666668,4.351851851851852,4.360555555555556,4.111111111111111,4.100462962962964,4.142592592592592,0.9333333333333335,0.611111111111111,0.6544444444444445,0.6266666666666667,0.612037037037037,0.7222222222222222,1.0666666666666667,0.6888888888888888,0.89,0.7733333333333333,0.9916666666666667,0.7777777777777778,2.1999999999999997,1.662962962962963,1.7644444444444445,1.6377777777777776,1.837037037037037,1.6314814814814813,-17.586111111111112,17.98888888888889,4.66509817115375,2.864061405875494,0.39239999999999997,0.43179999999999996,0.3122,0.38380000000000003
20800046,2008-11-03,2008-09,DAL,CLE,81,100,-19.0,0,5.0,4.0,3.7,-0.3,4.0,101.4,90.0,11.400000000000006,97.7,90.3,7.400000000000006,16.1,17.1,5.7,4.3,8.2,6.4,1.0,1.0,0.0,0,0,13.033333333333333,11.37121212121212,10.855555555555556,10.549999999999999,9.731481481481481,10.77651515151515,24.86666296296296,24.105437121212123,23.75709567901234,24.408798611111113,3.091666666666667,4.134848484848485,2.701666666666667,2.917272727272727,2.381018518518519,2.8704545454545456,4.941666666666666,4.331818181818181,4.458333333333334,4.617272727272727,4.604166666666667,4.256818181818182,0.5083333333333333,0.3386363636363636,0.6116666666666666,0.43954545454545446,0.6393518518518518,0.41174242424242413,0.8916666666666666,0.7931818181818181,0.9261111111111111,0.6395454545454545,0.8458333333333333,0.6087121212121213,1.9749999999999999,2.078030303030303,1.6738888888888888,1.8286363636363638,1.5060185185185182,1.7511363636363637,26.73611111111111,7.286363636363637,6.270197652452676,3.0927940998961794,0.4587,0.4407,0.3532,0.3672
20800043,2008-11-03,2008-09,ORL,CHI,96,93,3.0,1,7.0,6.0,8.6,0.7,7.8999999999999995,100.7,95.9,4.799999999999997,92.1,95.2,-3.1000000000000085,15.9,18.8,7.0,6.2,8.4,7.8,1.0,1.0,0.0,0,0,18.466666666666665,13.946969696969697,13.854285714285714,12.393636363636364,12.684126984126983,12.311363636363637,28.53265357142857,25.24844090909091,27.294896494708993,26.13258964646465,2.191666666666667,4.3106060606060606,2.1807142857142856,3.048181818181818,2.039484126984127,2.8068181818181817,6.833333333333333,2.2575757575757573,5.279999999999999,3.329090909090909,4.844444444444444,3.6742424242424243,1.4833333333333334,0.06060606060606061,0.89,0.21454545454545454,0.7416666666666667,0.21212121212121213,1.2666666666666666,0.5075757575757576,1.1028571428571428,0.5772727272727273,1.0023809523809524,0.5977272727272727,2.716666666666667,2.477272727272727,2.1128571428571425,2.1536363636363633,1.9551587301587299,2.1446969696969695,27.641666666666666,-4.049999999999999,6.948421355591862,2.546541569843726,0.4593,0.4197,0.3361,0.3478
20800044,2008-11-03,2008-09,PHI,SAC,125,91,34.0,1,5.0,1.0,2.7,-9.3,12.0,98.5,96.5,2.0,95.8,105.8,-10.0,17.1,17.9,4.4,3.9,8.2,7.2,1.0,1.0,0.0,0,0,13.74074074074074,13.430303030303032,13.513333333333332,12.205454545454547,12.475396825396826,11.523063973063975,28.677777777777777,25.637878787878787,27.967671957671957,25.009621212121214,1.8148148148148149,1.5999999999999999,3.111111111111111,1.6927272727272726,2.5925925925925926,1.8180134680134679,5.72962962962963,5.590909090909091,5.006666666666666,4.985454545454545,5.481746031746031,4.487878787878787,0.3259259259259259,0.7999999999999999,0.38,0.610909090909091,0.5071428571428571,0.5090909090909091,0.9222222222222222,0.6333333333333334,0.9666666666666666,0.7127272727272728,0.9007936507936507,0.6680134680134681,2.222222222222222,1.8242424242424242,2.3733333333333335,1.770909090909091,2.168253968253968,1.8646464646464649,10.182539682539682,-36.913131313131316,2.615120624960535,5.342585272392294,0.441,0.4513,0.3466,0.2759
20800049,2008-11-04,2008-09,HOU,BOS,99,103,-4.0,0,8.0,8.0,5.8,3.6,2.1999999999999997,96.3,93.3,3.0,90.5,89.7,0.7999999999999972,16.4,18.3,2.8,5.4,7.2,10.1,2.0,2.0,0.0,0,0,12.633333333333333,11.233333333333334,12.157777777777778,9.24,11.001851851851852,9.563636363636364,27.746625925925922,22.630161111111114,26.623453703703703,22.481497895622898,2.1999999999999997,2.033333333333333,2.2977777777777773,2.331111111111111,2.3592592592592587,2.1395622895622894,4.8,4.466666666666667,5.1466666666666665,4.555,4.659259259259259,4.068560606060606,0.10000000000000002,0.3666666666666667,0.3266666666666667,0.39222222222222225,0.27222222222222225,0.34200336700336703,1.5333333333333332,0.9666666666666668,1.031111111111111,0.8911111111111112,0.9148148148148146,1.00016835016835,2.0,1.7,1.9333333333333336,1.7755555555555553,1.6851851851851853,1.6159932659932659,16.655555555555555,12.78080808080808,4.996553956511349,2.778280578920461,0.4307,0.4439,0.3654,0.3172
20800060,2008-11-05,2008-09,UTA,POR,103,96,7.0,1,7.0,5.0,7.2,0.8,6.4,98.1,94.7,3.3999999999999915,90.9,93.9,-3.0,16.0,16.0,5.0,6.2,9.8,10.0,1.0,3.0,-2.0,0,0,12.85,12.625,10.61,11.958333333333332,10.725,11.765277777777778,24.005266666666664,27.99368650793651,24.432805555555557,27.923655423280422,1.325,2.267857142857143,2.15,2.7273809523809525,2.0749999999999997,2.4894841269841272,5.958333333333333,5.226190476190476,4.745,4.2023809523809526,5.0375000000000005,4.118650793650794,0.2833333333333334,0.6785714285714285,0.5900000000000001,0.4321428571428571,0.5916666666666667,0.4934523809523809,0.875,1.1666666666666667,1.02,1.3666666666666667,1.0666666666666667,1.3222222222222222,1.4833333333333334,1.1130952380952381,1.52,1.3095238095238095,1.45,1.2412698412698413,29.025,-4.788095238095238,4.048919608982129,4.648178904649608,0.4612,0.4569,0.3015,0.3968
20800052,2008-11-05,2008-09,TOR,DET,93,100,-7.0,0,6.0,8.0,-1.1,6.8,-7.9,93.8,92.0,1.7999999999999972,94.9,85.2,9.700000000000003,15.7,14.3,5.5,6.2,8.4,8.1,3.0,1.0,2.0,0,0,13.060606060606062,10.57878787878788,10.945454545454547,10.183636363636364,10.651515151515152,9.20858585858586,27.21239393939394,25.904006060606065,27.07348484848485,23.621363075196413,3.4242424242424243,2.2939393939393935,2.6545454545454548,2.321818181818182,2.409090909090909,2.0274410774410776,4.666666666666667,4.375757575757576,4.672727272727272,4.098181818181819,4.257575757575757,3.8225589225589225,0.24242424242424243,0.6151515151515151,0.6181818181818182,0.6236363636363637,0.5303030303030303,0.5937710437710438,1.3636363636363635,0.6212121212121212,1.0545454545454545,0.7,0.9848484848484849,0.6944444444444445,1.696969696969697,1.593939393939394,1.5636363636363637,1.5745454545454547,1.5606060606060606,1.441750841750842,20.18181818181818,21.885858585858585,4.186328266227707,3.2189147237501707,0.44480000000000003,0.438,0.42810000000000004,0.39530000000000004
20800061,2008-11-05,2008-09,SAC,MEM,100,95,5.0,1,0.0,4.0,-13.6,-4.5,-9.1,96.2,88.6,7.6000000000000085,109.8,93.1,16.700000000000003,18.5,16.1,3.7,5.4,7.4,7.8,1.0,1.0,0.0,0,0,15.37121212121212,12.855555555555554,12.11161616161616,10.713333333333333,11.648569023569022,10.719444444444443,27.740826599326603,26.25422222222222,26.704068462401796,26.232314814814814,2.3636363636363638,2.3444444444444446,2.44040404040404,1.94,2.2420033670033668,1.7277777777777776,4.747474747474747,3.3444444444444446,4.042424242424242,3.94,4.35479797979798,4.116666666666666,0.6818181818181818,0.47222222222222227,0.4313131313131313,0.6,0.44276094276094274,0.638888888888889,1.0631313131313131,1.2166666666666668,0.8217171717171718,0.9966666666666667,0.7264309764309765,0.9,2.3762626262626263,2.322222222222222,2.1328282828282825,1.9099999999999997,1.93013468013468,1.8555555555555554,-44.17424242424242,-11.266666666666666,4.915824043805559,5.153805677648601,0.4549,0.42569999999999997,0.26260000000000006,0.3311
