game_id,date,season,home_team,away_team,home_score,away_score,point_diff,home_won,home_wins_l10,away_wins_l10,home_plus_minus_l10,away_plus_minus_l10,plus_minus_diff,home_ppg_l10,away_ppg_l10,ppg_diff,home_opp_ppg_l10,away_opp_ppg_l10,opp_ppg_diff,home_tov_l10,away_tov_l10,home_blk_l10,away_blk_l10,home_stl_l10,away_stl_l10,home_rest_days,away_rest_days,rest_days_diff,is_back_to_back_home,is_back_to_back_away,home_top3_avg_ppg,away_top3_avg_ppg,home_top5_avg_ppg,away_top5_avg_ppg,home_top6_avg_ppg,away_top6_avg_ppg,home_top5_avg_mpg,away_top5_avg_mpg,home_top6_avg_mpg,away_top6_avg_mpg,home_top3_avg_apg,away_top3_avg_apg,home_top5_avg_apg,away_top5_avg_apg,home_top6_avg_apg,away_top6_avg_apg,home_top3_avg_rpg,away_top3_avg_rpg,home_top5_avg_rpg,away_top5_avg_rpg,home_top6_avg_rpg,away_top6_avg_rpg,home_top3_avg_blk,away_top3_avg_blk,home_top5_avg_blk,away_top5_avg_blk,home_top6_avg_blk,away_top6_avg_blk,home_top3_avg_stl,away_top3_avg_stl,home_top5_avg_stl,away_top5_avg_stl,home_top6_avg_stl,away_top6_avg_stl,home_top3_avg_tov,away_top3_avg_tov,home_top5_avg_tov,away_top5_avg_tov,home_top6_avg_tov,away_top6_avg_tov,home_top6_total_plusminus,away_top6_total_plusminus,home_depth_variance,away_depth_variance,home_fg_pct_l10,away_fg_pct_l10,home_fg3_pct_l10,away_fg3_pct_l10
20600047,2006-11-06,2006-07,CHI,MIL,110,85,25.0,1,6.0,5.0,7.6,-0.6,8.2,94.6,100.0,-5.400000000000006,87.0,100.6,-13.599999999999994,19.1,17.1,4.5,4.4,9.2,8.3,2.0,1.0,1.0,0,0,10.549999999999999,15.728571428571428,9.083333333333332,14.903809523809523,8.552777777777777,14.197619047619048,23.205373148148148,27.402632275132277,22.18072762345679,27.30904541446208,2.0500000000000003,3.271428571428571,1.5744444444444445,2.9850793650793648,1.6453703703703706,2.876455026455026,4.516666666666667,4.6000000000000005,4.543333333333333,5.048888888888889,4.186111111111111,4.540740740740741,0.39166666666666666,0.16666666666666666,0.41944444444444445,0.2333333333333333,0.3828703703703704,0.21296296296296294,0.6749999999999999,0.7714285714285715,0.6205555555555555,0.9073015873015873,0.6671296296296295,1.0153439153439152,1.7,1.938095238095238,1.7177777777777776,2.3628571428571425,1.698148148148148,2.1727513227513224,13.38888888888889,0.042857142857142705,4.114046624630016,4.255495313451982,0.4591,0.4465,0.3155,0.36219999999999997
20600045,2006-11-06,2006-07,ORL,WAS,106,103,3.0,1,6.0,5.0,5.2,2.2,3.0,97.9,97.9,0.0,92.7,95.7,-3.0,17.8,18.6,4.5,4.0,7.3,8.5,0.0,1.0,-1.0,1,0,11.561904761904762,15.814814814814815,11.34547619047619,11.6,11.621230158730157,11.407407407407407,25.141956349206346,23.15385185185185,25.185519179894175,23.14611111111111,1.7603174603174603,2.925925925925926,1.9478571428571427,2.288888888888889,1.831547619047619,2.5000000000000004,6.3809523809523805,4.111111111111111,4.586904761904762,4.0,4.280753968253968,3.6666666666666665,0.8587301587301588,0.1851851851851852,0.5152380952380953,0.48888888888888893,0.4710317460317461,0.40740740740740744,0.8793650793650792,1.6666666666666667,0.7109523809523808,1.1111111111111112,0.696626984126984,0.9444444444444443,1.7587301587301585,1.9259259259259258,1.7302380952380951,1.6666666666666667,1.6293650793650791,1.5740740740740742,15.308333333333332,19.666666666666664,3.5151494628834308,5.350743189024971,0.4796,0.4667,0.35409999999999997,0.33849999999999997
20600049,2006-11-06,2006-07,UTA,DET,103,101,2.0,1,7.0,6.0,8.6,1.0,7.6,106.2,94.5,11.700000000000003,97.6,93.5,4.099999999999994,18.7,16.8,5.0,6.2,8.5,7.2,1.0,1.0,0.0,0,0,13.518518518518519,10.466666666666667,11.77111111111111,9.391111111111112,10.925925925925926,9.575925925925926,24.954246801346798,24.288837037037034,23.339372334455664,24.877864197530865,3.464646464646464,2.2666666666666666,3.118787878787878,2.851111111111111,2.832323232323232,2.9425925925925926,5.64983164983165,4.055555555555555,4.94989898989899,4.024444444444444,4.391582491582492,3.6870370370370367,0.9090909090909091,0.4666666666666666,0.7254545454545454,0.5444444444444445,0.6045454545454545,0.4703703703703704,0.8922558922558923,0.5407407407407407,1.0953535353535355,0.5599999999999999,0.9294612794612794,0.6333333333333333,2.1885521885521886,1.6888888888888889,1.9531313131313133,1.5866666666666667,1.8609427609427611,1.638888888888889,19.66060606060606,14.633333333333333,3.733948179871403,3.3281472001713257,0.4737,0.45339999999999997,0.3548,0.3025
20600055,2006-11-07,2006-07,MEM,HOU,80,86,-6.0,0,4.0,6.0,-2.6,8.2,-10.799999999999999,93.0,93.0,0.0,95.6,84.8,10.799999999999997,17.4,18.9,4.8,3.4,9.0,8.2,2.0,1.0,1.0,0,0,10.164021164021165,11.785185185185185,9.098412698412698,11.637777777777778,8.665343915343916,11.38862433862434,21.374714285714287,26.453106481481484,21.063650793650794,25.810247464726633,1.8730158730158728,3.466666666666667,1.2238095238095237,2.371666666666667,1.7031746031746031,2.381150793650794,2.7407407407407405,4.325925925925926,2.944444444444444,5.1594444444444445,2.737037037037037,4.75191798941799,0.14285714285714285,0.25925925925925924,0.18571428571428572,0.5,0.15476190476190477,0.44047619047619047,0.8994708994708995,1.2296296296296296,0.8063492063492064,0.9461111111111112,0.7552910052910052,0.8598544973544975,0.9576719576719577,1.4037037037037037,1.0412698412698413,1.831111111111111,1.1677248677248677,1.8116402116402115,-9.963492063492064,32.21349206349207,4.501558803575438,5.436865511741169,0.42119999999999996,0.437,0.2772,0.3874
20600061,2006-11-08,2006-07,BOS,CHA,110,108,2.0,1,2.0,2.0,-2.5,-8.6,6.1,101.0,95.5,5.5,103.5,104.1,-0.5999999999999943,19.4,18.3,5.0,5.3,9.5,8.3,3.0,3.0,0.0,0,0,15.905723905723905,10.666666666666666,12.525252525252524,11.473333333333333,11.675805675805675,11.727777777777776,25.208261363636364,25.667677777777776,24.760059072871574,26.26858950617284,2.180555555555556,2.977777777777778,2.0537878787878787,2.46,2.235299422799423,2.975925925925926,5.171717171717172,3.8555555555555556,3.875757575757576,4.682222222222222,3.705988455988456,4.438888888888889,0.0909090909090909,0.9222222222222222,0.09090909090909091,0.888888888888889,0.12337662337662336,0.7592592592592592,0.9705387205387205,0.7888888888888891,0.8186868686868687,0.9733333333333334,0.8965247715247715,1.0333333333333334,1.9633838383838385,1.5666666666666664,1.5962121212121212,1.6355555555555554,1.5920815295815298,1.9555555555555555,-9.339826839826841,-27.044444444444444,7.166166969017028,1.8397362935023132,0.45660000000000006,0.4243,0.348,0.3127
20600067,2006-11-08,2006-07,LAC,DAL,103,85,18.0,1,7.0,3.0,0.0,-7.6,7.6,98.9,85.1,13.800000000000011,98.9,92.7,6.200000000000003,16.5,17.7,4.4,5.3,8.2,6.4,1.0,1.0,0.0,0,0,17.185185185185187,10.961904761904762,13.525,9.586666666666668,13.470833333333333,8.93888888888889,29.19229629629629,23.41123492063492,28.618441358024686,22.66916798941799,2.925925925925926,2.342857142857143,2.9027777777777777,1.9295238095238094,2.6189814814814816,1.8246031746031746,4.185185185185185,4.20952380952381,3.85,4.187619047619048,4.341666666666667,3.8563492063492064,0.7037037037037037,0.2380952380952381,0.5777777777777777,0.42857142857142855,0.4981481481481482,0.4071428571428571,1.0,0.5714285714285715,0.9416666666666667,0.5714285714285714,0.9013888888888889,0.5595238095238095,1.9074074074074074,1.5523809523809522,1.6861111111111111,1.693333333333333,1.7884259259259256,1.5444444444444443,4.438888888888889,-21.476190476190474,4.846060430651981,4.2405989572524945,0.43129999999999996,0.39380000000000004,0.2822,0.30460000000000004
20600063,2006-11-08,2006-07,MIL,HOU,93,97,-4.0,0,5.0,7.0,-2.6,9.4,-12.0,99.2,94.7,4.5,101.8,85.3,16.5,17.0,18.7,4.5,3.5,7.6,8.6,1.0,0.0,1.0,0,1,14.789393939393939,15.342424242424244,12.426363636363636,12.025454545454547,11.218939393939394,11.562878787878788,25.803811363636363,27.47008080808081,24.918176136363638,26.685310395622896,3.137878787878788,3.1643097643097646,2.5518181818181818,2.358585858585859,2.3840909090909093,2.340488215488216,2.9287878787878783,5.64074074074074,4.002727272727272,5.324444444444444,4.0628787878787875,4.916203703703704,0.06363636363636364,0.6222222222222222,0.3472727272727273,0.5533333333333333,0.4712121212121212,0.48194444444444445,1.0113636363636365,0.9845117845117844,0.7722727272727273,1.050707070707071,0.6890151515151516,0.9589225589225591,1.8515151515151516,2.813804713804714,1.6181818181818184,2.008282828282829,1.6060606060606062,1.9652356902356907,-11.788636363636362,33.37954545454545,6.077163877903744,5.443820073922832,0.45149999999999996,0.44370000000000004,0.3429,0.37910000000000005
20600062,2006-11-08,2006-07,NJN,UTA,96,89,7.0,1,4.0,7.0,-3.0,7.5,-10.5,101.0,106.8,-5.799999999999997,104.0,99.3,4.700000000000003,21.3,17.2,3.5,4.8,5.9,7.6,4.0,1.0,3.0,0,0,13.990740740740742,11.874747474747474,13.390000000000004,12.291515151515151,11.695370370370375,11.742929292929292,26.569391666666668,26.38487222222222,25.29464737654321,25.167023148148147,4.0509259259259265,3.5924242424242423,3.0149999999999997,2.6554545454545453,2.586574074074074,2.9073232323232325,5.092592592592593,4.79090909090909,4.764444444444445,5.624545454545453,4.692592592592592,4.853787878787878,0.19907407407407407,1.053030303030303,0.20611111111111108,0.7818181818181819,0.20879629629629629,0.6515151515151515,0.6064814814814815,0.944949494949495,0.6416666666666667,0.816969696969697,0.5717592592592593,0.9585858585858587,2.6435185185185186,1.913131313131313,2.392777777777778,1.9645454545454544,2.234722222222222,1.9148989898989897,13.375,19.96060606060606,6.382228815249871,3.12820291936831,0.4525,0.4781000000000001,0.3337,0.374
20600068,2006-11-08,2006-07,SAC,DET,99,86,13.0,1,5.0,5.0,-0.1,-1.2,1.0999999999999999,92.6,96.2,-3.6000000000000085,92.7,97.4,-4.700000000000003,19.9,15.7,3.8,6.6,10.4,6.1,1.0,1.0,0.0,0,0,13.307407407407405,11.700000000000001,13.395873015873017,11.056363636363637,11.885449735449734,9.91060606060606,30.428346560846556,26.419945454545456,26.765350529100527,25.554070707070707,2.0555555555555554,3.633333333333333,2.63047619047619,3.2345454545454544,2.2476190476190476,2.8318181818181816,5.611111111111111,3.866666666666667,4.840952380952381,3.4472727272727277,4.330423280423281,3.8121212121212125,0.41111111111111115,0.5,0.35523809523809524,0.39090909090909093,0.3145502645502645,0.5075757575757576,1.4555555555555555,0.6666666666666666,1.3704761904761904,0.6727272727272727,1.1605820105820104,0.6363636363636364,2.0370370370370368,1.8,2.367936507936508,1.6800000000000002,2.102910052910053,1.6121212121212123,4.860317460317461,10.863636363636363,6.449192591015229,3.211500082884811,0.41459999999999997,0.4513,0.3045,0.3108
20600059,2006-11-08,2006-07,WAS,IND,117,91,26.0,1,5.0,5.0,2.4,-2.4,4.8,99.4,97.9,1.5,97.0,100.3,-3.299999999999997,17.6,19.7,4.5,6.3,8.7,9.0,1.0,0.0,1.0,0,1,16.53333333333333,10.933333333333332,12.52181818181818,9.417142857142856,11.451515151515151,10.164285714285713,24.134878787878787,21.46741948051948,23.153093434343432,22.622627344877344,2.9,3.033333333333333,1.9345454545454543,2.1836363636363636,1.7287878787878785,2.203030303030303,4.266666666666667,4.4,3.8563636363636364,3.863376623376624,4.33030303030303,3.71948051948052,0.16666666666666666,0.46666666666666673,0.3036363636363636,0.492987012987013,0.603030303030303,0.4941558441558442,1.8,1.1333333333333333,1.232727272727273,0.8825974025974025,1.093939393939394,1.0354978354978355,2.033333333333333,2.1333333333333333,1.789090909090909,1.6436363636363638,1.674242424242424,1.6363636363636365,13.227272727272727,4.114285714285715,5.978257206632225,4.150070075631622,0.4685,0.45200000000000007,0.3447,0.3153
